
[00:00:00.000 --> 00:00:04.520]  今天很開心能夠有機會被貴教會邀請來到
[00:01:43.200 --> 00:01:49.680]  所以我們可以說音樂是充斥着我們生活的每一個環節的
[00:01:49.680 --> 00:01:54.480]  所以不單止只是今天回來崇拜我們會用音樂
[00:01:54.480 --> 00:01:57.480]  在平時我們也習慣用音樂的
[00:01:57.480 --> 00:02:05.200]  不過,不過在教本里面當我們說唱讚美的時候
[00:02:05.200 --> 00:02:13.560]  我們所用的音樂或者我們用音樂讚美的心態應該是跟平時會有一點的分別的
[00:02:13.560 --> 00:02:21.400]  我希望今天透過詩篇150篇來跟大家一同去思想這個課題
[00:02:21.400 --> 00:02:25.000]  150篇的詩篇總共分爲五卷
[00:02:25.000 --> 00:02:27.960]  是按照五經的傳統
[00:02:27.960 --> 00:02:30.640]  摩西頒佈了律法共有五卷
[00:02:30.640 --> 00:02:34.520]  大衛也將詩篇分爲五卷
[00:02:34.520 --> 00:02:39.120]  而這五卷的詩篇在每一卷的最後結束那一卷
[00:02:39.120 --> 00:02:45.560]  都是用讚美來形容的
[00:02:45.560 --> 00:02:50.560]  譬如在詩篇第41篇第13節
[00:02:50.560 --> 00:02:54.160]  原本的文字就是神是應當稱重的
[00:02:54.160 --> 00:02:56.360]  Praise be to the Lord
[00:02:56.360 --> 00:02:59.200]  然後去到72篇18到19節
[00:02:59.200 --> 00:03:04.360]  也是用神是應當稱重的來作完結
[00:03:04.360 --> 00:03:08.480]  詩篇89篇第52節同樣是有這樣的情況
[00:03:08.480 --> 00:03:15.280]  然後詩篇106篇第48節也提醒我們神是應當稱重的
[00:03:15.280 --> 00:03:17.440]  然後來到詩篇150篇
[00:03:17.440 --> 00:03:22.880]  可以說是整個詩篇的一個總結
[00:03:22.880 --> 00:03:26.600]  同樣是剛纔我們讀到的Hallelujah
[00:03:26.600 --> 00:03:27.840]  是讚美主
[00:03:27.840 --> 00:03:32.080]  是上帝是神是應當稱重的
[00:03:32.080 --> 00:03:37.080]  我們可以想象一下就好像一個五個樂章的一個樂曲
[00:03:37.080 --> 00:03:41.560]  每一個樂章完結的時候都是神是應當稱重的
[00:03:41.560 --> 00:03:48.000]  然後到最後那個樂章就是一個很輝煌很輝煌的一個結束
[00:03:48.000 --> 00:03:50.840]  有時候你去聽音樂會那些管弦樂團
[00:03:50.840 --> 00:03:56.320]  哇!爲什麼最後那個樂章最後那一段很長很長的
[00:03:56.320 --> 00:04:00.680]  最後就是去顯示就是告訴你完結了
[00:04:00.680 --> 00:04:04.480]  又完結的時候大家就拍手掌
[00:04:04.480 --> 00:04:09.440]  詩篇150篇同樣是可以被認爲是一個Grand Finale
[00:04:09.440 --> 00:04:12.080]  是最後整個樂章
[00:04:12.080 --> 00:04:15.880]  五個樂章最後的一個Grand Finale
[00:04:15.880 --> 00:04:18.880]  究竟在一個那麼輝煌的結束裏面
[00:04:18.880 --> 00:04:21.440]  詩人帶給我們有什麼的思想呢?
[00:04:21.440 --> 00:04:24.080]  我想從三方面跟大家來思想
[00:04:24.080 --> 00:04:26.560]  第一是讚美的對象
[00:04:26.560 --> 00:04:27.880]  詩篇150篇第一節
[00:04:27.880 --> 00:04:32.120]  他說你們要在神的聖所讚美祂
[00:04:32.120 --> 00:04:35.480]  要在上帝的殿裏面讚美祂
[00:04:35.480 --> 00:04:42.000]  今天我們來到崇拜來到上帝的殿來發出我們讚美的聲音
[00:04:42.000 --> 00:04:46.200]  丁子梅我想問一下或者你自己問一下自己
[00:04:46.200 --> 00:04:51.120]  爲什麼你會回來這一堂崇拜的?
[00:04:51.120 --> 00:04:52.360]  有些人回來早一點
[00:04:52.360 --> 00:04:54.200]  有些人回來晚一點
[00:04:54.200 --> 00:04:56.600]  你決定回來這一堂崇拜
[00:04:56.600 --> 00:04:58.520]  總是有你的原因是吧?
[00:04:58.520 --> 00:05:00.880]  那你有沒有試一下這一堂好啊的時間
[00:05:00.880 --> 00:05:06.080]  完了之後接着去喝茶就沒那麼擠了是吧?十二點那些很慘那些是吧?
[00:05:06.080 --> 00:05:07.200]  又或者你說
[00:05:07.200 --> 00:05:10.560]  很好啊我們三代都回到港福堂的
[00:05:10.560 --> 00:05:12.120]  然後呢完了之後呢
[00:05:12.120 --> 00:05:14.120]  我們就有個機會就是一起呢
[00:05:14.120 --> 00:05:15.960]  家庭在一起
[00:05:15.960 --> 00:05:17.880]  又或者說牧師啊我在
[00:05:17.880 --> 00:05:20.360]  港福堂有很好的服侍的
[00:05:20.360 --> 00:05:23.120]  我呢是恆常地回這一堂崇拜
[00:05:23.120 --> 00:05:26.840]  因爲跟着完了之後我就會有其他的服侍
[00:05:26.840 --> 00:05:29.240]  丁子梅我們總有各樣的原因
[00:05:29.240 --> 00:05:31.040]  讓我們決定
[00:05:31.040 --> 00:05:34.600]  回來這一堂崇拜
[00:05:34.600 --> 00:05:35.880]  又或者
[00:05:35.880 --> 00:05:37.960]  你有着其他的原因
[00:05:37.960 --> 00:05:39.800]  幾個星期前呢
[00:05:39.800 --> 00:05:42.840]  你們教會呢就要我交
[00:05:42.840 --> 00:05:45.000]  交我的介紹啦
[00:05:45.000 --> 00:05:46.240]  經文啦
[00:05:46.240 --> 00:05:48.760]  題目啦等等
[00:05:48.760 --> 00:05:52.440]  是因爲呢原來你會預告的是吧?
[00:05:52.440 --> 00:05:55.240]  那你們看了
[00:05:55.240 --> 00:05:56.960]  陳康是誰來的?
[00:05:56.960 --> 00:06:00.480]  於是你決定今天不回崇拜
[00:06:00.480 --> 00:06:03.600]  要知道那個人已經不在了
[00:06:03.600 --> 00:06:04.360]  你會選
[00:06:04.360 --> 00:06:06.800]  哇林牧師今天講道啊正啊
[00:06:06.800 --> 00:06:09.520]  我一定要出席準時出席
[00:06:09.520 --> 00:06:13.520]  哇今天誰領師啊誰彈琴啊
[00:06:13.520 --> 00:06:17.000]  我們會去選擇可能
[00:06:17.000 --> 00:06:19.360]  丁子梅
[00:06:19.360 --> 00:06:21.520]  沒錯我們可以選擇
[00:06:21.520 --> 00:06:22.640]  教會都
[00:06:22.640 --> 00:06:25.520]  在安排裏面都讓我們有這樣的選擇
[00:06:25.520 --> 00:06:27.160]  的機會
[00:06:27.160 --> 00:06:28.160]  但是
[00:06:28.160 --> 00:06:29.720]  我希望
[00:06:29.720 --> 00:06:32.080]  提醒大家
[00:06:32.080 --> 00:06:33.200]  我們
[00:06:33.200 --> 00:06:35.760]  只有一個目的來去敬拜
[00:06:35.760 --> 00:06:38.280]  就是來朝見我們的主
[00:06:38.280 --> 00:06:40.680]  所以不要因爲某一個講員
[00:06:40.680 --> 00:06:42.120]  因爲某一個師班
[00:06:42.120 --> 00:06:43.400]  因爲某一個領師
[00:06:43.400 --> 00:06:46.560]  因爲某一個服侍的人
[00:06:46.560 --> 00:06:50.520]  去窒礙了我們來到上帝的殿裏面
[00:06:50.520 --> 00:06:52.680]  來去敬拜他
[00:06:52.680 --> 00:06:54.760]  我們仍然可以作出選擇
[00:06:54.760 --> 00:06:59.280]  但是這個選擇是不重要的一個原因
[00:06:59.280 --> 00:07:01.480]  重要的原因我們只有一個
[00:07:01.480 --> 00:07:03.000]  就是我們很想
[00:07:03.000 --> 00:07:05.240]  很渴望來到去親近神
[00:07:05.240 --> 00:07:08.840]  很想在殿裏面和其他弟兄姊妹一同來獻上
[00:07:08.840 --> 00:07:11.520]  我們的讚美
[00:07:11.520 --> 00:07:14.000]  所以丹麥神學家齊一哥
[00:07:14.000 --> 00:07:15.640]  他曾經這樣去形容
[00:07:15.640 --> 00:07:20.280]  他說崇拜就好像一臺戲一樣
[00:07:20.280 --> 00:07:23.880]  通常看戲那當然是臺下的人看戲了
[00:07:23.880 --> 00:07:26.880]  然後臺上的人就做戲了
[00:07:26.880 --> 00:07:29.320]  所以做得好那些我們拍手掌
[00:07:29.320 --> 00:07:34.080]  做得不好的時候我們就說退錢了
[00:07:34.080 --> 00:07:36.440]  但是齊一哥提醒我們
[00:07:36.440 --> 00:07:40.240]  這一臺戲是我們每一個出席崇拜的人
[00:07:40.240 --> 00:07:43.440]  去參與演出這臺戲
[00:07:43.440 --> 00:07:46.160]  而觀衆只有一個
[00:07:46.160 --> 00:07:49.120]  就是我們的神
[00:07:49.120 --> 00:07:51.040]  弟兄姊妹我相信齊一哥
[00:07:51.040 --> 00:07:53.320]  提出一個這樣去形容的時候
[00:07:53.320 --> 00:07:59.080]  很能夠幫助我們再一次去校正我們崇拜的態度
[00:07:59.080 --> 00:08:03.000]  於是我們來崇拜的時候我們就會積極去參與
[00:08:03.000 --> 00:08:07.160]  我剛纔坐在前面不知道大家唱詩的投入程度是怎樣
[00:08:07.160 --> 00:08:09.120]  但我總是發覺
[00:08:09.120 --> 00:08:11.000]  會衆裏面有些人是這樣
[00:08:11.000 --> 00:08:14.120]  有人唱詩他是這樣的
[00:08:14.120 --> 00:08:17.080]  可能你坐在他旁邊或者站在他旁邊
[00:08:17.080 --> 00:08:19.480]  就很不舒服了
[00:08:19.480 --> 00:08:22.520]  因爲他在想他是不是聽着我唱的
[00:08:22.520 --> 00:08:25.440]  於是所有人都會受影響
[00:08:25.440 --> 00:08:28.560]  因着一個人就影響其他身邊的人
[00:08:28.560 --> 00:08:30.280]  本來很齊心去唱的
[00:08:30.280 --> 00:08:33.280]  都可能窒礙了他去唱
[00:08:33.280 --> 00:08:36.360]  如果這臺戲是我們每一個人都需要去演出的時候
[00:08:36.360 --> 00:08:38.960]  我們每一個人都有這樣的責任
[00:08:38.960 --> 00:08:41.320]  去盡力去投入
[00:08:41.320 --> 00:08:44.600]  去用心地去演出這臺戲
[00:08:44.600 --> 00:08:50.840]  因爲天父在那裏擦汗
[00:08:50.840 --> 00:08:53.680]  我沒辦法告訴我自己
[00:08:53.680 --> 00:08:55.600]  當你很投入地去唱的時候
[00:08:55.600 --> 00:08:57.600]  你是否真心去唱
[00:08:57.600 --> 00:09:01.280]  又或者當你不去唱的時候
[00:09:01.280 --> 00:09:02.800]  你是否靜心去聆聽
[00:09:02.800 --> 00:09:06.200]  在心裏面去和應着
[00:09:06.200 --> 00:09:10.200]  但是我相信天父是擦汗人心的主
[00:09:10.200 --> 00:09:18.920]  他必然會知道你是不是有盡力去演出這臺戲
[00:09:18.920 --> 00:09:24.840]  所以撇開一切來崇拜的目的
[00:09:24.840 --> 00:09:28.680]  我們不要忘記我們是來朝見神
[00:09:28.680 --> 00:09:30.680]  又或者舉個例子
[00:09:30.680 --> 00:09:32.440]  我們經常都會開生日會
[00:09:32.440 --> 00:09:33.960]  爲誰慶祝生日或者
[00:09:33.960 --> 00:09:36.280]  全個月誰是壽星公壽星女
[00:09:36.280 --> 00:09:38.400]  我們就一起來慶祝
[00:09:38.400 --> 00:09:39.880]  於是很開心
[00:09:39.880 --> 00:09:40.840]  又有蛋糕
[00:09:40.840 --> 00:09:42.720]  又可能團體有遊戲
[00:09:42.720 --> 00:09:43.840]  有人帶遊戲
[00:09:43.840 --> 00:09:47.440]  就帶了很多的食物
[00:09:47.440 --> 00:09:55.240]  但是那天生日的人沒有出席
[00:09:55.240 --> 00:09:57.560]  你會怎樣呢?
[00:09:57.560 --> 00:09:59.000]  你會說沒所謂啦
[00:09:59.000 --> 00:10:00.760]  這麼漂亮的蛋糕沒理由浪費掉
[00:10:00.760 --> 00:10:01.680]  這麼多的食物
[00:10:01.680 --> 00:10:03.760]  誰誰還預備了遊戲
[00:10:03.760 --> 00:10:05.240]  不要管了
[00:10:05.240 --> 00:10:07.560]  一起來喫蛋糕
[00:10:07.560 --> 00:10:08.640]  一起來喫東西
[00:10:08.640 --> 00:10:09.520]  享受美食
[00:10:09.520 --> 00:10:14.440]  一起來享受那個團體的生活
[00:10:14.440 --> 00:10:16.080]  沒錯
[00:10:16.080 --> 00:10:19.160]  這個生日會仍然充滿着歡笑的聲音
[00:10:19.160 --> 00:10:21.760]  這個生日會仍然大家覺得很開心
[00:10:21.760 --> 00:10:24.360]  過了一個歡樂的時光
[00:10:24.360 --> 00:10:25.720]  可惜的
[00:10:25.720 --> 00:10:28.440]  這個生日會原先的目的
[00:10:28.440 --> 00:10:32.680]  已經蕩然無存
[00:10:32.680 --> 00:10:35.480]  會不會我們今天的崇拜都是這樣呢?
[00:10:35.480 --> 00:10:39.520]  剛纔有很多讚美的聲音
[00:10:39.520 --> 00:10:41.680]  祈禱有很多和應的聲音
[00:10:41.680 --> 00:10:43.920]  有着各樣大家的參與
[00:10:43.920 --> 00:10:47.320]  但是原來我們的聚焦
[00:10:47.320 --> 00:10:50.200]  不在我們上帝的身上
[00:10:50.200 --> 00:10:53.800]  是一件多可惜的事
[00:10:53.800 --> 00:10:57.320]  願意我們都透過私人一開始的話
[00:10:57.320 --> 00:11:01.040]  在上帝的殿裏來讚美祂
[00:11:01.040 --> 00:11:06.480]  讓我們再一次校正我們敬拜的焦點
[00:11:06.480 --> 00:11:09.240]  我教會有三堂崇拜在星期日
[00:11:09.240 --> 00:11:12.720]  早堂第一堂是8點3開始
[00:11:12.720 --> 00:11:15.440]  你猜猜是什麼年紀的弟兄姊妹
[00:11:15.440 --> 00:11:17.680]  維多呢?
[00:11:17.680 --> 00:11:19.480]  蔣姐是吧?
[00:11:19.480 --> 00:11:22.080]  我們教會7點9就開門了
[00:11:22.080 --> 00:11:24.600]  他們都已經來了
[00:11:24.600 --> 00:11:26.120]  我就說爲什麼你這麼早來呢?
[00:11:26.120 --> 00:11:29.040]  他說牧師我們睡不了那麼多
[00:11:29.040 --> 00:11:30.760]  是不是這樣?
[00:11:30.760 --> 00:11:33.280]  可能他們已經打完太極喝完早茶
[00:11:33.280 --> 00:11:37.240]  7點9都還有早回來
[00:11:37.240 --> 00:11:38.800]  但是我更欣賞的是
[00:11:38.800 --> 00:11:40.000]  當他們回來的時候
[00:11:40.000 --> 00:11:41.360]  他們安靜自己
[00:11:41.360 --> 00:11:43.760]  完了我們的早套會之後
[00:11:43.760 --> 00:11:45.120]  他們安靜的
[00:11:45.120 --> 00:11:47.000]  他們開始揭聖經
[00:11:47.000 --> 00:11:49.680]  他們開始揭詩集
[00:11:49.680 --> 00:11:51.600]  他們按照程序表
[00:11:51.600 --> 00:11:54.680]  首先找好了他們的經文
[00:11:54.680 --> 00:11:58.200]  找好了當日崇拜要唱的詩歌
[00:11:58.200 --> 00:12:00.080]  因爲他告訴我牧師
[00:12:00.080 --> 00:12:02.840]  我們手腳慢
[00:12:02.840 --> 00:12:05.400]  我怕跟不及
[00:12:05.400 --> 00:12:08.200]  我多欣賞這些弟兄姊妹
[00:12:08.200 --> 00:12:09.640]  也有些弟兄姊妹
[00:12:09.640 --> 00:12:13.240]  是特意坐在長者的身邊
[00:12:13.240 --> 00:12:19.320]  去幫他們揭詩和揭聖經
[00:12:19.320 --> 00:12:23.280]  這是一個很美麗的圖畫
[00:12:23.280 --> 00:12:25.560]  美麗的圖畫更重要的
[00:12:25.560 --> 00:12:27.240]  他們知道每一個
[00:12:27.240 --> 00:12:33.760]  都是能朝見我們永生的上帝
[00:12:33.760 --> 00:12:35.800]  第二點
[00:12:35.800 --> 00:12:39.160]  詩人提醒我們讚美的原因
[00:12:39.160 --> 00:12:42.200]  經文說在他顯能力的窮倉讚美他
[00:12:42.200 --> 00:12:44.800]  要因他大能的作爲讚美他
[00:12:44.800 --> 00:12:49.400]  因他極其偉大讚美他
[00:12:49.400 --> 00:12:50.480]  讚美的原因
[00:12:50.480 --> 00:12:51.960]  不是因爲你喜歡唱那首歌
[00:12:51.960 --> 00:12:54.960]  讚美的原因不是因爲剛剛唱到那首金曲
[00:12:54.960 --> 00:12:56.840]  不是因爲今天令師帶得很好
[00:12:56.840 --> 00:12:59.640]  所以我們好投入地唱
[00:12:59.640 --> 00:13:04.200]  讚美是因爲我們看到上帝的永美
[00:13:04.200 --> 00:13:07.600]  讚美是因爲我們經歷到上帝的權能
[00:13:07.600 --> 00:13:09.240]  和他的作爲
[00:13:09.240 --> 00:13:13.160]  所以我們禁不住內心那份喜悅
[00:13:13.160 --> 00:13:19.160]  來獻賞我們的衆贊
[00:13:19.160 --> 00:13:21.280]  英國神學家C.S.Lewis
[00:13:21.280 --> 00:13:22.840]  魯易斯
[00:13:22.840 --> 00:13:24.520]  大家可能看過他的作品
[00:13:24.520 --> 00:13:26.280]  他是《魔幻王國》
[00:13:26.280 --> 00:13:30.400]  The Chronicles of Narnia的原作者
[00:13:30.400 --> 00:13:32.720]  你可能看過他的電影
[00:13:32.720 --> 00:13:36.880]  他有本書去形容讚美的時候
[00:13:36.880 --> 00:13:39.640]  我覺得他演繹得很好
[00:13:39.640 --> 00:13:41.280]  C.S.Lewis說
[00:13:41.280 --> 00:13:47.160]  讚美就是懂得怎樣去欣賞神
[00:13:47.160 --> 00:13:52.960]  讚美就是懂得怎樣去欣賞神
[00:13:52.960 --> 00:13:54.800]  我舉個例
[00:13:54.800 --> 00:13:58.480]  大家喜不喜歡喫自助餐
[00:13:58.480 --> 00:14:02.080]  沒有反應的 牧師 你看你
[00:14:02.080 --> 00:14:05.120]  我們這個年紀已經不是很喜歡喫自助餐了
[00:14:05.120 --> 00:14:06.840]  我見很多人搖頭
[00:14:06.840 --> 00:14:07.680]  爲什麼?
[00:14:07.680 --> 00:14:09.880]  不划算
[00:14:09.880 --> 00:14:12.120]  因爲這個年紀要小心飲食
[00:14:12.120 --> 00:14:13.720]  你不會喫得多
[00:14:13.720 --> 00:14:15.080]  當然不划算
[00:14:15.080 --> 00:14:16.680]  你喫那麼少
[00:14:16.680 --> 00:14:19.720]  但是我也喜歡喫自助餐
[00:14:19.720 --> 00:14:22.120]  因爲實在有很多選擇
[00:14:22.120 --> 00:14:24.160]  你不能喫那麼多
[00:14:24.160 --> 00:14:25.920]  你就喫少一點
[00:14:25.920 --> 00:14:28.600]  但你的選擇性很強
[00:14:28.600 --> 00:14:32.360]  而喫自助餐也不會是一個人走過去喫
[00:14:32.360 --> 00:14:35.280]  通常都會是一大羣人去喫
[00:14:35.280 --> 00:14:36.760]  最好整個團隊去喫
[00:14:36.760 --> 00:14:39.800]  就很開心的
[00:14:39.800 --> 00:14:41.280]  還有一樣東西
[00:14:41.280 --> 00:14:42.960]  就是喫自助餐的時候
[00:14:42.960 --> 00:14:44.960]  你很想告訴別人
[00:14:44.960 --> 00:14:47.280]  哪個東西是特別好喫 是不是?
[00:14:47.280 --> 00:14:48.840]  會不會是這樣的?
[00:14:48.840 --> 00:14:51.680]  哇 今天的生蠔很好喫 很新鮮
[00:14:51.680 --> 00:14:52.520]  你就會說
[00:14:52.520 --> 00:14:55.840]  你和其他人說 你試試今天的生蠔特別好喫
[00:14:55.840 --> 00:15:00.560]  你不會將所有生蠔拿過來自己摟着喫的 是不是?
[00:15:00.560 --> 00:15:01.400]  我不再說了
[00:15:01.400 --> 00:15:03.920]  因爲大家已經流口水了
[00:15:03.920 --> 00:15:07.400]  是啊 因爲我也很想其他人
[00:15:07.400 --> 00:15:12.160]  去享受得到我正在享受的那樣的美食
[00:15:12.160 --> 00:15:14.640]  我相信這樣的比喻
[00:15:14.640 --> 00:15:17.440]  很能夠表達到C.S. Lewis所形容的
[00:15:17.440 --> 00:15:22.280]  那種懂得去欣賞上帝
[00:15:22.280 --> 00:15:26.000]  欣賞是你要懂得去欣賞的
[00:15:26.000 --> 00:15:28.200]  如果不是給你任何美食
[00:15:28.200 --> 00:15:31.840]  你都會覺得和下面的大塊盆差不多
[00:15:31.840 --> 00:15:34.760]  牛召牡丹
[00:15:34.760 --> 00:15:39.240]  欣賞上帝就是你能夠去明白
[00:15:39.240 --> 00:15:40.880]  去看到
[00:15:40.880 --> 00:15:47.360]  並且有一個心存感恩的心
[00:15:47.360 --> 00:15:48.400]  我不知道你去旅遊
[00:15:48.400 --> 00:15:50.800]  喜不喜歡去一些
[00:15:50.800 --> 00:15:53.480]  很美麗自然的美景的地方呢?
[00:15:53.480 --> 00:15:54.480]  喜不喜歡?
[00:15:54.480 --> 00:15:55.880]  很多人都喜歡
[00:15:55.880 --> 00:15:59.880]  不過很多人喜歡去購物 是不是?
[00:15:59.880 --> 00:16:01.840]  也好
[00:16:01.840 --> 00:16:04.360]  我和師母可能在新界長大
[00:16:04.360 --> 00:16:08.960]  就很喜歡去一些很多自然環境的地方
[00:16:08.960 --> 00:16:12.080]  紐西蘭那些地方 我們很喜歡去
[00:16:12.080 --> 00:16:14.160]  去到就我們用幾天的時間
[00:16:14.160 --> 00:16:16.200]  走那些道路
[00:16:16.200 --> 00:16:20.120]  當中去欣賞到大自然的美景的時候
[00:16:20.120 --> 00:16:23.480]  我們心裏面是很多的感恩
[00:16:23.480 --> 00:16:30.120]  覺得越在大自然裏面越能夠親近到天父
[00:16:30.120 --> 00:16:32.680]  沒錯
[00:16:32.680 --> 00:16:37.600]  讚美的原因是因爲我們懂得去欣賞
[00:16:37.600 --> 00:16:38.760]  那你說牧師啊
[00:16:38.760 --> 00:16:40.320]  如果不讚美那怎麼辦?
[00:16:40.320 --> 00:16:42.720]  是不是一定要讚美?
[00:16:42.720 --> 00:16:45.040]  我想羅馬書第一章
[00:16:45.040 --> 00:16:48.240]  給我們一個很好的提醒
[00:16:48.240 --> 00:16:50.800]  或者我們一起讀羅馬書一章二十一節
[00:16:50.800 --> 00:16:51.800]  請
[00:16:51.800 --> 00:16:54.240]  因爲他們雖然知道神
[00:16:54.240 --> 00:16:57.360]  卻不把他當作神榮耀他
[00:16:57.360 --> 00:16:59.160]  也不感謝他
[00:16:59.160 --> 00:17:02.160]  他們的思想反變爲虛妄
[00:17:02.160 --> 00:17:05.760]  無知的心就昏暗了
[00:17:05.760 --> 00:17:08.120]  相信很多人都熟悉羅馬書一章
[00:17:08.120 --> 00:17:11.320]  那裏說神的永恆和神聖是明明可知的
[00:17:11.320 --> 00:17:12.920]  雖是眼不能見
[00:17:12.920 --> 00:17:15.120]  但藉着所做的萬物
[00:17:15.120 --> 00:17:16.680]  叫我們沒辦法推諉
[00:17:16.680 --> 00:17:19.920]  沒辦法去否定上帝的創造
[00:17:19.920 --> 00:17:21.920]  然後經文就說
[00:17:21.920 --> 00:17:23.840]  不過雖然他看到
[00:17:23.840 --> 00:17:25.480]  或者是沒辦法否定
[00:17:25.480 --> 00:17:27.320]  但他們雖然知道神
[00:17:27.320 --> 00:17:31.880]  卻不把他當作神去榮耀他
[00:17:31.880 --> 00:17:33.400]  又或者
[00:17:33.400 --> 00:17:35.360]  新漢語譯本這樣譯
[00:17:35.360 --> 00:17:40.520]  把他當作神來讚頌他
[00:17:40.520 --> 00:17:44.400]  榮耀的意思原來就是讚美上帝
[00:17:44.400 --> 00:17:46.160]  原來他知道上帝的創造
[00:17:46.160 --> 00:17:47.600]  他知道上帝的權能
[00:17:47.600 --> 00:17:48.760]  上帝的偉大
[00:17:48.760 --> 00:17:50.040]  就好像詩人所說
[00:17:50.040 --> 00:17:51.120]  是因着他的大能
[00:17:51.120 --> 00:17:52.280]  因着他的偉大
[00:17:52.280 --> 00:17:54.000]  因着他的大德
[00:17:54.000 --> 00:17:55.600]  但沒有因爲這樣
[00:17:55.600 --> 00:17:58.600]  引發起人讚美的情操
[00:17:58.600 --> 00:18:00.600]  讚美的心
[00:18:00.600 --> 00:18:01.760]  相反的
[00:18:01.760 --> 00:18:07.360]  是沒當他神來讚頌他
[00:18:07.360 --> 00:18:10.280]  新普及的譯本怎麼譯進來的經文呢
[00:18:10.280 --> 00:18:12.040]  他說甚至把他當
[00:18:12.040 --> 00:18:15.680]  沒當他上帝那樣去敬拜
[00:18:15.680 --> 00:18:16.880]  接着怎麼樣呢
[00:18:16.880 --> 00:18:17.920]  接着經文就說
[00:18:17.920 --> 00:18:21.640]  他們開始編造愚蠢的說法
[00:18:21.640 --> 00:18:26.040]  來去形容上帝
[00:18:26.040 --> 00:18:27.360]  羅馬書這段經文
[00:18:27.360 --> 00:18:31.080]  帶給我們一個很重要的提醒和信息
[00:18:31.080 --> 00:18:33.080]  如果我們沒有常存感恩
[00:18:33.080 --> 00:18:34.920]  和讚美的心
[00:18:34.920 --> 00:18:37.480]  和這種態度的時候
[00:18:37.480 --> 00:18:39.560]  原來我們就開始
[00:18:39.560 --> 00:18:42.200]  編造愚蠢的說法
[00:18:42.200 --> 00:18:45.040]  來去形容上帝
[00:18:45.040 --> 00:18:50.280]  意思我們開始用其他的事物
[00:18:50.280 --> 00:18:53.000]  聖經稱之爲偶像
[00:18:53.000 --> 00:18:56.280]  來去形容我們的上帝
[00:18:56.280 --> 00:18:58.800]  意思就是說我們用偶像
[00:18:58.800 --> 00:19:05.680]  用其他的事物來取代了上帝
[00:19:05.680 --> 00:19:07.120]  弟兄姊妹
[00:19:07.120 --> 00:19:11.560]  原來我們不在崇拜裏面去讚美
[00:19:11.560 --> 00:19:13.440]  我們在日常生活裏面
[00:19:13.440 --> 00:19:17.000]  沒有感恩和讚美的時候
[00:19:17.000 --> 00:19:18.800]  我們漸漸
[00:19:18.800 --> 00:19:22.440]  甚至我們自己都不知情之下
[00:19:22.440 --> 00:19:24.680]  已經將其他的事物
[00:19:24.680 --> 00:19:30.560]  來去取代了上帝
[00:19:30.560 --> 00:19:32.520]  怪不得
[00:19:32.520 --> 00:19:36.040]  當我們覺得自己很有智慧
[00:19:36.040 --> 00:19:37.920]  很有能力的時候
[00:19:37.920 --> 00:19:39.480]  我們就覺得
[00:19:39.480 --> 00:19:42.560]  我們所相信的是今天的科技
[00:19:42.560 --> 00:19:45.200]  因爲科技實在太厲害了
[00:19:45.200 --> 00:19:47.040]  這個人工智能
[00:19:47.040 --> 00:19:48.760]  5G又出籠了
[00:19:48.760 --> 00:19:51.760]  然後資訊是不斷的出不出門
[00:19:51.760 --> 00:19:55.000]  已經可以讓我們能知天下事
[00:19:55.000 --> 00:19:57.520]  所以我們覺得我們能夠
