
[00:00:00.000 --> 00:00:04.000]  剛才主席跟我們讀了啟示錄第七章九到十二節
[00:04:14.000 --> 00:04:18.000]  一個一卷一卷的書卷打開
[00:04:18.000 --> 00:04:23.000]  裡面他所看到的全部是災禍
[00:04:23.000 --> 00:04:26.000]  全部是神的憤怒
[00:04:26.000 --> 00:04:30.000]  很多的災難已淋到他們的身上
[00:04:30.000 --> 00:04:34.000]  這個是末世裡面的一個啟示
[00:04:34.000 --> 00:04:38.000]  去到第六印發生很大的逼迫
[00:04:38.000 --> 00:04:41.000]  很大的災難,地都震動
[00:04:41.000 --> 00:04:45.000]  而當時人的呼喊恐懼就說
[00:04:45.000 --> 00:04:47.000]  誰能站立得住呢?
[00:04:47.000 --> 00:04:50.000]  沒有人可以在神面前站立得住
[00:04:50.000 --> 00:04:53.000]  但是在這個最黑暗
[00:04:53.000 --> 00:04:55.000]  看到第六個印打開的書卷裡面
[00:04:55.000 --> 00:05:01.000]  全部繼續一個這麼大的災害禍害
[00:05:01.000 --> 00:05:03.000]  淋到的時候
[00:05:03.000 --> 00:05:08.000]  當然我相信任何人都會感到很驚恐
[00:05:08.000 --> 00:05:12.000]  都會為到地上的人淋到的時候
[00:05:12.000 --> 00:05:17.000]  那種的情況而悲哀
[00:05:17.000 --> 00:05:21.000]  但是未打開第七個印之先
[00:05:21.000 --> 00:05:26.000]  卻是讓人看到一個在天上裡面
[00:05:26.000 --> 00:05:29.000]  一個獨特的奇景
[00:05:29.000 --> 00:05:33.000]  就是剛才我們讀第九到十二節第七章
[00:05:33.000 --> 00:05:39.000]  他看到一個很多人去敬拜這位神
[00:05:39.000 --> 00:05:44.000]  就好像今天放眼在世界香港這個地方
[00:05:44.000 --> 00:05:47.000]  我們正是處於一個很動盪
[00:05:47.000 --> 00:05:50.000]  在信仰裡面很破碎的時代裡面
[00:05:50.000 --> 00:05:55.000]  面對今天很多的文化上也好
[00:05:55.000 --> 00:05:59.000]  或者在一個不同年齡的人
[00:05:59.000 --> 00:06:03.000]  一個兩代三代的撕裂
[00:06:03.000 --> 00:06:05.000]  信仰的冷淡
[00:06:05.000 --> 00:06:10.000]  冷淡到我們今天有教會
[00:06:10.000 --> 00:06:16.000]  有真的起來一起說要做大型的報道會
[00:06:16.000 --> 00:06:23.000]  都會給其他的信徒很多的挑剔
[00:06:23.000 --> 00:06:25.000]  或者反對
[00:06:25.000 --> 00:06:26.000]  或者中傷
[00:06:26.000 --> 00:06:29.000]  這個是很可悲的現象
[00:06:29.000 --> 00:06:32.000]  我們不單止我們沒有去參與
[00:06:32.000 --> 00:06:40.000]  還去挑動一些的爭端
[00:06:40.000 --> 00:06:44.000]  破壞一些合一報道的工作
[00:06:44.000 --> 00:06:47.000]  這個是我們今天香港的教會裡面
[00:06:47.000 --> 00:06:49.000]  我們看到的情況
[00:06:49.000 --> 00:06:51.000]  在教會裡面我們也會看到
[00:06:51.000 --> 00:06:56.000]  仍然有很多的人在中間去高舉自己
[00:06:56.000 --> 00:07:00.000]  或者是要很多的爭權奪利
[00:07:00.000 --> 00:07:02.000]  或者很多的不和
[00:07:02.000 --> 00:07:06.000]  不能夠去信服在神的底下
[00:07:06.000 --> 00:07:12.000]  因為我們不看到神給我們的方向意象
[00:07:12.000 --> 00:07:16.000]  就好像我上個月主餐禮拜說過
[00:07:16.000 --> 00:07:20.000]  我們就好像這班以色列人
[00:07:20.000 --> 00:07:22.000]  當摩西不在當中
[00:07:22.000 --> 00:07:24.000]  他們就要去做一個偶像
[00:07:24.000 --> 00:07:26.000]  金牛獨去敬拜
[00:07:26.000 --> 00:07:31.000]  這班沒有意象的民就放肆了
[00:07:31.000 --> 00:07:35.000]  所以今天也是在教會裡面
[00:07:35.000 --> 00:07:37.000]  稱王不接的時代
[00:07:37.000 --> 00:07:40.000]  我已經講過在疫情之後
[00:07:40.000 --> 00:07:44.000]  現在教會這五年青少年的信徒
[00:07:44.000 --> 00:07:48.000]  大幅的減少了28%
[00:07:48.000 --> 00:07:52.000]  當然這個斷層有很多因素
[00:07:52.000 --> 00:07:56.000]  就移了民,有些信心軟弱
[00:07:56.000 --> 00:08:01.000]  也有跟教會有了一些分歧而離開
[00:08:01.000 --> 00:08:06.000]  所以這個看到是一個很冷淡
[00:08:06.000 --> 00:08:11.000]  很破碎一個這樣的時代
[00:08:11.000 --> 00:08:16.000]  剩下來的信徒回去教會
[00:08:16.000 --> 00:08:19.000]  我們都只能夠得過且過
[00:08:19.000 --> 00:08:22.000]  或者我們能夠回到教會就回到教會
[00:08:22.000 --> 00:08:28.000]  我們盡量去實踐我們最基本的本分
[00:08:28.000 --> 00:08:32.000]  但是卻是軟弱無力
[00:08:32.000 --> 00:08:35.000]  就好像當時
[00:08:35.000 --> 00:08:37.000]  在啟示錄的時候
[00:08:37.000 --> 00:08:40.000]  亞細亞的教會都是這樣的情況
[00:08:40.000 --> 00:08:43.000]  有些是冷淡,有些是不冷不熱
[00:08:43.000 --> 00:08:46.000]  有些失去了起初的愛心
[00:08:46.000 --> 00:08:51.000]  有些是已經被一些異端進入
[00:08:51.000 --> 00:08:55.000]  有些已經是掛羊頭賣狗肉
[00:08:55.000 --> 00:08:59.000]  不是再去高舉主耶穌基督
[00:08:59.000 --> 00:09:05.000]  所以今天在這一刻我們要重尋神秘教會的異象
[00:09:05.000 --> 00:09:07.000]  當我們看到一個啟示錄
[00:09:07.000 --> 00:09:10.000]  是一個終極的異象
[00:09:10.000 --> 00:09:13.000]  我們就要去尋求
[00:09:13.000 --> 00:09:18.000]  在這一刻我們怎樣在這個時代
[00:09:18.000 --> 00:09:23.000]  能夠去實踐主給我們的使命
[00:09:23.000 --> 00:09:28.000]  第一方面擴張疆界服侍列國
[00:09:28.000 --> 00:09:30.000]  在第九節這樣說
[00:09:30.000 --> 00:09:32.000]  此後我觀看
[00:09:32.000 --> 00:09:34.000]  很多很多的人
[00:09:34.000 --> 00:09:36.000]  沒辦法數算
[00:09:36.000 --> 00:09:41.000]  無盡是從各邦各支派各民族各語言來的
[00:09:41.000 --> 00:09:44.000]  他們在寶座和羔羊的面前
[00:09:44.000 --> 00:09:48.000]  身穿白衣手拿中樹枝
[00:09:48.000 --> 00:09:51.000]  這裡在九節宣告的異象
[00:09:51.000 --> 00:09:55.000]  可以看到一個很壯麗的圖畫
[00:09:55.000 --> 00:09:58.000]  可以看到很多很多的人
[00:09:58.000 --> 00:10:01.000]  超越種族、疆界
[00:10:01.000 --> 00:10:03.000]  不同語言的人
[00:10:03.000 --> 00:10:05.000]  他們來到
[00:10:05.000 --> 00:10:10.000]  都是在同一神的面前去敬拜
[00:10:10.000 --> 00:10:13.000]  在這個被殺的羔羊面前去敬拜
[00:10:13.000 --> 00:10:15.000]  在舊約的時代
[00:10:15.000 --> 00:10:18.000]  敬拜主要集中在以色列的民族
[00:10:18.000 --> 00:10:20.000]  但約翰在這裡看到
[00:10:20.000 --> 00:10:23.000]  原來神在創世的時候
[00:10:23.000 --> 00:10:25.000]  跟阿伯拉罕說
[00:10:25.000 --> 00:10:29.000]  應許地上的萬民萬族都要因你得福
[00:10:29.000 --> 00:10:32.000]  這是一個終極的體驗
[00:10:32.000 --> 00:10:34.000]  所以耶穌基督的十字架
[00:10:34.000 --> 00:10:36.000]  已經完全打破了人與人之間
[00:10:36.000 --> 00:10:39.000]  種族與種族之間的一個藩籬
[00:10:39.000 --> 00:10:42.000]  這是一個完全打破疆界
[00:10:42.000 --> 00:10:45.000]  跨越語言文化的一個
[00:10:45.000 --> 00:10:50.000]  全球國際宣教的大局
[00:10:50.000 --> 00:10:52.000]  去到第十節
[00:10:52.000 --> 00:10:56.000]  你看到那些人大聲喊著說
[00:10:56.000 --> 00:11:00.000]  願救恩歸於坐在寶座上的神
[00:11:00.000 --> 00:11:02.000]  也歸於羔羊
[00:11:02.000 --> 00:11:07.000]  其實在當時羅馬的情況是這樣
[00:11:07.000 --> 00:11:11.000]  當他們去外出征戰
[00:11:11.000 --> 00:11:13.000]  羅馬軍隊打贏了
[00:11:13.000 --> 00:11:15.000]  回來的時候
[00:11:15.000 --> 00:11:17.000]  他們有一個海船式的進場
[00:11:17.000 --> 00:11:21.000]  這些百姓就會拿著中樹枝
[00:11:21.000 --> 00:11:23.000]  去夾道歡迎
[00:11:23.000 --> 00:11:25.000]  他們德姓的將軍
[00:11:25.000 --> 00:11:28.000]  德姓的元首或者皇帝
[00:11:28.000 --> 00:11:29.000]  所以約翰在這裡
[00:11:29.000 --> 00:11:33.000]  是借用了當時的處境情況
[00:11:33.000 --> 00:11:36.000]  但是他將焦點轉移
[00:11:36.000 --> 00:11:40.000]  他的德姓不是羅馬的皇帝
[00:11:40.000 --> 00:11:43.000]  所以不是敬拜羅馬皇帝
[00:11:43.000 --> 00:11:45.000]  而是那被殺
[00:11:45.000 --> 00:11:47.000]  又是復活的羔羊
[00:11:47.000 --> 00:11:48.000]  真正海船的
[00:11:48.000 --> 00:11:51.000]  是屬於神的兒女
[00:11:51.000 --> 00:11:52.000]  各位弟兄姊妹
[00:11:52.000 --> 00:11:53.000]  這個就是我們看到
[00:11:53.000 --> 00:11:57.000]  神割道一個終極的藍圖
[00:11:57.000 --> 00:12:03.000]  今天神都要將一個擴張疆界
[00:12:03.000 --> 00:12:05.000]  服侍列國的定位
[00:12:05.000 --> 00:12:09.000]  都同樣要放在神的教會裡面
[00:12:09.000 --> 00:12:13.000]  放在我們尖沙咀浸信會的膊頭上
[00:12:13.000 --> 00:12:15.000]  尖沙咀是正處於
[00:12:15.000 --> 00:12:18.000]  香港一個國際大都會的中心
[00:12:18.000 --> 00:12:20.000]  每天都來自世界各地
[00:12:20.000 --> 00:12:22.000]  不同的人在我們穿梭
[00:12:22.000 --> 00:12:23.000]  所以我們看到
[00:12:23.000 --> 00:12:24.000]  我們出街的時候
[00:12:24.000 --> 00:12:26.000]  今早一早回來教會
[00:12:26.000 --> 00:12:29.000]  就會看到很多內地的朋友
[00:12:29.000 --> 00:12:32.000]  在這些餐廳排隊
[00:12:32.000 --> 00:12:35.000]  我們晚些會看到很多不同國籍的人
[00:12:35.000 --> 00:12:38.000]  接著有少數民族的人開工等等
[00:12:38.000 --> 00:12:40.000]  我們看到很多的人
[00:12:40.000 --> 00:12:43.000]  我最近去了蒙古國
[00:12:43.000 --> 00:12:47.000]  去探訪當地的教會宣教士
[00:12:47.000 --> 00:12:50.000]  由香港直接坐飛機
[00:12:50.000 --> 00:12:52.000]  去蒙古烏蘭巴托
[00:12:52.000 --> 00:12:57.000]  剛剛坐了兩個旁邊都是外國人
[00:12:57.000 --> 00:13:02.000]  去的時候就坐在一個越南的女士
[00:13:02.000 --> 00:13:05.000]  她就去到那裡準備參加一個
[00:13:05.000 --> 00:13:11.000]  關於兒童癌症的研討會
[00:13:11.000 --> 00:13:13.000]  跟他們交談
[00:13:13.000 --> 00:13:16.000]  經過香港 路過香港
[00:13:16.000 --> 00:13:18.000]  這個好像必經之路
[00:13:18.000 --> 00:13:21.000]  很方便人們進入到蒙古國
[00:13:21.000 --> 00:13:25.000]  回來旁邊就坐在一個女士
[00:13:25.000 --> 00:13:28.000]  看著一本電子書
[00:13:28.000 --> 00:13:30.000]  看到文字都很特別
[00:13:30.000 --> 00:13:33.000]  很熟悉 但卻是陌生
[00:13:33.000 --> 00:13:35.000]  根本不認識
[00:13:35.000 --> 00:13:37.000]  是什麼呢?
[00:13:37.000 --> 00:13:38.000]  我猜到是
[00:13:38.000 --> 00:13:41.000]  我問她是否在看希伯來文
[00:13:41.000 --> 00:13:42.000]  她說是
[00:13:42.000 --> 00:13:43.000]  但我看不懂
[00:13:43.000 --> 00:13:45.000]  雖然讀過
[00:13:45.000 --> 00:13:49.000]  現代的希伯來文跟聖經不同
[00:13:49.000 --> 00:13:52.000]  她說是以色列人
[00:13:52.000 --> 00:13:54.000]  原來過去半年
[00:13:54.000 --> 00:13:56.000]  周遊列國
[00:13:56.000 --> 00:14:00.000]  在蒙古玩了二十多天
[00:14:00.000 --> 00:14:03.000]  現在就經過香港
[00:14:03.000 --> 00:14:06.000]  再回家
[00:14:06.000 --> 00:14:09.000]  很容易接觸到外面的人
[00:14:09.000 --> 00:14:12.000]  很容易接觸到周圍的人
[00:14:12.000 --> 00:14:15.000]  來到香港的地方
[00:14:15.000 --> 00:14:18.000]  我們都可以周圍接觸到這些人
[00:14:18.000 --> 00:14:24.000]  所以這裏讓我們看到一個終極的意象
[00:14:24.000 --> 00:14:27.000]  神是否要我們思想
[00:14:27.000 --> 00:14:33.000]  我們可以將像以塞雅書所說
[00:14:33.000 --> 00:14:35.000]  我們的障目
[00:14:35.000 --> 00:14:38.000]  我們的繩子
[00:14:38.000 --> 00:14:40.000]  拉長的蝎子
[00:14:40.000 --> 00:14:43.000]  更加擴張
[00:14:43.000 --> 00:14:47.000]  我們要擴張敬拜的疆界
[00:14:47.000 --> 00:14:50.000]  包括多語言
[00:14:50.000 --> 00:14:52.000]  我們可能看到五堂裏面
[00:14:52.000 --> 00:14:55.000]  都有一些內地的朋友來參與聚會
[00:14:55.000 --> 00:14:57.000]  帶著耳機
[00:14:57.000 --> 00:14:58.000]  但很多時候
[00:14:58.000 --> 00:15:00.000]  在祖堂來的時候
[00:15:00.000 --> 00:15:01.000]  或者其他的時候
[00:15:01.000 --> 00:15:03.000]  都不能夠滿足他們
[00:15:03.000 --> 00:15:06.000]  因為不能夠有好的翻譯
[00:15:06.000 --> 00:15:08.000]  或者我們沒有普通話的崇拜
[00:15:08.000 --> 00:15:10.000]  但我們有英語的崇拜
[00:15:10.000 --> 00:15:12.000]  在英語的崇拜裏面
[00:15:12.000 --> 00:15:13.000]  在英語的事公裏面
[00:15:13.000 --> 00:15:15.000]  我們都很單一
[00:15:15.000 --> 00:15:17.000]  在英語的事公裏面
[00:15:17.000 --> 00:15:18.000]  都有一個崇拜
[00:15:18.000 --> 00:15:21.000]  當然我們都希望有一些主要學的團體
[00:15:21.000 --> 00:15:25.000]  但和我們整個教會是很分離的
[00:15:25.000 --> 00:15:27.000]  英語就是一班人
[00:15:27.000 --> 00:15:29.000]  裏面你知不知道有些什麼人在這裏
[00:15:29.000 --> 00:15:31.000]  有些可能是非裔分籍的
[00:15:31.000 --> 00:15:36.000]  譬如一些在這裏生活的西方人士
[00:15:36.000 --> 00:15:41.000]  也有一些是講英語的華人等等
[00:15:41.000 --> 00:15:43.000]  或者其他國籍的人
[00:15:43.000 --> 00:15:46.000]  我們看到這個多民族多語言
[00:15:46.000 --> 00:15:47.000]  一同去敬拜
[00:15:47.000 --> 00:15:49.000]  我們都有在英語堂裏面
[00:15:49.000 --> 00:15:53.000]  但今天我們看到這個義將服侍的時候
[00:15:53.000 --> 00:15:56.000]  我們會不會去思想更多的東西
[00:15:56.000 --> 00:15:58.000]  我們為神做更大的事
[00:15:58.000 --> 00:16:04.000]  能夠為神去做終極的義將裏面實踐的行動
[00:16:04.000 --> 00:16:06.000]  我們會不會在英語崇拜裏面
[00:16:06.000 --> 00:16:08.000]  我們會更多的擴張
[00:16:08.000 --> 00:16:10.000]  我們不單止有更大的場地
[00:16:10.000 --> 00:16:12.000]  我們有熟齡的空間去擴張
[00:16:12.000 --> 00:16:15.000]  擁有更多不同的文化語言
[00:16:15.000 --> 00:16:18.000]  教會當然開始有普通話的崇拜
[00:16:18.000 --> 00:16:22.000]  開始有很多內地的移民也好
[00:16:22.000 --> 00:16:23.000]  或者在這裏讀書也好
[00:16:23.000 --> 00:16:27.000]  或者是過境旅遊也好
[00:16:27.000 --> 00:16:28.000]  很多的基督徒
[00:16:28.000 --> 00:16:29.000]  有很多是未信主的
[00:16:29.000 --> 00:16:34.000]  他們都是很期望能夠有參加到一個崇拜
[00:16:34.000 --> 00:16:40.000]  另外我們會去體會這個擴張的時候
[00:16:40.000 --> 00:16:46.000]  不是一個可以多些容納多些就算了
[00:16:46.000 --> 00:16:49.000]  更加包括了連結
[00:16:49.000 --> 00:16:52.000]  因為當我們今天一直說的牧養
[00:16:52.000 --> 00:16:55.000]  是結連傳承復興的時候
[00:16:55.000 --> 00:16:56.000]  那個結連是很重要的
[00:16:56.000 --> 00:16:59.000]  不單止我們不同年齡層的那個結連
[00:16:59.000 --> 00:17:00.000]  在未來一年裏面
[00:17:00.000 --> 00:17:04.000]  我們多了一些這樣的一起的參與
[00:17:04.000 --> 00:17:06.000]  一起去認識
[00:17:06.000 --> 00:17:12.000]  但是在不同語言的英語崇拜裏面的頂尖會
[00:17:12.000 --> 00:17:16.000]  會不會和我們尖浸整體的肢體一同的結連呢?
[00:17:16.000 --> 00:17:20.000]  會不會我們會更加凝聚全教會的力量
[00:17:20.000 --> 00:17:26.000]  來去到成為一個服侍萬國萬民的教會
[00:17:26.000 --> 00:17:30.000]  讓萬國萬民的人都能夠在那裏敬拜
[00:17:30.000 --> 00:17:31.000]  侍奉我們的神呢?
[00:17:31.000 --> 00:17:37.000]  這個是一個意象我們擺在我們的禱告裏面
[00:17:37.000 --> 00:17:42.000]  第二方面是以敬拜為末世的增賤
[00:17:42.000 --> 00:17:46.000]  當我們去承接了一種的意象
[00:17:46.000 --> 00:17:56.000]  我們看到終極萬國萬民都要去敬拜這位被殺的羔羊
[00:17:56.000 --> 00:18:02.000]  我們知道我們要去迎來一個屬靈的更新和重建
[00:18:02.000 --> 00:18:06.000]  當然首要的是我們崇拜的更新
[00:18:06.000 --> 00:18:11.000]  因此我們明白我們今天來到去崇拜
[00:18:11.000 --> 00:18:15.000]  不是單單是唱詩讚美
[00:18:15.000 --> 00:18:17.000]  不是去聽道奉獻
[00:18:17.000 --> 00:18:21.000]  我們其實都是一個屬靈的增賤
[00:18:21.000 --> 00:18:24.000]  當信徒去全心敬拜神的時候
[00:18:24.000 --> 00:18:28.000]  其實我們今天在眾人的面前
[00:18:28.000 --> 00:18:30.000]  甚至在魔鬼撒旦的面前
[00:18:30.000 --> 00:18:33.000]  我們宣告
[00:18:33.000 --> 00:18:36.000]  向這個世界宣告
[00:18:36.000 --> 00:18:39.000]  這位神是掌權者
[00:18:39.000 --> 00:18:46.000]  就好像在約翰在天上的一個異象
[00:18:46.000 --> 00:18:49.000]  他們宣告
[00:18:49.000 --> 00:18:54.000]  救恩歸於坐在寶座上的神
[00:18:54.000 --> 00:18:58.000]  歸於被殺的羔羊
[00:18:58.000 --> 00:19:08.000]  所以約翰看到敬拜是完全和神結連的
[00:19:08.000 --> 00:19:11.000]  在第十一節
[00:19:11.000 --> 00:19:19.000]  我們看到眾天使都站在寶座和眾長老四活脈
[00:19:19.000 --> 00:19:23.000]  周圍俯伏在寶座面前敬拜神
[00:19:23.000 --> 00:19:25.000]  大家有沒有留意到這裏呢?
[00:19:25.000 --> 00:19:28.000]  你有沒有試過這樣的情景去敬拜?
[00:19:28.000 --> 00:19:30.000]  你周圍是誰?
[00:19:30.000 --> 00:19:32.000]  周圍都是人來的
[00:19:32.000 --> 00:19:34.000]  有沒有天使在你旁邊?
[00:19:34.000 --> 00:19:37.000]  有沒有活脈在你旁邊?
[00:19:37.000 --> 00:19:38.000]  長老在你旁邊?
[00:19:38.000 --> 00:19:40.000]  不知道
[00:19:40.000 --> 00:19:44.000]  當我們以心靈誠實敬拜的時候
[00:19:44.000 --> 00:19:45.000]  我們會明白
[00:19:45.000 --> 00:19:48.000]  我們是一個屬靈世界裏面的敬拜
[00:19:48.000 --> 00:19:53.000]  不是單單坐在身體上的敬拜
[00:19:53.000 --> 00:19:56.000]  是屬靈生命的敬拜
[00:19:56.000 --> 00:19:58.000]  所以在這個黑裏面
[00:19:58.000 --> 00:20:00.000]  在屬靈世界裏面
[00:20:00.000 --> 00:20:03.000]  不只是我們人類
[00:20:03.000 --> 00:20:05.000]  還有天使活脈
[00:20:05.000 --> 00:20:11.000]  但同時也有甚麼存在在屬靈世界的情況?
[00:20:11.000 --> 00:20:14.000]  魔鬼撒旦都存在在當中
[00:20:14.000 --> 00:20:16.000]  所以當我們去敬拜的時候
[00:20:16.000 --> 00:20:19.000]  魔鬼撒旦在屬靈世界裏面
[00:20:19.000 --> 00:20:21.000]  都可以有很大的影響
[00:20:21.000 --> 00:20:23.000]  很大的攪擾在裏面
[00:20:23.000 --> 00:20:28.000]  我們要知道我們同時在一個狀態裏面
[00:20:28.000 --> 00:20:36.000]  所以當然我們有崇拜被我們捆綁魔鬼撒旦的權力
[00:20:36.000 --> 00:20:37.000]  不在當中
[00:20:37.000 --> 00:20:38.000]  因為神在當中
[00:20:38.000 --> 00:20:40.000]  沒辦法進入會場裏面
[00:20:40.000 --> 00:20:42.000]  但在我們人生裏面
[00:20:42.000 --> 00:20:44.000]  在我們自己生活裏面
[00:20:44.000 --> 00:20:46.000]  魔鬼撒旦隨時在我們身邊
[00:20:46.000 --> 00:20:47.000]  攪擾我們
[00:20:47.000 --> 00:20:50.000]  隨時在我們看不到的地方裏面
[00:20:50.000 --> 00:20:55.000]  去破壞我們和神的關係
[00:20:55.000 --> 00:20:58.000]  因為他最大的目的
[00:20:58.000 --> 00:21:01.000]  就是要讓屬於神的人
[00:21:01.000 --> 00:21:03.000]  遠離神
[00:21:03.000 --> 00:21:04.000]  疏遠神
[00:21:04.000 --> 00:21:06.000]  背向神
[00:21:06.000 --> 00:21:10.000]  這樣他就在人的攻擊就完成了
[00:21:10.000 --> 00:21:14.000]  但每一次一個敬拜
[00:21:14.000 --> 00:21:16.000]  這裡講得很清楚
[00:21:16.000 --> 00:21:18.000]  有人說一個敬拜
[00:21:18.000 --> 00:21:21.000]  是透過敬拜和神結連的
[00:21:21.000 --> 00:21:24.000]  所以每一次來到敬拜的時候
[00:21:24.000 --> 00:21:26.000]  我們更加結連神
[00:21:26.000 --> 00:21:27.000]  更加緊密
[00:21:27.000 --> 00:21:31.000]  更加能夠去跟從
[00:21:31.000 --> 00:21:35.000]  不能讓魔鬼撒旦去分隔我們
[00:21:35.000 --> 00:21:40.000]  你會看到這個屬靈爭戰在當中
[00:21:40.000 --> 00:21:42.000]  很多時候我們很簡單
[00:21:42.000 --> 00:21:43.000]  一場雨
[00:21:43.000 --> 00:21:45.000]  一場風
[00:21:45.000 --> 00:21:49.000]  看了世界盃
[00:21:49.000 --> 00:21:52.000]  起不到身
[00:21:52.000 --> 00:21:54.000]  現在尤其是三點又有
[00:21:54.000 --> 00:21:55.000]  五點又有
[00:21:55.000 --> 00:21:57.000]  起不到身
[00:21:57.000 --> 00:21:58.000]  接著又說
[00:21:58.000 --> 00:22:00.000]  唉呀 回小廁崇拜
[00:22:00.000 --> 00:22:04.000]  或者網上看回都可以
[00:22:04.000 --> 00:22:08.000]  這些是無形裏面已經影響到我們自己和神的關係
[00:22:08.000 --> 00:22:10.000]  當然我更加問
[00:22:10.000 --> 00:22:12.000]  你每天有沒有靈修讀經
[00:22:12.000 --> 00:22:14.000]  祈禱
[00:22:14.000 --> 00:22:18.000]  大家知道大家的事
[00:22:18.000 --> 00:22:22.000]  所以你看到
[00:22:22.000 --> 00:22:23.000]  我要明白
[00:22:23.000 --> 00:22:25.000]  這個是和神結連
[00:22:25.000 --> 00:22:29.000]  是幫助我們更加去依靠神
[00:22:29.000 --> 00:22:32.000]  他們在敬拜神的時候
[00:22:32.000 --> 00:22:36.000]  說了一句什麼話呢
[00:22:36.000 --> 00:22:38.000]  在第十二節那裡說
[00:22:38.000 --> 00:22:39.000]  阿門
[00:22:39.000 --> 00:22:44.000]  眾讚榮耀自慰感謝尊貴權能力量
[00:22:44.000 --> 00:22:45.000]  都歸於我們的神
[00:22:45.000 --> 00:22:47.000]  直到永永遠遠
[00:22:47.000 --> 00:22:49.000]  阿門
