
[00:00:00.000 --> 00:00:07.720]  大家早上好,很感謝陳牧師和城匯社區教會的邀請
[00:15:39.480 --> 00:16:01.480]  而這個福音,也因為這個緣故,傳到亞洲和非洲,戴德生,因為當時英國有很多人來中國經商,也拿到這個機會,來到中國傳福音
[00:16:01.480 --> 00:16:14.280]  通常這些福音,首先傳到一個地方,都是在海外的地方,無論是去非洲,或者去印度,或者中國,都是一般在一個近海外的地方
[00:16:14.280 --> 00:16:27.880]  戴德生的特別的異象,就是他要做內地匯,就是由海外,海邊的城市,比如上海這些發展的城市,廣州發展的城市,將福音帶到當時中國的內地
[00:16:27.880 --> 00:16:53.880]  英國,基督教成為英國的國教,但後來也有一些基督徒在英國受到很大的逼迫,一些清教徒,而也因為這些逼迫,他們也要離開他們的本國,後來他們來到北美洲
[00:16:53.880 --> 00:17:16.680]  也同一時間將福音帶到北美洲,現在在全世界派出最多宣教士的國家就是美國,第二就是南韓,為什麼美國有這麼多宣教士呢,也是因為美國起初變成一個很基督化的國家
[00:17:16.680 --> 00:17:35.480]  當然現在有很多不同的情形發生,但是這個福音的廣傳,就是通過很多的基督徒,因為他們受逼迫,而要離開本地,本國,去到新的地方,而同時間也帶福音去到這個地方
[00:17:35.480 --> 00:17:51.480]  在中國的基督徒,初期也是集中在沿岸的地方,就算內地會,他們的大本營也是河南,如果你看中國的地圖,河南其實在中國的整個地圖裡面都是偏東面的
[00:17:51.480 --> 00:18:12.280]  但是在第二次世界大戰和中日戰爭的時候,很多的基督徒因為戰亂的關係,他們變成去了逃難,變成我們所說的IDP了,他們一般是向西遷移,也同一時間將這個福音帶到中國的西部
[00:18:12.280 --> 00:18:23.480]  我不知道大家有沒有留意到,我們現在就是今天,我們是面對著第二次世界大戰以後最大的人道危機
[00:18:23.480 --> 00:18:36.680]  這個危機就是因為在非洲,在中東,以及在烏克蘭所發生的戰亂,造成很多的難民
[00:18:36.680 --> 00:18:50.680]  根據聯合國難民公署的報告,這個是2023年,每次我講類似的題目,我都要再看新的報告,每一次的人數都增加
[00:18:50.680 --> 00:19:10.680]  根據聯合國難民公署2023年的報告,現在被迫離開家園的人有1億1千萬,其中有4千多萬是難民,而其他那些是所謂的internally displaced people,是國內流離失所的
[00:19:10.680 --> 00:19:30.680]  這個圖其實是在聯合國難民公署那裡我copy下來的,你可以看到117個million,即是1億1千7百萬的人被迫離開家園
[00:19:30.680 --> 00:19:50.680]  難民的人數在過去10年增加了3倍,難民大部分來自幾個國家,最多的是敘利亞,阿富汗,烏克蘭,還有很多其他國家
[00:19:50.680 --> 00:20:08.680]  在南蘇丹是一個已經持續了很久的內戰,所以他們都有很多的難民,而有很多的這些難民是小孩子,甚至40%是小孩子
[00:20:08.680 --> 00:20:26.680]  因為起碼有100萬個嬰兒一出世就已經是難民身份,你覺得是不是很慘,一出世就已經是難民身份,而大部分這些難民是去他們本國附近的地方
[00:20:26.680 --> 00:20:44.680]  而修容他們的國家裡面,很多都不是一些富裕的國家,原來修容得最多難民的國家是土耳其
[00:20:44.680 --> 00:20:56.680]  發達的國家,譬如歐洲的國家和美國,其實相對起其他這些國家的人數不算很多,歐洲國家裡面最多的是德國
[00:20:56.680 --> 00:21:16.680]  大家不知道有沒有印象這幅圖片,這幅圖片就是幾年前一個攝影記者在地中海海邊拍到的,就是一個男孩子,這個男孩子是三歲的,由敘利亞來的難民
[00:21:16.680 --> 00:21:34.680]  他們一家本來是想坐船經過地中海去投奔自由,他們就是投奔怒海的這些人,但是不幸他們遇到海難,這個孩子就死了
[00:21:34.680 --> 00:21:50.680]  當時這幅圖片引起很大的迴響,原來這個家庭已經申請到加拿大移居很久,但是都得不到這個批准
[00:21:50.680 --> 00:22:10.680]  當時在加拿大都有一個很大的反響,每一個難民的家庭都有一個新鮮的故事,而大部分的難民他們是有一個宗教背景的,他們很多都相信有神
[00:22:10.680 --> 00:22:28.680]  而近年來很多的難民都是一些回教徒,而近年來有一些報導說這些流離失所的回教徒,他們是有異象和異夢的現象
[00:22:28.680 --> 00:22:40.680]  當我想到異象和異夢,通常都是在聖經裡面的故事,想不到是現實生活有發生,好像這些只是一些以往的事
[00:22:40.680 --> 00:23:04.680]  我也沒有親身見過在我認識的朋友裡面,有親自告訴我他有一個異象或者異夢,但是這本書是幾年前出版的書,它說原來在中東的難民,在穆斯林的難民裡面,很多是有異象和異夢的情況出現的
[00:23:04.680 --> 00:23:16.680]  就是耶穌基督或者天使跟他們通過異夢和異象溝通,近年來原來有大批的回教徒是信主
[00:23:16.680 --> 00:23:38.680]  後來我真的碰到有一個回教徒,不是回教徒,他有異象真實的故事,我認識他因為他在伊拉克那裡變成一個難民
[00:23:38.680 --> 00:23:48.680]  這是他的家在難民帳篷裡面,他的名字叫做Crasso,這個我都不知道讀音對不對
[00:23:48.680 --> 00:24:00.680]  他是在2014年的時候ISIS攻擊他們的鄉下Sinjar的時候,他就倉皇的跟他的妻子和兒女坐車逃難
[00:24:00.680 --> 00:24:08.680]  但是當時他的爸爸和他的兄弟,家人就走不及,就被當時ISIS的人俘虜了
[00:24:08.680 --> 00:24:16.680]  他匆忙逃走的時候,他竟然發現他的衣袋裡面有一本聖經
[00:24:16.680 --> 00:24:24.680]  這本聖經是他以前有人送給他的,他也曾經看過這本聖經,但是他不太明白
[00:24:24.680 --> 00:24:35.680]  但是因為他逃走的時候,突然發現原來他帶著這本聖經,於是他就很奇怪,於是他就開始問人怎樣去教堂
[00:24:35.680 --> 00:24:44.680]  他當時去到伊拉克北部一個沙濠的城市,也是我們現在去做服侍的一個城市
[00:24:44.680 --> 00:24:54.680]  他就問人,當時當地只有一間基督教的教堂,他就真的走到那裡去教堂,當時這個教堂很小,我也去過
[00:24:54.680 --> 00:25:03.680]  只有你們這裡一半,一半小一點,人數不多,幾十人而已
[00:25:03.680 --> 00:25:22.680]  當時牧師和會眾還在聚會,他們看到Craswell的情景,於是決定要幫他祈禱,希望他們的親人可以得到安全
[00:25:22.680 --> 00:25:38.680]  當晚Craswell的父親在夢裡看到一個白衣人,那個白衣人告訴他,我是耶穌,我是世界的光,你和你的家人明天都會被釋放
[00:25:38.680 --> 00:25:52.680]  第二天,真的,他的父親和大部分的家人都被釋放,只有他的妹妹被扣留了,他們完全不明白為什麼無端端ISIS會放了他們走
[00:25:52.680 --> 00:26:10.680]  當他爸爸輾轉來到沙塘的地方和他的兒子見面的時候,第一句就問他,誰是耶穌?後來他的妹妹也在家人繳交了一些贖金之後就釋放了
[00:26:10.680 --> 00:26:32.680]  自從這件事之後,他們一家都相信了主,經常聚會,這是我在伊拉克聽見的三個人看到異象的其中第一個見證
[00:26:32.680 --> 00:26:49.680]  在過去幾十年,在歐洲的教會有一個衰落的現象,雖然他們有很輝煌的教堂,但是他們聚會的人數不斷地減少,而信徒流失的現象很嚴重,會眾的老化情況也很嚴重
[00:26:49.680 --> 00:27:14.680]  有些教堂甚至倒閉,教會在社會上的影響力越來越少,所以在前幾年,當黃永信牧師大使命的會長,當時他在世的時候,他還提出一個口號叫re-evangelization of Europe,就是向歐洲的地方再一次的傳福音,因為當地的教會已經衰落
[00:27:14.680 --> 00:27:28.680]  但是近年來很多的難民離開本國之後,很多時候都會來到歐洲的地方,而面對很多的難民,歐洲的教會不能夠不作出一些回應
[00:27:28.680 --> 00:27:57.680]  雖然歐洲的基督徒可能有些對難民採取一些冷漠的態度,但是神曾經興起了很多不同的侍宮去照顧這些難民,而近年來有一個有關流散的宣教學叫做diaspora missiology,就是講到這些流散的人和教會的一些互動
[00:27:57.680 --> 00:28:06.680]  為了照顧這些眾多的難民,歐洲的教會變得積極起來,甚至有一些復興的現象
[00:28:06.680 --> 00:28:31.680]  這個現象很奇怪,就是平時那些基督徒被迫把教會的福音傳出去,這次是這些非基督徒受迫迫來到基督徒的地方,激發起這個教會,令到教會有一個復興的現象
[00:28:31.680 --> 00:28:54.680]  最近有幾本書出版,內容都類似,就是提到離散的回教徒裡面有一個復興的現象,提到他們有很多人有見到異象,以及他們的復興很多時候是在婦女裡面
[00:28:54.680 --> 00:29:09.680]  你知道如果一個媽媽信了主,她對她的兒女有很大的影響,這些書所講的內容,都是講到近年來在這些地方的一些回教復興的現象
[00:29:09.680 --> 00:29:33.680]  這本書就是提到以往在回教世界的一些歸主運動,你看一看,其實在2000年之前是很少歸主運動,而這個歸主運動的定義是在20年之內建立100間教會,或者有1000個回教徒受洗的叫做歸主運動
[00:29:33.680 --> 00:29:48.680]  其實數目不是很多,但是在2000年之後,竟然有69個歸主運動在中東的地方出現,大家可不可以看到,神在做這些工作,這些事情不是無端端的發生
[00:29:48.680 --> 00:30:13.680]  我們看到神在搞動這些回教徒,將他們由本國本地驅散出來,而同時也令到他們有接受福音的機會,這本書叫做experiencing god,是我一本很喜歡用的靈修書,是一本很暢銷的靈修書
[00:30:13.680 --> 00:30:33.680]  它的作者是Pastor Henry Brakeby,他曾經說到,你看看神在哪裏做事,你就加入他的工作,神我覺得現在是在這些難民裏面工作,我們是否應該可以一起去參與這個工作呢
[00:30:33.680 --> 00:30:50.680]  我們看到當今難民是最大的人道危機,神是宣教的主,他是利用這個危機化為一個雙贏的契機,第一,他將一些回教徒,異教徒從一個根深蒂固的文化環境帶出來,讓他們有接觸福音的機會
[00:30:50.680 --> 00:31:09.680]  第二,他們也利用這個機會去激發一些僵化的死藉教會,令到他們有一個復興的現象,在難民方面的工作可以分開三方面來看
[00:31:09.680 --> 00:31:22.680]  第一是關於他們生活的安置,我們可以幫助這個難民的家庭,譬如給他們這個教育的機會,學習的機會和醫療的機會,我們天倫基金會所做的就是做這個醫療的工作
[00:31:22.680 --> 00:31:49.680]  第二方面是關心他們心靈方面,譬如一些心靈的輔導,宗教的輔導,以及將基督的愛帶給他們,第三是做一些訓練的工作,就是培訓他們做這個職業的工作,這個難民工作是每一個基督徒都可以參與的,你可以為他們禱告,為他們奉獻,也可以為一些已經來到你們附近社區的一些難民提供一些服務
[00:31:49.680 --> 00:32:08.680]  我希望大家都可以在這裏思考一下,我們到底有沒有辦法可以去幫助這些人,這些人是好像我們中國人說的天涯淪落人,我們願不願意做一個好撒瑪利亞人去幫助他們呢
[00:32:08.680 --> 00:32:24.680]  我們的教會到底是一個伯利恆,伯利恆當時沒有地方去接待這個聖家,還是埃及是給地方這個聖家去避難呢,我們可以思考一下,多謝大家
