
[00:00:00.000 --> 00:00:04.200]  大家好,今天我們叫「Kung Fu Circle」
[00:07:46.600 --> 00:07:47.600]  交在他
[00:07:47.600 --> 00:07:52.600]  這個他就是巴比倫王尼布格尼撒的手中
[00:07:52.600 --> 00:07:56.600]  這個是一個非常之黑暗的經節
[00:07:56.600 --> 00:07:57.800]  但是同時之間
[00:07:57.800 --> 00:08:00.800]  這一節聖經又給了我們一線曙光
[00:08:00.800 --> 00:08:02.200]  為什麼
[00:08:02.200 --> 00:08:03.600]  我想請你留意
[00:08:03.600 --> 00:08:08.600]  原來不是巴比倫王擊敗了猶大王
[00:08:08.600 --> 00:08:15.400]  而是主將猶大王交給巴比倫王的手中
[00:08:15.400 --> 00:08:21.200]  一切都掌管在至高上帝的手中
[00:08:21.200 --> 00:08:26.200]  如果上帝將猶大國交給巴比倫王
[00:08:26.200 --> 00:08:30.000]  因為他們的罪的緣故去審判他們的罪
[00:08:30.000 --> 00:08:32.400]  上帝也可以將他們拯救
[00:08:32.400 --> 00:08:34.000]  但是他們必須要迴轉
[00:08:34.000 --> 00:08:36.200]  當他們迴轉的時候
[00:08:36.200 --> 00:08:39.200]  上帝會拯救
[00:08:39.200 --> 00:08:41.000]  聖經學者告訴我們
[00:08:41.000 --> 00:08:45.600]  在這裏希伯來文的主句
[00:08:45.600 --> 00:08:49.200]  上帝級或者主級的這個主句
[00:08:49.200 --> 00:08:53.600]  在大義理書第一章裏面一共出現過三次
[00:08:53.600 --> 00:08:56.200]  首先是大義理書第一章第二節
[00:08:56.200 --> 00:08:58.200]  接著是大義理書一章九節
[00:08:58.200 --> 00:09:01.600]  接著是大義理書一章十七節
[00:09:01.600 --> 00:09:06.600]  在第一章第二節裏面主將他自己的子民
[00:09:06.600 --> 00:09:08.800]  交給了敵人的手中
[00:09:08.800 --> 00:09:10.600]  接著在第九節
[00:09:10.600 --> 00:09:13.800]  上帝使大義理蒙恩
[00:09:13.800 --> 00:09:17.400]  原文的意思是上帝吸恩典
[00:09:17.400 --> 00:09:20.600]  將恩典交給了大義理
[00:09:20.600 --> 00:09:25.200]  之前是上帝將他自己的子民交給了敵人的手中
[00:09:25.200 --> 00:09:30.400]  現在是上帝將恩典交給了大義理的手中
[00:09:30.400 --> 00:09:32.800]  於是大義理蒙恩得連敏
[00:09:32.800 --> 00:09:35.800]  准許他們考驗他們十天
[00:09:35.800 --> 00:09:38.600]  接著還有第三個上帝教
[00:09:38.600 --> 00:09:40.400]  就是第十七節
[00:09:40.400 --> 00:09:42.600]  這四個少年
[00:09:42.600 --> 00:09:45.600]  上帝在各樣文字學問上
[00:09:45.600 --> 00:09:49.200]  賜給他們知識與聰明
[00:09:49.200 --> 00:09:54.000]  上帝將知識與聰明交給四個少年人
[00:09:54.000 --> 00:09:57.600]  即是大義理和他三位朋友
[00:09:57.600 --> 00:10:00.800]  三個上帝給上帝教
[00:10:00.800 --> 00:10:05.600]  三個上帝給勾畫了大義理書第一章的輪廓
[00:10:05.600 --> 00:10:09.200]  亦都引領我們慢慢去明白
[00:10:09.200 --> 00:10:13.600]  大義理書第一章究竟要將什麼主題
[00:10:13.600 --> 00:10:17.200]  傳遞給我們作為讀者的人
[00:10:17.200 --> 00:10:20.200]  我想帶你再去看這三個交
[00:10:20.200 --> 00:10:23.000]  第一個我標記它為A
[00:10:23.000 --> 00:10:26.600]  第一個交是一章第二節
[00:10:26.600 --> 00:10:30.800]  上帝交由大國給巴比倫
[00:10:30.800 --> 00:10:35.000]  第二個是一章十九節我稱它為B1
[00:10:35.000 --> 00:10:40.000]  上帝交恩典連敏給大義理
[00:10:40.000 --> 00:10:45.000]  第三個是第一章第十七節我稱它為B2
[00:10:45.000 --> 00:10:51.800]  上帝交知識與聰明給四位年輕人
[00:10:51.800 --> 00:10:52.800]  我們可以這樣說
[00:10:52.800 --> 00:10:56.200]  因為上帝交由大國給巴比倫
[00:10:56.200 --> 00:10:59.800]  所以第一章二至七節
[00:10:59.800 --> 00:11:02.600]  上帝的子民被擄巴比倫
[00:11:02.600 --> 00:11:07.800]  接著因為上帝將恩典連敏交給大義理
[00:11:07.800 --> 00:11:12.200]  於是上帝的子民蒙恩不被玷污
[00:11:12.200 --> 00:11:15.200]  他不需要吃黃的大餐
[00:11:15.200 --> 00:11:17.800]  沒有被玷污他們自己
[00:11:17.800 --> 00:11:18.800]  接著第三
[00:11:18.800 --> 00:11:23.800]  因為上帝將知識與聰明交給四位年輕人
[00:11:23.800 --> 00:11:29.800]  於是上帝的子民最終凱旋巴比倫
[00:11:29.800 --> 00:11:34.000]  我想你看看在每一個交的底下
[00:11:34.000 --> 00:11:35.800]  有個箭咀
[00:11:35.800 --> 00:11:39.600]  第一個上帝將由大交給巴比倫的時候
[00:11:39.600 --> 00:11:41.800]  箭咀是向右的
[00:11:41.800 --> 00:11:43.600]  這個代表了以色列人
[00:11:43.600 --> 00:11:45.800]  當時他們被擄巴比倫的時候
[00:11:45.800 --> 00:11:49.200]  是被擄東遷 向東走的
[00:11:49.200 --> 00:11:51.000]  向東走好不好
[00:11:51.000 --> 00:11:52.400]  不好
[00:11:52.400 --> 00:11:55.000]  亞當夏娃就是向東走的
[00:11:55.000 --> 00:11:56.400]  向東走的意思是
[00:11:56.400 --> 00:11:59.000]  他們要離開上帝認許之地
[00:11:59.000 --> 00:12:00.600]  因為他們的罪的緣故
[00:12:00.600 --> 00:12:02.400]  上帝審判他們
[00:12:02.400 --> 00:12:03.800]  他們被擄巴比倫
[00:12:03.800 --> 00:12:05.800]  他們向東走
[00:12:05.800 --> 00:12:07.800]  這個是A的方向
[00:12:07.800 --> 00:12:10.400]  然而當你看B的時候
[00:12:10.400 --> 00:12:12.800]  我將方向倒轉了
[00:12:12.800 --> 00:12:15.400]  B1的方向是向左邊的
[00:12:15.400 --> 00:12:18.000]  上帝的子民蒙恩
[00:12:18.000 --> 00:12:19.600]  他們現在再不是向東
[00:12:19.600 --> 00:12:21.000]  他們現在停了
[00:12:21.000 --> 00:12:25.200]  然後慢慢回到上帝的跟前
[00:12:25.200 --> 00:12:26.600]  去到B2的時候
[00:12:26.600 --> 00:12:30.200]  你發覺箭咀繼續往左邊去
[00:12:30.200 --> 00:12:33.800]  因為他們現在回到上帝的面前
[00:12:33.800 --> 00:12:36.800]  親近上帝 靠近上帝
[00:12:36.800 --> 00:12:40.000]  他們最終可以被上帝
[00:12:40.000 --> 00:12:41.800]  所使用
[00:12:41.800 --> 00:12:46.800]  於是整章聖經的演變和進展
[00:12:46.800 --> 00:12:50.000]  就是從被擄巴比倫去到右邊
[00:12:50.000 --> 00:12:52.600]  去蒙恩不知去到左邊
[00:12:52.600 --> 00:12:53.800]  再左一點
[00:12:53.800 --> 00:12:58.000]  去到海船巴比倫
[00:12:58.000 --> 00:12:59.200]  但是說到這裡
[00:12:59.200 --> 00:13:00.800]  我們還漏了一點
[00:13:00.800 --> 00:13:04.000]  一個很關鍵很重要的一點
[00:13:04.000 --> 00:13:05.200]  我不知道你有沒有留意到
[00:13:05.200 --> 00:13:07.400]  中間那段B1的部分
[00:13:07.400 --> 00:13:09.600]  其實是由第八節開始的
[00:13:09.600 --> 00:13:12.400]  但是上帝給是第九節
[00:13:12.400 --> 00:13:15.400]  就是說還有一樣事情在上帝給
[00:13:15.400 --> 00:13:20.400]  之前在上帝未將恩典給丹爾里之前
[00:13:20.400 --> 00:13:23.000]  還有另外一樣事情是發生了
[00:13:23.000 --> 00:13:28.000]  而這件事情是改變了上帝子民的命運
[00:13:28.000 --> 00:13:29.800]  那個動作是什麼呢
[00:13:29.800 --> 00:13:31.800]  第八節
[00:13:31.800 --> 00:13:35.800]  丹爾里卻立志不顛惡自己
[00:13:35.800 --> 00:13:37.600]  他們被擄巴比倫
[00:13:37.600 --> 00:13:39.400]  你去到巴比倫
[00:13:39.400 --> 00:13:42.400]  你就要被巴比倫顛惡
[00:13:42.400 --> 00:13:45.800]  但是這個年輕少年的丹爾里
[00:13:45.800 --> 00:13:47.400]  十四五歲的小孩
[00:13:47.400 --> 00:13:50.600]  他竟然立志不顛惡自己
[00:13:50.600 --> 00:13:53.600]  就是因為這個動作
[00:13:53.600 --> 00:13:56.200]  改變了上帝的動作
[00:13:56.200 --> 00:14:00.000]  或者驅使上帝賜下恩典
[00:14:00.000 --> 00:14:02.600]  為什麼上帝會賜下恩典
[00:14:02.600 --> 00:14:04.800]  為什麼上帝會賜下憐憫
[00:14:04.800 --> 00:14:10.600]  是因為有一個人選擇不顛惡自己
[00:14:10.600 --> 00:14:14.400]  選擇他要將自己分別為性
[00:14:14.400 --> 00:14:18.600]  這個是整個第一章的轉捩點
[00:14:18.600 --> 00:14:21.400]  也是整本丹爾里書的轉捩點
[00:14:21.400 --> 00:14:22.800]  你沒有了這一節
[00:14:22.800 --> 00:14:25.000]  丹爾里書消失了
[00:14:25.000 --> 00:14:27.600]  我們再不會有以下所有的故事
[00:14:27.600 --> 00:14:31.000]  所有的故事發生是因為
[00:14:31.000 --> 00:14:32.800]  第八節
[00:14:32.800 --> 00:14:34.800]  甚至我可以這樣說
[00:14:34.800 --> 00:14:37.400]  因為丹爾里的立志
[00:14:37.400 --> 00:14:39.600]  因為丹爾里的迴轉
[00:14:39.600 --> 00:14:41.400]  引來了上帝的立志
[00:14:41.400 --> 00:14:43.400]  引來了上帝的迴轉
[00:14:43.400 --> 00:14:44.600]  上帝怎麼迴轉
[00:14:44.600 --> 00:14:48.000]  上帝本來將他們移去東邊
[00:14:48.000 --> 00:14:50.600]  現在上帝將他們拉回來
[00:14:50.600 --> 00:14:51.800]  上帝賜憐憫
[00:14:51.800 --> 00:14:56.200]  上帝賜他們德性、凱旋
[00:14:56.200 --> 00:14:59.000]  因為一個人的立志
[00:14:59.000 --> 00:15:03.400]  因為一個人的迴轉
[00:15:03.400 --> 00:15:06.000]  聽到這裡你一定要小心
[00:15:06.000 --> 00:15:13.000]  不要以為丹爾里是自己決定要這樣做
[00:15:13.000 --> 00:15:14.000]  丹爾里的立志
[00:15:14.000 --> 00:15:18.000]  丹爾里的迴轉不是憑空而來的
[00:15:18.000 --> 00:15:20.600]  沒有人自己睡覺起來憑空而來
[00:15:20.600 --> 00:15:24.400]  上帝我決定今天我要立志跟隨你
[00:15:24.400 --> 00:15:26.600]  除非上帝呼召你
[00:15:26.600 --> 00:15:28.600]  你不可以立志跟隨上帝
[00:15:28.600 --> 00:15:29.800]  如果你到了新約聖經
[00:15:29.800 --> 00:15:31.800]  你會明白這個道理
[00:15:31.800 --> 00:15:34.200]  耶穌不呼召你
[00:15:34.200 --> 00:15:36.800]  你沒有辦法自己自願跟隨耶穌
[00:15:36.800 --> 00:15:38.600]  那幾個說自願耶主啊
[00:15:38.600 --> 00:15:39.600]  我要跟隨你那些
[00:15:39.600 --> 00:15:42.400]  全部都最後不行的
[00:15:42.400 --> 00:15:44.600]  但是當耶穌呼召你的時候
[00:15:44.600 --> 00:15:47.000]  你不迴轉你就麻煩了
[00:15:47.000 --> 00:15:49.600]  而當耶穌呼召你的時候
[00:15:49.600 --> 00:15:51.000]  你必須要立志
[00:15:51.000 --> 00:15:54.000]  你必須要迴轉
[00:15:54.000 --> 00:15:55.200]  為什麼我說
[00:15:55.200 --> 00:15:59.400]  丹爾里的立志其實不是憑空而來的
[00:15:59.400 --> 00:16:05.000]  因為在丹爾里立志迴轉之前
[00:16:05.000 --> 00:16:08.800]  在以色列猶大亡國被擄的前後
[00:16:08.800 --> 00:16:12.600]  上帝從來沒有停止過差遣
[00:16:12.600 --> 00:16:15.600]  才去呼召他們
[00:16:15.600 --> 00:16:19.000]  上帝差遣才去他的子民
[00:16:19.000 --> 00:16:20.200]  只有一個目的
[00:16:20.200 --> 00:16:22.000]  就是叫他們迴轉
[00:16:22.000 --> 00:16:26.000]  迴轉叫他們棄絕偶像假神
[00:16:26.000 --> 00:16:28.800]  叫他們不玷污自己
[00:16:28.800 --> 00:16:31.000]  因為當你去敬拜偶像假神時
[00:16:31.000 --> 00:16:33.000]  你就在玷污自己
[00:16:33.000 --> 00:16:35.600]  於是上帝不斷其實在呼召他們
[00:16:35.600 --> 00:16:37.000]  叫他們迴轉
[00:16:37.000 --> 00:16:38.800]  叫他們悔改
[00:16:38.800 --> 00:16:40.200]  去敬拜獨一日真神
[00:16:40.200 --> 00:16:43.000]  只是沒有人聽
[00:16:43.000 --> 00:16:45.000]  直至我們來到這裡
[00:16:45.000 --> 00:16:47.400]  有一位年輕人
[00:16:47.400 --> 00:16:50.200]  他回應了上帝的呼召
[00:16:50.200 --> 00:16:55.200]  他立志不玷污自己
[00:16:55.200 --> 00:16:59.600]  我們要明白究竟他的立志
[00:16:59.600 --> 00:17:01.800]  是需要多大的力量
[00:17:01.800 --> 00:17:04.800]  我想帶你回到《丹爾里書》第一章
[00:17:04.800 --> 00:17:06.800]  我們看三節至八節
[00:17:06.800 --> 00:17:08.400]  我想和你看看
[00:17:08.400 --> 00:17:12.800]  丹爾里和他三位朋友所面對的世俗誘惑
[00:17:12.800 --> 00:17:14.400]  究竟有多大
[00:17:14.400 --> 00:17:15.800]  那個誘惑有多大
[00:17:15.800 --> 00:17:17.400]  他的立志就要有多大
[00:17:17.400 --> 00:17:18.400]  你明白嗎
[00:17:18.400 --> 00:17:19.800]  因為他的立志不夠大
[00:17:19.800 --> 00:17:24.600]  他沒有辦法抗拒他們世俗的誘惑
[00:17:24.600 --> 00:17:27.800]  《丹爾里書》第一章第三節這樣說
[00:17:27.800 --> 00:17:30.400]  王吩咐太監長
[00:17:30.400 --> 00:17:34.800]  教他們加勒底人的文字和語言
[00:17:34.800 --> 00:17:39.400]  王從自己所用的扇和所飲的酒中
[00:17:39.400 --> 00:17:41.000]  派給他們
[00:17:41.000 --> 00:17:43.200]  養育他們三年
[00:17:43.200 --> 00:17:45.800]  好叫他們期滿以後
[00:17:45.800 --> 00:17:48.600]  示立在王的面前
[00:17:48.600 --> 00:17:53.400]  太監長另外又給他們起名
[00:17:53.400 --> 00:17:56.800]  是巴比倫人的名字
[00:17:56.800 --> 00:18:01.000]  在這裏我們看到這四位尤大的少年人
[00:18:01.000 --> 00:18:04.000]  所面對為期三年
[00:18:04.000 --> 00:18:08.400]  為期三年三重的誘惑和挑戰
[00:18:08.400 --> 00:18:11.000]  這三重的誘惑和挑戰在哪裏呢
[00:18:11.000 --> 00:18:11.600]  第一
[00:18:11.600 --> 00:18:17.600]  他們在這三年裏面要學加勒底人的文字和語言
[00:18:17.600 --> 00:18:18.200]  第二
[00:18:18.200 --> 00:18:24.000]  他們要吃巴比倫王的王扇和他們的美酒
[00:18:24.000 --> 00:18:25.200]  第三
[00:18:25.200 --> 00:18:28.600]  他們再不可以用他自己的名字
[00:18:28.600 --> 00:18:30.400]  他們現在有新的名字
[00:18:30.400 --> 00:18:32.600]  這新的名字裏面
[00:18:32.600 --> 00:18:37.800]  有的是巴比倫神明的名字在當中
[00:18:37.800 --> 00:18:42.200]  他們所面對的是我所叫的三合一的誘惑
[00:18:42.200 --> 00:18:44.600]  三合一的挑戰
[00:18:44.600 --> 00:18:47.200]  你不要讀的時候覺得很慘
[00:18:47.200 --> 00:18:49.400]  其實完全不是那回事
[00:18:49.400 --> 00:18:51.000]  第一
[00:18:51.000 --> 00:18:54.400]  他們面對的誘惑和挑戰是甚麼呢
[00:18:54.400 --> 00:18:57.800]  他們得到國家重點栽培
[00:18:57.800 --> 00:19:03.200]  你一定要明白當時的巴比倫是世界文明古國之一
[00:19:03.200 --> 00:19:07.600]  現在不是騎劫你不知道去了非洲哪個小國裏面
[00:19:07.600 --> 00:19:10.800]  然後逼你學他們的文字和語言
[00:19:10.800 --> 00:19:11.600]  不是
[00:19:11.600 --> 00:19:13.800]  巴比倫是文明古國
[00:19:13.800 --> 00:19:17.200]  巴比倫有的文化傳統是最頂尖的
[00:19:17.200 --> 00:19:19.000]  他們現在被人拔尖
[00:19:19.000 --> 00:19:22.600]  被人保送去哈佛讀三年書
[00:19:22.600 --> 00:19:24.200]  又不用吃當夫
[00:19:24.200 --> 00:19:31.800]  他們吃的是巴比倫王宮裏面的奢華宴席
[00:19:31.800 --> 00:19:35.800]  君主對他們何等的慷慨
[00:19:35.800 --> 00:19:37.000]  何等的賞識
[00:19:37.000 --> 00:19:38.000]  何等的器重
[00:19:38.000 --> 00:19:39.800]  有書讀
[00:19:39.800 --> 00:19:43.800]  有最佳的最奢華的宴席
[00:19:43.800 --> 00:19:50.200]  好叫他們期滿之後可以事立在王的面前
[00:19:50.200 --> 00:19:52.000]  有埋internship做
[00:19:52.000 --> 00:19:57.400]  以後那份工就在王的旁邊步步高升
[00:19:57.400 --> 00:20:01.600]  跟住王仲恩待接納他們
[00:20:01.600 --> 00:20:03.000]  給他們一個新的名字
[00:20:03.000 --> 00:20:06.400]  有時我們覺得你給他們一個新的名字
[00:20:06.400 --> 00:20:08.400]  很明顯大他們
[00:20:08.400 --> 00:20:10.200]  不是的
[00:20:10.200 --> 00:20:15.000]  這班人是被魯的俘虜
[00:20:15.000 --> 00:20:18.400]  他根本連人的價值都沒有
[00:20:18.400 --> 00:20:20.400]  現在他給一個新的名字
[00:20:20.400 --> 00:20:23.200]  代表了他不計前嫌
[00:20:23.200 --> 00:20:25.200]  代表他們寬恕
[00:20:25.200 --> 00:20:26.200]  寬容他們
[00:20:26.200 --> 00:20:27.800]  跟住給一個新的名字
