
[00:00:00.000 --> 00:00:04.840]  今天不單止是雙十一
[00:03:16.800 --> 00:03:18.160]  終於判她無罪
[00:03:18.160 --> 00:03:21.840]  但是很多的
[00:03:21.840 --> 00:03:24.160]  巴基斯坦的穆斯林不滿
[00:03:24.160 --> 00:03:25.080]  所以很多的抗議
[00:03:25.080 --> 00:03:26.640]  很多的示威
[00:03:26.640 --> 00:03:29.680]  已經有些人因為這樣死亡了
[00:03:29.680 --> 00:03:34.200]  所以那個首長
[00:03:34.200 --> 00:03:36.640]  就是為了平息憤怒
[00:03:36.640 --> 00:03:38.800]  就說再重審
[00:03:38.800 --> 00:03:40.160]  但是她已經判了無罪
[00:03:40.160 --> 00:03:42.440]  她坐牢八年
[00:03:42.440 --> 00:03:45.760]  只是因為一杯水的緣故
[00:03:45.760 --> 00:03:48.800]  所以其實世界各地很多這個情況
[00:03:48.800 --> 00:03:52.160]  第三是我們中國內地教會遭受逼迫
[00:03:52.160 --> 00:03:54.760]  如果大家有看過一些頻道
[00:03:54.760 --> 00:03:57.200]  看過一些
[00:03:57.200 --> 00:03:58.640]  去到好像聚會
[00:03:58.640 --> 00:04:01.520]  就會封舖抓人
[00:04:01.520 --> 00:04:03.720]  國內面對著這種情況
[00:04:03.720 --> 00:04:06.040]  一些牧者當他們講道的時候
[00:04:06.040 --> 00:04:07.120]  受到很大的威脅
[00:04:07.120 --> 00:04:09.000]  或者準備隨時下監
[00:04:09.000 --> 00:04:10.840]  所以這個是需要我們去禱告紀念
[00:04:10.840 --> 00:04:11.880]  我引了幾項
[00:04:11.880 --> 00:04:13.720]  其實全世界很多事情發生
[00:04:13.720 --> 00:04:15.120]  有些在伊朗的監獄
[00:04:15.120 --> 00:04:17.120]  全球最黑暗的監獄
[00:04:17.120 --> 00:04:21.800]  基督徒在那裡坐牢是很痛苦的
[00:04:21.800 --> 00:04:23.280]  有一段經文和大家分享
[00:04:23.280 --> 00:04:26.960]  在《使徒行傳》第八章
[00:04:26.960 --> 00:04:29.600]  在那天開始耶路撒冷教會大遭逼迫
[00:04:29.600 --> 00:04:30.480]  除了使徒之外
[00:04:30.480 --> 00:04:34.120]  門徒都分散在猶太和撒密尼亞各處
[00:04:34.120 --> 00:04:36.720]  有虔誠的人將屍體反埋葬了
[00:04:36.720 --> 00:04:38.400]  為他除凶大哭
[00:04:38.400 --> 00:04:40.200]  蘇羅卻是殘害教會
[00:04:40.200 --> 00:04:43.480]  進國人的家拉著男女下載監獄
[00:04:43.480 --> 00:04:45.080]  這個是屍體反埋葬
[00:04:45.080 --> 00:04:48.480]  這個執事去殉道之後
[00:04:48.480 --> 00:04:51.120]  教會大受逼迫
[00:04:51.120 --> 00:04:52.960]  蘇羅後來成為保羅
[00:04:52.960 --> 00:04:54.200]  但是這個時候的蘇羅
[00:04:54.200 --> 00:04:56.040]  都是很殘害教會
[00:04:56.040 --> 00:04:58.240]  當時的猶太的宗教
[00:04:58.240 --> 00:05:01.920]  殘害著基督信仰的教會
[00:05:01.920 --> 00:05:04.640]  所以這個不是今天新鮮的事情
[00:05:04.640 --> 00:05:05.920]  昔日都有
[00:05:05.920 --> 00:05:07.360]  但是當我們在《使徒行傳》
[00:05:07.360 --> 00:05:08.360]  我沒有引用下面
[00:05:08.360 --> 00:05:11.120]  但是接著我們看到神的福音興旺
[00:05:11.120 --> 00:05:13.320]  因為被逼迫的人去到不同地方
[00:05:13.320 --> 00:05:14.920]  都是傳揚福音
[00:05:14.920 --> 00:05:16.520]  所以有時我們面對著
[00:05:16.520 --> 00:05:17.520]  是有逼迫
[00:05:17.520 --> 00:05:21.400]  是這個普世裏面很多的逼迫
[00:05:21.400 --> 00:05:22.800]  但是我們知道神的福音
[00:05:22.800 --> 00:05:24.160]  對興旺今天教會
[00:05:24.160 --> 00:05:26.440]  在中國內地面對逼迫
[00:05:26.440 --> 00:05:31.360]  我們相信的信心是神會祝福去使用
[00:05:31.360 --> 00:05:33.040]  因此港台經文都成為
[00:05:33.040 --> 00:05:34.760]  這些受逼迫者人的安慰
[00:05:34.760 --> 00:05:36.360]  我們同心禱告
[00:05:36.360 --> 00:05:38.240]  天父我們向您禱告仰望
[00:05:38.240 --> 00:05:40.480]  讓我們今天不單止安靜
[00:05:40.480 --> 00:05:43.720]  坐在自己的崗位去聆聽
[00:05:43.720 --> 00:05:46.440]  去過一個很悠閒的宗教生活
[00:05:46.440 --> 00:05:50.240]  我們知道這個信仰是一個真實的征戰
[00:05:50.240 --> 00:05:53.560]  在世界各地很多的基督徒受到逼迫
[00:05:53.560 --> 00:05:56.080]  我們去到尼日利亞
[00:05:56.080 --> 00:05:57.080]  在印尼
[00:05:57.080 --> 00:05:58.080]  在伊朗
[00:05:58.080 --> 00:06:00.080]  在中國大陸
[00:06:00.080 --> 00:06:01.520]  基督徒受到逼迫
[00:06:01.520 --> 00:06:03.600]  迫害甚至去殘殺
[00:06:03.600 --> 00:06:05.080]  我們向您禱告仰望
[00:06:05.080 --> 00:06:08.360]  求公義的主、憐憫的主與他們同在
[00:06:08.360 --> 00:06:10.680]  加能、賜力給他們在生的
[00:06:10.680 --> 00:06:13.400]  有力量為您繼續作見證
[00:06:13.400 --> 00:06:15.560]  去傳揚這個美好的福音
[00:06:15.560 --> 00:06:18.280]  主我們感謝祢給我們教會
[00:06:18.280 --> 00:06:19.320]  不單止向內
[00:06:19.320 --> 00:06:21.840]  也是向外去宣揚基督
[00:06:21.840 --> 00:06:23.520]  藉著全人的服侍
[00:06:23.520 --> 00:06:25.560]  我們願意彰顯主的榮美
[00:06:25.560 --> 00:06:27.080]  恩代尼奧我們感謝祢
[00:06:27.080 --> 00:06:28.520]  給他有信心
[00:06:28.520 --> 00:06:30.400]  不單止忙於自己的工作
[00:06:30.400 --> 00:06:31.640]  忙於自己的家庭
[00:06:31.640 --> 00:06:33.240]  他更加有信心
[00:06:33.240 --> 00:06:34.640]  有一個膽量
[00:06:34.640 --> 00:06:38.000]  去向一些未認識的人
[00:06:38.000 --> 00:06:40.120]  去建立一個密切的關係
[00:06:40.120 --> 00:06:41.520]  藉此去見證主
[00:06:41.520 --> 00:06:44.200]  藉此在別人的生命裡面
[00:06:44.200 --> 00:06:45.520]  成為一個祝福
[00:06:45.520 --> 00:06:47.840]  我們求祢拆敗他、使用他
[00:06:47.840 --> 00:06:50.080]  願意教會不斷的支持他
[00:06:50.080 --> 00:06:52.000]  去鼓勵與他同行
[00:06:52.000 --> 00:06:54.160]  以致看到祢的恩典彰顯
[00:06:54.160 --> 00:06:56.160]  也祝福我們頌頂之妹
[00:06:56.160 --> 00:06:57.320]  心不要那麼硬
[00:06:57.320 --> 00:06:58.840]  我們開放給祢
[00:06:58.840 --> 00:07:02.080]  我們自己成為柔軟的一個生命
[00:07:02.080 --> 00:07:06.520]  被祢使用、被祢去成為祢的祝福
[00:07:06.520 --> 00:07:07.920]  我們今天禱告仰望
[00:07:07.920 --> 00:07:09.400]  奉耶穌基督的聖名
[00:07:09.400 --> 00:07:10.840]  阿們
[00:07:32.080 --> 00:07:35.200]  很明白到大衛是一個牧人的出生
[00:07:35.200 --> 00:07:39.160]  當他在家裡還沒做王之前
[00:07:39.160 --> 00:07:41.160]  他是一個牧羊人
[00:07:41.160 --> 00:07:43.160]  但是牧羊人是什麼職業呢?
[00:07:43.160 --> 00:07:44.200]  大家知不知道
[00:07:44.200 --> 00:07:48.320]  牧羊人其實不是一個好的職業
[00:07:48.320 --> 00:07:52.720]  在大衛的情況裡面
[00:07:52.720 --> 00:07:54.840]  幾個哥哥都是高大威猛的
[00:07:54.840 --> 00:07:55.880]  他最小
[00:07:55.880 --> 00:07:57.040]  他又矮小
[00:07:57.040 --> 00:07:58.040]  他也是最小
[00:07:58.040 --> 00:07:59.680]  家中排行最小
[00:07:59.680 --> 00:08:02.920]  所以當薩姆爾去預備高納君王的時候
[00:08:02.920 --> 00:08:07.400]  說跟你們有一個機會去相遇
[00:08:07.400 --> 00:08:08.920]  他沒有說到去高納君王
[00:08:08.920 --> 00:08:10.960]  但是告訴他的父親
[00:08:10.960 --> 00:08:13.920]  我們預備獻祭
[00:08:13.920 --> 00:08:14.920]  叫兒子們來
[00:08:14.920 --> 00:08:17.400]  兒子不來我就不吃了
[00:08:17.400 --> 00:08:19.000]  但是他的父親
[00:08:19.000 --> 00:08:20.840]  叫高大威猛的兒子來
[00:08:20.840 --> 00:08:22.440]  沒有叫大衛
[00:08:22.440 --> 00:08:26.760]  他沒有想到他有份去參與這麼隆重的事情
[00:08:26.760 --> 00:08:28.600]  所以可以看到
[00:08:28.600 --> 00:08:32.920]  這個牧羊的大衛被看低
[00:08:32.920 --> 00:08:35.120]  不過在聖經裡面
[00:08:35.120 --> 00:08:37.400]  很多牧羊人都是偉大的領袖
[00:08:37.400 --> 00:08:39.080]  包括阿伯拉罕
[00:08:39.080 --> 00:08:39.760]  以撒
[00:08:39.760 --> 00:08:40.280]  瓦國
[00:08:40.280 --> 00:08:41.080]  摩西
[00:08:41.080 --> 00:08:45.160]  都是曾經做過牧羊的牧羊人
[00:08:45.160 --> 00:08:49.440]  因為神透過訓練去預備他的領袖
[00:08:49.440 --> 00:08:53.080]  牧羊是一個很獨特的職業
[00:08:53.080 --> 00:08:55.400]  所以因為這樣的緣故
[00:08:55.400 --> 00:08:56.920]  我們也是叫牧者
[00:08:56.920 --> 00:09:00.760]  全台灣都叫牧者就是一個牧羊人的意思
[00:09:00.760 --> 00:09:02.840]  但是牧羊人不是一個好的職業
[00:09:02.840 --> 00:09:05.080]  因為羊是很骯髒的
[00:09:05.080 --> 00:09:09.000]  其實羊因為毛是沒有怎麼清洗的
[00:09:09.000 --> 00:09:12.600]  長期累月在郊野吃草去生活
[00:09:12.600 --> 00:09:14.720]  其實不是很乾淨的
[00:09:14.720 --> 00:09:19.960]  在戶外環境也是有死屍
[00:09:19.960 --> 00:09:24.240]  大家知道野生動物隨時有死屍出現
[00:09:24.240 --> 00:09:25.800]  所以在各方面來說
[00:09:25.800 --> 00:09:29.320]  牧羊的職業不是一個乾淨的職業
[00:09:29.320 --> 00:09:31.160]  而羊有牠的特性
[00:09:31.160 --> 00:09:35.360]  大家以為去看動物園生動物
[00:09:35.360 --> 00:09:36.840]  羊好像很可愛
[00:09:36.840 --> 00:09:38.520]  其實羊有牠的特性
[00:09:38.520 --> 00:09:40.640]  我們也要了解
[00:09:40.640 --> 00:09:42.560]  羊不是很聰明的
[00:09:42.560 --> 00:09:45.440]  有人說
[00:09:45.440 --> 00:09:47.600]  如果你看很多馴獸的訓練
[00:09:47.600 --> 00:09:51.560]  有馴獅子、老虎、海豚
[00:09:51.560 --> 00:09:52.800]  但是很少馴羊
[00:09:52.800 --> 00:09:53.960]  因為羊很蠢
[00:09:53.960 --> 00:09:55.240]  馴不到
[00:09:55.240 --> 00:09:58.800]  羊只要有東西吃牠就跟著去
[00:09:58.800 --> 00:10:00.520]  牠很蠢很容易哄
[00:10:00.520 --> 00:10:03.120]  你只要引牠有水的東西吃
[00:10:03.120 --> 00:10:04.600]  牠就跟著去
[00:10:04.600 --> 00:10:05.400]  所以牠很蠢
[00:10:05.400 --> 00:10:07.120]  也很容易被人欺騙
[00:10:07.120 --> 00:10:08.600]  或者是被一個
[00:10:08.600 --> 00:10:11.240]  所以很多羊的名詞
[00:10:11.240 --> 00:10:14.400]  羊菇、什麼羊
[00:10:14.400 --> 00:10:17.080]  很多被人宰也不知道
[00:10:17.080 --> 00:10:18.920]  我見過別人宰羊
[00:10:18.920 --> 00:10:21.480]  拿著刀走過去也不知道做什麼
[00:10:21.480 --> 00:10:23.480]  一刀鋸到頸上也不叫
[00:10:23.480 --> 00:10:25.240]  也不懂得叫救命
[00:10:25.240 --> 00:10:29.320]  羊真的太容易宰了
[00:10:29.320 --> 00:10:31.520]  所以我以前在家裡
[00:10:31.520 --> 00:10:32.920]  我媽媽宰雞的時候
[00:10:32.920 --> 00:10:33.840]  雞飛狗走
[00:10:33.840 --> 00:10:36.320]  雞飛到頸部都斷了
[00:10:36.320 --> 00:10:37.480]  那些雞很厲害
[00:10:37.480 --> 00:10:39.800]  但是羊沒有什麼反應
[00:10:39.800 --> 00:10:41.040]  宰的時候沒有什麼反應
[00:10:41.040 --> 00:10:43.320]  所以羊是這樣
[00:10:43.320 --> 00:10:46.720]  羊也沒有一個搏擊的能力
[00:10:46.720 --> 00:10:48.840]  牠不是一個戰鬥的動物
[00:10:48.840 --> 00:10:50.720]  所以牠很軟弱
[00:10:50.720 --> 00:10:54.920]  牠也很容易沒有一種生存的能力不強
[00:10:54.920 --> 00:10:56.400]  有人說
[00:10:56.400 --> 00:10:58.680]  我看過羊翻轉身
[00:10:58.680 --> 00:11:01.600]  牠四腳朝天不懂得自己翻身
[00:11:01.600 --> 00:11:03.440]  牠不懂得自己翻身
[00:11:03.440 --> 00:11:04.600]  死了就躺在那裡
[00:11:04.600 --> 00:11:07.120]  四腳朝天就跑不掉了
[00:11:07.120 --> 00:11:08.440]  有人來攻擊你
[00:11:08.440 --> 00:11:10.040]  或者你死定了
[00:11:10.040 --> 00:11:11.400]  四腳朝天
[00:11:11.400 --> 00:11:13.240]  牠又不能打
[00:11:13.240 --> 00:11:16.480]  所以羊有很多弊病
[00:11:16.480 --> 00:11:18.240]  還有一個特點
[00:11:18.240 --> 00:11:19.560]  牠很怕水
[00:11:19.560 --> 00:11:21.800]  一會兒經文講到
[00:11:21.800 --> 00:11:23.800]  因為牠毛很多
[00:11:23.800 --> 00:11:24.520]  下水了
[00:11:24.520 --> 00:11:26.320]  牠就濕透了
[00:11:26.320 --> 00:11:27.520]  那又怎樣
[00:11:27.520 --> 00:11:28.800]  那就淹死了
[00:11:28.800 --> 00:11:30.400]  所以牠有很多弱點
[00:11:30.400 --> 00:11:32.040]  羊有很多弱點
[00:11:32.040 --> 00:11:35.120]  當時已經講到
[00:11:35.120 --> 00:11:38.560]  神是牧者的時候
[00:11:38.560 --> 00:11:40.320]  就是說我們是羊
[00:11:40.320 --> 00:11:42.560]  那你知道羊有什麼特點了
[00:11:42.560 --> 00:11:44.400]  你像不像羊呢
[00:11:44.400 --> 00:11:45.640]  又餵食
[00:11:45.640 --> 00:11:47.400]  又不是很聰明
[00:11:47.400 --> 00:11:49.120]  又沒有什麼反抗能力
[00:11:49.120 --> 00:11:51.280]  又怕死
[00:11:51.280 --> 00:11:54.160]  很多東西很容易被人攻擊
[00:11:54.160 --> 00:11:55.480]  當大家有這個背景之後
[00:11:55.480 --> 00:11:57.840]  你看這篇詩篇就很有味道
[00:11:57.840 --> 00:11:58.560]  很不同
[00:11:58.560 --> 00:12:02.680]  我們一起去看這篇詩篇
[00:12:02.680 --> 00:12:04.920]  耶和華是我的牧者
[00:12:04.920 --> 00:12:07.080]  我必不自缺乏
[00:12:07.080 --> 00:12:09.800]  他使我躺在青草地上
[00:12:09.800 --> 00:12:13.560]  令我在可安歇的水邊
[00:12:13.560 --> 00:12:15.720]  其實大家要看《舊約聖經》
[00:12:15.720 --> 00:12:17.880]  其中一個很重要的事情
[00:12:17.880 --> 00:12:22.120]  我屢屢在青年團劇和大家溫故知新
[00:12:22.120 --> 00:12:24.480]  我們要記得以色列人的歷史
[00:12:24.480 --> 00:12:26.360]  因為當《舊約》
[00:12:26.360 --> 00:12:29.400]  去寫這些經文或者詩篇
[00:12:29.400 --> 00:12:31.560]  或者各樣的內容的時候
[00:12:31.560 --> 00:12:33.640]  跟以色列歷史很有關係
[00:12:33.640 --> 00:12:36.680]  剛剛我和青年團的講過
[00:12:36.680 --> 00:12:39.800]  那麼是
[00:12:39.800 --> 00:12:41.440]  有一些歷史事件
[00:12:41.440 --> 00:12:43.960]  我們很要留意和清楚
[00:12:43.960 --> 00:12:46.480]  因為《聖經》第一首的讀者
[00:12:46.480 --> 00:12:49.680]  是誰?榮恩
[00:12:49.680 --> 00:12:51.680]  《聖經》第一首的讀者是誰?
[00:12:51.680 --> 00:12:53.760]  《舊約聖經》
[00:12:53.760 --> 00:12:55.120]  當時那些人
[00:12:55.120 --> 00:12:56.040]  就不是我們
[00:12:56.040 --> 00:12:58.040]  《聖經》寫不是只是為我們而寫
[00:12:58.040 --> 00:12:59.360]  是為當時人寫
[00:12:59.360 --> 00:13:01.320]  他出現那篇詩篇
[00:13:01.320 --> 00:13:04.840]  就是當時大衛王那個年代的人
[00:13:04.840 --> 00:13:06.320]  他有一個歷史的背景
[00:13:06.320 --> 00:13:07.920]  有一個框架在背後
[00:13:07.920 --> 00:13:09.280]  不是今天我們的框架
[00:13:09.280 --> 00:13:11.440]  是昔日他們的框架
[00:13:11.440 --> 00:13:12.560]  他們的框架是什麼呢?
[00:13:12.560 --> 00:13:15.720]  其中很重要的是《舊約》
[00:13:15.720 --> 00:13:17.720]  以色列人在埃及
[00:13:17.720 --> 00:13:20.920]  被圍爐了幾百年
[00:13:20.920 --> 00:13:23.080]  被釋放離開埃及
[00:13:23.080 --> 00:13:25.120]  經過紅海進入迦南地
[00:13:25.120 --> 00:13:27.440]  這些這樣的歷程
[00:13:27.440 --> 00:13:29.560]  所以這裡講到其中
[00:13:29.560 --> 00:13:31.400]  我必不置缺乏
[00:13:31.400 --> 00:13:33.920]  和《舊約聖經》很有關係
[00:13:33.920 --> 00:13:36.200]  其中的經文就是《生命紀》二章七節
[00:13:36.200 --> 00:13:37.600]  因為耶和華你的神
[00:13:37.600 --> 00:13:40.320]  在你的手裡鎖定一切事相
[00:13:40.320 --> 00:13:41.640]  以賜福於你
[00:13:41.640 --> 00:13:43.640]  你走這大曠野
[00:13:43.640 --> 00:13:44.840]  他都知道了
[00:13:44.840 --> 00:13:46.320]  這四十年
[00:13:46.320 --> 00:13:49.120]  耶和華你的神常與你同在
[00:13:49.120 --> 00:13:52.040]  故此你一無所缺
[00:13:52.040 --> 00:13:54.840]  這個一無所缺和詩篇第23篇
[00:13:54.840 --> 00:13:57.200]  這個我不置缺乏是同一個字眼
[00:13:57.200 --> 00:13:58.600]  就是無所缺
[00:13:58.600 --> 00:14:02.200]  四十年在走曠野無所缺
[00:14:02.200 --> 00:14:04.640]  所以大衛組織去宣認
[00:14:04.640 --> 00:14:07.320]  他們歷史上很重要的經歷
[00:14:07.320 --> 00:14:09.360]  四十年在曠野
[00:14:09.360 --> 00:14:11.840]  昨天我在基督少年軍問
[00:14:11.840 --> 00:14:16.400]  少年軍如果你一個月去荒島帶什麼
[00:14:16.400 --> 00:14:18.760]  有些人會帶一張床去
[00:14:18.760 --> 00:14:20.760]  帶一個浴袋帶一個枕頭去
[00:14:20.760 --> 00:14:22.440]  有些少女
[00:14:22.440 --> 00:14:24.160]  和羊差不多
[00:14:24.160 --> 00:14:26.240]  智商的少女會帶這些去
[00:14:26.240 --> 00:14:27.440]  他說我要帶
[00:14:27.440 --> 00:14:28.640]  帶這帶那去那裡
[00:14:28.640 --> 00:14:29.680]  我說那些沒用
[00:14:29.680 --> 00:14:30.520]  用不著帶那些
[00:14:30.520 --> 00:14:31.800]  你三樣東西帶這些
[00:14:31.800 --> 00:14:35.240]  有些不是很切實際
[00:14:35.240 --> 00:14:37.760]  但是這裡講到四十年裡面
[00:14:37.760 --> 00:14:40.400]  是一無所缺
[00:14:40.400 --> 00:14:41.560]  不帶多少東西去
[00:14:41.560 --> 00:14:43.400]  帶多少東西去一個月
[00:14:43.400 --> 00:14:44.800]  你怎麼夠用呢
[00:14:44.800 --> 00:14:46.000]  一定要去那裡
[00:14:46.000 --> 00:14:48.080]  是靠這個自然環境
[00:14:48.080 --> 00:14:50.400]  自然環境都是神的供應
[00:14:50.400 --> 00:14:53.320]  在太陽在雨水
[00:14:53.320 --> 00:14:56.440]  在各樣的生長上面
[00:14:56.440 --> 00:14:58.200]  神是供應
[00:14:58.200 --> 00:15:00.520]  神是讓我們一無所缺
[00:15:00.520 --> 00:15:02.640]  並不是我們自己籌算很多
[00:15:02.640 --> 00:15:04.280]  我們可以有很多計劃
[00:15:04.280 --> 00:15:07.320]  很多的思想
[00:15:07.320 --> 00:15:09.560]  很多的想法
[00:15:09.560 --> 00:15:11.800]  但是我們要知道
[00:15:11.800 --> 00:15:13.760]  是神供應
[00:15:13.760 --> 00:15:14.400]  今天有些人說
[00:15:14.400 --> 00:15:15.760]  我做職業很棒
[00:15:15.760 --> 00:15:17.120]  我賺到很多錢
[00:15:17.120 --> 00:15:19.760]  我這樣可以很懂得賺錢
[00:15:19.760 --> 00:15:21.360]  我投資很本事
[00:15:21.360 --> 00:15:23.640]  或者有些女士說
[00:15:23.640 --> 00:15:25.200]  我很懂得收私錢
[00:15:25.200 --> 00:15:26.320]  我很發達
[00:15:26.320 --> 00:15:27.400]  好像我太太
[00:15:27.400 --> 00:15:28.600]  我的錢是她的錢
[00:15:28.600 --> 00:15:30.080]  她的錢是她的錢
[00:15:30.080 --> 00:15:31.280]  女士都很厲害
[00:15:31.280 --> 00:15:32.640]  通常這件事都是
[00:15:32.640 --> 00:15:33.520]  用方法
[00:15:33.520 --> 00:15:35.080]  我也有錢的
[00:15:35.080 --> 00:15:37.240]  但是並不是最重要
[00:15:37.240 --> 00:15:40.360]  聖經說到神是供應者
[00:15:40.360 --> 00:15:42.920]  說到耶和華是愛穆者
[00:15:42.920 --> 00:15:47.040]  是神供應給以色列人幾十年的需用
[00:15:47.040 --> 00:15:49.480]  在大衛人生裡面都是神供應
[00:15:49.480 --> 00:15:51.400]  大衛有很多的遭遇
[00:15:51.400 --> 00:15:57.280]  有時落到一個很無助的境況
[00:15:57.280 --> 00:15:58.520]  當他做王的時候
[00:15:58.520 --> 00:15:59.440]  又被逼迫
[00:15:59.440 --> 00:16:00.600]  又被追殺
[00:16:00.600 --> 00:16:01.840]  都是落在曠野
[00:16:01.840 --> 00:16:03.280]  當然他做牧羊人的時候
[00:16:03.280 --> 00:16:05.000]  在曠野有很多的生活
[00:16:05.000 --> 00:16:07.120]  都是看到神的供應
[00:16:07.120 --> 00:16:10.000]  因為牧羊人其中一個很重要的職責
[00:16:10.000 --> 00:16:13.480]  就是帶羊去找一些草去吃
[00:16:13.480 --> 00:16:15.040]  因為大家知道
[00:16:15.040 --> 00:16:17.440]  中東是一個半沙漠的地方
[00:16:17.440 --> 00:16:20.080]  有很多很貧瘠的地方
[00:16:20.080 --> 00:16:21.800]  牧羊人帶了一群羊
[00:16:21.800 --> 00:16:23.280]  要帶牠們去找吃的
[00:16:23.280 --> 00:16:24.720]  去喝水
[00:16:24.720 --> 00:16:28.000]  要找草給牠們去食用
[00:16:28.000 --> 00:16:30.320]  所以他知道在這個歷程裡面
[00:16:30.320 --> 00:16:31.320]  神是供應
[00:16:31.320 --> 00:16:33.760]  並不是他可以種一些草出來
[00:16:33.760 --> 00:16:35.720]  並不是他可以製一些水出來
[00:16:35.720 --> 00:16:37.280]  在這裡尋覓的時候
