
[00:00:00.000 --> 00:00:01.920]  頂住你們的平安
[00:07:33.480 --> 00:07:35.480]  我們聽了福音
[00:07:35.480 --> 00:07:37.320]  並且相信
[00:07:37.320 --> 00:07:38.840]  受苦折於我們而言
[00:07:38.840 --> 00:07:40.800]  不是追悼會
[00:07:40.800 --> 00:07:41.960]  復活折於我們而言
[00:07:41.960 --> 00:07:44.400]  不是加添公眾的假期
[00:07:44.400 --> 00:07:46.480]  我們要將耶穌的受死和復活
[00:07:46.480 --> 00:07:50.360]  這兩件緊扣在一起的歷史事實
[00:07:50.360 --> 00:07:52.440]  再一次讓這個事實
[00:07:52.440 --> 00:07:55.480]  兼顧我們對福音的信心
[00:07:55.480 --> 00:07:57.880]  耶穌確實經歷了死亡
[00:07:57.880 --> 00:07:59.760]  附上了贖駕
[00:07:59.760 --> 00:08:03.200]  祂在死後的第三天確實復活
[00:08:03.200 --> 00:08:05.320]  勝過了死亡
[00:08:05.320 --> 00:08:09.000]  成為了新創造的初屬果子
[00:08:09.000 --> 00:08:12.720]  神的國已經降臨在我們中間
[00:08:12.720 --> 00:08:14.440]  耶穌已經將相信祂的人
[00:08:14.440 --> 00:08:16.120]  帶進神的國
[00:08:16.120 --> 00:08:17.640]  讓我們在俗世當中
[00:08:17.640 --> 00:08:19.720]  過一個由神管治
[00:08:19.720 --> 00:08:23.520]  榮耀神的新生命
[00:08:23.520 --> 00:08:24.800]  在這段日子裡
[00:08:24.800 --> 00:08:26.240]  對我們來說
[00:08:26.240 --> 00:08:31.080]  死亡看來比平時更加接近
[00:08:31.080 --> 00:08:33.200]  截至到這個星期的中期
[00:08:33.200 --> 00:08:34.800]  大概4月8日左右
[00:08:34.800 --> 00:08:36.720]  全球患上新冠肺炎的人士
[00:08:36.720 --> 00:08:38.960]  已經超過143萬
[00:08:38.960 --> 00:08:42.080]  死亡人數超過8萬多人
[00:08:42.080 --> 00:08:45.840]  現時的死亡率平均是3.4%
[00:08:45.840 --> 00:08:49.080]  一些高的國家甚至去到百分之十幾
[00:08:49.080 --> 00:08:51.760]  估計因為肺炎而造成的
[00:08:51.760 --> 00:08:54.800]  社會經濟活動的停擺
[00:08:54.800 --> 00:08:57.760]  因而引起財政情緒困擾
[00:08:57.760 --> 00:08:59.600]  引發的傷害
[00:08:59.600 --> 00:09:01.840]  甚至人命損失的危機
[00:09:01.840 --> 00:09:04.320]  是非常嚴重
[00:09:04.320 --> 00:09:07.120]  對於未來的日子
[00:09:07.120 --> 00:09:10.720]  明天如何我們還不知道
[00:09:10.720 --> 00:09:12.680]  世界已經變得不一樣
[00:09:12.680 --> 00:09:15.280]  過去我們眼中的正常生活
[00:09:15.280 --> 00:09:17.880]  已經再不是常態
[00:09:17.880 --> 00:09:20.040]  事實上這個世界的常態
[00:09:20.040 --> 00:09:23.480]  是應當受到審判和改變的
[00:09:23.480 --> 00:09:24.960]  耶穌基督的死
[00:09:24.960 --> 00:09:28.080]  表示墮落的世界必要終結
[00:09:28.080 --> 00:09:31.120]  新的創造已經開始
[00:09:31.120 --> 00:09:33.600]  你和我作為新的創造一份子
[00:09:33.600 --> 00:09:38.400]  就要參與在耶穌基督的服事裏面
[00:09:38.400 --> 00:09:39.320]  聖經裏面
[00:09:39.320 --> 00:09:40.800]  耶穌基督很清楚的預言
[00:09:40.800 --> 00:09:43.160]  祂自己是受苦和受死
[00:09:43.160 --> 00:09:46.160]  並且有一句我們要紀念的說話
[00:09:46.160 --> 00:09:48.160]  聖經裏面耶穌說
[00:09:48.160 --> 00:09:51.120]  「人子來不是要受人的服事
[00:09:51.120 --> 00:09:53.000]  而是要服事人
[00:09:53.000 --> 00:09:57.200]  並且要寫命作多人的屬駕」
[00:09:57.200 --> 00:09:59.680]  耶穌的死向我們揭示
[00:09:59.680 --> 00:10:01.080]  世界所等待的
[00:10:01.080 --> 00:10:04.360]  不是強政勵治的元首和領袖
[00:10:04.360 --> 00:10:07.000]  而是明白人在苦難的世界裏面
[00:10:07.000 --> 00:10:11.000]  等候著拯救的君尊義僕
[00:10:11.000 --> 00:10:12.800]  面對這個世界
[00:10:12.800 --> 00:10:15.720]  有不少掌權的人剛愎自用
[00:10:15.720 --> 00:10:19.400]  為一己或一黨政權的利益
[00:10:19.400 --> 00:10:20.880]  政治掛帥
[00:10:20.880 --> 00:10:24.760]  將人民百姓踐踏於腳下
[00:10:24.760 --> 00:10:28.640]  很清楚我們從耶穌基督的死和復活知道
[00:10:28.640 --> 00:10:30.720]  耶穌基督的掌權和作王
[00:10:30.720 --> 00:10:32.480]  才是我們的盼望
[00:10:32.480 --> 00:10:34.720]  而不是世上任何一個人
[00:10:34.720 --> 00:10:36.320]  或任何一個組織
[00:10:36.320 --> 00:10:39.920]  任何一個國家
[00:10:39.920 --> 00:10:42.840]  對於耶穌為屬我們的罪
[00:10:42.840 --> 00:10:44.600]  而寫在十字架上
[00:10:44.600 --> 00:10:46.200]  我們最自然的回應就是
[00:10:46.200 --> 00:10:49.120]  跟隨祂的腳踏中去行
[00:10:49.120 --> 00:10:51.120]  不是要受人的服侍
[00:10:51.120 --> 00:10:53.560]  而是要服侍人
[00:10:53.560 --> 00:10:56.880]  在聖經裏面很清楚講述這幾個婦女
[00:10:56.880 --> 00:10:57.880]  這幾個婦女
[00:10:57.880 --> 00:11:00.000]  當耶穌在加利利的時候
[00:11:00.000 --> 00:11:02.440]  就一直跟隨祂
[00:11:02.440 --> 00:11:04.520]  服侍祂
[00:11:04.520 --> 00:11:05.320]  此外
[00:11:05.320 --> 00:11:07.680]  還有很多跟祂一起
[00:11:07.680 --> 00:11:10.240]  上耶路撒冷的婦女
[00:11:10.240 --> 00:11:12.280]  無論是在加利利
[00:11:12.280 --> 00:11:15.440]  或是耶路撒冷的築樓地
[00:11:15.440 --> 00:11:19.400]  這班婦女一直跟隨祂
[00:11:19.400 --> 00:11:22.160]  服侍祂
[00:11:22.160 --> 00:11:24.240]  領受救恩的人
[00:11:24.240 --> 00:11:26.920]  祂有一個生命的標記
[00:11:26.920 --> 00:11:28.720]  這個新生命的標記
[00:11:28.720 --> 00:11:30.840]  就是學像耶穌一樣
[00:11:30.840 --> 00:11:33.600]  作社稷的服侍
[00:11:33.600 --> 00:11:35.840]  耶穌基督曾經說
[00:11:35.840 --> 00:11:37.560]  我在哪裏
[00:11:37.560 --> 00:11:39.640]  服侍我的人
[00:11:39.640 --> 00:11:42.520]  也都應該在哪裏
[00:11:42.520 --> 00:11:48.520]  經過去年一段很長時間的社會不安
[00:11:48.520 --> 00:11:50.040]  有不少人都說
[00:11:50.040 --> 00:11:51.200]  我要離開香港
[00:11:51.200 --> 00:11:52.320]  我想方設法
[00:11:52.320 --> 00:11:54.480]  無論世上哪個孤島都好
[00:11:54.480 --> 00:11:55.680]  我都去到那個地方
[00:11:55.680 --> 00:11:58.440]  都要離開這個香港
[00:11:58.440 --> 00:12:00.960]  但在現今的疫情裏面
[00:12:00.960 --> 00:12:04.440]  我們在哪裏都去不到
[00:12:04.440 --> 00:12:07.800]  在這個在哪裏都去不到的日子裏面
[00:12:07.800 --> 00:12:09.800]  讓我們留心
[00:12:09.800 --> 00:12:11.760]  去思想這一群
[00:12:11.760 --> 00:12:16.000]  在耶穌受死的裏面作見證人的婦女
[00:12:16.000 --> 00:12:18.200]  她們無論去到哪裏
[00:12:18.200 --> 00:12:21.000]  都一樣跟隨耶穌
[00:12:21.000 --> 00:12:23.720]  服侍祂
[00:12:23.720 --> 00:12:26.480]  所以讓我們謹記
[00:12:26.480 --> 00:12:28.760]  耶穌確實死了
[00:12:28.760 --> 00:12:31.560]  為我們付上了贖罪的代價
[00:12:31.560 --> 00:12:33.440]  而我們對祂最好的紀念
[00:12:33.440 --> 00:12:35.360]  就是要藉著服侍
[00:12:35.360 --> 00:12:38.360]  去活出這份救恩
[00:12:38.360 --> 00:12:39.120]  這是第一方面
[00:12:39.120 --> 00:12:41.640]  這段經文給我們的提醒
[00:12:41.640 --> 00:12:44.320]  第二方面我們從這一組
[00:12:44.320 --> 00:12:46.320]  三個婦女的見證人
[00:12:46.320 --> 00:12:49.280]  轉到另一組很重要的見證人
[00:12:49.280 --> 00:12:50.560]  在《馬可福音》的記載裏面
[00:12:50.560 --> 00:12:54.080]  就是有尊貴的公議會成員的身份的
[00:12:54.080 --> 00:12:56.680]  亞利馬泰的約瑟
[00:12:56.680 --> 00:13:00.800]  《聖經》記載他向羅馬派來的巡撫彼拉多
[00:13:00.800 --> 00:13:03.520]  去請求要領耶穌基督的身體
[00:13:03.520 --> 00:13:05.320]  如意盲葬
[00:13:05.320 --> 00:13:07.000]  其實《約翰福音》裏面
[00:13:07.000 --> 00:13:08.240]  在《約翰福音》十九章裏面
[00:13:08.240 --> 00:13:10.800]  有記載到有另一位猶太人領袖
[00:13:10.800 --> 00:13:15.480]  就是曾經在夜間與耶穌談道的尼哥德姆
[00:13:15.480 --> 00:13:18.640]  他也有參與在瓊中
[00:13:18.640 --> 00:13:22.320]  在《約翰福音》十三章三十八節裏說到
[00:13:22.320 --> 00:13:25.880]  有亞利馬泰人約瑟來到求彼拉多
[00:13:25.880 --> 00:13:28.000]  要領耶穌的身體
[00:13:28.000 --> 00:13:29.240]  他因為怕猶太人
[00:13:29.240 --> 00:13:32.280]  就暗暗地作耶穌的門徒
[00:13:32.280 --> 00:13:34.080]  彼拉多准許了他
[00:13:34.080 --> 00:13:34.920]  三十九節說到
[00:13:34.920 --> 00:13:38.280]  從前夜間來見耶穌的尼哥德姆也來了
[00:13:38.280 --> 00:13:40.960]  帶了沐浴和沉香混合的香料
[00:13:40.960 --> 00:13:43.360]  總共有三十二公斤那麼重
[00:13:43.360 --> 00:13:46.360]  他們就這樣領取了耶穌的身體
[00:13:46.360 --> 00:13:48.920]  按照猶太人的葬禮規例
[00:13:48.920 --> 00:13:50.960]  用細麻布和香料
[00:13:50.960 --> 00:13:52.520]  將祂裹好
[00:13:52.520 --> 00:13:57.200]  放在一個新墳墓裏面
[00:13:57.200 --> 00:14:00.600]  相對於這幾個婦女
[00:14:00.600 --> 00:14:02.280]  這兩位達官貴人
[00:14:02.280 --> 00:14:05.800]  肯定是法律上合法的見證人
[00:14:05.800 --> 00:14:09.000]  而且他們在埋葬耶穌的身體一事上
[00:14:09.000 --> 00:14:11.560]  採取了積極的行動
[00:14:11.560 --> 00:14:13.440]  按照當時羅馬的法律
[00:14:13.440 --> 00:14:16.440]  除非是經過地方的首長批准
[00:14:16.440 --> 00:14:19.080]  否則在十字架上被釘死的犯人
[00:14:19.080 --> 00:14:21.840]  他的屍體是不可以被領取的
[00:14:21.840 --> 00:14:24.080]  只能被掛在十字架上
[00:14:24.080 --> 00:14:26.360]  逐漸地腐朽
[00:14:26.360 --> 00:14:30.760]  不過由於猶太人對於屍體不被埋葬的
[00:14:30.760 --> 00:14:32.880]  這種反感
[00:14:32.880 --> 00:14:36.440]  他們認為違反了舊約的律法
[00:14:36.440 --> 00:14:39.080]  所以羅馬的官員大致都會容許
[00:14:39.080 --> 00:14:43.960]  近親迅速地將屍體拿走去埋葬
[00:14:43.960 --> 00:14:46.040]  關於耶穌的埋葬
[00:14:46.040 --> 00:14:47.880]  比較特別的是
[00:14:47.880 --> 00:14:49.480]  祂的軀體是由
[00:14:49.480 --> 00:14:52.760]  數來不是公開跟從祂的藥室
[00:14:52.760 --> 00:14:56.080]  再加上尼哥德墓去領去
[00:14:56.080 --> 00:14:58.720]  這位藥室是公議會的成員
[00:14:58.720 --> 00:15:01.640]  祂富有而且有影響力
[00:15:01.640 --> 00:15:03.280]  去將耶穌葬在
[00:15:03.280 --> 00:15:06.600]  原本為自己預報被的墳墓裏面
[00:15:06.600 --> 00:15:10.360]  在《馬太福音》第27章裏面有記載
[00:15:10.360 --> 00:15:12.600]  藥室領了耶穌的身體
[00:15:12.600 --> 00:15:14.520]  就用乾淨的細麻布裹好
[00:15:14.520 --> 00:15:18.360]  放在自己的新墳墓裏面
[00:15:18.360 --> 00:15:21.040]  就是在盤石裏面作出來的
[00:15:21.040 --> 00:15:22.200]  那裏有一捆的
[00:15:22.200 --> 00:15:24.280]  捆了一大塊的石頭
[00:15:24.280 --> 00:15:25.800]  來擋住墓石
[00:15:25.800 --> 00:15:28.760]  然後離開
[00:15:28.760 --> 00:15:31.040]  按照考古的發現
[00:15:31.040 --> 00:15:33.400]  這一類從盤石作出來的墳墓
[00:15:33.400 --> 00:15:35.360]  其實是家族性的
[00:15:35.360 --> 00:15:36.640]  一經作通了之後
[00:15:36.640 --> 00:15:40.880]  就會預備放置很多的家族成員在裏面
[00:15:40.880 --> 00:15:42.520]  當加罪船離世的時候
[00:15:42.520 --> 00:15:45.160]  他們的軀體就放在其中
[00:15:45.160 --> 00:15:48.000]  而有管道可以進入去裏面
[00:15:48.000 --> 00:15:49.200]  甚至有些墓穴
[00:15:49.200 --> 00:15:53.920]  可以大到能夠安放六十具的遺體
[00:15:53.920 --> 00:15:57.000]  聖經在這裏告訴我們
[00:15:57.000 --> 00:15:59.680]  這個埋葬的安排
[00:15:59.680 --> 00:16:01.280]  是應驗了《先知二冊書》
[00:16:01.280 --> 00:16:03.320]  第53章第9節所說的
[00:16:03.320 --> 00:16:05.760]  「他雖然未行強暴
[00:16:05.760 --> 00:16:07.640]  口中也沒有詭詐
[00:16:07.640 --> 00:16:11.360]  人還是使他與惡人同埋
[00:16:11.360 --> 00:16:17.200]  誰知死的時候與財主同葬」
[00:16:17.200 --> 00:16:19.440]  這個耶穌受死
[00:16:19.440 --> 00:16:21.160]  依照真實的
[00:16:21.160 --> 00:16:26.040]  他的軀體被埋葬的第二群的見證人
[00:16:26.040 --> 00:16:28.800]  在《馬克福音》裏面告訴我們
[00:16:28.800 --> 00:16:30.800]  其實他們是很迅速地
[00:16:30.800 --> 00:16:35.680]  很急趕地去做了這件埋葬的事情
[00:16:35.680 --> 00:16:37.480]  聖經我們今天所讀的
[00:16:37.480 --> 00:16:39.320]  其中一部份經文說到
[00:16:39.320 --> 00:16:41.560]  到了晚上就是預備日
[00:16:41.560 --> 00:16:42.760]  因為預備日的緣故
[00:16:42.760 --> 00:16:45.920]  就是安息日前的一天
[00:16:45.920 --> 00:16:49.960]  這個藥室去求見彼拉多
[00:16:49.960 --> 00:16:51.560]  彼拉多也非常驚訝
[00:16:51.560 --> 00:16:52.760]  為何這麼快
[00:16:52.760 --> 00:16:55.320]  耶穌已經原來死了
[00:16:55.320 --> 00:16:58.960]  但他也依然經過一個覆核的過程
[00:16:58.960 --> 00:17:01.520]  找白夫長去查究
[00:17:01.520 --> 00:17:03.160]  他是否死了很久
[00:17:03.160 --> 00:17:04.760]  然後白夫長知道實情之後
[00:17:04.760 --> 00:17:08.480]  才將屍體交給藥室
[00:17:08.480 --> 00:17:14.760]  藥室就進行領屍和安葬的過程
[00:17:14.760 --> 00:17:15.560]  有聖經學者說
[00:17:15.560 --> 00:17:19.760]  很可能藥室在當公議會去審判耶穌的時候
[00:17:19.760 --> 00:17:22.520]  已經知道耶穌有機會是命危
[00:17:22.520 --> 00:17:25.640]  已經預先買了這些細麻布
[00:17:25.640 --> 00:17:27.520]  去做這件事情
[00:17:27.520 --> 00:17:33.120]  這件事必須在安息日開始之前完成
[00:17:33.120 --> 00:17:36.160]  耶穌大約在下午三時
[00:17:36.160 --> 00:17:38.800]  在十字架上斷氣
[00:17:38.800 --> 00:17:39.880]  距離日落
[00:17:39.880 --> 00:17:43.720]  安息日開始的時間大約只有三個小時
[00:17:43.720 --> 00:17:45.640]  在這三個小時裡面
[00:17:45.640 --> 00:17:47.520]  就是很急趕的
[00:17:47.520 --> 00:17:54.400]  藥室要從濁流地到比拉多前面
[00:17:54.400 --> 00:17:56.200]  然後經過一個覆核的過程
[00:17:56.200 --> 00:18:01.320]  再將屍體領去運送去包裹
[00:18:01.320 --> 00:18:03.440]  當年的時候並沒有交通工具
[00:18:03.440 --> 00:18:06.320]  一切都來得很匆忙
[00:18:06.320 --> 00:18:07.240]  在這個過程裡面
[00:18:07.240 --> 00:18:09.600]  很可能有他的僕人參與
[00:18:09.600 --> 00:18:12.520]  也有這些婦女的幫忙
[00:18:12.520 --> 00:18:15.240]  不過可以肯定一件事情就是
[00:18:15.240 --> 00:18:18.200]  那些一直跟隨耶穌基督的門徒
[00:18:18.200 --> 00:18:21.520]  那些男人是全然失蹤
[00:18:21.520 --> 00:18:22.960]  他們的失蹤
