
[00:00:00.000 --> 00:00:06.000]  我們要思想一個問題,就是讓神在你身上完成祂的工作。
[00:10:06.000 --> 00:10:08.000]  這一條路我們要走的,
[00:10:08.000 --> 00:10:11.000]  英文就叫Sanctification。
[00:10:11.000 --> 00:10:16.000]  這個Sanctification也有人把它譯成聖化的過程。
[00:10:16.000 --> 00:10:17.000]  所以當我們信主了之後,
[00:10:17.000 --> 00:10:19.000]  神給我們定了一條路,
[00:10:19.000 --> 00:10:20.000]  這一條路是什麼呢?
[00:10:20.000 --> 00:10:22.000]  就是要我們成為聖潔,
[00:10:22.000 --> 00:10:25.000]  要我們走這一條聖化的路的過程。
[00:10:25.000 --> 00:10:27.000]  我們每一個人信主的時候,
[00:10:27.000 --> 00:10:30.000]  不是就是馬上就完全都成為聖潔了,
[00:10:30.000 --> 00:10:32.000]  然後也不會犯罪了,
[00:10:32.000 --> 00:10:34.000]  什麼事情亂七八糟的事情都不會想了,
[00:10:34.000 --> 00:10:36.000]  真的是好像主耶穌一樣。
[00:10:36.000 --> 00:10:38.000]  我們不是那個樣子。
[00:10:38.000 --> 00:10:40.000]  當我們信了主的時候,
[00:10:40.000 --> 00:10:46.000]  我們在我們裡面有一大堆我們過去身上累積的一些事情,
[00:10:46.000 --> 00:10:50.000]  那個罪在我們身上所顯出來的事情。
[00:10:50.000 --> 00:10:52.000]  所以在這裡告訴我們說,
[00:10:52.000 --> 00:10:55.000]  他說這樣看來,
[00:10:55.000 --> 00:10:58.000]  我親愛的,你們要恐懼占精,
[00:10:58.000 --> 00:11:01.000]  做成你們得救的功夫。
[00:11:01.000 --> 00:11:02.000]  而且保羅在這裡講,
[00:11:02.000 --> 00:11:06.000]  他說應當,這是一個命令句。
[00:11:06.000 --> 00:11:08.000]  因為你逃不掉的,
[00:11:08.000 --> 00:11:09.000]  如果你信了主,
[00:11:09.000 --> 00:11:13.000]  你後面這一條路一定在的。
[00:11:13.000 --> 00:11:15.000]  你不可以說,你沒有辦法說不要的,
[00:11:15.000 --> 00:11:16.000]  為什麼?
[00:11:16.000 --> 00:11:19.000]  因為那個生命已經在你的裡頭了。
[00:11:19.000 --> 00:11:24.000]  因為神要在你身上繼續完成這個救恩的工作。
[00:11:24.000 --> 00:11:25.000]  這是第一個。
[00:11:25.000 --> 00:11:27.000]  第二個,我們要看的,
[00:11:27.000 --> 00:11:29.000]  就是讓神在我身上的工作,
[00:11:29.000 --> 00:11:31.000]  祂的目的是什麼?
[00:11:31.000 --> 00:11:33.000]  祂的目標是什麼?
[00:11:33.000 --> 00:11:35.000]  我們看一下十三節最後一句話。
[00:11:35.000 --> 00:11:37.000]  我們念十三節,我念給你們聽。
[00:11:37.000 --> 00:11:40.000]  他說因為你們立志行事,
[00:11:40.000 --> 00:11:42.000]  都是神在你們心裡運行,
[00:11:42.000 --> 00:11:45.000]  為了要成就祂的美意。
[00:11:45.000 --> 00:11:46.000]  看到沒有?
[00:11:46.000 --> 00:11:49.000]  他說是神在你們身上立志行事,
[00:11:49.000 --> 00:11:53.000]  to will and to do, to work。
[00:11:53.000 --> 00:11:56.000]  這是兩個事情,等一下我們會再講。
[00:11:56.000 --> 00:11:59.000]  那麼在這裡,我們看見神在我們身上工作,
[00:11:59.000 --> 00:12:00.000]  祂的目的是什麼?
[00:12:00.000 --> 00:12:01.000]  祂的目標是什麼?
[00:12:01.000 --> 00:12:07.000]  就是為了要成就祂自己的美意。
[00:12:07.000 --> 00:12:12.000]  各位姐妹,不是只是為了我們自己個人的聖化過程,
[00:12:12.000 --> 00:12:16.000]  不是只是為了我們自己成為一個更聖潔的人,
[00:12:16.000 --> 00:12:18.000]  不只是這樣子。
[00:12:18.000 --> 00:12:21.000]  祂要成就祂自己的美意。
[00:12:21.000 --> 00:12:25.000]  到底神的美意是什麼?
[00:12:25.000 --> 00:12:27.000]  我覺得《一夫所書》第一章,
[00:12:27.000 --> 00:12:30.000]  第九節到十二節講得最清楚了。
[00:12:30.000 --> 00:12:33.000]  我們看一下《一夫所書》第一章。
[00:12:33.000 --> 00:12:38.000]  《一夫所書》第一章,第九節到第十二節。
[00:12:38.000 --> 00:12:40.000]  希望我們能夠一起念。
[00:12:40.000 --> 00:12:41.000]  如果你們有聖經,
[00:12:41.000 --> 00:12:43.000]  不管是什麼樣的版本,
[00:12:43.000 --> 00:12:46.000]  我們可以一起來《一夫所書》第一章第九節,
[00:12:46.000 --> 00:12:47.000]  我們一起來念。
[00:12:47.000 --> 00:12:51.000]  都是照祂自己所預定的美意,
[00:12:51.000 --> 00:12:54.000]  叫我們知道祂的旨意的奧秘,
[00:12:54.000 --> 00:12:56.000]  要照所安排的,
[00:12:56.000 --> 00:12:58.000]  在日期滿足的時候,
[00:12:58.000 --> 00:13:01.000]  使天上地上一切所有的,
[00:13:01.000 --> 00:13:04.000]  都在基督裡面同歸於一,
[00:13:04.000 --> 00:13:08.000]  我們也在祂裡面得了基業,
[00:13:08.000 --> 00:13:12.000]  這原是那位隨己意行作萬事的,
[00:13:12.000 --> 00:13:14.000]  照著祂旨意所預定的,
[00:13:14.000 --> 00:13:16.000]  叫祂的榮耀,
[00:13:16.000 --> 00:13:20.000]  從我們這首先在基督裡有盼望的人,
[00:13:20.000 --> 00:13:23.000]  可以得著稱讚。
[00:13:23.000 --> 00:13:26.000]  這就是祂的美意。
[00:13:26.000 --> 00:13:29.000]  我們從這裡可以看見祂的美意,
[00:13:29.000 --> 00:13:33.000]  不但是神的喜悅,
[00:13:33.000 --> 00:13:38.000]  我覺得重點是在主耶穌基督和祂的身體,
[00:13:38.000 --> 00:13:40.000]  換句話講就是教會。
[00:13:40.000 --> 00:13:42.000]  所以保羅在,
[00:13:42.000 --> 00:13:45.000]  神把這個真理啟示給保羅,
[00:13:45.000 --> 00:13:46.000]  保羅看得很清楚,
[00:13:46.000 --> 00:13:48.000]  他知道神的美意是什麼,
[00:13:48.000 --> 00:13:51.000]  神的美意就是主耶穌被高舉,
[00:13:51.000 --> 00:13:53.000]  神的美意就是主耶穌的身體,
[00:13:53.000 --> 00:13:56.000]  也跟主耶穌一起得到榮耀,
[00:13:56.000 --> 00:13:57.000]  祂的身體是誰呢?
[00:13:57.000 --> 00:14:03.000]  祂的身體就是你我這些我們已經信了主耶穌的人,
[00:14:03.000 --> 00:14:04.000]  就是教會,
[00:14:04.000 --> 00:14:06.000]  就是祂自己的身體。
[00:14:06.000 --> 00:14:09.000]  所以這就是神要在我身上,
[00:14:09.000 --> 00:14:10.000]  在你的身上,
[00:14:10.000 --> 00:14:11.000]  在教會裡面,
[00:14:11.000 --> 00:14:13.000]  祂繼續做祂自己的工作,
[00:14:13.000 --> 00:14:19.000]  祂的目的就是要成就祂自己的美意。
[00:14:19.000 --> 00:14:21.000]  不是只有我自己成聖就好,
[00:14:21.000 --> 00:14:24.000]  不是只有我自己能夠脫離我的隱形,
[00:14:24.000 --> 00:14:29.000]  不是我自己脫離我自己的罪行就夠了,
[00:14:29.000 --> 00:14:32.000]  而是祂自己的兒子要被高舉,
[00:14:32.000 --> 00:14:38.000]  祂自己的兒子要得到萬民之上的名,
[00:14:38.000 --> 00:14:40.000]  祂的身體就是你我,
[00:14:40.000 --> 00:14:43.000]  也要跟祂一同得到這個榮耀,
[00:14:43.000 --> 00:14:47.000]  這就是神的心意。
[00:14:47.000 --> 00:14:49.000]  那麼第三個,
[00:14:49.000 --> 00:14:52.000]  我們要想到的一個問題就是,
[00:14:52.000 --> 00:14:55.000]  讓神在我身上繼續工作,
[00:14:55.000 --> 00:14:57.000]  我該有什麼樣的心態?
[00:14:57.000 --> 00:15:00.000]  這就回到我們剛才念的第二章十二節,
[00:15:00.000 --> 00:15:05.000]  他說就當恐懼占精。
[00:15:05.000 --> 00:15:06.000]  要有這種心態,
[00:15:06.000 --> 00:15:08.000]  我自己在讀這兩個詞,
[00:15:08.000 --> 00:15:09.000]  從聖經上面,
[00:15:09.000 --> 00:15:12.000]  從這個參考書去查這兩個詞的時候,
[00:15:12.000 --> 00:15:13.000]  不管是舊約也好,
[00:15:13.000 --> 00:15:15.000]  或者是從新約出來的也好,
[00:15:15.000 --> 00:15:23.000]  他的這個恐懼占精都是因為看見了神的作為,
[00:15:23.000 --> 00:15:26.000]  而激發出來的一種心態。
[00:15:26.000 --> 00:15:28.000]  比方說在以色列人,
[00:15:28.000 --> 00:15:30.000]  當他們在出埃及的時候,
[00:15:30.000 --> 00:15:34.000]  那麼我們不管是神在埃及地上所行的神蹟,
[00:15:34.000 --> 00:15:35.000]  十個大神蹟,
[00:15:35.000 --> 00:15:37.000]  然後最後一個第十個神蹟,
[00:15:37.000 --> 00:15:40.000]  就是把所有的長子全部殺死了。
[00:15:40.000 --> 00:15:42.000]  那麼那些以色列人的長子,
[00:15:42.000 --> 00:15:44.000]  只要他們相信神所說的話,
[00:15:44.000 --> 00:15:46.000]  藉著摩西告訴他們所說的話,
[00:15:46.000 --> 00:15:50.000]  你只要把羔羊的血塗在門上面,
[00:15:50.000 --> 00:15:55.000]  那麼那個殺人的使者就會過去。
[00:15:55.000 --> 00:15:56.000]  不管是以色列人也好,
[00:15:56.000 --> 00:15:59.000]  不管是埃及人也好,
[00:15:59.000 --> 00:16:00.000]  我自己相信,
[00:16:00.000 --> 00:16:04.000]  只要他們相信神接著摩西所說的這一句話,
[00:16:04.000 --> 00:16:06.000]  他們相信神是有主權的,
[00:16:06.000 --> 00:16:08.000]  他們相信神會做這件事情的,
[00:16:08.000 --> 00:16:11.000]  然後把那個血塗在他們的門上面的話,
[00:16:11.000 --> 00:16:15.000]  那個殺人的使者會過去。
[00:16:15.000 --> 00:16:17.000]  這就是他們所看到的。
[00:16:17.000 --> 00:16:21.000]  所以當摩西,當他們出來之後,
[00:16:21.000 --> 00:16:22.000]  在出埃及第十五章,
[00:16:22.000 --> 00:16:26.000]  他就講神在埃及人身上所做的事情,
[00:16:26.000 --> 00:16:30.000]  讓他們恐懼戰警。
[00:16:30.000 --> 00:16:32.000]  詩篇二十一篇,
[00:16:32.000 --> 00:16:33.000]  詩篇第二篇,
[00:16:33.000 --> 00:16:35.000]  第十一節在那裡告訴我們,
[00:16:35.000 --> 00:16:38.000]  恐懼,或者是說懼怕,
[00:16:38.000 --> 00:16:39.000]  或者是說敬畏,
[00:16:39.000 --> 00:16:41.000]  或者是說畏懼,
[00:16:41.000 --> 00:16:44.000]  會帶來一種敬畏的心。
[00:16:44.000 --> 00:16:47.000]  也帶出了人的侍奉,
[00:16:47.000 --> 00:16:53.000]  然後他又讓我們乘著一種戰驚而快樂。
[00:16:53.000 --> 00:16:57.000]  這是當我們看見神的作為的時候。
[00:16:57.000 --> 00:16:58.000]  我們想想,
[00:16:58.000 --> 00:17:01.000]  其實當神在埃及地做這些事情的時候,
[00:17:01.000 --> 00:17:03.000]  你看人有兩種反應,
[00:17:03.000 --> 00:17:06.000]  有一種反應就是法老王的反應。
[00:17:06.000 --> 00:17:07.000]  法老王的反應是什麼?
[00:17:07.000 --> 00:17:09.000]  法老王的反應就是說,
[00:17:09.000 --> 00:17:11.000]  誰是耶和華?
[00:17:11.000 --> 00:17:13.000]  我為什麼要聽他的?
[00:17:13.000 --> 00:17:16.000]  所以當這些災害臨到他身上的時候,
[00:17:16.000 --> 00:17:19.000]  他的心越來越硬,
[00:17:19.000 --> 00:17:21.000]  這是希伯來書裡面所講的,
[00:17:21.000 --> 00:17:23.000]  因為他裡面的罪。
[00:17:23.000 --> 00:17:25.000]  但是如果這些埃及人,
[00:17:25.000 --> 00:17:26.000]  以色列人,
[00:17:26.000 --> 00:17:29.000]  因為他們對神有一個敬畏的心,
[00:17:29.000 --> 00:17:31.000]  所以當他們看見這些災害的時候,
[00:17:31.000 --> 00:17:34.000]  對他們心裡面激動所帶來的是什麼?
[00:17:34.000 --> 00:17:36.000]  他們也會懼怕,
[00:17:36.000 --> 00:17:41.000]  但是讓他們有一個敬畏的心,
[00:17:41.000 --> 00:17:47.000]  讓他們能夠在戰驚當中快樂。
[00:17:47.000 --> 00:17:50.000]  在第十三節,
[00:17:50.000 --> 00:17:52.000]  他就告訴我們,
[00:17:52.000 --> 00:17:55.000]  我們有這個恐懼戰驚的心,
[00:17:55.000 --> 00:17:56.000]  為什麼?
[00:17:56.000 --> 00:17:58.000]  因為我們立志行事,
[00:17:58.000 --> 00:18:01.000]  都是神在我們心裡運行。
[00:18:01.000 --> 00:18:03.000]  這個立志是一件事情,
[00:18:03.000 --> 00:18:05.000]  行事是另外一件事情。
[00:18:05.000 --> 00:18:06.000]  換句話講,
[00:18:06.000 --> 00:18:11.000]  英文就是to will and to work,
[00:18:11.000 --> 00:18:15.000]  都是神在我們心裡面運行。
[00:18:15.000 --> 00:18:17.000]  我們從舊約裡面我們看見,
[00:18:17.000 --> 00:18:20.000]  這些是外面神的作為,
[00:18:20.000 --> 00:18:23.000]  讓他們能夠有一個恐懼戰驚的心,
[00:18:23.000 --> 00:18:26.000]  神的大能和祂的作為,對不對?
[00:18:26.000 --> 00:18:27.000]  比方說,弟兄姊妹,
[00:18:27.000 --> 00:18:28.000]  當你出去玩的時候,
[00:18:28.000 --> 00:18:30.000]  你看到這些大山,
[00:18:30.000 --> 00:18:31.000]  你看到這些,
[00:18:31.000 --> 00:18:33.000]  你心裡面就會有一種,
[00:18:33.000 --> 00:18:35.000]  我不知道該怎麼形容你的心態,
[00:18:35.000 --> 00:18:37.000]  也許你真的是心裡面很感動,
[00:18:37.000 --> 00:18:39.000]  你心裡面就會想說,
[00:18:39.000 --> 00:18:45.000]  哇,一定會有一位造物主。
[00:18:45.000 --> 00:18:47.000]  但是在新約裡面,
[00:18:47.000 --> 00:18:48.000]  讓我們看見,
[00:18:48.000 --> 00:18:49.000]  在這裡他就告訴我們,
[00:18:49.000 --> 00:18:54.000]  是神在你們心裡面立志行事,
[00:18:54.000 --> 00:18:58.000]  是在我們心裡面運行。
[00:18:58.000 --> 00:19:00.000]  讓我們能夠看見,
[00:19:00.000 --> 00:19:02.000]  神在我們身上所做的事情,
[00:19:02.000 --> 00:19:04.000]  那麼這樣一位大能,
[00:19:04.000 --> 00:19:06.000]  全能的主宰,
[00:19:06.000 --> 00:19:10.000]  向我把他自己的大能大力顯出來。
[00:19:10.000 --> 00:19:11.000]  這個大能大力是什麼?
[00:19:11.000 --> 00:19:13.000]  就是我們上一次所講的,
[00:19:13.000 --> 00:19:15.000]  就是照著他在已敷手術那邊告訴我們的,
[00:19:15.000 --> 00:19:20.000]  就是照著他在耶穌身上所運行的大能大力,
[00:19:20.000 --> 00:19:21.000]  使他從死裡復活,
[00:19:21.000 --> 00:19:23.000]  叫他身上高天,
[00:19:23.000 --> 00:19:26.000]  坐在神的右邊。
