
[00:00:00.000 --> 00:00:02.000]  敬請主持人早安
[00:03:05.000 --> 00:03:09.000]  今天很開心,我知道有年長,有年輕的在這裡
[00:03:09.000 --> 00:03:11.000]  今天很開心知道有年長的,有年輕的
[00:03:11.000 --> 00:03:13.000]  無論你是不是年輕,甚至是年長
[00:03:13.000 --> 00:03:16.000]  無論你是不是年輕,或者是年長
[00:03:16.000 --> 00:03:19.000]  我想年長都曾經做過年輕人
[00:03:19.000 --> 00:03:21.000]  年長人也曾經做過年輕人
[00:03:21.000 --> 00:03:26.000]  但很多時年長的,或者長輩都有,有時有一個傾向
[00:03:26.000 --> 00:03:29.000]  那有時候年長,或者長輩都有一個傾向
[00:03:29.000 --> 00:03:31.000]  經常覺得年輕人不夠成熟
[00:03:31.000 --> 00:03:33.000]  常常覺得年輕人是不夠成熟的
[00:03:33.000 --> 00:03:36.000]  包括我自己在內,看我兒女都是,哎呀你很不成熟
[00:03:36.000 --> 00:03:40.000]  包括我自己在內,看我的兒女也是,哎呀不成熟
[00:03:40.000 --> 00:03:42.000]  你很容易放棄,你很不夠毅力
[00:03:42.000 --> 00:03:44.000]  你很容易放棄,沒有毅力
[00:03:44.000 --> 00:03:47.000]  你搞的東西搞到一團糟
[00:03:47.000 --> 00:03:49.000]  你做事情弄得一團糟
[00:03:49.000 --> 00:03:52.000]  常常要我們收拾殘局
[00:03:52.000 --> 00:03:55.000]  每天要我們來收拾殘局
[00:03:55.000 --> 00:03:58.000]  其實十五章四梁傳最後講的經文就是這個情況
[00:03:58.000 --> 00:04:03.000]  就是這兩個所謂長輩要收拾殘局
[00:04:03.000 --> 00:04:06.000]  其實十五章剛才我們所讀的經文
[00:04:06.000 --> 00:04:08.000]  是兩個長輩要收拾殘局
[00:04:08.000 --> 00:04:11.000]  問題是一個年輕人叫馬可所出現的問題
[00:04:11.000 --> 00:04:15.000]  問題是一個年輕人馬可他所出的問題
[00:04:15.000 --> 00:04:17.000]  十五章首三十五節講過
[00:04:17.000 --> 00:04:21.000]  他說保羅巴納巴在安提阿教訓許多人
[00:04:21.000 --> 00:04:23.000]  在十五章的三十五節說
[00:04:23.000 --> 00:04:26.000]  保羅巴納巴在安提阿教訓許多人
[00:04:26.000 --> 00:04:27.000]  當然都很開心
[00:04:27.000 --> 00:04:30.000]  因為保羅巴納巴是安提阿猜拔他們最好的宣教士
[00:04:30.000 --> 00:04:32.000]  出去做宣教工作
[00:04:32.000 --> 00:04:33.000]  當然是很開心的
[00:04:33.000 --> 00:04:35.000]  因為安提阿猜拔他們最好的宣教士
[00:04:35.000 --> 00:04:37.000]  出去做宣教的工作
[00:04:37.000 --> 00:04:39.000]  十三章他們第一次出去宣教旅程
[00:04:39.000 --> 00:04:40.000]  很成功
[00:04:40.000 --> 00:04:41.000]  很多人信主
[00:04:41.000 --> 00:04:42.000]  十三章猜拔他們出去
[00:04:42.000 --> 00:04:44.000]  第一次宣教旅程很成功
[00:04:44.000 --> 00:04:45.000]  很多人信主
[00:04:45.000 --> 00:04:46.000]  去完宣教工作之後
[00:04:46.000 --> 00:04:49.000]  回來安提阿母會去回報
[00:04:49.000 --> 00:04:50.000]  宣教工作之後
[00:04:50.000 --> 00:04:52.000]  就回到安提阿教會母會來報告
[00:04:52.000 --> 00:04:55.000]  這個報告已經有一個很重要的字
[00:04:55.000 --> 00:04:56.000]  他說十四章二十六節
[00:04:56.000 --> 00:05:00.000]  他說被眾人所託蒙神之恩
[00:05:00.000 --> 00:05:01.000]  我很喜歡這句話
[00:05:01.000 --> 00:05:03.000]  在十四章的二十六節
[00:05:03.000 --> 00:05:04.000]  很重要的一句話
[00:05:04.000 --> 00:05:05.000]  我很喜歡的就是
[00:05:05.000 --> 00:05:08.000]  報告被眾人所託蒙神之恩
[00:05:08.000 --> 00:05:10.000]  我很喜歡這句話
[00:05:10.000 --> 00:05:13.000]  所託就是教會將他們教託給神的意思
[00:05:13.000 --> 00:05:16.000]  所託就是教會將他們教託給神的意思
[00:05:16.000 --> 00:05:17.000]  愚民的意思裡面
[00:05:17.000 --> 00:05:18.000]  如果英文翻譯
[00:05:18.000 --> 00:05:19.000]  我覺得很欣賞
[00:05:19.000 --> 00:05:21.000]  英文有三個意思
[00:05:21.000 --> 00:05:23.000]  我很欣賞英文的翻譯
[00:05:23.000 --> 00:05:24.000]  有三個意思
[00:05:24.000 --> 00:05:25.000]  我先用英文講
[00:05:25.000 --> 00:05:26.000]  然後用中文翻譯
[00:05:26.000 --> 00:05:27.000]  我先用英文講
[00:05:27.000 --> 00:05:28.000]  然後再用中文翻譯
[00:05:28.000 --> 00:05:30.000]  所託的意思就是
[00:05:30.000 --> 00:05:33.000]  Command, Commit and Commission
[00:05:33.000 --> 00:05:36.000]  Command, Commit and Commission
[00:05:36.000 --> 00:05:39.000]  中文是推薦、委託或差遣的意思
[00:05:39.000 --> 00:05:42.000]  中文是推薦、委託或差遣的意思
[00:05:42.000 --> 00:05:45.000]  即是說教會將他們推薦給神
[00:05:45.000 --> 00:05:46.000]  教託給神
[00:05:46.000 --> 00:05:47.000]  以及差遣
[00:05:47.000 --> 00:05:49.000]  奉神的名差遣的意思
[00:05:49.000 --> 00:05:51.000]  教會將他們推薦給神
[00:05:51.000 --> 00:05:52.000]  教託給神
[00:05:52.000 --> 00:05:54.000]  再差遣這樣的意思
[00:05:54.000 --> 00:05:56.000]  所以第一次的宣教旅程
[00:05:56.000 --> 00:05:57.000]  在十三十四章
[00:05:57.000 --> 00:05:58.000]  他們是很成功的
[00:05:58.000 --> 00:05:59.000]  所以第一次的宣教旅程
[00:05:59.000 --> 00:06:01.000]  在十三十四章是很成功的
[00:06:01.000 --> 00:06:04.000]  到了第二次的宣教旅程
[00:06:04.000 --> 00:06:05.000]  就是我所託經文十五章
[00:06:05.000 --> 00:06:08.000]  到了第二次的宣教旅程
[00:06:08.000 --> 00:06:10.000]  就是剛才所讀的經文十五章
[00:06:10.000 --> 00:06:11.000]  問題就來了
[00:06:11.000 --> 00:06:12.000]  問題就來了
[00:06:12.000 --> 00:06:13.000]  問題在哪裏呢
[00:06:13.000 --> 00:06:14.000]  問題在哪裏呢
[00:06:14.000 --> 00:06:16.000]  當他們再出去宣教的時候
[00:06:16.000 --> 00:06:18.000]  當他們再出去宣教的時候
[00:06:18.000 --> 00:06:21.000]  因為第一次的宣教工作
[00:06:21.000 --> 00:06:23.000]  因為第一次的宣教工作
[00:06:23.000 --> 00:06:25.000]  馬可帶著一個年輕人去
[00:06:25.000 --> 00:06:27.000]  帶著這個年輕人馬可去
[00:06:27.000 --> 00:06:29.000]  都沒有走到一半的路程
[00:06:29.000 --> 00:06:32.000]  都沒有走到一半的路程
[00:06:32.000 --> 00:06:33.000]  馬可說我想回家了
[00:06:33.000 --> 00:06:34.000]  馬可說我想回家了
[00:06:34.000 --> 00:06:36.000]  馬可說我想回家了
[00:06:36.000 --> 00:06:37.000]  馬可說我想回家了
[00:06:37.000 --> 00:06:40.000]  當然保羅就很生氣
[00:06:40.000 --> 00:06:41.000]  當然保羅就很生氣
[00:06:41.000 --> 00:06:42.000]  你工作還沒做到一半
[00:06:42.000 --> 00:06:43.000]  你工作還沒做到一半
[00:06:43.000 --> 00:06:44.000]  還說要回家
[00:06:44.000 --> 00:06:45.000]  你工作做了一半就要回家
[00:06:45.000 --> 00:06:46.000]  你工作做了一半就要回家
[00:06:46.000 --> 00:06:47.000]  我不知道你有沒有試過
[00:06:47.000 --> 00:06:48.000]  年輕人工作做到一半
[00:06:48.000 --> 00:06:49.000]  說我不做了
[00:06:49.000 --> 00:06:50.000]  你會很生氣
[00:06:50.000 --> 00:06:51.000]  你有沒有經歷過
[00:06:51.000 --> 00:06:52.000]  年輕人做了一半就不做了
[00:06:52.000 --> 00:06:53.000]  你會很生氣
[00:06:53.000 --> 00:06:55.000]  所以第二次再出去的時候
[00:06:55.000 --> 00:06:57.000]  所以第二次再出去的時候
[00:06:57.000 --> 00:06:59.000]  這兩個長輩巴拿巴保羅
[00:06:59.000 --> 00:07:01.000]  這兩個長輩巴拿巴保羅
[00:07:01.000 --> 00:07:04.000]  為了這個年輕人就吵架爭執
[00:07:04.000 --> 00:07:07.000]  為了這個年輕人就吵架爭執了
[00:07:07.000 --> 00:07:09.000]  一個說我要帶去巴拿巴
[00:07:09.000 --> 00:07:10.000]  我想帶去
[00:07:10.000 --> 00:07:12.000]  一個巴拿巴說我要帶他去
[00:07:12.000 --> 00:07:17.000]  一個保羅說我死都不帶去
[00:07:17.000 --> 00:07:18.000]  另外一個是保羅
[00:07:18.000 --> 00:07:20.000]  他說我死了也不帶他去
[00:07:20.000 --> 00:07:21.000]  十九章三十九節
[00:07:21.000 --> 00:07:22.000]  十五章三十九節
[00:07:22.000 --> 00:07:24.000]  十五章三十九節
[00:07:24.000 --> 00:07:26.000]  他說於是二人起了爭論
[00:07:26.000 --> 00:07:28.000]  甚至彼此分開
[00:07:28.000 --> 00:07:30.000]  巴拿巴帶著馬可坐船
[00:07:30.000 --> 00:07:31.000]  我居不下去
[00:07:31.000 --> 00:07:32.000]  第四十節
[00:07:32.000 --> 00:07:34.000]  保羅揀選了西拉也出去
[00:07:34.000 --> 00:07:36.000]  蒙弟兄交於他們手的恩重
[00:07:36.000 --> 00:07:38.000]  於是二人起了爭論
[00:07:38.000 --> 00:07:39.000]  甚至彼此分開
[00:07:39.000 --> 00:07:40.000]  巴拿巴帶著馬可坐船
[00:07:40.000 --> 00:07:41.000]  我居比路去
[00:07:41.000 --> 00:07:43.000]  保羅揀選了西拉也出去
[00:07:43.000 --> 00:07:46.000]  蒙弟兄們把他交於主的恩重
[00:07:46.000 --> 00:07:49.000]  你有沒有留意這兩個領袖
[00:07:49.000 --> 00:07:51.000]  因為這個年輕人的緣故
[00:07:51.000 --> 00:07:52.000]  鬧大架
[00:07:52.000 --> 00:07:54.000]  你留意兩個領袖
[00:07:54.000 --> 00:07:56.000]  因為這個年輕人的緣故
[00:07:56.000 --> 00:07:57.000]  吵大架
[00:07:57.000 --> 00:07:58.000]  你說還不在
[00:07:58.000 --> 00:08:00.000]  就是因為年輕人搞得我們吵架
[00:08:00.000 --> 00:08:02.000]  你說這不是為了這個年輕人
[00:08:02.000 --> 00:08:05.000]  而我們吵了大架嗎
[00:08:05.000 --> 00:08:09.000]  其實如果你是出書的話
[00:08:09.000 --> 00:08:10.000]  如果你出書的話
[00:08:10.000 --> 00:08:12.000]  如果你是編輯書的編輯的話
[00:08:12.000 --> 00:08:14.000]  如果你是編輯書的編輯
[00:08:14.000 --> 00:08:17.000]  其實這段經文你抽起了
[00:08:17.000 --> 00:08:18.000]  其實沒有什麼問題
[00:08:18.000 --> 00:08:20.000]  其實這段經文你把它抽出來
[00:08:20.000 --> 00:08:22.000]  沒有什麼問題
[00:08:22.000 --> 00:08:24.000]  因為十三章十四章講到
[00:08:24.000 --> 00:08:25.000]  第一次宣教旅程
[00:08:25.000 --> 00:08:26.000]  很成功很多人信主
[00:08:26.000 --> 00:08:27.000]  因為十三章十四章
[00:08:27.000 --> 00:08:28.000]  第一次宣教旅程
[00:08:28.000 --> 00:08:29.000]  很成功很多人信主
[00:08:29.000 --> 00:08:30.000]  十六章裡面
[00:08:30.000 --> 00:08:31.000]  福音傳到歐洲
[00:08:31.000 --> 00:08:32.000]  又很成功的
[00:08:32.000 --> 00:08:33.000]  十六章福音傳到歐洲
[00:08:33.000 --> 00:08:34.000]  也是很成功的
[00:08:34.000 --> 00:08:35.000]  你最好將這個
[00:08:35.000 --> 00:08:37.000]  不是很光彩的一段
[00:08:37.000 --> 00:08:38.000]  拿出來
[00:08:38.000 --> 00:08:40.000]  你看下去好像舒服一點
[00:08:40.000 --> 00:08:41.000]  最好將這個
[00:08:41.000 --> 00:08:43.000]  不太光彩的經文拿出去
[00:08:43.000 --> 00:08:44.000]  那麼覺得會舒服一些
[00:08:44.000 --> 00:08:47.000]  但是我很欣賞路加這個作者
[00:08:47.000 --> 00:08:49.000]  幫他寫這段經文的時候
[00:08:49.000 --> 00:08:50.000]  很欣賞路加這個作者
[00:08:50.000 --> 00:08:52.000]  幫他寫這段經文的時候
[00:08:52.000 --> 00:08:53.000]  他沒有將這段
[00:08:53.000 --> 00:08:54.000]  很不光彩
[00:08:54.000 --> 00:08:56.000]  很不漂亮的一段
[00:08:56.000 --> 00:08:58.000]  拿去留下來給我們看
[00:08:58.000 --> 00:08:59.000]  他沒有將這個
[00:08:59.000 --> 00:09:01.000]  很不光彩很不漂亮的經文拿走
[00:09:01.000 --> 00:09:03.000]  而是留下來給我們看
[00:09:03.000 --> 00:09:05.000]  我自己對我一個很大的提醒
[00:09:05.000 --> 00:09:07.000]  就是今天神要我們學習
[00:09:07.000 --> 00:09:08.000]  對我很大的提醒
[00:09:08.000 --> 00:09:10.000]  神今天叫我們學習
[00:09:10.000 --> 00:09:11.000]  在很不完美的團隊
[00:09:11.000 --> 00:09:13.000]  很不完美的情況裡面
[00:09:13.000 --> 00:09:14.000]  在很不完美的團隊
[00:09:14.000 --> 00:09:16.000]  很不完美的情況之下
[00:09:16.000 --> 00:09:17.000]  甚至一個
[00:09:17.000 --> 00:09:21.000]  好像很不成熟的年輕人裡面
[00:09:21.000 --> 00:09:22.000]  甚至好像一個
[00:09:22.000 --> 00:09:24.000]  很不成熟的年輕人裡面
[00:09:24.000 --> 00:09:27.000]  好像心智不成熟的馬可裡面
[00:09:27.000 --> 00:09:29.000]  好像心智不成熟的馬可裡面
[00:09:29.000 --> 00:09:32.000]  背後我叫做仍有恩典
[00:09:32.000 --> 00:09:33.000]  仍有神的恩典
[00:09:33.000 --> 00:09:35.000]  背後我叫做仍有恩典
[00:09:35.000 --> 00:09:36.000]  仍有神的恩典
[00:09:36.000 --> 00:09:38.000]  所以今天我想用一段時間去看
[00:09:38.000 --> 00:09:40.000]  這個年輕人
[00:09:40.000 --> 00:09:42.000]  他的成長
[00:09:42.000 --> 00:09:43.000]  他所做的事
[00:09:43.000 --> 00:09:44.000]  神怎麼用他呢
[00:09:44.000 --> 00:09:45.000]  今天我們用時間來看
[00:09:45.000 --> 00:09:47.000]  這個年輕人
[00:09:47.000 --> 00:09:48.000]  他的成長
[00:09:48.000 --> 00:09:49.000]  神怎麼使用他
[00:09:49.000 --> 00:09:51.000]  我想今天從三方面去看
[00:09:51.000 --> 00:09:53.000]  這個年輕人馬可
[00:09:53.000 --> 00:09:54.000]  我們用三方面來看
[00:09:54.000 --> 00:09:55.000]  這個年輕人馬可
[00:09:55.000 --> 00:09:56.000]  第一樣東西
[00:09:56.000 --> 00:09:58.000]  我叫他做屬靈生命的培育
[00:09:58.000 --> 00:10:01.000]  第一我叫他是屬靈生命的培育
[00:10:01.000 --> 00:10:02.000]  因為年輕人成長
[00:10:02.000 --> 00:10:03.000]  是需要培育的
[00:10:03.000 --> 00:10:04.000]  因為年輕人的成長
[00:10:04.000 --> 00:10:05.000]  是需要培育的
[00:10:05.000 --> 00:10:06.000]  好像一粒種子
[00:10:06.000 --> 00:10:10.000]  你要淋水幫一粒種子成長
[00:10:10.000 --> 00:10:13.000]  才能夠開花結果的
[00:10:13.000 --> 00:10:15.000]  好像一粒種子
[00:10:15.000 --> 00:10:16.000]  你要給它澆水
[00:10:16.000 --> 00:10:17.000]  培育它
[00:10:17.000 --> 00:10:19.000]  然後它能夠開花結果
[00:10:19.000 --> 00:10:20.000]  一定要培育
[00:10:20.000 --> 00:10:21.000]  一定要培育
[00:10:21.000 --> 00:10:24.000]  那你說馬可的培育過程是怎樣的呢
[00:10:24.000 --> 00:10:26.000]  那你說馬可培育的過程是怎樣的呢
[00:10:26.000 --> 00:10:28.000]  在聖經裏面我們知道
[00:10:28.000 --> 00:10:29.000]  馬可的背景
[00:10:29.000 --> 00:10:30.000]  其實他媽媽叫瑪利亞
[00:10:30.000 --> 00:10:32.000]  其實在聖經裏面我們知道
[00:10:32.000 --> 00:10:33.000]  馬可的背景
[00:10:33.000 --> 00:10:34.000]  他的媽媽叫瑪利亞
[00:10:34.000 --> 00:10:36.000]  所以在士郎經十二章裏面有記載
[00:10:36.000 --> 00:10:39.000]  所以在十二章是有記載的
[00:10:39.000 --> 00:10:42.000]  當時的處境是彼得坐監
[00:10:42.000 --> 00:10:45.000]  當時的處境是彼得坐監
[00:10:45.000 --> 00:10:46.000]  十二章第五節
[00:10:46.000 --> 00:10:47.000]  十二章第五節
[00:10:47.000 --> 00:10:50.000]  說彼得在監獄裏面教會
[00:10:50.000 --> 00:10:52.000]  卻切切為他祈禱
[00:10:52.000 --> 00:10:54.000]  彼得在監牢裏面教會
[00:10:54.000 --> 00:10:56.000]  卻為他切切禱告
[00:10:56.000 --> 00:10:57.000]  其中一個祈禱會
[00:10:57.000 --> 00:10:59.000]  就是在瑪利亞的家裏面開祈禱會
[00:10:59.000 --> 00:11:00.000]  其中一個禱告會
[00:11:00.000 --> 00:11:02.000]  就是在瑪利亞的家裏面開禱告會
[00:11:02.000 --> 00:11:03.000]  十二章第七節說
[00:11:03.000 --> 00:11:05.000]  忽然有主的使者站在旁邊
[00:11:05.000 --> 00:11:08.000]  屋裏有光照耀
[00:11:08.000 --> 00:11:09.000]  天使拍彼得的肋旁
[00:11:09.000 --> 00:11:14.000]  說快起來,那鐵鏈就從他手上脫落了
[00:11:14.000 --> 00:11:15.000]  十二章第七節說
[00:11:15.000 --> 00:11:17.000]  忽然有主的使者站在旁邊
[00:11:17.000 --> 00:11:18.000]  屋裏有光照耀
[00:11:18.000 --> 00:11:20.000]  天使拍彼得的肋旁
[00:11:20.000 --> 00:11:25.000]  說快起來,那鐵鏈就從他手上脫落了
[00:11:25.000 --> 00:11:27.000]  當時彼得是坐監的
[00:11:27.000 --> 00:11:28.000]  當時彼得是坐監的
[00:11:28.000 --> 00:11:30.000]  有天使去照顧他
[00:11:30.000 --> 00:11:31.000]  有天使來照顧他
[00:11:31.000 --> 00:11:32.000]  拍他的肩膀
[00:11:32.000 --> 00:11:33.000]  拍他的肩膀
[00:11:33.000 --> 00:11:36.000]  然後彼得見他的手鏈鬆脫了
[00:11:36.000 --> 00:11:38.000]  然後彼得看到手鏈鬆脫下來
[00:11:38.000 --> 00:11:39.000]  然後他出監
[00:11:39.000 --> 00:11:41.000]  然後他就出了監獄
[00:11:41.000 --> 00:11:42.000]  彼得一出監的時候
[00:11:42.000 --> 00:11:43.000]  第一件事是做什麼呢?
[00:11:43.000 --> 00:11:44.000]  彼得出了監獄
[00:11:44.000 --> 00:11:45.000]  第一件事是做什麼呢?
[00:11:45.000 --> 00:11:47.000]  十二章十二節
[00:11:47.000 --> 00:11:48.000]  十二章十二節
[00:11:48.000 --> 00:11:56.000]  他就往那稱呼馬可約翰他母親瑪利亞的家裏去
[00:11:56.000 --> 00:11:58.000]  你留意,他去馬可的家裏
[00:11:58.000 --> 00:12:02.000]  往那稱呼馬可的約翰他母親瑪利亞的家裏
[00:12:02.000 --> 00:12:04.000]  你留意,去他的家裏
[00:12:04.000 --> 00:12:05.000]  十二節他說
[00:12:05.000 --> 00:12:07.000]  就那裏有好多人聚集禱告
[00:12:07.000 --> 00:12:08.000]  十二節說
[00:12:08.000 --> 00:12:10.000]  在那裏有好多人聚集禱告
[00:12:10.000 --> 00:12:11.000]  十三節彼得就敲門
[00:12:11.000 --> 00:12:15.000]  有一個侍女名叫羅大出來探聽
[00:12:15.000 --> 00:12:17.000]  十三節彼得敲門
[00:12:17.000 --> 00:12:20.000]  有一個侍女名叫羅大出來探聽
[00:12:20.000 --> 00:12:22.000]  十四節聽見彼得的聲音
[00:12:22.000 --> 00:12:24.000]  就歡喜得顧不得開門
[00:12:24.000 --> 00:12:26.000]  跑進去告訴其他人
[00:12:26.000 --> 00:12:29.000]  十四節聽見是彼得的聲音
[00:12:29.000 --> 00:12:30.000]  就歡喜得顧不得開門
[00:12:30.000 --> 00:12:32.000]  跑進去告訴其他人
[00:12:32.000 --> 00:12:33.000]  十五節
[00:12:33.000 --> 00:12:34.000]  十二章十五節
[00:12:34.000 --> 00:12:36.000]  他說他們說你是瘋了
[00:12:36.000 --> 00:12:37.000]  十二章十五節
[00:12:37.000 --> 00:12:39.000]  他們說你是瘋了
[00:12:39.000 --> 00:12:40.000]  侍女極力地說
[00:12:40.000 --> 00:12:41.000]  真是他呀
[00:12:41.000 --> 00:12:43.000]  他們說必是他的天使
[00:12:43.000 --> 00:12:45.000]  侍女極力地說真是他
[00:12:45.000 --> 00:12:47.000]  他們說必是他的天使
[00:12:47.000 --> 00:12:48.000]  十二章十六節
[00:12:48.000 --> 00:12:49.000]  彼得就不住地敲門
[00:12:49.000 --> 00:12:51.000]  他們開了門看見他
[00:12:51.000 --> 00:12:53.000]  就甚驚奇驚喜
[00:12:53.000 --> 00:12:55.000]  十六節彼得不住地敲門
[00:12:55.000 --> 00:12:56.000]  他們開了門
[00:12:56.000 --> 00:12:59.000]  看見他就甚驚奇
[00:12:59.000 --> 00:13:01.000]  這段的記載裏面
[00:13:01.000 --> 00:13:03.000]  我們要特別留意幾樣東西
[00:13:03.000 --> 00:13:05.000]  這段的記載我們要特別留意幾樣
[00:13:05.000 --> 00:13:08.000]  我看到一個生命的故事
[00:13:08.000 --> 00:13:10.000]  我看到一個生命的故事
[00:13:10.000 --> 00:13:12.000]  是瑪麗亞的生命
[00:13:12.000 --> 00:13:13.000]  是瑪麗亞的生命
[00:13:13.000 --> 00:13:16.000]  瑪麗亞她是在家裏面開祈禱會
[00:13:16.000 --> 00:13:18.000]  瑪麗亞在家裏面開禱告會
[00:13:18.000 --> 00:13:19.000]  她開放她的家庭
[00:13:19.000 --> 00:13:21.000]  她是開放家庭
[00:13:21.000 --> 00:13:23.000]  她的兒子在這裏看見弟兄姊妹
[00:13:23.000 --> 00:13:24.000]  在家裏面開祈禱會
[00:13:24.000 --> 00:13:25.000]  他的兒子看見弟兄姊妹
[00:13:25.000 --> 00:13:27.000]  來她的家裏面祈禱
[00:13:27.000 --> 00:13:28.000]  他看見他媽媽
[00:13:28.000 --> 00:13:29.000]  怎樣接待弟兄姊妹
[00:13:29.000 --> 00:13:30.000]  他看見他媽媽
[00:13:30.000 --> 00:13:31.000]  怎樣接待弟兄姊妹
[00:13:31.000 --> 00:13:33.000]  怎樣去祈禱
[00:13:33.000 --> 00:13:34.000]  怎樣禱告
[00:13:34.000 --> 00:13:36.000]  怎樣為一個弟兄在監獄裏面祈禱
[00:13:36.000 --> 00:13:38.000]  怎樣為一個在監獄的弟兄禱告
[00:13:38.000 --> 00:13:41.000]  年輕人不是只是聽你說禱告的功課
[00:13:41.000 --> 00:13:43.000]  在課堂、在學校
[00:13:43.000 --> 00:13:44.000]  只是講理論而已
[00:13:44.000 --> 00:13:45.000]  不可以的
[00:13:45.000 --> 00:13:47.000]  年輕人不單單是在課堂
[00:13:47.000 --> 00:13:49.000]  聽你講禱告的功課而已
[00:13:49.000 --> 00:13:51.000]  馬可是親眼見到
[00:13:51.000 --> 00:13:53.000]  一個神的家
[00:13:53.000 --> 00:13:55.000]  他媽媽怎樣幫助弟兄姊妹
[00:13:55.000 --> 00:13:58.000]  一起為一個坐監的彼得祈禱
[00:13:58.000 --> 00:14:00.000]  是親眼看見
[00:14:00.000 --> 00:14:01.000]  馬可親眼看見
[00:14:01.000 --> 00:14:03.000]  他的家怎樣為彼得禱告
[00:14:03.000 --> 00:14:04.000]  在禱告當中
[00:14:04.000 --> 00:14:06.000]  他是親眼看到的
[00:14:06.000 --> 00:14:07.000]  我想今天年輕人
[00:14:07.000 --> 00:14:08.000]  不單單是聽理論
[00:14:08.000 --> 00:14:10.000]  太多理論已經太多知識了
[00:14:10.000 --> 00:14:13.000]  我想今天年輕人不是要單單聽理論
