
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,願你們平安
[00:02:58.000 --> 00:03:01.000]  去迎接聖誕的來臨
[00:03:01.000 --> 00:03:04.000]  藉此來紀念昔日主耶穌基督
[00:03:04.000 --> 00:03:08.000]  他道成肉身的恩典
[00:03:08.000 --> 00:03:13.000]  張臨奇提醒我們主耶穌不單止曾經來過
[00:03:13.000 --> 00:03:17.000]  他也答應我們必定會再回來
[00:03:17.000 --> 00:03:22.000]  這就成為我們全人類終極的盼望
[00:03:22.000 --> 00:03:25.000]  張臨奇要向我們世人宣告
[00:03:25.000 --> 00:03:30.000]  主耶穌只是全人類真正的盼望
[00:03:30.000 --> 00:03:36.000]  而不是任何一個政權或任何一個領袖可以取代
[00:03:36.000 --> 00:03:38.000]  只有主耶穌
[00:03:38.000 --> 00:03:43.000]  只可以讓我們和神我們和人可以有那個復活
[00:03:43.000 --> 00:03:46.000]  祂是那個唯一的中寶
[00:03:46.000 --> 00:03:49.000]  面對現在世界的動盪
[00:03:49.000 --> 00:03:59.000]  面對我們所身處的社會那種撕裂那種矛盾
[00:03:59.000 --> 00:04:03.000]  我想不少的人其實生活在那個艱難裡面
[00:04:03.000 --> 00:04:07.000]  有那份絕望甚至迷茫
[00:04:07.000 --> 00:04:10.000]  不過榮耀的主耶穌基督
[00:04:10.000 --> 00:04:12.000]  祂說祂一定會回來
[00:04:12.000 --> 00:04:15.000]  祂回來會作主作王
[00:04:15.000 --> 00:04:21.000]  我們有沒有那份忍耐和信心的等候呢?
[00:04:21.000 --> 00:04:24.000]  張臨奇告訴我們
[00:04:24.000 --> 00:04:31.000]  要我們學習的是等候、忍耐和仰望的功課
[00:04:31.000 --> 00:04:37.000]  講完張臨奇的意義
[00:04:37.000 --> 00:04:40.000]  讓我們一起進入今天的經文
[00:04:40.000 --> 00:04:44.000]  這段經文是講新生王耶穌的降生
[00:04:44.000 --> 00:04:48.000]  當時有幾個博士來找他
[00:04:48.000 --> 00:04:55.000]  今天我想和大家從面對耶穌新生王的來到
[00:04:55.000 --> 00:04:58.000]  當時其實有不同的人
[00:04:58.000 --> 00:05:02.000]  他們對耶穌的來到有不同的反應
[00:05:02.000 --> 00:05:05.000]  有些人心裡有不安
[00:05:05.000 --> 00:05:09.000]  有些人非常興奮、很開心
[00:05:09.000 --> 00:05:13.000]  為什麼可以有這麼不同的反應呢?
[00:05:13.000 --> 00:05:16.000]  另外我也想和大家思想一下
[00:05:16.000 --> 00:05:18.000]  作為今天的我們
[00:05:18.000 --> 00:05:22.000]  我們又如何面對主耶穌基督的再來呢?
[00:05:22.000 --> 00:05:26.000]  我們又抱著什麼心態呢?
[00:05:26.000 --> 00:05:28.000]  我想先問一下大家
[00:05:28.000 --> 00:05:34.000]  有誰是從小就讀教會學校長大的呢?
[00:05:34.000 --> 00:05:37.000]  當然我看不到你們的反應
[00:05:37.000 --> 00:05:43.000]  不過我相信總有一些人是從小就讀教會學校長大的
[00:05:43.000 --> 00:05:48.000]  你們有沒有曾經做過這個故事的話劇呢?
[00:05:48.000 --> 00:05:52.000]  還記不記得你當時扮演過什麼角色呢?
[00:05:52.000 --> 00:05:54.000]  會不會是那些博學之士呢?
[00:05:54.000 --> 00:05:56.000]  還是那些牧羊人?
[00:05:56.000 --> 00:05:57.000]  藥室?
[00:05:57.000 --> 00:05:59.000]  瑪利亞?
[00:05:59.000 --> 00:06:01.000]  而我們今天的經文裡
[00:06:01.000 --> 00:06:04.000]  你又留意到有什麼人物
[00:06:04.000 --> 00:06:06.000]  有什麼角色呢?
[00:06:06.000 --> 00:06:09.000]  有博學之士
[00:06:09.000 --> 00:06:11.000]  有希律王
[00:06:11.000 --> 00:06:13.000]  祭司長和文士
[00:06:13.000 --> 00:06:18.000]  還有耶路撒冷傳承的人
[00:06:18.000 --> 00:06:20.000]  從今天的經文裡
[00:06:20.000 --> 00:06:24.000]  我看到作者馬太在他的描述底下
[00:06:24.000 --> 00:06:27.000]  剛才我提及這四類人物
[00:06:27.000 --> 00:06:30.000]  他們對耶穌基督的來到
[00:06:30.000 --> 00:06:33.000]  其實有很不同的反應
[00:06:33.000 --> 00:06:36.000]  而這些反應其實都很特別
[00:06:36.000 --> 00:06:38.000]  嚴格來說
[00:06:38.000 --> 00:06:42.000]  除了希律王他的反應比較正常之外
[00:06:42.000 --> 00:06:44.000]  其餘那幾類人物
[00:06:44.000 --> 00:06:47.000]  他們的反應是很異常的
[00:06:47.000 --> 00:06:50.000]  我看到馬太他很想
[00:06:50.000 --> 00:06:53.000]  讓我們留意到他們的不同
[00:06:53.000 --> 00:06:57.000]  所以呈現給我們看
[00:06:57.000 --> 00:06:59.000]  他們不同的反應
[00:06:59.000 --> 00:07:01.000]  想讓我們去留意
[00:07:01.000 --> 00:07:03.000]  想提醒我們
[00:07:03.000 --> 00:07:05.000]  給我們有訊息
[00:07:05.000 --> 00:07:07.000]  今天我就想和大家
[00:07:07.000 --> 00:07:10.000]  看兩組人物的對比
[00:07:10.000 --> 00:07:13.000]  去看看他們的分別
[00:07:13.000 --> 00:07:14.000]  有什麼提醒
[00:07:14.000 --> 00:07:15.000]  有什麼學習
[00:07:15.000 --> 00:07:17.000]  哪兩組人物呢
[00:07:17.000 --> 00:07:22.000]  第一組就是希律王和耶路撒冷傳承的人
[00:07:22.000 --> 00:07:29.000]  第二組就是博學之士和祭司長和文士
[00:07:29.000 --> 00:07:33.000]  我們先看希律王和耶路撒冷傳承的人
[00:07:33.000 --> 00:07:35.000]  他們的對比
[00:07:35.000 --> 00:07:38.000]  其實這兩班人
[00:07:38.000 --> 00:07:40.000]  他們是敵對的群體
[00:07:40.000 --> 00:07:45.000]  但是他們卻對於新生王的來到
[00:07:45.000 --> 00:07:50.000]  抱著相同的反應
[00:07:50.000 --> 00:07:52.000]  他們的反應是什麼呢
[00:07:52.000 --> 00:07:54.000]  就是不安
[00:07:54.000 --> 00:07:57.000]  希律王的不安其實很正常
[00:07:57.000 --> 00:07:59.000]  就好像我剛才提過
[00:07:59.000 --> 00:08:03.000]  但是耶路撒冷傳承的人的不安
[00:08:03.000 --> 00:08:05.000]  就有點莫名其妙
[00:08:05.000 --> 00:08:08.000]  為什麼他們會不安呢
[00:08:08.000 --> 00:08:12.000]  雖然經文沒有詳細的告訴我們
[00:08:12.000 --> 00:08:15.000]  究竟希律王為什麼不安
[00:08:15.000 --> 00:08:17.000]  不過從經文我們知道
[00:08:17.000 --> 00:08:22.000]  希律他做了猶太地的分封王
[00:08:22.000 --> 00:08:24.000]  當他收到這個消息
[00:08:24.000 --> 00:08:30.000]  有一班人說要來找猶太人的新生王的時候
[00:08:30.000 --> 00:08:33.000]  他會不會很開心很興奮呢
[00:08:33.000 --> 00:08:35.000]  真是正真是好
[00:08:35.000 --> 00:08:38.000]  終於有人可以繼承我的王位了
[00:08:38.000 --> 00:08:40.000]  我有接班人了
[00:08:40.000 --> 00:08:42.000]  會不會是這樣呢
[00:08:42.000 --> 00:08:44.000]  當然不是
[00:08:44.000 --> 00:08:45.000]  你看看第三節
[00:08:45.000 --> 00:08:47.000]  第三節告訴我們
[00:08:47.000 --> 00:08:51.000]  希律王心裡不安
[00:08:51.000 --> 00:08:52.000]  為什麼呢
[00:08:52.000 --> 00:08:55.000]  其實不難理解
[00:08:55.000 --> 00:08:58.000]  只要你有一點點的政治智慧
[00:08:58.000 --> 00:09:00.000]  你都會明白的
[00:09:00.000 --> 00:09:02.000]  告訴一個君王
[00:09:02.000 --> 00:09:07.000]  現在有另外一個君王
[00:09:07.000 --> 00:09:12.000]  跟你沒有血緣關係的降生
[00:09:12.000 --> 00:09:15.000]  這件事本身就是一個危險
[00:09:15.000 --> 00:09:17.000]  請大家留意
[00:09:17.000 --> 00:09:21.000]  當時希律王已經做了猶太地的分封王
[00:09:21.000 --> 00:09:23.000]  有三十多年了
[00:09:23.000 --> 00:09:28.000]  另外他的王位不是世襲
[00:09:28.000 --> 00:09:32.000]  更加重要的是
[00:09:32.000 --> 00:09:36.000]  希律王有一個很可怕的缺點
[00:09:36.000 --> 00:09:38.000]  就是多疑
[00:09:38.000 --> 00:09:43.000]  他會毫無理性地懷疑他身邊的人
[00:09:43.000 --> 00:09:49.000]  當他想到他身邊的人會謀朝篡位的時候
[00:09:49.000 --> 00:09:52.000]  他就會想盡辦法去剷除他們
[00:09:52.000 --> 00:09:55.000]  他因為怕他的王位不保
[00:09:55.000 --> 00:09:59.000]  他甚至會連自己的親生兒子都不放過
[00:09:59.000 --> 00:10:01.000]  都會殺了
[00:10:01.000 --> 00:10:04.000]  所以對希律王來說
[00:10:04.000 --> 00:10:07.000]  這個新生王來到的消息
[00:10:07.000 --> 00:10:09.000]  絕對是一個威脅
[00:10:09.000 --> 00:10:12.000]  所以他們心裡不安
[00:10:12.000 --> 00:10:14.000]  不過反而第二班人
[00:10:14.000 --> 00:10:18.000]  剛才說那班耶路撒冷傳承的人的不安
[00:10:18.000 --> 00:10:20.000]  就有點莫名其妙
[00:10:20.000 --> 00:10:25.000]  這班人不是很熱切期待
[00:10:25.000 --> 00:10:28.000]  他們等了很久那個尼塞亞
[00:10:28.000 --> 00:10:31.000]  這個猶太的新生王來到嗎?
[00:10:31.000 --> 00:10:35.000]  為什麼他們會不安呢?
[00:10:35.000 --> 00:10:37.000]  是不是因為他們不相信
[00:10:37.000 --> 00:10:39.000]  這個耶穌BB
[00:10:39.000 --> 00:10:41.000]  就是他們期待已久的尼塞亞
[00:10:41.000 --> 00:10:43.000]  是他們的救主
[00:10:43.000 --> 00:10:45.000]  所以有這些反應
[00:10:45.000 --> 00:10:47.000]  我想未必
[00:10:47.000 --> 00:10:52.000]  不過如果他們真的期待新生王的來到
[00:10:52.000 --> 00:10:55.000]  現在他們聽到
[00:10:55.000 --> 00:10:57.000]  從博學之士那裡聽到
[00:10:57.000 --> 00:10:59.000]  知道這個消息
[00:10:59.000 --> 00:11:01.000]  新生王降生了
[00:11:01.000 --> 00:11:03.000]  他的反應應該是歡喜快樂的
[00:11:03.000 --> 00:11:05.000]  應該很雀躍的
[00:11:05.000 --> 00:11:08.000]  為什麼會有不安呢?
[00:11:08.000 --> 00:11:10.000]  原因在哪裡呢?
[00:11:10.000 --> 00:11:15.000]  我想原因可能是因為他們害怕
[00:11:15.000 --> 00:11:17.000]  怕什麼呢?
[00:11:17.000 --> 00:11:23.000]  怕希律王會對他們加以傷害
[00:11:23.000 --> 00:11:25.000]  迫害他們
[00:11:25.000 --> 00:11:27.000]  剛才我提過
[00:11:27.000 --> 00:11:29.000]  希律王是一個很緊張
[00:11:29.000 --> 00:11:35.000]  自己的王位會被人搶走的一個人
[00:11:35.000 --> 00:11:38.000]  有任何的風吹草動
[00:11:38.000 --> 00:11:40.000]  就算連自己的親人都會不放過
[00:11:40.000 --> 00:11:42.000]  會殺了他
[00:11:42.000 --> 00:11:44.000]  這次這件事
[00:11:44.000 --> 00:11:46.000]  因著博學之士
[00:11:46.000 --> 00:11:48.000]  來到他們面前
[00:11:48.000 --> 00:11:51.000]  跟他們說關於新生王的事
[00:11:51.000 --> 00:11:53.000]  他邀請他們
[00:11:53.000 --> 00:11:55.000]  到時找到新生王的時候
[00:11:55.000 --> 00:11:57.000]  告訴他們
[00:11:57.000 --> 00:12:01.000]  不過博學之士後來沒有回來告訴他們
[00:12:01.000 --> 00:12:04.000]  所以希律王很生氣
[00:12:04.000 --> 00:12:10.000]  下令要將巴黎行全城的人
[00:12:10.000 --> 00:12:14.000]  和四周的男孩
[00:12:14.000 --> 00:12:17.000]  兩歲以下的小孩都殺了
[00:12:17.000 --> 00:12:20.000]  這就是原因
[00:12:20.000 --> 00:12:26.000]  這就是為什麼耶路撒冷全城的人不安的原因
[00:12:26.000 --> 00:12:28.000]  因為他們擔心
[00:12:28.000 --> 00:12:33.000]  他們擔心不知道接下來會有什麼迫害
[00:12:33.000 --> 00:12:38.000]  還有我想起我之前讀神學那段時間
[00:12:38.000 --> 00:12:41.000]  我有機會看過一本
[00:12:41.000 --> 00:12:44.000]  一個神學家寫的釋經書
[00:12:44.000 --> 00:12:47.000]  就是加爾文的釋經集
[00:12:47.000 --> 00:12:49.000]  裏面有一段的內容
[00:12:49.000 --> 00:12:52.000]  讓我發現
[00:12:52.000 --> 00:12:58.000]  頗能反映耶路撒冷全城的人的心態
[00:12:58.000 --> 00:13:03.000]  那段內容大概的意思是這樣的
[00:13:03.000 --> 00:13:05.000]  當人習慣了痛苦
[00:13:05.000 --> 00:13:08.000]  在長期的忍耐底下
[00:13:08.000 --> 00:13:12.000]  會令人變得麻木如簡
[00:13:12.000 --> 00:13:16.000]  害怕任何的變化
[00:13:16.000 --> 00:13:19.000]  會導致更大的災難
[00:13:19.000 --> 00:13:22.000]  因為經年累月的摧殘
[00:13:22.000 --> 00:13:26.000]  他們不單止對現在身處的遭遇
[00:13:26.000 --> 00:13:28.000]  會變得可以容忍
[00:13:28.000 --> 00:13:32.000]  更加會選擇和這些不幸共存
[00:13:32.000 --> 00:13:36.000]  甚至會視之為和平
[00:13:36.000 --> 00:13:39.000]  他們被現實麻木了
[00:13:39.000 --> 00:13:42.000]  對所應許的救贖和救恩
[00:13:42.000 --> 00:13:46.000]  被長期持續的痛苦打倒了
[00:13:46.000 --> 00:13:49.000]  再不盼望再不期望
[00:13:49.000 --> 00:13:53.000]  上主的應許給他們的恩典會來到
[00:13:53.000 --> 00:13:56.000]  我不知道大家聽完之後有什麼感受
[00:13:56.000 --> 00:14:01.000]  剛才的內容裏面說到
[00:14:01.000 --> 00:14:04.000]  麻木如簡
[00:14:04.000 --> 00:14:06.000]  不知道是什麼意思
[00:14:06.000 --> 00:14:09.000]  簡其實是枕的意思
[00:14:09.000 --> 00:14:11.000]  什麼枕
[00:14:11.000 --> 00:14:14.000]  手枕腳枕
[00:14:14.000 --> 00:14:16.000]  厚厚的死皮
[00:14:16.000 --> 00:14:19.000]  我自己也有做運動的習慣
[00:14:19.000 --> 00:14:21.000]  我會去健身
[00:14:21.000 --> 00:14:23.000]  因為做健身的緣故
[00:14:23.000 --> 00:14:26.000]  其實我手掌也有很多枕
[00:14:26.000 --> 00:14:29.000]  有時候看到枕也有點不耐煩
[00:14:29.000 --> 00:14:31.000]  我就想我要處理它
[00:14:31.000 --> 00:14:33.000]  可以怎樣做呢
[00:14:33.000 --> 00:14:34.000]  其實很簡單
[00:14:34.000 --> 00:14:38.000]  找個指甲鉗剪掉那些枕便可以
[00:14:38.000 --> 00:14:40.000]  不過可能你聽到我這樣說
[00:14:40.000 --> 00:14:43.000]  你會為我感到不安
[00:14:43.000 --> 00:14:47.000]  會不會弄傷自己
[00:14:47.000 --> 00:14:49.000]  老實說
[00:14:49.000 --> 00:14:51.000]  只要我小心地剪
[00:14:51.000 --> 00:14:53.000]  不要剪得太深
[00:14:53.000 --> 00:14:54.000]  其實沒事的
[00:14:54.000 --> 00:14:56.000]  因為那些枕
[00:14:56.000 --> 00:14:57.000]  即是那些死皮
[00:14:57.000 --> 00:14:59.000]  其實沒有感覺的
[00:14:59.000 --> 00:15:01.000]  很安全的
[00:15:01.000 --> 00:15:03.000]  是不會痛的
[00:15:03.000 --> 00:15:05.000]  我想說其實
[00:15:05.000 --> 00:15:07.000]  加爾文在那段說話裏面
[00:15:07.000 --> 00:15:10.000]  他形容麻木如簡
[00:15:10.000 --> 00:15:12.000]  其實形容那班人就是這樣
[00:15:12.000 --> 00:15:14.000]  麻木了
[00:15:14.000 --> 00:15:15.000]  沒有感覺
[00:15:15.000 --> 00:15:17.000]  不懂得痛
[00:15:17.000 --> 00:15:19.000]  耶路撒冷傳承的人
[00:15:19.000 --> 00:15:22.000]  不是不相信新生王的離島
[00:15:22.000 --> 00:15:25.000]  但是他們寧願如常的生活
[00:15:25.000 --> 00:15:27.000]  他們不想改變
[00:15:27.000 --> 00:15:29.000]  因為他們知道
[00:15:29.000 --> 00:15:31.000]  如果新生王真的來到的時候
[00:15:31.000 --> 00:15:33.000]  將會帶來改變
[00:15:33.000 --> 00:15:35.000]  而這個改變
[00:15:35.000 --> 00:15:37.000]  就是令到他們的生活
[00:15:37.000 --> 00:15:38.000]  會受到衝擊
[00:15:38.000 --> 00:15:40.000]  會受到迫害
[00:15:40.000 --> 00:15:42.000]  不好了
[00:15:42.000 --> 00:15:43.000]  現在不是很好嗎
[00:15:43.000 --> 00:15:46.000]  所以心裏便不安
[00:15:46.000 --> 00:15:51.000]  從他們對新生王的離島的反應
[00:15:51.000 --> 00:15:54.000]  我看到耶路撒冷傳承的人
[00:15:54.000 --> 00:15:56.000]  在迫害裏面
[00:15:56.000 --> 00:15:59.000]  他們會很容易失去那份盼望
[00:15:59.000 --> 00:16:02.000]  並且在他們已經習慣了
[00:16:02.000 --> 00:16:04.000]  這種受苦的生活裏
[00:16:04.000 --> 00:16:06.000]  他們會抗拒
[00:16:06.000 --> 00:16:08.000]  不是很想接受
[00:16:08.000 --> 00:16:11.000]  甚至不想尋求改變
[00:16:11.000 --> 00:16:13.000]  因為改變會帶來
[00:16:13.000 --> 00:16:17.000]  無法想像的結果
[00:16:17.000 --> 00:16:18.000]  至於希律王
[00:16:18.000 --> 00:16:22.000]  因為他怕他的王位不保
[00:16:22.000 --> 00:16:24.000]  他所擁有的東西
[00:16:24.000 --> 00:16:28.000]  他根本不期待新生王的來到
[00:16:28.000 --> 00:16:30.000]  那麼我們呢
[00:16:30.000 --> 00:16:33.000]  我們又抱著甚麼心態
[00:16:33.000 --> 00:16:36.000]  來等候主耶穌的再回來
[00:16:36.000 --> 00:16:40.000]  在張臨期這段時間裏
[00:16:40.000 --> 00:16:43.000]  讓我們好好地抽些時間
[00:16:43.000 --> 00:16:45.000]  去反省一下
[00:16:45.000 --> 00:16:49.000]  去想一下這個問題
[00:16:49.000 --> 00:16:54.000]  接著我們就來看第二組人物的比較
[00:16:54.000 --> 00:16:55.000]  這一組人物就是
[00:16:55.000 --> 00:17:00.000]  博學之士和祭司長文士
[00:17:00.000 --> 00:17:03.000]  這兩班人其實都是類似的群體
[00:17:03.000 --> 00:17:06.000]  他們都是宗教界的領導
[00:17:06.000 --> 00:17:10.000]  但是他們對新生王的離島的消息
[00:17:10.000 --> 00:17:13.000]  有很不同的反應
[00:17:13.000 --> 00:17:14.000]  是甚麼?
[00:17:14.000 --> 00:17:17.000]  博學之士在經文裏的記載
[00:17:17.000 --> 00:17:19.000]  給我們的印象就是
[00:17:19.000 --> 00:17:23.000]  他們熱切期待著新生王的來到
[00:17:23.000 --> 00:17:25.000]  他們不是坐在那裏等
[00:17:25.000 --> 00:17:27.000]  他們有行動的
[00:17:27.000 --> 00:17:28.000]  他們主動
[00:17:28.000 --> 00:17:31.000]  他們很踴躍
[00:17:31.000 --> 00:17:33.000]  甚至乎很開心
[00:17:33.000 --> 00:17:35.000]  想見到這個新生王的面
[00:17:35.000 --> 00:17:38.000]  就好像你看看第十節
[00:17:38.000 --> 00:17:40.000]  那裏形容他們
[00:17:40.000 --> 00:17:43.000]  當他們再次見到那顆星
[00:17:43.000 --> 00:17:47.000]  就是那顆帶他們來伯利行的那顆星
[00:17:47.000 --> 00:17:50.000]  他們再次見到這顆星的時候
[00:17:50.000 --> 00:17:53.000]  那個表現是非常之興奮
[00:17:53.000 --> 00:17:55.000]  非常之開心的
[00:17:55.000 --> 00:17:56.000]  為甚麼?
[00:17:56.000 --> 00:17:57.000]  因為他們知道
[00:17:57.000 --> 00:18:01.000]  很快就可以見到他們期待已久的新生王
[00:18:01.000 --> 00:18:05.000]  但是你看看祭司長和文士
[00:18:05.000 --> 00:18:09.000]  他們又對新生王來到這個消息有甚麼反應?
[00:18:09.000 --> 00:18:14.000]  經文的形容其實不是說得很多
[00:18:14.000 --> 00:18:16.000]  不過你都會意識到
[00:18:16.000 --> 00:18:19.000]  其實他們的反應就是很冷淡
[00:18:19.000 --> 00:18:21.000]  好像知道這個消息
[00:18:21.000 --> 00:18:23.000]  一點驚喜都沒有
[00:18:23.000 --> 00:18:25.000]  為甚麼會這樣?
[00:18:25.000 --> 00:18:28.000]  我們先來看看博學之士
[00:18:28.000 --> 00:18:30.000]  他們是甚麼人?
[00:18:30.000 --> 00:18:38.000]  他們是不是我們現在去大學讀完博士學位的PhD?
[00:18:38.000 --> 00:18:40.000]  當然不是
[00:18:40.000 --> 00:18:45.000]  在和修本我們知道他們叫做博學之士
[00:18:45.000 --> 00:18:47.000]  如果你留意一下註解
[00:18:47.000 --> 00:18:53.000]  其實可以譯他們做星象家
[00:18:53.000 --> 00:18:55.000]  從新學院譯本
[00:18:55.000 --> 00:19:00.000]  我們又知道他們叫做術士
[00:19:00.000 --> 00:19:03.000]  如果我們用今天的說法
[00:19:03.000 --> 00:19:05.000]  他們又會是誰呢?
[00:19:05.000 --> 00:19:08.000]  你會聯想到甚麼人像他們一樣呢?
[00:19:08.000 --> 00:19:12.000]  我會說他們就是李承澤
[00:19:12.000 --> 00:19:14.000]  蘇文鋒
[00:19:14.000 --> 00:19:17.000]  或者是麥玲玲
[00:19:17.000 --> 00:19:20.000]  另外從經文的描述
[00:19:20.000 --> 00:19:22.000]  第二節那裡
[00:19:22.000 --> 00:19:26.000]  這班博學之士其實不是很清楚
[00:19:26.000 --> 00:19:32.000]  很準確的知道猶太的新生王究竟在哪裏
[00:19:32.000 --> 00:19:34.000]  所以當他們來到耶路撒冷城
[00:19:34.000 --> 00:19:38.000]  他們四處問街坊
[00:19:38.000 --> 00:19:41.000]  究竟耶穌BB在哪裏呢?
[00:19:41.000 --> 00:19:44.000]  不過有一樣東西要留意
[00:19:44.000 --> 00:19:46.000]  他們四處問
[00:19:46.000 --> 00:19:48.000]  不是因為有人指點迷津
[00:19:48.000 --> 00:19:53.000]  反而是一個神跡讓他們見到這個新生王
[00:19:53.000 --> 00:19:54.000]  真的嗎?
[00:19:54.000 --> 00:19:55.000]  是呀
[00:19:55.000 --> 00:19:56.000]  你看看第二節
[00:19:56.000 --> 00:19:58.000]  你看看第九節
[00:19:58.000 --> 00:20:00.000]  經文告訴我們
[00:20:00.000 --> 00:20:09.000]  他提到那顆星是指引他們去找到耶穌身處的地方
[00:20:09.000 --> 00:20:11.000]  細心看看第九節
[00:20:11.000 --> 00:20:14.000]  我想當你留心看的時候
[00:20:14.000 --> 00:20:16.000]  你應該和我一樣會看到
[00:20:16.000 --> 00:20:19.000]  這節經文也挺有趣的
[00:20:19.000 --> 00:20:22.000]  他形容那顆星
[00:20:22.000 --> 00:20:27.000]  他突然在這班博學之士面前出現
[00:20:27.000 --> 00:20:30.000]  不單止出現
[00:20:30.000 --> 00:20:35.000]  還帶他們去到耶穌身處的地方
[00:20:35.000 --> 00:20:37.000]  是不是很神奇?
[00:20:37.000 --> 00:20:40.000]  那顆星突然出現
[00:20:40.000 --> 00:20:42.000]  走著走著
[00:20:42.000 --> 00:20:48.000]  還懂得停在耶穌身處的地方
[00:20:48.000 --> 00:20:50.000]  是不是很神奇呢?
[00:20:50.000 --> 00:20:54.000]  我想這一定不是一個普通的天文現象
[00:20:54.000 --> 00:20:57.000]  更加重要的是我們要去思考
[00:20:57.000 --> 00:20:59.000]  我們要問的是
[00:20:59.000 --> 00:21:03.000]  這班博學之士來到耶路撒冷
[00:21:03.000 --> 00:21:07.000]  從一個很遠的地方來到耶路撒冷
[00:21:07.000 --> 00:21:10.000]  還四處去問人
[00:21:10.000 --> 00:21:14.000]  那個剛出生的新生王在哪裡
[00:21:14.000 --> 00:21:18.000]  他們這種鍥而不捨的毅力
[00:21:18.000 --> 00:21:20.000]  為什麼呢?
[00:21:20.000 --> 00:21:23.000]  為什麼他們會有這種表現呢?
[00:21:23.000 --> 00:21:27.000]  作者馬太在他的形容下
[00:21:27.000 --> 00:21:31.000]  這班博學之士對耶穌的來到
[00:21:31.000 --> 00:21:33.000]  這個新生王的來到
[00:21:33.000 --> 00:21:38.000]  其實是在表現他們那種熱切
[00:21:38.000 --> 00:21:40.000]  他們那種渴求
[00:21:40.000 --> 00:21:43.000]  他們那份崇敬
[00:21:43.000 --> 00:21:46.000]  不是一件簡單的事
[00:21:46.000 --> 00:21:51.000]  所以這個反應讓我看到他們那份心
[00:21:51.000 --> 00:21:55.000]  當我們看到博學之士的反應
[00:21:55.000 --> 00:21:59.000]  對我們今天作為跟隨耶穌的門徒
[00:21:59.000 --> 00:22:02.000]  你和我有什麼提醒呢?
[00:22:02.000 --> 00:22:07.000]  我想其實我們可以一起去思考
