
[00:00:00.000 --> 00:00:03.000]  各位電影師傅平安
[00:04:12.000 --> 00:04:15.000]  來鞏固自己個人的權威
[00:04:15.000 --> 00:04:18.000]  帶來個人的一些目的
[00:04:18.000 --> 00:04:21.000]  沒錯 聖經裏面有講到審判
[00:04:21.000 --> 00:04:23.000]  有講到末世
[00:04:23.000 --> 00:04:25.000]  但當聖經講到末世的時候
[00:04:25.000 --> 00:04:28.000]  是不會講出一個日子
[00:04:28.000 --> 00:04:30.000]  因為聖經清楚講到
[00:04:30.000 --> 00:04:33.000]  沒有人能夠知道日子是何時
[00:04:33.000 --> 00:04:35.000]  當聖經講到審判的時候
[00:04:35.000 --> 00:04:37.000]  目的是甚麼
[00:04:37.000 --> 00:04:40.000]  目的是想虧欠在世上的人
[00:04:40.000 --> 00:04:42.000]  是把著還有今天
[00:04:42.000 --> 00:04:45.000]  來悔改歸向神
[00:04:45.000 --> 00:04:49.000]  要趁著這個救恩的機會
[00:04:49.000 --> 00:04:51.000]  仍然開廠的時候
[00:04:51.000 --> 00:04:53.000]  要回轉歸向主
[00:04:53.000 --> 00:04:56.000]  對於教徒 屬神的人
[00:04:56.000 --> 00:04:59.000]  審判的訊息是不斷提醒我們
[00:04:59.000 --> 00:05:02.000]  要去謹守 警醒
[00:05:02.000 --> 00:05:04.000]  因為我們會有時不知不覺
[00:05:04.000 --> 00:05:07.000]  會被這個世界 這個世俗吸引了
[00:05:07.000 --> 00:05:10.000]  以致我們會有時走偏差的路
[00:05:10.000 --> 00:05:12.000]  偏離真理
[00:05:12.000 --> 00:05:15.000]  以致要面對神的審判
[00:05:15.000 --> 00:05:17.000]  所以聖經裏面有很多審判的訊息
[00:05:17.000 --> 00:05:21.000]  但目的都是要我們的心轉向神
[00:05:21.000 --> 00:05:24.000]  免得我們要承擔神
[00:05:24.000 --> 00:05:28.000]  給我們公義的審判
[00:05:28.000 --> 00:05:30.000]  沒錯 當人不願意回轉
[00:05:30.000 --> 00:05:31.000]  不願意悔改的時候
[00:05:31.000 --> 00:05:33.000]  審判是會臨到的
[00:05:33.000 --> 00:05:34.000]  因為上帝清楚說
[00:05:34.000 --> 00:05:38.000]  祂是會公義審判人的神
[00:05:38.000 --> 00:05:40.000]  所以我們每一個屬神的人
[00:05:40.000 --> 00:05:42.000]  我們心都是這樣祈禱
[00:05:42.000 --> 00:05:45.000]  求神讓我們能夠在人生的路上
[00:05:45.000 --> 00:05:47.000]  一生堅定地跟隨
[00:05:47.000 --> 00:05:51.000]  能夠不至於面對神的審判
[00:05:51.000 --> 00:05:54.000]  讀到聖經的《阿摩斯書》的時候
[00:05:54.000 --> 00:05:55.000]  你會發覺《阿摩斯書》裏面
[00:05:55.000 --> 00:05:58.000]  有一卷關於審判的書卷
[00:05:58.000 --> 00:06:00.000]  第一第二章
[00:06:00.000 --> 00:06:03.000]  就不斷講到很多不同的審判
[00:06:03.000 --> 00:06:07.000]  神對八個國家發出審判的訊息
[00:06:07.000 --> 00:06:11.000]  但這些訊息都有一個規範
[00:06:11.000 --> 00:06:13.000]  一個表達的方式
[00:06:13.000 --> 00:06:17.000]  就是耶和華如此說
[00:06:17.000 --> 00:06:21.000]  是各位上帝很清楚
[00:06:21.000 --> 00:06:23.000]  親自宣告這個訊息
[00:06:23.000 --> 00:06:25.000]  是真實的
[00:06:25.000 --> 00:06:29.000]  然後就說他們三番四次的犯罪
[00:06:29.000 --> 00:06:30.000]  神不是不給機會
[00:06:30.000 --> 00:06:33.000]  但他們三番四次的犯罪都不悔改
[00:06:33.000 --> 00:06:35.000]  審判就臨到他們
[00:06:35.000 --> 00:06:39.000]  然後去到第七章第八章
[00:06:39.000 --> 00:06:41.000]  就講到以色列的情況
[00:06:41.000 --> 00:06:47.000]  神對他的子民發出一個審判的宣告
[00:06:47.000 --> 00:06:50.000]  而我們今天就看看第八章的訊息
[00:06:50.000 --> 00:06:54.000]  我們就揭開聖經第八章第四節
[00:06:54.000 --> 00:06:59.000]  神發出對以色列的子民的審判的訊息
[00:06:59.000 --> 00:07:01.000]  你們踐踏窮乏人
[00:07:01.000 --> 00:07:04.000]  又除掉各種困苦人的
[00:07:04.000 --> 00:07:06.000]  你們要聽者話
[00:07:06.000 --> 00:07:08.000]  你們說月朔什麼時候過去
[00:07:08.000 --> 00:07:11.000]  好讓我們可以賣五穀
[00:07:11.000 --> 00:07:13.000]  安息日什麼時候結束
[00:07:13.000 --> 00:07:16.000]  好讓我們可以開始賣穀物
[00:07:16.000 --> 00:07:19.000]  我們賣東西就把星斗弄少
[00:07:19.000 --> 00:07:22.000]  收銀紙卻用加重料的法馬
[00:07:22.000 --> 00:07:26.000]  我們要用假評欺騙人
[00:07:26.000 --> 00:07:29.000]  當時神責備他的子民
[00:07:29.000 --> 00:07:32.000]  你們不可以用詭詐待人
[00:07:32.000 --> 00:07:36.000]  特別要詭詐待貧窮人
[00:07:36.000 --> 00:07:38.000]  大家會記得聖經真言第十一章
[00:07:38.000 --> 00:07:40.000]  一開始就清楚地說
[00:07:40.000 --> 00:07:46.000]  詭詐的天秤為耶和華所憎惡
[00:07:46.000 --> 00:07:49.000]  上帝很憎惡那些詭詐的事情
[00:07:49.000 --> 00:07:51.000]  不公義不誠實的事情
[00:07:51.000 --> 00:07:54.000]  是神會審判的事情
[00:07:54.000 --> 00:07:57.000]  當時的屬神的子民以色列人
[00:07:57.000 --> 00:07:59.000]  他們仍然是這樣做
[00:07:59.000 --> 00:08:00.000]  如果你留心剛才讀過
[00:08:00.000 --> 00:08:02.000]  聖經去到中間說
[00:08:02.000 --> 00:08:07.000]  賣東西就把星斗弄少了
[00:08:07.000 --> 00:08:09.000]  大家明白那個意思嗎
[00:08:09.000 --> 00:08:12.000]  用我們現在的說話說
[00:08:12.000 --> 00:08:13.000]  是什麼
[00:08:13.000 --> 00:08:15.000]  是惡情
[00:08:15.000 --> 00:08:16.000]  是惡情
[00:08:16.000 --> 00:08:19.000]  將那些糧氣弄得很小
[00:08:19.000 --> 00:08:21.000]  這裡有一斤
[00:08:21.000 --> 00:08:23.000]  其實是不夠一斤
[00:08:23.000 --> 00:08:26.000]  是不足分量的意思
[00:08:26.000 --> 00:08:27.000]  但是收錢呢
[00:08:27.000 --> 00:08:29.000]  聖經就說
[00:08:29.000 --> 00:08:33.000]  收銀紙他用加重了的法馬
[00:08:33.000 --> 00:08:36.000]  銀紙有多少兩有多少錢
[00:08:36.000 --> 00:08:37.000]  用法馬量一量
[00:08:37.000 --> 00:08:40.000]  法馬其實是加重了的
[00:08:40.000 --> 00:08:42.000]  所以要重一些的銀紙
[00:08:42.000 --> 00:08:47.000]  才買到那些少了分量的貨品
[00:08:47.000 --> 00:08:50.000]  給少了一些貨品
[00:08:50.000 --> 00:08:53.000]  收多了別人的錢
[00:08:53.000 --> 00:08:55.000]  表面上很公正的
[00:08:55.000 --> 00:08:57.000]  我按照法馬來收你的錢
[00:08:57.000 --> 00:08:59.000]  但是聖經就說
[00:08:59.000 --> 00:09:01.000]  這種是詭詐的做法
[00:09:01.000 --> 00:09:05.000]  用假的評來欺騙人
[00:09:05.000 --> 00:09:06.000]  這些事情
[00:09:06.000 --> 00:09:09.000]  聖經就說神會記得的
[00:09:09.000 --> 00:09:12.000]  你看第七節第二句
[00:09:12.000 --> 00:09:18.000]  我必永遠記著他們所作的一切
[00:09:18.000 --> 00:09:19.000]  和學本教來說
[00:09:19.000 --> 00:09:23.000]  我必永遠不忘記
[00:09:23.000 --> 00:09:25.000]  沒錯上帝有憐憫
[00:09:25.000 --> 00:09:26.000]  有赦罪之恩
[00:09:26.000 --> 00:09:28.000]  但是人犯的罪
[00:09:28.000 --> 00:09:30.000]  詭詐的行為
[00:09:30.000 --> 00:09:32.000]  神是會知道
[00:09:32.000 --> 00:09:34.000]  和他會記得
[00:09:34.000 --> 00:09:37.000]  你不要以為時間過了
[00:09:37.000 --> 00:09:38.000]  抹殺了他
[00:09:38.000 --> 00:09:39.000]  不是
[00:09:39.000 --> 00:09:41.000]  因為公義的上帝
[00:09:41.000 --> 00:09:43.000]  不會讓那些詭詐的行為
[00:09:43.000 --> 00:09:45.000]  就這樣消失了
[00:09:45.000 --> 00:09:47.000]  他是會監察
[00:09:47.000 --> 00:09:49.000]  他是會記得
[00:09:49.000 --> 00:09:51.000]  大家很多時候
[00:09:51.000 --> 00:09:52.000]  在香港
[00:09:52.000 --> 00:09:53.000]  在不同地方
[00:09:53.000 --> 00:09:54.000]  都買很多不同的物品
[00:09:54.000 --> 00:09:55.000]  你一買的時候
[00:09:55.000 --> 00:09:58.000]  就看那個廣告的招紙
[00:09:58.000 --> 00:10:01.000]  我們想都合用了
[00:10:01.000 --> 00:10:03.000]  但是最大的問題
[00:10:03.000 --> 00:10:05.000]  你會發現很多廣告的招紙
[00:10:05.000 --> 00:10:07.000]  和宣傳的說話
[00:10:07.000 --> 00:10:09.000]  都是不盡不實
[00:10:09.000 --> 00:10:11.000]  最近報紙說
[00:10:11.000 --> 00:10:13.000]  有些叫解酒丸
[00:10:13.000 --> 00:10:15.000]  有沒有聽過
[00:10:15.000 --> 00:10:17.000]  有些人喝了一大輪酒之後
[00:10:17.000 --> 00:10:18.000]  開車
[00:10:18.000 --> 00:10:19.000]  不要緊
[00:10:19.000 --> 00:10:20.000]  吃兩粒解酒丸
[00:10:20.000 --> 00:10:22.000]  就可以精神起來
[00:10:22.000 --> 00:10:24.000]  可以開車
[00:10:24.000 --> 00:10:27.000]  但藥劑師學會就發出一個警告
[00:10:27.000 --> 00:10:29.000]  說沒有任何的證據
[00:10:29.000 --> 00:10:31.000]  證明市面的解酒丸
[00:10:31.000 --> 00:10:35.000]  可以消解那些酒精
[00:10:35.000 --> 00:10:38.000]  當你醉醺醺
[00:10:38.000 --> 00:10:39.000]  不要緊
[00:10:39.000 --> 00:10:40.000]  吃兩粒解酒丸
[00:10:40.000 --> 00:10:42.000]  然後去開車
[00:10:42.000 --> 00:10:44.000]  後果就不堪設想
[00:10:44.000 --> 00:10:46.000]  以為自己沒事
[00:10:46.000 --> 00:10:49.000]  但其實在昏醉當中
[00:10:49.000 --> 00:10:55.000]  就發生很多傷人傷己的意外
[00:10:55.000 --> 00:10:56.000]  你會發覺一些的廣告
[00:10:56.000 --> 00:10:58.000]  不理會到最終的後果
[00:10:58.000 --> 00:11:00.000]  他只希望你買這些物品
[00:11:00.000 --> 00:11:04.000]  這些是詭詐的行為
[00:11:04.000 --> 00:11:06.000]  當然在中國
[00:11:06.000 --> 00:11:08.000]  在我們的祖國
[00:11:08.000 --> 00:11:11.000]  有很多令我們傷心的消息
[00:11:11.000 --> 00:11:14.000]  常常有一些黑心食品
[00:11:14.000 --> 00:11:19.000]  最近最多人說的是什麼
[00:11:19.000 --> 00:11:22.000]  有些是地溝油
[00:11:22.000 --> 00:11:26.000]  再新鮮一點的是畜生雞
[00:11:26.000 --> 00:11:27.000]  不是畜生
[00:11:27.000 --> 00:11:31.000]  是很快生長的雞
[00:11:31.000 --> 00:11:34.000]  為什麼這麼快生長呢
[00:11:34.000 --> 00:11:37.000]  很快雞就長到肥肥大大
[00:11:37.000 --> 00:11:39.000]  賣出去很多錢
[00:11:39.000 --> 00:11:41.000]  雞農賺多很多錢
[00:11:41.000 --> 00:11:44.000]  為什麼這麼快速生長
[00:11:44.000 --> 00:11:47.000]  因為我們餵牠們吃很多抗生素
[00:11:47.000 --> 00:11:50.000]  餵牠們吃一些禁藥
[00:11:50.000 --> 00:11:53.000]  但吃了這些雞肉之後
[00:11:53.000 --> 00:11:57.000]  就吸收了那些抗生素進我們的體內
[00:11:57.000 --> 00:11:58.000]  到我們有病的時候
[00:11:58.000 --> 00:11:59.000]  吃抗生素
[00:11:59.000 --> 00:12:01.000]  發覺無效
[00:12:01.000 --> 00:12:03.000]  因為身體產生抗藥性
[00:12:03.000 --> 00:12:08.000]  以致我們得不到所需要的治療
[00:12:08.000 --> 00:12:10.000]  當你想這些事情的時候
[00:12:10.000 --> 00:12:12.000]  你會發覺這個世界
[00:12:12.000 --> 00:12:16.000]  是充滿著各種黑暗的事
[00:12:16.000 --> 00:12:18.000]  你說幸好我沒有做
[00:12:18.000 --> 00:12:21.000]  感謝上帝給我們有生命
[00:12:21.000 --> 00:12:23.000]  有祂給我們的救恩
[00:12:23.000 --> 00:12:25.000]  但是我們仍然要很警覺
[00:12:25.000 --> 00:12:28.000]  因為我們活在這個世界裡面
[00:12:28.000 --> 00:12:30.000]  我們活在這個世界裡面
[00:12:30.000 --> 00:12:32.000]  常常受這個世界所影響
[00:12:32.000 --> 00:12:34.000]  有時候我們不警覺的時候
[00:12:34.000 --> 00:12:37.000]  不知不覺就會按所見到
[00:12:37.000 --> 00:12:40.000]  所聽到的做出來
[00:12:40.000 --> 00:12:42.000]  我曾經以前說過一個
[00:12:42.000 --> 00:12:45.000]  好像笑話一樣的事實
[00:12:45.000 --> 00:12:50.000]  我去到一個學校展覽會
[00:12:50.000 --> 00:12:52.000]  去到當中見到一些
[00:12:52.000 --> 00:12:56.000]  畢業的讀醫科的同學回來
[00:12:56.000 --> 00:12:58.000]  是中學來的
[00:12:58.000 --> 00:13:02.000]  他們的展覽放了一些人體器官的切片
[00:13:02.000 --> 00:13:07.000]  讓我們認識有關人體結構器官的情況
[00:13:07.000 --> 00:13:11.000]  一邊看的時候見到一個肺部的切片
[00:13:11.000 --> 00:13:14.000]  我就很有興趣去看清楚
[00:13:14.000 --> 00:13:16.000]  一看的時候
[00:13:16.000 --> 00:13:20.000]  發覺那個肺部一大塊是黑色的
[00:13:20.000 --> 00:13:21.000]  灰黑色
[00:13:21.000 --> 00:13:23.000]  有一塊是白色的
[00:13:23.000 --> 00:13:25.000]  我就很無知
[00:13:25.000 --> 00:13:30.000]  就問人體的肺部是灰黑色的嗎
[00:13:30.000 --> 00:13:32.000]  這位醫學生就看著我
[00:13:32.000 --> 00:13:35.000]  覺得我很無知
[00:13:35.000 --> 00:13:38.000]  他說你的肺都是黑色的
[00:13:38.000 --> 00:13:39.000]  他說全香港的人
[00:13:39.000 --> 00:13:41.000]  大多數的肺都是黑色的
[00:13:41.000 --> 00:13:44.000]  因為空氣污染
[00:13:44.000 --> 00:13:46.000]  原來是這樣
[00:13:46.000 --> 00:13:48.000]  我就問那些白色的是什麼
[00:13:48.000 --> 00:13:50.000]  為什麼會是白色的
[00:13:50.000 --> 00:13:52.000]  他說白色是癌細胞
[00:13:52.000 --> 00:13:54.000]  因為增生得很快
[00:13:54.000 --> 00:13:56.000]  新生的細胞
[00:13:56.000 --> 00:13:58.000]  所以是白色的
[00:13:58.000 --> 00:14:01.000]  原來白色的那些是癌細胞
[00:14:01.000 --> 00:14:03.000]  當我走出來一邊想的時候
[00:14:03.000 --> 00:14:05.000]  我就想
[00:14:05.000 --> 00:14:09.000]  這個城市很多污染
[00:14:09.000 --> 00:14:13.000]  所以我的肺都是黑色的
[00:14:13.000 --> 00:14:16.000]  你知道我想說什麼嗎
[00:14:16.000 --> 00:14:18.000]  當你說到這個世界
[00:14:18.000 --> 00:14:19.000]  很多詭詐
[00:14:19.000 --> 00:14:21.000]  很多不義的事情的時候
[00:14:21.000 --> 00:14:25.000]  你知道我知道我們都受一些影響
[00:14:25.000 --> 00:14:29.000]  除非你常常能夠警覺著
[00:14:29.000 --> 00:14:31.000]  去清洗你的內心
[00:14:31.000 --> 00:14:35.000]  去調節你的人生的方向
[00:14:35.000 --> 00:14:37.000]  所以你發覺當時的人
[00:14:37.000 --> 00:14:40.000]  如果你讀剛才的聖經第五節的時候
[00:14:40.000 --> 00:14:42.000]  他們不喜歡安息日
[00:14:42.000 --> 00:14:43.000]  在聖經說
[00:14:43.000 --> 00:14:45.000]  月朔是說第四個安息日
[00:14:45.000 --> 00:14:47.000]  然後下面又說到安息日
[00:14:47.000 --> 00:14:48.000]  什麼時候結束呢
[00:14:48.000 --> 00:14:52.000]  我們快快速速出去開市去賣物品
[00:14:52.000 --> 00:14:54.000]  快快速速去賺錢
[00:14:54.000 --> 00:14:57.000]  但他們輕視安息日
[00:14:57.000 --> 00:14:59.000]  安息日是什麼意思呢
[00:14:59.000 --> 00:15:01.000]  有很豐富的含義
[00:15:01.000 --> 00:15:02.000]  但基本上是說
[00:15:02.000 --> 00:15:06.000]  人放下自己的工作
[00:15:06.000 --> 00:15:12.000]  然後去很清楚去思念神的作為
[00:15:12.000 --> 00:15:15.000]  承認一切都是他的工作
[00:15:15.000 --> 00:15:20.000]  因此在當中留心去認識神的心意
[00:15:20.000 --> 00:15:21.000]  去敬畏祂
[00:15:21.000 --> 00:15:25.000]  亦都反思自己的人生
[00:15:25.000 --> 00:15:27.000]  各位聽眾姐妹
[00:15:27.000 --> 00:15:30.000]  香港是一個很忙碌的城市
[00:15:30.000 --> 00:15:34.000]  很容易我們跌落在繁忙的生活當中
[00:15:34.000 --> 00:15:36.000]  但你留心回
[00:15:36.000 --> 00:15:43.000]  繁忙裡面有撒旦的工作
[00:15:43.000 --> 00:15:50.000]  神亦都不在繁忙當中與我們同在
[00:15:50.000 --> 00:15:51.000]  因此聖經說
[00:15:51.000 --> 00:15:56.000]  得力在乎平靜安穩
[00:15:56.000 --> 00:16:00.000]  但撒旦就希望我們能夠常常在繁忙急亂當中
[00:16:00.000 --> 00:16:04.000]  以致祂可以將我們的心迷惑住
[00:16:04.000 --> 00:16:06.000]  分辨不到什麼是光明
[00:16:06.000 --> 00:16:09.000]  什麼是黑暗
[00:16:09.000 --> 00:16:11.000]  因此不單止一個星期一天的安息
[00:16:11.000 --> 00:16:13.000]  每一天我們需要有時間
[00:16:13.000 --> 00:16:15.000]  有安息的心靈
[00:16:15.000 --> 00:16:18.000]  來反思自己的心思
[00:16:18.000 --> 00:16:22.000]  讓神的說話好像一面鏡子照耀我們的內心
[00:16:22.000 --> 00:16:25.000]  察覺裡面有一些偏差了的
[00:16:25.000 --> 00:16:29.000]  就快快的認罪轉向神
[00:16:29.000 --> 00:16:32.000]  有些時候不知道前面的路怎麼走
[00:16:32.000 --> 00:16:37.000]  神的說話好像眼前的腳前的燈路上的光
[00:16:37.000 --> 00:16:42.000]  只要你有方向你會知道怎麼走當中的路
[00:16:42.000 --> 00:16:46.000]  因此如果我們不去留心這些的安息
[00:16:46.000 --> 00:16:50.000]  我們就會很容易跌入一些的陷阱
[00:16:50.000 --> 00:16:55.000]  以致我們都會有不義和詭詐的行為
[00:16:55.000 --> 00:16:57.000]  所以聖經裡面很清楚提醒我們
[00:16:57.000 --> 00:17:02.000]  要小心不要落入這些的陷阱裡面
[00:17:02.000 --> 00:17:07.000]  因為很多不同的當事人所犯的錯
[00:17:07.000 --> 00:17:09.000]  甚至他們販賣人口
[00:17:09.000 --> 00:17:11.000]  甚至他們做很多不同的惡事
[00:17:11.000 --> 00:17:13.000]  然後聖經你再看
[00:17:13.000 --> 00:17:15.000]  在第八節到第十節
[00:17:15.000 --> 00:17:18.000]  就說到神對人有很多不同的審判
[00:17:18.000 --> 00:17:20.000]  有地震
[00:17:20.000 --> 00:17:22.000]  有遍地的黑暗
[00:17:22.000 --> 00:17:25.000]  有悲哀的事情出現
[00:17:25.000 --> 00:17:27.000]  我們今天不詳細說這方面
[00:17:27.000 --> 00:17:29.000]  但特別留心的就是神
[00:17:29.000 --> 00:17:32.000]  在第十一節所說
[00:17:32.000 --> 00:17:34.000]  我請大家一起讀一讀第十一節
[00:17:34.000 --> 00:17:37.000]  看那日子快到
[00:17:37.000 --> 00:17:40.000]  這是主耶和華的宣告
[00:17:40.000 --> 00:17:43.000]  我必使饑荒臨到這地
[00:17:43.000 --> 00:17:46.000]  這饑荒不是因為沒有食物
[00:17:46.000 --> 00:17:49.000]  這乾旱不是因為沒有水
[00:17:49.000 --> 00:17:54.000]  而是因為聽不見耶和華的話
[00:17:54.000 --> 00:17:56.000]  有一種饑荒臨到
[00:17:56.000 --> 00:17:58.000]  這種饑荒不是因為沒有食物的饑荒
[00:17:58.000 --> 00:18:00.000]  沒有水飲的饑荒
[00:18:00.000 --> 00:18:06.000]  這種饑荒是不能夠聽見神的話的饑荒
[00:18:06.000 --> 00:18:08.000]  英文的翻譯很直接
[00:18:08.000 --> 00:18:12.000]  The famine of hearing the word of God
[00:18:12.000 --> 00:18:14.000]  是你聽不到的
[00:18:14.000 --> 00:18:17.000]  是你不能夠明白神的話
[00:18:17.000 --> 00:18:21.000]  是人對人的審判的一種
[00:18:21.000 --> 00:18:24.000]  有位弟兄我曾經都提及
[00:18:24.000 --> 00:18:26.000]  他一次做夢
[00:18:26.000 --> 00:18:29.000]  做夢的時候打開聖經看
[00:18:29.000 --> 00:18:30.000]  嚇得一跳
[00:18:30.000 --> 00:18:32.000]  因為全本聖經變成白紙
[00:18:32.000 --> 00:18:35.000]  揭來揭去全部都是白紙
[00:18:35.000 --> 00:18:37.000]  立刻扔下找另一本看看
[00:18:37.000 --> 00:18:39.000]  一打開都是白紙
[00:18:39.000 --> 00:18:41.000]  因此在夢中驚醒
[00:18:41.000 --> 00:18:42.000]  驚醒的時候很害怕
[00:18:42.000 --> 00:18:45.000]  立刻拿起床頭本聖經一打開一看
[00:18:45.000 --> 00:18:51.000]  幸好還有字在那裡
[00:18:51.000 --> 00:18:55.000]  但我們不會經歷這種情況
