
[00:00:00.000 --> 00:00:03.600]  今天我跟大家去看這段經文
[00:01:26.900 --> 00:01:31.100]  以致令到整個國家的權力陣痛
[00:01:31.100 --> 00:01:32.900]  他的兒子亞多尼亞
[00:01:32.900 --> 00:01:35.100]  剛才讀的經文有提過這個人物
[00:01:35.100 --> 00:01:39.100]  亞多尼亞就乘機上演了一場權力的鬥爭
[00:01:39.100 --> 00:01:41.600]  就趁著父王老懵懂
[00:01:41.600 --> 00:01:43.700]  就想先下手為強
[00:01:43.700 --> 00:01:45.600]  封自己做世子
[00:01:45.600 --> 00:01:47.200]  王位的繼承人
[00:01:47.200 --> 00:01:49.300]  開始的時候
[00:01:49.300 --> 00:01:50.500]  我一路讀
[00:01:50.500 --> 00:01:53.600]  我會形容獵王記上第一章是一個
[00:01:53.600 --> 00:01:55.400]  宮廷鬥爭的記錄
[00:01:55.800 --> 00:01:58.100]  但當我仔細去釘針
[00:01:58.100 --> 00:02:00.800]  裡面的經文描寫的時候
[00:02:00.800 --> 00:02:03.700]  如果大家有時間可以回去整個故事看一看
[00:02:03.700 --> 00:02:05.800]  我就發現
[00:02:05.800 --> 00:02:08.200]  獵王記上第一章可以說是
[00:02:08.200 --> 00:02:14.100]  上帝應許存亡的一個啟示
[00:02:14.100 --> 00:02:16.300]  上帝的應許
[00:02:16.300 --> 00:02:19.200]  會不會因為人的問題而消失
[00:02:19.200 --> 00:02:20.700]  而落空的呢?
[00:02:20.700 --> 00:02:22.300]  上帝的應許
[00:02:22.300 --> 00:02:25.400]  又會不會因為人的態度而實現
[00:02:25.600 --> 00:02:26.800]  以及成就呢?
[00:02:26.800 --> 00:02:29.200]  就好像剛才陳執事講到
[00:02:29.200 --> 00:02:30.200]  五十六年裡面
[00:02:30.200 --> 00:02:31.300]  有起有跌
[00:02:31.300 --> 00:02:33.200]  有時候因為人的緣故
[00:02:33.200 --> 00:02:36.600]  我們看不清神的心意
[00:02:36.600 --> 00:02:39.200]  我們失去了神在我們教會
[00:02:39.200 --> 00:02:41.400]  或者在我們個人生命裡面的那個應許
[00:02:41.400 --> 00:02:42.400]  沒有實現也說不定
[00:02:42.400 --> 00:02:44.400]  但我們也看到有些人
[00:02:44.400 --> 00:02:46.000]  或者有些弟兄姊妹
[00:02:46.000 --> 00:02:47.500]  他們很努力
[00:02:47.500 --> 00:02:48.700]  很忠心
[00:02:48.700 --> 00:02:51.300]  很忠誠地去信任神的應許
[00:02:51.300 --> 00:02:53.300]  於是看到教會一路發展
[00:02:53.300 --> 00:02:55.000]  在這裡
[00:02:55.200 --> 00:02:57.400]  我們看到兩種生命的態度
[00:02:57.400 --> 00:03:00.300]  關係到神的應許
[00:03:00.300 --> 00:03:01.300]  落空
[00:03:01.300 --> 00:03:03.000]  抑或實現
[00:03:03.000 --> 00:03:05.200]  亞多尼亞的行動
[00:03:05.200 --> 00:03:09.200]  似乎在破壞上帝的心意和應許
[00:03:09.200 --> 00:03:10.900]  但是另一邊廂
[00:03:10.900 --> 00:03:13.800]  我們看到先知拿丹的敏銳
[00:03:13.800 --> 00:03:16.400]  和拔士巴的堅持
[00:03:16.400 --> 00:03:20.000]  卻去成就了上帝的心意和應許
[00:03:20.000 --> 00:03:22.200]  其實獵王記上第一章
[00:03:22.400 --> 00:03:25.400]  不單止記錄了一場權力的鬥爭
[00:03:25.400 --> 00:03:27.600]  它也為我們去解讀
[00:03:27.600 --> 00:03:28.900]  上帝的應許
[00:03:28.900 --> 00:03:31.800]  如何會因為人的態度
[00:03:31.800 --> 00:03:34.000]  而被尊重或者被破壞
[00:03:34.000 --> 00:03:36.200]  獵王記上第一章
[00:03:36.200 --> 00:03:37.700]  甚至可以說
[00:03:37.700 --> 00:03:41.800]  為整本獵王記的內容留下伏筆
[00:03:41.800 --> 00:03:43.900]  獵王記不是一本
[00:03:43.900 --> 00:03:47.700]  很光彩的英雄的故事或者歷史
[00:03:47.700 --> 00:03:50.400]  而是一部屬靈失敗者
[00:03:50.600 --> 00:03:53.100]  或者我們說失敗者的筆記
[00:03:53.100 --> 00:03:54.100]  一個記錄
[00:03:54.100 --> 00:03:57.000]  整本獵王記記錄了一個又一個的
[00:03:57.000 --> 00:03:59.000]  王朝興起衰落
[00:03:59.000 --> 00:04:02.400]  裡面重複出現了一句評語
[00:04:02.400 --> 00:04:04.700]  如果大家有讀獵王記上下的時候
[00:04:04.700 --> 00:04:05.900]  就看到這一句說話
[00:04:05.900 --> 00:04:06.800]  就是說
[00:04:06.800 --> 00:04:10.100]  他行耶和華眼中看為惡的事
[00:04:10.100 --> 00:04:12.100]  或者看為正的事
[00:04:12.100 --> 00:04:15.300]  整本獵王記帶出一個很重要的訊息
[00:04:15.300 --> 00:04:16.300]  那個訊息是什麼呢
[00:04:16.300 --> 00:04:17.400]  那個訊息就是
[00:04:17.400 --> 00:04:21.400]  哪個人做皇帝做領袖做牧師都好
[00:04:21.400 --> 00:04:22.800]  不是最重要的
[00:04:22.800 --> 00:04:24.500]  最重要的是
[00:04:24.500 --> 00:04:28.800]  哪個人願意讓上帝作王
[00:04:28.800 --> 00:04:31.700]  哪個人願意讓上帝作王
[00:04:31.700 --> 00:04:33.800]  他有沒有好好地去實現
[00:04:33.800 --> 00:04:36.900]  和成就上帝的應許和心意
[00:04:36.900 --> 00:04:40.900]  我分開兩方面來看這個故事
[00:04:40.900 --> 00:04:42.700]  第一方面我們看到
[00:04:42.700 --> 00:04:44.000]  說到神的應許
[00:04:44.000 --> 00:04:45.900]  人的自大
[00:04:46.200 --> 00:04:47.400]  和野心
[00:04:47.400 --> 00:04:50.000]  是會破壞上帝的應許的
[00:04:50.000 --> 00:04:52.800]  人的自大和野心
[00:04:52.800 --> 00:04:54.800]  破壞上帝的應許
[00:04:54.800 --> 00:04:58.400]  剛才我說過當大衛瑞瑞努爾
[00:04:58.400 --> 00:05:01.800]  無力又無心去領導國家的時候
[00:05:01.800 --> 00:05:06.700]  上帝應許他那個永遠的王朝
[00:05:06.700 --> 00:05:10.500]  正面臨一波政治的暗湧
[00:05:10.500 --> 00:05:14.000]  他的兒子亞多尼亞靜悄悄地
[00:05:14.000 --> 00:05:16.300]  掀起一場權力的鬥爭
[00:05:16.300 --> 00:05:18.400]  亞多尼亞是誰?
[00:05:18.400 --> 00:05:20.500]  大衛的兒子
[00:05:20.500 --> 00:05:22.100]  是第幾個兒子?
[00:05:22.100 --> 00:05:24.400]  原來亞多尼亞是哈琴
[00:05:24.400 --> 00:05:26.500]  原來大衛有很多個太太
[00:05:26.500 --> 00:05:27.800]  其中一個叫哈琴
[00:05:27.800 --> 00:05:32.500]  是哈琴在希伯倫為大衛所生的兒子
[00:05:32.500 --> 00:05:37.100]  大衛在希伯倫作王七年零六個月裡面
[00:05:37.100 --> 00:05:39.600]  原來有六個太太
[00:05:39.600 --> 00:05:41.800]  分別為他生了六個兒子
[00:05:42.100 --> 00:05:44.300]  而亞多尼亞是排第四的
[00:05:44.300 --> 00:05:48.800]  亞多尼亞從小在皇宮裡面長大
[00:05:48.800 --> 00:05:51.900]  他目睹爸爸的榮耀
[00:05:51.900 --> 00:05:54.700]  和宮裡面的鬥爭
[00:05:54.700 --> 00:05:58.500]  他也見證到他前面那三個哥哥
[00:05:58.500 --> 00:05:59.800]  那個皇阿哥
[00:05:59.800 --> 00:06:00.800]  就是誰呢?
[00:06:00.800 --> 00:06:04.000]  暗聯、基利亞和亞沙隆
[00:06:04.000 --> 00:06:08.700]  因為私慾、因為野心而墮落和失敗
[00:06:08.700 --> 00:06:11.900]  但是亞多尼亞沒有因為前車可鑒
[00:06:11.900 --> 00:06:13.000]  學到功課
[00:06:13.000 --> 00:06:14.900]  相反他驕傲自大
[00:06:14.900 --> 00:06:18.300]  原來作者用了一句很簡單的說話
[00:06:18.300 --> 00:06:21.300]  去描寫亞多尼亞在第六節
[00:06:21.300 --> 00:06:22.300]  這裡沒有打出來
[00:06:22.300 --> 00:06:23.200]  第六節
[00:06:23.200 --> 00:06:25.200]  他說他父親即是大衛
[00:06:25.200 --> 00:06:28.200]  數來沒有洗他幽門說
[00:06:28.200 --> 00:06:29.800]  你是作什麼呢?
[00:06:29.800 --> 00:06:33.800]  他岑俊美生在亞沙隆之後
[00:06:33.800 --> 00:06:37.000]  原來亞多尼亞生得和他哥哥
[00:06:37.000 --> 00:06:39.300]  大家如果記得亞沙隆都很帥的
[00:06:39.300 --> 00:06:40.200]  很英俊
[00:06:40.500 --> 00:06:42.400]  生得和他哥哥亞沙隆一樣
[00:06:42.400 --> 00:06:43.400]  那麼盡美
[00:06:43.400 --> 00:06:44.400]  容貌盡美
[00:06:44.400 --> 00:06:47.400]  可能因此而得到爸爸的寵愛
[00:06:47.400 --> 00:06:48.700]  因為沒有了一個帥哥
[00:06:48.700 --> 00:06:49.800]  亞沙隆死了
[00:06:49.800 --> 00:06:51.100]  有另外一個帥哥
[00:06:51.100 --> 00:06:53.600]  所以爸爸特別寵愛他
[00:06:53.600 --> 00:06:56.100]  他好像一個嬌生慣養
[00:06:56.100 --> 00:06:59.200]  被爸爸寵壞的皇帝一樣
[00:06:59.200 --> 00:07:03.600]  爸爸從來沒有好好地去管教他
[00:07:03.600 --> 00:07:04.500]  從小到大
[00:07:04.500 --> 00:07:06.200]  他想要什麼就有什麼
[00:07:06.200 --> 00:07:07.300]  他做什麼
[00:07:07.300 --> 00:07:08.800]  或者他有什麼行為
[00:07:09.000 --> 00:07:11.600]  大衛他爸爸從來沒有去過問
[00:07:11.600 --> 00:07:12.600]  你在做什麼
[00:07:12.600 --> 00:07:14.500]  或者為什麼你要這樣做
[00:07:14.500 --> 00:07:17.900]  爸爸的溺愛默默地塑造
[00:07:17.900 --> 00:07:20.700]  亞多尼亞那個自大的性格
[00:07:20.700 --> 00:07:24.200]  令他以為自己就是天之驕子
[00:07:24.200 --> 00:07:26.100]  皇位的繼承人
[00:07:26.100 --> 00:07:29.000]  當大衛顯得無能為力
[00:07:29.000 --> 00:07:30.300]  權力真空
[00:07:30.300 --> 00:07:33.600]  皇位的繼承權又未宣佈的時候
[00:07:33.600 --> 00:07:35.300]  作者就描述了
[00:07:35.300 --> 00:07:36.200]  描寫什麼呢?
[00:07:37.000 --> 00:07:39.900]  他就描寫亞多尼亞自尊
[00:07:39.900 --> 00:07:42.100]  說我必作王
[00:07:42.100 --> 00:07:45.100]  就為自己預備車輛馬兵
[00:07:45.100 --> 00:07:48.100]  又派五十人在他前頭奔走
[00:07:48.100 --> 00:07:50.900]  換句話說他帶著大隊人馬
[00:07:50.900 --> 00:07:52.800]  前面又有五十個人
[00:07:52.800 --> 00:07:55.300]  聲勢浩大地為他開路
[00:07:55.300 --> 00:07:57.200]  他們浩浩蕩蕩
[00:07:57.200 --> 00:07:59.700]  準備一場登基的大典
[00:07:59.700 --> 00:08:03.100]  亞多尼亞又拉攏了很多軍事
[00:08:03.100 --> 00:08:04.300]  政治
[00:08:04.300 --> 00:08:06.900]  和宗教的領袖做他的盟友
[00:08:07.100 --> 00:08:11.100]  包括大衛的以前很得力的元帥約克
[00:08:11.100 --> 00:08:12.600]  和他的王子
[00:08:12.600 --> 00:08:14.900]  還有祭司阿比亞他
[00:08:14.900 --> 00:08:17.100]  亞多尼亞
[00:08:17.100 --> 00:08:21.200]  不可能不知道父王的屬意
[00:08:21.200 --> 00:08:22.400]  他應該知道
[00:08:22.400 --> 00:08:24.700]  先知拿丹曾經向大衛
[00:08:24.700 --> 00:08:27.000]  表述過上帝的心意
[00:08:27.000 --> 00:08:30.500]  應許過所羅門繼承皇位的那位
[00:08:30.500 --> 00:08:33.300]  但是亞多尼亞的自大和野心
[00:08:33.300 --> 00:08:35.600]  令他拒絕上帝的心意
[00:08:35.900 --> 00:08:37.900]  他想先發制人
[00:08:37.900 --> 00:08:40.100]  去破壞上帝的應許
[00:08:40.100 --> 00:08:43.500]  他可能以為人定勝天
[00:08:43.500 --> 00:08:46.100]  我的意念高過上帝的意念
[00:08:46.100 --> 00:08:49.700]  我的計劃勝過上帝的心意
[00:08:49.700 --> 00:08:53.900]  他特意排斥那些知道上帝的應許
[00:08:53.900 --> 00:08:56.100]  和忠於上帝心意的人
[00:08:56.100 --> 00:08:58.300]  包括先知拿丹
[00:08:58.300 --> 00:09:00.600]  比拿瓦這些勇士
[00:09:00.600 --> 00:09:03.100]  和他的兄弟所羅門
[00:09:03.100 --> 00:09:05.800]  當然所羅門的母親拔士巴
[00:09:05.800 --> 00:09:08.300]  亦不例外被他排斥於門外
[00:09:08.300 --> 00:09:11.000]  亞多尼亞在耶路撒冷的郊外
[00:09:11.000 --> 00:09:13.400]  這些全部是前面的故事
[00:09:13.400 --> 00:09:14.500]  剛才那一段沒有說
[00:09:14.500 --> 00:09:17.500]  亞多尼亞在耶路撒冷的郊外
[00:09:17.500 --> 00:09:19.800]  隱羅傑水泉旁邊
[00:09:19.800 --> 00:09:22.000]  所犀列盆石那裡
[00:09:22.000 --> 00:09:24.400]  擺設了一場盛宴
[00:09:24.400 --> 00:09:26.700]  去宰殺牛羊肥毒
[00:09:26.700 --> 00:09:31.200]  請所有王子和猶大的神僕來參加
[00:09:31.200 --> 00:09:33.900]  為他自封為王來慶祝
[00:09:33.900 --> 00:09:36.100]  剛才我們唱歌celebrate celebrate
[00:09:36.100 --> 00:09:37.100]  在這裡慶祝
[00:09:37.100 --> 00:09:39.300]  當大家舉杯慶祝
[00:09:39.300 --> 00:09:43.100]  高呼願亞多尼亞皇萬歲的時候
[00:09:43.100 --> 00:09:44.300]  好了
[00:09:44.300 --> 00:09:50.100]  上帝的應許彷彿被人的驕傲自大破壞
[00:09:50.100 --> 00:09:54.200]  人的野心似乎取代上帝的心意
[00:09:54.200 --> 00:10:00.800]  那上帝的應許是否因此而消失呢?
[00:10:00.800 --> 00:10:03.300]  聖經裡面有其他的例子
[00:10:03.300 --> 00:10:04.400]  告訴我們
[00:10:04.400 --> 00:10:07.600]  人的自大和野心
[00:10:07.600 --> 00:10:11.900]  的確可以令上帝的應許消失落空
[00:10:11.900 --> 00:10:15.400]  上帝的心意似乎因為人的問題
[00:10:15.400 --> 00:10:17.700]  被破壞或者扭曲
[00:10:17.700 --> 00:10:19.500]  不要以為我們每個人坐在這裡
[00:10:19.500 --> 00:10:22.900]  每個人都為教會為神做很多事
[00:10:22.900 --> 00:10:28.000]  你知不知道可能你在破壞神的應許
[00:10:28.000 --> 00:10:29.100]  神的心意
[00:10:29.100 --> 00:10:30.300]  但聖經說
[00:10:30.300 --> 00:10:31.700]  人會失信
[00:10:31.900 --> 00:10:34.300]  但上帝會不會失信呢?
[00:10:34.300 --> 00:10:36.200]  其中一個事例
[00:10:36.200 --> 00:10:38.200]  巴別塔的事件
[00:10:38.200 --> 00:10:42.100]  是聖經裡面最早最經典的一個例子
[00:10:42.100 --> 00:10:45.100]  在《創世紀》第十一章一至九節記載
[00:10:45.100 --> 00:10:46.700]  當時天下的人
[00:10:46.700 --> 00:10:49.200]  有一樣的口音和言語
[00:10:49.200 --> 00:10:51.900]  但是因為他們自大和野心
[00:10:51.900 --> 00:10:54.100]  以致自食其果
[00:10:54.100 --> 00:10:57.400]  當他們來到一個平原的時候
[00:10:57.400 --> 00:10:58.900]  本來好好的
[00:10:58.900 --> 00:11:00.000]  合而為一
[00:11:00.000 --> 00:11:01.400]  和諧共處
[00:11:01.500 --> 00:11:02.600]  安居樂業
[00:11:02.600 --> 00:11:05.900]  但是他們竟然異口同聲地說什麼呢?
[00:11:05.900 --> 00:11:06.900]  他說:來吧!
[00:11:06.900 --> 00:11:09.500]  我們要建造一座城和一座塔
[00:11:09.500 --> 00:11:11.000]  塔頂通天
[00:11:11.000 --> 00:11:12.900]  為要傳揚我們的名
[00:11:12.900 --> 00:11:15.900]  免得我們分散在全地上
[00:11:15.900 --> 00:11:18.500]  他們建造巴別塔的目的
[00:11:18.500 --> 00:11:19.600]  是想什麼呢?
[00:11:19.600 --> 00:11:20.500]  想通天
[00:11:20.500 --> 00:11:21.800]  通天的意思
[00:11:21.800 --> 00:11:22.800]  原來這個字
[00:11:22.800 --> 00:11:25.100]  原文可以解作一個
[00:11:25.100 --> 00:11:27.900]  很誇張很誇張的一個表達
[00:11:27.900 --> 00:11:31.000]  表示非常非常非常非常之高
[00:11:31.200 --> 00:11:33.000]  高到衝上雲霄
[00:11:33.000 --> 00:11:36.700]  這個字強調人的驕傲和野心
[00:11:36.700 --> 00:11:38.800]  以為可以用自己的力量
[00:11:38.800 --> 00:11:41.100]  去建造不得了的事
[00:11:41.100 --> 00:11:42.600]  Ricky 經常說的
[00:11:42.600 --> 00:11:44.200]  不得了的事物
[00:11:44.200 --> 00:11:45.300]  就是那個柱子
[00:11:45.300 --> 00:11:46.300]  另一方面
[00:11:46.300 --> 00:11:48.100]  古代近東的塔
[00:11:48.100 --> 00:11:50.500]  通常有很多石級的
[00:11:50.500 --> 00:11:52.900]  塔頂有一座神廟
[00:11:52.900 --> 00:11:55.500]  象徵人慢慢爬上去
[00:11:55.500 --> 00:11:57.000]  與天同等
[00:11:57.000 --> 00:11:59.500]  去挑戰上天的權威
[00:11:59.900 --> 00:12:03.400]  塔頂通天象徵人想憑自己的力量
[00:12:03.400 --> 00:12:05.400]  爬升到天上
[00:12:05.400 --> 00:12:06.900]  與神同等
[00:12:06.900 --> 00:12:10.000]  甚至想取代神的位置
[00:12:10.000 --> 00:12:11.500]  有時我們小心教會
[00:12:11.500 --> 00:12:14.000]  可能取代了神的位置
[00:12:14.000 --> 00:12:18.600]  而不是讓神在當中以馬來里
[00:12:18.600 --> 00:12:20.200]  基本上
[00:12:20.200 --> 00:12:23.000]  當日天下世人想建造一座城
[00:12:23.000 --> 00:12:24.200]  和一座塔
[00:12:24.200 --> 00:12:25.500]  目的是什麼?
[00:12:25.500 --> 00:12:27.000]  揚名六萬
[00:12:27.000 --> 00:12:29.800]  以為人的力量可以媲美上天
[00:12:30.000 --> 00:12:31.200]  與天比高
[00:12:31.200 --> 00:12:32.400]  人自大
[00:12:32.400 --> 00:12:33.300]  加上野心
[00:12:33.300 --> 00:12:34.800]  以為可以通天
[00:12:34.800 --> 00:12:35.600]  結果
[00:12:35.600 --> 00:12:37.800]  他們連在地上都站不穩
[00:12:37.800 --> 00:12:40.000]  被上帝變亂口音
[00:12:40.000 --> 00:12:42.000]  分散到全地
[00:12:42.000 --> 00:12:45.400]  另一個很經典的例子
[00:12:45.400 --> 00:12:47.100]  我們也很熟悉的
[00:12:47.100 --> 00:12:48.200]  就是蘇羅
[00:12:48.200 --> 00:12:49.300]  蘇羅王
[00:12:49.300 --> 00:12:52.300]  撒慕爾記上第九章和第十章
[00:12:52.300 --> 00:12:54.400]  記載上帝高立蘇羅
[00:12:54.400 --> 00:12:56.900]  成為以色列第一位的君王
[00:12:56.900 --> 00:12:59.400]  原來蘇羅在上帝眼中
[00:12:59.400 --> 00:13:02.300]  本來是一個合用的器皿
[00:13:02.300 --> 00:13:04.400]  有潛質
[00:13:04.400 --> 00:13:06.400]  成為一個好領袖
[00:13:06.400 --> 00:13:09.500]  去滿足以色列人的渴求
[00:13:09.500 --> 00:13:10.400]  渴求有領袖
[00:13:10.400 --> 00:13:11.800]  有皇帝管理他們
[00:13:11.800 --> 00:13:14.900]  在撒慕爾記上第十章有幾句話
[00:13:14.900 --> 00:13:18.900]  顯示上帝對蘇羅的應許是很清楚
[00:13:18.900 --> 00:13:20.900]  和很豐富的
[00:13:20.900 --> 00:13:22.300]  首先
[00:13:22.300 --> 00:13:24.900]  在撒慕爾記上第十章第一節
[00:13:24.900 --> 00:13:27.500]  上帝透過撒慕爾對蘇羅說
[00:13:27.700 --> 00:13:31.100]  「這不是耶和華高你作他產業的君嗎?」
[00:13:31.100 --> 00:13:35.200]  上帝是親自去揀選蘇羅的
[00:13:35.200 --> 00:13:38.200]  另外在撒慕爾記上第十章第七節
[00:13:38.200 --> 00:13:40.100]  他說「這兆頭臨到你
[00:13:40.100 --> 00:13:41.800]  你就可以趁時而作
[00:13:41.800 --> 00:13:43.700]  因為神與你同在」
[00:13:43.700 --> 00:13:47.000]  原來神也應許與他同在
[00:13:47.000 --> 00:13:49.800]  上帝也公開肯定蘇羅
[00:13:49.800 --> 00:13:53.000]  承認他就是被他所揀選的
[00:13:53.000 --> 00:13:56.800]  聖經在十章二十四節說
[00:13:57.000 --> 00:13:58.700]  「撒慕爾對眾民說
[00:13:58.700 --> 00:14:01.200]  你們看耶和華所揀選的人
[00:14:01.200 --> 00:14:04.200]  眾民中有可比他的嗎?」
[00:14:04.200 --> 00:14:06.600]  於是眾民大聲歡呼說
[00:14:06.600 --> 00:14:08.000]  願王萬歲
[00:14:08.000 --> 00:14:09.600]  但很可惜
[00:14:09.600 --> 00:14:13.300]  蘇羅的自大和野心
[00:14:13.300 --> 00:14:16.500]  扼殺了上帝對他的應許
[00:14:16.500 --> 00:14:19.100]  他親手將上帝的應許
[00:14:19.100 --> 00:14:20.500]  豐富的應許
[00:14:20.500 --> 00:14:23.800]  破壞甚至刪除了
[00:14:23.800 --> 00:14:26.900]  蘇羅沒有珍惜上帝的應許
[00:14:27.200 --> 00:14:29.200]  他不信服上帝的心意
[00:14:29.200 --> 00:14:30.800]  擅自獻祭
[00:14:30.800 --> 00:14:33.400]  又沒有完全滅絕阿瑪利人
[00:14:33.400 --> 00:14:36.200]  還為自己立了一個紀念碑
[00:14:36.200 --> 00:14:37.900]  所以上帝說
[00:14:37.900 --> 00:14:40.700]  在《撒慕爾記》十五章十一節說
[00:14:40.700 --> 00:14:42.800]  「我立蘇羅為王
[00:14:42.800 --> 00:14:44.200]  我後悔了
[00:14:44.200 --> 00:14:46.600]  因為他轉去不跟從我
[00:14:46.600 --> 00:14:49.000]  不遵守我的命令」
[00:14:49.000 --> 00:14:50.200]  最後
[00:14:50.200 --> 00:14:51.900]  撒慕爾的一句說話
[00:14:51.900 --> 00:14:55.400]  成為蘇羅失去上帝應許的一個總結
[00:14:55.700 --> 00:14:57.300]  亦成為我們每一個基督徒
[00:14:57.300 --> 00:14:59.100]  我們教會的一個警惕
[00:14:59.100 --> 00:15:01.400]  在《撒慕爾記》上第十五章二十二節
[00:15:01.400 --> 00:15:02.300]  我們都很熟悉
[00:15:02.300 --> 00:15:03.200]  背也不定
[00:15:03.200 --> 00:15:04.700]  耶和華喜悅
[00:15:04.700 --> 00:15:06.400]  凡濟和平安濟
[00:15:06.400 --> 00:15:10.200]  喜如喜悅人聽從他的話
[00:15:10.200 --> 00:15:12.300]  聽命聖於憲濟
[00:15:12.300 --> 00:15:15.100]  順從聖於公羊的自由
[00:15:15.100 --> 00:15:17.100]  因為人的自大
[00:15:17.100 --> 00:15:18.400]  人的野心
[00:15:18.400 --> 00:15:21.800]  上帝撤回對人的應許
[00:15:22.000 --> 00:15:25.900]  雖然蘇羅仍然坐在皇帝的寶座上
[00:15:25.900 --> 00:15:27.300]  大家都知道
[00:15:27.300 --> 00:15:31.300]  蘇羅其實有很多心虛的事情
[00:15:31.300 --> 00:15:33.300]  好像惡魔進入他的心裡面
[00:15:33.300 --> 00:15:35.300]  要找大衛彈琴
[00:15:35.300 --> 00:15:38.100]  以致平靜他的情緒
[00:15:38.100 --> 00:15:41.700]  但是上帝已經不再與他同在了
[00:15:41.700 --> 00:15:43.300]  曾言有一句說話
[00:15:43.300 --> 00:15:44.300]  我們都很熟悉
[00:15:44.300 --> 00:15:46.500]  驕傲在敗位以先
[00:15:46.500 --> 00:15:49.000]  狂心在跌倒之前
[00:15:49.000 --> 00:15:51.000]  雅各亦提醒我們
[00:15:51.000 --> 00:15:53.000]  上帝阻擋驕傲的人
[00:15:53.000 --> 00:15:55.200]  賜恩給謙卑的人
[00:15:55.200 --> 00:15:57.400]  我們是一間謙卑的教會
[00:15:57.400 --> 00:16:01.100]  上帝一定會賜恩給我們
[00:16:01.100 --> 00:16:02.800]  巴別塔的事件
[00:16:02.800 --> 00:16:04.400]  蘇羅的態度
[00:16:04.400 --> 00:16:07.400]  和亞多尼亞自封為王這件事
[00:16:07.400 --> 00:16:10.400]  都在警惕我們自大和野心
[00:16:10.400 --> 00:16:13.100]  可以使我們親手破壞
[00:16:13.100 --> 00:16:16.200]  甚至消除上帝對我們的應許
[00:16:16.200 --> 00:16:20.700]  但是歷史其實在不斷重演
[00:16:21.100 --> 00:16:22.600]  不斷教訓我們
[00:16:22.600 --> 00:16:25.600]  人自以為可以改變天命
[00:16:25.600 --> 00:16:28.000]  最近有一部電影
[00:16:28.000 --> 00:16:31.800]  說天命不可以隨便去改
[00:16:31.800 --> 00:16:33.800]  改變上帝的心意
[00:16:33.800 --> 00:16:36.400]  掌握自己的前途和命運
[00:16:36.400 --> 00:16:37.600]  到頭來是怎樣
[00:16:37.600 --> 00:16:40.500]  到頭來只是白費心機和努力
[00:16:40.500 --> 00:16:42.800]  譬如我們在歷史裡面看到
[00:16:42.800 --> 00:16:44.900]  那個亞歷山大帝32歲
[00:16:44.900 --> 00:16:48.400]  幾乎可以征服了全世界
[00:16:48.400 --> 00:16:50.700]  他看自己是神之子
[00:16:51.000 --> 00:16:52.500]  他東征西討
[00:16:52.500 --> 00:16:54.900]  不斷在證明
[00:16:54.900 --> 00:16:57.200]  他可以靠自己的力量
[00:16:57.200 --> 00:16:58.400]  去征服世界
[00:16:58.400 --> 00:16:59.400]  但是
[00:16:59.400 --> 00:17:02.600]  當他在光芒四射
[00:17:02.600 --> 00:17:04.400]  最燦爛的時候
