
[00:00:00.000 --> 00:00:02.960]  大家好,又一日了,又一齊讀聖經
[00:06:23.280 --> 00:06:25.280]  阿頓
[00:06:25.280 --> 00:06:27.280]  忘記了瑩光
[00:06:27.280 --> 00:06:29.280]  Abdon
[00:06:29.280 --> 00:06:31.280]  這個ow
[00:06:31.280 --> 00:06:33.280]  abdon
[00:06:33.280 --> 00:06:35.280]  abdon是屈服
[00:06:35.280 --> 00:06:37.280]  做士師
[00:06:37.280 --> 00:06:39.280]  這個更厲害
[00:06:39.280 --> 00:06:41.280]  都幾忙,都幾好生養
[00:06:41.280 --> 00:06:43.280]  有四十個兒子
[00:06:43.280 --> 00:06:45.280]  四十個兒子
[00:06:45.280 --> 00:06:47.280]  一年生一個
[00:06:47.280 --> 00:06:49.280]  都要生四十年
[00:06:49.280 --> 00:06:51.280]  四十個兒子
[00:06:51.280 --> 00:06:53.280]  這四個兒子有三十個孫
[00:06:53.280 --> 00:06:55.280]  孫就沒有那麼多
[00:06:55.280 --> 00:06:57.280]  四十個兒子三十個孫
[00:06:57.280 --> 00:06:59.280]  一齊七十人
[00:06:59.280 --> 00:07:01.280]  家庭幾好的
[00:07:01.280 --> 00:07:03.280]  有七十匹驢驅
[00:07:03.280 --> 00:07:05.280]  驢驅
[00:07:05.280 --> 00:07:07.280]  留意驢驅,驢驅是小驢
[00:07:07.280 --> 00:07:09.280]  七十匹驢驅
[00:07:09.280 --> 00:07:11.280]  留意的地方是什麼呢
[00:07:11.280 --> 00:07:13.280]  驢驅是小驢
[00:07:13.280 --> 00:07:15.280]  驢驅是跟著母驢
[00:07:15.280 --> 00:07:17.280]  如果他有七十匹驢驅
[00:07:17.280 --> 00:07:19.280]  即是說他有七十匹大驢
[00:07:19.280 --> 00:07:21.280]  七十匹母驢
[00:07:21.280 --> 00:07:23.280]  然後才有七十匹驢驅
[00:07:23.280 --> 00:07:25.280]  或者
[00:07:25.280 --> 00:07:27.280]  一匹驢只有一匹母驢
[00:07:27.280 --> 00:07:29.280]  生兩匹驢驅也可以
[00:07:29.280 --> 00:07:31.280]  不過
[00:07:31.280 --> 00:07:33.280]  其實這位亞頓
[00:07:33.280 --> 00:07:35.280]  都是上帝祝福他的
[00:07:35.280 --> 00:07:37.280]  兒子多
[00:07:37.280 --> 00:07:39.280]  孫也不少
[00:07:39.280 --> 00:07:41.280]  驢也很多
[00:07:41.280 --> 00:07:43.280]  小驢也有七十匹
[00:07:43.280 --> 00:07:45.280]  即是說母驢
[00:07:45.280 --> 00:07:47.280]  公驢更多
[00:07:47.280 --> 00:07:49.280]  有時候是很蒙福的
[00:07:49.280 --> 00:07:51.280]  富裕的
[00:07:51.280 --> 00:07:53.280]  他做士師八年
[00:07:53.280 --> 00:07:55.280]  有沒有打仗呢?似乎沒有
[00:07:55.280 --> 00:07:57.280]  以拉頓人欺凌
[00:07:57.280 --> 00:07:59.280]  兒子亞頓死了就葬在
[00:07:59.280 --> 00:08:01.280]  以法連山地那裡
[00:08:01.280 --> 00:08:03.280]  阿瑪利人的附近
[00:08:03.280 --> 00:08:05.280]  阿瑪利人的山地上面
[00:08:05.280 --> 00:08:07.280]  就是這三位士師
[00:08:07.280 --> 00:08:09.280]  就是以比贊爾倫
[00:08:09.280 --> 00:08:11.280]  和亞頓
[00:08:11.280 --> 00:08:13.280]  今天就這麼快講完
[00:08:13.280 --> 00:08:15.280]  因為他們沒有
[00:08:15.280 --> 00:08:17.280]  特別很多細節
[00:08:17.280 --> 00:08:19.280]  但沒有發覺那個細節
[00:08:19.280 --> 00:08:21.280]  就是上帝是紀念他們的
[00:08:21.280 --> 00:08:23.280]  是紀念他們
[00:08:23.280 --> 00:08:25.280]  曾經出過力
[00:08:25.280 --> 00:08:27.280]  為自己的社區
[00:08:27.280 --> 00:08:29.280]  民族百姓
[00:08:29.280 --> 00:08:31.280]  出過力做法官
[00:08:31.280 --> 00:08:33.280]  做排難解分
[00:08:33.280 --> 00:08:35.280]  做協調
[00:08:35.280 --> 00:08:37.280]  做調停人
[00:08:37.280 --> 00:08:39.280]  其實做這些工作
[00:08:39.280 --> 00:08:41.280]  是很頭赤
[00:08:41.280 --> 00:08:45.280]  你這樣判這邊又說
[00:08:45.280 --> 00:08:47.280]  這樣判這邊又說
[00:08:47.280 --> 00:08:49.280]  其實不容易做的
[00:08:49.280 --> 00:08:51.280]  是要很多心血很多心力
[00:08:51.280 --> 00:08:53.280]  可能是經常開會
[00:08:53.280 --> 00:08:55.280]  經常商量
[00:08:55.280 --> 00:08:57.280]  來來去去
[00:08:57.280 --> 00:08:59.280]  從早忙到晚
[00:08:59.280 --> 00:09:01.280]  不過神都是用他們
[00:09:01.280 --> 00:09:03.280]  看重他們很祝福他們
[00:09:03.280 --> 00:09:05.280]  所以他們有很多子
[00:09:05.280 --> 00:09:07.280]  很多孫
[00:09:07.280 --> 00:09:09.280]  很多媳婦
[00:09:09.280 --> 00:09:11.280]  其實都是表示上帝的祝福
[00:09:11.280 --> 00:09:13.280]  在這裡再次提醒大家
[00:09:13.280 --> 00:09:15.280]  在這裡再次提醒大家
[00:09:15.280 --> 00:09:17.280]  如果你是賣力為神工作
[00:09:17.280 --> 00:09:19.280]  將身拋出來
[00:09:19.280 --> 00:09:21.280]  服侍主
[00:09:21.280 --> 00:09:23.280]  主會使用會欣賞
[00:09:23.280 --> 00:09:25.280]  會賜福的
[00:09:25.280 --> 00:09:27.280]  不過不是很順利
[00:09:27.280 --> 00:09:29.280]  順得哥情失嫂意
[00:09:29.280 --> 00:09:31.280]  大家做公家事
[00:09:31.280 --> 00:09:33.280]  必定是這樣的
[00:09:33.280 --> 00:09:35.280]  要了解到的
[00:09:35.280 --> 00:09:37.280]  如果你是做法官
[00:09:37.280 --> 00:09:39.280]  在當時很多人會說
[00:09:39.280 --> 00:09:41.280]  你會吵你背後會戳你背
[00:09:41.280 --> 00:09:43.280]  這樣的
[00:09:43.280 --> 00:09:45.280]  當然幫他啦
[00:09:45.280 --> 00:09:47.280]  他熟一點
[00:09:47.280 --> 00:09:49.280]  看得很清楚
[00:09:49.280 --> 00:09:51.280]  祝福這幾個人
[00:09:51.280 --> 00:09:53.280]  在聖經裡自司祭
[00:09:53.280 --> 00:09:55.280]  只是有出名
[00:09:55.280 --> 00:09:57.280]  沒說過什麼
[00:09:57.280 --> 00:09:59.280]  沒做什麼偉大功績
[00:09:59.280 --> 00:10:01.280]  不過看到神祝福他
[00:10:01.280 --> 00:10:03.280]  而且紀念他
[00:10:03.280 --> 00:10:05.280]  因此你要知道自己所做的
[00:10:05.280 --> 00:10:07.280]  都是神祝福的
[00:10:07.280 --> 00:10:09.280]  神記住最重要
[00:10:09.280 --> 00:10:11.280]  如果神沒記住
[00:10:11.280 --> 00:10:13.280]  做了多少事都沒用
[00:10:13.280 --> 00:10:15.280]  記得這一點
[00:10:15.280 --> 00:10:17.280]  求主幫助我們
[00:10:17.280 --> 00:10:19.280]  我們凡事以你為師
[00:10:19.280 --> 00:10:21.280]  以你做我們生命的對象
[00:10:21.280 --> 00:10:23.280]  我們服侍你
[00:10:23.280 --> 00:10:25.280]  你知道你了解
[00:10:25.280 --> 00:10:27.280]  你記住就行了
[00:10:27.280 --> 00:10:29.280]  我們都是為你討你喜悅而生活
[00:10:29.280 --> 00:10:31.280]  多謝你
[00:10:31.280 --> 00:10:33.280]  看到這三位士師雖然沒有很偉大的戰績
[00:10:33.280 --> 00:10:35.280]  但他們就
[00:10:35.280 --> 00:10:37.280]  默默無聲每人付出了很多年
[00:10:37.280 --> 00:10:39.280]  做這些公家的工作
[00:10:39.280 --> 00:10:41.280]  做些吃力不討好的工作
[00:10:41.280 --> 00:10:43.280]  不過蒙你紀念
[00:10:43.280 --> 00:10:45.280]  蒙你賜福
[00:10:45.280 --> 00:10:47.280]  幫助我們都有他們這樣的服侍
[00:10:47.280 --> 00:10:49.280]  一心以服侍你為念
[00:10:49.280 --> 00:10:51.280]  祝福我們
[00:10:51.280 --> 00:10:53.280]  禱告奉靠耶穌基督明求
