
[00:00:00.000 --> 00:00:05.640]  教會今年用羅馬書來講門訓這個主題
[00:06:16.440 --> 00:06:18.480]  或者讀夠二十次
[00:06:18.480 --> 00:06:23.280]  裡面的精言就會呈現出來
[00:06:23.280 --> 00:06:25.840]  這是我們任何一個信徒
[00:06:25.840 --> 00:06:28.480]  上帝給我們這本聖經
[00:06:28.480 --> 00:06:33.080]  可以掌握和了解的一個方法
[00:06:33.080 --> 00:06:34.480]  在十三節裡面
[00:06:34.480 --> 00:06:36.840]  一到六節是一個段落
[00:06:36.840 --> 00:06:40.200]  然後第七節到十三節是一個段落
[00:06:40.200 --> 00:06:42.400]  為什麼你會這樣說呢
[00:06:42.400 --> 00:06:46.320]  是因為每一個段落的後面
[00:06:46.320 --> 00:06:48.760]  它有重複的語句
[00:06:48.760 --> 00:06:52.360]  還有它有一個願
[00:06:52.360 --> 00:06:57.560]  上帝這位忍耐盼望的神
[00:06:57.560 --> 00:07:01.600]  祂給你有能力做到我前面做的事
[00:07:01.600 --> 00:07:08.240]  因此那種段落和意思的完整性
[00:07:08.240 --> 00:07:14.960]  就在這些重複的字句裡面呈現出來了
[00:07:14.960 --> 00:07:15.960]  好了
[00:07:15.960 --> 00:07:19.120]  這個在第一段
[00:07:19.120 --> 00:07:22.800]  或者說第一節到第六節這裡
[00:07:22.800 --> 00:07:26.400]  是告訴我們一件很簡單的事情
[00:07:26.400 --> 00:07:28.440]  在宿靈的群體裡面
[00:07:28.440 --> 00:07:31.600]  有兩件事是我們要很注意的
[00:07:31.600 --> 00:07:34.400]  第一就是服侍
[00:07:34.400 --> 00:07:37.640]  第二就是相處
[00:07:37.640 --> 00:07:40.560]  這段經文和我今天要說的
[00:07:40.560 --> 00:07:44.040]  是不外乎這兩個很簡單
[00:07:44.040 --> 00:07:46.760]  但是很重要的道理
[00:07:46.760 --> 00:07:49.720]  服侍就是你生命的付出
[00:07:49.720 --> 00:07:53.400]  流露的傳達
[00:07:53.400 --> 00:07:56.880]  余德純先生有一次我聽他說
[00:07:56.880 --> 00:07:59.200]  他說什麼叫社會工作呢
[00:07:59.200 --> 00:08:03.520]  他說社會工作是服侍人的行業
[00:08:03.520 --> 00:08:06.520]  我聽完也有一個想法
[00:08:06.520 --> 00:08:08.960]  什麼是教會工作呢
[00:08:08.960 --> 00:08:12.640]  教會也是服務人的行業
[00:08:12.640 --> 00:08:17.040]  不過大家的資源針對的問題
[00:08:17.040 --> 00:08:20.600]  和處理方法是有很不同的
[00:08:20.600 --> 00:08:27.120]  社會工作者在社會的制度和資源底下
[00:08:27.120 --> 00:08:30.520]  是看到社會裡面呈現的問題
[00:08:30.520 --> 00:08:33.680]  無論是通過補助你的搭車
[00:08:33.680 --> 00:08:35.360]  補助書補費
[00:08:35.360 --> 00:08:37.680]  或者是輔導
[00:08:37.680 --> 00:08:41.800]  去將一個社會裡面弱勢的社群
[00:08:41.800 --> 00:08:45.160]  他能夠在某個階段裡面
[00:08:45.160 --> 00:08:46.920]  是渡過難關
[00:08:46.920 --> 00:08:49.720]  然後希望貧窮問題
[00:08:49.720 --> 00:08:51.800]  不會傳到第二代
[00:08:51.800 --> 00:08:53.720]  但基督教不同
[00:08:53.720 --> 00:08:56.120]  基督教未必給你錢
[00:08:56.120 --> 00:08:58.480]  又未必給你公屋
[00:08:58.480 --> 00:09:04.440]  又未必凡家庭裡面少於五千元收入
[00:09:04.440 --> 00:09:07.000]  政府將會歸類
[00:09:07.000 --> 00:09:09.720]  然後有很多的福利給你
[00:09:09.720 --> 00:09:12.760]  美門事件就是一個很重要
[00:09:12.760 --> 00:09:14.040]  不是水門事件
[00:09:14.040 --> 00:09:15.040]  你不要聽錯
[00:09:15.040 --> 00:09:18.480]  不要以為吳牧師記錯了尼克遜
[00:09:18.480 --> 00:09:21.240]  美門事件在哪裡
[00:09:21.240 --> 00:09:22.640]  不是在美國
[00:09:22.640 --> 00:09:24.760]  是在聖經裡面
[00:09:24.760 --> 00:09:26.200]  史獨行傳
[00:09:26.200 --> 00:09:29.440]  說到彼得他們去到聖殿
[00:09:29.440 --> 00:09:31.600]  在美門那裡的時候
[00:09:31.600 --> 00:09:34.240]  有一個殘疾的人
[00:09:34.240 --> 00:09:36.680]  靠人來到州際
[00:09:36.680 --> 00:09:38.000]  彼得怎麼說
[00:09:38.000 --> 00:09:40.320]  金和銀我都沒有
[00:09:40.320 --> 00:09:43.640]  支付寶吧
[00:09:43.640 --> 00:09:45.360]  乞丐在杭州
[00:09:45.360 --> 00:09:47.640]  你沒有支付寶的設置
[00:09:47.640 --> 00:09:49.200]  你賺不到錢
[00:09:49.200 --> 00:09:51.920]  因為每個人都不帶現金
[00:09:51.920 --> 00:09:55.240]  我在上海見到一間當地的教會
[00:09:55.240 --> 00:09:57.640]  奉獻箱照樣放在那裡
[00:09:57.640 --> 00:09:59.720]  不過在奉獻箱那裡
[00:09:59.720 --> 00:10:03.480]  有一個支付寶的二維碼
[00:10:03.480 --> 00:10:05.040]  是真的
[00:10:05.040 --> 00:10:05.920]  在那裡
[00:10:05.920 --> 00:10:07.680]  因此那些人
[00:10:07.680 --> 00:10:11.680]  開那個奉獻箱拿現金的機會很少
[00:10:11.680 --> 00:10:14.800]  他回到教會的帳戶裡面
[00:10:14.800 --> 00:10:17.640]  是政府批准的
[00:10:17.640 --> 00:10:19.440]  登記的教會群體
[00:10:19.440 --> 00:10:24.200]  可以用這個二維碼來拿
[00:10:24.200 --> 00:10:25.240]  彼得說
[00:10:25.240 --> 00:10:27.040]  我信用卡也沒有
[00:10:27.040 --> 00:10:28.800]  支付寶也沒有
[00:10:28.800 --> 00:10:29.640]  什麼都沒有
[00:10:29.640 --> 00:10:30.760]  金和銀也沒有
[00:10:30.760 --> 00:10:31.920]  現金也沒有
[00:10:31.920 --> 00:10:34.120]  但是我有一樣東西給你
[00:10:34.120 --> 00:10:37.600]  就是我奉那撒勒人耶穌的名字
[00:10:37.600 --> 00:10:39.080]  叫你起來行走
[00:10:39.080 --> 00:10:39.840]  嘩
[00:10:39.840 --> 00:10:40.760]  好厲害
[00:10:40.760 --> 00:10:42.080]  我叫你一天錢
[00:10:42.080 --> 00:10:43.720]  在這個地方
[00:10:43.720 --> 00:10:46.320]  不知討論貧窮的問題
[00:10:46.320 --> 00:10:49.040]  在香港大學的社工
[00:10:49.040 --> 00:10:51.440]  是很資深的教授
[00:10:51.440 --> 00:10:53.000]  周永新博士
[00:10:53.000 --> 00:10:56.040]  他跟以前忠臣的院長
[00:10:56.040 --> 00:10:59.160]  周永健博士是兄弟
[00:10:59.160 --> 00:11:01.480]  他說到社會工作
[00:11:01.480 --> 00:11:04.000]  我就那天用這段經文說
[00:11:04.000 --> 00:11:05.680]  教會的服事
[00:11:05.680 --> 00:11:08.920]  跟社會工作不同的地方
[00:11:08.920 --> 00:11:10.200]  就是我們說
[00:11:10.200 --> 00:11:13.280]  是社會心理以外一些的東西
[00:11:13.280 --> 00:11:15.800]  說到時間
[00:11:15.800 --> 00:11:17.240]  說到永恆
[00:11:17.240 --> 00:11:20.280]  說到人的精神道德價值
[00:11:20.280 --> 00:11:23.280]  這一方面是教會的服事
[00:11:23.280 --> 00:11:27.480]  所要傳達和給予的
[00:11:27.480 --> 00:11:28.760]  好了
[00:11:28.760 --> 00:11:31.640]  在第十五章第一節
[00:11:31.640 --> 00:11:33.440]  開宗明義說了
[00:11:33.440 --> 00:11:36.480]  服事是什麼一回事
[00:11:36.480 --> 00:11:39.120]  就是堅固的人
[00:11:39.120 --> 00:11:44.360]  擔待不堅固的人的軟弱
[00:11:44.360 --> 00:11:47.840]  你不要看這一節很平凡很簡單
[00:11:47.840 --> 00:11:51.560]  其實服事就是這件事
[00:11:51.560 --> 00:11:52.640]  如果你軟弱的
[00:11:52.640 --> 00:11:54.280]  你怎樣去服事人
[00:11:54.280 --> 00:11:56.440]  你自己都頂不住
[00:11:56.440 --> 00:11:58.400]  好像你坐飛機的時候
[00:11:58.400 --> 00:12:00.440]  你常常都會聽見說
[00:12:00.440 --> 00:12:03.040]  如果這個飛機缺氧
[00:12:03.040 --> 00:12:05.800]  那些口罩會掉下來
[00:12:05.800 --> 00:12:09.080]  他不是叫你先罩你旁邊的老人家
[00:12:09.080 --> 00:12:12.560]  或者罩一下你旁邊的小朋友
[00:12:12.560 --> 00:12:14.760]  是你先站穩腳
[00:12:14.760 --> 00:12:17.800]  然後你才去幫助其他人
[00:12:17.800 --> 00:12:19.840]  但服事就是一件事
[00:12:19.840 --> 00:12:23.040]  是你是比較堅強
[00:12:23.040 --> 00:12:25.800]  你是比較多
[00:12:25.800 --> 00:12:29.120]  你是比較有影響力
[00:12:29.120 --> 00:12:32.480]  因此你去幫助一些軟弱的人
[00:12:32.480 --> 00:12:34.680]  幫助一些少有的人
[00:12:34.680 --> 00:12:37.680]  幫助一些弱勢的人
[00:12:37.680 --> 00:12:39.360]  為何你要幫助呢
[00:12:39.360 --> 00:12:42.080]  一會兒我們就會說
[00:12:42.080 --> 00:12:44.440]  無論你去捐公益金
[00:12:44.440 --> 00:12:48.160]  或者你通過教會的宣教猜拳基金
[00:12:48.160 --> 00:12:51.240]  去幫助非洲那裏一些人
[00:12:51.240 --> 00:12:54.120]  或者你擺時間出來
[00:12:54.120 --> 00:12:58.040]  陪一些老人家去公立醫院看醫生
[00:12:58.040 --> 00:13:00.440]  輪診拿藥
[00:13:00.440 --> 00:13:05.320]  或者去探訪一個需要的人
[00:13:05.320 --> 00:13:08.520]  或者在衙關的組織裏面
[00:13:08.520 --> 00:13:12.160]  陪人走生命的最後一程
[00:13:12.160 --> 00:13:15.400]  這些都是堅強的人
[00:13:15.400 --> 00:13:18.320]  擔待不堅固的人
[00:13:18.320 --> 00:13:23.120]  那種生命的軟弱
[00:13:23.120 --> 00:13:25.720]  第一節的下半節
[00:13:25.720 --> 00:13:27.720]  一直到第二節
[00:13:27.720 --> 00:13:32.520]  就說到服事的動機
[00:13:32.520 --> 00:13:34.320]  第一在那裏說
[00:13:34.320 --> 00:13:37.240]  不求自己的喜悅
[00:13:37.240 --> 00:13:38.640]  我覺得
[00:13:38.640 --> 00:13:40.960]  羅曼書今天的幾節經文
[00:13:40.960 --> 00:13:42.920]  無論對我們信徒
[00:13:42.920 --> 00:13:44.720]  在社會裏面
[00:13:44.720 --> 00:13:48.560]  我們作為一個領受較為豐富的人
[00:13:48.560 --> 00:13:51.320]  我們怎樣去幫助其他的人
[00:13:51.320 --> 00:13:53.600]  有很重要的指引作用
[00:13:53.600 --> 00:13:56.400]  對我們信徒在教會的服事
[00:13:56.400 --> 00:13:58.480]  有指引的作用
[00:13:58.480 --> 00:14:03.040]  甚至對我們專職在教會裏面的同工
[00:14:03.040 --> 00:14:06.200]  同樣有指引的作用
[00:14:06.200 --> 00:14:08.720]  服事最重要的動機
[00:14:08.720 --> 00:14:12.800]  不是我的agenda
[00:14:12.800 --> 00:14:17.000]  不求自己的益處當然很明顯
[00:14:17.000 --> 00:14:19.040]  不求自己的喜悅
[00:14:19.040 --> 00:14:22.360]  就是說我有preference
[00:14:22.360 --> 00:14:24.880]  我要做這個不做那個
[00:14:24.880 --> 00:14:27.760]  教會應該做這個不做那個
[00:14:27.760 --> 00:14:31.600]  這個是自己的喜悅
[00:14:31.600 --> 00:14:36.120]  應該尋求做物主的喜悅
[00:14:36.120 --> 00:14:39.520]  尋求那位拯救你的神
[00:14:39.520 --> 00:14:42.920]  和尋求那位呼召你
[00:14:42.920 --> 00:14:46.640]  來到這個服事行列裏面的主
[00:14:46.640 --> 00:14:49.680]  祂的心意是怎樣
[00:14:49.680 --> 00:14:53.480]  祂究竟喜歡我在此時此刻裏面
[00:14:53.480 --> 00:14:56.480]  怎樣將我生命去分享
[00:14:56.480 --> 00:15:00.600]  去幫助不堅固的人呢
[00:15:00.600 --> 00:15:02.800]  任何一個服事者
[00:15:02.800 --> 00:15:05.560]  無論是專職的服事者
[00:15:05.560 --> 00:15:07.800]  或者一個義工
[00:15:07.800 --> 00:15:11.920]  或者我們是服事更闊的群體
[00:15:11.920 --> 00:15:14.400]  我覺得這個動機的審查
[00:15:14.400 --> 00:15:16.800]  保羅在這裏提醒我們
[00:15:16.800 --> 00:15:19.200]  不單止不求自己的喜悅
[00:15:19.200 --> 00:15:20.440]  第二節就說
[00:15:20.440 --> 00:15:22.280]  各人募叫
[00:15:22.280 --> 00:15:24.560]  叫鄰舍喜悅
[00:15:24.560 --> 00:15:31.080]  鄰舍就是你旁邊需要你幫助的那個不堅固的人
[00:15:31.080 --> 00:15:34.400]  他有很多的軟弱在纏繞著他
[00:15:34.400 --> 00:15:39.520]  使他得益處和建立德行
[00:15:39.520 --> 00:15:43.040]  建立德行可以翻譯成甚麼呢
[00:15:43.040 --> 00:15:46.080]  是建立他的生命
[00:15:46.080 --> 00:15:48.960]  不是在他生命裏面
[00:15:48.960 --> 00:15:52.160]  栽種人愛喜樂等等的東西
[00:15:52.160 --> 00:15:54.840]  而是扶起他
[00:15:54.840 --> 00:16:00.080]  至少叫他能夠站穩在自己的腳裏面
[00:16:00.080 --> 00:16:02.160]  所以在這裏讓我們看到
[00:16:02.160 --> 00:16:03.920]  服事是甚麼呢
[00:16:03.920 --> 00:16:06.360]  服事就是有的人
[00:16:06.360 --> 00:16:09.800]  去和沒有的人分享
[00:16:09.800 --> 00:16:11.720]  上帝多給誰
[00:16:11.720 --> 00:16:16.080]  就要叫他和那些少的人分享
[00:16:16.080 --> 00:16:17.320]  多給誰
[00:16:17.320 --> 00:16:19.680]  就要向誰
[00:16:19.680 --> 00:16:23.880]  來多取和問責的更大
[00:16:23.880 --> 00:16:26.200]  但當我們在這個服事過程
[00:16:26.200 --> 00:16:28.560]  我們不要自我中心
[00:16:28.560 --> 00:16:32.600]  這個自我中心不單止是不求自己的益處
[00:16:32.600 --> 00:16:34.720]  我這樣做有甚麼好處呢
[00:16:34.720 --> 00:16:37.240]  好處是將來我的小朋友
[00:16:37.240 --> 00:16:38.320]  白染的時候
[00:16:38.320 --> 00:16:41.120]  其他媽媽都來教我了
[00:16:41.120 --> 00:16:42.720]  來幫我了
[00:16:42.720 --> 00:16:47.120]  大家在一種互惠交換的情況下
[00:16:47.120 --> 00:16:49.840]  亦都不是我的agenda
[00:16:49.840 --> 00:16:51.360]  我的喜悅
[00:16:51.360 --> 00:16:55.000]  而是上帝的喜悅是甚麼
[00:16:55.000 --> 00:16:59.840]  以及一定要有利他的原則裏面
[00:16:59.840 --> 00:17:03.680]  我常常說我們基督徒在這個世間上
[00:17:03.680 --> 00:17:06.160]  不過是六個字而已
[00:17:06.160 --> 00:17:09.480]  榮臣益人盡己
[00:17:09.480 --> 00:17:13.200]  如果到好像提摩太后書
[00:17:13.200 --> 00:17:15.480]  你生命來到總結
[00:17:15.480 --> 00:17:17.640]  當跑的路跑盡
[00:17:17.640 --> 00:17:19.280]  然後你要畫上句號
[00:17:19.280 --> 00:17:23.160]  去回想你過往一生
[00:17:23.160 --> 00:17:24.760]  七八十年
[00:17:24.760 --> 00:17:26.320]  八九十年
[00:17:26.320 --> 00:17:28.400]  或者一百歲的時候
[00:17:28.400 --> 00:17:32.440]  你一生人能否符合這三個衡量的標準呢
[00:17:32.440 --> 00:17:34.440]  榮耀神
[00:17:34.440 --> 00:17:37.520]  上帝在你身上有沒有被彰顯呢
[00:17:37.520 --> 00:17:39.680]  造就人
[00:17:39.680 --> 00:17:41.280]  益人
[00:17:41.280 --> 00:17:43.440]  別人有沒有在你身上
[00:17:43.440 --> 00:17:47.160]  從你身上獲得一些益處幫助
[00:17:47.160 --> 00:17:49.800]  以及上帝託管你的
[00:17:49.800 --> 00:17:52.400]  有沒有發揮出來
[00:17:52.400 --> 00:17:55.240]  這三個我覺得是衡量我們
[00:17:55.240 --> 00:17:57.320]  令到我們生命充實
[00:17:57.320 --> 00:17:58.200]  有意義
[00:17:58.200 --> 00:18:01.400]  無論你在家結婚之後
[00:18:01.400 --> 00:18:05.520]  就洗碗洗了幾十年的一個主婦
[00:18:05.520 --> 00:18:07.680]  連工人錢都省了
[00:18:07.680 --> 00:18:09.480]  你去想這三個字
[00:18:09.480 --> 00:18:11.120]  這六個字的話
[00:18:11.120 --> 00:18:13.600]  同樣可以賦予你的生命
[00:18:13.600 --> 00:18:15.400]  甚至給你的丈夫
[00:18:15.400 --> 00:18:17.200]  你活得更精彩
[00:18:17.200 --> 00:18:18.960]  更有意義
[00:18:18.960 --> 00:18:20.880]  然後第三節說到
[00:18:20.880 --> 00:18:22.720]  為什麼我們要服侍
[00:18:22.720 --> 00:18:25.480]  是不求自己的喜悅益處
[00:18:25.480 --> 00:18:28.160]  只求論社的喜悅
[00:18:28.160 --> 00:18:30.520]  只求他們的益處建立呢
[00:18:30.520 --> 00:18:35.240]  因為耶穌基督為我們立了榜樣
[00:18:35.240 --> 00:18:38.880]  因為聖經這樣去教導我們
[00:18:38.880 --> 00:18:40.680]  一會兒你會看到
[00:18:40.680 --> 00:18:43.080]  兩個的循環出現
[00:18:43.080 --> 00:18:44.800]  開頭那六節
[00:18:44.800 --> 00:18:46.360]  說到服侍
[00:18:46.360 --> 00:18:50.320]  那個基礎是耶穌基督的榜樣
[00:18:50.320 --> 00:18:53.440]  那個基礎是聖經的教導
[00:18:53.440 --> 00:18:55.640]  然後第七節到十三節
[00:18:55.640 --> 00:18:58.000]  說到我們群體相處
[00:18:58.000 --> 00:19:00.440]  有很多不同的時候
[00:19:00.440 --> 00:19:01.400]  是要怎樣呢
[00:19:01.400 --> 00:19:02.560]  彼此建立
[00:19:02.560 --> 00:19:04.240]  這種彼此建立
[00:19:04.240 --> 00:19:07.120]  是因為耶穌基督
[00:19:07.120 --> 00:19:09.320]  為我們示範了榜樣
[00:19:09.320 --> 00:19:13.600]  是因為聖經這樣去教導我們
[00:19:13.600 --> 00:19:15.680]  我們看第三節
[00:19:15.680 --> 00:19:17.160]  耶穌基督的服侍
[00:19:17.160 --> 00:19:19.320]  不求自己的喜悅
[00:19:19.320 --> 00:19:21.040]  祂說上帝啊
[00:19:21.040 --> 00:19:23.480]  這個虎杯可不可以挪開呢
[00:19:23.480 --> 00:19:26.520]  可不可以不用釘十字架
[00:19:26.520 --> 00:19:29.800]  就能夠完成這個救贖計劃呢
[00:19:29.800 --> 00:19:33.000]  可不可以不用生在馬槽裡面呢
[00:19:33.000 --> 00:19:36.160]  可不可以埋名隱姓
[00:19:36.160 --> 00:19:40.560]  三十年才燦爛那三年呢
[00:19:40.560 --> 00:19:43.640]  可不可以從頭到尾都燦爛呢
[00:19:43.640 --> 00:19:46.160]  耶穌基督沒有問這些
[00:19:46.160 --> 00:19:48.080]  只是父啊
[00:19:48.080 --> 00:19:50.960]  就是不要照我的意思
[00:19:50.960 --> 00:19:53.800]  但是照祢的意思走
[00:19:53.800 --> 00:19:55.120]  甚至呢
[00:19:55.120 --> 00:19:56.600]  肉麻門徒
[00:19:56.600 --> 00:19:59.800]  那些門徒去執行耶穌基督所做的事
[00:19:59.800 --> 00:20:04.080]  這些肉麻最終都去到耶穌基督身上
[00:20:04.080 --> 00:20:07.960]  啊 你這個耶穌仔 這個耶穌女
[00:20:07.960 --> 00:20:09.360]  你們所做的
[00:20:09.360 --> 00:20:16.800]  都和家族或者是和社會的價值是很不同
[00:20:16.800 --> 00:20:20.440]  最近在立法會裡面的辯論
[00:20:20.440 --> 00:20:22.800]  就有人WhatsApp給我
[00:20:22.800 --> 00:20:24.640]  有一個政黨的主席
[00:20:24.640 --> 00:20:25.800]  講到就是說
[00:20:25.800 --> 00:20:31.800]  你們反對同性戀是維護這個耶教
[00:20:31.800 --> 00:20:37.120]  和是和中國文化傳統有相違
[00:20:37.120 --> 00:20:39.480]  我今天很簡短的WhatsApp
[00:20:39.480 --> 00:20:42.000]  我說這個政黨的人呢
[00:20:42.000 --> 00:20:44.200]  你以後要刮目相看
[00:20:44.200 --> 00:20:47.520]  因為他common sense都沒有
