
[00:00:00.000 --> 00:00:06.360]  各位弟兄姊妹,今天很高興可以來到神的家裡一起分享上帝的話語
[00:04:42.840 --> 00:04:48.680]  祂肉身上的受苦就說明一件事,原來祂釘十字架死只是為了一個目的
[00:04:48.680 --> 00:04:53.400]  意向是什麼?就是叫罪在那一刻停止
[00:04:53.400 --> 00:04:57.240]  所以凡人見到耶穌基督的時候
[00:04:57.240 --> 00:05:01.800]  恩典就臨到,人就可以在罪裡面得到釋放
[00:05:01.800 --> 00:05:05.000]  這個是受苦的意義
[00:05:05.000 --> 00:05:11.480]  受苦是要叫到罪在那個階段裡面停止下來
[00:05:13.320 --> 00:05:17.400]  你還記得我剛才說的ViuTV的電視節目
[00:05:17.400 --> 00:05:19.400]  什麼反氣泡線聯盟
[00:05:19.400 --> 00:05:23.000]  其實這個世界裡面很多人
[00:05:23.000 --> 00:05:26.920]  在很多不同的場合,很多不同的位置裡面
[00:05:26.920 --> 00:05:32.360]  就在塑造很多很微小邪惡的東西出現
[00:05:32.360 --> 00:05:39.640]  那些很微小的邪惡可能只不過是純粹做一個模型
[00:05:40.360 --> 00:05:42.920]  不是你做的,也不是小朋友做的
[00:05:42.920 --> 00:05:46.440]  是找人去做的
[00:05:46.440 --> 00:05:49.560]  然後就贏了
[00:05:49.560 --> 00:05:54.680]  結果這個罪好像很微小,或者這些東西好像很微不足道
[00:05:54.680 --> 00:06:01.880]  但是往後日子裡面,每個家長看到那個模型的時候
[00:06:01.880 --> 00:06:07.720]  你知道你自己做和子女做一定贏不了
[00:06:09.000 --> 00:06:11.800]  但是很多人開始找很多不同的專業人士去做
[00:06:11.800 --> 00:06:15.400]  我曾經帶過我女兒去參加一個
[00:06:15.400 --> 00:06:22.200]  又是深美的兒子拿了冠軍的國際的比賽
[00:06:22.200 --> 00:06:25.400]  兒子還是女兒我忘記了
[00:06:25.400 --> 00:06:32.360]  他一屆他拿了獎,所以那個宣傳的遊戲就是找他來做宣傳
[00:06:33.800 --> 00:06:43.800]  如果有機會贏了可以去美國太空研究所中心學習一個禮拜
[00:06:43.800 --> 00:06:50.520]  我們所做的模型我帶到去,我很記得我看著所有的模型
[00:06:50.520 --> 00:06:54.040]  我立刻收起自己的模型
[00:06:54.040 --> 00:07:01.240]  就是你知道,我第一次從來沒有參加過這些東西
[00:07:02.760 --> 00:07:04.760]  我給這個影響是什麼呢?
[00:07:04.760 --> 00:07:07.240]  從此以後我都不會帶我女兒去參加比賽
[00:07:07.240 --> 00:07:10.440]  所有要做模型的東西我都覺得
[00:07:10.440 --> 00:07:17.640]  即是你的手、你的腳,多努力都好,根本不及別人那塊大座的東西
[00:07:17.640 --> 00:07:22.760]  耶穌基督受苦
[00:07:22.760 --> 00:07:27.400]  他講得很清楚的是,是要將罪指住
[00:07:27.400 --> 00:07:32.280]  我們現在講受苦,比如我們講疫情
[00:07:33.240 --> 00:07:36.280]  譬如我哥哥中了,我妹妹全家都中了
[00:07:36.280 --> 00:07:40.040]  好慘,好不容易,喉嚨好痛
[00:07:40.040 --> 00:07:45.160]  小朋友六七歲,幾天幾晚都是四十度高燒
[00:07:45.160 --> 00:07:47.800]  我可以想像我妹妹不知道怎樣搞
[00:07:47.800 --> 00:07:51.800]  我們不是講這一類型,好像很慘的東西
[00:07:51.800 --> 00:07:59.160]  耶穌基督刻意來到世間上,受人間的針釘十字架式
[00:07:59.160 --> 00:08:01.880]  祈望罪可以在那裡斷了
[00:08:03.720 --> 00:08:06.680]  這是基督徒受苦的意義
[00:08:06.680 --> 00:08:10.520]  基督徒受苦的意義是帶有主動性的
[00:08:10.520 --> 00:08:15.880]  從耶穌基督的身體到人間受苦
[00:08:15.880 --> 00:08:19.160]  所以基督徒受苦
[00:08:19.160 --> 00:08:22.200]  基督罪指住這個工作
[00:08:22.200 --> 00:08:24.760]  或者這個學習的意圖
[00:08:24.760 --> 00:08:29.560]  是耶穌基督親自的榜樣幫我們
[00:08:29.560 --> 00:08:32.600]  這點很重要
[00:08:33.720 --> 00:08:35.720]  第二節他說
[00:08:35.720 --> 00:08:39.720]  叫我們餘下的人生裡不要再活在人的慾望之下
[00:08:39.720 --> 00:08:42.440]  活在神的旨意之中
[00:08:42.440 --> 00:08:44.120]  這個神的旨意不是在說
[00:08:44.120 --> 00:08:49.400]  你不知道前面那條路,剛才傳道同工帶我們那首歌
[00:08:49.400 --> 00:08:52.600]  我望著前路,是迷戀仗望一片
[00:08:52.600 --> 00:08:55.240]  大致上他不是在講一些
[00:08:55.240 --> 00:09:00.040]  你不知道前面那條路到底是要離開香港還是要轉工那些,不是
[00:09:01.240 --> 00:09:03.880]  這個旨意,如果第一次講得清楚的話
[00:09:03.880 --> 00:09:07.160]  這個旨意的意思就是在說
[00:09:07.160 --> 00:09:12.760]  耶穌基督受苦,從此以後要帶來罪的終結
[00:09:12.760 --> 00:09:17.400]  問題就是要問,基督徒活在世上
[00:09:17.400 --> 00:09:20.760]  受不受苦
[00:09:20.760 --> 00:09:24.600]  或者我們的受苦是為了什麼而受苦
[00:09:24.600 --> 00:09:27.880]  是有叫罪去終結?
[00:09:28.440 --> 00:09:33.800]  還是讓罪繼續延伸,好像活在人的慾望之下
[00:09:33.800 --> 00:09:39.320]  你想惡納雞群,你想做得好,你想贏的慾望在哪裏
[00:09:39.320 --> 00:09:46.280]  所以基督徒,如果今天有人說我為主受苦
[00:09:46.280 --> 00:09:50.600]  為主放下一些東西的話
[00:09:50.600 --> 00:09:54.520]  最大的checking,最大的
[00:09:56.120 --> 00:09:58.680]  你要test他是不是真的為主受苦是什麼
[00:09:58.680 --> 00:10:04.440]  他有沒有叫一些罪去停止
[00:10:04.440 --> 00:10:08.200]  他有沒有因為他受苦的緣故
[00:10:08.200 --> 00:10:11.720]  在十字架上
[00:10:11.720 --> 00:10:14.520]  將罪了結
[00:10:14.520 --> 00:10:19.320]  這個是彼得的經歷,這個也是彼得
[00:10:19.320 --> 00:10:22.040]  見證著耶穌基督頂十字架的時候
[00:10:22.040 --> 00:10:25.640]  雖然他不是在樓下見著,他遠遠地望著,說他
[00:10:27.080 --> 00:10:29.080]  他知道耶穌基督所做的是什麼
[00:10:29.080 --> 00:10:34.520]  第三四節重要
[00:10:34.520 --> 00:10:44.280]  他說在過去的日子裏面,我們已經足夠在外邦人的慾望下作事
[00:10:44.280 --> 00:10:49.640]  他說我們未順主之前
[00:10:49.640 --> 00:10:54.280]  我們已經足夠活在希臘文化外邦人底下
[00:10:54.280 --> 00:10:56.280]  那些文化是什麼
[00:10:56.280 --> 00:11:04.520]  好色、私慾、空虛、恃酒、謊言、狂飲和律法所禁止的敗偶像
[00:11:04.520 --> 00:11:09.880]  你不要以為你看到這些字眼好像很淫亂
[00:11:09.880 --> 00:11:11.880]  很荒誕
[00:11:11.880 --> 00:11:13.880]  你覺得我不會做
[00:11:13.880 --> 00:11:16.760]  你理解錯了這段經文說話
[00:11:16.760 --> 00:11:20.040]  這段經文是在說
[00:11:21.160 --> 00:11:24.440]  你要被歡迎、要被人接受
[00:11:24.440 --> 00:11:29.240]  你要一個群體、一個家族
[00:11:29.240 --> 00:11:33.240]  能夠讓這個社會接納到你
[00:11:33.240 --> 00:11:36.440]  你要參與希臘文化等等
[00:11:36.440 --> 00:11:38.920]  以上這些活動
[00:11:38.920 --> 00:11:43.560]  這些活動是一個你身份的標記
[00:11:43.560 --> 00:11:49.000]  這是在說你身份裏面應該要做的事
[00:11:50.440 --> 00:11:54.200]  完全不是我們用這些字眼裏面所理解的東西
[00:11:54.200 --> 00:11:57.080]  你用今天人話一點說
[00:11:57.080 --> 00:11:59.080]  是這個時代的東西
[00:11:59.080 --> 00:12:04.520]  我們喜歡爭出名
[00:12:04.520 --> 00:12:08.600]  我們喜歡有好的明星
[00:12:08.600 --> 00:12:13.160]  我們喜歡我們的Facebook專頁
[00:12:13.160 --> 00:12:16.360]  教會的網站很多人Like、很多人看
[00:12:21.320 --> 00:12:23.320]  我懷疑
[00:12:23.320 --> 00:12:28.360]  將這些字眼換光才所說的話時
[00:12:28.360 --> 00:12:32.280]  我們就問
[00:12:32.280 --> 00:12:36.920]  如果基督徒要不做那些事
[00:12:36.920 --> 00:12:40.920]  不為自己打算任何事
[00:12:40.920 --> 00:12:45.240]  好像這個世界的人為自己每一個
[00:12:45.240 --> 00:12:48.600]  就算是很出名的人
[00:12:49.240 --> 00:12:52.600]  你都要為自己很多事去籌算想法的時候
[00:12:52.600 --> 00:12:56.120]  成為了你的identity
[00:12:56.120 --> 00:13:00.440]  我做青少年侍宮的導師
[00:13:00.440 --> 00:13:05.240]  我下面的年輕人很吸引、被我吸引
[00:13:05.240 --> 00:13:08.200]  這個成為了我的明星
[00:13:08.200 --> 00:13:11.240]  我做詩歌的敬拜
[00:13:11.240 --> 00:13:15.000]  下面很多人覺得我唱得很好聽
[00:13:15.000 --> 00:13:17.720]  很能帶他們去到上帝面前
[00:13:20.040 --> 00:13:23.080]  這些成為了identity marker
[00:13:23.080 --> 00:13:26.440]  你鞏固著身份的內容
[00:13:26.440 --> 00:13:30.120]  這些在希臘文化裡面
[00:13:30.120 --> 00:13:32.760]  你做這些事情就代表著
[00:13:32.760 --> 00:13:35.560]  你就是受歡迎
[00:13:35.560 --> 00:13:38.440]  你就是與他一起去面對
[00:13:38.440 --> 00:13:42.680]  希臘文化背景我不會花時間說太多
[00:13:42.680 --> 00:13:46.760]  時間關係我不會大約說太多這個背景
[00:13:47.640 --> 00:13:49.640]  因為這一類的東西成為了
[00:13:49.640 --> 00:13:52.680]  你在那個群體裡面
[00:13:52.680 --> 00:13:54.200]  你合不合群
[00:13:54.200 --> 00:13:55.240]  有沒有生意做
[00:13:55.240 --> 00:13:56.600]  有沒有朋友交
[00:13:56.600 --> 00:14:00.920]  一個很重要的做法
[00:14:00.920 --> 00:14:03.560]  今天
[00:14:03.560 --> 00:14:06.440]  每一個時代裡面有他的
[00:14:06.440 --> 00:14:09.160]  社會的遊戲規矩
[00:14:09.160 --> 00:14:13.880]  今天在我們香港社會一樣有我們的社會規矩
[00:14:13.880 --> 00:14:16.280]  有我們教會的文化與想法
[00:14:18.600 --> 00:14:20.600]  他說以往已經夠了
[00:14:20.600 --> 00:14:23.880]  這些東西只會帶來
[00:14:23.880 --> 00:14:26.360]  好像那些模型一樣
[00:14:26.360 --> 00:14:30.440]  你做夠四尺乘四尺很大的模型
[00:14:30.440 --> 00:14:32.120]  你參加比賽
[00:14:32.120 --> 00:14:34.120]  我下次做個六尺乘六尺
[00:14:34.120 --> 00:14:36.120]  甚或乎我整個元宇宙出來
[00:14:36.120 --> 00:14:38.600]  裡面有十萬尺乘十萬尺給你看
[00:14:38.600 --> 00:14:44.520]  彼得
[00:14:45.480 --> 00:14:51.560]  在說什麼可以將罪扭轉
[00:14:51.560 --> 00:14:55.240]  或者將這些我們覺得慣常的東西扭轉
[00:14:55.240 --> 00:14:59.320]  就因為你受苦
[00:14:59.320 --> 00:15:03.480]  就是所有人都做那樣東西的時候
[00:15:03.480 --> 00:15:05.480]  你刻意不做的時候
[00:15:05.480 --> 00:15:09.720]  人家會不跟你做朋友
[00:15:09.720 --> 00:15:10.760]  不跟你做生意
[00:15:10.760 --> 00:15:13.720]  你會有很多不方便的東西
[00:15:16.440 --> 00:15:21.480]  耶穌基督釘十字架死
[00:15:21.480 --> 00:15:23.480]  祂不跟那些文士
[00:15:23.480 --> 00:15:25.480]  不跟那些法律菜人
[00:15:25.480 --> 00:15:27.480]  不跟那些祭司長打交道
[00:15:27.480 --> 00:15:31.480]  或者祂也會跟你吃一頓飯
[00:15:31.480 --> 00:15:39.480]  吃完飯只會惹來那些人對祂更加的憤恨
[00:15:39.480 --> 00:15:41.480]  對祂更加的憤怒
[00:15:43.480 --> 00:15:45.480]  對祂更加的憤怒
[00:15:45.480 --> 00:15:53.480]  耶穌基督跟那時代那些文士法律菜人
[00:15:53.480 --> 00:15:55.480]  宗教領袖不一樣
[00:15:55.480 --> 00:15:57.480]  為著的是什麼
[00:15:57.480 --> 00:16:01.480]  將罪指著
[00:16:01.480 --> 00:16:03.480]  原來宗教領袖不是這樣做的
[00:16:03.480 --> 00:16:07.480]  原來那些法律菜人和文士那些
[00:16:07.480 --> 00:16:11.480]  互相在政權裡面拿位置
[00:16:11.480 --> 00:16:17.480]  不是一個上主的僕人領袖要做的事情
[00:16:17.480 --> 00:16:21.480]  耶穌基督的受苦
[00:16:21.480 --> 00:16:25.480]  將那些習以為常的事情指著
[00:16:25.480 --> 00:16:31.480]  為了叫出一個新的局面
[00:16:31.480 --> 00:16:35.480]  是那些無學的小民
[00:16:35.480 --> 00:16:37.480]  打魚的漁夫
[00:16:37.480 --> 00:16:39.480]  是那些瑞利
[00:16:41.480 --> 00:16:43.480]  那些跟從耶穌的女門徒
[00:16:43.480 --> 00:16:45.480]  被人不看在眼內
[00:16:45.480 --> 00:16:49.480]  那些被鬼附的慕大拉的瑪利亞
[00:16:49.480 --> 00:16:53.480]  是可以成為教會
[00:16:53.480 --> 00:16:57.480]  裡面真正能夠跟從耶穌
[00:16:57.480 --> 00:17:01.480]  成為上主的子民的一群人
[00:17:01.480 --> 00:17:05.480]  耶穌基督受苦
[00:17:05.480 --> 00:17:09.480]  是讓新的局面開始
[00:17:09.480 --> 00:17:13.480]  讓那些被罪玷污的群體
[00:17:13.480 --> 00:17:15.480]  可以因為耶穌基督受苦的緣故
[00:17:15.480 --> 00:17:19.480]  有新的局面呈現
[00:17:19.480 --> 00:17:23.480]  今天我們要問的是
[00:17:23.480 --> 00:17:27.480]  我們都很喜歡被人喜歡
[00:17:27.480 --> 00:17:29.480]  我們喜歡玩IG
[00:17:29.480 --> 00:17:31.480]  喜歡玩Facebook
[00:17:31.480 --> 00:17:33.480]  我們喜歡我們的東西出來
[00:17:33.480 --> 00:17:35.480]  要多人Like和Share
[00:17:35.480 --> 00:17:37.480]  多人給心心
[00:17:39.480 --> 00:17:45.480]  但今天我們要問自己的是
[00:17:45.480 --> 00:17:49.480]  我們在跟這個文化裡面
[00:17:49.480 --> 00:17:51.480]  共同在一起
[00:17:51.480 --> 00:17:53.480]  在運作的同時
[00:17:53.480 --> 00:17:57.480]  有什麼東西是我們可以不一樣的
[00:17:57.480 --> 00:18:01.480]  或者什麼東西
[00:18:01.480 --> 00:18:03.480]  是可以叫我們的生命
[00:18:03.480 --> 00:18:07.480]  可以不再是那些
[00:18:09.480 --> 00:18:17.480]  最可怕的是這一句
[00:18:17.480 --> 00:18:21.480]  當你不跟他們的時候
[00:18:21.480 --> 00:18:23.480]  他們會感到驚訝
[00:18:23.480 --> 00:18:29.480]  他們甚至會恥辱你們
[00:18:29.480 --> 00:18:33.480]  你為什麼不做那些事情
[00:18:33.480 --> 00:18:35.480]  你為什麼不走那條路出來
[00:18:37.480 --> 00:18:39.480]  他說那些人對你驚訝
[00:18:39.480 --> 00:18:41.480]  甚至羞辱你
[00:18:41.480 --> 00:18:43.480]  是因為你不再是一個
[00:18:43.480 --> 00:18:45.480]  極錯誤的道路的上面
[00:18:45.480 --> 00:18:53.480]  有時候分不分得到
[00:18:53.480 --> 00:18:55.480]  什麼是極錯誤
[00:18:55.480 --> 00:18:57.480]  還是極錯誤在我們眼中
[00:18:57.480 --> 00:18:59.480]  其實是極正確
[00:18:59.480 --> 00:19:03.480]  他說你看一下有沒有人
[00:19:03.480 --> 00:19:05.480]  對你驚訝
[00:19:05.480 --> 00:19:07.480]  他說你看一下有沒有人羞辱你
[00:19:07.480 --> 00:19:09.480]  恥笑你
[00:19:09.480 --> 00:19:13.480]  覺得你做的事情很愚蠢
[00:19:13.480 --> 00:19:15.480]  很愚蠢
[00:19:15.480 --> 00:19:17.480]  為什麼釘死十字架
[00:19:17.480 --> 00:19:19.480]  你不如在十字架裡面
[00:19:19.480 --> 00:19:21.480]  表演幾個魔術
[00:19:21.480 --> 00:19:23.480]  血突然間停止流出
[00:19:23.480 --> 00:19:27.480]  搞幾個神蹟就搞定了
[00:19:27.480 --> 00:19:29.480]  為什麼要受苦
[00:19:35.480 --> 00:19:37.480]  第五第六節是最令人
[00:19:37.480 --> 00:19:41.480]  很難解的經文
[00:19:41.480 --> 00:19:43.480]  如果聽和本的話
[00:19:43.480 --> 00:19:45.480]  你說他會嚇到你
[00:19:45.480 --> 00:19:47.480]  但是我希望用這個翻譯
[00:19:47.480 --> 00:19:49.480]  能夠幫我們理解好多一點
[00:19:49.480 --> 00:19:53.480]  他說他們是負上代價的
[00:19:53.480 --> 00:19:55.480]  就是那幫侮辱你
[00:19:55.480 --> 00:19:57.480]  那幫恥辱你的人
[00:19:57.480 --> 00:19:59.480]  因為那位準備好審判
[00:19:59.480 --> 00:20:01.480]  生人和死人的那個
[00:20:01.480 --> 00:20:03.480]  不是生人對不起
[00:20:03.480 --> 00:20:05.480]  不是生人就是生人和死人
[00:20:05.480 --> 00:20:07.480]  他說再次
[00:20:07.480 --> 00:20:09.480]  那些死了的
[00:20:09.480 --> 00:20:11.480]  其實在生前已經有風傳給他聽
[00:20:11.480 --> 00:20:13.480]  就是說那些
[00:20:13.480 --> 00:20:15.480]  堅持做一些
[00:20:15.480 --> 00:20:17.480]  別人覺得不是
[00:20:17.480 --> 00:20:19.480]  很正常的事情的人
[00:20:19.480 --> 00:20:21.480]  可能已經被人搞到
[00:20:21.480 --> 00:20:23.480]  他死了
[00:20:23.480 --> 00:20:25.480]  所以他說那些死了的人
[00:20:25.480 --> 00:20:27.480]  其實有風傳給他們
[00:20:27.480 --> 00:20:29.480]  所以ok就行了
[00:20:29.480 --> 00:20:31.480]  因為這些死了的人在世上
[00:20:31.480 --> 00:20:33.480]  之前好像被人審判
[00:20:33.480 --> 00:20:35.480]  但是
[00:20:35.480 --> 00:20:37.480]  當他死了之後
[00:20:37.480 --> 00:20:41.480]  在靈性上
[00:20:41.480 --> 00:20:43.480]  被神來看他是活著的
[00:20:43.480 --> 00:20:47.480]  他在這裡
[00:20:47.480 --> 00:20:49.480]  說一件很重要的事
[00:20:49.480 --> 00:20:51.480]  他說當一個人生前的時候
[00:20:51.480 --> 00:20:53.480]  如果已經有福音
[00:20:53.480 --> 00:20:55.480]  傳給他
[00:20:55.480 --> 00:20:57.480]  有個福音
[00:20:57.480 --> 00:20:59.480]  傳到他身上的時候
[00:20:59.480 --> 00:21:01.480]  他的福音是甚麼
[00:21:01.480 --> 00:21:03.480]  就好像耶穌基督釘十字架
[00:21:03.480 --> 00:21:05.480]  願意受苦
[00:21:05.480 --> 00:21:07.480]  受苦完之後
[00:21:07.480 --> 00:21:09.480]  可以在他世代裏面
[00:21:09.480 --> 00:21:11.480]  將這些罪去停止一樣
[00:21:11.480 --> 00:21:13.480]  就算這個人死了
[00:21:13.480 --> 00:21:15.480]  他被人審判
[00:21:15.480 --> 00:21:17.480]  好像耶穌基督一樣
[00:21:17.480 --> 00:21:19.480]  但是對於上帝來講
[00:21:19.480 --> 00:21:21.480]  這個人確實是活著
[00:21:27.480 --> 00:21:29.480]  我們可以這樣去想
[00:21:29.480 --> 00:21:33.480]  彼得在
[00:21:33.480 --> 00:21:35.480]  四章節六節他想講甚麼
[00:21:35.480 --> 00:21:39.480]  他想爭論甚麼
[00:21:39.480 --> 00:21:41.480]  當然我們可以再看七節
[00:21:41.480 --> 00:21:43.480]  十幾節聖經第四章
[00:21:43.480 --> 00:21:51.480]  其實
[00:21:51.480 --> 00:21:53.480]  我們人生在
[00:21:53.480 --> 00:21:55.480]  整個人生成長的過程裏面
[00:21:57.480 --> 00:21:59.480]  我們見證了很多東西
[00:21:59.480 --> 00:22:03.480]  你會發現
[00:22:03.480 --> 00:22:05.480]  有很多時候
[00:22:05.480 --> 00:22:09.480]  我們因為方便和便利
[00:22:09.480 --> 00:22:13.480]  有很多我們應該說的話
[00:22:13.480 --> 00:22:15.480]  我們沒有說
[00:22:15.480 --> 00:22:17.480]  我們有做的決定
[00:22:17.480 --> 00:22:19.480]  我們沒有做
[00:22:19.480 --> 00:22:25.480]  我講再具體一點
[00:22:27.480 --> 00:22:29.480]  如果某一個
[00:22:29.480 --> 00:22:31.480]  在位的
[00:22:31.480 --> 00:22:33.480]  總統任期只能夠
[00:22:33.480 --> 00:22:35.480]  兩屆
[00:22:35.480 --> 00:22:37.480]  你發現
[00:22:37.480 --> 00:22:39.480]  他可以做完兩屆之後
[00:22:39.480 --> 00:22:41.480]  又再做又再做
[00:22:41.480 --> 00:22:43.480]  做了二十幾年
[00:22:43.480 --> 00:22:45.480]  甚至他可能
[00:22:45.480 --> 00:22:47.480]  再做多幾年
[00:22:47.480 --> 00:22:53.480]  明明有些東西不是這樣的
[00:22:57.480 --> 00:22:59.480]  是否沒有人在當中
[00:22:59.480 --> 00:23:03.480]  停在那裏
[00:23:03.480 --> 00:23:07.480]  因為suffer的緣故
[00:23:07.480 --> 00:23:09.480]  不作聲
[00:23:09.480 --> 00:23:15.480]  覺得沒事
[00:23:15.480 --> 00:23:21.480]  正如你人生裏面所體會的一樣
[00:23:25.480 --> 00:23:27.480]  基督徒要做見證
[00:23:27.480 --> 00:23:31.480]  所謂為主受苦
[00:23:31.480 --> 00:23:35.480]  其實真正講的是什麼
[00:23:35.480 --> 00:23:39.480]  從來都不是便利和方便
[00:23:39.480 --> 00:23:47.480]  從來都是講
[00:23:47.480 --> 00:23:51.480]  當我們為主去
[00:23:51.480 --> 00:23:53.480]  願意受苦的時候
[00:23:55.480 --> 00:23:57.480]  我們所見到
[00:23:57.480 --> 00:23:59.480]  那些很小的邪惡
[00:23:59.480 --> 00:24:01.480]  在它未成為一個
[00:24:01.480 --> 00:24:03.480]  很大的邪惡
[00:24:03.480 --> 00:24:05.480]  二十幾年的邪惡
[00:24:05.480 --> 00:24:11.480]  預先
[00:24:11.480 --> 00:24:13.480]  能夠停在
[00:24:13.480 --> 00:24:15.480]  某一點
[00:24:15.480 --> 00:24:21.480]  在
[00:24:21.480 --> 00:24:23.480]  我們這個圈子裏面
[00:24:25.480 --> 00:24:27.480]  最近聽很多
[00:24:27.480 --> 00:24:29.480]  年輕一輩聊天和說話
[00:24:29.480 --> 00:24:33.480]  他說他對教會
[00:24:33.480 --> 00:24:35.480]  教圈子
[00:24:35.480 --> 00:24:37.480]  很怕那些
[00:24:37.480 --> 00:24:39.480]  唯唯諾諾的文化
[00:24:39.480 --> 00:24:43.480]  那些
[00:24:43.480 --> 00:24:45.480]  他們形容
[00:24:45.480 --> 00:24:47.480]  我不一定
[00:24:47.480 --> 00:24:49.480]  主觀意願好與不好
[00:24:49.480 --> 00:24:51.480]  他們說派卡片的文化
[00:24:53.480 --> 00:24:55.480]  有好的關係就可以
[00:24:55.480 --> 00:24:57.480]  有
[00:24:57.480 --> 00:24:59.480]  有很順利的路可以走
[00:24:59.480 --> 00:25:03.480]  當你沒有好的關係的時候
[00:25:03.480 --> 00:25:07.480]  就算你說什麼都好
[00:25:07.480 --> 00:25:09.480]  都被人放在一旁
