
[00:00:00.000 --> 00:00:10.000]  我是早晨,很開心再來這裏,特別是在北角,坐車下去西灣河,經過這裏
[00:12:35.000 --> 00:13:03.000]  最多,但我都誇張了,我考你一個人,這個人是彼得,你知道彼得是誰,彼得是耶穌的首席徒弟,彼得說這個是我兒子,我的兒子,你猜猜是誰,然後保羅就說這個是我拍檔,和我一起工作的,這個是誰呢
[00:13:03.000 --> 00:13:32.000]  再接着,保羅說這個人是令我有安慰,保羅都有人安慰,但這個人可以安慰保羅,這個是誰呢,然後保羅說這個人在我傳道的事上,令我有益處,保羅都說他有益處,這個是誰呢,這個人真是有架勢,有這四個身份,四個身份,彼得說是他的兒子,保羅說這個是我拍檔
[00:13:32.000 --> 00:13:55.000]  保羅說他令我有安慰,保羅說他令我有益處,這個是誰呢,這個是年輕人,這個是青少年,你不懂不要緊的,參與着學吧,沒問題,這個人就是馬可,馬可是個什麼人呢
[00:13:55.000 --> 00:14:17.000]  馬可是被人笑,是一個甩底,怕事,怕死,說了沒有口齒,答應了做,都沒開工又走了,就是我們現在的年輕人,對不起,不是你們
[00:14:17.000 --> 00:14:43.000]  我們一天到晚都是罵年輕人,說了又不算數,只有一把嘴,到時真的要做了再說,就是說一個年輕人最容易是什麼呢,就是眼高手低,所以年輕人靠不住,他說話是有抱負的,做出來什麼都沒抱過
[00:14:43.000 --> 00:15:01.000]  那你說大人很厲害嗎?大人都不厲害,大人連抱負都沒有,因爲他做到看得化了,不要再叫我做事,所以當我們罵年輕人的時候,我們都會說我們都不是很榜樣給年輕人
[00:15:01.000 --> 00:15:27.000]  因爲我們以前的理想,當生了小孩之後,中年之後,不要再說了,你試試問問你爸爸,爸爸你做了什麼抱負,爸爸你說什麼,即是說爸爸都沒有話可以誇口,因爲他已經沒有抱負了,所以不要只罵年輕人,全世界人很快最多是成爲了中年沒有抱負的人
[00:15:27.000 --> 00:15:43.000]  但馬可是反過來的,曾經是沒有抱負的,脫底的,走佬的,但馬可是後來寫馬可福音的,我們想拆開這個局是什麼意思呢?
[00:15:43.000 --> 00:16:05.000]  今日我相信大家不用揭,我告訴大家,馬可如果擺在香港,你猜馬可住哪裏呢?一定是太古城,因爲馬可住的那棟樓叫馬可樓,馬可樓是什麼呢?我相信是他父親寄給他的
[00:16:05.000 --> 00:16:29.000]  但馬可家裏坐過誰呢?是耶穌如月節的時候,最後晚餐在馬可樓,即是說他也很駕駛,聖經最出名的人在他家裏喫過飯
[00:16:29.000 --> 00:16:49.000]  不是那麼簡單,是耶穌昇天之後,120人都在他家裏聚集,你問地產要找120人坐的廳在太古城,你找到什麼本呢?
[00:16:49.000 --> 00:17:15.000]  佔件就有,即是說很難的,他是個有錢人,他家那麼大,要弄個湯房,可以租很多人的,他真的不用做,還有,彼得在監獄出來的時候,司徒凱旋記在說,彼得一想就往那清馬可的家去
[00:17:15.000 --> 00:17:30.000]  彼得去慣那裏的,他家是彼得時時去的,所以當羅大沒看清楚彼得的臉的時候,開了門就認得他的聲音,證明彼得經常去的
[00:17:30.000 --> 00:17:50.000]  這些根據,馬可是個什麼人呢?他家底很厲害,你想做馬可,那麼有錢,不用做,有地產,不用做,人生裏面最恨見的耶穌,耶穌的門都見過了
[00:17:50.000 --> 00:18:10.000]  但是,令我們很可惜,馬克福音14章是記載他自己,他自己披着一塊麻布,當耶穌被抓的時候,他是逃走的,他是走的
[00:18:10.000 --> 00:18:26.000]  我們不應該笑他,因爲很多人都逃走,我想我們有難的時候,我們都採取一個方式,就是不要搞我,我不承認這件事跟我有關,我要走,逃走
[00:18:26.000 --> 00:18:46.000]  但再大一點,都不見得有什麼好,再大一點的時候,巴拿巴帶他去傳道,但是保羅曾經領過他的東西,在彭斐尼亞的時候,他曾經不肯繼續走,是自己先走,所以保羅說我不肯帶他去
[00:18:46.000 --> 00:19:05.000]  他的資料背景不好,我不知道你有沒有試過在這個教會,掉底又掉底,李牧師還找你做事,李牧師說,你帶那些回來老人中心吧,現在我不敢領教你了
[00:19:05.000 --> 00:19:26.000]  我有這個經驗,我做了五年宣教,在美國,加拿大,歐洲,澳洲,每一次我決定帶什麼我的徒弟去的時候,我們機構打算奉獻一筆錢,所以每一次去我們都自己給錢請我們的徒弟去,機票去食住
[00:19:26.000 --> 00:19:53.000]  但是每一次我都遇到有同意和反對的聲音,對某個年輕人跟我們去,有一些他的師傅說,這個人上班又晚,又會早走,又不交代,特別是沒有做的東西,我以爲做起了,到時候沒有,又帶漏東西,最可怕的問題是他從來都不認真準備東西
[00:19:53.000 --> 00:20:16.000]  還帶他去,也有些同意的說,他小時候,如果沒有機會給他見識,他們怎麼知道出來場面做報道,跟年輕人聊天,跟家長聊天,他上陣多一點,他長大的時候,他只有這個信心,穩定的情緒,於是有人同意,有人不同意
[00:20:16.000 --> 00:20:38.000]  我最後投一票都是讓他去,因爲我看到這一段馬可的事蹟,有一天這個年輕人會長大,讓他去,我領了很多東西,我領東西領到一個地步,當我們在美國出發的時候,我們和小朋友演講的時候,我們要變魔術
[00:20:38.000 --> 00:21:00.000]  當車子走了一大半,突然聽到慘叫一聲,哎呀,漏了,沒有帶,所以唯有在車上和我們自己演魔術,很多人都領頭,說他們靠不住,靠不住還要帶,這個就是巴拿巴,但是巴拿巴給機會馬可
[00:21:00.000 --> 00:21:28.000]  但馬可怎麼會改變呢,如果不是沒有理由有馬可福音,馬可改變就是因爲彼得當他是誰呢,是他的兒子,屬靈的兒子,今天大家坐在這裏,如果你是自問,是二十五歲以上,你應該將前面這麼多年輕的朋友當他們是你的子女
[00:21:28.000 --> 00:21:43.000]  他們就有希望,什麼叫當他們是你的子女呢,你仍然有信心他會長大,你仍然給你的認真,給你的投入去教他,他會學你的認真,投入,教他下一代
[00:21:43.000 --> 00:22:03.000]  我在教會長大的時候,我參與少年團契,我看到一些導師教我們,其實我們全部都是爲了回來,因爲有得喫,所以回來的,所以導師用一些好的食物哄我們回來,就是宵夜喫
[00:22:03.000 --> 00:22:22.000]  到我青年團契的時候,人們就教我寫團契兩個字,將口字搬到另一邊,變成專喫,團契原來和專喫都是一樣不滑的,就是專門給我們喫
[00:22:22.000 --> 00:22:46.000]  我明白了,小孩你不給他喫,你引不了他回來,後來我們加料,我們和他踢球,就是這樣有班男孩和女孩幫很多人回來,曾經試過青年團契上到一百人
[00:22:46.000 --> 00:23:04.000]  我們發現很多青年團契團友回到少年團契做導師,因爲他們很感激,以前有一班人很用心對自己,自己這麼爲食的日子,竟然他沒有笑我,他知道我們貪心,他知道我們恨食
[00:23:04.000 --> 00:23:33.000]  於是他每個星期告訴我們,就快可以喫了,不過要等很久,就快可以喫了,我們不介意,因爲我們是這樣長大,那時候教會很興旺,在移民潮之前,原因是一代一代一代,就是曾經被人用心教的人,後來反過來是教下一代,所以永遠沒有斷了二十多年
[00:23:33.000 --> 00:23:51.000]  我想今天的教會,誰肯對年輕人當自己的子女,誰肯呢?因爲我們那時候的導師是帶我們去哪裏喫呢?去他家喫的,他真的當我們是子女
[00:23:51.000 --> 00:24:14.000]  我想彼得就是這樣對馬可,很詳細講他的經歷給馬可聽,所以馬可寫了馬可福音,在以前香港的會考,考聖經,是不考約翰福音的,是考馬太,馬可,努加,輪轉,考完努加,第二年就考馬太,跟着馬可
[00:24:14.000 --> 00:24:41.000]  那些中學生最興奮就是考馬可福音,因爲馬可福音是最短的,馬太福音是另一回事,馬可福音是很短的,我讀天主教學校,那些神父跟我們講,你不要以爲易讀,一定被性心的人全部拿A,因爲馬可福音被男生答,不會拿頂分
[00:24:41.000 --> 00:25:00.000]  馬可福音的難度就是當你答經文的時候,內容的時候,因爲馬可的形容方式是很微細的,譬如舉個例子,譬如馬可福音九章十五節,他說衆人一見耶穌就跑上去問他的安
[00:25:00.000 --> 00:25:24.000]  你要將那些人怎樣見耶穌的反應,是跑還是走,要寫出來,又譬如說領過一個小孩子來,叫他站在門徒中間,又抱起他來,這些形容的過程,馬可是這麼微細的,如果你籠統寫,你拿不到A的,只有那些女生這麼認真,跑跑跑就拿A的
[00:25:24.000 --> 00:25:33.000]  所以他說,你不要當馬可是火箭基地拿A,千萬不要當成這樣
[00:25:33.000 --> 00:25:52.000]  我慢慢明白,馬可能夠這麼細微寫馬可福音,就因爲他的師父,能夠好好心機,講解得很詳盡,每一個環節,耶穌當時是怎樣做法的,讓馬可知道
[00:25:52.000 --> 00:26:09.000]  這個很大的關鍵,現在我們怎樣對待年輕人,有沒有這麼好心機,你說他沒心機聽,我怎會有心去跟他講,好像是,好像是,但你忘記一件事,我是做心理學家的
[00:26:09.000 --> 00:26:29.000]  青少年和我們最不一樣的是,我們這羣年紀大的人,是睡八個小時,或者以下的,所以你們現在全部都不睡,他們是現在睡的,爲什麼呢,因爲他們要睡九個小時至十一個小時
[00:26:29.000 --> 00:26:49.000]  當你在讀小學,中學,甚至大學,我不相信香港有青少年能夠睡十至十一個小時,因爲你的功課,測驗,考試,還要課餘打一下機,還要應酬朋友
[00:26:49.000 --> 00:27:09.000]  還要回復apps,你根本上睡了六個小時已經很慷慨,所以青少年很容易發脾氣,因爲扭眼睡,根本上他們睡不夠,所以爸爸媽媽說什麼他都覺得很煩
[00:27:09.000 --> 00:27:27.000]  因爲他根本上很累,對一個很累的人來說,你不停地說話,他肯定覺得你很煩,真的覺得很煩,這是香港的問題,因爲香港的青少年是睡得很少的
[00:27:27.000 --> 00:27:44.000]  那你說,那爲什麼要有耐性對他呢,有辦法的,就是你和他喫東西的時候,因爲喫東西的時候,他暫時看不到那部機這麼清楚
[00:27:44.000 --> 00:28:04.000]  暫時而已,你就說話了,你說的東西要說得很動聽,就是以前錯的東西不要再說了,因爲他聽過了,你要說些他猜不到的東西,你說沒有啊,沒有就證明你沉氣咯,應該有的嘛
[00:28:04.000 --> 00:28:20.000]  就是說,你要想一下,你要想一下,對他來說是新的,新的,新的,但記住,說之前,說一樣新的給他聽就是,我發覺最近你進步了些什麼,你說沒有啊,沒有就不怪他不聽你說
[00:28:20.000 --> 00:28:39.000]  我發覺你進步了些什麼,因爲對他來說,鼓勵來自進步,因爲他是正在成長的,沒理由沒有進步,一座樓在地盤上建,沒理由幾個月幾年都沒建,一定在建的,你看不看到他在建,看不到的,除非你天天看
[00:28:39.000 --> 00:28:56.000]  當你天天看,你說他進步的時候,他突然間感覺到很興奮,你都懂的嗎,他感覺到,那你告訴我,我差點什麼呢,缺乏在你認了他有基礎的東西的時候纔可以說的,他會聽缺乏
[00:28:56.000 --> 00:29:13.000]  但這個很困難,因爲我們過得很忙,不喜歡,用很多心機和青少年說,我想彼得做得到,馬可課那麼長,究竟彼得用多少時間和他聊天呢,包括給他反問呢
[00:29:13.000 --> 00:29:30.000]  每個教會真的需要很多彼得的成年人,對這些馬可,但我想告訴大家,馬可的收場是怎麼樣的,更加令人感動,在教育歷史裏,馬可後來去了埃及
[00:29:30.000 --> 00:29:47.000]  也受到很大的迫害,相傳馬可是殉道死的,死的方式有很多說法,不過我們既然沒有證據,我們不需要說,但我反而會看到一個問題
[00:29:47.000 --> 00:30:07.000]  是一個走佬,脫底的人,最後寫成了馬可福音,爲耶穌殉道,即是說這個青年人的生命變的程度太大了,是來自一個神蹟
[00:30:07.000 --> 00:30:27.000]  所以,彼得前書五章,彼得也說,我兒子馬可也問你們安,他說這是我兒子,這個變動真的很大,然後保羅說,他在全道的事上,全道的事上,於我有益處
[00:30:27.000 --> 00:30:42.000]  即是說這個人以前脫底不去的,竟然今天在全道的事上,對我有益處,是不是耐人尋味呢,今天教會需要這個故事,需要很多馬可的故事
[00:30:42.000 --> 00:30:59.000]  你家裏的小孩子,就是有可能是那個馬可,有可能,不過最後你問我,那知足尚進,爲什麼叫尚進呢,在哪裏尚進呢,就是當你知足的時候,你贏了一件事
[00:30:59.000 --> 00:31:18.000]  我告訴你,全香港的人最不珍惜的一件事,就是時間,時間就是生命,生命就是時間,當你去安息禮拜的時候,那個人死了,就因爲他已經沒有時間了,他不能做任何事,因爲他沒有生命
[00:31:18.000 --> 00:31:34.000]  所以一個年輕人呢,有的就是時間,就是生命,如果你知足,你就會停了,不再要繼續多那件事,你就多了時間去做另一些更加需要做的事
[00:31:34.000 --> 00:31:48.000]  所以知足,去到尚進,就是先要知足,你纔有條件去謀一些有價值的尚進,不然你沒有的,曾經說敬虔,加上了知足,兩樣東西加在一起,就是大利了
[00:31:48.000 --> 00:31:59.000]  那就是爲什麼呢,就是說你今天無論是讀書也好,做事也好,你對你的工資,對你的收穫,你覺得自己付出了的,你覺得很滿足,很滿足
[00:31:59.000 --> 00:32:11.000]  你不看旁邊的人比你多什麼,你不看那些東西,不看社會比你多什麼,你很滿足,你覺得做了你的本分,收到了,但是你立刻問,我還有空間做什麼,這個空間就是尚進
[00:32:11.000 --> 00:32:19.000]  我舉個例子,今天在廣道之後,我很想你認識我,或者成爲另一個你的將來
[00:32:19.000 --> 00:32:36.000]  我本來很知足,因爲我已經教大學了,我在理工大學,我教了五年大學的時候,我就遇到一個人,罵我,不如你來神學院幫忙,我說我不是神學家,我幫什麼呢
[00:32:36.000 --> 00:32:56.000]  我說我最多做總務,掃地那些,其他用腦的我不懂,他就說不如你支持我們神學生的心理,因爲他們很容易緊張,憂慮將來,對複雜的堂會不同的人,他不懂得適應,不如你做他們的老師
[00:32:56.000 --> 00:33:13.000]  我答應了,我們去做,後來短期宣教中心找我,你來教心理學,我們很多人做全福音工作,都不太懂得和不同的人相處,你幫幫我們成長,特別人際關係
[00:33:13.000 --> 00:33:29.000]  特別宣教士去海外的時候,他很孤單,他的子女,或者覺得爸爸媽媽那麼可憐,他怎麼去了解爸爸媽媽的心情呢,特別很多宣教士的配偶,或者他本人,後來患癌症,因爲他太辛勞
[00:33:29.000 --> 00:33:45.000]  你支持這些工作吧,我說好啊,誰知道當我答應了這兩樣東西之後,我在大學收到一封信,是公開,是要所有的先生,是要申報自己是做什麼義務工作,包括不收錢那些
[00:33:45.000 --> 00:34:09.000]  申報不要緊,最大那段說話就是你要學校同意你就可以做,我知道沒可能,如果他知道我在神學院做輔導主任,是業餘,是兼職,又同時在短孫去教書,我想大學不會同意我走了出去那麼多次,是做一些大學覺得不是很值得的東西
[00:34:09.000 --> 00:34:30.000]  於是我就決定了辭職,我辭職的時候有同事立刻問我,你當香港大學吧,我說不是,中大?我說不是,我說我去了做義工,我一睜大眼睛,做義工可以喫飯的嗎?
[00:34:30.000 --> 00:34:58.000]  我說我不知道,但我覺得這個時候我需要做這件事,到今天已經做了25年,25年,上帝怎麼對我呢?上帝派了一個人幫我,是一個新加坡人,一個女士,是一個策略專家,她就跟我聊天,她說不如你做我助手,我不是經常都有工作給你做,不過你會說廣東話,因爲她不會說廣東話說得好
[00:34:58.000 --> 00:35:27.000]  她說我們做策略,就是幫新鴻基,長江,和黃那些大公司做一些員工的心理訓練,不如你用我那套東西做,我分一半錢給你做,於是我就跟她拍檔,跟她拍檔是很快樂的,因爲突然間我的工資是比大學工資還高,雖然我每個禮拜做少十倍的東西,很多工資
[00:35:27.000 --> 00:35:54.000]  差不多我們的工資是一分鐘多少錢來算的,一分鐘,但是,不是經常有的,不是經常有的,突然間,我這個拍檔,在三四年後,找我喝下午茶,每個禮拜天下午,跟我說,你見到我今天了,我說什麼事啊這樣,她說我現在回新加坡警察部改組啊,我就不會在香港做了
[00:35:54.000 --> 00:36:19.000]  我在公司就送了給你,在公司送了給我,就是叫我交租的意思,在上環的,中環的安慶臺,在娛樂上面,安慶臺很貴租,很貴租,我馬上想,我怎麼有能力做這件事呢,我的能力在哪裏呢,我的能力在哪裏呢
[00:36:19.000 --> 00:36:46.000]  但是我發覺到,我認識了她之後,我看到她是個什麼人呢,我沒見過一個女人這麼厲害的,她是個醫生,但是她是個音樂家,新加坡的葛培裏報道團,她是個指揮來的,她是個數學家,但是她同時是一個商業機構裏面的company doctor,就是公司醫生,是專做一些公司最困難的改革的
[00:36:46.000 --> 00:37:09.000]  一個女人可以有這麼多種身份,但是她是一個很虔誠的基督徒,我很佩服,很佩服,她是憑信心不做醫生,但是憑信心她爲教會做這麼多事,但是上帝給她的賞賜很大,她有超過十個西人是她的助手
[00:37:09.000 --> 00:37:38.000]  當時我要了她在公司,不過我搬了,我在公司到今天還在,我的朋友問我,餘德順,爲什麼你可以去神學院教書,在短孫做董事兼教書,還有飯喫呢,我太太在十二年前患胰臟癌,兩年來去私家醫院的醫藥費我都有錢給
[00:37:38.000 --> 00:38:01.000]  是上帝給我的,每一次每個月我都不知道哪個人會找我,給錢我教書,就有人找我,就是這樣度過了二十五年,我沒有缺乏過,二十五年,如果你問我人要最怕什麼,我說最怕你不靠上帝,我最怕這件事
[00:38:01.000 --> 00:38:21.000]  因爲你學會了這個祕訣,這個祕訣,祕訣,靠那家給我力量的,凡事都能做,但是這祕訣還沒說完,你知道下一句是什麼,教會很多時候念菲律賓詩四章十三,很少念四章十四
[00:38:21.000 --> 00:38:49.000]  在西雅圖的時候,我就用四章十四來結束一次講道,四章十四節是說,然而,你們和我同受苦難,原是美事,就是說你們和我一起經歷過痛苦患難,原來在上帝眼中是一件美麗的事
[00:38:49.000 --> 00:39:02.000]  當我講完這張聖經之後,他們哭,送我去機場,想不到一個月後,西雅圖那個人教會的牧師太太就患了末期肺癌
[00:39:02.000 --> 00:39:17.000]  他承認我這張聖經,原來你們和我同受苦難,原是美事,我寫信給牧師,我需不需要再來一次西雅圖呢,他說好啊,兩個月後,我們再去西雅圖
[00:39:17.000 --> 00:39:34.000]  神蹟出現了,這些牧師太太就好了,到今天還在,已經是四年了,四年了,就是說上帝給你見到的東西是超過,超過你爲艱難的東西,超過你爲艱難的東西
[00:39:34.000 --> 00:39:53.000]  年輕的日子是什麼呢,年輕的日子見到的是神蹟,不止,是愛心,愛心,所以今天我很恭喜大家,這個青少年主日你回來,你還有很遠的日子,不過不要浪費這些日子,不要浪費,一天都不要浪費
[00:39:53.000 --> 00:40:00.000]  因爲上帝繼續會給你看到很多美麗的事,美麗的事,陸續有來,我們一起祈禱
[00:40:00.000 --> 00:40:13.000]  多謝主給我們剛纔的時間,回來教會是一個福氣,特別對年輕人來說,早點早點就知道希望在哪裏,早點早點就知道我們的能力在哪裏
[00:40:13.000 --> 00:40:25.000]  我們就知足,和知道還有生命的時間,可以做你要我們做的事,令到我們凡事都能夠做,因爲這些是你們叫我,你叫我們做的事
[00:40:25.000 --> 00:40:37.000]  多謝你給我們看到剛纔唱歌的男孩女孩,一起在前面坐的男孩女孩,和坐在我們羣衆裏面的家長和子女,他們都是你愛的一羣人
[00:40:37.000 --> 00:40:49.000]  給我們今天坐在這裏,去享受這個福氣,如果很趕着將這個福氣和很多需要的人分享,多謝你聽我們的祈禱和耶穌的命求,阿們
