
[00:00:00.000 --> 00:00:02.520]  好 各位兄弟姊妹 我們來帶大家去敬拜神之前
[00:01:45.240 --> 00:01:48.360]  還是一個問題呢
[00:01:48.360 --> 00:01:53.000]  究竟我們怎樣去面對教會的事呢
[00:01:53.000 --> 00:01:56.400]  所以今天會特別跟大家分享這個課題
[00:01:56.560 --> 00:01:59.400]  就叫做「身首異處」
[00:01:59.400 --> 00:02:02.080]  剛才我讀了那本哥倫多前書
[00:02:02.080 --> 00:02:03.600]  經文可以跳下去了
[00:02:03.600 --> 00:02:06.320]  因為在我的課堂裏面也有經文
[00:02:06.320 --> 00:02:08.400]  教會是甚麼呢
[00:02:08.400 --> 00:02:10.200]  教會就是神的身體
[00:02:10.200 --> 00:02:14.960]  所充滿者、萬有者所充滿
[00:02:14.960 --> 00:02:19.880]  教會是用一個身體去描繪
[00:02:19.880 --> 00:02:22.120]  當我們看到這個身體的時候
[00:02:22.120 --> 00:02:23.160]  有幾個特點
[00:02:23.160 --> 00:02:24.520]  大家很熟悉的
[00:02:24.520 --> 00:02:26.040]  但有時候我們忽略了
[00:02:26.240 --> 00:02:28.760]  第一點就是它有獨一
[00:02:28.760 --> 00:02:30.920]  但也有不同的
[00:02:30.920 --> 00:02:33.240]  我們一齊讀哥倫多前書
[00:02:33.240 --> 00:02:36.080]  第十二章第十二節
[00:02:36.080 --> 00:02:37.240]  我們一齊讀出
[00:02:37.240 --> 00:02:49.360]  它說我們身體有很多不同的肢體
[00:02:49.360 --> 00:02:51.240]  咬音要正
[00:02:51.240 --> 00:02:52.960]  不然有很多屍體
[00:02:52.960 --> 00:02:54.400]  那就有點危險了
[00:02:54.400 --> 00:02:55.840]  甚麼叫肢體呢
[00:02:55.840 --> 00:02:58.640]  即是你身體裏面有不同的器官
[00:02:58.640 --> 00:03:01.040]  我們有眼、耳、口、鼻
[00:03:01.040 --> 00:03:03.360]  如果你留意到這些眼、耳、口、鼻
[00:03:03.360 --> 00:03:06.040]  有些器官是相等的
[00:03:06.040 --> 00:03:07.280]  或者相同的
[00:03:07.280 --> 00:03:08.840]  譬如我們兩隻手
[00:03:08.840 --> 00:03:10.240]  基本上是一樣的
[00:03:10.240 --> 00:03:11.880]  雖然有些人有長短手
[00:03:11.880 --> 00:03:14.000]  我們的腳也是基本上一樣的
[00:03:14.000 --> 00:03:15.920]  雖然有時候有少許差異
[00:03:15.920 --> 00:03:17.040]  有長短腳
[00:03:17.040 --> 00:03:18.560]  耳朵也是一樣
[00:03:18.560 --> 00:03:20.080]  但問題是
[00:03:20.080 --> 00:03:24.600]  它們每一個器官都有不同的作用
[00:03:24.880 --> 00:03:27.240]  眼睛我們看東西
[00:03:27.240 --> 00:03:30.360]  鼻我們呼吸和聞東西
[00:03:30.360 --> 00:03:32.560]  口是我們說話和吃東西
[00:03:32.560 --> 00:03:35.880]  所以是絕對不能夠取代的
[00:03:35.880 --> 00:03:37.880]  保羅很清楚地指出
[00:03:37.880 --> 00:03:41.800]  他說今天我們應該彼此之間互為之體
[00:03:41.800 --> 00:03:44.560]  雖然有很多不同的器官
[00:03:44.560 --> 00:03:47.680]  但這些器官有不同的作用
[00:03:47.680 --> 00:03:48.560]  不同的作用
[00:03:48.560 --> 00:03:52.160]  但不會產生那種衝突
[00:03:52.160 --> 00:03:54.960]  是分而互相去配合
[00:03:54.960 --> 00:03:56.640]  他說這個器官雖然不同
[00:03:56.640 --> 00:03:59.440]  但絕對不會分裂出來
[00:03:59.440 --> 00:04:02.000]  而是要互相去配合
[00:04:02.000 --> 00:04:05.240]  互相的配搭才會產生果效
[00:04:05.240 --> 00:04:08.480]  他也說到教會就是這樣
[00:04:08.480 --> 00:04:12.000]  教會是由不同的弟兄姊妹組成的
[00:04:12.000 --> 00:04:13.400]  教會很特別
[00:04:13.400 --> 00:04:15.120]  教會是一個叫 Collective Line
[00:04:15.120 --> 00:04:16.520]  如果你留意的時候
[00:04:16.520 --> 00:04:18.000]  什麼叫 Collective Line?
[00:04:18.000 --> 00:04:20.080]  我想基本上我們都會明白
[00:04:20.080 --> 00:04:21.760]  一個家庭
[00:04:21.760 --> 00:04:24.160]  一個家庭是怎樣的?
[00:04:24.160 --> 00:04:25.520]  不只一個人
[00:04:25.520 --> 00:04:27.600]  一個人叫什麼?
[00:04:27.600 --> 00:04:29.480]  日子高
[00:04:29.480 --> 00:04:30.280]  是不是?
[00:04:30.280 --> 00:04:31.760]  一個家庭至少兩個人
[00:04:31.760 --> 00:04:35.280]  譬如一對夫婦組織一個新的家庭
[00:04:35.280 --> 00:04:36.440]  那不就叫家庭嗎?
[00:04:36.440 --> 00:04:38.080]  一個家庭兩個家庭
[00:04:38.080 --> 00:04:39.520]  教會也是
[00:04:39.520 --> 00:04:41.680]  教會不是單獨一個人
[00:04:41.680 --> 00:04:45.720]  教會是由不同的弟兄姊妹建立的
[00:04:45.720 --> 00:04:47.960]  而不同的弟兄姊妹
[00:04:47.960 --> 00:04:50.200]  因為我們有不同的經歷
[00:04:50.200 --> 00:04:52.040]  有不同的背景
[00:04:52.040 --> 00:04:54.360]  有不同的屬靈程度
[00:04:54.360 --> 00:04:58.000]  我們也有不同的性格和處事原則
[00:04:58.000 --> 00:05:00.280]  所以有時候我們在一起的時候
[00:05:00.280 --> 00:05:02.080]  不是那麼容易
[00:05:02.080 --> 00:05:05.480]  但是神卻往往將我們放在一起
[00:05:05.480 --> 00:05:06.840]  這是很重要的
[00:05:06.840 --> 00:05:09.120]  如果留意到這是聖靈的工作
[00:05:09.120 --> 00:05:11.560]  我們看看第十三節
[00:05:11.560 --> 00:05:12.600]  這裡怎麼說呢?
[00:05:12.600 --> 00:05:14.320]  我們一起讀第十三節
[00:05:20.200 --> 00:05:26.360]  (主持人互動中)
[00:05:26.360 --> 00:05:27.840]  這裡給我們看清楚
[00:05:27.840 --> 00:05:32.600]  教會絕對不是一個同質的組織
[00:05:32.600 --> 00:05:35.200]  今天真真正正的教會是什麼呢?
[00:05:35.200 --> 00:05:37.760]  是五綱十色的
[00:05:37.760 --> 00:05:41.000]  是有不同的性格和不同的表現
[00:05:41.000 --> 00:05:42.360]  它在這裡強調什麼呢?
[00:05:42.360 --> 00:05:43.800]  有猶太人
[00:05:43.800 --> 00:05:44.840]  是有什麼呢?
[00:05:44.840 --> 00:05:46.120]  是有希利利人
[00:05:46.120 --> 00:05:47.880]  就是希臘人
[00:05:47.880 --> 00:05:51.160]  大家知道猶太人一直以來的自我觀念很重
[00:05:51.160 --> 00:05:52.600]  覺得我們是神的選民
[00:05:52.600 --> 00:05:55.440]  他們一直看不起那些外籍人士
[00:05:55.440 --> 00:05:58.200]  但是後來聖靈的降臨之後
[00:05:58.200 --> 00:05:59.360]  教會建立
[00:05:59.360 --> 00:06:01.160]  請大家留意
[00:06:01.160 --> 00:06:04.360]  他們也不是立即可以接納外邦人的
[00:06:04.360 --> 00:06:05.760]  他們也是留在耶路撒冷
[00:06:05.760 --> 00:06:07.160]  只是去找猶太人傳道
[00:06:07.160 --> 00:06:09.080]  但是後來神透過一些的壁巴
[00:06:09.080 --> 00:06:10.280]  讓我們要去分散
[00:06:10.280 --> 00:06:14.480]  接著就要將贖金帶到不同的人裡面
[00:06:14.480 --> 00:06:16.280]  他們也經過了一段時間磨合
[00:06:16.280 --> 00:06:18.760]  他們開始接納那些
[00:06:18.760 --> 00:06:22.840]  他們視為不好的外邦人
[00:06:22.840 --> 00:06:26.320]  所以他們可以慢慢慢慢融和
[00:06:26.320 --> 00:06:26.840]  好了
[00:06:26.840 --> 00:06:27.560]  圍爐的
[00:06:27.560 --> 00:06:29.000]  自主的
[00:06:29.000 --> 00:06:30.600]  在那個年代裡面
[00:06:30.600 --> 00:06:31.640]  就是耶穌那個年代
[00:06:31.640 --> 00:06:32.800]  司徒年代
[00:06:32.800 --> 00:06:35.920]  他們的地位是分得很清楚的
[00:06:35.920 --> 00:06:37.840]  老闆就是老闆
[00:06:37.840 --> 00:06:39.080]  夥計就是夥計
[00:06:39.080 --> 00:06:41.000]  老弟就是老弟
[00:06:41.000 --> 00:06:42.880]  我記得我十七歲的時候
[00:06:42.880 --> 00:06:45.040]  第一次回中國
[00:06:45.040 --> 00:06:46.880]  那時候正在尋溯
[00:06:46.880 --> 00:06:49.880]  我應不應該去奉獻自己
[00:06:49.880 --> 00:06:52.280]  好心感受到聖靈的感動
[00:06:52.280 --> 00:06:55.160]  但是當聖靈呼召我要奉獻的時候
[00:06:55.160 --> 00:06:57.800]  我是有屬靈偉人的特質的
[00:06:57.800 --> 00:07:00.480]  大家知道屬靈偉人的特質是什麼嗎?
[00:07:00.480 --> 00:07:01.560]  逃跑
[00:07:01.560 --> 00:07:02.360]  不是逃跑
[00:07:02.360 --> 00:07:03.640]  我沒有逃跑
[00:07:03.640 --> 00:07:04.600]  不,拒絕
[00:07:04.600 --> 00:07:05.600]  拒絕
[00:07:05.600 --> 00:07:06.640]  不行的
[00:07:06.640 --> 00:07:07.560]  我哪有的
[00:07:07.560 --> 00:07:09.240]  神啊,你叫旁邊一個吧
[00:07:09.240 --> 00:07:10.560]  接著我就騙神了
[00:07:10.560 --> 00:07:11.400]  我跟神說
[00:07:11.400 --> 00:07:12.680]  我怕我一時衝動
[00:07:12.680 --> 00:07:14.840]  你讓我看到傳福音的重要
[00:07:14.840 --> 00:07:16.800]  其實我早就知道傳福音很重要了
[00:07:16.800 --> 00:07:18.360]  但是神也憐憫我
[00:07:18.360 --> 00:07:20.840]  我第一次回國內
[00:07:20.840 --> 00:07:22.600]  跟人家我在香港出生
[00:07:22.600 --> 00:07:24.640]  那個年代可能你們不知道
[00:07:24.640 --> 00:07:27.480]  你知不知道我們港澳僑胞那時候是很好的
[00:07:27.480 --> 00:07:29.040]  是備受尊重
[00:07:29.040 --> 00:07:33.400]  去飲茶是要有特別的地方的
[00:07:33.400 --> 00:07:35.360]  當地人是不可以進去的
[00:07:35.360 --> 00:07:36.400]  除非你去飲茶
[00:07:36.400 --> 00:07:38.000]  可以帶他進去而已
[00:07:38.000 --> 00:07:40.000]  那時候分得很清楚的
[00:07:40.000 --> 00:07:44.000]  在耶穌和司徒年代
[00:07:44.000 --> 00:07:45.400]  做老闆的
[00:07:45.400 --> 00:07:47.080]  做僱主的
[00:07:47.080 --> 00:07:52.320]  跟奴隸是不可以來到一個月的鴻溝的
[00:07:52.320 --> 00:07:53.760]  大家記不記得
[00:07:53.760 --> 00:07:56.600]  有一本書叫《肥利門書》
[00:07:56.600 --> 00:08:00.360]  肥利門是一個逃跑、逃走的奴隸
[00:08:00.360 --> 00:08:02.120]  但是他信了主
[00:08:02.120 --> 00:08:04.200]  保羅就寫這本書
[00:08:04.200 --> 00:08:05.760]  給肥利門
[00:08:05.760 --> 00:08:07.440]  肥利門就是老闆
[00:08:07.440 --> 00:08:08.800]  就叫他怎樣呢
[00:08:08.800 --> 00:08:12.080]  你要接納這個逃走了的奴隸
[00:08:12.080 --> 00:08:13.960]  現在你們在主裡面
[00:08:13.960 --> 00:08:15.800]  你們是弟兄
[00:08:15.800 --> 00:08:18.760]  所以後來你見到初期教會裡面
[00:08:18.760 --> 00:08:22.400]  男女或者有錢、窮的
[00:08:22.400 --> 00:08:23.960]  都可以在一起
[00:08:23.960 --> 00:08:26.280]  但是仍然聽我說這句話
[00:08:26.280 --> 00:08:29.360]  都需要很長時間的磨合
[00:08:29.360 --> 00:08:31.400]  你看《哥林多前書》就會知道
[00:08:31.400 --> 00:08:33.240]  有錢的人有時候是自己走在一起
[00:08:33.240 --> 00:08:34.440]  看著窮人
[00:08:34.440 --> 00:08:35.640]  《雅各書》就說
[00:08:35.640 --> 00:08:37.600]  你看到有錢、有地位的人
[00:08:37.600 --> 00:08:41.640]  你就坐前面這個最尊貴的座位
[00:08:41.640 --> 00:08:43.520]  所以我覺得你們教會是很好的
[00:08:43.520 --> 00:08:45.120]  你們是不會特別邀請那些
[00:08:45.120 --> 00:08:46.560]  很有錢的人坐第一排
[00:08:46.560 --> 00:08:47.720]  所以全部人都是窮的
[00:08:47.720 --> 00:08:49.160]  那你是多麼好的
[00:08:49.160 --> 00:08:49.520]  好了
[00:08:49.520 --> 00:08:51.320]  那時候你就留意到
[00:08:51.320 --> 00:08:56.480]  但是現在我們可以這些敬畏分明的
[00:08:56.480 --> 00:08:59.320]  本來是彼此之間不會有溝通的人
[00:08:59.320 --> 00:09:00.440]  可以放在一起
[00:09:00.440 --> 00:09:01.280]  為什麼呢
[00:09:01.280 --> 00:09:03.520]  因為是聖靈的工作
[00:09:03.520 --> 00:09:06.640]  所以今天我們在聖靈引導之下
[00:09:06.640 --> 00:09:11.000]  我們是彼此之間可以互相的理解去配合
[00:09:11.000 --> 00:09:12.920]  今天神呼召了我們
[00:09:12.920 --> 00:09:14.480]  我們信得住了
[00:09:14.480 --> 00:09:16.520]  但是神不是要我們單打獨鬥
[00:09:16.520 --> 00:09:18.440]  去面對前面的挑戰
[00:09:18.440 --> 00:09:20.440]  神擺在我們在一個群體當中
[00:09:20.440 --> 00:09:22.680]  是要我們彼此關心
[00:09:22.680 --> 00:09:24.840]  互相的利大去建立
[00:09:24.840 --> 00:09:26.200]  我們被神呼召
[00:09:26.200 --> 00:09:28.880]  是進入一個新的群體裡面
[00:09:28.880 --> 00:09:31.120]  當我剛剛開始摸索信仰的時候
[00:09:31.120 --> 00:09:32.560]  我回教會
[00:09:32.560 --> 00:09:35.000]  於是我會參加學生團契
[00:09:35.000 --> 00:09:36.120]  我們彼此之間
[00:09:36.120 --> 00:09:37.880]  利大去互相的關心
[00:09:37.880 --> 00:09:39.320]  互相的輔助
[00:09:39.320 --> 00:09:41.160]  而在這個群體當中
[00:09:41.160 --> 00:09:43.440]  我忽然會找到我的自我
[00:09:43.440 --> 00:09:45.200]  因為很簡單舉一個例子
[00:09:45.200 --> 00:09:46.640]  稍後也會說
[00:09:46.640 --> 00:09:48.760]  其實我很喜歡唱歌
[00:09:48.760 --> 00:09:50.000]  但是
[00:09:50.000 --> 00:09:51.720]  我是很有創意的
[00:09:51.720 --> 00:09:53.200]  往往在那首歌裡面
[00:09:53.200 --> 00:09:55.360]  有些音樂是自己創造出來的
[00:09:55.360 --> 00:09:57.120]  我唱什麼呢
[00:09:57.120 --> 00:09:58.120]  我是唱R台
[00:09:58.120 --> 00:09:59.880]  大家知道R台是什麼嗎?
[00:09:59.880 --> 00:10:00.840]  二音
[00:10:00.840 --> 00:10:02.520]  但是我是其二的二
[00:10:02.520 --> 00:10:03.800]  那時候
[00:10:03.800 --> 00:10:06.080]  我一直被家裡打壓
[00:10:06.080 --> 00:10:07.040]  我很喜歡唱歌
[00:10:07.040 --> 00:10:08.040]  在家裡的時候
[00:10:08.040 --> 00:10:10.280]  沒有卡拉OK
[00:10:10.280 --> 00:10:12.480]  我已經懂得唱卡拉OK
[00:10:12.480 --> 00:10:14.520]  你記不記得那些粵語片
[00:10:14.520 --> 00:10:16.760]  吳君麗、任劍輝、白雪仙
[00:10:16.760 --> 00:10:18.440]  他們打字幕出來的
[00:10:18.440 --> 00:10:19.880]  我就跟著唱
[00:10:19.880 --> 00:10:22.480]  那些是最新的卡拉OK
[00:10:22.480 --> 00:10:23.320]  我媽媽就說
[00:10:23.320 --> 00:10:24.680]  「閉嘴吧」
[00:10:24.680 --> 00:10:25.760]  「這麼難聽」
[00:10:25.760 --> 00:10:27.320]  「哎呀,沒得唱」
[00:10:27.320 --> 00:10:29.760]  好了,到了洗澡的時候
[00:10:29.760 --> 00:10:31.440]  洗澡唱歌也被她罵
[00:10:31.440 --> 00:10:33.080]  「你怎麼這麼大聲」
[00:10:33.080 --> 00:10:34.880]  「大番教會好」
[00:10:34.880 --> 00:10:36.480]  「有15分鐘唱詩」
[00:10:36.480 --> 00:10:38.280]  「剛才你已經唱了15分鐘歌了」
[00:10:38.280 --> 00:10:40.720]  「至少沒有人當面說你唱得這麼難聽」
[00:10:40.720 --> 00:10:42.640]  那時候我就找到
[00:10:42.640 --> 00:10:44.960]  原來在這裡可以發揮某些東西
[00:10:44.960 --> 00:10:46.600]  甚至可以發揮自我
[00:10:46.600 --> 00:10:49.440]  原來有時候我們在群體裡面
[00:10:49.440 --> 00:10:52.600]  我們互相之間的互動
[00:10:52.600 --> 00:10:56.040]  你才看到自己的特點
[00:10:56.040 --> 00:10:57.360]  那個強項
[00:10:57.360 --> 00:10:58.960]  或者你不足的地方
[00:10:58.960 --> 00:11:01.000]  互相的離開去建立
[00:11:01.000 --> 00:11:02.160]  所以記住
[00:11:02.160 --> 00:11:03.640]  我們要接受
[00:11:03.640 --> 00:11:05.400]  在教會裡面
[00:11:05.400 --> 00:11:07.800]  我們是有不同的人
[00:11:07.800 --> 00:11:09.200]  有不同的性格
[00:11:09.200 --> 00:11:11.840]  有不同的處事的原則
[00:11:11.840 --> 00:11:13.520]  但是不應該互相排斥
[00:11:13.520 --> 00:11:16.200]  正如眼睛有它自己的作用
[00:11:16.200 --> 00:11:17.200]  就是看東西
[00:11:17.200 --> 00:11:20.440]  眼睛不能夠取代耳朵來聽東西
[00:11:20.440 --> 00:11:22.800]  你的聽覺怎樣靈敏都好
[00:11:22.800 --> 00:11:25.240]  但是你的耳朵是不能夠說話的
[00:11:25.240 --> 00:11:28.240]  我們就能夠產生這樣的作用在當中
[00:11:28.240 --> 00:11:29.680]  第二方面
[00:11:29.680 --> 00:11:32.080]  就是原來在身體裡面
[00:11:32.080 --> 00:11:34.640]  是缺一不可的
[00:11:34.640 --> 00:11:36.360]  我們一起來再讀
[00:11:36.360 --> 00:11:39.120]  第十二章的十五到第十六節
[00:11:39.120 --> 00:11:41.200]  我們一起來讀出
[00:11:41.200 --> 00:11:42.520]  有你的說
[00:11:42.520 --> 00:11:43.760]  我有你的說
[00:11:43.760 --> 00:11:45.920]  所以不屬於親子
[00:11:45.920 --> 00:11:47.120]  有你的說
[00:11:47.120 --> 00:11:49.080]  所以不屬於親子
[00:11:49.080 --> 00:11:50.400]  有你的說
[00:11:50.400 --> 00:11:51.560]  我有你的說
[00:11:51.560 --> 00:11:53.560]  所以不屬於親子
[00:11:53.560 --> 00:11:54.320]  有你的說
[00:11:54.320 --> 00:11:57.360]  所以不屬於親子
[00:11:57.360 --> 00:12:00.640]  雖然每一個器官都有不同
[00:12:00.640 --> 00:12:04.080]  但是你並不能夠排斥對方
[00:12:04.080 --> 00:12:05.920]  今天教會
[00:12:05.920 --> 00:12:06.720]  有些人覺得
[00:12:06.720 --> 00:12:09.360]  我不太適合某一間教會
[00:12:09.360 --> 00:12:12.840]  又或者某一間教會不太適合我們
[00:12:12.840 --> 00:12:15.840]  我記得有一件很傷痛的事對我來說
[00:12:15.840 --> 00:12:17.720]  就是我建立的命運堂
[00:12:17.720 --> 00:12:19.840]  就是蓋了那些小朋友
[00:12:19.840 --> 00:12:21.240]  就是中一、中二那些
[00:12:21.240 --> 00:12:23.120]  就這樣帶大他們
[00:12:23.120 --> 00:12:28.120]  終於有一個回了我們兩三年的姊妹
[00:12:28.120 --> 00:12:29.600]  已經死了
[00:12:29.600 --> 00:12:32.240]  後來她做了牧師
[00:12:32.240 --> 00:12:34.320]  我不會再回來了
[00:12:34.320 --> 00:12:35.680]  我說為什麼
[00:12:35.680 --> 00:12:39.320]  很感恩她進了香港大學
[00:12:39.320 --> 00:12:42.760]  她說我們這裡都沒有什麼大學生
[00:12:42.760 --> 00:12:46.840]  結果我們都好像沒有什麼話題
[00:12:46.840 --> 00:12:47.600]  我想你也對
[00:12:47.600 --> 00:12:49.360]  原來大學只是一個暑假
[00:12:49.360 --> 00:12:51.080]  還有些中六、中七的
[00:12:51.080 --> 00:12:53.240]  是不是真的這麼重要呢
[00:12:53.240 --> 00:12:55.000]  她去了另一間教會
[00:12:55.000 --> 00:12:56.920]  那邊多大學生
[00:12:56.920 --> 00:12:58.840]  我們有共同的話題
[00:12:58.840 --> 00:13:00.080]  很無奈
[00:13:00.080 --> 00:13:02.720]  我想這是初熟的果子
[00:13:02.720 --> 00:13:04.120]  你是第一個而已
[00:13:04.120 --> 00:13:05.840]  不等於沒有
[00:13:05.840 --> 00:13:08.040]  我只是那種感覺就是
[00:13:08.040 --> 00:13:09.800]  一朝高中狀元
[00:13:09.800 --> 00:13:11.120]  爆氣做康
[00:13:11.120 --> 00:13:13.320]  哎呀
[00:13:13.320 --> 00:13:15.160]  就真的有這種傷痛的
[00:13:15.160 --> 00:13:16.160]  那時候
[00:13:16.160 --> 00:13:19.600]  但很感恩後來越來越多大學生
[00:13:19.600 --> 00:13:21.680]  但有些人說因為這裡
[00:13:21.680 --> 00:13:25.000]  很可能背景跟我不相同
[00:13:25.000 --> 00:13:27.040]  所以我會離開
[00:13:27.040 --> 00:13:28.520]  我都可以接受的
[00:13:28.520 --> 00:13:31.000]  因為神都可能給不同的教會
[00:13:31.000 --> 00:13:33.440]  去牧養不同類型的人
[00:13:33.440 --> 00:13:36.400]  但我們不可以只是以一點作為這個
[00:13:36.400 --> 00:13:39.400]  所以她說我不是手
[00:13:39.400 --> 00:13:41.200]  那我就不可以跟她說
[00:13:41.200 --> 00:13:42.680]  你跟我不一樣
[00:13:42.680 --> 00:13:44.680]  那你就要離開我
[00:13:44.680 --> 00:13:47.600]  今天我們是很需要有不同的人
[00:13:47.600 --> 00:13:50.040]  互相之間去配合
[00:13:50.040 --> 00:13:52.720]  我們每一個人都有不同的特質
[00:13:52.720 --> 00:13:53.240]  好了
[00:13:53.240 --> 00:13:54.080]  記住
[00:13:54.080 --> 00:13:56.560]  我們能夠成為教會裡面的成員
[00:13:56.560 --> 00:13:58.840]  是什麼因素呢
[00:13:58.840 --> 00:14:00.160]  就是因為是我
[00:14:00.160 --> 00:14:01.440]  就是我自己
[00:14:01.440 --> 00:14:02.960]  我自己是很重要
[00:14:02.960 --> 00:14:05.440]  我們別人是不能夠取代我們的
[00:14:05.440 --> 00:14:07.880]  神給我們有不同的特質
[00:14:07.880 --> 00:14:11.520]  我們不需要特意去模仿或者塑造
[00:14:11.520 --> 00:14:12.640]  不要介意地說
[00:14:12.640 --> 00:14:15.480]  在香港有一些很傳統的教會
[00:14:15.480 --> 00:14:17.520]  你一看他們的衣著
[00:14:17.520 --> 00:14:19.400]  你就知道那間是什麼教會
[00:14:19.400 --> 00:14:21.600]  因為所有的人都會穿制服
[00:14:21.600 --> 00:14:22.800]  不是救世軍
[00:14:22.800 --> 00:14:24.040]  救世軍你當然要
[00:14:24.040 --> 00:14:25.400]  就是他回去的時候
[00:14:25.400 --> 00:14:27.200]  一定是白衫藍褲
[00:14:27.200 --> 00:14:29.040]  打一條很幼的領帶
[00:14:29.040 --> 00:14:32.680]  他們是很傳統的
[00:14:32.680 --> 00:14:34.480]  但是每個人有不同的特質
[00:14:34.480 --> 00:14:35.960]  不要模仿
[00:14:35.960 --> 00:14:38.080]  最簡單舉個例子
[00:14:38.080 --> 00:14:40.200]  我自己的性格
[00:14:40.200 --> 00:14:41.640]  就是喜歡開玩笑
[00:14:41.640 --> 00:14:43.200]  喜歡開開心心的
[00:14:43.200 --> 00:14:44.400]  所以我在港島裡面
[00:14:44.400 --> 00:14:45.800]  有時候有些比喻
[00:14:45.800 --> 00:14:47.280]  都會帶著一些笑點
[00:14:47.280 --> 00:14:48.840]  讓大家不會那麼悶
[00:14:48.840 --> 00:14:49.840]  我又跟一些人
[00:14:49.840 --> 00:14:51.320]  特別是我的接班人說
[00:14:51.320 --> 00:14:52.800]  不要學我
[00:14:52.800 --> 00:14:53.640]  這個是我的特質
[00:14:53.640 --> 00:14:55.240]  我從小到大都是這樣
[00:14:55.240 --> 00:14:57.160]  如果你不懂說笑話
[00:14:57.160 --> 00:14:58.840]  是很大意志的
[00:14:58.840 --> 00:15:01.280]  你就會令到很多人受傷
[00:15:01.280 --> 00:15:03.000]  說笑話不容易的
[00:15:03.000 --> 00:15:04.760]  因為他每次都這樣說
[00:15:04.760 --> 00:15:08.160]  我們女性的臉皮很厚的
[00:15:08.160 --> 00:15:09.560]  擦點粉是很厲害的
[00:15:09.560 --> 00:15:11.240]  嘩 一笑就掉下來了
[00:15:11.240 --> 00:15:12.640]  弄得我睜開眼睛
[00:15:12.640 --> 00:15:13.760]  嘩 望過去
[00:15:13.760 --> 00:15:15.600]  嘩 這些一定不行的
[00:15:15.600 --> 00:15:18.440]  那你勉強模仿那些人
[00:15:18.440 --> 00:15:20.920]  是很辛苦的
[00:15:20.920 --> 00:15:23.920]  當然我自己都有不同的性格
[00:15:23.920 --> 00:15:25.140]  我不知道有多少基督徒
[00:15:25.140 --> 00:15:25.880]  都住了很多年
[00:15:25.880 --> 00:15:27.360]  1999年開始
