
[00:00:00.000 --> 00:00:02.000]  讓我請問各位
[00:02:58.000 --> 00:03:00.000]  這樣子我們才不會
[00:03:00.000 --> 00:03:02.000]  被你欺負到
[00:03:02.000 --> 00:03:04.000]  而這兩個父子
[00:03:04.000 --> 00:03:06.000]  都是絕景之人
[00:03:06.000 --> 00:03:08.000]  他們都在那個基拉爾地
[00:03:08.000 --> 00:03:10.000]  他們都在迦南平原
[00:03:10.000 --> 00:03:12.000]  挖了許多口的水井
[00:03:12.000 --> 00:03:14.000]  等等
[00:03:14.000 --> 00:03:16.000]  所以真的是很有意思的事
[00:03:16.000 --> 00:03:18.000]  各種都有
[00:03:18.000 --> 00:03:20.000]  非凡的署名意義
[00:03:20.000 --> 00:03:22.000]  可供我們參考
[00:03:22.000 --> 00:03:24.000]  供我們學習
[00:03:24.000 --> 00:03:26.000]  這就是今天我要跟各位來分享的訊息
[00:03:26.000 --> 00:03:28.000]  讓我們低頭禱告
[00:03:28.000 --> 00:03:30.000]  阿爸父我們感謝祢
[00:03:30.000 --> 00:03:32.000]  我們讚美祢
[00:03:32.000 --> 00:03:34.000]  祢是又真又活的神
[00:03:34.000 --> 00:03:36.000]  求祢來
[00:03:36.000 --> 00:03:38.000]  面對我們今天的苦事
[00:03:38.000 --> 00:03:40.000]  一切榮耀歸給祢
[00:03:40.000 --> 00:03:42.000]  感謝禱告讚美是奉主耶穌基督的名
[00:03:42.000 --> 00:03:44.000]  阿們
[00:03:44.000 --> 00:03:46.000]  這就是格雷爾
[00:03:46.000 --> 00:03:48.000]  那麼亞伯拉罕跟以薩
[00:03:48.000 --> 00:03:50.000]  通通到那地去寄居
[00:03:50.000 --> 00:03:52.000]  但是那
[00:03:52.000 --> 00:03:54.000]  從來不是神的應許之地
[00:03:54.000 --> 00:03:56.000]  不是嗎
[00:03:56.000 --> 00:03:58.000]  創世紀二十章
[00:03:58.000 --> 00:04:00.000]  他說亞伯拉罕
[00:04:00.000 --> 00:04:02.000]  從那裡向南地
[00:04:02.000 --> 00:04:04.000]  遷去
[00:04:04.000 --> 00:04:06.000]  寄居在迦底斯
[00:04:06.000 --> 00:04:08.000]  和蘇爾中間的基拉爾
[00:04:08.000 --> 00:04:10.000]  南地就
[00:04:10.000 --> 00:04:12.000]  靠近埃及地了
[00:04:12.000 --> 00:04:14.000]  所以亞伯拉罕
[00:04:14.000 --> 00:04:16.000]  他就逐逐漸漸的
[00:04:16.000 --> 00:04:18.000]  因為飢荒
[00:04:18.000 --> 00:04:20.000]  他就移向了埃及地去了
[00:04:20.000 --> 00:04:22.000]  迦底斯
[00:04:22.000 --> 00:04:24.000]  他的意思是分開
[00:04:24.000 --> 00:04:26.000]  聖結
[00:04:26.000 --> 00:04:28.000]  或者我們今天講說叫做分別為聖
[00:04:28.000 --> 00:04:30.000]  那麼蘇爾
[00:04:30.000 --> 00:04:32.000]  就是牆壁
[00:04:32.000 --> 00:04:34.000]  還有面壁的意思
[00:04:34.000 --> 00:04:36.000]  背對的意思
[00:04:36.000 --> 00:04:38.000]  基拉爾就是寄居之地
[00:04:38.000 --> 00:04:40.000]  反覆思想
[00:04:40.000 --> 00:04:42.000]  或者是躊躇不前
[00:04:42.000 --> 00:04:44.000]  猶豫不決的意思
[00:04:44.000 --> 00:04:46.000]  基拉爾
[00:04:46.000 --> 00:04:48.000]  其實就在
[00:04:48.000 --> 00:04:50.000]  埃及跟迦南地
[00:04:50.000 --> 00:04:52.000]  中間靠近
[00:04:52.000 --> 00:04:54.000]  埃及地
[00:04:54.000 --> 00:04:56.000]  這個埃及地我們今天說是怎麼樣
[00:04:56.000 --> 00:04:58.000]  世界
[00:04:58.000 --> 00:05:00.000]  迦南地是
[00:05:00.000 --> 00:05:02.000]  基督或者是蜀靈的境界
[00:05:02.000 --> 00:05:04.000]  那麼你現在
[00:05:04.000 --> 00:05:06.000]  來到這個地方
[00:05:06.000 --> 00:05:08.000]  來到基拉爾
[00:05:08.000 --> 00:05:10.000]  中間靠近
[00:05:10.000 --> 00:05:12.000]  埃及地
[00:05:12.000 --> 00:05:14.000]  那是一個良知的世界
[00:05:14.000 --> 00:05:16.000]  你知道有的時候我們
[00:05:16.000 --> 00:05:18.000]  既不活在世界
[00:05:18.000 --> 00:05:20.000]  又不活在蜀靈的環境之中
[00:05:20.000 --> 00:05:22.000]  我們活在一個良知的世界
[00:05:22.000 --> 00:05:24.000]  就是說
[00:05:24.000 --> 00:05:26.000]  行事為人都憑我們的良知
[00:05:26.000 --> 00:05:28.000]  來做很好
[00:05:28.000 --> 00:05:30.000]  沒有說不好
[00:05:30.000 --> 00:05:32.000]  但是神要跟他講的
[00:05:32.000 --> 00:05:34.000]  就是說基拉爾
[00:05:34.000 --> 00:05:36.000]  這個是你的良知的世界
[00:05:36.000 --> 00:05:38.000]  這不是我應許你的
[00:05:38.000 --> 00:05:40.000]  這是你寄居的
[00:05:40.000 --> 00:05:42.000]  你應許之地是在迦南平原
[00:05:42.000 --> 00:05:44.000]  那是蜀靈的
[00:05:44.000 --> 00:05:46.000]  那是蜀神的
[00:05:46.000 --> 00:05:48.000]  換句話說人靠著行為
[00:05:48.000 --> 00:05:50.000]  並不能夠
[00:05:50.000 --> 00:05:52.000]  進入神的世界
[00:05:52.000 --> 00:05:54.000]  那是要靠著
[00:05:54.000 --> 00:05:56.000]  水和靈生的
[00:05:56.000 --> 00:05:58.000]  要靠著基督進入基督的
[00:05:58.000 --> 00:06:00.000]  豐盛萬有才能進入
[00:06:00.000 --> 00:06:02.000]  神所應許之地
[00:06:02.000 --> 00:06:04.000]  記得嗎
[00:06:04.000 --> 00:06:06.000]  在以色列人出埃及的時候
[00:06:06.000 --> 00:06:08.000]  他就偏偏不經過
[00:06:08.000 --> 00:06:10.000]  斐利士人的地
[00:06:10.000 --> 00:06:12.000]  他就不經過基拉爾
[00:06:12.000 --> 00:06:14.000]  他老道曠野來到紅海邊
[00:06:14.000 --> 00:06:16.000]  換句話說
[00:06:16.000 --> 00:06:18.000]  你靠你的良知
[00:06:18.000 --> 00:06:20.000]  靠你的行事為人
[00:06:20.000 --> 00:06:22.000]  看你做善事
[00:06:22.000 --> 00:06:24.000]  你沒有辦法進入到神的應許
[00:06:24.000 --> 00:06:26.000]  那是要經過紅海
[00:06:26.000 --> 00:06:28.000]  要再從水和靈生的
[00:06:28.000 --> 00:06:30.000]  才能夠
[00:06:30.000 --> 00:06:32.000]  進入到神的豐盛萬有
[00:06:32.000 --> 00:06:34.000]  才能進入到神的應許之地
[00:06:34.000 --> 00:06:36.000]  所以我們弟兄姊妹
[00:06:36.000 --> 00:06:38.000]  我們或許在基拉爾
[00:06:38.000 --> 00:06:40.000]  我們覺得
[00:06:40.000 --> 00:06:42.000]  我做的事都很合標準
[00:06:42.000 --> 00:06:44.000]  我行善
[00:06:44.000 --> 00:06:46.000]  我做好事
[00:06:46.000 --> 00:06:48.000]  但是有的時候你想想看
[00:06:48.000 --> 00:06:50.000]  許多人行善
[00:06:50.000 --> 00:06:52.000]  許多人做好事
[00:06:52.000 --> 00:06:54.000]  都能夠進入迦南美帝嗎
[00:06:54.000 --> 00:06:56.000]  都能夠進入那永不動搖的國
[00:06:56.000 --> 00:06:58.000]  那永生的國
[00:06:58.000 --> 00:07:00.000]  或者是神的世界嗎
[00:07:00.000 --> 00:07:02.000]  因為什麼叫做好事
[00:07:02.000 --> 00:07:04.000]  沒有一個標準
[00:07:04.000 --> 00:07:08.000]  你今天做的好事
[00:07:08.000 --> 00:07:10.000]  從別的角度來講不見得好事
[00:07:10.000 --> 00:07:12.000]  你今天是
[00:07:12.000 --> 00:07:14.000]  這個國家的英雄
[00:07:14.000 --> 00:07:16.000]  到了另外一個國家可能就是狗熊
[00:07:16.000 --> 00:07:18.000]  就是人人要追趕你
[00:07:18.000 --> 00:07:20.000]  打殺你
[00:07:20.000 --> 00:07:22.000]  你對我很好
[00:07:22.000 --> 00:07:24.000]  我就說你是好人
[00:07:24.000 --> 00:07:26.000]  你對我不好
[00:07:26.000 --> 00:07:28.000]  我就說你不好
[00:07:28.000 --> 00:07:30.000]  你對別人又是有不同的
[00:07:30.000 --> 00:07:32.000]  所以好壞善惡
[00:07:32.000 --> 00:07:34.000]  純粹是
[00:07:34.000 --> 00:07:36.000]  你的opinion
[00:07:36.000 --> 00:07:38.000]  你的意思
[00:07:38.000 --> 00:07:40.000]  神怎麼說才是對的
[00:07:40.000 --> 00:07:42.000]  神說好就是好
[00:07:42.000 --> 00:07:44.000]  神說易就是易
[00:07:44.000 --> 00:07:46.000]  神說不易就是不易
[00:07:46.000 --> 00:07:48.000]  你再怎麼按照你的良知世界
[00:07:48.000 --> 00:07:50.000]  雖然你不是按照世界
[00:07:50.000 --> 00:07:52.000]  你的心地是
[00:07:52.000 --> 00:07:54.000]  憑你的良心
[00:07:54.000 --> 00:07:56.000]  行事為人不虧心
[00:07:56.000 --> 00:07:58.000]  不羞辱
[00:07:58.000 --> 00:08:00.000]  是按照你的良知
[00:08:00.000 --> 00:08:02.000]  但是那並不見得是神
[00:08:02.000 --> 00:08:04.000]  所喜悅的
[00:08:04.000 --> 00:08:06.000]  所以有人說
[00:08:06.000 --> 00:08:08.000]  good thing is not god's thing
[00:08:08.000 --> 00:08:10.000]  好事情但是
[00:08:10.000 --> 00:08:12.000]  並不是神的事情
[00:08:12.000 --> 00:08:14.000]  Hallelujah
[00:08:14.000 --> 00:08:16.000]  是的
[00:08:16.000 --> 00:08:18.000]  基拉爾只不過是因為發生了飢荒
[00:08:18.000 --> 00:08:20.000]  神的權宜
[00:08:20.000 --> 00:08:22.000]  只近
[00:08:22.000 --> 00:08:24.000]  記得嗎在路德紀裡面一開始就說
[00:08:24.000 --> 00:08:26.000]  Naomi
[00:08:26.000 --> 00:08:28.000]  帶了
[00:08:28.000 --> 00:08:30.000]  先生跟兩個兒子
[00:08:30.000 --> 00:08:32.000]  因為躲避飢荒
[00:08:32.000 --> 00:08:34.000]  從伯利恆
[00:08:34.000 --> 00:08:36.000]  伯利恆的意思是
[00:08:36.000 --> 00:08:38.000]  糧倉之家
[00:08:38.000 --> 00:08:40.000]  糧倉之家都會有飢荒
[00:08:40.000 --> 00:08:42.000]  來到
[00:08:42.000 --> 00:08:44.000]  磨牙人的地方
[00:08:44.000 --> 00:08:46.000]  兩個兒子都娶了磨牙女人
[00:08:46.000 --> 00:08:48.000]  其中一個叫做路德
[00:08:48.000 --> 00:08:50.000]  他們就在
[00:08:50.000 --> 00:08:52.000]  磨牙地就要求活
[00:08:52.000 --> 00:08:54.000]  但是後來
[00:08:54.000 --> 00:08:56.000]  磨牙地也不行了
[00:08:56.000 --> 00:08:58.000]  他們又回到伯利恆
[00:08:58.000 --> 00:09:00.000]  回到猶大地的時候
[00:09:00.000 --> 00:09:02.000]  人家說那不是
[00:09:02.000 --> 00:09:04.000]  Naomi嗎甜甜的回來
[00:09:04.000 --> 00:09:06.000]  他說你不要叫我甜
[00:09:06.000 --> 00:09:08.000]  我現在是苦哈哈
[00:09:08.000 --> 00:09:10.000]  因為我的先生也死了我的兒子也死了
[00:09:10.000 --> 00:09:12.000]  就是因為我走了這一步棋
[00:09:12.000 --> 00:09:14.000]  所以有的時候
[00:09:14.000 --> 00:09:16.000]  我們認為好的事情
[00:09:16.000 --> 00:09:18.000]  為了要這樣子做
[00:09:18.000 --> 00:09:20.000]  能夠省一點麻煩
[00:09:20.000 --> 00:09:22.000]  為了要這樣子做
[00:09:22.000 --> 00:09:24.000]  能夠走得更快一點
[00:09:24.000 --> 00:09:26.000]  找超捷徑
[00:09:26.000 --> 00:09:28.000]  或者是獲取最大的利益
[00:09:28.000 --> 00:09:30.000]  得到最大的報酬
[00:09:30.000 --> 00:09:32.000]  但是那不見得是神要我們做的
[00:09:32.000 --> 00:09:34.000]  所以有的時候我們說
[00:09:34.000 --> 00:09:36.000]  基督徒
[00:09:36.000 --> 00:09:38.000]  有的時候該賺的錢
[00:09:38.000 --> 00:09:40.000]  他不賺
[00:09:40.000 --> 00:09:42.000]  不該做的事當然不能做
[00:09:42.000 --> 00:09:44.000]  不該賺的錢當然不能賺
[00:09:44.000 --> 00:09:46.000]  但是該賺的錢
[00:09:46.000 --> 00:09:48.000]  有的時候他都不願意賺
[00:09:48.000 --> 00:09:50.000]  該說的話
[00:09:50.000 --> 00:09:52.000]  我今天明明是有理
[00:09:52.000 --> 00:09:54.000]  但是我該說我都不說
[00:09:54.000 --> 00:09:56.000]  有的時候為了神的國
[00:09:56.000 --> 00:09:58.000]  有的時候為了一個人
[00:09:58.000 --> 00:10:00.000]  為了愛他
[00:10:00.000 --> 00:10:02.000]  所以我們不講那個話
[00:10:02.000 --> 00:10:04.000]  所以有的時候我們含在嘴裡面
[00:10:04.000 --> 00:10:06.000]  或者我們向神來禱告
[00:10:06.000 --> 00:10:08.000]  那麼這就是基督徒
[00:10:08.000 --> 00:10:10.000]  應該做的
[00:10:10.000 --> 00:10:12.000]  感謝神讚美神
[00:10:12.000 --> 00:10:14.000]  亞伯拉罕
[00:10:14.000 --> 00:10:16.000]  跟他的兒子以薩
[00:10:16.000 --> 00:10:18.000]  完全一樣
[00:10:18.000 --> 00:10:20.000]  聖經也很有意思
[00:10:20.000 --> 00:10:22.000]  有人說怎麼可能
[00:10:22.000 --> 00:10:24.000]  來到都是非利士人地
[00:10:24.000 --> 00:10:26.000]  來到的王通通叫做亞比米勒
[00:10:26.000 --> 00:10:28.000]  而且碰到的君長都叫做格非
[00:10:28.000 --> 00:10:30.000]  而且他們都是說
[00:10:30.000 --> 00:10:32.000]  把太太當成是妹妹
[00:10:32.000 --> 00:10:34.000]  然後太太都被王娶走了
[00:10:34.000 --> 00:10:36.000]  然後太太都被王娶走了
[00:10:36.000 --> 00:10:38.000]  其實也蠻簡單
[00:10:38.000 --> 00:10:40.000]  因為亞比米勒是一個王的封賢
[00:10:40.000 --> 00:10:42.000]  就好像法老王
[00:10:42.000 --> 00:10:44.000]  都叫法老王
[00:10:44.000 --> 00:10:46.000]  但是法老王有好多法老王
[00:10:46.000 --> 00:10:48.000]  就好像凱撒
[00:10:48.000 --> 00:10:50.000]  有好多凱撒都叫凱撒
[00:10:50.000 --> 00:10:52.000]  那是一個頭銜
[00:10:52.000 --> 00:10:54.000]  所以是這樣子
[00:10:54.000 --> 00:10:56.000]  那麼當然這兩個中間隔了好幾十年
[00:10:56.000 --> 00:10:58.000]  也是很有意思的一件事情
[00:10:58.000 --> 00:11:00.000]  他們有同樣的遭遇
[00:11:00.000 --> 00:11:04.000]  在這個創世紀第26章
[00:11:04.000 --> 00:11:06.000]  他講到
[00:11:06.000 --> 00:11:08.000]  以薩做了一樣事情
[00:11:08.000 --> 00:11:10.000]  他說在亞伯拉罕的日子
[00:11:10.000 --> 00:11:12.000]  那地有一次饑荒
[00:11:12.000 --> 00:11:14.000]  那時又有饑荒
[00:11:14.000 --> 00:11:16.000]  以薩就往基拉爾去
[00:11:16.000 --> 00:11:18.000]  到菲律賓人的王亞比米勒那裡
[00:11:18.000 --> 00:11:20.000]  約翰華向他寫信說
[00:11:20.000 --> 00:11:22.000]  不要下埃及去
[00:11:22.000 --> 00:11:24.000]  要往我所指示你的地方去
[00:11:24.000 --> 00:11:26.000]  要往我所指示你的地方去
[00:11:26.000 --> 00:11:28.000]  所以他就留在了基拉爾
[00:11:28.000 --> 00:11:30.000]  沒有再繼續前向埃及地
[00:11:30.000 --> 00:11:32.000]  神就顧念他
[00:11:32.000 --> 00:11:34.000]  所以
[00:11:34.000 --> 00:11:36.000]  他的荒林耕種就有百倍的收成
[00:11:36.000 --> 00:11:38.000]  他的荒林耕種就有百倍的收成
[00:11:38.000 --> 00:11:40.000]  他就越來越興盛
[00:11:40.000 --> 00:11:42.000]  他就越來越興盛
[00:11:42.000 --> 00:11:44.000]  哈雷洛亞
[00:11:44.000 --> 00:11:46.000]  因為他在迦南
[00:11:46.000 --> 00:11:48.000]  他沒有回到世間
[00:11:48.000 --> 00:11:50.000]  感謝神 讚美神
[00:11:50.000 --> 00:11:52.000]  哈雷洛亞是你
[00:11:52.000 --> 00:11:54.000]  後來
[00:11:54.000 --> 00:11:56.000]  在創世紀21章有講到
[00:11:56.000 --> 00:11:58.000]  亞伯拉罕一件事情
[00:11:58.000 --> 00:12:00.000]  因為當他在這個
[00:12:00.000 --> 00:12:02.000]  基拉爾地
[00:12:02.000 --> 00:12:04.000]  在這個亞比米勒王那邊
[00:12:04.000 --> 00:12:06.000]  越來越興盛的時候
[00:12:06.000 --> 00:12:08.000]  王就找他
[00:12:08.000 --> 00:12:10.000]  要跟他立約
[00:12:10.000 --> 00:12:12.000]  那麼創世紀21章
[00:12:12.000 --> 00:12:14.000]  說
[00:12:14.000 --> 00:12:16.000]  從前亞比米勒的僕人
[00:12:16.000 --> 00:12:18.000]  霸佔了一口水井
[00:12:18.000 --> 00:12:20.000]  亞伯拉罕為這事指責亞比米勒
[00:12:20.000 --> 00:12:22.000]  亞比米勒就說
[00:12:22.000 --> 00:12:24.000]  誰做事事我不知道啊
[00:12:24.000 --> 00:12:26.000]  誰做事事我不知道啊
[00:12:26.000 --> 00:12:28.000]  你也沒有告訴我 今日我才聽見
[00:12:28.000 --> 00:12:30.000]  結果亞伯拉罕就把羊和牛
[00:12:30.000 --> 00:12:32.000]  結果亞伯拉罕就把羊和牛
[00:12:32.000 --> 00:12:34.000]  給了亞比米勒
[00:12:34.000 --> 00:12:36.000]  兩個人就立約
[00:12:36.000 --> 00:12:38.000]  那裡有一口井
[00:12:38.000 --> 00:12:40.000]  那個地方在別氏八
[00:12:40.000 --> 00:12:42.000]  就以那口井立約
[00:12:42.000 --> 00:12:44.000]  那口井就叫別氏八的井
[00:12:44.000 --> 00:12:46.000]  他的意思是
[00:12:46.000 --> 00:12:48.000]  蒙氏之井
[00:12:48.000 --> 00:12:50.000]  哈雷洛亞
[00:12:50.000 --> 00:12:52.000]  這是一件很有意思的一件事情
[00:12:52.000 --> 00:12:54.000]  老實講
[00:12:54.000 --> 00:12:56.000]  今天你如果佔了我一口井
[00:12:56.000 --> 00:12:58.000]  然後我跟你來討
[00:12:58.000 --> 00:13:00.000]  你還裝傻
[00:13:00.000 --> 00:13:02.000]  不知道他要跟我立約
[00:13:02.000 --> 00:13:04.000]  我還要把牛羊給你
[00:13:04.000 --> 00:13:06.000]  這不是有點好笑嗎
[00:13:06.000 --> 00:13:08.000]  亞伯拉罕就常常喜歡
[00:13:08.000 --> 00:13:10.000]  做傻乎乎的事情
[00:13:10.000 --> 00:13:12.000]  他真的是
[00:13:12.000 --> 00:13:14.000]  為了神的國
[00:13:14.000 --> 00:13:16.000]  他真是為了神的義
[00:13:16.000 --> 00:13:18.000]  他願意放下了自己
[00:13:18.000 --> 00:13:20.000]  這是最難能可貴的事情
[00:13:20.000 --> 00:13:22.000]  這是最難能可貴的事情
[00:13:22.000 --> 00:13:24.000]  你知道嗎
[00:13:24.000 --> 00:13:26.000]  我在神學院讀書的時候
[00:13:26.000 --> 00:13:28.000]  有一個老師叫傅老師
[00:13:28.000 --> 00:13:30.000]  他是洋人
[00:13:30.000 --> 00:13:32.000]  但是他中文講得非常好
[00:13:32.000 --> 00:13:34.000]  他以前在台灣的
[00:13:34.000 --> 00:13:36.000]  中華神學院
[00:13:36.000 --> 00:13:38.000]  就是華神在教神學
[00:13:38.000 --> 00:13:40.000]  他就說
[00:13:40.000 --> 00:13:42.000]  那個時候他的小孩還小
[00:13:42.000 --> 00:13:44.000]  有一次在神學院裡面
[00:13:44.000 --> 00:13:46.000]  有一個宿舍那邊
[00:13:46.000 --> 00:13:48.000]  辦了一次Yah sale
[00:13:48.000 --> 00:13:50.000]  就是在院子裡面
[00:13:50.000 --> 00:13:52.000]  把家裡面的東西拿出來
[00:13:52.000 --> 00:13:54.000]  標上價錢
[00:13:54.000 --> 00:13:56.000]  就要來便宜的賣
[00:13:56.000 --> 00:13:58.000]  都準備好了
[00:13:58.000 --> 00:14:00.000]  結果他爸爸就跟他說
[00:14:00.000 --> 00:14:02.000]  傅老師就跟他兒子
[00:14:02.000 --> 00:14:04.000]  那個時候還很小
[00:14:04.000 --> 00:14:06.000]  就說 兒啊
[00:14:06.000 --> 00:14:08.000]  如果有人來買
[00:14:08.000 --> 00:14:10.000]  他又沒有錢買得起
[00:14:10.000 --> 00:14:12.000]  那要怎麼辦呢
[00:14:12.000 --> 00:14:14.000]  他兒子就想不開
[00:14:14.000 --> 00:14:16.000]  就進去家裡面
[00:14:16.000 --> 00:14:18.000]  找了很多紙頭
[00:14:18.000 --> 00:14:20.000]  然後切成像鈔票的樣子
[00:14:20.000 --> 00:14:22.000]  然後上面寫上25 cent
[00:14:22.000 --> 00:14:24.000]  塊錢 五塊錢
[00:14:24.000 --> 00:14:26.000]  等
[00:14:26.000 --> 00:14:28.000]  他說人沒有錢
[00:14:28.000 --> 00:14:30.000]  買我的東西
[00:14:30.000 --> 00:14:32.000]  就可以了
[00:14:32.000 --> 00:14:34.000]  亞伯拉耶也是這麼說
[00:14:34.000 --> 00:14:36.000]  你知道嗎
[00:14:36.000 --> 00:14:38.000]  這你要找我立約
[00:14:38.000 --> 00:14:40.000]  你占了我的井
[00:14:40.000 --> 00:14:42.000]  那麼我還要給你牛羊
[00:14:42.000 --> 00:14:44.000]  而且還
[00:14:44.000 --> 00:14:46.000]  作為這個井的證據
[00:14:46.000 --> 00:14:48.000]  這是一件非常有意思的事情
[00:14:48.000 --> 00:14:50.000]  我們的耶穌
[00:14:50.000 --> 00:14:52.000]  不是也是這樣子嗎
[00:14:52.000 --> 00:14:54.000]  我們哪裡配得他為我們死呢
[00:14:54.000 --> 00:14:56.000]  我每次都想說耶穌
[00:14:56.000 --> 00:14:58.000]  我真的不配得你為我死
[00:14:58.000 --> 00:15:00.000]  我真的不配得你為我死
[00:15:00.000 --> 00:15:02.000]  謝謝
[00:15:02.000 --> 00:15:04.000]  你有在聽
[00:15:04.000 --> 00:15:06.000]  我以為我本是不配
[00:15:06.000 --> 00:15:08.000]  但是耶穌說
[00:15:08.000 --> 00:15:10.000]  沒有關係
[00:15:10.000 --> 00:15:12.000]  救恩是白白的
[00:15:12.000 --> 00:15:14.000]  就好像這個救恩是
[00:15:14.000 --> 00:15:16.000]  要賣你的東西
[00:15:16.000 --> 00:15:18.000]  但是你又買不起
[00:15:18.000 --> 00:15:20.000]  沒有錢 沒關係
[00:15:20.000 --> 00:15:22.000]  連錢我都不給你
[00:15:22.000 --> 00:15:24.000]  所以我們講是白白的
[00:15:24.000 --> 00:15:26.000]  千萬不要白白的
[00:15:26.000 --> 00:15:28.000]  捨棄了
[00:15:28.000 --> 00:15:30.000]  所以別氏巴
[00:15:30.000 --> 00:15:32.000]  這個口井
[00:15:32.000 --> 00:15:34.000]  就成為蒙氏的井
