
[00:00:00.000 --> 00:00:03.920]  我們常常都會說到在我們教會追求的方向
[00:02:42.800 --> 00:02:44.600]  在我們生命當中
[00:02:44.600 --> 00:02:47.840]  不斷的去感動 激勵
[00:02:47.840 --> 00:02:51.040]  以致我們行在愛的路上
[00:02:51.040 --> 00:02:54.000]  如今我們帶著一份尋求的心
[00:02:54.000 --> 00:02:55.720]  仰望真理的聖靈
[00:02:55.720 --> 00:02:58.040]  引導我們進入真理
[00:02:58.040 --> 00:03:01.880]  也次下恩惠我們行在真理裡面
[00:03:01.880 --> 00:03:03.920]  求你除去一切的障礙
[00:03:03.920 --> 00:03:05.840]  讓我們眾人在你的面前
[00:03:05.840 --> 00:03:10.560]  從你的話語當中再次蒙恩領受
[00:03:10.560 --> 00:03:11.880]  我們仰望祈禱
[00:03:11.880 --> 00:03:15.560]  奉耶穌基督聖名求 阿們
[00:03:15.560 --> 00:03:16.640]  我們翻開聖經
[00:03:16.640 --> 00:03:25.440]  貼撒羅尼加前書第一章的經文
[00:03:25.440 --> 00:03:27.560]  在第一章的第一節就提到
[00:03:27.560 --> 00:03:30.040]  保羅 西拉和提摩泰
[00:03:30.040 --> 00:03:33.720]  他們寫了一封信給貼撒羅尼加
[00:03:33.720 --> 00:03:39.400]  在當中再附上主耶穌基督裡面的教會
[00:03:39.400 --> 00:03:42.840]  保羅祝福他們願恩惠平安
[00:03:42.840 --> 00:03:45.880]  臨到他們身上
[00:03:45.880 --> 00:03:48.240]  大家看回聖經的舍行傳的時候
[00:03:48.240 --> 00:03:51.000]  會知道當時保羅
[00:03:51.000 --> 00:03:53.160]  他去到很多不同的地方
[00:03:53.160 --> 00:03:55.160]  作宣教的服侍
[00:03:55.160 --> 00:03:56.640]  舍行傳第十七章提到
[00:03:56.640 --> 00:03:59.720]  他去到貼撒羅尼加的地方
[00:03:59.720 --> 00:04:01.280]  當時他去到的時候
[00:04:01.280 --> 00:04:05.200]  發現這個城市是一個很重要的城鎮
[00:04:05.200 --> 00:04:07.000]  在歷史當中了解
[00:04:07.000 --> 00:04:12.680]  這個城市是當時商業很昌盛的城市
[00:04:12.680 --> 00:04:15.120]  也在一些貿易的通道
[00:04:15.120 --> 00:04:18.440]  所以很多不同地區的人來這裡經商
[00:04:18.440 --> 00:04:20.600]  一個很繁榮的城市
[00:04:20.600 --> 00:04:22.520]  當保羅和西拉去到的時候
[00:04:22.520 --> 00:04:26.160]  他們馬上去到當地猶太人聚居的地方
[00:04:26.160 --> 00:04:30.640]  也去到會堂向猶太人傳講福音
[00:04:30.640 --> 00:04:33.240]  三個星期的安息日
[00:04:33.240 --> 00:04:35.520]  他們都在會堂講道
[00:04:35.520 --> 00:04:39.400]  使用他們很明顯有聖靈的工作
[00:04:39.400 --> 00:04:40.880]  當時有猶太人
[00:04:40.880 --> 00:04:43.400]  也有當地外邦的希臘人
[00:04:43.400 --> 00:04:47.360]  也包括了當時一些上層社會的女性
[00:04:47.360 --> 00:04:50.000]  他們都願意信靠耶穌
[00:04:50.000 --> 00:04:51.920]  但是三個星期之後就發現
[00:04:51.920 --> 00:04:54.640]  當時那一群很多猶太人
[00:04:54.640 --> 00:04:57.920]  他們就妒忌使徒所做的
[00:04:57.920 --> 00:05:02.240]  也都開始發現很多逼迫的事情
[00:05:02.240 --> 00:05:07.320]  他們就來壓迫當時的使徒和信耶穌的人
[00:05:07.320 --> 00:05:09.280]  因此保羅就迫不得已
[00:05:09.280 --> 00:05:10.920]  他們就馬上要逃避
[00:05:10.920 --> 00:05:15.360]  就離開這個城市去到附近的比利亞的地方
[00:05:15.360 --> 00:05:16.680]  經過了一段時間之後
[00:05:16.680 --> 00:05:18.240]  保羅掛心著門徒
[00:05:18.240 --> 00:05:21.560]  不知道他們有沒有因為逼迫而放棄了信仰
[00:05:21.560 --> 00:05:24.560]  但後來發現他們仍然堅定跟隨神
[00:05:24.560 --> 00:05:27.640]  就寫了一封貼述羅利加前書
[00:05:27.640 --> 00:05:31.720]  為他們感恩也都鼓勵他們
[00:05:31.720 --> 00:05:33.080]  所以你發覺一開始的時候
[00:05:33.080 --> 00:05:35.360]  保羅就為他們感謝神
[00:05:35.360 --> 00:05:38.760]  在第一章第二節
[00:05:38.760 --> 00:05:42.600]  保羅說「我們上上為你們眾人感謝神」
[00:05:42.600 --> 00:05:43.960]  禱告的時候
[00:05:43.960 --> 00:05:46.240]  是上上都提到你們
[00:05:46.240 --> 00:05:51.440]  在我們的父面前不絕地紀念你們
[00:05:51.440 --> 00:05:54.760]  保羅上上去為他們感恩
[00:05:54.760 --> 00:05:58.720]  大家知道這群弟兄姊妹都是初信的弟兄姊妹
[00:05:58.720 --> 00:06:00.960]  當然初信者未必很成熟
[00:06:00.960 --> 00:06:03.280]  可能還有很多信仰上的問題
[00:06:03.280 --> 00:06:07.400]  但保羅仍然看到他們值得感恩的地方
[00:06:07.400 --> 00:06:10.280]  為他們上上感恩
[00:06:10.280 --> 00:06:11.160]  各位弟兄姊妹
[00:06:11.160 --> 00:06:13.280]  當你為別人代禱的時候
[00:06:13.280 --> 00:06:15.720]  不但為他們的需要代禱
[00:06:15.720 --> 00:06:19.000]  也都留心為他們去感恩
[00:06:19.000 --> 00:06:22.640]  而你能夠被人為你感恩
[00:06:22.640 --> 00:06:24.320]  是你的福氣
[00:06:24.320 --> 00:06:26.160]  是你的恩惠
[00:06:26.160 --> 00:06:28.440]  保羅特別為他們感恩有幾方面
[00:06:28.440 --> 00:06:30.480]  在第三節繼續說
[00:06:30.480 --> 00:06:36.440]  「在我們的父神面前不絕地紀念你們信心的工作
[00:06:36.440 --> 00:06:38.640]  第二 愛心的勞苦
[00:06:38.640 --> 00:06:44.480]  第三 因盼望我們主耶穌基督而有的忍耐」
[00:06:44.480 --> 00:06:45.800]  他們初信主
[00:06:45.800 --> 00:06:48.680]  但是生命有很好的見證
[00:06:48.680 --> 00:06:51.560]  綜合來說是三方面的見證
[00:06:51.560 --> 00:06:55.160]  第一 信心的工作
[00:06:55.160 --> 00:06:58.000]  他們的信心是真實的
[00:06:58.000 --> 00:07:01.280]  從他們的生活行為表現出來
[00:07:01.280 --> 00:07:04.400]  一個教徒有真實的信仰
[00:07:04.400 --> 00:07:07.520]  不單止會停留在他的頭腦上
[00:07:07.520 --> 00:07:10.520]  而是在生活行為可以看得見
[00:07:10.520 --> 00:07:15.880]  可以知道那個信心是真實地活出來的
[00:07:15.880 --> 00:07:17.480]  我認識一位弟兄
[00:07:17.480 --> 00:07:23.680]  這位弟兄早年在他自己的一個小餐館做生意
[00:07:23.680 --> 00:07:24.840]  當他信主的時候
[00:07:24.840 --> 00:07:28.800]  他很感恩神很奇妙地幫助他戒酒
[00:07:28.800 --> 00:07:31.360]  但是另一個叫他掛心的事情
[00:07:31.360 --> 00:07:34.440]  他的餐館是賣酒的
[00:07:34.440 --> 00:07:38.840]  而且他主要的收入是透過賣酒賺到錢
[00:07:38.840 --> 00:07:40.840]  但是他見到很多的客人來吃飯
[00:07:40.840 --> 00:07:42.600]  來喝酒的時候
[00:07:42.600 --> 00:07:44.640]  很多人喝到醉醺醺
[00:07:44.640 --> 00:07:47.160]  甚至很多不斷嘔吐
[00:07:47.160 --> 00:07:49.440]  他的心好像知道這件事情
[00:07:49.440 --> 00:07:52.040]  神不是很喜歡他這樣做
[00:07:52.040 --> 00:07:53.120]  但是他內心很掙扎
[00:07:53.120 --> 00:07:55.000]  如果放棄賣酒
[00:07:55.000 --> 00:07:57.600]  他的生意可能會蝕本
[00:07:57.600 --> 00:07:59.800]  但是經過一段時間他自己祈禱
[00:07:59.800 --> 00:08:01.800]  也都感覺神給他信心
[00:08:01.800 --> 00:08:06.000]  他就決心不再賣酒
[00:08:06.000 --> 00:08:08.520]  當初生意是差了
[00:08:08.520 --> 00:08:10.040]  但是感謝神給他恩典
[00:08:10.040 --> 00:08:12.200]  慢慢生意又重新起來
[00:08:12.200 --> 00:08:17.640]  他就開始可以再繼續做他的餐館的生意
[00:08:17.640 --> 00:08:18.960]  當我聽到他分享的時候
[00:08:18.960 --> 00:08:20.240]  我心裡就知道
[00:08:20.240 --> 00:08:24.480]  弟兄這樣做是因為內心有神所賜的信心
[00:08:24.480 --> 00:08:26.480]  而信心是真實的
[00:08:26.480 --> 00:08:29.040]  因為他讓信心走出來
[00:08:29.040 --> 00:08:32.800]  放下一些神不喜悅他做的事情
[00:08:32.800 --> 00:08:37.960]  甚至將很多對將來的後果的掛慮
[00:08:37.960 --> 00:08:40.160]  都交託給神
[00:08:40.160 --> 00:08:42.920]  將後果交在神的手中
[00:08:42.920 --> 00:08:46.160]  也都讓神繼續帶領著他
[00:08:46.160 --> 00:08:47.320]  真正的信心
[00:08:47.320 --> 00:08:50.680]  我再說是有行為的表現的
[00:08:50.680 --> 00:08:53.600]  而這種表現產生一種生命的見證
[00:08:53.600 --> 00:08:56.160]  讓人知道這個人
[00:08:56.160 --> 00:08:58.480]  他是有神在他的心中
[00:08:58.480 --> 00:09:00.760]  這是保羅第一點贊賞
[00:09:00.760 --> 00:09:03.520]  接受內地的信徒的事情
[00:09:03.520 --> 00:09:04.800]  第二大家再看
[00:09:04.800 --> 00:09:07.960]  有愛心的奴婦
[00:09:07.960 --> 00:09:11.000]  因為愛心所以不介意奴婦一點
[00:09:11.000 --> 00:09:12.760]  不介意去服侍別人
[00:09:12.760 --> 00:09:14.880]  不介意好像吃一些虧
[00:09:14.880 --> 00:09:18.560]  但是他願意付出奴婦的代價
[00:09:18.560 --> 00:09:20.120]  我想大家會很明白
[00:09:20.120 --> 00:09:23.440]  一個人如果他要去奴婦幫助別人
[00:09:23.440 --> 00:09:26.160]  但是自己沒有愛心
[00:09:26.160 --> 00:09:30.560]  那種奴婦會帶來什麼樣的後果呢?
[00:09:30.560 --> 00:09:32.720]  用我們現在的說話說
[00:09:32.720 --> 00:09:36.680]  他內心一定很不滿
[00:09:36.680 --> 00:09:38.080]  他很不服氣
[00:09:38.080 --> 00:09:39.080]  很不滿
[00:09:39.080 --> 00:09:39.800]  很埋怨
[00:09:39.800 --> 00:09:41.120]  為什麼要做我這樣的事情
[00:09:41.120 --> 00:09:43.680]  為什麼要我去這樣做
[00:09:43.680 --> 00:09:46.800]  他裡面會有很多的怨憤
[00:09:46.800 --> 00:09:51.480]  不帶著愛心而去奴婦是很辛苦
[00:09:51.480 --> 00:09:53.800]  但是有些人當他真的知道
[00:09:53.800 --> 00:09:55.360]  是主給他的引導
[00:09:55.360 --> 00:09:57.640]  帶著愛心去付出
[00:09:57.640 --> 00:10:01.440]  他可以去奴婦
[00:10:01.440 --> 00:10:03.840]  伯羅都再繼續去讚賞他們
[00:10:03.840 --> 00:10:09.040]  第三因盼望我們主耶穌基督而有的堅忍
[00:10:09.040 --> 00:10:11.480]  內心有一種盼望
[00:10:11.480 --> 00:10:14.720]  知道神所應許的會始終成全的
[00:10:14.720 --> 00:10:16.560]  所以在那種困難當中
[00:10:16.560 --> 00:10:17.840]  不會放棄
[00:10:17.840 --> 00:10:20.560]  仍然堅持神對他的心意
[00:10:20.560 --> 00:10:23.000]  忍耐在當中
[00:10:23.000 --> 00:10:27.560]  有些弟兄姊妹遇到一些身體的病患
[00:10:27.560 --> 00:10:28.920]  無論是生是死
[00:10:28.920 --> 00:10:32.080]  他們仍然相信神會保守著他們
[00:10:32.080 --> 00:10:33.760]  神有他的美意
[00:10:33.760 --> 00:10:38.080]  所以病患當中堅忍著來信靠神
[00:10:38.080 --> 00:10:40.440]  不會因此埋怨神
[00:10:40.440 --> 00:10:43.120]  不會放棄上帝
[00:10:43.120 --> 00:10:44.080]  有一些姐妹
[00:10:44.080 --> 00:10:47.160]  我知道他們丈夫未曾信主
[00:10:47.160 --> 00:10:51.640]  甚至有些丈夫是對他們很不客氣
[00:10:51.640 --> 00:10:53.600]  反對他們信耶穌
[00:10:53.600 --> 00:10:56.880]  但他們仍然學習去善待他們的丈夫
[00:10:56.880 --> 00:10:59.640]  繼續堅忍在其中
[00:10:59.640 --> 00:11:01.000]  我記得一次我在北美
[00:11:01.000 --> 00:11:02.280]  我在當中講道之後
[00:11:02.280 --> 00:11:04.640]  有一對夫婦走過來跟我聊天
[00:11:04.640 --> 00:11:08.120]  丈夫就笑笑口跟我介紹他們自己
[00:11:08.120 --> 00:11:09.720]  他就說
[00:11:09.720 --> 00:11:14.160]  我最初很反對太太信耶穌
[00:11:14.160 --> 00:11:16.760]  但是神搞定了我
[00:11:16.760 --> 00:11:20.280]  我就很有興趣知道神怎樣搞定他
[00:11:20.280 --> 00:11:23.320]  他就說當初我發覺太太信耶穌之後
[00:11:23.320 --> 00:11:25.360]  她經常回教會崇拜
[00:11:25.360 --> 00:11:26.520]  星期天我睡得晚
[00:11:26.520 --> 00:11:29.200]  一起床就不見了太太
[00:11:29.200 --> 00:11:31.280]  我後來很生教會氣
[00:11:31.280 --> 00:11:34.480]  因為把我太太搶走了
[00:11:34.480 --> 00:11:36.960]  我經常反對太太去教會
[00:11:36.960 --> 00:11:40.320]  但是她仍然堅持來回教會
[00:11:40.320 --> 00:11:42.800]  很多年我都很不開心
[00:11:42.800 --> 00:11:47.000]  當然太太都盡量在其他時間來陪伴她
[00:11:47.000 --> 00:11:50.520]  但是她說我不開心星期天早上沒有她
[00:11:50.520 --> 00:11:52.840]  但因為太太仍然學習去忍耐住
[00:11:52.840 --> 00:11:55.520]  去關心丈夫、愛護丈夫
[00:11:55.520 --> 00:11:58.880]  但仍然堅持星期天去崇拜
[00:11:58.880 --> 00:12:00.720]  有一次早上這位弟兄說
[00:12:00.720 --> 00:12:03.640]  當他起床的時候又見不到太太的時候
[00:12:03.640 --> 00:12:05.480]  他內心很不開心
[00:12:05.480 --> 00:12:08.440]  就開始咒罵上帝
[00:12:08.440 --> 00:12:10.680]  就開始罵神
[00:12:10.680 --> 00:12:15.720]  但罵罵的時候突然有一把聲音在他心裡出現
[00:12:15.720 --> 00:12:18.040]  是令他很驚嚇
[00:12:18.040 --> 00:12:21.480]  那把聲音說了一句話
[00:12:21.480 --> 00:12:27.120]  「這麼多年了,你還不回家?」
[00:12:27.120 --> 00:12:30.520]  突然間他內心有一種很特別的感受
[00:12:30.520 --> 00:12:34.280]  他去過教會聽過信仰、聽過福音
[00:12:34.280 --> 00:12:38.240]  突然間好像說一位天父告訴他
[00:12:38.240 --> 00:12:42.480]  「為什麼你不回到我的家裡?」
[00:12:42.480 --> 00:12:46.760]  在那一刻他內心就整個人軟化下來
[00:12:46.760 --> 00:12:51.480]  在下一次星期天他就陪同太太回教會
[00:12:51.480 --> 00:12:53.600]  然後他就感受到神的愛
[00:12:53.600 --> 00:12:56.520]  他就在當天順了住
[00:12:56.520 --> 00:12:58.920]  他就說現在我回到神的家了
[00:12:58.920 --> 00:13:00.480]  我回到家裡了
[00:13:00.480 --> 00:13:01.760]  我不再掙扎
[00:13:01.760 --> 00:13:05.520]  而且可以和太太一起去敬拜上帝
[00:13:05.520 --> 00:13:08.480]  很多弟兄姊妹在不同的困難當中
[00:13:08.480 --> 00:13:11.880]  他們仍然知道上帝是可信的
[00:13:11.880 --> 00:13:14.120]  然而神給他們有盼望
[00:13:14.120 --> 00:13:17.960]  他們雖然未能即時看到事情的結果
[00:13:17.960 --> 00:13:20.680]  但他們仍然心存盼望
[00:13:20.680 --> 00:13:22.400]  忍耐在其中
[00:13:22.400 --> 00:13:25.880]  而產生美善的生命見證
[00:13:25.880 --> 00:13:28.880]  因此保羅同時去讚賞弟兄姊妹
[00:13:28.880 --> 00:13:34.240]  他們那種因為盼望主耶穌基督而有的堅韌
[00:13:34.240 --> 00:13:35.960]  然後保羅提出
[00:13:35.960 --> 00:13:38.280]  他們其實都是夢神所揀選的
[00:13:38.280 --> 00:13:41.960]  大家再看第四節
[00:13:41.960 --> 00:13:43.960]  「神所愛的弟兄們
[00:13:43.960 --> 00:13:47.880]  我們知道你們是夢揀選的」
[00:13:47.880 --> 00:13:49.240]  保羅提到
[00:13:49.240 --> 00:13:51.720]  是神揀選了他們
[00:13:51.720 --> 00:13:53.920]  賜給他們有生命的能力
[00:13:53.920 --> 00:13:56.960]  以致他們可以作出美好的見證
[00:13:56.960 --> 00:13:58.280]  不是他們愛神
[00:13:58.280 --> 00:13:59.960]  是神先愛他們
[00:13:59.960 --> 00:14:01.000]  大家一定記得
[00:14:01.000 --> 00:14:02.600]  聖經約翰福音第十五章提到
[00:14:02.600 --> 00:14:05.120]  真葡萄樹的比喻
[00:14:05.120 --> 00:14:09.760]  之子摺在葡萄樹上便可以不斷結果子
[00:14:09.760 --> 00:14:12.800]  然後聖經十五章十六節提到
[00:14:12.800 --> 00:14:15.800]  「不是你們揀選我
[00:14:15.800 --> 00:14:18.280]  是我揀選你們
[00:14:18.280 --> 00:14:21.520]  而且分派你們去結果子
[00:14:21.520 --> 00:14:25.000]  叫你們的果子常存」
[00:14:25.000 --> 00:14:26.240]  上帝揀選我們
[00:14:26.240 --> 00:14:30.520]  不但讓我們成為蒙恩的人
[00:14:30.520 --> 00:14:34.800]  上帝更加盼望我們成為私恩的人
[00:14:34.800 --> 00:14:37.600]  因此祂差派我們去到不同的地方
[00:14:37.600 --> 00:14:39.760]  來結出生命的果子
[00:14:39.760 --> 00:14:41.640]  可以榮耀上帝
[00:14:41.640 --> 00:14:44.760]  自己也更深的無恩
[00:14:44.760 --> 00:14:48.320]  因此當我們看到神揀選人的時候
[00:14:48.320 --> 00:14:50.880]  去經歷神的作為
[00:14:50.880 --> 00:14:54.800]  然後祂又差派我們去為祂作見證
[00:14:54.800 --> 00:14:56.840]  你看看剛才讀的聖經
[00:14:56.840 --> 00:15:00.520]  為何保羅說會知道是神揀選他們呢?
[00:15:00.520 --> 00:15:03.800]  下面第五節開始便解釋原因
[00:15:03.800 --> 00:15:07.520]  第五節:「因為我們的福音傳到你們那裡
[00:15:07.520 --> 00:15:10.400]  不單是藉著言語
[00:15:10.400 --> 00:15:13.000]  也都是藉著權能
[00:15:13.000 --> 00:15:16.600]  是藉著聖靈和充足的信心」
[00:15:16.600 --> 00:15:20.000]  講到保羅他們那份內心神給他們的
[00:15:20.000 --> 00:15:21.880]  充分的信念
[00:15:21.880 --> 00:15:24.720]  很清楚這是福音
[00:15:24.720 --> 00:15:27.040]  是叫人蒙恩得救的
[00:15:27.040 --> 00:15:30.560]  然後再看第六節
[00:15:30.560 --> 00:15:34.520]  「你們效法了我們也效法了主
[00:15:34.520 --> 00:15:36.280]  在大患難中
[00:15:36.280 --> 00:15:38.920]  帶著聖靈的喜樂
[00:15:38.920 --> 00:15:41.360]  接受了真道」
[00:15:41.360 --> 00:15:43.320]  保羅知道他們是蒙揀選的
[00:15:43.320 --> 00:15:44.720]  很深刻體會聖靈
[00:15:44.720 --> 00:15:48.280]  怎樣帶領他們去將福音帶給他們
[00:15:48.280 --> 00:15:51.360]  有聖靈的權能在其中
[00:15:51.360 --> 00:15:56.360]  也都看到他們能夠在大患難當中接受真道
[00:15:56.360 --> 00:15:58.760]  是神自己的工作
[00:15:58.760 --> 00:16:03.640]  大家留意到他們帶著聖靈的甚麼
[00:16:03.640 --> 00:16:05.080]  有兩個字
[00:16:05.080 --> 00:16:06.800]  「喜樂」
[00:16:06.800 --> 00:16:09.520]  你小心看看實際發覺有點矛盾
[00:16:09.520 --> 00:16:13.600]  為何在大患難當中可以有喜樂
[00:16:13.600 --> 00:16:16.640]  那不單是一種情緒的表達
[00:16:16.640 --> 00:16:19.400]  而是聖靈在人的心的工作
[00:16:19.400 --> 00:16:21.600]  看到神的恩惠、救用
[00:16:21.600 --> 00:16:24.320]  因此在患難當中仍然心中有喜樂
[00:16:24.320 --> 00:16:27.040]  以致可以接受真道
[00:16:27.040 --> 00:16:29.600]  所以保羅知道是聖靈的工作
[00:16:29.600 --> 00:16:33.040]  是神在當中感動、揀選他們
[00:16:33.040 --> 00:16:35.640]  來信靠耶穌
[00:16:35.640 --> 00:16:38.320]  因此傳福音的人、領受福音的人
[00:16:38.320 --> 00:16:42.320]  都體會到是神自己的工作
[00:16:42.320 --> 00:16:44.960]  我記得一位宣教士
[00:16:44.960 --> 00:16:49.920]  這位宣教士他回到香港有一段時間述職
[00:16:49.920 --> 00:16:51.200]  在家裡的時候
[00:16:51.200 --> 00:16:52.520]  他發生了一件事情
[00:16:52.520 --> 00:16:54.680]  他後來跟我們分享
[00:16:54.680 --> 00:16:58.600]  就是搬動一些傢俬一不小心扭傷了腰骨
[00:16:58.600 --> 00:17:03.160]  突然整個人痛得躺在地上不能動
[00:17:03.160 --> 00:17:05.080]  可能有些弟兄姐妹試過
[00:17:05.080 --> 00:17:06.120]  很痛很痛
[00:17:06.120 --> 00:17:08.480]  馬上叫救護車送去醫院的時候
[00:17:08.480 --> 00:17:12.640]  醫生說「糟糕了,你的軟骨脫了出來」
[00:17:12.640 --> 00:17:17.840]  「起碼要睡床四個星期」
[00:17:17.840 --> 00:17:19.160]  在那個時候他沒有想到
[00:17:19.160 --> 00:17:24.120]  突然要面對這樣的患難
[00:17:24.120 --> 00:17:27.280]  有些弟兄姐妹來探望他、關心他
[00:17:27.280 --> 00:17:28.960]  跟他祈禱
[00:17:28.960 --> 00:17:30.720]  然後當他們走了之後
[00:17:30.720 --> 00:17:34.040]  旁邊藏著一位男士就問他
[00:17:34.040 --> 00:17:35.880]  「先生,你是不是教徒?」
[00:17:35.880 --> 00:17:37.680]  「這麼多人為你祈禱」
[00:17:37.680 --> 00:17:39.920]  他說「是的,我是教徒」
[00:17:39.920 --> 00:17:42.000]  接著這位男士就說
[00:17:42.000 --> 00:17:46.760]  「先生,我看電視那些『恩與之聲』」
[00:17:46.760 --> 00:17:49.880]  「那裡說什麼將自己交託給天父」
[00:17:49.880 --> 00:17:52.920]  「是怎樣交託的?」
[00:17:52.920 --> 00:17:54.200]  這位弟兄聽見的時候
[00:17:54.200 --> 00:17:56.960]  就知道對方很有心想認識福音
[00:17:56.960 --> 00:17:59.000]  就開始跟他講
[00:17:59.000 --> 00:18:00.040]  一邊講完的時候
[00:18:00.040 --> 00:18:00.920]  接著他問
[00:18:00.920 --> 00:18:04.480]  「我可不可以現在將自己交託給天父?」
[00:18:04.480 --> 00:18:05.360]  弟兄很開心
[00:18:05.360 --> 00:18:09.840]  就馬上幫他決志、祈禱、信耶穌
[00:18:09.840 --> 00:18:10.680]  過了一天
[00:18:10.680 --> 00:18:12.840]  第二天見到他在床上很開心
[00:18:12.840 --> 00:18:15.760]  但是不斷打電話、打手機
[00:18:15.760 --> 00:18:16.680]  然後他就問他
[00:18:16.680 --> 00:18:19.080]  「你跟誰談電話?」
[00:18:19.080 --> 00:18:22.040]  這位新信主的弟兄就說
[00:18:22.040 --> 00:18:24.800]  「我和我太太談電話」
[00:18:24.800 --> 00:18:25.760]  然後他就說
[00:18:25.760 --> 00:18:29.880]  「我其實是一個末期癌症的病人」
[00:18:29.880 --> 00:18:32.160]  「我家裡有一個女兒」
[00:18:32.160 --> 00:18:36.520]  「但是太太接受不了我的情況」
[00:18:36.520 --> 00:18:40.520]  「她跟另一個男人離開了」
[00:18:40.520 --> 00:18:44.200]  原來背後有很多辛酸的故事
[00:18:44.200 --> 00:18:44.760]  他就問
[00:18:44.760 --> 00:18:46.480]  「你跟太太說什麼?」
[00:18:46.480 --> 00:18:49.320]  他說「我和我太太說我可以原諒她」
[00:18:49.320 --> 00:18:51.880]  「耶穌原諒了我,我可以原諒你」
[00:18:51.880 --> 00:18:54.960]  「也請太太原諒我」
[00:18:54.960 --> 00:18:57.320]  然後我就一直跟他說耶穌的事情
[00:18:57.320 --> 00:18:59.120]  叫他信耶穌
[00:18:59.120 --> 00:19:00.600]  宣教士就問他
[00:19:00.600 --> 00:19:03.280]  「你怎樣懂得跟祂說?」
[00:19:03.280 --> 00:19:06.560]  他說「我跟祢這樣說」
[00:19:06.560 --> 00:19:09.520]  然後一直鼓勵他要信耶穌
[00:19:09.520 --> 00:19:11.080]  然後這位弟兄再問
[00:19:11.080 --> 00:19:14.240]  「我可不可以受浸?」
[00:19:14.240 --> 00:19:15.760]  然後弟兄就安排
[00:19:15.760 --> 00:19:20.880]  邀請一些軟木來幫助他在床邊施浸
[00:19:20.880 --> 00:19:21.640]  這位弟兄說
[00:19:21.640 --> 00:19:25.000]  「我完全想不到醫生說四個星期」
[00:19:25.000 --> 00:19:27.640]  「我九天就離開了醫院」
[00:19:27.640 --> 00:19:29.680]  「很快就康復了」
[00:19:29.680 --> 00:19:31.280]  然後他出院的時候
[00:19:31.280 --> 00:19:32.840]  心裡總有一個感覺
[00:19:32.840 --> 00:19:35.160]  好像這次扭傷了腰骨
[00:19:35.160 --> 00:19:38.480]  是為了這個病人
[00:19:38.480 --> 00:19:39.880]  是為了他
[00:19:39.880 --> 00:19:41.960]  好像神差派我來
