
[00:00:00.000 --> 00:00:02.400]  好,那今天呢,是我們這個叫做
[00:14:27.320 --> 00:14:28.320]  就是我做的過程裏面
[00:14:28.320 --> 00:14:30.320]  我也覺得有點粗重的感覺
[00:14:30.320 --> 00:14:33.160]  不過,既然都選擇了
[00:14:33.160 --> 00:14:34.800]  就要繼續下去了,對嗎?
[00:14:34.800 --> 00:14:35.360]  對吧?
[00:14:35.360 --> 00:14:36.520]  無論如何
[00:14:36.520 --> 00:14:38.640]  在欣賞清義這件事
[00:14:38.640 --> 00:14:41.720]  其實我認爲其中第一個
[00:14:41.720 --> 00:14:44.480]  很重要的事是
[00:14:44.480 --> 00:14:45.880]  我們要記得
[00:14:45.880 --> 00:14:48.480]  我們能夠
[00:14:48.480 --> 00:14:50.440]  有得被稱爲
[00:14:50.440 --> 00:14:51.960]  這件事
[00:14:51.960 --> 00:14:57.680]  是出於上帝的慈愛和接納
[00:14:57.680 --> 00:14:59.200]  我再說一次
[00:14:59.200 --> 00:15:03.280]  在這個絕對公義的上帝面前
[00:15:03.280 --> 00:15:07.200]  我們能夠有被稱爲的機會
[00:15:07.200 --> 00:15:15.560]  是出於上帝的慈愛和接納
[00:15:15.560 --> 00:15:17.800]  第23至24節說
[00:15:17.800 --> 00:15:19.280]  因爲聖人都犯了罪
[00:15:19.280 --> 00:15:22.200]  我們是在規決神的榮耀
[00:15:22.200 --> 00:15:24.320]  但是我們有上帝的恩典
[00:15:24.320 --> 00:15:26.520]  因爲耶穌基督的救贖
[00:15:26.520 --> 00:15:31.200]  我們是白白地被稱爲
[00:15:31.200 --> 00:15:35.680]  我們這些人其實都不過是一個無因的罪人
[00:15:35.680 --> 00:15:37.560]  不是因爲我們做了些什麼
[00:15:37.560 --> 00:15:40.920]  不是因爲我們已經遵守了上帝的什麼教導
[00:15:40.920 --> 00:15:43.640]  所以我們可以被稱爲
[00:15:43.640 --> 00:15:45.760]  我們能夠被稱爲
[00:15:45.760 --> 00:15:49.240]  完全是因爲上帝的恩典
[00:15:49.240 --> 00:15:52.200]  因爲耶穌基督的救贖
[00:15:52.200 --> 00:15:55.200]  我們纔有的
[00:15:55.200 --> 00:16:02.120]  這件事和我們這個系列所說的公義有什麼關係呢
[00:16:02.120 --> 00:16:03.600]  說到公義的話
[00:16:03.600 --> 00:16:07.560]  我們其實如果按照世間的一些所謂是非黑白
[00:16:07.560 --> 00:16:09.760]  個人對不同的事情的見解
[00:16:09.760 --> 00:16:12.920]  又或者聖經某一些教導的時候
[00:16:12.920 --> 00:16:17.360]  很容易這些東西成爲了我們去談論公義
[00:16:17.360 --> 00:16:22.160]  或者批判別人的一些理據
[00:16:22.160 --> 00:16:26.640]  我不會說大家去談論或者去談、去批判
[00:16:26.640 --> 00:16:29.000]  甚至這些事是錯的
[00:16:29.000 --> 00:16:29.760]  或者這麼說
[00:16:29.760 --> 00:16:32.880]  其實我很鼓勵大家多些思考
[00:16:32.880 --> 00:16:34.800]  就是不要什麼都有人說
[00:16:34.800 --> 00:16:35.920]  我就跟就算了
[00:16:35.920 --> 00:16:37.360]  我們不要做一個這樣的信徒
[00:16:37.360 --> 00:16:39.920]  我們要好好地建立自己的信仰
[00:16:39.920 --> 00:16:41.680]  不過同時
[00:16:41.680 --> 00:16:43.480]  我也不想大家成爲一個
[00:16:43.480 --> 00:16:46.800]  只會站在道德高地的
[00:16:46.800 --> 00:16:51.200]  只會不斷地去批判別人的一個信徒
[00:16:51.200 --> 00:16:52.520]  是的
[00:16:52.520 --> 00:16:55.200]  上帝的確透過了聖經
[00:16:55.200 --> 00:16:58.080]  給我們知道了多多少少
[00:16:58.080 --> 00:17:01.840]  何爲祂所盼望的那份公義
[00:17:01.840 --> 00:17:03.840]  但我們要記得的是
[00:17:03.840 --> 00:17:06.880]  不要因爲我們有了一點點
[00:17:06.880 --> 00:17:09.840]  知道了上帝的那個準則是什麼的時候
[00:17:09.840 --> 00:17:13.360]  就以爲自己可以代替上帝
[00:17:13.360 --> 00:17:14.840]  去替天行道
[00:17:14.840 --> 00:17:16.480]  去秋稱這個做得不好
[00:17:16.480 --> 00:17:18.800]  那個做得不夠
[00:17:18.800 --> 00:17:23.480]  大家記得新約的時代
[00:17:23.480 --> 00:17:26.360]  聖經裏面那幫法理菜人
[00:17:26.360 --> 00:17:30.520]  他們就是拿着上帝所頒佈的一些律法
[00:17:30.520 --> 00:17:33.920]  但是他們是捉耶穌這個不是
[00:17:33.920 --> 00:17:38.360]  捉那個門徒做錯
[00:17:38.360 --> 00:17:39.880]  而剛剛我也有提到
[00:17:39.880 --> 00:17:43.800]  守律法其實是不能夠使人輕易的
[00:17:43.800 --> 00:17:45.720]  守律法是
[00:17:45.720 --> 00:17:47.200]  律法可以這麼說
[00:17:47.200 --> 00:17:49.480]  是純粹叫我們知罪
[00:17:49.480 --> 00:17:51.960]  但最重要的東西是
[00:17:51.960 --> 00:17:53.560]  我們要認罪
[00:17:53.560 --> 00:17:58.920]  令你和神之間不會因爲罪就有了阻隔
[00:17:58.920 --> 00:18:03.680]  我們要保持和神保持有關係
[00:18:03.680 --> 00:18:06.400]  所以我們不可以像法理菜人
[00:18:06.400 --> 00:18:08.680]  以爲自己有了一點點的真理
[00:18:08.680 --> 00:18:11.000]  就變得自以爲意
[00:18:11.000 --> 00:18:14.800]  就變得可以自己很厲害地
[00:18:14.800 --> 00:18:16.880]  站在那個高處
[00:18:16.880 --> 00:18:19.040]  去評論別人
[00:18:19.040 --> 00:18:22.360]  反而我覺得真正值得我們學習的是
[00:18:22.360 --> 00:18:24.840]  上帝的自己
[00:18:24.840 --> 00:18:25.960]  上帝我剛剛有說
[00:18:25.960 --> 00:18:32.200]  他是那個擁有絕對公義在手的上帝
[00:18:32.200 --> 00:18:33.640]  甚至我們會說
[00:18:33.640 --> 00:18:39.200]  其實如果他要和我們每個人去計算的話
[00:18:39.200 --> 00:18:43.280]  我們每個人都死定了
[00:18:43.280 --> 00:18:46.680]  如果不是因爲耶穌基督
[00:18:46.680 --> 00:18:51.080]  地上是一個二人都沒有
[00:18:51.080 --> 00:18:54.160]  但雖然是這樣
[00:18:54.160 --> 00:18:59.280]  這個上帝卻在他兩個看似很有衝突的屬性裏面
[00:18:59.280 --> 00:19:00.600]  他選擇做的事
[00:19:00.600 --> 00:19:06.160]  他是爲這幫罪人去找出路
[00:19:06.160 --> 00:19:08.840]  去想辦法
[00:19:08.840 --> 00:19:14.240]  去將那個盼望帶給人
[00:19:14.240 --> 00:19:17.880]  帶給我們
[00:19:17.880 --> 00:19:19.880]  我們其實普遍的我們
[00:19:19.880 --> 00:19:22.800]  你會覺得我們像哪些
[00:19:22.800 --> 00:19:24.280]  或者現今社會的現象
[00:19:24.280 --> 00:19:25.880]  你看到的
[00:19:25.880 --> 00:19:31.480]  其實我們這幫人在做的是哪些
[00:19:31.480 --> 00:19:33.840]  最近有一個挺好的例子
