
[00:00:00.000 --> 00:00:06.000]  今晚我哋所讀嘅經文大概係以賽亞書
[00:03:15.000 --> 00:03:20.000]  你話李博士你你聽日要講崇拜三堂直落
[00:03:20.000 --> 00:03:23.000]  但係你都手信用
[00:03:23.000 --> 00:03:29.000]  帶你個女嚟海洋公園因為你應承咗佢
[00:03:29.000 --> 00:03:31.000]  聽唔聽到個分別呀
[00:03:31.000 --> 00:03:34.000]  其實一個成年人
[00:03:34.000 --> 00:03:36.000]  我唔單止可以計劃
[00:03:36.000 --> 00:03:39.000]  下個星期六要做乜嘢呀
[00:03:39.000 --> 00:03:45.000]  我連一年之後星期六要唔要應承港島我都決定得到㗎
[00:03:45.000 --> 00:03:48.000]  有乜嘢咁奇呀
[00:03:48.000 --> 00:03:54.000]  我哋唔好將劉伯溫燒餅哥推背圖
[00:03:54.000 --> 00:04:00.000]  讀咗入去舊約聖經好唔好呀
[00:04:00.000 --> 00:04:02.000]  莫想我來
[00:04:02.000 --> 00:04:07.000]  係要廢掉律法和先知
[00:04:07.000 --> 00:04:14.000]  主耶穌話我哋係要承傳律法和先知
[00:04:14.000 --> 00:04:21.000]  點解一齊講律法和先知點解唔淨係講先知
[00:04:21.000 --> 00:04:24.000]  呢個係舊約聖經
[00:04:24.000 --> 00:04:30.000]  呢個就係會堂讀聖經嘅規矩
[00:04:30.000 --> 00:04:38.000]  路加福音冇記載到嗰個安息日讀嘅係邊一段律法書
[00:04:38.000 --> 00:04:41.000]  摩世五經
[00:04:41.000 --> 00:04:45.000]  嗰處只係記載咗嗰一個安息日
[00:04:45.000 --> 00:04:49.000]  讀嘅先知書
[00:04:49.000 --> 00:04:53.000]  係以賽亞書六十一章
[00:04:53.000 --> 00:04:56.000]  Torah係律法書
[00:04:56.000 --> 00:05:04.000]  Half Torah係同律法書配合嘅先知書
[00:05:04.000 --> 00:05:09.000]  如果你係參加唔係free church
[00:05:09.000 --> 00:05:12.000]  而係有禮儀
[00:05:12.000 --> 00:05:15.000]  小心聽唔係有冇禮貌
[00:05:15.000 --> 00:05:18.000]  有禮儀嘅教會
[00:05:18.000 --> 00:05:23.000]  每個主日崇拜三段經課
[00:05:23.000 --> 00:05:28.000]  希伯論堂都用咗好耐
[00:05:28.000 --> 00:05:33.000]  呢個係規定㗎唔係耶穌自己揀㗎
[00:05:33.000 --> 00:05:41.000]  佢讀完之後佢冇話我就係聖經上面所講嗰個冇佢話
[00:05:41.000 --> 00:05:50.000]  這經今天承傳在你門中間
[00:05:50.000 --> 00:05:55.000]  所以以賽亞書講緊乜嘢呀
[00:05:55.000 --> 00:06:02.000]  以賽亞書講緊神嘅靈同神嘅道
[00:06:02.000 --> 00:06:07.000]  上帝宣佈好嘅消息
[00:06:07.000 --> 00:06:10.000]  話畀佢嘅百姓聽
[00:06:10.000 --> 00:06:16.000]  你仲記得四十章開頭嗰三節聖經
[00:06:16.000 --> 00:06:20.000]  你嘅罪孽赦免
[00:06:20.000 --> 00:06:24.000]  你爭戰嘅日子滿足
[00:06:24.000 --> 00:06:27.000]  第三句
[00:06:27.000 --> 00:06:30.000]  你從耶和華嘅手中
[00:06:30.000 --> 00:06:34.000]  加倍受罰
[00:06:34.000 --> 00:06:39.000]  唔係我哋心目中嗰個加倍受罰嘅不公道
[00:06:39.000 --> 00:06:44.000]  而係話畀神嘅子民聽
[00:06:44.000 --> 00:06:50.000]  你有長子嘅名分
[00:06:50.000 --> 00:06:54.000]  呢一個嘅事實
[00:06:54.000 --> 00:06:57.000]  嚟到六十一章
[00:06:57.000 --> 00:07:05.000]  仍然係以賽亞書所提出嘅主題
[00:07:05.000 --> 00:07:10.000]  百姓要返到耶路撒冷修造方牆
[00:07:10.000 --> 00:07:17.000]  重修方牆嘅耶路撒冷第四節
[00:07:17.000 --> 00:07:20.000]  嗰時佢哋唔使做嘢
[00:07:20.000 --> 00:07:23.000]  外邦人要嚟幫佢哋耕田
[00:07:23.000 --> 00:07:25.000]  幫佢哋看養
[00:07:25.000 --> 00:07:27.000]  幫佢哋修理葡萄園
[00:07:27.000 --> 00:07:30.000]  明唔明呢個比喻
[00:07:30.000 --> 00:07:32.000]  呢個比喻講緊嘅係咩
[00:07:32.000 --> 00:07:34.000]  係下面嗰句呀第六節
[00:07:34.000 --> 00:07:37.000]  你哋係耶和華嘅祭司
[00:07:37.000 --> 00:07:43.000]  係我哋神嘅僕役
[00:07:43.000 --> 00:07:45.000]  都係唔明
[00:07:45.000 --> 00:07:48.000]  喺十二個支派當中
[00:07:48.000 --> 00:07:53.000]  耶和華上主揀選利尾支派
[00:07:53.000 --> 00:07:58.000]  喺聖所裏面作為祭司
[00:07:58.000 --> 00:08:00.000]  作為利尾人
[00:08:00.000 --> 00:08:06.000]  係代表每一個以色列嘅家
[00:08:06.000 --> 00:08:09.000]  嘅長子
[00:08:09.000 --> 00:08:12.000]  嚟到侍奉耶和華
[00:08:12.000 --> 00:08:15.000]  我哋唔讀呢啲舊約嘅經文
[00:08:15.000 --> 00:08:17.000]  所以莫名奇妙
[00:08:17.000 --> 00:08:22.000]  所以呢一處以色列返到耶路撒冷
[00:08:22.000 --> 00:08:25.000]  做耶和華嘅祭司
[00:08:25.000 --> 00:08:28.000]  你哋係聖潔嘅國度
[00:08:28.000 --> 00:08:31.000]  係屬神嘅子民
[00:08:31.000 --> 00:08:35.000]  係有君尊嘅祭司
[00:08:35.000 --> 00:08:39.000]  係代表外邦
[00:08:39.000 --> 00:08:42.000]  嚟到服侍上帝
[00:08:42.000 --> 00:08:45.000]  呢一個關係好重要
[00:08:45.000 --> 00:08:48.000]  因為喺爾賽亞書嘅
[00:08:48.000 --> 00:08:49.000]  由上一次
[00:08:49.000 --> 00:08:51.000]  昨日我哋讀完五十八章
[00:08:51.000 --> 00:08:53.000]  五十九六十六十一章
[00:08:53.000 --> 00:08:55.000]  呢一間我哋要讀嘅經文裏面
[00:08:55.000 --> 00:08:57.000]  我哋發覺時時提到
[00:08:57.000 --> 00:08:59.000]  一個字眼
[00:08:59.000 --> 00:09:01.000]  報應
[00:09:01.000 --> 00:09:04.000]  甚至報仇
[00:09:04.000 --> 00:09:07.000]  我哋即刻就諗到
[00:09:07.000 --> 00:09:09.000]  武俠小說
[00:09:09.000 --> 00:09:12.000]  血海深仇
[00:09:12.000 --> 00:09:15.000]  滅門大恨
[00:09:15.000 --> 00:09:19.000]  留低咗個小朋友喺坑渠嗰處眼仔碌碌
[00:09:19.000 --> 00:09:22.000]  十八年之後
[00:09:22.000 --> 00:09:24.000]  學咗絕世武功
[00:09:24.000 --> 00:09:28.000]  就返到仇人嘅門口
[00:09:28.000 --> 00:09:30.000]  嚟到報仇
[00:09:30.000 --> 00:09:33.000]  呢個唔係舊約聖經嘅意思
[00:09:33.000 --> 00:09:38.000]  呢個從來都唔係舊約聖經嘅意思
[00:09:38.000 --> 00:09:44.000]  唔好望聞生疑
[00:09:44.000 --> 00:09:46.000]  上帝今日
[00:09:46.000 --> 00:09:47.000]  主持公道
[00:09:47.000 --> 00:09:48.000]  施行公義
[00:09:48.000 --> 00:09:49.000]  同我哋報仇
[00:09:49.000 --> 00:09:52.000]  我哋搞錯咗
[00:09:52.000 --> 00:09:56.000]  我先同你讀爾賽亞書點樣講
[00:09:56.000 --> 00:09:57.000]  十九章
[00:09:57.000 --> 00:09:59.000]  你有聖經喺手嘛
[00:09:59.000 --> 00:10:01.000]  你真係要打開嚟讀㗎
[00:10:01.000 --> 00:10:05.000]  呢個係上主嘅說話嚟㗎
[00:10:05.000 --> 00:10:09.000]  爾賽亞書十九章第二十四二十五節
[00:10:09.000 --> 00:10:10.000]  搵到
[00:10:10.000 --> 00:10:13.000]  我哋同聲一齊讀好嗎
[00:10:13.000 --> 00:10:15.000]  當那日
[00:10:15.000 --> 00:10:22.000]  以色列必與埃及亞述三國一律
[00:10:22.000 --> 00:10:25.000]  使地上的人得福
[00:10:25.000 --> 00:10:31.000]  因為萬君之耶和華賜福給他們說
[00:10:31.000 --> 00:10:34.000]  埃及我的百姓
[00:10:34.000 --> 00:10:37.000]  亞述我守的工作
[00:10:37.000 --> 00:10:40.000]  以色列我的產業
[00:10:40.000 --> 00:10:43.000]  都有福了
[00:10:43.000 --> 00:10:45.000]  點解提到埃及
[00:10:45.000 --> 00:10:51.000]  因為十九章係論埃及的默示
[00:10:51.000 --> 00:10:53.000]  點解提到亞述
[00:10:53.000 --> 00:10:59.000]  因為從十三章到二十七章
[00:10:59.000 --> 00:11:04.000]  爾賽亞書係討論緊亞述大軍
[00:11:04.000 --> 00:11:09.000]  毀滅北國以色列
[00:11:09.000 --> 00:11:12.000]  兩個帝國
[00:11:12.000 --> 00:11:15.000]  四大文明古國
[00:11:15.000 --> 00:11:17.000]  嘅埃及
[00:11:17.000 --> 00:11:20.000]  同埋兩河流域
[00:11:20.000 --> 00:11:22.000]  嘅亞述帝國
[00:11:22.000 --> 00:11:27.000]  同以色列
[00:11:27.000 --> 00:11:31.000]  有深仇大恨
[00:11:31.000 --> 00:11:33.000]  一個就係趁
[00:11:33.000 --> 00:11:37.000]  以色列仲係做奴隸嘅時候
[00:11:37.000 --> 00:11:40.000]  想滅佢哋嘅族
[00:11:40.000 --> 00:11:43.000]  凡係男嬰出世
[00:11:43.000 --> 00:11:47.000]  就要將佢哋扔落嚟羅河
[00:11:47.000 --> 00:11:51.000]  一個就係亡國
[00:11:51.000 --> 00:11:53.000]  嘅深仇大恨
[00:11:53.000 --> 00:11:56.000]  但上帝點樣講呀
[00:11:56.000 --> 00:11:58.000]  上帝話乖呀以色列
[00:11:58.000 --> 00:12:01.000]  你聽聽話話我幫你報仇
[00:12:01.000 --> 00:12:04.000]  冇見咁嘅事再讀
[00:12:04.000 --> 00:12:07.000]  三國一律
[00:12:07.000 --> 00:12:11.000]  都係耶和華所賜福
[00:12:11.000 --> 00:12:17.000]  都有福了
[00:12:17.000 --> 00:12:19.000]  記住啦
[00:12:19.000 --> 00:12:25.000]  呢個係上帝嘅心意呀
[00:12:25.000 --> 00:12:30.000]  呢個唔係我哋嘅主場
[00:12:30.000 --> 00:12:33.000]  唔係我哋決定
[00:12:33.000 --> 00:12:36.000]  唔係我哋話事
[00:12:36.000 --> 00:12:39.000]  係上帝嘅心意
[00:12:39.000 --> 00:12:44.000]  上帝主持公道
[00:12:44.000 --> 00:12:47.000]  其實我哋好明白㗎
[00:12:47.000 --> 00:12:51.000]  喺你同埋我嘅一生當中
[00:12:51.000 --> 00:12:53.000]  無論長短
[00:12:53.000 --> 00:12:56.000]  上帝真係要報應
[00:12:56.000 --> 00:12:59.000]  有排數呀
[00:12:59.000 --> 00:13:01.000]  感謝神呀
[00:13:01.000 --> 00:13:04.000]  耶穌基督為我哋嘅罪
[00:13:04.000 --> 00:13:06.000]  死喺十字架上
[00:13:06.000 --> 00:13:09.000]  個個基督徒都講得出㗎
[00:13:09.000 --> 00:13:12.000]  耶穌講過咩比喻
[00:13:12.000 --> 00:13:16.000]  主人赦免咗你嘅債
[00:13:16.000 --> 00:13:20.000]  你出門口就捻住人嘅喉嚨
[00:13:20.000 --> 00:13:21.000]  記得吓
[00:13:21.000 --> 00:13:23.000]  唔使我哋多講呀
[00:13:23.000 --> 00:13:24.000]  所以
[00:13:24.000 --> 00:13:26.000]  以賽亞書
[00:13:26.000 --> 00:13:29.000]  嚟到結束之前
[00:13:29.000 --> 00:13:31.000]  佢要講嘅係乜嘢
[00:13:31.000 --> 00:13:32.000]  我哋試吓
[00:13:32.000 --> 00:13:34.000]  好快去讀一讀
[00:13:34.000 --> 00:13:36.000]  你有聖經就最好啦
[00:13:36.000 --> 00:13:37.000]  你打開
[00:13:37.000 --> 00:13:39.000]  我哋又係跳住
[00:13:39.000 --> 00:13:42.000]  嚟到讀㗎
[00:13:42.000 --> 00:13:43.000]  58章
[00:13:43.000 --> 00:13:45.000]  昨天晚上
[00:13:45.000 --> 00:13:47.000]  我讀過㗎
[00:13:47.000 --> 00:13:49.000]  係第八節
[00:13:49.000 --> 00:13:51.000]  這樣
[00:13:51.000 --> 00:13:53.000]  你嘅光
[00:13:53.000 --> 00:13:54.000]  發現
[00:13:54.000 --> 00:13:56.000]  如早晨
[00:13:56.000 --> 00:13:58.000]  嘅光
[00:13:58.000 --> 00:14:00.000]  講到光
[00:14:00.000 --> 00:14:02.000]  第十節
[00:14:02.000 --> 00:14:05.000]  你嘅心向飢餓嘅人
[00:14:05.000 --> 00:14:06.000]  記得吓
[00:14:06.000 --> 00:14:09.000]  傾出你嘅性命
[00:14:09.000 --> 00:14:13.000]  使困苦人嘅性命得到滿足
[00:14:13.000 --> 00:14:15.000]  你嘅光
[00:14:15.000 --> 00:14:18.000]  就會喺黑暗當中
[00:14:18.000 --> 00:14:19.000]  發現
[00:14:19.000 --> 00:14:21.000]  你嘅幽暗
[00:14:21.000 --> 00:14:22.000]  變成
[00:14:22.000 --> 00:14:24.000]  好似靜悟
[00:14:24.000 --> 00:14:27.000]  呢度講到光
[00:14:27.000 --> 00:14:29.000]  59章
[00:14:29.000 --> 00:14:30.000]  第一節
[00:14:30.000 --> 00:14:32.000]  耶和華嘅磅壁
[00:14:32.000 --> 00:14:35.000]  並非縮短
[00:14:35.000 --> 00:14:37.000]  不能拯救
[00:14:37.000 --> 00:14:40.000]  耳朵並非發沉
[00:14:40.000 --> 00:14:43.000]  不能聽見
[00:14:43.000 --> 00:14:44.000]  記得耳朵發沉
[00:14:44.000 --> 00:14:46.000]  六章
[00:14:46.000 --> 00:14:49.000]  先至聽到上帝話
[00:14:49.000 --> 00:14:52.000]  你去告訴這百姓
[00:14:52.000 --> 00:14:55.000]  佢哋耳朵發沉
[00:14:55.000 --> 00:14:57.000]  但上帝嘅耳朵冇發沉
[00:14:57.000 --> 00:15:01.000]  上帝嘅磅壁並非不能拯救
[00:15:01.000 --> 00:15:03.000]  但係你睇下第九節
[00:15:03.000 --> 00:15:06.000]  公平離我哋好遠
[00:15:06.000 --> 00:15:08.000]  公義追唔上我哋
[00:15:08.000 --> 00:15:10.000]  只望光亮
[00:15:10.000 --> 00:15:12.000]  卻是黑暗
[00:15:12.000 --> 00:15:15.000]  只望光明
[00:15:15.000 --> 00:15:19.000]  卻行幽暗
[00:15:19.000 --> 00:15:22.000]  又係講到光
[00:15:22.000 --> 00:15:24.000]  六十章
[00:15:24.000 --> 00:15:26.000]  第一節
[00:15:26.000 --> 00:15:28.000]  跟唔跟得到呀
[00:15:28.000 --> 00:15:31.000]  興起發光
[00:15:31.000 --> 00:15:33.000]  因為你嘅光
[00:15:33.000 --> 00:15:36.000]  已經來到
[00:15:36.000 --> 00:15:38.000]  耶和華嘅榮耀
[00:15:38.000 --> 00:15:40.000]  發燃照耀你
[00:15:40.000 --> 00:15:42.000]  看下黑暗遮蓋大地
[00:15:42.000 --> 00:15:45.000]  幽暗遮蓋萬民
[00:15:45.000 --> 00:15:48.000]  耶和華卻要顯現照耀你
[00:15:48.000 --> 00:15:49.000]  佢嘅榮耀
[00:15:49.000 --> 00:15:52.000]  現在你嘅身上
[00:15:52.000 --> 00:15:56.000]  萬國要來就你的光
[00:15:56.000 --> 00:15:59.000]  君王要來就你
[00:15:59.000 --> 00:16:03.000]  發燃的光輝
[00:16:03.000 --> 00:16:05.000]  六十章十九節
[00:16:05.000 --> 00:16:08.000]  日頭不再作你白晝的光
[00:16:08.000 --> 00:16:12.000]  月亮不再發光照耀你
[00:16:12.000 --> 00:16:18.000]  因為耶和華要作你永遠的光
[00:16:18.000 --> 00:16:23.000]  耶和華必作你永遠的光
[00:16:23.000 --> 00:16:28.000]  你悲哀的日子完不了
[00:16:28.000 --> 00:16:30.000]  先來到六十一章
[00:16:30.000 --> 00:16:35.000]  主耶和華的靈在我身上
[00:16:35.000 --> 00:16:43.000]  叫我傳好的訊息給謙卑的人
[00:16:43.000 --> 00:16:45.000]  修造方牆
[00:16:45.000 --> 00:16:50.000]  重修方良的耶路撒冷
[00:16:50.000 --> 00:16:54.000]  成為耶和華的祭司
[00:16:54.000 --> 00:16:58.000]  成為我們神的瀑翼
[00:16:58.000 --> 00:17:02.000]  還有六十二章第一節
[00:17:02.000 --> 00:17:05.000]  我因錫安必不靜默
[00:17:05.000 --> 00:17:09.000]  為耶路撒冷必不息聖
[00:17:09.000 --> 00:17:14.000]  直到祂的公義如光輝發出
[00:17:14.000 --> 00:17:21.000]  祂的救恩如明燈發亮
[00:17:21.000 --> 00:17:29.000]  光在這幾章的聖經不斷的出現
[00:17:29.000 --> 00:17:32.000]  是一個比喻
[00:17:32.000 --> 00:17:34.000]  不要搞錯
[00:17:34.000 --> 00:17:37.000]  不是光本身就是神聖的
[00:17:37.000 --> 00:17:39.000]  光本身就一定是好的
[00:17:39.000 --> 00:17:41.000]  不是不是不是
[00:17:41.000 --> 00:17:42.000]  如果我們這樣讀舊約聖經
[00:17:42.000 --> 00:17:43.000]  我們搞錯了
[00:17:43.000 --> 00:17:45.000]  因為你也讀過的
[00:17:45.000 --> 00:17:48.000]  耶穌教我們祈禱要怎樣?
[00:17:48.000 --> 00:17:52.000]  關上門 下面那句
[00:17:52.000 --> 00:17:58.000]  禱告你在光明中的天府
[00:17:58.000 --> 00:18:00.000]  我們解不通
[00:18:00.000 --> 00:18:03.000]  暗中 嘩 上帝不見得光
[00:18:03.000 --> 00:18:05.000]  明白那個比喻嗎?
[00:18:05.000 --> 00:18:08.000]  是比喻來的
[00:18:08.000 --> 00:18:13.000]  我做光 又做暗
[00:18:13.000 --> 00:18:15.000]  比喻來的
[00:18:15.000 --> 00:18:17.000]  詩篇139篇
[00:18:17.000 --> 00:18:21.000]  我去哪裏躲避你的靈
[00:18:21.000 --> 00:18:24.000]  逃避你的面
[00:18:24.000 --> 00:18:25.000]  詩人說
[00:18:25.000 --> 00:18:27.000]  我若上到天上
[00:18:27.000 --> 00:18:28.000]  那就送上門
[00:18:28.000 --> 00:18:30.000]  上帝說Welcome
[00:18:30.000 --> 00:18:31.000]  不好了
[00:18:31.000 --> 00:18:36.000]  我不如走下去陰間下塔
[00:18:36.000 --> 00:18:37.000]  夠遠了吧
[00:18:37.000 --> 00:18:39.000]  上帝一定不在那裏
[00:18:39.000 --> 00:18:41.000]  在那裏
[00:18:41.000 --> 00:18:42.000]  關燈的時候
[00:18:42.000 --> 00:18:44.000]  Good night
[00:18:44.000 --> 00:18:48.000]  誰跟你說的
[00:18:48.000 --> 00:18:50.000]  詩人結果的結論說
[00:18:50.000 --> 00:18:54.000]  原來在你看來
[00:18:54.000 --> 00:19:03.000]  黑暗和光明都是一樣
[00:19:03.000 --> 00:19:06.000]  明白那個比喻嗎?
[00:19:06.000 --> 00:19:07.000]  我們不明白
[00:19:07.000 --> 00:19:10.000]  我們以為光本身就是好
[00:19:10.000 --> 00:19:12.000]  黑本身就是不好
[00:19:12.000 --> 00:19:15.000]  黑人就會氣死我們
[00:19:15.000 --> 00:19:18.000]  不是 只是比喻
[00:19:18.000 --> 00:19:20.000]  這裏的光
[00:19:20.000 --> 00:19:23.000]  比喻甚麼
[00:19:23.000 --> 00:19:25.000]  這裏的光
[00:19:25.000 --> 00:19:29.000]  是比喻神的子民
[00:19:29.000 --> 00:19:33.000]  他們的生命
[00:19:33.000 --> 00:19:35.000]  記得上帝跟他們說
[00:19:35.000 --> 00:19:41.000]  你們就是我的見證
[00:19:41.000 --> 00:19:42.000]  記得主耶穌
[00:19:42.000 --> 00:19:45.000]  《士徒行傳》一章第八節
[00:19:45.000 --> 00:19:47.000]  直到地極
[00:19:47.000 --> 00:19:52.000]  是我的見證
[00:19:52.000 --> 00:19:55.000]  不是作篇見證出來
[00:19:55.000 --> 00:19:58.000]  不是講一篇見證出來
[00:19:58.000 --> 00:20:01.000]  是 我們要宣佈好的消息
[00:20:01.000 --> 00:20:05.000]  不過以賽亞書由頭到尾都是對百姓說的
[00:20:05.000 --> 00:20:06.000]  不是對外邦說的
[00:20:06.000 --> 00:20:10.000]  外邦是有眼睇的
[00:20:10.000 --> 00:20:14.000]  人民的眼睛是雪亮的
[00:20:14.000 --> 00:20:19.000]  你說不夠他看得那麼清楚
[00:20:19.000 --> 00:20:23.000]  所以耶穌在《馬太福音》第五章
[00:20:23.000 --> 00:20:27.000]  祂說我們要承傳律法
[00:20:27.000 --> 00:20:31.000]  律法的一點一滑
[00:20:31.000 --> 00:20:34.000]  天地廢去
[00:20:34.000 --> 00:20:37.000]  都不能廢去
[00:20:37.000 --> 00:20:41.000]  十九節我們不是很喜歡讀
[00:20:41.000 --> 00:20:47.000]  無論何人廢掉誡命中最小的一條
[00:20:47.000 --> 00:20:51.000]  又教訓人這樣作
[00:20:51.000 --> 00:20:55.000]  他在天國是最小的
[00:20:55.000 --> 00:20:58.000]  無論何人遵行誡命
[00:20:58.000 --> 00:21:01.000]  又教訓人遵行
[00:21:01.000 --> 00:21:06.000]  他在天國是要稱為大的
[00:21:06.000 --> 00:21:08.000]  不要加個醉字上去
[00:21:08.000 --> 00:21:10.000]  不是比較
[00:21:10.000 --> 00:21:11.000]  小心讀
[00:21:11.000 --> 00:21:15.000]  例如耶穌說求你叫這個杯離開我
[00:21:15.000 --> 00:21:18.000]  聖經沒有講過苦字
[00:21:18.000 --> 00:21:21.000]  我們又搞錯了一個比喻
[00:21:21.000 --> 00:21:24.000]  以為那是味道的問題
[00:21:24.000 --> 00:21:25.000]  不是
[00:21:25.000 --> 00:21:27.000]  那是喝酒最好玩的地方
[00:21:27.000 --> 00:21:30.000]  灌醉你
[00:21:30.000 --> 00:21:32.000]  耶穌和天父說不要灌醉我
[00:21:32.000 --> 00:21:35.000]  不要逼我喝
[00:21:35.000 --> 00:21:38.000]  舊約聖經時時重複這些比喻
[00:21:38.000 --> 00:21:40.000]  小心讀
[00:21:40.000 --> 00:21:42.000]  主耶穌在這一處的教導
[00:21:42.000 --> 00:21:44.000]  以蔡亞書所講的
[00:21:44.000 --> 00:21:53.000]  是遵行上帝的誡命律例典章
[00:21:53.000 --> 00:21:55.000]  不是廢掉
[00:21:55.000 --> 00:21:59.000]  又教訓人不用遵守
[00:21:59.000 --> 00:22:02.000]  耶穌講的
[00:22:02.000 --> 00:22:06.000]  不是他弟弟雅各講的
[00:22:06.000 --> 00:22:09.000]  我們常常都以為這些當然是雅各講的
[00:22:09.000 --> 00:22:11.000]  保羅就不是這樣講
[00:22:11.000 --> 00:22:12.000]  你搞錯了
[00:22:12.000 --> 00:22:15.000]  保羅對律法的尊重
[00:22:15.000 --> 00:22:19.000]  你讀一下羅馬書
[00:22:19.000 --> 00:22:23.000]  你讀一下他怎樣講
[00:22:23.000 --> 00:22:27.000]  有時候我們太快
[00:22:27.000 --> 00:22:32.000]  所以我們說先知書
[00:22:32.000 --> 00:22:38.000]  其實重點不是討論公義
[00:22:38.000 --> 00:22:41.000]  是公義不停出現
[00:22:41.000 --> 00:22:44.000]  但不是好像十九世紀西方
[00:22:44.000 --> 00:22:47.000]  特別德國的聖經學者說
[00:22:47.000 --> 00:22:49.000]  他們是第一次提出來的
[00:22:49.000 --> 00:22:50.000]  不是
[00:22:50.000 --> 00:22:52.000]  其實五經律法
[00:22:52.000 --> 00:22:54.000]  摩西的訓誨
[00:22:54.000 --> 00:22:56.000]  一早已經講了
[00:22:56.000 --> 00:22:58.000]  所以來到先知書的時候
[00:22:58.000 --> 00:23:03.000]  他只需要提公平公義四個字
[00:23:03.000 --> 00:23:07.000]  內容在出埃及記
[00:23:07.000 --> 00:23:09.000]  在利美記
[00:23:09.000 --> 00:23:11.000]  在文素記
[00:23:11.000 --> 00:23:14.000]  在生命記
[00:23:14.000 --> 00:23:19.000]  Mishpat U Siddhaka
[00:23:19.000 --> 00:23:25.000]  這兩個公平公義的詞彙
[00:23:25.000 --> 00:23:28.000]  在先知書不用解釋
[00:23:28.000 --> 00:23:35.000]  是因為百姓已經清清楚楚
[00:23:35.000 --> 00:23:39.000]  知道他的內容是講甚麼
[00:23:39.000 --> 00:23:43.000]  本來昨晚我想幫大家讀的
[00:23:43.000 --> 00:23:45.000]  不過不夠時間
[00:23:45.000 --> 00:23:47.000]  今晚讀一讀好嗎
[00:23:47.000 --> 00:23:58.000]  吹埃及記二十三章舊約第二卷摩西五經
[00:23:58.000 --> 00:24:02.000]  出埃及記二十三章
[00:24:02.000 --> 00:24:10.000]  第一節到第九節
[00:24:10.000 --> 00:24:12.000]  你很快就看到
[00:24:12.000 --> 00:24:15.000]  在第二節第三節
[00:24:15.000 --> 00:24:18.000]  連續兩次提到
[00:24:18.000 --> 00:24:23.000]  不可再增重的事上
[00:24:23.000 --> 00:24:26.000]  增重
[00:24:26.000 --> 00:24:28.000]  公義
[00:24:28.000 --> 00:24:30.000]  法庭
[00:24:30.000 --> 00:24:31.000]  第六節
[00:24:31.000 --> 00:24:37.000]  不可再窮人增重的事上
[00:24:37.000 --> 00:24:39.000]  三次
