
[00:00:00.000 --> 00:00:02.000]  今天和大家分享的是
[00:03:11.280 --> 00:03:13.080]  即昔日不太差
[00:03:13.080 --> 00:03:15.480]  至今仍有些遺跡
[00:03:15.480 --> 00:03:18.680]  可以去旅行時參觀
[00:03:18.680 --> 00:03:20.080]  去看到
[00:03:20.080 --> 00:03:22.080]  昔日是怎樣呢?
[00:03:22.080 --> 00:03:27.080]  我先講這個地方有一個得天獨厚的地方
[00:03:27.080 --> 00:03:27.880]  為甚麼呢?
[00:03:27.880 --> 00:03:31.680]  看這張高空拍下來
[00:03:31.680 --> 00:03:35.080]  這就是昔日薩迪的遺址
[00:03:35.080 --> 00:03:36.680]  上面是一個城市
[00:03:36.680 --> 00:03:38.480]  側面是這樣的
[00:03:38.480 --> 00:03:41.480]  是一個峭壁
[00:03:41.480 --> 00:03:45.080]  這些是畫畫畫的情況
[00:03:45.080 --> 00:03:48.680]  你看到要上去都很難
[00:03:48.680 --> 00:03:53.680]  如果你看《Law of the Ring》電影之類
[00:03:53.680 --> 00:03:56.480]  《攻破城堡》電影
[00:03:56.480 --> 00:03:58.680]  要攻上去很難
[00:03:58.680 --> 00:04:00.680]  要怎樣爬上去呢?
[00:04:00.680 --> 00:04:04.680]  你未爬上去已經被人用石頭扔死
[00:04:04.680 --> 00:04:07.280]  然後用火水燒死你
[00:04:07.280 --> 00:04:08.080]  放箭下去
[00:04:08.080 --> 00:04:09.480]  你很難爬上去
[00:04:09.480 --> 00:04:12.880]  這就是它地勢的險要
[00:04:12.880 --> 00:04:15.680]  而成為它一個天然的保障
[00:04:15.680 --> 00:04:23.680]  一個易守難攻的地方
[00:04:23.680 --> 00:04:26.080]  薩迪就有這個特色
[00:04:26.080 --> 00:04:28.080]  我們先記住這一點
[00:04:28.080 --> 00:04:29.880]  第二項
[00:04:29.880 --> 00:04:36.880]  大家猜猜這顆是什麼?
[00:04:36.880 --> 00:04:38.880]  金
[00:04:38.880 --> 00:04:42.880]  高頓果兒
[00:04:42.880 --> 00:04:46.080]  他的職業關係視野很厲害
[00:04:46.080 --> 00:04:47.680]  這是金
[00:04:47.680 --> 00:04:51.680]  這個地方資源很豐富
[00:04:51.680 --> 00:04:53.880]  在一個河床裏面
[00:04:53.880 --> 00:04:55.480]  在一個河村裏面
[00:04:55.480 --> 00:04:58.480]  真的可以去淘金沙
[00:04:58.480 --> 00:05:00.080]  不是吃那種
[00:05:00.080 --> 00:05:02.480]  西部有金沙
[00:05:02.480 --> 00:05:05.480]  所以在它這麼興盛的時候
[00:05:05.480 --> 00:05:09.280]  曾經這個地方建立了一個
[00:05:09.280 --> 00:05:11.080]  女帝雅王國
[00:05:11.080 --> 00:05:13.480]  而薩迪是她的首都
[00:05:13.480 --> 00:05:16.680]  這是當時所造的金幣
[00:05:16.680 --> 00:05:21.080]  有金幣也很富裕
[00:05:21.080 --> 00:05:25.880]  另外這是體育館的外面
[00:05:25.880 --> 00:05:28.480]  你看這地多美麗
[00:05:28.480 --> 00:05:29.680]  雪瑩就知道
[00:05:29.680 --> 00:05:32.480]  我們去柬埔寨還是泥地
[00:05:32.480 --> 00:05:36.680]  就算是市區都不是很美麗的地
[00:05:36.680 --> 00:05:39.680]  這裏以前已經很美麗
[00:05:39.680 --> 00:05:42.880]  家裏的裝修也是這樣
[00:05:42.880 --> 00:05:45.280]  當時的街道也是這麼美麗
[00:05:45.280 --> 00:05:48.480]  還有這個地方
[00:05:48.480 --> 00:05:53.880]  就是當時的體育館
[00:05:53.880 --> 00:05:57.480]  你可以想像他們很喜愛運動
[00:05:57.480 --> 00:06:00.080]  還有這間是當時
[00:06:00.080 --> 00:06:04.480]  在一間廟旁邊後來建立的教堂
[00:06:04.480 --> 00:06:07.280]  當時也有一些信徒
[00:06:07.280 --> 00:06:12.280]  和這些廟那一帶也有異端
[00:06:12.280 --> 00:06:14.280]  拜外邦神
[00:06:14.280 --> 00:06:17.680]  旁邊這個你猜是什麼呢?
[00:06:17.680 --> 00:06:19.680]  它有一個旅遊點
[00:06:19.680 --> 00:06:22.280]  這個其中一個旅遊點
[00:06:22.280 --> 00:06:24.480]  這個像什麼呢?
[00:06:24.480 --> 00:06:26.880]  大家想像到是什麼嗎?
[00:06:26.880 --> 00:06:29.680]  這個是一個千寵區
[00:06:29.680 --> 00:06:35.280]  這裏有很多皇陵的墳墓
[00:06:35.280 --> 00:06:38.480]  如果你去過埃及
[00:06:38.480 --> 00:06:42.280]  我們要去皇帝的墓陵
[00:06:42.280 --> 00:06:44.080]  有很多東西可以看
[00:06:44.080 --> 00:06:46.080]  這裏也是其中一個
[00:06:46.080 --> 00:06:50.480]  我們可能要留意一下這個特色
[00:06:50.480 --> 00:06:55.080]  也成為撒迪教會留意的地方
[00:06:55.080 --> 00:06:57.480]  它通常是以地區的特色
[00:06:57.480 --> 00:07:00.680]  來作一些提醒
[00:07:00.680 --> 00:07:02.280]  撒迪教會
[00:07:02.280 --> 00:07:06.080]  開始的時候通常耶穌會說
[00:07:06.080 --> 00:07:07.680]  祂自己是一個什麼神
[00:07:07.680 --> 00:07:08.880]  一個什麼主
[00:07:08.880 --> 00:07:10.880]  這一句剛才大家讀了
[00:07:10.880 --> 00:07:11.880]  祂是一個什麼神
[00:07:11.880 --> 00:07:15.680]  七靈加七星
[00:07:15.680 --> 00:07:17.880]  靈是什麼呢?
[00:07:17.880 --> 00:07:19.480]  七是什麼意思呢?
[00:07:19.480 --> 00:07:20.880]  我想靈大家都明白了
[00:07:20.880 --> 00:07:22.280]  主的靈
[00:07:22.280 --> 00:07:24.280]  七代表什麼
[00:07:24.280 --> 00:07:25.280]  完全
[00:07:25.280 --> 00:07:26.680]  大家都明白了
[00:07:26.680 --> 00:07:29.280]  全被的靈
[00:07:29.280 --> 00:07:30.680]  剛才我們也說了
[00:07:30.680 --> 00:07:35.080]  祂是名存實亡的
[00:07:35.080 --> 00:07:36.480]  外表風乾
[00:07:36.480 --> 00:07:38.280]  內裏枯乾
[00:07:38.280 --> 00:07:40.480]  所以唯有神的靈
[00:07:40.480 --> 00:07:41.680]  這麼完備的靈
[00:07:41.680 --> 00:07:44.280]  可以拆透
[00:07:44.280 --> 00:07:46.880]  人看不到祢外表是怎樣
[00:07:46.880 --> 00:07:48.680]  但是
[00:07:48.680 --> 00:07:49.880]  神能夠
[00:07:49.880 --> 00:07:52.080]  人看到祢外表是怎樣
[00:07:52.080 --> 00:07:55.280]  但是神更加看到祢內裏是怎樣
[00:07:55.280 --> 00:07:57.680]  因為祂的靈是完備的靈
[00:07:57.680 --> 00:08:01.880]  即是說撒迪教會就算外表風乾
[00:08:01.880 --> 00:08:04.480]  內裏如果是死的話
[00:08:04.480 --> 00:08:06.080]  神的靈
[00:08:06.080 --> 00:08:07.080]  是完備的靈
[00:08:07.080 --> 00:08:09.080]  是可以看得到的
[00:08:09.080 --> 00:08:10.480]  監察得到
[00:08:10.480 --> 00:08:13.080]  另外七星的意思是
[00:08:13.080 --> 00:08:14.080]  七間教會
[00:08:14.080 --> 00:08:15.480]  而祂是什麼呢?
[00:08:15.480 --> 00:08:18.680]  祂是那七間教會的元首
[00:08:18.680 --> 00:08:19.680]  即是說
[00:08:19.680 --> 00:08:20.880]  一開始告訴你
[00:08:20.880 --> 00:08:24.280]  這間教會的元首是耶穌
[00:08:24.280 --> 00:08:27.280]  祂的靈可以監察到一切
[00:08:27.280 --> 00:08:31.280]  這間教會是沒有稱讚的
[00:08:31.280 --> 00:08:33.880]  一開始就責備了
[00:08:33.880 --> 00:08:35.880]  責備了祂兩件事
[00:08:35.880 --> 00:08:41.880]  在我們讀三章一節和二章都有說
[00:08:41.880 --> 00:08:42.880]  第一件事是
[00:08:42.880 --> 00:08:44.680]  我知道祢的行為
[00:08:44.680 --> 00:08:46.880]  按明祢是活的
[00:08:46.880 --> 00:08:48.680]  其實是死的
[00:08:48.680 --> 00:08:49.880]  即是說
[00:08:49.880 --> 00:08:51.480]  正如我剛才所說
[00:08:51.480 --> 00:08:53.880]  名義上是有的
[00:08:53.880 --> 00:08:55.880]  實際上是不存在的
[00:08:55.880 --> 00:08:57.080]  舉個例子
[00:08:57.080 --> 00:08:59.080]  好像我們有時說
[00:08:59.080 --> 00:09:03.680]  有一些和外資合營的公司
[00:09:03.680 --> 00:09:05.480]  好像和美國一起合資
[00:09:05.480 --> 00:09:07.880]  在香港的幾間公司
[00:09:07.880 --> 00:09:11.680]  但如果美國那方面的資金撤退之後
[00:09:11.680 --> 00:09:15.080]  這間公司就沒有了美國的資金
[00:09:15.080 --> 00:09:16.880]  但這間公司仍然存在
[00:09:16.880 --> 00:09:18.480]  但這些就叫做什麼?
[00:09:18.480 --> 00:09:20.480]  名存實亡
[00:09:20.480 --> 00:09:22.680]  因為它不是一個合資的公司
[00:09:22.680 --> 00:09:26.080]  又或者我們經常提及到
[00:09:26.080 --> 00:09:30.280]  名存實亡就是婚姻
[00:09:30.280 --> 00:09:32.680]  婚姻是名存實亡
[00:09:32.680 --> 00:09:34.880]  我看看資料
[00:09:34.880 --> 00:09:37.680]  因為我自己不能夠大聲說
[00:09:37.680 --> 00:09:39.080]  是否有關婚姻的事
[00:09:39.080 --> 00:09:40.480]  譬如他說
[00:09:40.480 --> 00:09:42.280]  夫妻關係去到什麼程度呢?
[00:09:42.280 --> 00:09:47.080]  兩個人已經沒有共同的語言
[00:09:47.080 --> 00:09:50.080]  大家都不合謙虛
[00:09:50.080 --> 00:09:51.880]  但如果我們信徒的話
[00:09:51.880 --> 00:09:53.880]  應該我們讀神的話語
[00:09:53.880 --> 00:09:55.480]  神的話語又跟我們一樣
[00:09:55.480 --> 00:10:00.280]  神的話語跟我們的話語是很共通的語言
[00:10:00.280 --> 00:10:02.080]  如果有名無實的話
[00:10:02.080 --> 00:10:04.080]  神的話語是怎樣呢?
[00:10:04.080 --> 00:10:05.080]  另外
[00:10:05.080 --> 00:10:08.880]  就是說彼此間越來越少關心
[00:10:08.880 --> 00:10:11.880]  婚姻方面順便檢查一下自己是否這樣
[00:10:11.880 --> 00:10:13.880]  越來越少關心
[00:10:13.880 --> 00:10:16.880]  當中沒有愛在裏面
[00:10:16.880 --> 00:10:19.480]  第三就是分得越來越清
[00:10:19.480 --> 00:10:20.480]  這些是你的
[00:10:20.480 --> 00:10:21.880]  這些是我的
[00:10:21.880 --> 00:10:23.480]  你不要用我的東西
[00:10:23.480 --> 00:10:25.480]  這些是你的
[00:10:25.480 --> 00:10:26.880]  曾經看電影說
[00:10:26.880 --> 00:10:28.480]  雪櫃是老公的
[00:10:28.480 --> 00:10:30.480]  電視機是老婆的
[00:10:30.480 --> 00:10:33.480]  到了一個這樣的地步
[00:10:33.480 --> 00:10:37.480]  還有就是一分鐘都不想見到你
[00:10:37.480 --> 00:10:39.480]  和分分鐘見到你
[00:10:39.480 --> 00:10:41.480]  需要你背道而馳
[00:10:41.480 --> 00:10:43.480]  那你想不想見神呢?
[00:10:43.480 --> 00:10:45.480]  如果都不想見的話
[00:10:45.480 --> 00:10:48.480]  那你想想你跟神之間的關係
[00:10:48.480 --> 00:10:50.480]  另外最後
[00:10:50.480 --> 00:10:54.480]  有一個我覺得想想也挺好的
[00:10:54.480 --> 00:10:57.480]  不想一起回憶過去
[00:10:57.480 --> 00:10:59.480]  不要想回頭
[00:10:59.480 --> 00:11:01.480]  通常如果你是很甜蜜的
[00:11:01.480 --> 00:11:02.480]  婚姻是很好的
[00:11:02.480 --> 00:11:05.480]  大家一起都會想起那時候怎樣認識
[00:11:05.480 --> 00:11:06.480]  諸如此類
[00:11:06.480 --> 00:11:08.480]  但是不要想了
[00:11:08.480 --> 00:11:09.480]  停了
[00:11:09.480 --> 00:11:11.480]  大家都不想想回過去
[00:11:11.480 --> 00:11:12.480]  這些呢
[00:11:12.480 --> 00:11:15.480]  我們信徒和上帝之間的關係
[00:11:15.480 --> 00:11:18.480]  我們會不會經常想想還是過去了
[00:11:18.480 --> 00:11:19.480]  算了
[00:11:19.480 --> 00:11:22.480]  這個也是我們一些提醒
[00:11:22.480 --> 00:11:27.480]  如果我們真的像這樣的婚姻狀態的話
[00:11:27.480 --> 00:11:30.480]  會不會我們信徒的關係
[00:11:30.480 --> 00:11:33.480]  都是有明無實的呢?
[00:11:33.480 --> 00:11:36.480]  另外說到剛才婚姻那裡
[00:11:36.480 --> 00:11:39.480]  為什麼人們還繼續存在呢?
[00:11:39.480 --> 00:11:40.480]  婚姻是繼續存在的
[00:11:40.480 --> 00:11:41.480]  外面的人不知道
[00:11:41.480 --> 00:11:43.480]  為什麼繼續維繫著呢?
[00:11:43.480 --> 00:11:44.480]  因為為了生活
[00:11:44.480 --> 00:11:46.480]  又或者為了子女
[00:11:46.480 --> 00:11:47.480]  所以繼續在一起
[00:11:47.480 --> 00:11:49.480]  可能你的信仰或者撒迪教會
[00:11:49.480 --> 00:11:51.480]  都是繼續在這裡返教會
[00:11:51.480 --> 00:11:53.480]  繼續要這樣的
[00:11:53.480 --> 00:11:54.480]  因為什麼呢?
[00:11:54.480 --> 00:11:57.480]  可能習慣了
[00:11:57.480 --> 00:12:01.480]  可能習慣了
[00:12:01.480 --> 00:12:04.480]  這個也是其中一個值得我們去想想
[00:12:04.480 --> 00:12:05.480]  撒迪教會呢
[00:12:05.480 --> 00:12:08.480]  不像我上次說的推推拉拉那樣
[00:12:08.480 --> 00:12:10.480]  因為經濟的緣故
[00:12:10.480 --> 00:12:11.480]  所以要妥協
[00:12:11.480 --> 00:12:13.480]  去進一些公會
[00:12:13.480 --> 00:12:14.480]  然後吃祭物
[00:12:14.480 --> 00:12:15.480]  拜偶像
[00:12:15.480 --> 00:12:18.480]  此時此刻他們沒有這些事發生
[00:12:18.480 --> 00:12:19.480]  經文告訴我們
[00:12:19.480 --> 00:12:22.480]  可能只是內部出現問題
[00:12:22.480 --> 00:12:24.480]  內部出現問題
[00:12:24.480 --> 00:12:26.480]  所以這間教會名存實亡
[00:12:26.480 --> 00:12:28.480]  死氣沉沉
[00:12:28.480 --> 00:12:30.480]  但是你要留意
[00:12:30.480 --> 00:12:34.480]  他說你的「明」是活的
[00:12:34.480 --> 00:12:35.480]  什麼意思呢?
[00:12:35.480 --> 00:12:38.480]  這個「明」是說他的「明星」
[00:12:38.480 --> 00:12:39.480]  就是說他在地上
[00:12:39.480 --> 00:12:40.480]  在人面前
[00:12:40.480 --> 00:12:42.480]  這間教會是有好明星的
[00:12:42.480 --> 00:12:45.480]  這間教會也不是敷衍的
[00:12:45.480 --> 00:12:47.480]  是有工作的
[00:12:47.480 --> 00:12:50.480]  所以得到別人的讚賞
[00:12:50.480 --> 00:12:51.480]  但問題是
[00:12:51.480 --> 00:12:53.480]  在神面前不行
[00:12:53.480 --> 00:12:56.480]  就是說在人面前OK
[00:12:56.480 --> 00:13:00.480]  但在神面前NO WAY
[00:13:00.480 --> 00:13:02.480]  問題在哪裡呢?
[00:13:02.480 --> 00:13:04.480]  會不會只是
[00:13:04.480 --> 00:13:06.480]  這個生命
[00:13:06.480 --> 00:13:11.480]  只是希望達到人的目標呢?
[00:13:11.480 --> 00:13:13.480]  例如有些教會
[00:13:13.480 --> 00:13:15.480]  人會讚賞
[00:13:15.480 --> 00:13:16.480]  現在教會
[00:13:16.480 --> 00:13:18.480]  香港也有這些情況
[00:13:18.480 --> 00:13:21.480]  座堂有多高有多大
[00:13:21.480 --> 00:13:22.480]  人數有多多
[00:13:22.480 --> 00:13:24.480]  是一個巨型教會
[00:13:24.480 --> 00:13:27.480]  有多少個傳道童宮
[00:13:27.480 --> 00:13:28.480]  奉獻收入是怎樣
[00:13:28.480 --> 00:13:31.480]  會不會我們做了這些指標的時候
[00:13:31.480 --> 00:13:33.480]  以致這個人是會讚賞的
[00:13:33.480 --> 00:13:35.480]  但是神怎麼看呢?
[00:13:35.480 --> 00:13:39.480]  如果我們忠心去服侍那幾隻羊
[00:13:39.480 --> 00:13:42.480]  而不是一千人的教會
[00:13:42.480 --> 00:13:46.480]  上帝是不是也沒有這個稱讚呢?
[00:13:46.480 --> 00:13:47.480]  不知道
[00:13:47.480 --> 00:13:50.480]  但我深信上帝是要我們忠心
[00:13:50.480 --> 00:13:52.480]  好像剛才唱的那首詩一樣
[00:13:52.480 --> 00:13:54.480]  在聖經裡曾經說過
[00:13:54.480 --> 00:13:59.480]  有一些看來是死的情況
[00:13:59.480 --> 00:14:01.480]  不是說生命
[00:14:01.480 --> 00:14:02.480]  例如這段經文
[00:14:02.480 --> 00:14:05.480]  因為我這個兒子是死而復活
[00:14:05.480 --> 00:14:07.480]  失而又得的
[00:14:07.480 --> 00:14:10.480]  大家記不記得是出自哪裡?
[00:14:10.480 --> 00:14:14.480]  是出自《路加福音》浪子的比喻
[00:14:14.480 --> 00:14:18.480]  當浪子願意回頭去想
[00:14:18.480 --> 00:14:22.480]  然後他回到自己的爸爸那裡
[00:14:22.480 --> 00:14:23.480]  然後他爸爸就說
[00:14:23.480 --> 00:14:26.480]  這個兒子是死而復活
[00:14:26.480 --> 00:14:27.480]  失而又得
[00:14:27.480 --> 00:14:28.480]  他不是真的死而復活
[00:14:28.480 --> 00:14:30.480]  他遠離了他
[00:14:30.480 --> 00:14:32.480]  就是說今天如果我們的生命
[00:14:32.480 --> 00:14:34.480]  是名存實亡
[00:14:34.480 --> 00:14:37.480]  其中一個會不會就是
[00:14:37.480 --> 00:14:40.480]  你的人已經離開了天父
[00:14:40.480 --> 00:14:42.480]  遠離了他
[00:14:42.480 --> 00:14:44.480]  或者你的軀殼在那裡
[00:14:44.480 --> 00:14:46.480]  你的心是遠離了他
[00:14:46.480 --> 00:14:47.480]  第二段經文
[00:14:47.480 --> 00:14:49.480]  身體沒有靈魂是死的
[00:14:49.480 --> 00:14:51.480]  信心沒有行為也是死的
[00:14:51.480 --> 00:14:54.480]  這個不是說肉身是死的
[00:14:54.480 --> 00:14:55.480]  信心沒有行為
[00:14:55.480 --> 00:14:57.480]  這是瓦國提醒我們的
[00:14:57.480 --> 00:14:59.480]  如果我們說信耶穌
[00:14:59.480 --> 00:15:02.480]  但往往我們不是信靠耶穌的
[00:15:02.480 --> 00:15:04.480]  往往都是靠自己的
[00:15:04.480 --> 00:15:07.480]  我們和昔日在創世紀的瓦國是差不多
[00:15:07.480 --> 00:15:09.480]  他靠自己
[00:15:09.480 --> 00:15:10.480]  維持著
[00:15:10.480 --> 00:15:12.480]  什麼都維持著
[00:15:12.480 --> 00:15:15.480]  但是瓦國在新約裡面的這個瓦國
[00:15:15.480 --> 00:15:17.480]  他提醒不是的
[00:15:17.480 --> 00:15:20.480]  信心沒有行為是死的
[00:15:20.480 --> 00:15:21.480]  今天我們是不是呢
[00:15:21.480 --> 00:15:23.480]  如果我們都不能夠做到
[00:15:23.480 --> 00:15:25.480]  有信心而有行為
[00:15:25.480 --> 00:15:26.480]  去信靠
[00:15:26.480 --> 00:15:28.480]  而去作出某些事的話
[00:15:28.480 --> 00:15:29.480]  我們都是死的
[00:15:29.480 --> 00:15:31.480]  我們都是一個名存實亡的
[00:15:31.480 --> 00:15:32.480]  一個信徒
[00:15:32.480 --> 00:15:33.480]  還有的
[00:15:33.480 --> 00:15:34.480]  保羅
[00:15:34.480 --> 00:15:35.480]  保羅在《羅馬書》這樣說
[00:15:35.480 --> 00:15:37.480]  「我們藉著浸禮歸入死
[00:15:37.480 --> 00:15:39.480]  和他一同埋葬」
[00:15:39.480 --> 00:15:41.480]  即是說在浸禮的過程裡面
[00:15:41.480 --> 00:15:42.480]  其實你都是死的
[00:15:42.480 --> 00:15:44.480]  但是我們靠著耶穌
[00:15:44.480 --> 00:15:45.480]  我們可以復活
[00:15:45.480 --> 00:15:47.480]  即是說當你一個願意
[00:15:47.480 --> 00:15:48.480]  是跟從耶穌
[00:15:48.480 --> 00:15:50.480]  公開去承認的話
[00:15:50.480 --> 00:15:52.480]  這個人你是永遠去跟從
[00:15:52.480 --> 00:15:53.480]  是你的Master
[00:15:53.480 --> 00:15:54.480]  是你的主
[00:15:54.480 --> 00:15:57.480]  你永遠跟他的話
[00:15:57.480 --> 00:15:59.480]  你就是由一個死的狀態
[00:15:59.480 --> 00:16:01.480]  轉為一個活的狀態
[00:16:01.480 --> 00:16:03.480]  假如今天
[00:16:03.480 --> 00:16:05.480]  你不是跟從他
[00:16:05.480 --> 00:16:07.480]  以他為你的主的話
[00:16:07.480 --> 00:16:10.480]  那你就是死了
[00:16:10.480 --> 00:16:12.480]  和死無異
[00:16:12.480 --> 00:16:14.480]  這些都是
[00:16:14.480 --> 00:16:16.480]  在經文沒有提醒我們
[00:16:16.480 --> 00:16:18.480]  死的狀態是怎樣
[00:16:18.480 --> 00:16:20.480]  但是會不會這些
[00:16:20.480 --> 00:16:22.480]  都是一些提醒呢
[00:16:22.480 --> 00:16:24.480]  有時可能七姑娘
[00:16:24.480 --> 00:16:26.480]  我自己都會這樣
[00:16:26.480 --> 00:16:27.480]  很不自覺
[00:16:27.480 --> 00:16:29.480]  我有敬虔的外貌
[00:16:29.480 --> 00:16:31.480]  嘴唇我也敬拜神
[00:16:31.480 --> 00:16:32.480]  但是有時我不自覺的
[00:16:32.480 --> 00:16:34.480]  我內心和我生命
[00:16:34.480 --> 00:16:35.480]  是遠離了神
[00:16:35.480 --> 00:16:38.480]  和神貌合神離呢
[00:16:38.480 --> 00:16:40.480]  這個都是很大的提醒
[00:16:40.480 --> 00:16:42.480]  我們不是很刻意去這樣做
[00:16:42.480 --> 00:16:43.480]  但是有時
[00:16:43.480 --> 00:16:45.480]  去到某些境況的時候
[00:16:45.480 --> 00:16:46.480]  我們就是這樣
[00:16:46.480 --> 00:16:48.480]  第一個就是當時
[00:16:48.480 --> 00:16:50.480]  耶穌譴責撒迪加會
[00:16:50.480 --> 00:16:51.480]  第二他說他呢
[00:16:51.480 --> 00:16:53.480]  他沒有一樣東西是完全的
[00:16:53.480 --> 00:16:55.480]  他說我看你的行為
[00:16:55.480 --> 00:16:56.480]  在我面前是沒有一樣完全的
[00:16:56.480 --> 00:16:58.480]  我說死了,七姑娘
[00:16:58.480 --> 00:17:00.480]  誰有完全的
[00:17:00.480 --> 00:17:02.480]  我們沒有完全的
[00:17:02.480 --> 00:17:04.480]  但是這個會不會是說到
[00:17:04.480 --> 00:17:06.480]  在某一些事情裡面
[00:17:06.480 --> 00:17:08.480]  我們做得不夠完備呢
[00:17:08.480 --> 00:17:10.480]  不是完全好的
[00:17:10.480 --> 00:17:12.480]  例如舉個例子
[00:17:12.480 --> 00:17:13.480]  我們說信耶穌
[00:17:13.480 --> 00:17:15.480]  但是我們為何沒有這些呢
[00:17:15.480 --> 00:17:17.480]  沒有那種屬靈的喜樂
[00:17:17.480 --> 00:17:19.480]  你有沒有這種屬靈的喜樂
[00:17:19.480 --> 00:17:21.480]  這個呢
[00:17:21.480 --> 00:17:23.480]  我經常有些姊妹
[00:17:23.480 --> 00:17:24.480]  路德團
[00:17:24.480 --> 00:17:26.480]  有些姊妹她真的很開心
[00:17:26.480 --> 00:17:29.480]  她那種信靠
[00:17:29.480 --> 00:17:32.480]  那種對神的信心
[00:17:32.480 --> 00:17:34.480]  讓她沒有什麼憂慮
