
[00:00:00.000 --> 00:00:04.060]  今天我要和大家講一個歷史故事
[00:14:20.700 --> 00:14:21.700]  一些的祝福
[00:14:21.700 --> 00:14:23.700]  一些的命令
[00:14:23.700 --> 00:14:25.700]  是出於無愧的良心
[00:14:25.700 --> 00:14:27.300]  無偽的信心
[00:14:27.300 --> 00:14:28.900]  是出於愛
[00:14:28.900 --> 00:14:33.900]  我們要學習謙卑來信服
[00:14:33.900 --> 00:14:36.900]  菲律賓書第三章十七到十八節
[00:14:36.900 --> 00:14:38.500]  也提到保羅的愛心
[00:14:38.500 --> 00:14:40.100]  他說弟兄們你們要效法我
[00:14:40.100 --> 00:14:41.100]  學我
[00:14:41.100 --> 00:14:44.100]  也要留意乃斯照著我的榜樣去做的人
[00:14:44.100 --> 00:14:45.300]  我常常告訴你們
[00:14:45.300 --> 00:14:47.100]  現在又流著淚說
[00:14:47.100 --> 00:14:48.900]  有許多人恨世為人
[00:14:48.900 --> 00:14:52.900]  是基督十字架的仇敵
[00:14:52.900 --> 00:14:56.900]  保羅對菲律賓教會
[00:14:56.900 --> 00:14:58.900]  那件事今天也會發生
[00:14:58.900 --> 00:15:00.900]  許多人在教會裏面做事
[00:15:00.900 --> 00:15:04.900]  其實是對十字架是對立的
[00:15:04.900 --> 00:15:06.900]  在教會裏面令到
[00:15:06.900 --> 00:15:10.900]  令到保羅的那些教務
[00:15:10.900 --> 00:15:12.900]  是流淚傷心
[00:15:12.900 --> 00:15:14.900]  所以
[00:15:14.900 --> 00:15:16.900]  如果你看這些自旅行間
[00:15:16.900 --> 00:15:18.900]  你看到保羅那個辛苦
[00:15:18.900 --> 00:15:20.900]  他去到許多地方牧養教會
[00:15:20.900 --> 00:15:23.900]  但他發現許多弟兄姊妹
[00:15:23.900 --> 00:15:27.900]  需要命令需要祝福需要教導指責
[00:15:27.900 --> 00:15:31.900]  但他們反叛不聽
[00:15:31.900 --> 00:15:32.900]  英文有一句
[00:15:32.900 --> 00:15:34.900]  有一位傳道人說得很好
[00:15:34.900 --> 00:15:36.900]  他說Love must be tough
[00:15:36.900 --> 00:15:38.900]  我們在教會裏面在家庭
[00:15:38.900 --> 00:15:39.900]  在教會裏面
[00:15:39.900 --> 00:15:40.900]  我們的愛
[00:15:40.900 --> 00:15:43.900]  如果是出於柔弱的縱容的愛
[00:15:43.900 --> 00:15:44.900]  是沒有用的
[00:15:44.900 --> 00:15:47.900]  一定要堅韌的愛
[00:15:47.900 --> 00:15:48.900]  弟兄姊妹
[00:15:48.900 --> 00:15:49.900]  但當你堅韌的時候
[00:15:49.900 --> 00:15:52.900]  有些弟兄姊妹會反抗對立
[00:15:52.900 --> 00:15:54.900]  今天我對大家的勸勉就是
[00:15:54.900 --> 00:15:58.900]  當你聽到傳道人對你的勸勉
[00:15:58.900 --> 00:16:01.900]  祝福的時候
[00:16:01.900 --> 00:16:04.900]  你應該恭喜自己
[00:16:04.900 --> 00:16:05.900]  感恩
[00:16:05.900 --> 00:16:07.900]  因為上帝安排一個牧者
[00:16:07.900 --> 00:16:09.900]  不是為施施縮縮
[00:16:09.900 --> 00:16:11.900]  不是為了息事寧人
[00:16:11.900 --> 00:16:13.900]  而真是執政來做
[00:16:13.900 --> 00:16:14.900]  是為你的好處
[00:16:14.900 --> 00:16:18.900]  是出於愛心
[00:16:18.900 --> 00:16:20.900]  這個其實是你的福氣
[00:16:20.900 --> 00:16:23.900]  這個就是保羅的侍奉態度
[00:16:23.900 --> 00:16:24.900]  值得我們學習
[00:16:24.900 --> 00:16:26.900]  我們看巴拿巴
[00:16:26.900 --> 00:16:31.900]  巴拿巴他有一個對人不失望
[00:16:31.900 --> 00:16:35.900]  永遠給弟兄姊妹有一個second chance
[00:16:35.900 --> 00:16:39.900]  有人用encourager
[00:16:39.900 --> 00:16:42.900]  一個鼓勵者來支持他
[00:16:42.900 --> 00:16:45.900]  巴拿巴其實是第一個基督徒
[00:16:45.900 --> 00:16:46.900]  去接納保羅
[00:16:46.900 --> 00:16:47.900]  因為保羅迫害教會
[00:16:47.900 --> 00:16:48.900]  當他信了耶穌之後
[00:16:48.900 --> 00:16:49.900]  沒有人聽
[00:16:49.900 --> 00:16:50.900]  沒有人敢接
[00:16:50.900 --> 00:16:51.900]  就捉他
[00:16:51.900 --> 00:16:53.900]  如果你看小人專第九章
[00:16:53.900 --> 00:16:54.900]  保羅到了耶路撒冷
[00:16:54.900 --> 00:16:55.900]  想要接近門徒
[00:16:55.900 --> 00:16:56.900]  但大家都怕他
[00:16:56.900 --> 00:16:58.900]  不信他才是門徒
[00:16:58.900 --> 00:17:00.900]  只有巴拿巴接待他
[00:17:00.900 --> 00:17:05.900]  這個巴拿巴就是這麼有勇氣
[00:17:05.900 --> 00:17:08.900]  還有在十一章那裡
[00:17:08.900 --> 00:17:10.900]  巴拿巴是個好人
[00:17:10.900 --> 00:17:12.900]  滿有聖靈和信心
[00:17:12.900 --> 00:17:13.900]  於是許多人歸了主
