
[00:00:00.000 --> 00:00:02.000]  早上好 平安
[00:01:41.000 --> 00:01:42.000]  好像保險箱一樣
[00:01:42.000 --> 00:01:44.000]  有人保護你的財產
[00:01:44.000 --> 00:01:49.000]  我記得我以前第一份工作
[00:01:49.000 --> 00:01:51.000]  就是做銀行
[00:01:51.000 --> 00:01:53.000]  但這個銀行真的不太穩健
[00:01:53.000 --> 00:01:54.000]  沒有權威
[00:01:54.000 --> 00:01:56.000]  這個銀行倒閉了
[00:01:56.000 --> 00:01:58.000]  香港歷史都不是很多間
[00:01:58.000 --> 00:01:59.000]  不過這個銀行
[00:01:59.000 --> 00:02:01.000]  真的很保護大家的錢財
[00:02:01.000 --> 00:02:03.000]  我記得那時在銀行工作
[00:02:03.000 --> 00:02:05.000]  他真的請了一個叫阿星的
[00:02:05.000 --> 00:02:08.000]  我不知道他是巴基斯坦還是印度的人
[00:02:08.000 --> 00:02:11.000]  真的坐在門口拿著雷鳴燈
[00:02:11.000 --> 00:02:13.000]  保護大家的財產
[00:02:13.000 --> 00:02:15.000]  不過他整間都倒閉了
[00:02:15.000 --> 00:02:19.000]  所以我們覺得這個銀行
[00:02:19.000 --> 00:02:21.000]  是有權威
[00:02:21.000 --> 00:02:23.000]  權並不代表穩健
[00:02:23.000 --> 00:02:25.000]  代表可靠
[00:02:25.000 --> 00:02:26.000]  有認證
[00:02:26.000 --> 00:02:28.000]  其實我們更加相信的
[00:02:28.000 --> 00:02:31.000]  是背後的行之有效
[00:02:31.000 --> 00:02:33.000]  嚴謹可靠的制度
[00:02:33.000 --> 00:02:36.000]  令我們可以放心
[00:02:36.000 --> 00:02:37.000]  但你有沒有想過
[00:02:37.000 --> 00:02:38.000]  你一生的積蓄
[00:02:38.000 --> 00:02:41.000]  放在一間虛假的銀行那裡
[00:02:41.000 --> 00:02:43.000]  過去
[00:02:43.000 --> 00:02:46.000]  上星期有一個新聞
[00:02:46.000 --> 00:02:48.000]  就是在南京
[00:02:49.000 --> 00:02:51.000]  蒲口一個地方裡面
[00:02:51.000 --> 00:02:53.000]  有一個農村合作社
[00:02:53.000 --> 00:02:56.000]  他們只是做農作業
[00:02:56.000 --> 00:02:58.000]  但是他們沒有權柄
[00:02:58.000 --> 00:03:00.000]  可以來開銀行
[00:03:00.000 --> 00:03:02.000]  但是他們就
[00:03:02.000 --> 00:03:05.000]  裝修到好像一間銀行那樣
[00:03:05.000 --> 00:03:06.000]  有櫃員機
[00:03:06.000 --> 00:03:09.000]  有櫃員
[00:03:09.000 --> 00:03:10.000]  坐在那裡
[00:03:10.000 --> 00:03:12.000]  有那些酒碼紙
[00:03:12.000 --> 00:03:14.000]  利息多少
[00:03:14.000 --> 00:03:15.000]  有那些東西
[00:03:15.000 --> 00:03:17.000]  然後就說他們是一個
[00:03:17.000 --> 00:03:19.000]  可以存錢的銀行
[00:03:19.000 --> 00:03:21.000]  信用的合作社
[00:03:21.000 --> 00:03:23.000]  讓人可以儲錢
[00:03:23.000 --> 00:03:25.000]  並且可以給更高利息
[00:03:25.000 --> 00:03:27.000]  就因為有二百多人
[00:03:27.000 --> 00:03:28.000]  在一年裡面
[00:03:28.000 --> 00:03:29.000]  幫襯了他們
[00:03:29.000 --> 00:03:30.000]  將他們一生的積蓄
[00:03:30.000 --> 00:03:31.000]  放在裡面
[00:03:31.000 --> 00:03:33.000]  足足有兩億
[00:03:33.000 --> 00:03:34.000]  不見了
[00:03:34.000 --> 00:03:36.000]  一個虛假的銀行
[00:03:36.000 --> 00:03:38.000]  一個沒有權柄
[00:03:38.000 --> 00:03:40.000]  沒有可靠的
[00:03:40.000 --> 00:03:43.000]  權威的一個機構
[00:03:46.000 --> 00:03:48.000]  今天我們來看馬可福音
[00:03:48.000 --> 00:03:49.000]  馬可福音
[00:03:49.000 --> 00:03:51.000]  一開始的時候
[00:03:51.000 --> 00:03:53.000]  馬可他在第一章一節說
[00:03:53.000 --> 00:03:54.000]  神的兒子
[00:03:54.000 --> 00:03:56.000]  耶穌基督福音的起頭
[00:03:56.000 --> 00:03:58.000]  就是說福音是由耶穌而來的
[00:03:58.000 --> 00:03:59.000]  而耶穌是誰呢
[00:03:59.000 --> 00:04:01.000]  他是神的兒子
[00:04:01.000 --> 00:04:03.000]  他也是受高的
[00:04:03.000 --> 00:04:05.000]  是基督的那一位
[00:04:05.000 --> 00:04:07.000]  所以馬可在描述了這一章一節
[00:04:07.000 --> 00:04:09.000]  耶穌是誰的時候
[00:04:09.000 --> 00:04:11.000]  他用不同的見證
[00:04:11.000 --> 00:04:13.000]  來證明耶穌是誰
[00:04:13.000 --> 00:04:16.000]  我們看得到他引述了《耳塞俠書》
[00:04:16.000 --> 00:04:19.000]  也引述了《施洗約翰》
[00:04:19.000 --> 00:04:20.000]  來去印證了
[00:04:20.000 --> 00:04:22.000]  實現了《耳塞俠書》的那個預言
[00:04:22.000 --> 00:04:24.000]  接著耶穌受洗的時候
[00:04:24.000 --> 00:04:25.000]  天開了
[00:04:25.000 --> 00:04:27.000]  天父作見證
[00:04:27.000 --> 00:04:28.000]  這是我的外子
[00:04:28.000 --> 00:04:30.000]  聖靈降下來
[00:04:30.000 --> 00:04:32.000]  參一神同在
[00:04:32.000 --> 00:04:34.000]  證明這個是受高者
[00:04:34.000 --> 00:04:36.000]  是神所揀選的
[00:04:36.000 --> 00:04:37.000]  今天來到這一處
[00:04:37.000 --> 00:04:40.000]  耶穌基督要為他自己作見證
[00:04:40.000 --> 00:04:41.000]  要告訴我們
[00:04:41.000 --> 00:04:44.000]  他就是那位神的兒子
[00:04:44.000 --> 00:04:45.000]  借了什麼呢
[00:04:45.000 --> 00:04:47.000]  借了他的權柄
[00:04:47.000 --> 00:04:48.000]  借了他的大能
[00:04:48.000 --> 00:04:51.000]  獨一無二的大能
[00:04:51.000 --> 00:04:55.000]  而今天我們是教會年曆裡面的顯現節
[00:04:55.000 --> 00:04:57.000]  之後的第四個主日
[00:04:57.000 --> 00:04:59.000]  整個顯現期
[00:04:59.000 --> 00:05:01.000]  整個主題是要告訴我們
[00:05:01.000 --> 00:05:03.000]  神自己的榮耀
[00:05:03.000 --> 00:05:05.000]  要彰顯在基督耶穌的身上
[00:05:05.000 --> 00:05:07.000]  要顯明他的身份
[00:05:07.000 --> 00:05:09.000]  顯明他的獨一
[00:05:09.000 --> 00:05:11.000]  顯明他的權能
[00:05:11.000 --> 00:05:14.000]  從前這位尼塞亞
[00:05:14.000 --> 00:05:17.000]  等候的時候是遠遠的
[00:05:17.000 --> 00:05:19.000]  不知何時來
[00:05:19.000 --> 00:05:24.000]  可見而不可直
[00:05:24.000 --> 00:05:27.000]  但是他今天是有形有體的
[00:05:27.000 --> 00:05:29.000]  住在我們中間
[00:05:29.000 --> 00:05:31.000]  他不單呼召我們
[00:05:31.000 --> 00:05:33.000]  好像在馬可夫音裡面
[00:05:33.000 --> 00:05:34.000]  他呼召人跟從他
[00:05:34.000 --> 00:05:35.000]  付上代價
[00:05:35.000 --> 00:05:40.000]  更加他的權能要改變我們的生命
[00:05:40.000 --> 00:05:42.000]  我們看看今天的經文
[00:05:42.000 --> 00:05:43.000]  馬可夫音第一章
[00:05:43.000 --> 00:05:46.000]  第21-22節
[00:05:46.000 --> 00:05:48.000]  請聽我讀出
[00:05:48.000 --> 00:05:49.000]  他們到了加伯隆
[00:05:49.000 --> 00:05:51.000]  耶穌就在安息入
[00:05:51.000 --> 00:05:53.000]  進了會堂教導人
[00:05:53.000 --> 00:05:56.000]  他們對他的教導感到驚奇
[00:05:56.000 --> 00:05:57.000]  因為他教導他們
[00:05:57.000 --> 00:06:00.000]  正像有權柄的人不像民事
[00:06:00.000 --> 00:06:04.000]  我們看看權柄的來源
[00:06:04.000 --> 00:06:06.000]  在這裡看到馬可夫音
[00:06:06.000 --> 00:06:07.000]  一開始的時候
[00:06:07.000 --> 00:06:09.000]  耶穌在上個星期
[00:06:09.000 --> 00:06:10.000]  我們聽到他行在海邊
[00:06:10.000 --> 00:06:12.000]  呼召西門彼得
[00:06:12.000 --> 00:06:15.000]  安德烈、雅各和約翰成為門徒
[00:06:15.000 --> 00:06:17.000]  耶穌確實去到我們中間
[00:06:17.000 --> 00:06:19.000]  他不是離開我們很遠
[00:06:19.000 --> 00:06:20.000]  他接觸我們
[00:06:20.000 --> 00:06:21.000]  服侍我們
[00:06:21.000 --> 00:06:22.000]  和我們一起
[00:06:22.000 --> 00:06:23.000]  他來到加伯隆
[00:06:23.000 --> 00:06:27.000]  加利利湖的其中一個城市
[00:06:27.000 --> 00:06:29.000]  當中的會堂
[00:06:29.000 --> 00:06:31.000]  我相信不會很大
[00:06:31.000 --> 00:06:34.000]  因為十個男人願意就能成立會堂
[00:06:34.000 --> 00:06:36.000]  我相信參加的人的背景
[00:06:36.000 --> 00:06:37.000]  都不會太顯赫
[00:06:37.000 --> 00:06:39.000]  但耶穌這個偉大事公
[00:06:39.000 --> 00:06:40.000]  就在這一刻
[00:06:40.000 --> 00:06:42.000]  來到這個微小的
[00:06:42.000 --> 00:06:44.000]  加伯隆裡面開始
[00:06:44.000 --> 00:06:45.000]  在這一刻裡面
[00:06:45.000 --> 00:06:47.000]  耶穌仍然是名不見經傳
[00:06:47.000 --> 00:06:49.000]  沒有人知道他是誰
[00:06:49.000 --> 00:06:50.000]  但是為什麼他能夠
[00:06:50.000 --> 00:06:52.000]  去到會堂來教導人呢
[00:06:52.000 --> 00:06:53.000]  因為當時會堂裡面
[00:06:53.000 --> 00:06:54.000]  沒有特定限制
[00:06:54.000 --> 00:06:56.000]  只有拉比斯能夠教導
[00:06:56.000 --> 00:06:58.000]  或者老師才能教導
[00:06:58.000 --> 00:06:59.000]  一位藍絲
[00:06:59.000 --> 00:07:00.000]  去到會堂裡面
[00:07:00.000 --> 00:07:01.000]  你就可以站起來
[00:07:01.000 --> 00:07:02.000]  讀經
[00:07:02.000 --> 00:07:03.000]  翻譯
[00:07:03.000 --> 00:07:04.000]  帶領祈禱
[00:07:04.000 --> 00:07:05.000]  講道
[00:07:05.000 --> 00:07:07.000]  我看到耶穌就在安息日
[00:07:07.000 --> 00:07:08.000]  就在安息日
[00:07:08.000 --> 00:07:09.000]  聖經裡面的就在
[00:07:09.000 --> 00:07:10.000]  就是立刻的意思
[00:07:10.000 --> 00:07:11.000]  這個字充滿在
[00:07:11.000 --> 00:07:13.000]  馬可福音裡面
[00:07:13.000 --> 00:07:14.000]  就是告訴你
[00:07:14.000 --> 00:07:15.000]  馬可說
[00:07:15.000 --> 00:07:17.000]  耶穌就是一個風塵撲撲的神子
[00:07:17.000 --> 00:07:18.000]  他掌握著時間
[00:07:18.000 --> 00:07:21.000]  活在人類的歷史的限制
[00:07:21.000 --> 00:07:22.000]  光陰裡面
[00:07:22.000 --> 00:07:25.000]  孜孜不倦地傳福音
[00:07:25.000 --> 00:07:27.000]  叫我們要學習他
[00:07:27.000 --> 00:07:28.000]  在限制裡面
[00:07:28.000 --> 00:07:29.000]  我們營救的盡力
[00:07:29.000 --> 00:07:31.000]  來去做
[00:07:31.000 --> 00:07:33.000]  來去傳福音
[00:07:33.000 --> 00:07:34.000]  我們看看22節
[00:07:34.000 --> 00:07:37.000]  他們對他的教導感到很驚奇
[00:07:37.000 --> 00:07:38.000]  因為他的教導
[00:07:38.000 --> 00:07:40.000]  正像有權柄的人
[00:07:40.000 --> 00:07:41.000]  不像文士
[00:07:41.000 --> 00:07:48.000]  換句話說
[00:07:48.000 --> 00:07:50.000]  文士的教導是怎樣的呢
[00:07:50.000 --> 00:07:51.000]  沒有權柄
[00:07:51.000 --> 00:07:53.000]  特別是在馬可的眼中
[00:07:53.000 --> 00:07:56.000]  究竟文士當時是怎樣教導的呢
[00:07:56.000 --> 00:07:59.000]  當時文士主要是研習摩西五經
[00:07:59.000 --> 00:08:00.000]  創出利民生
[00:08:00.000 --> 00:08:01.000]  他們一路背誦
[00:08:01.000 --> 00:08:02.000]  一路背誦
[00:08:02.000 --> 00:08:05.000]  發展成為一些口傳的傳統
[00:08:05.000 --> 00:08:07.000]  來教導他們的學生
[00:08:07.000 --> 00:08:12.000]  將一些以前的五經
[00:08:12.000 --> 00:08:13.000]  然後去學了
[00:08:13.000 --> 00:08:14.000]  然後有一些註解
[00:08:14.000 --> 00:08:17.000]  將他們牢記在心裡面
[00:08:17.000 --> 00:08:19.000]  來去背誦
[00:08:19.000 --> 00:08:21.000]  來去背誦
[00:08:21.000 --> 00:08:24.000]  而當他來去解經的時候
[00:08:24.000 --> 00:08:25.000]  或者告訴別人的時候
[00:08:25.000 --> 00:08:27.000]  他會好像在第三者的角度
[00:08:27.000 --> 00:08:29.000]  這裡是一個教訓
[00:08:29.000 --> 00:08:31.000]  他要教導你怎樣
[00:08:31.000 --> 00:08:32.000]  好像在你面前
[00:08:32.000 --> 00:08:34.000]  拿一件東西給你看一樣
[00:08:34.000 --> 00:08:37.000]  馬可沒有記載耶穌的教導內容
[00:08:37.000 --> 00:08:39.000]  所以應該不關乎
[00:08:39.000 --> 00:08:41.000]  內容的問題的分別
[00:08:41.000 --> 00:08:44.000]  最關乎的是背後的權柄
[00:08:44.000 --> 00:08:46.000]  耶穌所說的
[00:08:46.000 --> 00:08:50.000]  當時是常常用他第一身
[00:08:50.000 --> 00:08:51.000]  他教導你
[00:08:51.000 --> 00:08:53.000]  他告訴你要怎樣
[00:08:53.000 --> 00:08:54.000]  他叫你不要這樣做
[00:08:54.000 --> 00:08:55.000]  你應該怎樣做
[00:08:55.000 --> 00:08:58.000]  但文氏就好像第三身一樣
[00:08:58.000 --> 00:09:00.000]  有一個教訓是這樣說的
[00:09:00.000 --> 00:09:03.000]  有一個教訓是這樣說的
[00:09:03.000 --> 00:09:04.000]  並且很重要的
[00:09:04.000 --> 00:09:08.000]  就好像一個父親向兒子說話
[00:09:08.000 --> 00:09:10.000]  相對於一個親子專家
[00:09:10.000 --> 00:09:13.000]  向一個孩子說話一樣
[00:09:13.000 --> 00:09:15.000]  父親是帶著這個關係
[00:09:15.000 --> 00:09:18.000]  父親是帶著那份作為父親的權柄
[00:09:18.000 --> 00:09:21.000]  跟這個兒子去說話
[00:09:21.000 --> 00:09:23.000]  一個親子的專家
[00:09:23.000 --> 00:09:25.000]  告訴你做孩子應該怎樣做
[00:09:25.000 --> 00:09:27.000]  做父親應該怎樣做
[00:09:27.000 --> 00:09:34.000]  但背後卻沒有這份權柄
[00:09:34.000 --> 00:09:36.000]  耶穌的權柄跟文氏的權柄
[00:09:36.000 --> 00:09:38.000]  其實都是在說聖經
[00:09:38.000 --> 00:09:39.000]  都是你的神
[00:09:39.000 --> 00:09:41.000]  但為何有這個分別呢
[00:09:41.000 --> 00:09:43.000]  因為最重要的
[00:09:43.000 --> 00:09:45.000]  耶穌這份權柄
[00:09:45.000 --> 00:09:48.000]  是要進入人生命裏面
[00:09:48.000 --> 00:09:49.000]  他自己的介入
[00:09:49.000 --> 00:09:51.000]  他在你生命裏面的掌權
[00:09:51.000 --> 00:09:53.000]  要來改變你的生命
[00:09:53.000 --> 00:09:54.000]  不同於文氏
[00:09:54.000 --> 00:09:59.000]  他在重複經學裏面的教導
[00:09:59.000 --> 00:10:02.000]  耶穌的介入
[00:10:02.000 --> 00:10:05.000]  伴隨著這個醫治
[00:10:05.000 --> 00:10:07.000]  伴隨著這個趕鬼
[00:10:07.000 --> 00:10:09.000]  伴隨著這個赦罪
[00:10:09.000 --> 00:10:11.000]  所以整個馬可夫音我們見到
[00:10:11.000 --> 00:10:14.000]  常常討論到耶穌穿了甚麼權柄
[00:10:14.000 --> 00:10:16.000]  耶穌怎樣來顯明他的權柄的時候
[00:10:16.000 --> 00:10:22.000]  都來帶著他的醫治
[00:10:22.000 --> 00:10:23.000]  趕鬼和赦罪
[00:10:23.000 --> 00:10:24.000]  好像馬可夫音四章
[00:10:24.000 --> 00:10:28.000]  四個朋友將一個朋友
[00:10:28.000 --> 00:10:30.000]  拆了天頂掉下來的時候
[00:10:30.000 --> 00:10:33.000]  他說你的罪得到醫治
[00:10:33.000 --> 00:10:37.000]  人們就討論耶穌為何有權柄赦罪
[00:10:37.000 --> 00:10:40.000]  還有後面很多這些例子
[00:10:40.000 --> 00:10:41.000]  都是告訴我們
[00:10:41.000 --> 00:10:42.000]  耶穌的權柄
[00:10:42.000 --> 00:10:48.000]  就帶著對人的釋放和改變
[00:10:48.000 --> 00:10:52.000]  有人將權力和權柄來做一個分野
[00:10:52.000 --> 00:10:55.000]  他說權力是一個影響力
[00:10:55.000 --> 00:10:58.000]  是來自你的權位
[00:10:58.000 --> 00:11:01.000]  甚或很多的金錢
[00:11:01.000 --> 00:11:04.000]  我相信特別在古代教育不普及的時候
[00:11:04.000 --> 00:11:06.000]  擁有話語權
[00:11:06.000 --> 00:11:08.000]  擁有解釋權
[00:11:08.000 --> 00:11:11.000]  就是代表你是有能力的人
[00:11:11.000 --> 00:11:13.000]  有權柄的人
[00:11:13.000 --> 00:11:15.000]  特別在猶太人中間
[00:11:15.000 --> 00:11:17.000]  他們以聖經特別以五經
[00:11:17.000 --> 00:11:21.000]  來作為生活的典範的時候
[00:11:21.000 --> 00:11:23.000]  這個能夠解釋五經的人
[00:11:23.000 --> 00:11:26.000]  掌握五經的話語權的文士
[00:11:26.000 --> 00:11:29.000]  就是當時的權威人士
[00:11:29.000 --> 00:11:31.000]  他們在會堂裏面有高位
[00:11:31.000 --> 00:11:37.000]  在政治上也有高位
[00:11:37.000 --> 00:11:41.000]  但是我們知道權力其實來自哪裡呢
[00:11:41.000 --> 00:11:43.000]  羅馬斯說是神而利
[00:11:43.000 --> 00:11:46.000]  另一方面都是由群眾所給予
[00:11:46.000 --> 00:11:48.000]  如果群眾不跟隨
[00:11:48.000 --> 00:11:52.000]  你卻是不會成為一個有權力的人
[00:11:52.000 --> 00:11:54.000]  所以權力是群眾所賦予
[00:11:54.000 --> 00:11:56.000]  怎樣運用這份影響力
[00:11:56.000 --> 00:11:58.000]  怎樣將這個影響力的好處
[00:11:58.000 --> 00:12:03.000]  帶回去賦予你權力的群體中間
[00:12:03.000 --> 00:12:05.000]  是我們要去嘗
[00:12:05.000 --> 00:12:07.000]  各位姐妹
[00:12:07.000 --> 00:12:09.000]  我們當中每一個人
[00:12:09.000 --> 00:12:12.000]  不多不少都有我們一份的影響力
[00:12:12.000 --> 00:12:14.000]  或者權力
[00:12:14.000 --> 00:12:17.000]  試想一下我們在什麼位置裏面
[00:12:17.000 --> 00:12:21.000]  我們有什麼那份的權力
[00:12:21.000 --> 00:12:24.000]  一瞬間我們去飲茶的時候
[00:12:24.000 --> 00:12:28.000]  我們希望能夠有這個免茶界
[00:12:28.000 --> 00:12:34.000]  那份權力都在這個侍應上面
[00:12:34.000 --> 00:12:37.000]  每一個人都有這個權力
[00:12:37.000 --> 00:12:39.000]  你是不是父母
[00:12:39.000 --> 00:12:41.000]  還是老師
[00:12:41.000 --> 00:12:44.000]  上司 教會領袖
[00:12:44.000 --> 00:12:46.000]  還是消費者
[00:12:46.000 --> 00:12:48.000]  你都有你的權力
[00:12:48.000 --> 00:12:50.000]  或者叫影響力
[00:12:50.000 --> 00:12:53.000]  你怎樣在這裏運用
[00:12:53.000 --> 00:12:55.000]  有沒有濫用
[00:12:55.000 --> 00:12:59.000]  很多人將權柄和權力分開
[00:12:59.000 --> 00:13:04.000]  權柄是一個可以叫權能
[00:13:04.000 --> 00:13:08.000]  最重要它是一個改變生命的能力
[00:13:08.000 --> 00:13:11.000]  我有權力不代表我會改變你的生命
[00:13:11.000 --> 00:13:12.000]  你遷就我
[00:13:12.000 --> 00:13:13.000]  你奉應我
[00:13:13.000 --> 00:13:15.000]  我叫你做什麼你就去做
[00:13:15.000 --> 00:13:18.000]  這個只是我對你的權力
[00:13:18.000 --> 00:13:20.000]  但是你的生命不會有改變
[00:13:20.000 --> 00:13:23.000]  你只是因為我這個位置
[00:13:23.000 --> 00:13:25.000]  但是權柄
[00:13:25.000 --> 00:13:28.000]  它是與你相遇的時候
[00:13:28.000 --> 00:13:32.000]  能夠帶給你有生命的改變和成長
[00:13:32.000 --> 00:13:33.000]  是使人能夠甘心的
[00:13:33.000 --> 00:13:37.000]  恢復的一個吸引力
[00:13:37.000 --> 00:13:39.000]  就算沒有權位的人
[00:13:39.000 --> 00:13:41.000]  沒有金錢的人
[00:13:41.000 --> 00:13:43.000]  他是一個美好的品格
[00:13:43.000 --> 00:13:46.000]  在教會裏面他是一個屬靈的生命
[00:13:46.000 --> 00:13:49.000]  在聖衣裏面他能夠有洞察的能力
[00:13:49.000 --> 00:13:52.000]  都有人願意去跟從
[00:13:52.000 --> 00:13:53.000]  願意去禱告
[00:13:53.000 --> 00:13:55.000]  願意去請教
[00:13:55.000 --> 00:13:58.000]  他的一句智慧的話
[00:13:58.000 --> 00:14:00.000]  我們有沒有這份
[00:14:00.000 --> 00:14:04.000]  人願意跟從的那份吸引力呢
[00:14:04.000 --> 00:14:06.000]  傅斯德告訴我們
[00:14:06.000 --> 00:14:09.000]  他有一本叫做《聖淺權》
[00:14:09.000 --> 00:14:12.000]  都是我們年輕時候的經典
[00:14:12.000 --> 00:14:15.000]  沒有看過吧
[00:14:15.000 --> 00:14:17.000]  裏面都告訴我們什麼呢
[00:14:17.000 --> 00:14:20.000]  這種屬靈的權柄
[00:14:20.000 --> 00:14:22.000]  是有記號的
[00:14:22.000 --> 00:14:24.000]  第一個記號是愛
[00:14:24.000 --> 00:14:29.000]  這個權柄是要為別人最大的益處著想
[00:14:29.000 --> 00:14:31.000]  不是為自己
[00:14:31.000 --> 00:14:33.000]  第二個記號是謙卑
[00:14:33.000 --> 00:14:37.000]  是承認自己的權柄是領受回來的
[00:14:37.000 --> 00:14:40.000]  是來自神的
[00:14:40.000 --> 00:14:43.000]  敬畏主地來使用這份權柄
[00:14:43.000 --> 00:14:46.000]  第三個記號是自我的限制
[00:14:46.000 --> 00:14:47.000]  是約束自己
[00:14:47.000 --> 00:14:51.000]  將自己放在別人的監察裏面
[00:14:51.000 --> 00:14:54.000]  讓人提醒自己
[00:14:54.000 --> 00:14:58.000]  知道自己會有研究有失足的可能
[00:14:58.000 --> 00:14:59.000]  第四個是喜樂的
[00:14:59.000 --> 00:15:01.000]  是在神裏面有滿足的
[00:15:01.000 --> 00:15:03.000]  第五是承認軟弱
[00:15:03.000 --> 00:15:05.000]  自己都只是一個受傷的醫治者
[00:15:05.000 --> 00:15:08.000]  是研究與人能夠同行
[00:15:08.000 --> 00:15:11.000]  第六個記號是信服
[00:15:11.000 --> 00:15:14.000]  先信服才能領導
[00:15:14.000 --> 00:15:17.000]  成為一個這樣的榜樣
[00:15:17.000 --> 00:15:21.000]  第七個是權柄的記號是自由
[00:15:21.000 --> 00:15:23.000]  是幫助人成長
[00:15:23.000 --> 00:15:27.000]  成長後能夠有完整的自由
[00:15:27.000 --> 00:15:30.000]  不是要永遠成為自己的奴隸
[00:15:30.000 --> 00:15:31.000]  或是跟班
[00:15:31.000 --> 00:15:33.000]  或是一個下屬
[00:15:33.000 --> 00:15:35.000]  而是讓他自由
[00:15:35.000 --> 00:15:37.000]  不需要奉迎自己
[00:15:37.000 --> 00:15:39.000]  不需要討好自己
[00:15:39.000 --> 00:15:42.000]  而是讓他能夠海闊天空
[00:15:42.000 --> 00:15:46.000]  成為一個獨立的生命
[00:15:46.000 --> 00:15:48.000]  這個屬靈的權柄的記號是
[00:15:48.000 --> 00:15:52.000]  愛 謙卑 自我限制 喜樂
[00:15:52.000 --> 00:15:57.000]  承認軟弱 信服和自由
[00:15:57.000 --> 00:16:01.000]  我們看到很不同的權柄的來源
[00:16:01.000 --> 00:16:05.000]  我們看看有兩個權柄的對峙
[00:16:05.000 --> 00:16:06.000]  和那個效果
[00:16:06.000 --> 00:16:08.000]  我們看看23到28節
[00:16:08.000 --> 00:16:10.000]  讓我們一起讀
[00:16:10.000 --> 00:16:12.000]  準備
[00:16:12.000 --> 00:16:16.000]  當時會堂裡有一個孤零附身的人
[00:16:16.000 --> 00:16:18.000]  他在喊叫說
[00:16:18.000 --> 00:16:20.000]  納薩拉人耶穌
[00:16:20.000 --> 00:16:22.000]  你為什麼干擾我們
[00:16:22.000 --> 00:16:24.000]  你來消滅我們嗎
[00:16:24.000 --> 00:16:26.000]  我知道你是誰
[00:16:26.000 --> 00:16:28.000]  你是神的聖者
[00:16:28.000 --> 00:16:30.000]  耶穌斥責他說
[00:16:30.000 --> 00:16:31.000]  不要作聲
[00:16:31.000 --> 00:16:33.000]  從這人身上出來吧
[00:16:33.000 --> 00:16:36.000]  孤零史那人抽了一陣風
[00:16:36.000 --> 00:16:39.000]  大聲喊叫就出來了
[00:16:39.000 --> 00:16:40.000]  眾人都驚訝
[00:16:40.000 --> 00:16:42.000]  以至彼此對問
[00:16:42.000 --> 00:16:44.000]  這是什麼事
[00:16:44.000 --> 00:16:46.000]  是個新的教導
[00:16:46.000 --> 00:16:48.000]  他用權柄命令孤零
[00:16:48.000 --> 00:16:50.000]  使孤零也聽從了他
[00:16:50.000 --> 00:16:52.000]  於是耶穌的名聲
