
[00:00:00.000 --> 00:00:04.000]  好,在家裡面的弟兄姊妹都早安
[00:04:28.920 --> 00:04:31.920]  很想對方去跟我那種顏色
[00:04:31.920 --> 00:04:33.920]  如果不跟
[00:04:33.920 --> 00:04:36.920]  不合則散離開教會
[00:04:36.920 --> 00:04:38.920]  我們剛剛做的就是
[00:04:38.920 --> 00:04:41.920]  聖經所說的我們不要做的事
[00:04:41.920 --> 00:04:42.920]  我相信
[00:04:42.920 --> 00:04:44.920]  我自己個人看法
[00:04:44.920 --> 00:04:48.920]  香港教會未來一個很重要的工作
[00:04:48.920 --> 00:04:50.920]  就是復和
[00:04:50.920 --> 00:04:54.920]  這個不是單單說人和神的復和
[00:04:54.920 --> 00:04:55.920]  這個我們一向都做
[00:04:55.920 --> 00:04:57.920]  在未來這幾年
[00:04:57.920 --> 00:05:02.920]  可能很重要是幫助人與人的復和
[00:05:02.920 --> 00:05:04.920]  預防勝於治療
[00:05:04.920 --> 00:05:08.920]  如果能夠鼓勵幫助弟兄姊妹去合一
[00:05:08.920 --> 00:05:10.920]  即使今天已經很分裂了
[00:05:10.920 --> 00:05:14.920]  我們繼續不要放下去鼓勵弟兄姊妹合一
[00:05:14.920 --> 00:05:18.920]  我覺得總好過事後鬧翻了
[00:05:18.920 --> 00:05:20.920]  要離開教會了
[00:05:20.920 --> 00:05:22.920]  然後才去修補
[00:05:22.920 --> 00:05:24.920]  所以今天這段經文
[00:05:24.920 --> 00:05:25.920]  很簡單
[00:05:25.920 --> 00:05:26.920]  很易明白
[00:05:26.920 --> 00:05:27.920]  不複雜
[00:05:27.920 --> 00:05:28.920]  也不深奧
[00:05:28.920 --> 00:05:29.920]  是說合一
[00:05:29.920 --> 00:05:33.920]  不過我先說說這段經文整個大脈絡
[00:05:33.920 --> 00:05:39.920]  這段經文的段落在一章二十七節到二章四節
[00:05:39.920 --> 00:05:43.920]  即是上星期永泉牧師說的那一段和今天這一段
[00:05:43.920 --> 00:05:45.920]  保祿在這段經文做什麼呢?
[00:05:45.920 --> 00:05:51.920]  就是主要勉勵菲律賓信徒在全福音的事上要合一
[00:05:51.920 --> 00:05:52.920]  同心合意
[00:05:52.920 --> 00:05:54.920]  齊心努力
[00:05:54.920 --> 00:05:58.920]  但是當時菲律賓信徒在全福音的事上
[00:05:58.920 --> 00:06:00.920]  是在面對內憂外患
[00:06:00.920 --> 00:06:04.920]  內憂就是群體裡面有一些不同心
[00:06:04.920 --> 00:06:06.920]  你怎麼看到呢?
[00:06:06.920 --> 00:06:08.920]  其實在第一章二十七節
[00:06:08.920 --> 00:06:12.920]  一開頭已經說你們要有同一個心志
[00:06:12.920 --> 00:06:14.920]  要齊心努力
[00:06:14.920 --> 00:06:17.920]  在二章十四節就暗示有些人
[00:06:17.920 --> 00:06:19.920]  在群體裡面發怨言
[00:06:19.920 --> 00:06:21.920]  起爭論
[00:06:21.920 --> 00:06:22.920]  你不妥我
[00:06:22.920 --> 00:06:23.920]  我不妥你
[00:06:23.920 --> 00:06:28.920]  到四章二節就點名要求尤雅蝶和秦都基
[00:06:28.920 --> 00:06:30.920]  在主裡面要同心
[00:06:30.920 --> 00:06:33.920]  所以當時可能有一個內患就是
[00:06:33.920 --> 00:06:35.920]  這個群體菲律賓教會
[00:06:35.920 --> 00:06:37.920]  有一些不是很同心
[00:06:37.920 --> 00:06:39.920]  除了內憂還有外患
[00:06:39.920 --> 00:06:43.920]  外患就是群體面對一些敵人的威嚇
[00:06:43.920 --> 00:06:45.920]  所以第二十七節
[00:06:45.920 --> 00:06:50.920]  這一節的火車頭就帶出保祿對菲律賓信徒的期望
[00:06:50.920 --> 00:06:55.920]  他們的行事為人要與福音相承
[00:06:55.920 --> 00:06:59.920]  這個我相信上個星期永泉牧師都講得很清楚
[00:06:59.920 --> 00:07:01.920]  以致做什麼呢?
[00:07:01.920 --> 00:07:03.920]  能夠同心站穩
[00:07:03.920 --> 00:07:06.920]  同心站穩去做什麼呢?
[00:07:06.920 --> 00:07:09.920]  如果從文法和句子的結構來看
[00:07:09.920 --> 00:07:14.920]  同心站穩就是要做到在一章二十七節尾
[00:07:14.920 --> 00:07:16.920]  和一章二十八節頭
[00:07:16.920 --> 00:07:18.920]  那兩個分詞
[00:07:18.920 --> 00:07:20.920]  我們叫做participle
[00:07:20.920 --> 00:07:22.920]  所表達的東西
[00:07:22.920 --> 00:07:26.920]  一章二十七節尾的分詞就是齊心努力
[00:07:26.920 --> 00:07:28.920]  或者有些日本人叫做共同奮鬥
[00:07:28.920 --> 00:07:33.920]  一章二十八節頭的分詞就是代表不被驚嚇
[00:07:33.920 --> 00:07:36.920]  同心站穩是做兩件事
[00:07:36.920 --> 00:07:38.920]  為福音共同奮鬥
[00:07:38.920 --> 00:07:41.920]  以及不要怕敵人的威嚇
[00:07:41.920 --> 00:07:44.920]  所以一章二十八節到三十節
[00:07:44.920 --> 00:07:46.920]  保祿就用了三個向度
[00:07:46.920 --> 00:07:50.920]  用結局、用神的命定和自己的榜樣
[00:07:50.920 --> 00:07:53.920]  這三個角度去鼓勵
[00:07:53.920 --> 00:07:59.920]  菲律賓信徒要勇於面對敵人所帶來的威嚇
[00:07:59.920 --> 00:08:01.920]  敵人就是他們的外患
[00:08:01.920 --> 00:08:03.920]  除了外患
[00:08:03.920 --> 00:08:05.920]  這個群體有內憂
[00:08:05.920 --> 00:08:07.920]  就是不合一的內憂
[00:08:07.920 --> 00:08:10.920]  所以保祿就鼓勵他們要合一
[00:08:10.920 --> 00:08:12.920]  在二章的一到二節
[00:08:12.920 --> 00:08:17.920]  這個也是面對敵人不怕威嚇的方法
[00:08:17.920 --> 00:08:22.920]  所以在第二章第一節有「所以」這個字
[00:08:22.920 --> 00:08:28.920]  這個推論式的連接詞是表達以合一去抵擋敵人
[00:08:28.920 --> 00:08:31.920]  進而能夠為福音奮戰
[00:08:31.920 --> 00:08:36.920]  在實踐上保祿鼓勵菲律賓信徒要透過謙卑第三節
[00:08:36.920 --> 00:08:40.920]  捨己第四節去追求合一
[00:08:40.920 --> 00:08:45.920]  上星期永泉牧師講了一章二十七到三十
[00:08:45.920 --> 00:08:48.920]  我今天只講二章一到四節
[00:08:48.920 --> 00:08:50.920]  主要講在主裡面
[00:08:50.920 --> 00:08:52.920]  我們要追求合一
[00:08:52.920 --> 00:08:57.920]  二章第一節有「所以」這個字
[00:08:57.920 --> 00:09:02.920]  是表明這一段跟上文不怕敵人威嚇
[00:09:02.920 --> 00:09:06.920]  和為福音齊心努力有直接的關係
[00:09:06.920 --> 00:09:10.920]  這段是講一個群體要同心合一
[00:09:10.920 --> 00:09:13.920]  就不用怕敵人去威嚇
[00:09:13.920 --> 00:09:15.920]  一個屬靈的群體同心合一
[00:09:15.920 --> 00:09:18.920]  就可以為福音齊心努力
[00:09:18.920 --> 00:09:21.920]  這個大家不講你都會明白
[00:09:21.920 --> 00:09:24.920]  所以這段經文一點都不難解
[00:09:24.920 --> 00:09:26.920]  不過是相當相當難做
[00:09:26.920 --> 00:09:30.920]  特別是在今天的香港教會裡面
[00:09:30.920 --> 00:09:32.920]  在二章的第一節
[00:09:32.920 --> 00:09:35.920]  如果你用原文去貼近原文去翻譯
[00:09:35.920 --> 00:09:37.920]  可以這樣翻譯
[00:09:37.920 --> 00:09:40.920]  如果在基督裡有什麼勸勉
[00:09:40.920 --> 00:09:43.920]  如果有什麼愛心的安慰
[00:09:43.920 --> 00:09:46.920]  如果有什麼聖靈的分享
[00:09:46.920 --> 00:09:49.920]  如果有什麼慈悲和憐憫
[00:09:49.920 --> 00:09:50.920]  原文就是這樣
[00:09:50.920 --> 00:09:52.920]  有連續四個「如果」
[00:09:52.920 --> 00:09:54.920]  究竟保羅認為肥立比信徒
[00:09:54.920 --> 00:09:57.920]  有沒有這四樣的體驗
[00:09:57.920 --> 00:09:59.920]  用「如果」這個字
[00:09:59.920 --> 00:10:01.920]  在文法上二章一節
[00:10:01.920 --> 00:10:04.920]  我們叫做第一類條件句
[00:10:04.920 --> 00:10:07.920]  我舉一個比較容易明白的例子
[00:10:07.920 --> 00:10:09.920]  有一個太太對老公說
[00:10:09.920 --> 00:10:11.920]  如果你是愛我的
[00:10:11.920 --> 00:10:14.920]  請你買這個手袋給我
[00:10:14.920 --> 00:10:17.920]  那位太太是相信丈夫愛她的
[00:10:17.920 --> 00:10:20.920]  她用這一類叫第一類條件句
[00:10:20.920 --> 00:10:22.920]  她想叫丈夫做事
[00:10:22.920 --> 00:10:26.920]  所以保羅是相信肥立比信徒
[00:10:26.920 --> 00:10:28.920]  已經有了二章一節
[00:10:28.920 --> 00:10:31.920]  這些經驗作為基礎
[00:10:31.920 --> 00:10:34.920]  保羅是叫他們要做到
[00:10:34.920 --> 00:10:36.920]  二章二節所說的要求
[00:10:36.920 --> 00:10:38.920]  這就是第一類條件句
[00:10:38.920 --> 00:10:43.920]  這種「如果」我們相信是在現實存在
[00:10:43.920 --> 00:10:46.920]  所以保羅是相信肥立比信徒
[00:10:46.920 --> 00:10:49.920]  有從基督而來的勸勉
[00:10:49.920 --> 00:10:51.920]  或者是按著基督的教導
[00:10:51.920 --> 00:10:54.920]  而作的彼此勸勉
[00:10:54.920 --> 00:10:58.920]  保羅是相信他們憑著愛心互相安慰
[00:10:58.920 --> 00:11:02.920]  保羅是相信他們在聖靈的引導之下
[00:11:02.920 --> 00:11:05.920]  有團契相交和分享
[00:11:05.920 --> 00:11:10.920]  保羅是相信他們有經歷神對他們的慈悲憐憫
[00:11:10.920 --> 00:11:13.920]  這四種從神而來的體驗
[00:11:13.920 --> 00:11:18.920]  就激發起信徒屬靈和友誼的交融
[00:11:18.920 --> 00:11:21.920]  成為信徒合一的基礎
[00:11:21.920 --> 00:11:23.920]  所以你可以檢視一下
[00:11:23.920 --> 00:11:25.920]  在啟福堂
[00:11:25.920 --> 00:11:29.920]  我們群體裏面、團契裏面、小組裏面
[00:11:29.920 --> 00:11:33.920]  是否有從基督而來的勸勉
[00:11:33.920 --> 00:11:35.920]  在團契小組裏面
[00:11:35.920 --> 00:11:40.920]  是否常常有聖靈引導之下的相交和分享
[00:11:40.920 --> 00:11:42.920]  你可以檢視一下
[00:11:42.920 --> 00:11:44.920]  可以反省自己
[00:11:44.920 --> 00:11:51.920]  究竟我自己是否常常經歷神對我的慈悲和憐憫
[00:11:51.920 --> 00:11:53.920]  這是一個很重要的體驗
[00:11:53.920 --> 00:11:55.920]  很重要的基礎
[00:11:55.920 --> 00:11:57.920]  有這個基礎
[00:11:57.920 --> 00:11:59.920]  保羅就勸勉他們
[00:11:59.920 --> 00:12:02.920]  鼓勵他們要做到第二節
[00:12:02.920 --> 00:12:05.920]  這是保羅對他們的期望
[00:12:05.920 --> 00:12:07.920]  意志相同
[00:12:07.920 --> 00:12:11.920]  意志這個字不是指頭腦上的思辨能力
[00:12:11.920 --> 00:12:17.920]  包括感情、意志和能夠帶出行動的價值觀
[00:12:17.920 --> 00:12:19.920]  另外也有愛心相同
[00:12:19.920 --> 00:12:21.920]  就是相同的愛
[00:12:21.920 --> 00:12:25.920]  這也很明顯是指向基督犧牲的愛
[00:12:25.920 --> 00:12:27.920]  也要有一致的心思
[00:12:27.920 --> 00:12:29.920]  即是共同的心智
[00:12:29.920 --> 00:12:32.920]  整個群體、整個祈福堂
[00:12:32.920 --> 00:12:36.920]  好像一個人朝向一個共同的目標
[00:12:36.920 --> 00:12:38.920]  最後一致的想法
[00:12:38.920 --> 00:12:40.920]  和上面意志相同
[00:12:40.920 --> 00:12:45.920]  這兩個詞彙是同義和平衡
[00:12:45.920 --> 00:12:48.920]  其實保羅在整卷菲勒比書
[00:12:48.920 --> 00:12:52.920]  如果你留意同心合一的觀念
[00:12:52.920 --> 00:12:54.920]  是經常出現的
[00:12:54.920 --> 00:12:56.920]  你會經常發現有一同
[00:12:56.920 --> 00:12:58.920]  同有一樣
[00:12:58.920 --> 00:13:00.920]  同喜樂、同富一厄
[00:13:00.920 --> 00:13:03.920]  同受患難、同功等等
[00:13:03.920 --> 00:13:05.920]  我很粗略地數過
[00:13:05.920 --> 00:13:07.920]  起碼有二十二次
[00:13:07.920 --> 00:13:09.920]  即是很短短的四章經文
[00:13:09.920 --> 00:13:11.920]  所以你這樣看
[00:13:11.920 --> 00:13:13.920]  保羅是相當注重
[00:13:13.920 --> 00:13:17.920]  信徒群體之間的同心合一的關係
[00:13:17.920 --> 00:13:19.920]  頂梓梅
[00:13:19.920 --> 00:13:21.920]  我舉個例子
[00:13:21.920 --> 00:13:23.920]  玩二人三足
[00:13:23.920 --> 00:13:25.920]  如果你的拍檔是保特
[00:13:25.920 --> 00:13:27.920]  即是世界紀錄短跑保持者
[00:13:27.920 --> 00:13:31.920]  你猜你贏的機會大不大呢?
[00:13:31.920 --> 00:13:33.920]  也未必
[00:13:33.920 --> 00:13:35.920]  看你合不合得來
[00:13:35.920 --> 00:13:37.920]  如果他是保特
[00:13:37.920 --> 00:13:38.920]  我和他不合得來
[00:13:38.920 --> 00:13:39.920]  我更容易跌倒
[00:13:39.920 --> 00:13:41.920]  他又快到無論
[00:13:41.920 --> 00:13:43.920]  我比蛇慢
[00:13:43.920 --> 00:13:45.920]  我不是批評蛇
[00:13:45.920 --> 00:13:47.920]  不過只是舉例
[00:13:47.920 --> 00:13:50.920]  二人三足的關鍵是同心合一
[00:13:50.920 --> 00:13:52.920]  兩個人一樣的速度
[00:13:52.920 --> 00:13:54.920]  一樣的節奏合拍
[00:13:54.920 --> 00:13:56.920]  你走得快
[00:13:56.920 --> 00:13:58.920]  所以教會我經常覺得
[00:13:58.920 --> 00:14:02.920]  在情義上的凝聚
[00:14:02.920 --> 00:14:03.920]  很重要
[00:14:03.920 --> 00:14:05.920]  在窩福堂我們彼此相愛
[00:14:05.920 --> 00:14:07.920]  或者我們常常叫做
[00:14:07.920 --> 00:14:10.920]  我們有人情味
[00:14:10.920 --> 00:14:12.920]  是相當重要
[00:14:12.920 --> 00:14:14.920]  這個情義上的合一
[00:14:14.920 --> 00:14:16.920]  但我覺得這個不夠
[00:14:16.920 --> 00:14:19.920]  我們需要心智上的合一
[00:14:19.920 --> 00:14:21.920]  心智上的凝聚
[00:14:21.920 --> 00:14:25.920]  這樣教會才能真真正正合一
[00:14:25.920 --> 00:14:29.920]  聖經真理幫我們有心智上的凝聚
[00:14:29.920 --> 00:14:31.920]  究竟在啟福堂
[00:14:31.920 --> 00:14:33.920]  我們整個群體的目標
[00:14:33.920 --> 00:14:35.920]  是否一致呢?
[00:14:35.920 --> 00:14:37.920]  是否合一呢?
[00:14:37.920 --> 00:14:39.920]  是否大體上大家都認同
[00:14:39.920 --> 00:14:41.920]  這是啟福堂的目標
[00:14:41.920 --> 00:14:43.920]  我們這一班人
[00:14:43.920 --> 00:14:47.920]  這百多人我們朝著這個方向進發
[00:14:47.920 --> 00:14:51.920]  所以我們一定要在聖經真理裡面
[00:14:51.920 --> 00:14:52.920]  去合一
[00:14:52.920 --> 00:14:54.920]  我們就不會散了
[00:14:54.920 --> 00:14:56.920]  我們不可以在聖經真理以外
[00:14:56.920 --> 00:14:58.920]  去訂立教會的目標
[00:14:58.920 --> 00:15:01.920]  合一不是凡事看法一樣
[00:15:01.920 --> 00:15:03.920]  合一是什麼呢?
[00:15:03.920 --> 00:15:05.920]  即使有意見分歧
[00:15:05.920 --> 00:15:07.920]  仍然憑著愛心
[00:15:07.920 --> 00:15:08.920]  謙卑
[00:15:08.920 --> 00:15:09.920]  包容
[00:15:09.920 --> 00:15:10.920]  捨己
[00:15:10.920 --> 00:15:13.920]  去維持群體的團結
[00:15:13.920 --> 00:15:15.920]  這才是合一
[00:15:15.920 --> 00:15:18.920]  所以保羅用一些具體的實踐
[00:15:18.920 --> 00:15:21.920]  去教導他們要追求合一
[00:15:21.920 --> 00:15:23.920]  就是第三節的謙卑
[00:15:23.920 --> 00:15:25.920]  和第四節的捨己
[00:15:25.920 --> 00:15:27.920]  結構就是
[00:15:27.920 --> 00:15:28.920]  不可
[00:15:28.920 --> 00:15:30.920]  只要
[00:15:30.920 --> 00:15:31.920]  不要做什麼
[00:15:31.920 --> 00:15:33.920]  要做什麼
[00:15:33.920 --> 00:15:35.920]  不可自私自利
[00:15:35.920 --> 00:15:37.920]  不可貪圖虛榮
[00:15:37.920 --> 00:15:40.920]  虛榮就是虛空的榮耀
[00:15:40.920 --> 00:15:42.920]  Empty
[00:15:42.920 --> 00:15:44.920]  追求虛榮的人
[00:15:44.920 --> 00:15:46.920]  如果你接觸多了
[00:15:46.920 --> 00:15:48.920]  他通常無緣無故
[00:15:48.920 --> 00:15:51.920]  將自己看得很高
[00:15:51.920 --> 00:15:54.920]  他很喜歡別人去尊崇他
[00:15:54.920 --> 00:15:56.920]  和夏文
[00:15:56.920 --> 00:15:58.920]  如果你一直看整個第二章
[00:15:58.920 --> 00:16:00.920]  夏文第二章六七節
[00:16:00.920 --> 00:16:02.920]  你會發覺很震撼
[00:16:02.920 --> 00:16:06.920]  第二章六七節說基督本來很威榮
[00:16:06.920 --> 00:16:08.920]  他反而去
[00:16:08.920 --> 00:16:09.920]  倒空自己
[00:16:09.920 --> 00:16:11.920]  虛空自己的榮耀
[00:16:11.920 --> 00:16:14.920]  和這群貪圖虛榮的人
[00:16:14.920 --> 00:16:17.920]  成了一個極度強烈的對比
[00:16:17.920 --> 00:16:19.920]  如果你看完文
[00:16:19.920 --> 00:16:20.920]  這句是沒有動詞的
[00:16:20.920 --> 00:16:21.920]  很有趣
[00:16:21.920 --> 00:16:23.920]  這一節是完全沒有動詞的
[00:16:23.920 --> 00:16:24.920]  意思是什麼呢?
[00:16:24.920 --> 00:16:26.920]  帶出一種命令的語氣
[00:16:26.920 --> 00:16:28.920]  不要這樣做
[00:16:28.920 --> 00:16:30.920]  千萬不要這樣做
[00:16:30.920 --> 00:16:32.920]  信徒不要自私自利
[00:16:32.920 --> 00:16:34.920]  不要貪圖虛榮
[00:16:34.920 --> 00:16:35.920]  反而要謙卑
[00:16:35.920 --> 00:16:38.920]  如果你認識當時的希臘文化
[00:16:38.920 --> 00:16:40.920]  很著重什麼呢?
[00:16:40.920 --> 00:16:42.920]  有一種文化很著重的
[00:16:42.920 --> 00:16:44.920]  就是榮辱文化
[00:16:44.920 --> 00:16:45.920]  Honor and shame
[00:16:45.920 --> 00:16:46.920]  很著重
[00:16:46.920 --> 00:16:47.920]  什麼意思呢?
[00:16:47.920 --> 00:16:50.920]  追求榮譽是一個核心價值
[00:16:50.920 --> 00:16:53.920]  誰會說自己卑微呢?
[00:16:53.920 --> 00:16:55.920]  沒有人這樣做的
[00:16:55.920 --> 00:16:57.920]  所以如果你這樣看
[00:16:57.920 --> 00:16:59.920]  耶穌基督的心腸
[00:16:59.920 --> 00:17:01.920]  往往和這個世界的價值觀
[00:17:01.920 --> 00:17:02.920]  真的對立
[00:17:02.920 --> 00:17:05.920]  你愛世界就很難愛父
[00:17:05.920 --> 00:17:08.920]  你愛父就不會愛世界
[00:17:08.920 --> 00:17:11.920]  我們基督徒真的要謙卑的
[00:17:11.920 --> 00:17:13.920]  要看別人比自己強
[00:17:13.920 --> 00:17:16.920]  當然這個意思不是別人比我們厲害
[00:17:16.920 --> 00:17:18.920]  看別人比自己強的意思就是
[00:17:18.920 --> 00:17:21.920]  我們思量別人比自己重要
[00:17:21.920 --> 00:17:23.920]  比自己優先
[00:17:23.920 --> 00:17:26.920]  不是厲害或不厲害的關係
[00:17:26.920 --> 00:17:29.920]  我們不要因為別人的社會地位低微
[00:17:29.920 --> 00:17:31.920]  而看低別人
[00:17:31.920 --> 00:17:33.920]  不要因為別人可能的資源缺乏
[00:17:33.920 --> 00:17:35.920]  而看低別人
[00:17:35.920 --> 00:17:37.920]  我們要有這種謙卑虛己
[00:17:37.920 --> 00:17:41.920]  才會促成教會的合一
[00:17:41.920 --> 00:17:43.920]  我很喜歡足球
[00:17:43.920 --> 00:17:45.920]  我自己是一個很標準的球迷
[00:17:45.920 --> 00:17:47.920]  所以經常和阿永全牧師很多交流
[00:17:47.920 --> 00:17:49.920]  都給他很多教導
[00:17:49.920 --> 00:17:52.920]  他跟我分享很多教導都是和足球有關
[00:17:52.920 --> 00:17:54.920]  所以我每一次來到啟福堂
[00:17:54.920 --> 00:17:57.920]  我想這些例子都是多數想足球
[00:17:57.920 --> 00:17:59.920]  有一個意大利球員
[00:17:59.920 --> 00:18:01.920]  是真人真事來的
[00:18:01.920 --> 00:18:03.920]  叫巴洛迪利
[00:18:03.920 --> 00:18:05.920]  他很厲害的
[00:18:05.920 --> 00:18:08.920]  他年少成名不用很老你認識他
[00:18:08.920 --> 00:18:12.920]  他21歲已經拿了三次二甲冠軍
[00:18:12.920 --> 00:18:14.920]  一次英超冠軍一次歐聯冠軍
[00:18:14.920 --> 00:18:16.920]  21歲而已
[00:18:16.920 --> 00:18:20.920]  在2010年他獲得歐洲金銅獎
[00:18:20.920 --> 00:18:22.920]  即是歐洲最佳的年青球員
[00:18:22.920 --> 00:18:24.920]  很厲害的
[00:18:24.920 --> 00:18:26.920]  他很小的時候已經代表國家隊
[00:18:26.920 --> 00:18:28.920]  即是整個未來球王那樣
[00:18:28.920 --> 00:18:31.920]  很多人都說他真的是未來的球王
[00:18:31.920 --> 00:18:33.920]  但是他很驕傲
