
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的週六叢拜
[00:04:18.000 --> 00:04:22.000]  以色列啊你們要聽 是最大的誡命
[00:04:22.000 --> 00:04:24.000]  《生命記》的第六章
[00:04:24.000 --> 00:04:28.000]  以色列啊你們要聽 也會說你們的上帝是獨一的上帝
[00:04:28.000 --> 00:04:33.000]  你要盡心儘性盡力 愛也會說你的上帝
[00:04:33.000 --> 00:04:35.000]  怎麼去愛上帝啊
[00:04:35.000 --> 00:04:37.000]  下一句 第六節
[00:04:37.000 --> 00:04:40.000]  我今日吩咐你的這些話要記在心上
[00:04:40.000 --> 00:04:43.000]  上帝的話語記在心上就是愛上帝
[00:04:43.000 --> 00:04:48.000]  還有 也要殷勤教導你的兒女
[00:04:48.000 --> 00:04:53.000]  你們要聽從天父上帝的說話
[00:04:53.000 --> 00:04:58.000]  你們要殷勤教導你們的兒女
[00:04:58.000 --> 00:05:03.000]  這是上帝對出埃及的異色人的呼召
[00:05:03.000 --> 00:05:08.000]  這個也是起初上帝對亞當夏娃的呼召
[00:05:08.000 --> 00:05:12.000]  叫他們聽上帝的話可悲的是
[00:05:12.000 --> 00:05:18.000]  人類的始祖亞當夏娃在伊甸園那裏不聽上帝的話
[00:05:18.000 --> 00:05:23.000]  他們犯了第五戒 干犯第五戒
[00:05:23.000 --> 00:05:27.000]  他叛逆上帝 叛逆天父
[00:05:27.000 --> 00:05:31.000]  自此以後我們都成爲了亞當家庭
[00:05:31.000 --> 00:05:33.000]  亞當斯家庭
[00:05:33.000 --> 00:05:35.000]  有沒有看過那部戲啊
[00:05:35.000 --> 00:05:37.000]  傳錯了 不是亞當斯家庭
[00:05:37.000 --> 00:05:40.000]  我們成爲了亞當的家庭
[00:05:40.000 --> 00:05:42.000]  亞當斯家庭
[00:05:42.000 --> 00:05:44.000]  我們生於最終
[00:05:44.000 --> 00:05:47.000]  我們被最想掌管核
[00:05:47.000 --> 00:05:48.000]  我們目中無神
[00:05:48.000 --> 00:05:52.000]  我們做自己眼睛看爲對的事
[00:05:52.000 --> 00:05:54.000]  這個在《舊約聖經》裏面不斷重複的
[00:05:54.000 --> 00:05:57.000]  你做你自己眼中看爲對的事
[00:05:57.000 --> 00:05:59.000]  這個是夏娃的罪 是吧
[00:05:59.000 --> 00:06:02.000]  見到那棵樹他想喫
[00:06:02.000 --> 00:06:05.000]  不做上帝眼中看爲對的事
[00:06:05.000 --> 00:06:09.000]  於是死亡臨到我們
[00:06:09.000 --> 00:06:13.000]  上帝的審判臨到整個人類
[00:06:13.000 --> 00:06:16.000]  《羅馬書》第五章第十二節這麼說
[00:06:16.000 --> 00:06:19.000]  正如罪是從一人進入世界
[00:06:19.000 --> 00:06:22.000]  死又從罪而來
[00:06:22.000 --> 00:06:25.000]  於是死就臨到所有的人
[00:06:25.000 --> 00:06:26.000]  因爲人人都犯了罪
[00:06:26.000 --> 00:06:28.000]  我們這裏每一個人都要死
[00:06:28.000 --> 00:06:31.000]  我們今早做了一個
[00:06:31.000 --> 00:06:33.000]  有個喪禮
[00:06:33.000 --> 00:06:34.000]  你也有份
[00:06:34.000 --> 00:06:36.000]  你很快也有份
[00:06:36.000 --> 00:06:38.000]  你在公理堂做也好
[00:06:38.000 --> 00:06:39.000]  在外面做也好
[00:06:39.000 --> 00:06:40.000]  有得做也好
[00:06:40.000 --> 00:06:41.000]  沒得做也好
[00:06:41.000 --> 00:06:42.000]  你都要死
[00:06:42.000 --> 00:06:44.000]  爲什麼要死
[00:06:44.000 --> 00:06:48.000]  因爲人人都犯了罪
[00:06:48.000 --> 00:06:51.000]  因一人進入世界
[00:06:51.000 --> 00:06:52.000]  一人是亞當
[00:06:52.000 --> 00:06:53.000]  人類的始祖
[00:06:53.000 --> 00:06:54.000]  人類的元首
[00:06:54.000 --> 00:06:57.000]  在亞當裏面世人都犯了罪
[00:06:57.000 --> 00:06:58.000]  規決了上帝的榮耀
[00:06:58.000 --> 00:07:00.000]  罪的功德乃是死
[00:07:00.000 --> 00:07:03.000]  死後且有審判
[00:07:03.000 --> 00:07:05.000]  然而上帝的恩典
[00:07:05.000 --> 00:07:09.000]  在他獨生的愛子耶穌基督的身上
[00:07:09.000 --> 00:07:11.000]  向罪人所顯明
[00:07:11.000 --> 00:07:15.000]  於是保羅繼續《羅馬書》第五章第十八節
[00:07:15.000 --> 00:07:18.000]  保羅開始講另外一個亞當的故事
[00:07:18.000 --> 00:07:20.000]  這個世界原來有兩個亞當
[00:07:20.000 --> 00:07:22.000]  一個是第一個壞了亞當
[00:07:22.000 --> 00:07:26.000]  另外一個是要拯救亞當的亞當之治
[00:07:26.000 --> 00:07:28.000]  因一次的過犯
[00:07:28.000 --> 00:07:30.000]  人都被定罪
[00:07:30.000 --> 00:07:32.000]  照樣因一次的異行
[00:07:32.000 --> 00:07:35.000]  人也就被輕易得生命了
[00:07:35.000 --> 00:07:37.000]  一人的搏弈
[00:07:37.000 --> 00:07:39.000]  人成了罪人
[00:07:39.000 --> 00:07:41.000]  照樣因一人的順從
[00:07:41.000 --> 00:07:45.000]  人也成爲公義
[00:07:45.000 --> 00:07:47.000]  一人的搏弈是亞當的搏弈
[00:07:47.000 --> 00:07:53.000]  一次的過犯是亞當在伊甸園裏面的搏弈
[00:07:53.000 --> 00:07:55.000]  因一人的順從
[00:07:55.000 --> 00:07:57.000]  那個人是耶穌
[00:07:57.000 --> 00:07:58.000]  耶穌是誰
[00:07:58.000 --> 00:08:01.000]  耶穌是罪人亞當的後裔
[00:08:01.000 --> 00:08:05.000]  耶穌是聖潔上帝的愛子
[00:08:05.000 --> 00:08:07.000]  有沒有想過
[00:08:07.000 --> 00:08:10.000]  這兩個原本大難都扯不上的身份
[00:08:10.000 --> 00:08:13.000]  居然在耶穌基督身上
[00:08:13.000 --> 00:08:17.000]  爲了罪人的緣故意合爲一
[00:08:17.000 --> 00:08:21.000]  耶穌是聖潔上帝的愛子
[00:08:21.000 --> 00:08:22.000]  YES!
[00:08:22.000 --> 00:08:25.000]  但是爲什麼耶穌會變成了
[00:08:25.000 --> 00:08:29.000]  罪人亞當的後裔
[00:08:29.000 --> 00:08:32.000]  完全是爲了罪人的緣故
[00:08:32.000 --> 00:08:35.000]  這兩個身份
[00:08:35.000 --> 00:08:38.000]  在耶穌基督身上合而爲一
[00:08:38.000 --> 00:08:42.000]  而因着祂一次的異行
[00:08:42.000 --> 00:08:47.000]  就是耶穌在另外一個原子裏面的順從
[00:08:47.000 --> 00:08:49.000]  那個原子叫什麼
[00:08:49.000 --> 00:08:50.000]  再不是伊甸園
[00:08:50.000 --> 00:08:54.000]  那個原子是黑西馬利園
[00:08:54.000 --> 00:08:56.000]  第一個原子是喜樂園
[00:08:56.000 --> 00:09:01.000]  第二個原子是悲傷愛痛的原子
[00:09:01.000 --> 00:09:02.000]  在另外一個原子
[00:09:02.000 --> 00:09:06.000]  耶穌要拯救亞當的後裔
[00:09:06.000 --> 00:09:07.000]  但是我們去到
[00:09:07.000 --> 00:09:09.000]  《馬虎音》第十四章
[00:09:09.000 --> 00:09:10.000]  第三十二節
[00:09:10.000 --> 00:09:12.000]  他們來到一個地方
[00:09:12.000 --> 00:09:14.000]  名叫黑西馬利
[00:09:14.000 --> 00:09:17.000]  他就驚恐起來
[00:09:17.000 --> 00:09:19.000]  極其的難過
[00:09:19.000 --> 00:09:21.000]  稍往前走
[00:09:21.000 --> 00:09:22.000]  俯伏
[00:09:22.000 --> 00:09:24.000]  撲倒在地上
[00:09:24.000 --> 00:09:25.000]  禱告說
[00:09:25.000 --> 00:09:28.000]  如果可能叫那時候離開他
[00:09:28.000 --> 00:09:30.000]  第三十六節
[00:09:30.000 --> 00:09:33.000]  耶穌作爲第五屆的兒子
[00:09:33.000 --> 00:09:34.000]  順服上帝的兒子
[00:09:34.000 --> 00:09:36.000]  耶穌這樣禱告
[00:09:36.000 --> 00:09:37.000]  阿爸
[00:09:37.000 --> 00:09:39.000]  阿爸阿父啊
[00:09:39.000 --> 00:09:41.000]  在你凡事都能求你
[00:09:41.000 --> 00:09:43.000]  將這杯苦杯撤退
[00:09:43.000 --> 00:09:44.000]  然而
[00:09:44.000 --> 00:09:45.000]  不是照我所願的
[00:09:45.000 --> 00:09:49.000]  而是照你所願的
[00:09:49.000 --> 00:09:51.000]  我們廣東話有句話這麼說
[00:09:51.000 --> 00:09:52.000]  他說
[00:09:52.000 --> 00:09:55.000]  你在哪裏跌倒就要在哪裏站起來
[00:09:55.000 --> 00:09:59.000]  於是亞當在一個原子裏面跌倒
[00:09:59.000 --> 00:10:00.000]  耶穌第二個亞當
[00:10:00.000 --> 00:10:05.000]  要在另外一個原子裏面再跌倒
[00:10:05.000 --> 00:10:07.000]  他不是在另外一個原子裏面站起來
[00:10:07.000 --> 00:10:10.000]  他在另外一個原子裏面再跌倒
[00:10:10.000 --> 00:10:11.000]  爲你而跌倒
[00:10:11.000 --> 00:10:14.000]  爲我而跌倒
[00:10:14.000 --> 00:10:20.000]  他跌倒以至我們可以因着他的跌倒
[00:10:20.000 --> 00:10:22.000]  站起來
[00:10:22.000 --> 00:10:25.000]  站起來
[00:10:25.000 --> 00:10:29.000]  從前亞當干犯了第五屆不孝敬父母
[00:10:29.000 --> 00:10:31.000]  不聽從天父的話
[00:10:31.000 --> 00:10:33.000]  現在耶穌
[00:10:33.000 --> 00:10:35.000]  反過來
[00:10:35.000 --> 00:10:37.000]  亞當是敗家仔
[00:10:37.000 --> 00:10:41.000]  耶穌要重建這個家園
[00:10:41.000 --> 00:10:43.000]  祂成全了第五屆
[00:10:43.000 --> 00:10:45.000]  祂不單止孝敬天父
[00:10:45.000 --> 00:10:48.000]  祂甚至馴服至死
[00:10:48.000 --> 00:10:51.000]  阿爸 父啊
[00:10:51.000 --> 00:10:53.000]  求你將這杯撤退
[00:10:53.000 --> 00:10:55.000]  願意
[00:10:55.000 --> 00:10:57.000]  不照我所願意的
[00:10:57.000 --> 00:11:00.000]  而照你所願意的
[00:11:00.000 --> 00:11:05.000]  聖子耶穌馴服至死 成全了第五屆的異行
[00:11:05.000 --> 00:11:08.000]  扭轉了人類的命運
[00:11:08.000 --> 00:11:13.000]  給予了我們迴轉罪人一個新的盼望
[00:11:13.000 --> 00:11:16.000]  新的人生的盼望
[00:11:16.000 --> 00:11:18.000]  耶穌的十字架
[00:11:18.000 --> 00:11:19.000]  使我們罪得赦免
[00:11:19.000 --> 00:11:21.000]  耶穌的空焚慕
[00:11:21.000 --> 00:11:24.000]  讓我們有一個新生的盼望
[00:11:24.000 --> 00:11:26.000]  什麼人生
[00:11:26.000 --> 00:11:27.000]  什麼叫新生
[00:11:27.000 --> 00:11:30.000]  是一個從死裏復活的人生
[00:11:30.000 --> 00:11:32.000]  是一個勝過罪權的人生
[00:11:32.000 --> 00:11:35.000]  是一個孝敬天父的人生
[00:11:35.000 --> 00:11:37.000]  是一個聽上帝的話的人生
[00:11:37.000 --> 00:11:41.000]  是一個盡心愛主的人生
[00:11:41.000 --> 00:11:44.000]  於是耶穌受死復活昇天
[00:11:44.000 --> 00:11:47.000]  派祂的聖靈下來
[00:11:47.000 --> 00:11:49.000]  這個聖靈是上帝的靈
[00:11:49.000 --> 00:11:52.000]  這個聖靈是耶穌的靈
[00:11:52.000 --> 00:11:55.000]  將十字架複音的大能
[00:11:55.000 --> 00:12:00.000]  將耶穌復活的大能注入在我們罪人身上
[00:12:00.000 --> 00:12:02.000]  充斥我們死在罪中
[00:12:02.000 --> 00:12:03.000]  保羅華
[00:12:03.000 --> 00:12:05.000]  現在因着耶穌基督
[00:12:05.000 --> 00:12:07.000]  因着聖靈的工作
[00:12:07.000 --> 00:12:09.000]  使我們死裏復活
[00:12:09.000 --> 00:12:11.000]  使我們勝過罪權
[00:12:11.000 --> 00:12:13.000]  使我們孝敬天父
[00:12:13.000 --> 00:12:15.000]  使我們聽上帝的話
[00:12:15.000 --> 00:12:20.000]  使我們可以盡心的愛上帝
[00:12:20.000 --> 00:12:21.000]  換句話說
[00:12:21.000 --> 00:12:23.000]  受死復活的耶穌
[00:12:23.000 --> 00:12:25.000]  通過祂的聖靈
[00:12:25.000 --> 00:12:27.000]  引導我們現在去做什麼
[00:12:27.000 --> 00:12:28.000]  遵守第五節
[00:12:28.000 --> 00:12:32.000]  成爲孝敬上帝的天國兒女
[00:12:32.000 --> 00:12:37.000]  這個就是那幅大圖畫
[00:12:37.000 --> 00:12:40.000]  我們怎樣去形容
[00:12:40.000 --> 00:12:43.000]  怎樣去承傳第五節
[00:12:43.000 --> 00:12:45.000]  我們怎樣將這個第五節
[00:12:45.000 --> 00:12:47.000]  形容在我們的生命裏面
[00:12:47.000 --> 00:12:50.000]  我想給大家四個形容
[00:12:50.000 --> 00:12:53.000]  這個四個形容從inside out
[00:12:53.000 --> 00:12:55.000]  從最核心的開始
[00:12:55.000 --> 00:12:57.000]  跟着形容越來越大
[00:12:57.000 --> 00:12:59.000]  越來越小應該這麼說
[00:12:59.000 --> 00:13:01.000]  因爲最核心的最重要
[00:13:01.000 --> 00:13:02.000]  你怎樣形容
[00:13:02.000 --> 00:13:04.000]  第五節在我們的人生裏面
[00:13:04.000 --> 00:13:05.000]  第一
[00:13:05.000 --> 00:13:06.000]  第五節的形容是
[00:13:06.000 --> 00:13:08.000]  孝敬天父上帝
[00:13:08.000 --> 00:13:10.000]  第二
[00:13:10.000 --> 00:13:13.000]  孝敬地上敬權的父母
[00:13:13.000 --> 00:13:14.000]  第三
[00:13:14.000 --> 00:13:19.000]  孝敬地上屬靈的領袖
[00:13:19.000 --> 00:13:20.000]  第四
[00:13:20.000 --> 00:13:23.000]  孝敬地上的父母
[00:13:23.000 --> 00:13:25.000]  地上不信主的父母
[00:13:25.000 --> 00:13:26.000]  第一
[00:13:26.000 --> 00:13:29.000]  第五節呼喚我們聽天父的話
[00:13:29.000 --> 00:13:30.000]  我想問你
[00:13:30.000 --> 00:13:33.000]  你有沒有好好地讀這本聖經
[00:13:33.000 --> 00:13:35.000]  你發現我每個禮拜都講同一樣東西
[00:13:35.000 --> 00:13:38.000]  我不是來問你有沒有讀金句
[00:13:38.000 --> 00:13:41.000]  我問你有沒有讀一千一百八十九章的聖經
[00:13:41.000 --> 00:13:45.000]  每一章都是上帝的話語
[00:13:45.000 --> 00:13:47.000]  聽天父的話
[00:13:47.000 --> 00:13:49.000]  天父很長氣
[00:13:49.000 --> 00:13:53.000]  給了一千一百八十九章的聖經
[00:13:53.000 --> 00:13:56.000]  你也可以說天父很慷慨
[00:13:56.000 --> 00:13:58.000]  怕你不夠錢花
[00:13:58.000 --> 00:14:02.000]  給了一千一百八十九章的聖經給我們
[00:14:02.000 --> 00:14:06.000]  讓我們這一生用不盡
[00:14:06.000 --> 00:14:10.000]  用不盡的榮華富貴放在我們這裏
[00:14:10.000 --> 00:14:11.000]  接着
[00:14:11.000 --> 00:14:12.000]  上帝呼喚我們
[00:14:12.000 --> 00:14:15.000]  第五節呼喚我們要孝敬聽從
[00:14:15.000 --> 00:14:18.000]  地上敬勸父母的話
[00:14:18.000 --> 00:14:21.000]  可能要和當中比較年輕的說
[00:14:21.000 --> 00:14:23.000]  和我的兒子說
[00:14:23.000 --> 00:14:27.000]  你有沒有好好地聽父母屬靈的教導
[00:14:27.000 --> 00:14:29.000]  有沒有努力讀書
[00:14:29.000 --> 00:14:30.000]  考試
[00:14:30.000 --> 00:14:31.000]  退步了
[00:14:31.000 --> 00:14:32.000]  不是這些
[00:14:32.000 --> 00:14:38.000]  你有沒有聆聽回應父母對你屬靈的教導
[00:14:38.000 --> 00:14:40.000]  對你屬靈的關注
[00:14:40.000 --> 00:14:43.000]  對你屬靈的勸令
[00:14:43.000 --> 00:14:46.000]  聽父母的說話
[00:14:46.000 --> 00:14:48.000]  聽敬前父母的說話
[00:14:48.000 --> 00:14:49.000]  第三
[00:14:49.000 --> 00:14:55.000]  你有沒有孝敬聽地上屬靈領袖的說話
[00:14:55.000 --> 00:14:59.000]  有沒有好好聽從牧師的講道
[00:14:59.000 --> 00:15:00.000]  有沒有用心的
[00:15:00.000 --> 00:15:02.000]  還是在用手機
[00:15:02.000 --> 00:15:05.000]  還是在心不在焉
[00:15:05.000 --> 00:15:07.000]  有沒有好好地尋求
[00:15:07.000 --> 00:15:11.000]  馴服你牧師對你的引領
[00:15:11.000 --> 00:15:12.000]  你可以找我
[00:15:12.000 --> 00:15:14.000]  你可以找其他的牧者
[00:15:14.000 --> 00:15:16.000]  你可以和他們分享
[00:15:16.000 --> 00:15:19.000]  你可以叫他們爲你討告
[00:15:19.000 --> 00:15:24.000]  聽上帝通過你牧者對你說的說話
[00:15:24.000 --> 00:15:26.000]  第四
[00:15:26.000 --> 00:15:32.000]  孝敬聽地上父母的說話
[00:15:32.000 --> 00:15:33.000]  你有沒有發覺
[00:15:33.000 --> 00:15:37.000]  我特意將它淡了色
[00:15:37.000 --> 00:15:40.000]  有沒有發覺我特意將它淺了色
[00:15:40.000 --> 00:15:43.000]  有沒有發現
[00:15:43.000 --> 00:15:48.000]  第四個應用其實和前面三個是格格不入的
[00:15:48.000 --> 00:15:50.000]  前面三個應用全部都是
[00:15:50.000 --> 00:15:55.000]  和Shema O Israel最大革命有關係的
[00:15:55.000 --> 00:15:56.000]  聽父母
[00:15:56.000 --> 00:15:57.000]  聽天父的說話
[00:15:57.000 --> 00:15:58.000]  聽父母的說話
[00:15:58.000 --> 00:15:59.000]  聽屬靈領袖
[00:15:59.000 --> 00:16:02.000]  摩西約書下的說話
[00:16:02.000 --> 00:16:05.000]  這些全部都和Shema O Israel有關係
[00:16:05.000 --> 00:16:08.000]  但第四個靈靈射射不一樣
[00:16:08.000 --> 00:16:10.000]  爲什麼是我們想出來的
[00:16:10.000 --> 00:16:13.000]  是我們忍不了手
[00:16:13.000 --> 00:16:18.000]  當孝敬父母怎麼可以不關孝敬父母事呢
[00:16:18.000 --> 00:16:21.000]  於是我們想要有這樣的應用
[00:16:21.000 --> 00:16:24.000]  我們問很多關於我媽媽微信主
[00:16:24.000 --> 00:16:26.000]  我怎麼孝敬他們
[00:16:26.000 --> 00:16:28.000]  我們應該怎麼孝敬父母
[00:16:28.000 --> 00:16:30.000]  我們想錯了
[00:16:30.000 --> 00:16:33.000]  因爲那個不是第五屆的直接用
[00:16:33.000 --> 00:16:35.000]  那個是一個重要的問題
[00:16:35.000 --> 00:16:41.000]  但不是說第五屆可以說出來的問題
[00:16:41.000 --> 00:16:46.000]  最後一個應用嚴格來說是一個錯誤的應用
[00:16:46.000 --> 00:16:50.000]  我們應該將什麼放在最後一個應用
[00:16:50.000 --> 00:16:52.000]  最後一個應用應該是
[00:16:52.000 --> 00:16:55.000]  恩恆教導你的兒女
[00:16:55.000 --> 00:16:57.000]  是不是Shema O Israel
[00:16:57.000 --> 00:16:59.000]  又是Shema O Israel
[00:16:59.000 --> 00:17:02.000]  這個應用當孝敬父母
[00:17:02.000 --> 00:17:03.000]  成爲了我們當中
[00:17:03.000 --> 00:17:07.000]  如我們當中有做新媽媽新爸爸的人
[00:17:07.000 --> 00:17:10.000]  一個巨大巨大的呼召
[00:17:10.000 --> 00:17:12.000]  你不要生了個B出來
[00:17:12.000 --> 00:17:14.000]  然後在計算你有幾百萬
[00:17:14.000 --> 00:17:15.000]  養到他多大
[00:17:15.000 --> 00:17:17.000]  工具特大學等等
[00:17:17.000 --> 00:17:18.000]  你錯了
[00:17:18.000 --> 00:17:21.000]  你有一個更大更大的擔子
[00:17:21.000 --> 00:17:24.000]  你怎麼將上帝的教導
[00:17:24.000 --> 00:17:27.000]  殷勤的教導你的兒女
[00:17:27.000 --> 00:17:29.000]  你要和他一起上學
[00:17:29.000 --> 00:17:32.000]  現在的父母都是和他一起上學
[00:17:32.000 --> 00:17:35.000]  但我說的是聖經
[00:17:35.000 --> 00:17:39.000]  所有的一二三四
[00:17:39.000 --> 00:17:40.000]  你可以看到
[00:17:40.000 --> 00:17:42.000]  全部都和最大革命有關
[00:17:42.000 --> 00:17:44.000]  全部都和盡心愛上帝有關
[00:17:44.000 --> 00:17:49.000]  全部都和聽上帝的話語有關
[00:17:49.000 --> 00:17:54.000]  這個就是第五個應用
[00:17:54.000 --> 00:17:57.000]  我不打算再引用更多的聖經
[00:17:57.000 --> 00:18:00.000]  和大家深入去解說這四個應用
[00:18:00.000 --> 00:18:03.000]  我覺得大家有了這個輪廓
[00:18:03.000 --> 00:18:05.000]  已經是可以的了
[00:18:05.000 --> 00:18:07.000]  已經是一個好的開始
[00:18:07.000 --> 00:18:10.000]  但我今天想用餘下的時間
[00:18:10.000 --> 00:18:17.000]  和大家看四段非常之重要的經文
[00:18:17.000 --> 00:18:20.000]  這四段經文有一個共通點
[00:18:20.000 --> 00:18:22.000]  這四段經文都是特別講到
[00:18:22.000 --> 00:18:28.000]  我們作爲上帝兒女有什麼呼召
[00:18:28.000 --> 00:18:31.000]  我們應該如何實踐第五戒
[00:18:31.000 --> 00:18:37.000]  我們應該如何一生用心地去孝敬天父
[00:18:37.000 --> 00:18:38.000]  我再說
[00:18:38.000 --> 00:18:40.000]  是說天父不是父母
[00:18:40.000 --> 00:18:43.000]  父母只是敬乾父母
[00:18:43.000 --> 00:18:46.000]  孝敬天父母就是爲了孝敬天父
[00:18:46.000 --> 00:18:50.000]  我們怎麼可以一生用心地孝敬天父
[00:18:50.000 --> 00:18:55.000]  我們需要細心聆聽天父對兒女的呼召
[00:18:55.000 --> 00:18:57.000]  於是我有四段經文想和大家分享
[00:18:57.000 --> 00:19:00.000]  四段經文是從約翰一書
[00:19:00.000 --> 00:19:02.000]  菲達比書
[00:19:02.000 --> 00:19:05.000]  約翰福音和羅馬書出來的
[00:19:05.000 --> 00:19:10.000]  是出於仕途約翰和仕途保羅的教授
[00:19:10.000 --> 00:19:12.000]  四段有一個特別的地方
[00:19:12.000 --> 00:19:17.000]  四段聖經都包含了一個希臘文的詞語
[00:19:17.000 --> 00:19:21.000]  叫做Technotheo
[00:19:21.000 --> 00:19:23.000]  Children of God
[00:19:23.000 --> 00:19:24.000]  上帝的兒女
[00:19:24.000 --> 00:19:30.000]  新約聖經裏面只有這四段聖經裏面有Technotheo
[00:19:30.000 --> 00:19:31.000]  所以很重要
[00:19:31.000 --> 00:19:35.000]  它說到作爲上帝的兒女
[00:19:35.000 --> 00:19:38.000]  我們應該如何去活我們的人生
[00:19:38.000 --> 00:19:42.000]  上帝的兒女有什麼呼召
[00:19:42.000 --> 00:19:46.000]  所以我想和你讀這四段聖經
[00:19:46.000 --> 00:19:48.000]  我先和你開了個謎底
[00:19:48.000 --> 00:19:51.000]  告訴你最後我們的應用是什麼
[00:19:51.000 --> 00:19:54.000]  我先和你仔細看
[00:19:54.000 --> 00:19:57.000]  這是我給這四個應用的總結
[00:19:57.000 --> 00:19:58.000]  第一
[00:19:58.000 --> 00:20:00.000]  上帝的兒女
