
[00:00:00.000 --> 00:00:02.460]  一個意料之外的回歸
[00:09:31.600 --> 00:09:33.600]  我們能夠擺一間小學其實是一個神蹟
[00:09:33.600 --> 00:09:35.600]  是出乎我們意料之外
[00:09:35.600 --> 00:09:37.600]  因為我們是透過
[00:09:37.600 --> 00:09:39.600]  新界富裕福利會來籌辦
[00:09:39.600 --> 00:09:41.600]  你知不知道新界富裕福利會
[00:09:41.600 --> 00:09:43.600]  在將軍澳的坑口
[00:09:43.600 --> 00:09:45.600]  地鐵站一出
[00:09:45.600 --> 00:09:47.600]  擺了一間小學
[00:09:47.600 --> 00:09:49.600]  叫新界富裕福利會
[00:09:49.600 --> 00:09:51.600]  梁醒德小學
[00:09:51.600 --> 00:09:53.600]  但他們後來運作得不好
[00:09:53.600 --> 00:09:55.600]  於是送了給
[00:09:55.600 --> 00:09:57.600]  竹園神照會
[00:09:57.600 --> 00:09:59.600]  去辦
[00:09:59.600 --> 00:10:01.600]  所以神照會成為這間學校裏的辦學團體
[00:10:01.600 --> 00:10:03.600]  現在這間學校叫
[00:10:03.600 --> 00:10:05.600]  神照會梁醒德小學
[00:10:05.600 --> 00:10:07.600]  如果你是一個
[00:10:07.600 --> 00:10:09.600]  批准出來的官員
[00:10:09.600 --> 00:10:11.600]  你見到這間機構
[00:10:11.600 --> 00:10:13.600]  早幾年在將軍澳
[00:10:13.600 --> 00:10:15.600]  你會批准他去做第二間學校
[00:10:15.600 --> 00:10:17.600]  是不可能的
[00:10:17.600 --> 00:10:19.600]  所以如果你能夠明白
[00:10:19.600 --> 00:10:21.600]  這是意料之外的事
[00:10:21.600 --> 00:10:23.600]  是完全不可能發生
[00:10:23.600 --> 00:10:25.600]  是神的恩典
[00:10:25.600 --> 00:10:27.600]  就好像
[00:10:27.600 --> 00:10:29.600]  那班回歸的子民一樣
[00:10:29.600 --> 00:10:31.600]  他們不可能
[00:10:31.600 --> 00:10:33.600]  相信自己可以回歸
[00:10:33.600 --> 00:10:35.600]  廣東話是我的母語
[00:10:35.600 --> 00:10:37.600]  廣東話是博大精深
[00:10:37.600 --> 00:10:39.600]  這個母語
[00:10:39.600 --> 00:10:41.600]  很有意思
[00:10:41.600 --> 00:10:43.600]  簡單舉個例子
[00:10:43.600 --> 00:10:45.600]  發你的白日夢
[00:10:45.600 --> 00:10:47.600]  是什麼意思
[00:10:47.600 --> 00:10:49.600]  大家明白
[00:10:49.600 --> 00:10:51.600]  不是真的發夢的意思
[00:10:51.600 --> 00:10:53.600]  當這班以色列人回歸的時候
[00:10:53.600 --> 00:10:55.600]  就像一個做夢的人
[00:10:55.600 --> 00:10:57.600]  我們一起來讀
[00:10:57.600 --> 00:10:59.600]  詩篇126篇的第一到第三節
[00:10:59.600 --> 00:11:01.600]  第一到第三節
[00:11:01.600 --> 00:11:03.600]  我們一起來讀
[00:11:03.600 --> 00:11:05.600]  當耶和華將那些被擄的
[00:11:05.600 --> 00:11:07.600]  帶回錫安的時候
[00:11:07.600 --> 00:11:09.600]  我們好像做夢的人
[00:11:09.600 --> 00:11:11.600]  我們滿口喜笑
[00:11:11.600 --> 00:11:13.600]  滿嘴歡呼的時候
[00:11:13.600 --> 00:11:15.600]  愛邦中就有人說
[00:11:15.600 --> 00:11:17.600]  耶和華為他們
[00:11:17.600 --> 00:11:19.600]  行了大事
[00:11:19.600 --> 00:11:21.600]  耶和華果然為我們
[00:11:21.600 --> 00:11:23.600]  行了大事,我們就歡喜
[00:11:23.600 --> 00:11:25.600]  是不是很有意思
[00:11:25.600 --> 00:11:27.600]  這班人說我真的在做夢
[00:11:27.600 --> 00:11:29.600]  我沒有想過可以真的回歸
[00:11:29.600 --> 00:11:31.600]  連愛邦人
[00:11:31.600 --> 00:11:33.600]  不相信耶和華神的人都說
[00:11:33.600 --> 00:11:35.600]  他們的神為他們做了大事
[00:11:35.600 --> 00:11:37.600]  這班人馬上有回應
[00:11:37.600 --> 00:11:39.600]  是的,我們的神為我們
[00:11:39.600 --> 00:11:41.600]  做了大事,所以我們歡喜
[00:11:41.600 --> 00:11:43.600]  我們能夠
[00:11:43.600 --> 00:11:45.600]  建立這間冥恩小學
[00:11:45.600 --> 00:11:47.600]  是神為我們做了大事
[00:11:47.600 --> 00:11:49.600]  是不可能的
[00:11:49.600 --> 00:11:51.600]  是我們意料之外
[00:11:51.600 --> 00:11:53.600]  是神的恩典
[00:11:53.600 --> 00:11:55.600]  我們沒有興奮
[00:11:55.600 --> 00:11:57.600]  當我們回去的時候
[00:11:57.600 --> 00:11:59.600]  有意料之外的反應
[00:11:59.600 --> 00:12:01.600]  經過了八個月
[00:12:01.600 --> 00:12:03.600]  穩定的生活
[00:12:03.600 --> 00:12:05.600]  人們可以安頓下來
[00:12:05.600 --> 00:12:07.600]  建立了自己的家園
[00:12:07.600 --> 00:12:09.600]  於是就由省長
[00:12:09.600 --> 00:12:11.600]  索羅巴伯
[00:12:11.600 --> 00:12:13.600]  加上當時的宗教領袖
[00:12:13.600 --> 00:12:15.600]  大祭司約書
[00:12:15.600 --> 00:12:17.600]  或者叫耶書
[00:12:17.600 --> 00:12:19.600]  帶領百姓開始投入
[00:12:19.600 --> 00:12:21.600]  聖殿的重建工程
[00:12:21.600 --> 00:12:23.600]  這幅很美麗的圖畫
[00:12:23.600 --> 00:12:25.600]  索羅巴伯
[00:12:25.600 --> 00:12:27.600]  是一個行政長官
[00:12:27.600 --> 00:12:29.600]  是當時的特首
[00:12:29.600 --> 00:12:31.600]  但是耶書
[00:12:31.600 --> 00:12:33.600]  是宗教領袖,他們彼此合作
[00:12:33.600 --> 00:12:35.600]  然後推動子民
[00:12:35.600 --> 00:12:37.600]  投入重建的工程當中
[00:12:37.600 --> 00:12:39.600]  今天教會也是
[00:12:39.600 --> 00:12:41.600]  今天教會不只是
[00:12:41.600 --> 00:12:43.600]  單單需要有中心
[00:12:43.600 --> 00:12:45.600]  有使命感的牧者
[00:12:45.600 --> 00:12:47.600]  做帶領,要
[00:12:47.600 --> 00:12:49.600]  但更加需要一些中心
[00:12:49.600 --> 00:12:51.600]  委身的執事和弟兄姊妹
[00:12:51.600 --> 00:12:53.600]  配合的
[00:12:53.600 --> 00:12:55.600]  我們主力是要想一些
[00:12:55.600 --> 00:12:57.600]  牧羊的事工
[00:12:57.600 --> 00:12:59.600]  但是行政的事工
[00:12:59.600 --> 00:13:01.600]  我經常說交給弟兄姊妹去做
[00:13:01.600 --> 00:13:03.600]  他們不應該碰那麼多行政的事
[00:13:03.600 --> 00:13:05.600]  但這就是彼此的配合
[00:13:05.600 --> 00:13:07.600]  這是很重要的
[00:13:07.600 --> 00:13:09.600]  當他們開始的時候
[00:13:09.600 --> 00:13:11.600]  他們有一個很重要的儀式
[00:13:11.600 --> 00:13:13.600]  以色列的第三章
[00:13:13.600 --> 00:13:15.600]  第十到十一節
[00:13:15.600 --> 00:13:17.600]  將人就納耶和
[00:13:17.600 --> 00:13:19.600]  根基的時候,祭司就來穿著禮服
[00:13:19.600 --> 00:13:21.600]  來催號
[00:13:21.600 --> 00:13:23.600]  阿薩的子孫李美人就敲拔
[00:13:23.600 --> 00:13:25.600]  照以色列王大維所定的禮
[00:13:25.600 --> 00:13:27.600]  站著去讚美耶和
[00:13:27.600 --> 00:13:29.600]  他們彼此唱和
[00:13:29.600 --> 00:13:31.600]  歌頌耶和
[00:13:31.600 --> 00:13:33.600]  說到本為善
[00:13:33.600 --> 00:13:35.600]  向以色列人發出慈愛
[00:13:35.600 --> 00:13:37.600]  眾民大聲的呼喊
[00:13:37.600 --> 00:13:39.600]  因為電的根基納穩了
[00:13:39.600 --> 00:13:41.600]  八個月之前是沒有根基的
[00:13:41.600 --> 00:13:43.600]  但現在只是納根基
[00:13:43.600 --> 00:13:45.600]  於是就有一個大型的聚會
[00:13:45.600 --> 00:13:47.600]  我都預計
[00:13:47.600 --> 00:13:49.600]  我相信
[00:13:49.600 --> 00:13:51.600]  當美恩堂這間小學
[00:13:51.600 --> 00:13:53.600]  開辦的第一天的時候
[00:13:53.600 --> 00:13:55.600]  我都會有一個特別的儀式
[00:13:55.600 --> 00:13:57.600]  我都相信這個儀式
[00:13:57.600 --> 00:13:59.600]  也都會邀請大埔區裡面的區議員
[00:13:59.600 --> 00:14:01.600]  教育界裡面的高官
[00:14:01.600 --> 00:14:03.600]  幸好是吳克儉下台
[00:14:03.600 --> 00:14:05.600]  在這個時候
[00:14:05.600 --> 00:14:07.600]  李大人會參與在當中
[00:14:07.600 --> 00:14:09.600]  我相信當天如果弟兄姊妹能夠出席
[00:14:09.600 --> 00:14:11.600]  都是很好
[00:14:11.600 --> 00:14:13.600]  去見證這個奇妙的時刻
[00:14:13.600 --> 00:14:15.600]  李大人出現
[00:14:15.600 --> 00:14:17.600]  所以很重要
[00:14:17.600 --> 00:14:19.600]  這個儀式一舉行的時候
[00:14:19.600 --> 00:14:21.600]  人民的情緒非常的高漲
[00:14:21.600 --> 00:14:23.600]  高漲到
[00:14:23.600 --> 00:14:25.600]  都不知道究竟他們是開心
[00:14:25.600 --> 00:14:27.600]  還是難過
[00:14:27.600 --> 00:14:29.600]  有些人大聲的歡呼歌頌
[00:14:29.600 --> 00:14:33.600]  但有些人就在哭
[00:14:33.600 --> 00:14:35.600]  究竟這個哭
[00:14:35.600 --> 00:14:37.600]  是因為喜極而泣
[00:14:37.600 --> 00:14:39.600]  還是感到悲哀
[00:14:39.600 --> 00:14:41.600]  無論如何
[00:14:41.600 --> 00:14:43.600]  這些的笑聲哭聲混雜
[00:14:43.600 --> 00:14:45.600]  已經分辨不到
[00:14:45.600 --> 00:14:47.600]  這些聲音傳到很遠
[00:14:47.600 --> 00:14:49.600]  我們一起來看第三章
[00:14:49.600 --> 00:14:51.600]  十二十三兩節
[00:14:51.600 --> 00:14:53.600]  我們很快的讀出來
[00:14:55.600 --> 00:14:57.600]  當這個聚會的時候
[00:14:57.600 --> 00:14:59.600]  人民的情緒非常的高漲
[00:14:59.600 --> 00:15:01.600]  很多人歡呼
[00:15:01.600 --> 00:15:03.600]  但有些人就在哭
[00:15:03.600 --> 00:15:05.600]  但我很相信
[00:15:05.600 --> 00:15:07.600]  這一次的聚會
[00:15:07.600 --> 00:15:09.600]  是一個很重要的機會
[00:15:09.600 --> 00:15:11.600]  因為這個聚會
[00:15:11.600 --> 00:15:13.600]  是一個很重要的機會
[00:15:13.600 --> 00:15:15.600]  因為這個聚會
[00:15:15.600 --> 00:15:17.600]  是一個很重要的機會
[00:15:17.600 --> 00:15:19.600]  這一次的聚會
[00:15:19.600 --> 00:15:21.600]  是一個很重要的機會
[00:15:21.600 --> 00:15:23.600]  是一個很重要的機會
[00:15:23.600 --> 00:15:25.600]  有些人在哭
[00:15:25.600 --> 00:15:27.600]  但我相信這個哭不是一個歡呼的喜極而泣
[00:15:27.600 --> 00:15:29.600]  但我相信這個哭不是一個歡呼的喜極而泣
[00:15:29.600 --> 00:15:31.600]  因為聖經很清楚說這些是多數老人家
[00:15:31.600 --> 00:15:33.600]  這些老人家是什麼呢
[00:15:33.600 --> 00:15:35.600]  他們是第一代被擄的人
[00:15:35.600 --> 00:15:37.600]  當然那時候他們很小
[00:15:37.600 --> 00:15:39.600]  但他們見過第一個聖殿
[00:15:39.600 --> 00:15:41.600]  就是所羅門所見
[00:15:41.600 --> 00:15:43.600]  當時所羅門所見的聖殿
[00:15:43.600 --> 00:15:45.600]  是何等的宏偉
[00:15:45.600 --> 00:15:47.600]  是最好的材料
[00:15:47.600 --> 00:15:49.600]  但他們就會想
[00:15:49.600 --> 00:15:51.600]  現在我們回歸
[00:15:51.600 --> 00:15:53.600]  我們有什麼材料
[00:15:53.600 --> 00:15:55.600]  雖然波斯王給我們一些材料
[00:15:55.600 --> 00:15:57.600]  但一定不足夠
[00:15:57.600 --> 00:15:59.600]  他們會想
[00:15:59.600 --> 00:16:01.600]  就算我們建了這個聖殿
[00:16:01.600 --> 00:16:03.600]  一定不及以前的聖殿
[00:16:03.600 --> 00:16:05.600]  所以他們會哭
[00:16:05.600 --> 00:16:07.600]  建來做什麼呢
