
[00:00:00.000 --> 00:00:05.340]  上個禮拜的講道 講了未有律法之前的奉獻
[00:05:32.400 --> 00:05:35.400]  就是那些敬虔的以色列人
[00:05:35.400 --> 00:05:38.400]  當他數到第十隻要獻給神的時候
[00:05:38.400 --> 00:05:41.400]  發覺那一隻是有殘缺的
[00:05:41.400 --> 00:05:45.400]  他們忍不住要再換一隻
[00:05:45.400 --> 00:05:49.400]  多給一隻無殘缺的來獻給神
[00:05:49.400 --> 00:05:52.400]  因為他們要將最好的獻給神
[00:05:52.400 --> 00:05:56.400]  那一隻有殘缺的不能夠換出來
[00:05:56.400 --> 00:06:01.400]  不要緊 可以用來做獻祭 做金心祭
[00:06:01.400 --> 00:06:05.400]  根據利美記二十二章那裡說
[00:06:05.400 --> 00:06:07.400]  在這麼多的獻祭裡面
[00:06:07.400 --> 00:06:12.400]  唯一一個祭可以用有殘缺的生畜
[00:06:12.400 --> 00:06:14.400]  就是金心祭
[00:06:14.400 --> 00:06:18.400]  獻金心祭的目的不是因為要贖罪
[00:06:18.400 --> 00:06:20.400]  不是因為要還願
[00:06:20.400 --> 00:06:22.400]  也不是為求平安
[00:06:22.400 --> 00:06:27.400]  純粹就是金心樂意獻給神
[00:06:27.400 --> 00:06:30.400]  是表達愛神和敬畏神
[00:06:30.400 --> 00:06:32.400]  就是這麼簡單 很單純的目的
[00:06:36.400 --> 00:06:39.400]  他們這樣做不是笨
[00:06:39.400 --> 00:06:45.400]  他們這樣做是愛神敬畏神
[00:06:45.400 --> 00:06:48.400]  所以這一條看起來很古怪的法例
[00:06:48.400 --> 00:06:53.400]  其實是很有深度的
[00:06:53.400 --> 00:06:55.400]  弟兄姊妹
[00:06:55.400 --> 00:06:57.400]  如果我們今天仍然覺得十一奉獻
[00:06:57.400 --> 00:07:00.400]  或者比十一奉獻獻更多的時候
[00:07:00.400 --> 00:07:02.400]  你覺得是笨
[00:07:02.400 --> 00:07:09.400]  你是還沒有明白什麼是愛神和敬畏神
[00:07:09.400 --> 00:07:16.400]  十一奉獻是令人很喜樂的行動
[00:07:16.400 --> 00:07:21.400]  以色列人有三個十一奉獻
[00:07:21.400 --> 00:07:23.400]  這是第一個
[00:07:23.400 --> 00:07:26.400]  第一個的十一奉獻
[00:07:26.400 --> 00:07:33.400]  是用來供養祭司和利未人所用的
[00:07:33.400 --> 00:07:35.400]  這樣
[00:07:35.400 --> 00:07:40.400]  祭司和利未人他們是否需要十一奉獻呢?
[00:07:40.400 --> 00:07:43.400]  我們看看文數記十八章二十一節
[00:07:57.400 --> 00:08:00.400]  所以賜給他們為囚他們的奴
[00:08:00.400 --> 00:08:02.400]  跳去看二十六節
[00:08:02.400 --> 00:08:22.400]  跳去二十八節
[00:08:22.400 --> 00:08:26.400]  最後的部分
[00:08:53.400 --> 00:09:01.400]  我們不可以以為已經為神工作就不需要十一奉獻
[00:09:01.400 --> 00:09:04.400]  每個人都要十一奉獻
[00:09:04.400 --> 00:09:07.400]  為今天的教會來說
[00:09:07.400 --> 00:09:09.400]  信徒要十一奉獻
[00:09:09.400 --> 00:09:12.400]  執事和主學老師要十一奉獻
[00:09:12.400 --> 00:09:20.400]  神學生長老傳道人牧師都要十一奉獻
[00:09:20.400 --> 00:09:25.400]  我們不可以用侍奉工作來代替十一奉獻
[00:09:25.400 --> 00:09:32.400]  這個十一奉獻也必須歸入自己所屬的教會
[00:09:32.400 --> 00:09:36.400]  因為是為了供養全職侍奉的人
[00:09:36.400 --> 00:09:40.400]  和教會各種侍工所需要
[00:09:40.400 --> 00:09:45.400]  這個意義正正就像瑪麗基書三章所說
[00:09:45.400 --> 00:09:54.400]  十一奉獻是使我家有糧
[00:09:54.400 --> 00:09:58.400]  以色列人的第二個十一奉獻是這樣的
[00:09:58.400 --> 00:10:05.400]  我們看生命記十二章第五節
[00:10:05.400 --> 00:10:09.400]  但耶和華你們的神從你們各支派中
[00:10:09.400 --> 00:10:13.400]  選擇何處為納他名的居所
[00:10:13.400 --> 00:10:18.400]  這個居所就是後來耶路撒冷的聖殿
[00:10:18.400 --> 00:10:21.400]  你們就當往那裡去求問
[00:10:21.400 --> 00:10:23.400]  第六節
[00:10:23.400 --> 00:10:27.400]  將你們的凡制平安制十分取一之物
[00:10:27.400 --> 00:10:30.400]  和手中的舉制平還願制
[00:10:30.400 --> 00:10:34.400]  甘心制以及牛群羊群中投生的
[00:10:34.400 --> 00:10:40.400]  都奉到聖殿那裡
[00:10:40.400 --> 00:10:47.400]  這個第二個十一奉獻會引起一些爭議
[00:10:47.400 --> 00:10:50.400]  有人贊成有人不贊成
[00:10:50.400 --> 00:10:53.400]  有人認同這是第二個十一奉獻
[00:10:53.400 --> 00:10:58.400]  有人不認為這裡所說的是第二個十一奉獻
[00:10:58.400 --> 00:11:04.400]  不贊成這裡是說需要有第二個十一奉獻的人認為
[00:11:04.400 --> 00:11:11.400]  這段聖經只是解釋要將第一個十一奉獻
[00:11:11.400 --> 00:11:14.400]  送到耶路撒冷的聖殿
[00:11:14.400 --> 00:11:17.400]  不是說要加多一個十一奉獻
[00:11:17.400 --> 00:11:22.400]  你看完這個經文你覺得怎樣呢?
[00:11:22.400 --> 00:11:30.400]  贊成這裡所說的是第二個十一奉獻的人認為
[00:11:30.400 --> 00:11:38.400]  這段聖經叫百姓在特別的節日上到耶路撒冷的聖殿
[00:11:38.400 --> 00:11:41.400]  去慶祝去敬拜去求問神的時候
[00:11:41.400 --> 00:11:44.400]  要獻上十分之一
[00:11:44.400 --> 00:11:50.400]  這個不是等於第一個十一奉獻
[00:11:50.400 --> 00:11:59.400]  你又覺得這個理由是怎樣呢?
[00:11:59.400 --> 00:12:02.400]  我自己去看的時候
[00:12:02.400 --> 00:12:04.400]  我都抓不定主意
[00:12:04.400 --> 00:12:07.400]  我覺得雙方都很有理由
[00:12:07.400 --> 00:12:11.400]  我決定不到哪一方是更加有理由
[00:12:11.400 --> 00:12:16.400]  所以我對第二個十一奉獻
[00:12:16.400 --> 00:12:21.400]  我只能夠叫大家按自己的領袖去做
[00:12:21.400 --> 00:12:26.400]  不過記住獻多了不是笨
[00:12:26.400 --> 00:12:31.400]  是更加有福氣
[00:12:31.400 --> 00:12:38.400]  以色列人的第三個十一奉獻是怎樣呢?
[00:12:38.400 --> 00:12:43.400]  我們看新命記十四章二十八節
[00:12:43.400 --> 00:12:47.400]  每逢三年的末一年
[00:12:47.400 --> 00:12:52.400]  你們要將本年的土產十分之一都取出來
[00:12:52.400 --> 00:12:56.400]  即存在你的城中
[00:12:56.400 --> 00:13:00.400]  在你城裡無份無業的利未人
[00:13:00.400 --> 00:13:03.400]  和你城裡寄居的並孤兒寡婦
[00:13:03.400 --> 00:13:06.400]  都可以來吃得飽足
[00:13:06.400 --> 00:13:08.400]  這樣耶和華你的神
[00:13:08.400 --> 00:13:15.400]  必在你手裡所辦的一切事上賜福於你
[00:13:15.400 --> 00:13:18.400]  這裡所說的第三個十一奉獻
[00:13:18.400 --> 00:13:23.400]  肯定不會和第一個或第二個十一奉獻混淆
[00:13:23.400 --> 00:13:26.400]  因為這裡很清楚說明
[00:13:26.400 --> 00:13:30.400]  是將十一奉獻放在自己的城裡
[00:13:30.400 --> 00:13:33.400]  不是拿去聖殿
[00:13:33.400 --> 00:13:38.400]  並且是需要在自己本城裡
[00:13:38.400 --> 00:13:43.400]  去分享這些十一奉獻
[00:13:43.400 --> 00:13:48.400]  其他第一個或第二個所說的十一奉獻
[00:13:48.400 --> 00:13:51.400]  是在聖殿裡一起吃的
[00:13:51.400 --> 00:13:53.400]  所以不要混淆
[00:13:53.400 --> 00:13:55.400]  這是另一回事
[00:13:55.400 --> 00:14:07.400]  第三個十一奉獻
[00:14:07.400 --> 00:14:09.400]  三年做一次
[00:14:09.400 --> 00:14:11.400]  平均每年
[00:14:11.400 --> 00:14:14.400]  計算的數字是十分之一的三分之一
[00:14:14.400 --> 00:14:16.400]  即是說一百元
[00:14:16.400 --> 00:14:19.400]  就是三個三毫三
[00:14:19.400 --> 00:14:22.400]  算得清楚
[00:14:22.400 --> 00:14:25.400]  用今天教會的角度來看
[00:14:25.400 --> 00:14:28.400]  這個第三個十一奉獻
[00:14:28.400 --> 00:14:31.400]  就等同我們所做的
[00:14:31.400 --> 00:14:35.400]  慈惠奉獻或感恩奉獻
[00:14:35.400 --> 00:14:40.400]  是用來救濟
[00:14:40.400 --> 00:14:43.400]  或者幫助有需要的人
[00:14:43.400 --> 00:14:53.400]  或者有些人心裡還有一個疑問
[00:14:53.400 --> 00:14:55.400]  就是
[00:14:55.400 --> 00:14:58.400]  我們又不是猶太人
[00:14:58.400 --> 00:15:01.400]  我們又不是以色列人
[00:15:01.400 --> 00:15:07.400]  我們是否需要遵守以色列人的律法呢?
[00:15:10.400 --> 00:15:14.400]  我看完聖經之後我認為就是要
[00:15:14.400 --> 00:15:19.400]  我們看看文素記十五章十五節
[00:15:40.400 --> 00:15:42.400]  當有一樣的條例
[00:15:42.400 --> 00:15:44.400]  一樣的典章
[00:15:44.400 --> 00:15:48.400]  這裡很清楚了
[00:15:48.400 --> 00:15:50.400]  我們是
[00:15:50.400 --> 00:15:54.400]  因信稱義成為神的子民
[00:15:54.400 --> 00:16:00.400]  聖經這裡很清楚說
[00:16:00.400 --> 00:16:02.400]  不管你是什麼人
[00:16:02.400 --> 00:16:06.400]  只要你是神的子民
[00:16:06.400 --> 00:16:09.400]  只要你是敬拜同一個上帝
[00:16:09.400 --> 00:16:12.400]  就有同一樣的規矩
[00:16:12.400 --> 00:16:19.400]  十一奉獻是為所有敬拜上帝的人而設的
[00:16:19.400 --> 00:16:22.400]  只不過新約的信徒
[00:16:22.400 --> 00:16:25.400]  我們不再會獻祭
[00:16:25.400 --> 00:16:29.400]  我們不再獻贖罪祭和贖遣祭
[00:16:29.400 --> 00:16:32.400]  梵祭裡面有這兩樣
[00:16:32.400 --> 00:16:34.400]  贖罪祭和贖遣祭
[00:16:34.400 --> 00:16:37.400]  這個是為贖罪和清義之用的
[00:16:37.400 --> 00:16:39.400]  為什麼我們不再做這兩樣的祭呢?
[00:16:39.400 --> 00:16:43.400]  因為耶穌基督是最完美的祭
[00:16:43.400 --> 00:16:45.400]  祂一次的獻上一次的犧牲
[00:16:45.400 --> 00:16:47.400]  已經完全贖了我們的罪
[00:16:47.400 --> 00:16:50.400]  我們已經完全清義
[00:16:50.400 --> 00:16:52.400]  我們是完全潔淨
[00:16:52.400 --> 00:16:55.400]  不需要再獻贖罪祭
[00:16:55.400 --> 00:17:00.400]  有些信徒
[00:17:00.400 --> 00:17:04.400]  他對獻祭和十一奉獻是混淆了
[00:17:04.400 --> 00:17:07.400]  他們以為無需再獻贖罪祭的時候
[00:17:07.400 --> 00:17:11.400]  就不需要再獻十分一的奉獻
[00:17:11.400 --> 00:17:15.400]  這個是對聖經有誤解
[00:17:15.400 --> 00:17:18.400]  我們再看回
[00:17:18.400 --> 00:17:21.400]  《新命紀》十二章六節
[00:17:21.400 --> 00:17:25.400]  《新命紀》十二章六節是這樣說
[00:17:25.400 --> 00:17:29.400]  將你們的梵祭、平安祭、十分取一之物
[00:17:29.400 --> 00:17:34.400]  和手中的瑤祭、平還願祭、金心祭
[00:17:34.400 --> 00:17:38.400]  以及牛群羊群中投生的都奉到那裡
[00:17:38.400 --> 00:17:40.400]  大家留意
[00:17:40.400 --> 00:17:44.400]  這節聖經所列的各種的祭
[00:17:44.400 --> 00:17:50.400]  只有梵祭是為贖罪或者所謂清義之用的
[00:17:50.400 --> 00:17:54.400]  剛才說梵祭贖罪祭、贖獻祭
[00:17:54.400 --> 00:17:58.400]  贖獻祭是為無心犯罪而獻祭
[00:17:58.400 --> 00:18:01.400]  而得到罪的赦免
[00:18:01.400 --> 00:18:04.400]  所以無心犯罪不要以為不知者不罪
[00:18:04.400 --> 00:18:06.400]  這是中國人說的
[00:18:06.400 --> 00:18:09.400]  聖經說什麼?不知者都有罪
[00:18:09.400 --> 00:18:12.400]  不過當然值得原諒
[00:18:12.400 --> 00:18:16.400]  不過仍然要贖罪
[00:18:23.400 --> 00:18:28.400]  你發覺除了梵祭之外
[00:18:28.400 --> 00:18:32.400]  所有其他列出來的祭和十一奉獻
[00:18:32.400 --> 00:18:34.400]  是和清義無關的
[00:18:34.400 --> 00:18:36.400]  和贖罪無關的
[00:18:36.400 --> 00:18:38.400]  所以我們新約的信徒
[00:18:38.400 --> 00:18:40.400]  我們仍然會奉行十一奉獻
[00:18:40.400 --> 00:18:43.400]  和感恩奉獻和慈慰奉獻
[00:18:43.400 --> 00:18:48.400]  但是我們不會再做贖罪的奉獻
[00:18:48.400 --> 00:18:51.400]  所以在這裡順便一提
[00:18:51.400 --> 00:18:53.400]  天主教他們奉行
[00:18:53.400 --> 00:18:58.400]  用奉獻來換取教皇的贖罪券
[00:18:58.400 --> 00:19:01.400]  是不合乎聖經的教導的
[00:19:01.400 --> 00:19:04.400]  是沒有功效的
[00:19:04.400 --> 00:19:08.400]  所以馬丁路德他反對教皇賣贖罪券
[00:19:08.400 --> 00:19:11.400]  是合理的
[00:19:11.400 --> 00:19:16.400]  我們再看看掃祭
[00:19:16.400 --> 00:19:19.400]  掃祭是很有意思的
[00:19:19.400 --> 00:19:22.400]  我以前也不覺得有什麼問題
[00:19:22.400 --> 00:19:26.400]  看完也不知道是什麼意思
[00:19:26.400 --> 00:19:33.400]  我們看看利美記二章十四節
[00:19:33.400 --> 00:19:37.400]  利美記二章十四節
[00:19:37.400 --> 00:19:41.400]  約鄉耶和華獻初熟之物為掃祭
[00:19:41.400 --> 00:19:44.400]  掃祭是獻初熟之物
[00:19:44.400 --> 00:19:48.400]  初熟的田產的農產品
[00:19:48.400 --> 00:19:51.400]  要獻上焊料的錘子
[00:19:51.400 --> 00:19:54.400]  就是摘料的新錘子
[00:19:54.400 --> 00:19:57.400]  當作初熟之物為掃祭
[00:19:57.400 --> 00:19:59.400]  第十節
[00:19:59.400 --> 00:20:02.400]  我們回頭看利美記二章第十節
[00:20:02.400 --> 00:20:06.400]  掃祭所成的要歸給亞倫和他的子孫
[00:20:06.400 --> 00:20:11.400]  這是獻於耶和華的火祭中為致勝的
[00:20:14.400 --> 00:20:20.400]  不是所有的祭典都會列為致勝
[00:20:20.400 --> 00:20:22.400]  那我就去想
[00:20:22.400 --> 00:20:29.400]  為什麼獻少少的初熟的農產品
[00:20:29.400 --> 00:20:32.400]  就會被列為致勝呢?
[00:20:32.400 --> 00:20:37.400]  這個獻掃祭
[00:20:37.400 --> 00:20:40.400]  不是那個十一奉獻
[00:20:40.400 --> 00:20:42.400]  這是剛剛有些初熟的
[00:20:42.400 --> 00:20:44.400]  就獻那些初熟給神
[00:20:44.400 --> 00:20:46.400]  遲些正式收成的時候
[00:20:46.400 --> 00:20:49.400]  就要正式獻十分之一
[00:20:49.400 --> 00:20:52.400]  為什麼獻少少初熟的農產品
[00:20:52.400 --> 00:20:56.400]  就會被列為致勝呢?
[00:20:56.400 --> 00:21:01.400]  我的領袖就說
[00:21:01.400 --> 00:21:04.400]  這個可能都是你會想到的
[00:21:04.400 --> 00:21:07.400]  這個是心意的問題
[00:21:07.400 --> 00:21:10.400]  神監測人的內心和動機
[00:21:10.400 --> 00:21:14.400]  神喜悅人一有收成或者一有成就
[00:21:14.400 --> 00:21:16.400]  第一件事就是想起神
[00:21:16.400 --> 00:21:18.400]  要向神奉獻
[00:21:18.400 --> 00:21:21.400]  這樣就表示
[00:21:21.400 --> 00:21:27.400]  神在那個人的心目中是佔第一位
[00:21:27.400 --> 00:21:29.400]  神喜悅人是這樣
[00:21:29.400 --> 00:21:39.400]  我記得我以前開始十一奉獻的時候
[00:21:39.400 --> 00:21:42.400]  大約開始十一奉獻之後
[00:21:42.400 --> 00:21:44.400]  隔了兩年左右
[00:21:44.400 --> 00:21:49.400]  那一年我在我做工的那間公司
[00:21:49.400 --> 00:21:51.400]  在年尾的時候
[00:21:51.400 --> 00:21:55.400]  出了六個月的花紅給我
[00:21:55.400 --> 00:21:58.400]  我當然很開心
[00:21:58.400 --> 00:22:02.400]  你猜我心裡面第一件想的事是什麼呢?
[00:22:02.400 --> 00:22:06.400]  不是想著去遊浮
[00:22:06.400 --> 00:22:08.400]  不是想著要買車
[00:22:08.400 --> 00:22:10.400]  香港不是一定要買車
[00:22:10.400 --> 00:22:17.400]  我心裡面馬上在計算
[00:22:17.400 --> 00:22:20.400]  十分一有多少呢?
[00:22:20.400 --> 00:22:23.400]  十分一很容易計算
[00:22:23.400 --> 00:22:25.400]  十分一最容易計算
[00:22:25.400 --> 00:22:27.400]  九分一就很難計算
[00:22:27.400 --> 00:22:29.400]  十分一是很容易計算的
[00:22:29.400 --> 00:22:32.400]  我馬上想
[00:22:32.400 --> 00:22:37.400]  我可以額外奉獻這一筆錢給神
[00:22:37.400 --> 00:22:41.400]  是一種很刺激的感覺
[00:22:41.400 --> 00:22:45.400]  是為了自己能夠刷新奉獻的紀錄
[00:22:45.400 --> 00:22:48.400]  是一種很興奮的心情
[00:22:48.400 --> 00:22:55.400]  當你有得著
[00:22:55.400 --> 00:22:56.400]  第一件事想起神
[00:22:56.400 --> 00:22:58.400]  你會很開心
[00:22:58.400 --> 00:23:00.400]  在你的人生裡面
[00:23:00.400 --> 00:23:02.400]  你也會很經歷神的恩典
[00:23:02.400 --> 00:23:04.400]  這是神應許的
[00:23:08.400 --> 00:23:10.400]  後來做了牧師之後
[00:23:10.400 --> 00:23:13.400]  就再沒有試過有這種驚喜
[00:23:13.400 --> 00:23:16.400]  因為我還沒有聽聞過
[00:23:16.400 --> 00:23:19.400]  有哪間教會會出花紅給牧師
[00:23:19.400 --> 00:23:23.400]  開玩笑的
[00:23:23.400 --> 00:23:29.400]  弟兄姊妹
[00:23:29.400 --> 00:23:32.400]  當我們出糧的時候
[00:23:32.400 --> 00:23:35.400]  當我們額外有一筆錢的時候
[00:23:35.400 --> 00:23:37.400]  第一件事會想到什麼呢?
[00:23:37.400 --> 00:23:40.400]  當你第一次出糧的時候
[00:23:40.400 --> 00:23:42.400]  當你找到工作的時候
[00:23:42.400 --> 00:23:45.400]  你第一件事想起什麼呢?
[00:23:45.400 --> 00:23:51.400]  如果你想起殺一奉獻的時候
[00:23:51.400 --> 00:23:53.400]  我為你感謝神
[00:23:53.400 --> 00:23:56.400]  你會一生在你所行的事上
[00:23:56.400 --> 00:23:57.400]  神都會賜福給你
[00:23:57.400 --> 00:23:59.400]  這是聖經
[00:23:59.400 --> 00:24:01.400]  是神應許你的
[00:24:06.400 --> 00:24:09.400]  所以我們特別勸年青人
[00:24:09.400 --> 00:24:11.400]  你由現在開始
[00:24:11.400 --> 00:24:13.400]  就立定心智殺一奉獻
[00:24:13.400 --> 00:24:15.400]  你越多錢的時候
[00:24:15.400 --> 00:24:18.400]  你越難開始去做殺一奉獻
[00:24:18.400 --> 00:24:24.400]  有一個牧師
[00:24:24.400 --> 00:24:25.400]  他講過一個這樣的故事
[00:24:25.400 --> 00:24:27.400]  我相信是真實的故事
[00:24:27.400 --> 00:24:29.400]  因為他講他自己的經歷
[00:24:29.400 --> 00:24:32.400]  他說他有一位弟兄
[00:24:33.400 --> 00:24:35.400]  是很愛主
[00:24:35.400 --> 00:24:37.400]  殺一奉獻
[00:24:37.400 --> 00:24:41.400]  他一直做殺一奉獻
[00:24:41.400 --> 00:24:43.400]  神很祝福他
[00:24:43.400 --> 00:24:46.400]  他做一些小生意
[00:24:46.400 --> 00:24:48.400]  越做越好
[00:24:48.400 --> 00:24:49.400]  他很開心
[00:24:49.400 --> 00:24:51.400]  每次殺一奉獻的時候都很開心
[00:24:51.400 --> 00:24:55.400]  他的人工慢慢去到
[00:24:55.400 --> 00:24:57.400]  他的生意收入
[00:24:57.400 --> 00:25:00.400]  慢慢去到超過六個位數字的時候
[00:25:01.400 --> 00:25:04.400]  他看回每次殺一奉獻的銀碼
[00:25:04.400 --> 00:25:06.400]  他開始有點心痛
[00:25:06.400 --> 00:25:11.400]  於是他就去找他的牧師
[00:25:11.400 --> 00:25:14.400]  找這個牧師去聊天
[00:25:14.400 --> 00:25:16.400]  問他究竟
[00:25:16.400 --> 00:25:18.400]  想他為他祈禱
[00:25:18.400 --> 00:25:22.400]  可以教他應該怎樣做
[00:25:22.400 --> 00:25:23.400]  這個牧師就說
[00:25:23.400 --> 00:25:24.400]  很簡單
[00:25:24.400 --> 00:25:25.400]  我為你祈禱
[00:25:25.400 --> 00:25:27.400]  一起祈禱
[00:25:27.400 --> 00:25:29.400]  這個牧師就祈禱說
[00:25:29.400 --> 00:25:31.400]  神呀
[00:25:31.400 --> 00:25:33.400]  求你叫這個弟兄
[00:25:33.400 --> 00:25:35.400]  讓他的收入回到以前
[00:25:35.400 --> 00:25:36.400]  他能夠好喜樂
[00:25:36.400 --> 00:25:38.400]  殺一奉獻的時候的程度
[00:25:38.400 --> 00:25:43.400]  大家明白嗎
[00:25:43.400 --> 00:25:49.400]  他以前賺不到很多的時候
[00:25:49.400 --> 00:25:51.400]  很開心殺一奉獻
[00:25:51.400 --> 00:25:53.400]  他現在賺很多的時候
[00:25:53.400 --> 00:25:55.400]  不捨得殺一奉獻
[00:25:55.400 --> 00:25:56.400]  所以神就為他說
[00:25:56.400 --> 00:25:57.400]  神呀
[00:25:57.400 --> 00:25:59.400]  他以前這麼多就夠了
[00:25:59.400 --> 00:26:01.400]  讓他很開心地殺一奉獻
[00:26:01.400 --> 00:26:10.400]  我們是不是應該
[00:26:10.400 --> 00:26:12.400]  很樂意殺一奉獻
[00:26:12.400 --> 00:26:14.400]  我們可以想想
[00:26:14.400 --> 00:26:18.400]  如果我們六個月失業
[00:26:18.400 --> 00:26:20.400]  找不到工作
[00:26:20.400 --> 00:26:22.400]  是不是很徬徨
[00:26:22.400 --> 00:26:24.400]  就算你有很多積蓄
[00:26:24.400 --> 00:26:26.400]  六個月後開始會徬徨
[00:26:26.400 --> 00:26:28.400]  即使你有三年的積蓄
[00:26:28.400 --> 00:26:30.400]  夠三年不用找工作也好
[00:26:30.400 --> 00:26:32.400]  你也會開始徬徨
[00:26:32.400 --> 00:26:33.400]  想想不是辦法
[00:26:33.400 --> 00:26:34.400]  六個月沒有收入
[00:26:34.400 --> 00:26:36.400]  吃穀種
[00:26:36.400 --> 00:26:40.400]  現在有人介紹你做一份工作
[00:26:40.400 --> 00:26:45.400]  他說我介紹你做一份工作
[00:26:45.400 --> 00:26:47.400]  和以前的收入一樣
