
[00:00:00.000 --> 00:00:03.000]  佛陀師父讓我們先聽神的道義 讓我們先同心同告
[00:01:42.000 --> 00:01:43.000]  改革什麼呢
[00:01:43.000 --> 00:01:47.000]  改革主要是回到原本聖經裡面的教訓
[00:01:47.000 --> 00:01:54.000]  隨著初期教會後來整個歐亞教會的發展史
[00:01:54.000 --> 00:01:55.000]  當中我們知道
[00:01:55.000 --> 00:01:58.000]  從初期教會到歐亞教會的發展史
[00:01:58.000 --> 00:01:59.000]  我們知道
[00:01:59.000 --> 00:02:02.000]  教會在巴勒斯坦地
[00:02:02.000 --> 00:02:05.000]  或者在東歐或者小亞細亞地區
[00:02:05.000 --> 00:02:08.000]  逐漸被回教所統治
[00:02:08.000 --> 00:02:12.000]  我們知道基督教到中亞
[00:02:12.000 --> 00:02:20.000]  逐步被穆斯林統治
[00:02:20.000 --> 00:02:25.000]  變得後來只剩下羅馬教會獨大的現象
[00:02:25.000 --> 00:02:28.000]  變成羅馬教會獨大的現象
[00:02:28.000 --> 00:02:29.000]  神學就開始扭曲
[00:02:29.000 --> 00:02:31.000]  神學開始扭曲
[00:02:31.000 --> 00:02:32.000]  神學開始扭曲
[00:02:32.000 --> 00:02:33.000]  扭曲向什麼方向呢
[00:02:33.000 --> 00:02:35.000]  扭曲向什麼方向走呢
[00:02:35.000 --> 00:02:38.000]  越來越討人喜悅
[00:02:38.000 --> 00:02:40.000]  越來越討人喜悅
[00:02:40.000 --> 00:02:41.000]  人喜歡做什麼
[00:02:41.000 --> 00:02:42.000]  人喜歡做什麼
[00:02:42.000 --> 00:02:45.000]  教會盡量遷就人喜歡做的事
[00:02:45.000 --> 00:02:48.000]  教會盡量遷就人的意思
[00:02:48.000 --> 00:02:50.000]  同時教會也要求信徒
[00:02:50.000 --> 00:02:52.000]  同時教會也要求信徒
[00:02:52.000 --> 00:02:54.000]  有所正面回應
[00:02:54.000 --> 00:02:57.000]  支持教會建很多教堂
[00:02:57.000 --> 00:02:58.000]  支持教會建很多教堂
[00:02:58.000 --> 00:02:59.000]  教廷的洗費
[00:02:59.000 --> 00:03:00.000]  教廷的洗費
[00:03:00.000 --> 00:03:04.000]  甚至透過政治手段去控制不同的國家
[00:03:04.000 --> 00:03:06.000]  甚至透過政治手段控制不同的國家
[00:03:06.000 --> 00:03:07.000]  這是不爭的事實
[00:03:07.000 --> 00:03:08.000]  這是不爭的事實
[00:03:08.000 --> 00:03:09.000]  你覺得否認
[00:03:09.000 --> 00:03:10.000]  你不能否認
[00:03:10.000 --> 00:03:13.000]  所以到改教的時期開始
[00:03:13.000 --> 00:03:16.000]  所以到改教的時期開始
[00:03:16.000 --> 00:03:19.000]  由馬丁路德他們開始正式發動起
[00:03:19.000 --> 00:03:22.000]  在天主教裏面改變天主教的神學
[00:03:22.000 --> 00:03:26.000]  到馬丁路德發起改革的時候
[00:03:26.000 --> 00:03:27.000]  歸回聖經
[00:03:27.000 --> 00:03:28.000]  歸回聖經
[00:03:28.000 --> 00:03:29.000]  我們就開始見到
[00:03:29.000 --> 00:03:30.000]  我們就開始見到
[00:03:30.000 --> 00:03:36.000]  有一連串的所謂唯獨的理念
[00:03:36.000 --> 00:03:38.000]  開始介紹了出來
[00:03:38.000 --> 00:03:40.000]  一連串的所謂唯獨的理念
[00:03:40.000 --> 00:03:41.000]  開始介紹了出來
[00:03:41.000 --> 00:03:42.000]  拉丁文叫Soleil
[00:03:42.000 --> 00:03:43.000]  拉丁文叫Soleil
[00:03:43.000 --> 00:03:44.000]  拉丁文叫Soleil
[00:03:44.000 --> 00:03:45.000]  如果正式來講
[00:03:45.000 --> 00:03:46.000]  如果正式來講
[00:03:46.000 --> 00:03:49.000]  什麼都只有一件事我們堅信
[00:03:49.000 --> 00:03:52.000]  只有一件事我們堅信
[00:03:52.000 --> 00:03:54.000]  初頭的神學家歸納為三點
[00:03:54.000 --> 00:03:57.000]  初頭的神學家歸納為三點
[00:03:57.000 --> 00:03:59.000]  包括有Solar Scripture
[00:03:59.000 --> 00:04:02.000]  叫做唯獨靠聖經
[00:04:02.000 --> 00:04:03.000]  唯獨靠聖經
[00:04:03.000 --> 00:04:05.000]  第二Solar Fidei
[00:04:05.000 --> 00:04:06.000]  唯獨靠信
[00:04:06.000 --> 00:04:07.000]  唯獨靠信
[00:04:07.000 --> 00:04:08.000]  唯獨靠信
[00:04:08.000 --> 00:04:09.000]  唯獨靠信
[00:04:09.000 --> 00:04:12.000]  第三Solar Glatia
[00:04:12.000 --> 00:04:13.000]  唯獨靠恩典
[00:04:13.000 --> 00:04:14.000]  唯獨靠恩典
[00:04:14.000 --> 00:04:16.000]  唯獨靠恩典
[00:04:16.000 --> 00:04:22.000]  這三件事針對天主教教會當時普遍的神學錯誤
[00:04:22.000 --> 00:04:22.000]  這三件事針對天主教教會當時普遍的神學錯誤
[00:04:22.000 --> 00:04:27.000]  這三件事針對天主教教會當時普遍的神學錯誤
[00:04:27.000 --> 00:04:28.000]  最強調傳統
[00:04:28.000 --> 00:04:29.000]  最強調傳統
[00:04:29.000 --> 00:04:30.000]  最強調行為
[00:04:30.000 --> 00:04:31.000]  最強調行為
[00:04:31.000 --> 00:04:32.000]  最強調功德
[00:04:32.000 --> 00:04:33.000]  最強調功德
[00:04:33.000 --> 00:04:34.000]  最強調行為
[00:04:34.000 --> 00:04:38.000]  這三件事將整個聖經基礎重新凸顯出來
[00:04:38.000 --> 00:04:39.000]  這三件事將整個聖經基礎重新凸顯出來
[00:04:39.000 --> 00:04:41.000]  將聖經基礎重新凸顯出來
[00:04:41.000 --> 00:04:43.000]  聖經是我們唯一的權威
[00:04:43.000 --> 00:04:44.000]  聖經是我們唯一的權威
[00:04:44.000 --> 00:04:45.000]  是教會
[00:04:45.000 --> 00:04:46.000]  不是教會
[00:04:46.000 --> 00:04:48.000]  我們要能夠去相信主
[00:04:48.000 --> 00:04:50.000]  這個信心都是從上帝而來
[00:04:50.000 --> 00:04:53.000]  所以我只能夠靠我們的正確回應
[00:04:53.000 --> 00:04:55.000]  我們信只能靠上帝
[00:04:55.000 --> 00:04:57.000]  我們靠我們正確回應
[00:04:57.000 --> 00:04:59.000]  但是要有這個回應之前
[00:04:59.000 --> 00:05:01.000]  一定要有上帝唯一的救恩
[00:05:01.000 --> 00:05:04.000]  如果要有唯一的支持,一定要有上帝的救恩
[00:05:04.000 --> 00:05:07.000]  所以就有Sola gratia
[00:05:07.000 --> 00:05:08.000]  Sola vitae
[00:05:08.000 --> 00:05:09.000]  這個神學出來
[00:05:09.000 --> 00:05:11.000]  所以就要回頭靠聖經
[00:05:11.000 --> 00:05:12.000]  回頭靠新的神學
[00:05:12.000 --> 00:05:15.000]  這個神學亦都在我們今天這段聖經裏面有講過
[00:05:15.000 --> 00:05:17.000]  這個神學在我們今天這段聖經裏面也有講
[00:05:17.000 --> 00:05:18.000]  如果我們留意一下
[00:05:18.000 --> 00:05:20.000]  去到第十一節那裏就這樣講
[00:05:20.000 --> 00:05:22.000]  我們就在第十一節就這樣講
[00:05:22.000 --> 00:05:26.000]  我們得救乃是恩主耶穌的恩
[00:05:26.000 --> 00:05:29.000]  我們得救乃是恩主耶穌的恩
[00:05:29.000 --> 00:05:31.000]  我們就能夠有主耶穌
[00:05:31.000 --> 00:05:33.000]  藉著上帝
[00:05:33.000 --> 00:05:36.000]  藉著主耶穌將這個恩加給我們
[00:05:36.000 --> 00:05:39.000]  上帝藉著主耶穌將這個恩加給我們
[00:05:39.000 --> 00:05:43.000]  我們就可以讓上帝給我們的信去回應過來
[00:05:43.000 --> 00:05:46.000]  我們就等於上帝給我們的信來回應
[00:05:46.000 --> 00:05:47.000]  經過了十八世紀
[00:05:47.000 --> 00:05:51.000]  十九世紀這個神學改革運動發展完之後
[00:05:51.000 --> 00:05:54.000]  就到十九世紀這個改革完了以後
[00:05:54.000 --> 00:05:56.000]  進入到二十世紀的時間
[00:05:56.000 --> 00:05:57.000]  進入到二十世紀的時間
[00:05:57.000 --> 00:06:00.000]  我就發現到跟著還有一些神學家
[00:06:00.000 --> 00:06:04.000]  認為只是這三點不是能夠全面去介紹
[00:06:04.000 --> 00:06:06.000]  就是說有些神學家認為
[00:06:06.000 --> 00:06:10.000]  只靠這三點不能夠全面地介紹
[00:06:10.000 --> 00:06:12.000]  他們再加多兩點的唯獨
[00:06:12.000 --> 00:06:14.000]  他們又再加了兩點唯獨
[00:06:14.000 --> 00:06:15.000]  就叫做唯獨基督
[00:06:15.000 --> 00:06:18.000]  Sola Christi
[00:06:18.000 --> 00:06:19.000]  Sola Christi
[00:06:19.000 --> 00:06:20.000]  就唯獨基督
[00:06:20.000 --> 00:06:23.000]  和Solidarelia
[00:06:23.000 --> 00:06:25.000]  就是唯獨上帝的榮耀
[00:06:25.000 --> 00:06:26.000]  唯獨上帝的榮耀
[00:06:26.000 --> 00:06:28.000]  意思就是基督徒的人生
[00:06:28.000 --> 00:06:29.000]  基督徒的人生
[00:06:29.000 --> 00:06:31.000]  只能夠透過主耶穌基督
[00:06:31.000 --> 00:06:32.000]  祂的主耶穌基督
[00:06:32.000 --> 00:06:34.000]  而我們進入了這個救恩的裡面
[00:06:34.000 --> 00:06:35.000]  進入了救恩裡面
[00:06:35.000 --> 00:06:36.000]  而進入了這個救恩之後
[00:06:36.000 --> 00:06:37.000]  進入了救恩之後
[00:06:37.000 --> 00:06:38.000]  他有一個目標
[00:06:38.000 --> 00:06:39.000]  他有一個目標
[00:06:39.000 --> 00:06:40.000]  就是榮耀神
[00:06:40.000 --> 00:06:41.000]  那就是榮耀神
[00:06:41.000 --> 00:06:44.000]  在這裡這個改變或者這個進化
[00:06:44.000 --> 00:06:46.000]  這個改變這個進化
[00:06:46.000 --> 00:06:48.000]  是一個神學的概論的發展
[00:06:48.000 --> 00:06:50.000]  是一個神學的概論的發展
[00:06:50.000 --> 00:06:53.000]  不是代表說之前那三個不足夠
[00:06:53.000 --> 00:06:55.000]  不是代表以前那三個不足夠
[00:06:55.000 --> 00:06:58.000]  只不過神學家是希望更豐富
[00:06:58.000 --> 00:07:00.000]  是讓我們更握要去掌握
[00:07:00.000 --> 00:07:02.000]  信耶穌這件事是怎麼樣
[00:07:02.000 --> 00:07:03.000]  信耶穌這件事是怎麼樣
[00:07:03.000 --> 00:07:05.000]  整個方向要明白
[00:07:05.000 --> 00:07:07.000]  信耶穌是怎麼回事
[00:07:07.000 --> 00:07:08.000]  看這些種種的改變
[00:07:08.000 --> 00:07:10.000]  看這些種種的改變
[00:07:10.000 --> 00:07:11.000]  都是直根於聖經的
[00:07:11.000 --> 00:07:12.000]  都是直根於聖經的
[00:07:12.000 --> 00:07:13.000]  都是直根於聖經的
[00:07:13.000 --> 00:07:15.000]  不過今天當我們回到聖經的時候
[00:07:15.000 --> 00:07:16.000]  不過今天當我們回到聖經的時候
[00:07:16.000 --> 00:07:17.000]  在我們回到聖經的時候
[00:07:17.000 --> 00:07:18.000]  發覺初期教會
[00:07:18.000 --> 00:07:19.000]  發覺初期教會
[00:07:19.000 --> 00:07:21.000]  有一間叫做安提柯教會
[00:07:21.000 --> 00:07:23.000]  有一間叫做安提柯教會
[00:07:23.000 --> 00:07:25.000]  他們也都預了有人去挑戰他們的神學
[00:07:25.000 --> 00:07:26.000]  他們也都預了有人去挑戰他們的神學
[00:07:26.000 --> 00:07:28.000]  他們也都預了有人去挑戰他們的神學
[00:07:28.000 --> 00:07:29.000]  甚至挑戰他們的雙神
[00:07:29.000 --> 00:07:30.000]  甚至挑戰他們的雙神
[00:07:30.000 --> 00:07:31.000]  甚至挑戰他們的雙神
[00:07:31.000 --> 00:07:32.000]  在這個挑戰的裏面
[00:07:32.000 --> 00:07:33.000]  在這個挑戰的裏面
[00:07:33.000 --> 00:07:34.000]  在這個挑戰的裏面
[00:07:34.000 --> 00:07:37.000]  究竟和我們所看見改教中這個改變
[00:07:37.000 --> 00:07:38.000]  究竟和我們所看見改教中這個改變
[00:07:38.000 --> 00:07:40.000]  從三點加到變成五點這個過程當中
[00:07:40.000 --> 00:07:41.000]  從三點加到變成五點這個過程當中
[00:07:41.000 --> 00:07:43.000]  有沒有相同還是完全不同呢
[00:07:43.000 --> 00:07:44.000]  有沒有相同還是完全不同呢
[00:07:44.000 --> 00:07:45.000]  如果我們看這個真正當中
[00:07:45.000 --> 00:07:46.000]  如果我們看這個真正當中
[00:07:46.000 --> 00:07:53.000]  與我們改革時期的三點到五點有什麼相反的不同
[00:07:53.000 --> 00:07:54.000]  與我們改革時期的三點到五點有什麼相反的不同
[00:07:54.000 --> 00:07:55.000]  這個正正就是我們今天看這段聖經最重要的主題了
[00:07:55.000 --> 00:07:56.000]  這個正正就是我們今天看這段聖經最重要的主題了
[00:07:56.000 --> 00:07:57.000]  所以我們作為神的子民
[00:07:57.000 --> 00:07:58.000]  所以我們作為神的子民
[00:07:58.000 --> 00:07:59.000]  我們作為神的子民
[00:07:59.000 --> 00:08:00.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:00.000 --> 00:08:01.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:01.000 --> 00:08:02.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:02.000 --> 00:08:03.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:03.000 --> 00:08:04.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:04.000 --> 00:08:18.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:18.000 --> 00:08:19.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:19.000 --> 00:08:20.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:20.000 --> 00:08:21.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:21.000 --> 00:08:22.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:22.000 --> 00:08:23.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:23.000 --> 00:08:24.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:24.000 --> 00:08:25.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:25.000 --> 00:08:26.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:26.000 --> 00:08:27.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:27.000 --> 00:08:39.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:39.000 --> 00:08:40.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:40.000 --> 00:08:41.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:41.000 --> 00:08:42.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:42.000 --> 00:08:43.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:43.000 --> 00:08:44.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:44.000 --> 00:08:45.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:45.000 --> 00:08:46.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:46.000 --> 00:08:47.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:47.000 --> 00:08:48.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:08:48.000 --> 00:09:02.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:02.000 --> 00:09:03.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:03.000 --> 00:09:04.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:04.000 --> 00:09:05.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:05.000 --> 00:09:06.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:06.000 --> 00:09:07.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:07.000 --> 00:09:08.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:08.000 --> 00:09:09.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:09.000 --> 00:09:10.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:10.000 --> 00:09:11.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:11.000 --> 00:09:18.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:18.000 --> 00:09:19.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:19.000 --> 00:09:20.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:20.000 --> 00:09:21.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:21.000 --> 00:09:22.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:22.000 --> 00:09:23.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:23.000 --> 00:09:24.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:24.000 --> 00:09:25.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:25.000 --> 00:09:26.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:26.000 --> 00:09:27.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:27.000 --> 00:09:46.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:46.000 --> 00:09:47.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:47.000 --> 00:09:48.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:48.000 --> 00:09:49.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:49.000 --> 00:09:50.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:50.000 --> 00:09:51.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:51.000 --> 00:09:52.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:52.000 --> 00:09:53.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:53.000 --> 00:09:54.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:54.000 --> 00:09:55.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:09:55.000 --> 00:09:57.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:10:25.000 --> 00:10:36.000]  我們會隨時遇見很多不同人對於我們信仰的挑戰
[00:10:56.000 --> 00:11:00.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:00.000 --> 00:11:02.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:02.000 --> 00:11:03.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:03.000 --> 00:11:04.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:04.000 --> 00:11:05.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:05.000 --> 00:11:06.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:06.000 --> 00:11:07.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:07.000 --> 00:11:08.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:08.000 --> 00:11:09.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:09.000 --> 00:11:10.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:10.000 --> 00:11:11.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:11.000 --> 00:11:12.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:12.000 --> 00:11:26.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:26.000 --> 00:11:27.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:27.000 --> 00:11:28.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:28.000 --> 00:11:29.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:29.000 --> 00:11:30.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:30.000 --> 00:11:31.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:31.000 --> 00:11:32.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:32.000 --> 00:11:33.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:33.000 --> 00:11:34.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:34.000 --> 00:11:35.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:35.000 --> 00:11:36.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:36.000 --> 00:11:37.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:37.000 --> 00:11:43.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:43.000 --> 00:11:44.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:44.000 --> 00:11:45.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:45.000 --> 00:11:46.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:46.000 --> 00:11:47.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:47.000 --> 00:11:48.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:48.000 --> 00:11:49.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:49.000 --> 00:11:50.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:50.000 --> 00:11:51.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:51.000 --> 00:11:52.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:52.000 --> 00:11:53.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:53.000 --> 00:11:54.000]  對於安特拉教徒從未聽過這樣的教訓
[00:11:54.000 --> 00:12:08.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:08.000 --> 00:12:09.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:09.000 --> 00:12:10.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:10.000 --> 00:12:11.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:11.000 --> 00:12:12.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:12.000 --> 00:12:13.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:13.000 --> 00:12:14.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:14.000 --> 00:12:15.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:15.000 --> 00:12:16.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:16.000 --> 00:12:17.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:17.000 --> 00:12:18.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:18.000 --> 00:12:19.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:19.000 --> 00:12:24.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:24.000 --> 00:12:25.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:25.000 --> 00:12:26.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:26.000 --> 00:12:27.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:27.000 --> 00:12:28.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:28.000 --> 00:12:29.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:29.000 --> 00:12:30.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:30.000 --> 00:12:31.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:31.000 --> 00:12:32.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:32.000 --> 00:12:33.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:33.000 --> 00:12:34.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:34.000 --> 00:12:35.000]  對於安特拉教徒從未聽過這樣的教訓
[00:12:35.000 --> 00:13:01.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:01.000 --> 00:13:13.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:13.000 --> 00:13:14.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:14.000 --> 00:13:15.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:15.000 --> 00:13:16.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:16.000 --> 00:13:17.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:17.000 --> 00:13:18.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:18.000 --> 00:13:19.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:19.000 --> 00:13:20.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:20.000 --> 00:13:21.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:21.000 --> 00:13:22.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:22.000 --> 00:13:23.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:23.000 --> 00:13:24.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:24.000 --> 00:13:31.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:31.000 --> 00:13:32.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:32.000 --> 00:13:33.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:33.000 --> 00:13:34.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:34.000 --> 00:13:35.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:35.000 --> 00:13:36.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:36.000 --> 00:13:37.000]  對於安特拉教徒從未聽過這樣的教訓
[00:13:37.000 --> 00:13:38.000]  對於安特拉教徒從未聽過這樣的教訓
