
[00:00:00.000 --> 00:00:03.760]  今天回來崇拜 大家有什麼準備呢?
[00:04:23.200 --> 00:04:27.160]  就好像魯易斯(C.S. Lewis)說
[00:04:27.160 --> 00:04:31.440]  為喜樂而驚訝
[00:04:31.440 --> 00:04:35.200]  為在神的國度那份的喜樂
[00:04:35.200 --> 00:04:37.040]  期盼的過程
[00:04:37.040 --> 00:04:39.760]  一份的驚訝
[00:04:39.760 --> 00:04:45.160]  聰明的童女 她有準備
[00:04:45.160 --> 00:04:47.280]  新郎不知何時來
[00:04:47.280 --> 00:04:49.760]  不像今天我們拿著手機
[00:04:49.760 --> 00:04:51.040]  拿著電話
[00:04:51.040 --> 00:04:53.640]  裡面如果有GPS系統
[00:04:53.640 --> 00:04:55.360]  你就知道你在哪裡
[00:04:55.360 --> 00:04:59.080]  那時候沒有
[00:04:59.080 --> 00:05:01.200]  不知道新郎走到哪裡
[00:05:01.200 --> 00:05:02.520]  又或者今天可以打電話
[00:05:02.520 --> 00:05:03.960]  你現在去到哪裡
[00:05:03.960 --> 00:05:06.360]  在哪裡
[00:05:06.360 --> 00:05:07.920]  在什麼位置
[00:05:07.920 --> 00:05:09.880]  不行
[00:05:09.880 --> 00:05:12.160]  十個童女 五個聰明
[00:05:12.160 --> 00:05:14.880]  她準備好
[00:05:14.880 --> 00:05:16.440]  駕車的人你喜不喜歡
[00:05:16.440 --> 00:05:20.960]  油差不多是空的時候
[00:05:20.960 --> 00:05:23.040]  你才入油
[00:05:23.040 --> 00:05:24.680]  我通常去到三分之二
[00:05:24.680 --> 00:05:25.720]  我就入油了
[00:05:25.720 --> 00:05:28.160]  在美國的日子
[00:05:28.160 --> 00:05:31.040]  現在你的手機是不是很常沒電
[00:05:31.040 --> 00:05:31.680]  很常沒電
[00:05:31.680 --> 00:05:33.120]  不要看那麼多電影
[00:05:33.120 --> 00:05:34.600]  在手機裡
[00:05:34.600 --> 00:05:38.280]  但是我們一定要充滿電
[00:05:38.280 --> 00:05:39.320]  做一個準備
[00:05:39.320 --> 00:05:42.160]  最怕在講電話
[00:05:42.160 --> 00:05:43.200]  突然間斷了
[00:05:43.200 --> 00:05:44.920]  原來沒電
[00:05:44.920 --> 00:05:46.680]  這五個聰明的童女
[00:05:46.680 --> 00:05:52.080]  她去預備新郎來臨的時候
[00:05:52.080 --> 00:05:56.960]  這個新郎就是象徵耶穌基督
[00:05:56.960 --> 00:05:58.840]  象徵神
[00:05:58.840 --> 00:06:01.680]  新娘是代表以色列
[00:06:01.680 --> 00:06:04.120]  代表教會
[00:06:04.120 --> 00:06:06.600]  在整個結局裡面
[00:06:06.600 --> 00:06:10.640]  就是要針對那五個愚蠢的
[00:06:10.640 --> 00:06:14.280]  未準備好的童女
[00:06:14.280 --> 00:06:16.240]  他們的處境
[00:06:16.240 --> 00:06:17.520]  在聖經這一段
[00:06:17.520 --> 00:06:18.960]  然後我們看第三節
[00:06:18.960 --> 00:06:21.640]  在講五個聰明 五個愚蠢
[00:06:21.640 --> 00:06:24.840]  愚蠢的拿了燈 不預備油
[00:06:24.840 --> 00:06:26.280]  聰明的拿了燈
[00:06:26.280 --> 00:06:27.560]  他們有預備油
[00:06:27.560 --> 00:06:29.560]  第五節
[00:06:29.560 --> 00:06:32.120]  新郎辭言的時候
[00:06:32.120 --> 00:06:33.760]  在這裡當然是說
[00:06:33.760 --> 00:06:34.920]  新郎再來
[00:06:34.920 --> 00:06:38.080]  回來他也有辭言的時候
[00:06:38.080 --> 00:06:41.880]  其實在給人一個時間
[00:06:41.880 --> 00:06:44.080]  他的寬容
[00:06:44.080 --> 00:06:45.200]  當辭言的時候
[00:06:45.200 --> 00:06:46.440]  不知道什麼時候來
[00:06:46.440 --> 00:06:48.000]  在等的過程
[00:06:48.000 --> 00:06:49.720]  很不耐煩
[00:06:49.720 --> 00:06:51.360]  沒什麼動力
[00:06:51.360 --> 00:06:53.040]  無論聰明還是愚蠢
[00:06:53.040 --> 00:06:55.800]  在那一刻都睡著了
[00:06:55.800 --> 00:06:57.720]  這個就不關乎
[00:06:57.720 --> 00:06:59.560]  他們有沒有一個好的準備
[00:06:59.560 --> 00:07:01.240]  而是身體的狀況
[00:07:01.240 --> 00:07:03.240]  去到這樣的處境
[00:07:03.240 --> 00:07:04.640]  等了很久
[00:07:04.640 --> 00:07:06.200]  睡著了
[00:07:06.200 --> 00:07:07.680]  半夜來了
[00:07:07.680 --> 00:07:08.520]  新郎來了
[00:07:08.520 --> 00:07:09.320]  新郎來了
[00:07:09.320 --> 00:07:11.240]  你們要出來迎接
[00:07:11.240 --> 00:07:12.200]  去到那一刻
[00:07:12.200 --> 00:07:14.560]  第七節
[00:07:14.560 --> 00:07:16.360]  去收拾他們的燈
[00:07:16.360 --> 00:07:19.080]  愚蠢的就跟聰明說
[00:07:19.080 --> 00:07:21.680]  我的燈沒有油了
[00:07:21.680 --> 00:07:24.920]  你可不可以給我一點
[00:07:24.920 --> 00:07:26.320]  要熄了
[00:07:26.320 --> 00:07:29.360]  你可不可以給我一點
[00:07:29.360 --> 00:07:31.200]  怎麼說
[00:07:31.200 --> 00:07:33.480]  聰明就說
[00:07:33.480 --> 00:07:39.560]  恐怕不夠你和我一起去用
[00:07:39.560 --> 00:07:41.200]  我預備了那些油
[00:07:41.200 --> 00:07:44.000]  不如你自己去賣油的地方
[00:07:44.000 --> 00:07:45.200]  去買吧
[00:07:45.200 --> 00:07:45.960]  半夜三更
[00:07:45.960 --> 00:07:46.800]  如果你要去
[00:07:46.800 --> 00:07:49.840]  都可以買到
[00:07:49.840 --> 00:07:50.600]  但是那個問題
[00:07:50.600 --> 00:07:51.760]  為什麼如果我們朋友
[00:07:51.760 --> 00:07:54.040]  一般來說我們會說
[00:07:54.040 --> 00:07:54.760]  我可以借點油
[00:07:54.760 --> 00:07:56.320]  我可以給點油
[00:07:56.320 --> 00:07:58.000]  這個不是重點
[00:07:58.000 --> 00:07:59.200]  為什麼他不夠朋友
[00:07:59.200 --> 00:08:00.000]  這個不是重點
[00:08:00.000 --> 00:08:01.200]  重點就是
[00:08:01.200 --> 00:08:02.680]  如果我分了給你的時候
[00:08:02.680 --> 00:08:04.320]  走到半路
[00:08:04.320 --> 00:08:06.040]  聰明的同類和愚蠢的同類
[00:08:06.040 --> 00:08:11.000]  他們的燈全部都不夠點著
[00:08:11.000 --> 00:08:16.440]  他只是為自己預備了足夠
[00:08:16.440 --> 00:08:17.880]  第十節
[00:08:17.880 --> 00:08:19.600]  他們去買的時候
[00:08:19.600 --> 00:08:22.240]  新郎就來了
[00:08:22.240 --> 00:08:23.400]  預備好的
[00:08:23.400 --> 00:08:26.480]  都能夠一起進去
[00:08:26.480 --> 00:08:29.360]  進去坐直門
[00:08:29.360 --> 00:08:30.800]  觀賞
[00:08:30.800 --> 00:08:37.640]  當時有些人去吃婚宴的時候
[00:08:37.640 --> 00:08:38.480]  沒有請人
[00:08:38.480 --> 00:08:39.720]  都怕他會來
[00:08:39.720 --> 00:08:40.880]  所以關了門
[00:08:40.880 --> 00:08:41.880]  有沒有試過
[00:08:41.880 --> 00:08:44.000]  有沒有人沒有請你要去
[00:08:44.000 --> 00:08:45.440]  我看粵語長片的年代
[00:08:45.440 --> 00:08:46.560]  有些人黏著吃
[00:08:46.560 --> 00:08:50.240]  就會走去婚宴的地方
[00:08:50.240 --> 00:08:51.320]  扮女家的親戚
[00:08:51.320 --> 00:08:52.160]  扮男家的親戚
[00:08:52.160 --> 00:08:54.320]  總之兩邊都不知道是誰的親戚
[00:08:54.320 --> 00:08:56.120]  總之就進去吃
[00:08:56.120 --> 00:08:58.920]  粵語長片真的有這樣的橋段
[00:08:58.920 --> 00:08:59.640]  這裡就說
[00:08:59.640 --> 00:09:00.720]  有些人沒有請他
[00:09:00.720 --> 00:09:01.240]  他都會來
[00:09:01.240 --> 00:09:03.960]  所以關了門
[00:09:03.960 --> 00:09:05.920]  其餘的同類回來了
[00:09:05.920 --> 00:09:07.200]  在那一刻他們怎樣
[00:09:07.200 --> 00:09:09.640]  有油了
[00:09:09.640 --> 00:09:11.880]  他們的燈已經點著了
[00:09:11.880 --> 00:09:16.800]  不過時間已經過了
[00:09:16.800 --> 00:09:19.680]  他們只可以在門外
[00:09:19.680 --> 00:09:22.480]  去哀求主
[00:09:22.480 --> 00:09:25.200]  給我開門
[00:09:25.200 --> 00:09:26.040]  最後兩節
[00:09:26.040 --> 00:09:29.440]  他說我實在告訴你們
[00:09:29.440 --> 00:09:31.480]  我不認識你們
[00:09:31.480 --> 00:09:32.320]  到了這裡
[00:09:32.320 --> 00:09:35.760]  第十二節似乎是一個審判
[00:09:35.760 --> 00:09:40.080]  這個審判帶著一個很重要的
[00:09:40.080 --> 00:09:43.240]  我們作人要知道的一個真理
[00:09:43.240 --> 00:09:44.240]  我們的道理
[00:09:44.240 --> 00:09:45.720]  你們要警醒
[00:09:45.720 --> 00:09:47.120]  因為那個日子
[00:09:47.120 --> 00:09:48.200]  那個時辰
[00:09:48.200 --> 00:09:50.640]  你們不知道
[00:09:50.640 --> 00:09:51.840]  丁姊妹
[00:09:51.840 --> 00:09:53.120]  親愛的朋友
[00:09:53.120 --> 00:09:54.960]  我不知道在我們的生活裡面
[00:09:54.960 --> 00:09:56.520]  你怎樣去準備
[00:09:56.520 --> 00:09:58.080]  你不知道
[00:09:58.080 --> 00:09:59.520]  哪些是你的日子
[00:09:59.520 --> 00:10:00.960]  哪些是你的時間
[00:10:00.960 --> 00:10:03.640]  哪些是過時
[00:10:03.640 --> 00:10:11.680]  你不能夠進入一個歡喜快樂的一個場景
[00:10:11.680 --> 00:10:14.640]  新郎在裡面
[00:10:14.640 --> 00:10:16.960]  五個沒有油的去買回來
[00:10:16.960 --> 00:10:20.560]  時間已經過了
[00:10:20.560 --> 00:10:24.920]  他們不能夠去享受錯過喜樂的一刻
[00:10:24.920 --> 00:10:28.640]  他只可以在門外聽門內的歡笑
[00:10:28.640 --> 00:10:29.960]  文歌
[00:10:29.960 --> 00:10:32.440]  喜舞
[00:10:32.440 --> 00:10:37.520]  只可以在門外哀哭切齒
[00:10:37.520 --> 00:10:38.920]  丁姊妹
[00:10:38.920 --> 00:10:41.320]  當我們看這個比喻的時候
[00:10:41.320 --> 00:10:43.680]  我們就要掌握一個重點
[00:10:43.680 --> 00:10:48.640]  我們怎樣好好的去準備
[00:10:48.640 --> 00:10:49.840]  愚蠢的
[00:10:49.840 --> 00:10:52.000]  他們沒有作準備
[00:10:52.000 --> 00:10:54.840]  他們在過程裡面
[00:10:54.840 --> 00:10:56.480]  新郎的言辭
[00:10:56.480 --> 00:11:00.000]  遲來的時候
[00:11:00.000 --> 00:11:05.080]  他們沒有把握可以買油的時間
[00:11:05.080 --> 00:11:07.240]  而新郎來的時候
[00:11:07.240 --> 00:11:08.800]  他們準備不及
[00:11:08.800 --> 00:11:14.480]  而錯過進入一個喜樂的時刻
[00:11:14.480 --> 00:11:15.720]  丁姊妹
[00:11:15.720 --> 00:11:18.320]  我們在地上的日子都要作好準備
[00:11:18.320 --> 00:11:24.640]  以致我們能夠從容的交著
[00:11:24.640 --> 00:11:26.920]  我不知道是不是去到某個年紀
[00:11:26.920 --> 00:11:28.320]  開始放慢
[00:11:28.320 --> 00:11:31.120]  有一天我們開同工會
[00:11:31.120 --> 00:11:33.760]  許先生就看見我書架有四本書
[00:11:33.760 --> 00:11:35.360]  你看看牧師
[00:11:35.360 --> 00:11:39.280]  書架那裡有四本書都是講慢的
[00:11:39.280 --> 00:11:40.360]  慢活
[00:11:40.360 --> 00:11:42.720]  慢的生活
[00:11:42.720 --> 00:11:45.240]  講慢
[00:11:45.240 --> 00:11:47.160]  我現在就很怕急
[00:11:47.160 --> 00:11:48.560]  我的性格是急
[00:11:48.560 --> 00:11:50.960]  但是我很怕急躁
[00:11:50.960 --> 00:11:52.680]  在任何一個處境
[00:11:52.680 --> 00:11:54.680]  都是最後一個時刻
[00:11:54.680 --> 00:11:56.680]  我要處理這些事情
[00:11:56.680 --> 00:11:59.160]  你的心情會怎樣
[00:11:59.160 --> 00:12:01.360]  很焦躁
[00:12:01.360 --> 00:12:04.480]  我剛剛才說是一個小女孩
[00:12:04.480 --> 00:12:06.040]  你不要在最後一刻
[00:12:06.040 --> 00:12:09.720]  最後一天才要我幫你做這樣做那樣
[00:12:09.720 --> 00:12:11.760]  我現在不行了
[00:12:11.760 --> 00:12:14.280]  因為你打破了我的計劃
[00:12:14.280 --> 00:12:17.800]  我準備得不好
[00:12:17.800 --> 00:12:19.200]  丁姊妹
[00:12:19.200 --> 00:12:21.880]  我們都不喜歡急
[00:12:21.880 --> 00:12:25.360]  我們都不喜歡有一種焦慮
[00:12:25.360 --> 00:12:29.000]  一群門徒和主耶穌在一起三年多的時間
[00:12:29.000 --> 00:12:32.280]  在那一刻主耶穌就要離開
[00:12:32.280 --> 00:12:34.240]  他們的心情怎樣
[00:12:34.240 --> 00:12:38.800]  其實是有一份焦慮
[00:12:38.800 --> 00:12:42.560]  有一種不可知的心情
[00:12:42.560 --> 00:12:46.360]  但是主耶穌這個比喻就告訴他們
[00:12:46.360 --> 00:12:50.200]  原來我們作為一個角色、一個身份
[00:12:50.200 --> 00:12:51.640]  我們有一個好的準備
[00:12:51.640 --> 00:12:53.880]  我們這個期盼、我們這個等候
[00:12:53.880 --> 00:12:55.240]  是一個積極的等候
[00:12:55.240 --> 00:12:57.560]  縱然在等候的過程我們都會累
[00:12:57.560 --> 00:12:59.000]  我們會打瞌睡
[00:12:59.000 --> 00:13:01.240]  但是最重要的一點
[00:13:01.240 --> 00:13:05.040]  我們都準備好了
[00:13:05.040 --> 00:13:06.520]  所以作為一個人
[00:13:06.520 --> 00:13:09.640]  我們才要問你準備好了沒有
[00:13:09.640 --> 00:13:12.720]  許先生在一篇文章裡說Are you ready?
[00:13:12.720 --> 00:13:17.320]  是在說奧運的時候
[00:13:17.320 --> 00:13:22.000]  每一個運動員都做一個好的準備
[00:13:22.000 --> 00:13:25.680]  當在跑道上舉槍
[00:13:25.680 --> 00:13:26.480]  Ready
[00:13:26.480 --> 00:13:29.760]  那一刻你隨時可以跳出去
[00:13:29.760 --> 00:13:32.400]  除非有人偷步才可以走回頭
[00:13:32.400 --> 00:13:33.800]  但是那一刻準備好
[00:13:33.800 --> 00:13:37.680]  很重要的就是說我隨時都可以
[00:13:37.680 --> 00:13:39.920]  所以為了一天作準備
[00:13:39.920 --> 00:13:41.040]  我作為一個人
[00:13:41.040 --> 00:13:45.600]  我們要去問你的身份和角色
[00:13:45.600 --> 00:13:46.480]  我是一個父親
[00:13:46.480 --> 00:13:47.720]  我是一個丈夫
[00:13:47.720 --> 00:13:49.960]  我在家庭裡面是一份子
[00:13:49.960 --> 00:13:52.640]  我的準備是什麼呢?
[00:13:52.640 --> 00:13:54.680]  我們要學了
[00:13:54.680 --> 00:13:56.680]  我們不知道什麼日子是世界末日
[00:13:56.680 --> 00:13:59.320]  我們不知道
[00:13:59.320 --> 00:14:01.320]  我們不知道什麼日子是主在來
[00:14:01.320 --> 00:14:05.440]  《聖經》裡面說沒有人知道那個時間
[00:14:05.440 --> 00:14:08.320]  我就去學我準備是什麼呢?
[00:14:08.320 --> 00:14:12.240]  出門口
[00:14:12.240 --> 00:14:13.880]  就say一個goodbye
[00:14:13.880 --> 00:14:15.240]  goodbye的意思
[00:14:15.240 --> 00:14:18.080]  好的再見
[00:14:18.080 --> 00:14:19.400]  分分鐘的那一刻
[00:14:19.400 --> 00:14:23.120]  可能是天國再見
[00:14:23.120 --> 00:14:25.080]  所以
[00:14:25.080 --> 00:14:26.280]  很好
[00:14:26.280 --> 00:14:27.720]  我們就要學了
[00:14:27.720 --> 00:14:29.120]  你如果結了婚
[00:14:29.120 --> 00:14:31.920]  就跟丈夫或者妻子
[00:14:31.920 --> 00:14:36.720]  有一個溫柔的擁抱
[00:14:36.720 --> 00:14:38.440]  或者kiss me goodbye
[00:14:38.440 --> 00:14:39.960]  都可以
[00:14:39.960 --> 00:14:44.600]  這個為那一天分開的時候
[00:14:44.600 --> 00:14:48.400]  我們可以有這個做法
[00:14:48.400 --> 00:14:49.840]  所以
[00:14:49.840 --> 00:14:51.680]  吵架為什麼要馬上和好呢?
[00:14:51.680 --> 00:14:53.400]  很快和好很重要
[00:14:53.400 --> 00:14:58.000]  我們不知道世界什麼時候是即日來臨
[00:14:58.000 --> 00:15:00.040]  主在來的日子即日再臨
[00:15:00.040 --> 00:15:01.440]  在那一刻你吵完架
[00:15:01.440 --> 00:15:05.640]  然後永遠不能夠再見的時候
[00:15:05.640 --> 00:15:08.760]  生命有的時候存著一些遺憾
[00:15:08.760 --> 00:15:11.200]  都會覺得太沉重
[00:15:11.200 --> 00:15:12.000]  弟兄姊妹
[00:15:12.000 --> 00:15:13.080]  我們作為一個人
[00:15:13.080 --> 00:15:15.240]  我們要有一個好的準備
[00:15:15.240 --> 00:15:21.040]  以致我們能夠從容地去面對任何日子的來到
[00:15:21.040 --> 00:15:22.880]  弟兄姊妹我們作為基督徒
[00:15:22.880 --> 00:15:25.680]  我們就要學習被聖靈充滿
[00:15:25.680 --> 00:15:28.720]  給我們有那份的感動
[00:15:28.720 --> 00:15:32.400]  給我們有那份的帶領神的提醒
[00:15:32.400 --> 00:15:37.240]  我們應該懂得順服地去走
[00:15:37.240 --> 00:15:39.080]  如果你未信
[00:15:39.080 --> 00:15:41.360]  可能今天就是你應該要信
[00:15:41.360 --> 00:15:43.040]  早堂有三幾位未信
[00:15:43.040 --> 00:15:46.600]  我說完了要和他決戰
[00:15:46.600 --> 00:15:48.120]  那對長者
[00:15:48.120 --> 00:15:50.000]  我現在要去上主一行
[00:15:50.000 --> 00:15:51.800]  我們紀念他們
[00:15:51.800 --> 00:15:53.000]  楊生楊體
[00:15:53.000 --> 00:15:55.920]  他們希望很快能夠信耶穌
[00:15:55.920 --> 00:15:57.760]  因為他們回了教會崇拜
[00:15:57.760 --> 00:16:00.320]  已經一段很長的日子
[00:16:00.320 --> 00:16:03.240]  有機會我們就要認識神
[00:16:03.240 --> 00:16:04.720]  信耶穌
[00:16:04.720 --> 00:16:05.880]  弟兄姊妹
[00:16:05.880 --> 00:16:10.400]  天國就好像迎接新郎那一刻的如月
[00:16:10.400 --> 00:16:12.080]  喜樂
[00:16:12.080 --> 00:16:15.320]  我們是不是準備好呢?
[00:16:15.320 --> 00:16:17.120]  當我們能夠準備好
[00:16:17.120 --> 00:16:20.360]  然後把握那個機會的時候
[00:16:20.360 --> 00:16:25.000]  永恆就在我們的面前
[00:16:25.000 --> 00:16:28.240]  五個如月的同類他們錯過了機會
[00:16:28.240 --> 00:16:31.360]  也都錯過了喜樂的時刻
[00:16:31.360 --> 00:16:33.960]  甚至錯過了生命的一切
[00:16:33.960 --> 00:16:35.640]  弟兄姊妹
[00:16:35.640 --> 00:16:38.280]  你是不是能夠學習
[00:16:38.280 --> 00:16:40.360]  在當下這一刻
[00:16:40.360 --> 00:16:41.800]  今天
[00:16:41.800 --> 00:16:43.400]  就已經準備好
[00:16:43.400 --> 00:16:46.120]  迎接永恆呢?
[00:16:46.120 --> 00:16:47.400]  我們不知道
[00:16:47.400 --> 00:16:48.880]  今天
[00:16:48.880 --> 00:16:51.120]  是不是成為永恆
[00:16:51.120 --> 00:16:53.760]  但是在這一段裡面
[00:16:53.760 --> 00:16:55.920]  十個同類裡面
[00:16:55.920 --> 00:16:57.720]  五個聰明他們有預備登遊
[00:16:57.720 --> 00:16:59.960]  和沒有預備登遊的分別
[00:16:59.960 --> 00:17:01.720]  我們就要問一個問題
[00:17:01.720 --> 00:17:02.480]  弟兄姊妹
[00:17:02.480 --> 00:17:04.640]  我們是不是準備好?
[00:17:04.640 --> 00:17:06.200]  在我們的角色裡面
[00:17:06.200 --> 00:17:07.920]  我們準備好
[00:17:07.920 --> 00:17:09.360]  我們要學習
[00:17:09.360 --> 00:17:12.000]  我們要做一個好丈夫
[00:17:12.000 --> 00:17:13.200]  好妻子
[00:17:13.200 --> 00:17:14.920]  好爸爸
[00:17:14.920 --> 00:17:16.360]  好的太太
[00:17:16.360 --> 00:17:18.520]  好的子女
[00:17:18.520 --> 00:17:19.160]  弟兄姊妹
[00:17:19.160 --> 00:17:21.000]  我們要留意這個比喻
[00:17:21.000 --> 00:17:23.720]  我們一定要留意那個重點
[00:17:23.720 --> 00:17:25.360]  那個重點就是
[00:17:25.360 --> 00:17:26.840]  告訴他們
[00:17:26.840 --> 00:17:28.000]  你們要警醒
[00:17:28.000 --> 00:17:29.320]  因為那個日子
[00:17:29.320 --> 00:17:30.880]  那個時候
[00:17:30.880 --> 00:17:33.160]  你不知道
[00:17:33.160 --> 00:17:35.680]  這一刻不知道就令我們有時候
[00:17:35.680 --> 00:17:37.240]  如果我們還沒有認識神的人
[00:17:37.240 --> 00:17:40.080]  我們就很焦慮
[00:17:40.080 --> 00:17:41.200]  很坦白說
[00:17:41.200 --> 00:17:44.680]  我們都不知道我們什麼時候死的
[00:17:44.680 --> 00:17:45.560]  很坦白說
[00:17:45.560 --> 00:17:49.080]  我們不知道什麼時候主在來
[00:17:49.080 --> 00:17:49.880]  很坦白說
[00:17:49.880 --> 00:17:52.040]  我不知道我老的時候
[00:17:52.040 --> 00:17:55.360]  我是不是需要坐輪椅
[00:17:55.360 --> 00:17:57.960]  有一次我在
[00:17:57.960 --> 00:18:00.640]  九龍東區侍奉的時候
[00:18:00.640 --> 00:18:01.920]  那裡有一個
[00:18:01.920 --> 00:18:04.960]  教會有後備的輪椅
[00:18:04.960 --> 00:18:07.360]  有兩個後備的輪椅
[00:18:07.360 --> 00:18:10.120]  是放在樓梯口
[00:18:10.120 --> 00:18:11.760]  有些老人家上不了樓梯
[00:18:11.760 --> 00:18:14.280]  我們就找輪椅推他
[00:18:14.280 --> 00:18:16.240]  我有一次
[00:18:16.240 --> 00:18:17.520]  是貪得意
[00:18:17.520 --> 00:18:19.240]  貪得意
[00:18:19.240 --> 00:18:20.880]  試一試
[00:18:20.880 --> 00:18:23.640]  試一試坐輪椅是什麼感覺
[00:18:23.640 --> 00:18:26.520]  坐在那個位置
[00:18:26.520 --> 00:18:28.360]  給自己其實是一種的準備
[00:18:28.360 --> 00:18:30.720]  一種的心理準備
[00:18:30.720 --> 00:18:32.640]  我不知道
[00:18:32.640 --> 00:18:34.120]  走得好不好的時候
