
[00:00:00.000 --> 00:00:02.000]  頂尖網友平安
[00:02:49.000 --> 00:02:51.000]  而是裏面有一個喻表
[00:02:51.000 --> 00:02:53.000]  我們知道它不是喻言
[00:02:53.000 --> 00:02:54.000]  但它有喻表
[00:02:54.000 --> 00:02:56.000]  而喻表就不同喻言
[00:02:56.000 --> 00:03:01.000]  不同的比喻
[00:03:01.000 --> 00:03:04.000]  因為喻表可以是一個真實的
[00:03:04.000 --> 00:03:06.000]  大家知道羅亞的故事
[00:03:06.000 --> 00:03:07.000]  是一個歷史
[00:03:07.000 --> 00:03:09.000]  不是虛構出來的故事
[00:03:09.000 --> 00:03:13.000]  但神要去吩咐羅亞去做方舟
[00:03:13.000 --> 00:03:16.000]  藉著方舟去拯救那些人
[00:03:16.000 --> 00:03:18.000]  相信的人
[00:03:18.000 --> 00:03:21.000]  其實這是一個喻表耶穌基督的拯救
[00:03:21.000 --> 00:03:23.000]  雖然它是真實的
[00:03:23.000 --> 00:03:25.000]  但它有一個屬命的教導
[00:03:25.000 --> 00:03:26.000]  一個喻表在當中
[00:03:26.000 --> 00:03:28.000]  這就很不同了
[00:03:28.000 --> 00:03:30.000]  所以我們今天去看雅歌的時候
[00:03:30.000 --> 00:03:32.000]  除了以一個真實的故事來看
[00:03:32.000 --> 00:03:34.000]  這個故事的內容對我們提醒之外
[00:03:34.000 --> 00:03:37.000]  我們更加可以從一個雙重的意義當中
[00:03:37.000 --> 00:03:39.000]  就是他如何去喻表基督
[00:03:39.000 --> 00:03:43.000]  或者是神和他的子民以色列
[00:03:43.000 --> 00:03:45.000]  或者是耶穌基督和教會
[00:03:45.000 --> 00:03:47.000]  眾信徒之間的關係
[00:03:47.000 --> 00:03:50.000]  來作為一個應用和提醒
[00:03:50.000 --> 00:03:52.000]  接下來我會說說
[00:03:52.000 --> 00:03:55.000]  雅歌其實有多長呢?
[00:03:55.000 --> 00:03:57.000]  其實這首詩只有八章
[00:03:57.000 --> 00:03:59.000]  有機會可以去看看
[00:03:59.000 --> 00:04:03.000]  一般的大綱會把它分成三個階段
[00:04:03.000 --> 00:04:06.000]  第一個階段去描述一對戀人
[00:04:06.000 --> 00:04:10.000]  他們由戀愛中間享受那種喜樂
[00:04:10.000 --> 00:04:12.000]  同時也有掙扎
[00:04:12.000 --> 00:04:14.000]  一章到三章
[00:04:14.000 --> 00:04:17.000]  另外也有提到
[00:04:17.000 --> 00:04:19.000]  當戀愛是要盡力婚姻
[00:04:19.000 --> 00:04:20.000]  在婚姻當中
[00:04:20.000 --> 00:04:22.000]  所以到第二階段
[00:04:22.000 --> 00:04:24.000]  是婚姻與圓房
[00:04:24.000 --> 00:04:27.000]  所以到五章一節是一個高潮
[00:04:27.000 --> 00:04:30.000]  真真正正完成結婚
[00:04:30.000 --> 00:04:35.000]  接著婚姻不只是停留在結婚那一刻
[00:04:35.000 --> 00:04:37.000]  其實婚姻的關係很重要
[00:04:37.000 --> 00:04:41.000]  是不斷進步成熟邁向
[00:04:41.000 --> 00:04:43.000]  就是五章到八章
[00:04:43.000 --> 00:04:45.000]  到第二節
[00:04:45.000 --> 00:04:47.000]  這個內容其實也很相似
[00:04:47.000 --> 00:04:50.000]  如果我們套用在婚姻中也是很好
[00:04:50.000 --> 00:04:54.000]  因為婚姻的關係是需要不斷去盡心去建立
[00:04:54.000 --> 00:04:55.000]  去穩固
[00:04:55.000 --> 00:04:57.000]  但如果在屬靈的關係上
[00:04:57.000 --> 00:04:58.000]  我們可以看到與主的關係
[00:04:58.000 --> 00:04:59.000]  由我們初信主
[00:04:59.000 --> 00:05:00.000]  我們在熱愛當中
[00:05:00.000 --> 00:05:01.000]  與神的建立
[00:05:01.000 --> 00:05:03.000]  親密的關係
[00:05:03.000 --> 00:05:06.000]  在婚姻當中好像有一個關係很親密
[00:05:06.000 --> 00:05:08.000]  但在疫情過後
[00:05:08.000 --> 00:05:10.000]  可能我們面對實際的生活上
[00:05:10.000 --> 00:05:11.000]  我們是信徒
[00:05:11.000 --> 00:05:12.000]  我們面對很多掙扎
[00:05:12.000 --> 00:05:15.000]  很多不如意的事
[00:05:15.000 --> 00:05:17.000]  但如何面對呢?
[00:05:17.000 --> 00:05:18.000]  也是一個考驗
[00:05:18.000 --> 00:05:21.000]  如何考驗我們與主的關係呢?
[00:05:21.000 --> 00:05:24.000]  有一個關係慢慢步向成熟
[00:05:24.000 --> 00:05:26.000]  當中有很多需要付出很多代價
[00:05:26.000 --> 00:05:30.000]  我相信內容上也是這樣表達
[00:05:30.000 --> 00:05:32.000]  屬靈的教導
[00:05:32.000 --> 00:05:34.000]  所以這個故事是說到
[00:05:34.000 --> 00:05:37.000]  由戀愛婚姻到婚後出現緊張
[00:05:37.000 --> 00:05:39.000]  逐漸邁向成熟
[00:05:39.000 --> 00:05:41.000]  所以我相信今天的訊息
[00:05:41.000 --> 00:05:42.000]  對在座夫婦
[00:05:42.000 --> 00:05:45.000]  也會有一個很好的分享教導
[00:05:45.000 --> 00:05:46.000]  是一個指引
[00:05:46.000 --> 00:05:49.000]  但你說我又不是在結婚階段
[00:05:49.000 --> 00:05:50.000]  又沒有拍拖
[00:05:50.000 --> 00:05:52.000]  對我有什麼價值呢?
[00:05:52.000 --> 00:05:55.000]  我相信與神明的關係
[00:05:55.000 --> 00:05:56.000]  在預表當中
[00:05:56.000 --> 00:05:59.000]  能夠給我們帶出豐富的領受
[00:05:59.000 --> 00:06:01.000]  我今天說哪一段呢?
[00:06:01.000 --> 00:06:04.000]  我選擇了第三個階段
[00:06:04.000 --> 00:06:07.000]  在關係步向成熟當中
[00:06:07.000 --> 00:06:09.000]  需要面對的是什麼呢?
[00:06:09.000 --> 00:06:13.000]  我選擇了五章二節到六章十三節
[00:06:13.000 --> 00:06:14.000]  在這個過程
[00:06:14.000 --> 00:06:18.000]  在婚姻或信徒與主的關係上
[00:06:18.000 --> 00:06:21.000]  其實我們也經歷了一個尋尋覓覓
[00:06:21.000 --> 00:06:23.000]  失去又再找回
[00:06:23.000 --> 00:06:26.000]  這個失去如何找回呢?
[00:06:26.000 --> 00:06:29.000]  我今天會集中看這部分
[00:06:29.000 --> 00:06:30.000]  看的時候
[00:06:30.000 --> 00:06:33.000]  我會先和大家讀一些經文
[00:06:33.000 --> 00:06:35.000]  一起了解
[00:06:35.000 --> 00:06:37.000]  我今天的分段是
[00:06:37.000 --> 00:06:39.000]  五章二至六章十三
[00:06:39.000 --> 00:06:41.000]  分為三個階段
[00:06:41.000 --> 00:06:43.000]  來分享
[00:06:43.000 --> 00:06:45.000]  我們先看第一個階段
[00:06:45.000 --> 00:06:48.000]  五章二至八節
[00:06:48.000 --> 00:06:50.000]  先看兩節
[00:06:50.000 --> 00:06:52.000]  先看頭兩節
[00:06:52.000 --> 00:06:54.000]  我們一起讀
[00:06:54.000 --> 00:06:57.000]  1、2、3
[00:06:57.000 --> 00:06:59.000]  我身睡我
[00:06:59.000 --> 00:07:00.000]  我心卻醒
[00:07:00.000 --> 00:07:03.000]  這是我良人的聲音
[00:07:03.000 --> 00:07:04.000]  他敲門說
[00:07:04.000 --> 00:07:05.000]  我的妹子
[00:07:05.000 --> 00:07:06.000]  我的佳偶
[00:07:06.000 --> 00:07:07.000]  我的甲子
[00:07:07.000 --> 00:07:09.000]  我的完全人
[00:07:09.000 --> 00:07:11.000]  求你給我開門
[00:07:11.000 --> 00:07:14.000]  因我的頭滿了露水
[00:07:14.000 --> 00:07:17.000]  我的頭髮被夜露滴濕
[00:07:17.000 --> 00:07:18.000]  這是一首歌
[00:07:18.000 --> 00:07:20.000]  阿哥你知道這首歌嗎?
[00:07:20.000 --> 00:07:22.000]  如果我們唱粵劇都知道
[00:07:22.000 --> 00:07:24.000]  有男唱女唱
[00:07:24.000 --> 00:07:25.000]  現在是女
[00:07:25.000 --> 00:07:27.000]  女是紅色字
[00:07:27.000 --> 00:07:29.000]  男是藍色字
[00:07:29.000 --> 00:07:31.000]  這裡提到
[00:07:31.000 --> 00:07:34.000]  當這個女主人
[00:07:34.000 --> 00:07:36.000]  臥在床上
[00:07:36.000 --> 00:07:37.000]  她說她的心是醒的
[00:07:37.000 --> 00:07:39.000]  意思是她還沒睡
[00:07:39.000 --> 00:07:44.000]  二至八節是一個夢境
[00:07:44.000 --> 00:07:46.000]  但我又發覺
[00:07:46.000 --> 00:07:47.000]  其實未必是
[00:07:47.000 --> 00:07:50.000]  因為有些學者說
[00:07:50.000 --> 00:07:52.000]  其實不是做夢
[00:07:52.000 --> 00:07:54.000]  是一個真實的經歷
[00:07:54.000 --> 00:07:56.000]  一個真實的經歷
[00:07:56.000 --> 00:07:58.000]  她說她的心是醒的
[00:07:58.000 --> 00:08:00.000]  發生什麼事呢?
[00:08:00.000 --> 00:08:02.000]  她說她快要睡的時候
[00:08:02.000 --> 00:08:05.000]  情人即是她老公敲門
[00:08:05.000 --> 00:08:07.000]  她給了她很多甜言蜜語
[00:08:07.000 --> 00:08:08.000]  我的妹子
[00:08:08.000 --> 00:08:10.000]  通常妹子不是說妹妹
[00:08:10.000 --> 00:08:12.000]  你也知道韓劇
[00:08:12.000 --> 00:08:14.000]  老公也叫哥哥
[00:08:14.000 --> 00:08:17.000]  這位妹子是說太太
[00:08:17.000 --> 00:08:20.000]  所以佳偶即是太太
[00:08:20.000 --> 00:08:22.000]  即是她的配偶
[00:08:22.000 --> 00:08:24.000]  情人的意思
[00:08:24.000 --> 00:08:27.000]  給了她很多好聽的話
[00:08:27.000 --> 00:08:29.000]  她有一個要求
[00:08:29.000 --> 00:08:31.000]  你給我開門
[00:08:31.000 --> 00:08:33.000]  因為我外面被露水
[00:08:33.000 --> 00:08:35.000]  弄到頭髮都濕了
[00:08:35.000 --> 00:08:36.000]  現在我很不舒服
[00:08:36.000 --> 00:08:38.000]  我要進來這個地方
[00:08:38.000 --> 00:08:40.000]  進來後
[00:08:40.000 --> 00:08:42.000]  雖然有很多人分享
[00:08:42.000 --> 00:08:45.000]  其實是否對一種肉體的需要
[00:08:45.000 --> 00:08:47.000]  未必是一種
[00:08:47.000 --> 00:08:48.000]  也不一定
[00:08:48.000 --> 00:08:49.000]  但很明顯
[00:08:49.000 --> 00:08:52.000]  她是遇到一些難處
[00:08:52.000 --> 00:08:53.000]  一些需要
[00:08:53.000 --> 00:08:55.000]  她很需要她太太開門給她
[00:08:55.000 --> 00:08:57.000]  我們簡單去理解
[00:08:57.000 --> 00:08:58.000]  如果按字面
[00:08:58.000 --> 00:08:59.000]  未必去到這麼深入
[00:08:59.000 --> 00:09:02.000]  我們就發覺她有一個很大的需要
[00:09:02.000 --> 00:09:03.000]  她想進去
[00:09:03.000 --> 00:09:06.000]  你看看太太怎樣回應
[00:09:06.000 --> 00:09:08.000]  我們一起讀完
[00:09:08.000 --> 00:09:10.000]  我回答說
[00:09:10.000 --> 00:09:13.000]  我脫了衣裳怎能再穿上呢
[00:09:13.000 --> 00:09:16.000]  我洗了腳怎能再掂污呢
[00:09:16.000 --> 00:09:20.000]  我的良人從門孔裡伸進手來
[00:09:20.000 --> 00:09:22.000]  我便因他動了心
[00:09:22.000 --> 00:09:25.000]  我起來要給我良人開門
[00:09:25.000 --> 00:09:28.000]  我的兩手滴下抹藥
[00:09:28.000 --> 00:09:32.000]  我的指頭有抹藥汁滴在門山上
[00:09:32.000 --> 00:09:34.000]  我給我的良人開了門
[00:09:34.000 --> 00:09:37.000]  我的良人卻已轉身走了
[00:09:37.000 --> 00:09:39.000]  他說話的時候
[00:09:39.000 --> 00:09:40.000]  我神不守舍
[00:09:40.000 --> 00:09:43.000]  我卻影尋不見
[00:09:43.000 --> 00:09:45.000]  我呼叫他
[00:09:45.000 --> 00:09:47.000]  他卻不回答
[00:09:47.000 --> 00:09:49.000]  到這裏就是
[00:09:49.000 --> 00:09:51.000]  這個主人怎樣回答呢
[00:09:51.000 --> 00:09:52.000]  這個女主人
[00:09:52.000 --> 00:09:54.000]  她說我不行
[00:09:54.000 --> 00:09:55.000]  甚麼原因
[00:09:55.000 --> 00:09:56.000]  因為我洗了腳
[00:09:56.000 --> 00:10:00.000]  你知道以色列的地和香港不一樣
[00:10:00.000 --> 00:10:02.000]  如果你回到柬埔寨就知道
[00:10:02.000 --> 00:10:04.000]  以前的柬埔寨
[00:10:04.000 --> 00:10:08.000]  滿地黃沙
[00:10:08.000 --> 00:10:10.000]  經過一天的時候
[00:10:10.000 --> 00:10:12.000]  腳非常污糟
[00:10:12.000 --> 00:10:15.000]  所以他們要清潔得很乾淨
[00:10:15.000 --> 00:10:17.000]  可能很繁複
[00:10:17.000 --> 00:10:18.000]  然後上床睡覺
[00:10:18.000 --> 00:10:20.000]  還要換衣服
[00:10:20.000 --> 00:10:21.000]  她說除了衣服
[00:10:21.000 --> 00:10:23.000]  我想未必是索稅
[00:10:23.000 --> 00:10:26.000]  可能是換了外衣
[00:10:26.000 --> 00:10:27.000]  穿著另一件衣服
[00:10:27.000 --> 00:10:29.000]  她說我做了這麼多
[00:10:29.000 --> 00:10:31.000]  又要不方便下來
[00:10:31.000 --> 00:10:33.000]  你覺得是不是一個原因呢
[00:10:33.000 --> 00:10:34.000]  你會不會呢
[00:10:34.000 --> 00:10:35.000]  如果你老公跟你這樣說
[00:10:35.000 --> 00:10:37.000]  你會不會不開門給他呢
[00:10:37.000 --> 00:10:39.000]  反面
[00:10:39.000 --> 00:10:41.000]  真的反面
[00:10:41.000 --> 00:10:43.000]  但這個丈夫
[00:10:43.000 --> 00:10:44.000]  他也沒有放棄
[00:10:44.000 --> 00:10:46.000]  雖然他意味著
[00:10:46.000 --> 00:10:48.000]  只能再弄髒
[00:10:48.000 --> 00:10:50.000]  我又只能再穿上
[00:10:50.000 --> 00:10:51.000]  即是說不想
[00:10:51.000 --> 00:10:53.000]  為你多做一點事
[00:10:53.000 --> 00:10:55.000]  心急
[00:10:55.000 --> 00:10:57.000]  於是伸手入門
[00:10:57.000 --> 00:10:59.000]  外面可能有個洞
[00:10:59.000 --> 00:11:02.000]  可以伸手入去開內製
[00:11:02.000 --> 00:11:05.000]  但發覺不行
[00:11:05.000 --> 00:11:08.000]  於是他就離開了
[00:11:08.000 --> 00:11:11.000]  不過這個女的
[00:11:11.000 --> 00:11:14.000]  佳偶也因為丈夫這種行動
[00:11:14.000 --> 00:11:16.000]  她也嘗試努力
[00:11:16.000 --> 00:11:18.000]  被她這個行動來心動
[00:11:18.000 --> 00:11:20.000]  心動的意思是
[00:11:20.000 --> 00:11:22.000]  劈拍劈拍的那種跳
[00:11:22.000 --> 00:11:24.000]  那種跳的感覺是
[00:11:24.000 --> 00:11:27.000]  因她的行動而感到同情她
[00:11:27.000 --> 00:11:29.000]  或者憐恤她
[00:11:29.000 --> 00:11:31.000]  這個是她
[00:11:31.000 --> 00:11:33.000]  不過很可惜
[00:11:33.000 --> 00:11:35.000]  走了
[00:11:35.000 --> 00:11:37.000]  可能去到這個故事
[00:11:37.000 --> 00:11:38.000]  第六節的時候
[00:11:38.000 --> 00:11:39.000]  你會問
[00:11:39.000 --> 00:11:41.000]  其實發生什麼事呢
[00:11:41.000 --> 00:11:42.000]  明明剛才她姑娘說
[00:11:42.000 --> 00:11:45.000]  他們五章一節是原房的
[00:11:45.000 --> 00:11:47.000]  是一個非常非常恩愛
[00:11:47.000 --> 00:11:49.000]  很高潮的時間
[00:11:49.000 --> 00:11:52.000]  五章一節突然間就發生這個情景
[00:11:52.000 --> 00:11:54.000]  當然知道我們中間
[00:11:54.000 --> 00:11:57.000]  唱歌的事就什麼都唱了
[00:11:57.000 --> 00:11:59.000]  故事就什麼都寫了出來
[00:11:59.000 --> 00:12:01.000]  但我想在一個真實的情景
[00:12:01.000 --> 00:12:03.000]  我們都明白一件事
[00:12:03.000 --> 00:12:05.000]  這個故事不是說
[00:12:05.000 --> 00:12:09.000]  白雪公主與王子的童話故事
[00:12:09.000 --> 00:12:12.000]  在真實的婚姻當中
[00:12:12.000 --> 00:12:14.000]  人與人之間的關係裡
[00:12:14.000 --> 00:12:16.000]  或者我們跟神的關係裡
[00:12:16.000 --> 00:12:17.000]  其實都面對一個現況
[00:12:17.000 --> 00:12:19.000]  一個實況是什麼
[00:12:19.000 --> 00:12:21.000]  熱戀過後就會
[00:12:21.000 --> 00:12:23.000]  就會丟淡
[00:12:23.000 --> 00:12:25.000]  新婚過後每個人都很開心
[00:12:25.000 --> 00:12:27.000]  我們很明顯的說
[00:12:27.000 --> 00:12:30.000]  人會隨著時間
[00:12:30.000 --> 00:12:32.000]  感情會變淡
[00:12:32.000 --> 00:12:34.000]  又或者會因為某些誤會
[00:12:34.000 --> 00:12:36.000]  而導致關係變差
[00:12:36.000 --> 00:12:38.000]  特別我們香港
[00:12:38.000 --> 00:12:40.000]  我們都說
[00:12:40.000 --> 00:12:42.000]  有一句話常常說
[00:12:42.000 --> 00:12:44.000]  因為誤會
[00:12:44.000 --> 00:12:47.000]  而分開
[00:12:47.000 --> 00:12:49.000]  因為了解
[00:12:49.000 --> 00:12:51.000]  因為太多誤會
[00:12:51.000 --> 00:12:53.000]  大家都看自己美好一面
[00:12:53.000 --> 00:12:55.000]  集中看大家好
[00:12:55.000 --> 00:12:57.000]  但因為真實一起相處的時候
[00:12:57.000 --> 00:12:59.000]  就真真正正看到
[00:12:59.000 --> 00:13:01.000]  自己真正
[00:13:01.000 --> 00:13:03.000]  自己是一個什麼人
[00:13:03.000 --> 00:13:05.000]  對方是一個什麼人的時候
[00:13:05.000 --> 00:13:07.000]  這種才令我們面對一個很大的挑戰
[00:13:07.000 --> 00:13:10.000]  這個雖然不足為奇
[00:13:10.000 --> 00:13:12.000]  五章一節和五章二節
[00:13:12.000 --> 00:13:14.000]  突然間很大的
[00:13:14.000 --> 00:13:16.000]  八十度的轉變
[00:13:16.000 --> 00:13:18.000]  一百六十度的轉變
[00:13:18.000 --> 00:13:20.000]  我們去
[00:13:20.000 --> 00:13:22.000]  看一些數據
[00:13:22.000 --> 00:13:24.000]  其實我想婚姻都是給我們很大的挑戰
[00:13:24.000 --> 00:13:26.000]  你知不知道現在
[00:13:26.000 --> 00:13:28.000]  離婚率其實都很年輕化
[00:13:28.000 --> 00:13:30.000]  香港結婚
[00:13:30.000 --> 00:13:32.000]  有些數字給你們看一看
[00:13:32.000 --> 00:13:34.000]  都嚇到你
[00:13:34.000 --> 00:13:36.000]  很新的這個是2020年版的
[00:13:36.000 --> 00:13:38.000]  就是男女的數字統計
[00:13:38.000 --> 00:13:40.000]  這個91年的
[00:13:40.000 --> 00:13:42.000]  結婚
[00:13:42.000 --> 00:13:44.000]  的人數大概有
[00:13:44.000 --> 00:13:46.000]  三萬多
[00:13:46.000 --> 00:13:48.000]  去到現在2019年
[00:13:48.000 --> 00:13:50.000]  兩年前是五萬多宗
[00:13:50.000 --> 00:13:52.000]  你看到離婚率
[00:13:52.000 --> 00:13:54.000]  91年的時候
[00:13:54.000 --> 00:13:56.000]  是有六千多宗
[00:13:56.000 --> 00:13:58.000]  但對比就是說
[00:13:58.000 --> 00:14:00.000]  十個人結婚有一點八個人離婚
[00:14:00.000 --> 00:14:02.000]  但去到2019年
[00:14:02.000 --> 00:14:04.000]  雖然多了人結婚
[00:14:04.000 --> 00:14:06.000]  人口多了
[00:14:06.000 --> 00:14:08.000]  五萬多宗
[00:14:08.000 --> 00:14:10.000]  離婚率有二萬一
[00:14:10.000 --> 00:14:12.000]  十個人結婚
[00:14:12.000 --> 00:14:14.000]  有三點八個人離婚
[00:14:14.000 --> 00:14:16.000]  現在是2021年
[00:14:16.000 --> 00:14:18.000]  可能已經去到四個人
[00:14:18.000 --> 00:14:20.000]  可不可怕
[00:14:20.000 --> 00:14:22.000]  十個人結婚
[00:14:22.000 --> 00:14:24.000]  你預計有四個人會離婚
[00:14:24.000 --> 00:14:26.000]  為什麼會這樣
[00:14:26.000 --> 00:14:28.000]  其實
[00:14:28.000 --> 00:14:30.000]  平均年齡都是低了
[00:14:30.000 --> 00:14:32.000]  現在是37.7
[00:14:32.000 --> 00:14:34.000]  離婚的年紀
[00:14:34.000 --> 00:14:36.000]  這個年數
[00:14:36.000 --> 00:14:38.000]  過了這個年紀
[00:14:38.000 --> 00:14:40.000]  年期
[00:14:40.000 --> 00:14:42.000]  十年
[00:14:42.000 --> 00:14:44.000]  都未到
[00:14:44.000 --> 00:14:46.000]  9.3年
[00:14:46.000 --> 00:14:48.000]  平均
[00:14:48.000 --> 00:14:50.000]  為什麼會有這麼大的轉變
[00:14:50.000 --> 00:14:52.000]  我發覺原來
[00:14:52.000 --> 00:14:54.000]  真的不簡單
[00:14:54.000 --> 00:14:56.000]  因為人與人之間
[00:14:56.000 --> 00:14:58.000]  夫婦之間相處真的很困難
[00:14:58.000 --> 00:15:00.000]  我都在經歷
[00:15:00.000 --> 00:15:02.000]  離婚的人數
[00:15:02.000 --> 00:15:04.000]  結婚人數下降
[00:15:04.000 --> 00:15:06.000]  婚姻對婚姻失望
[00:15:06.000 --> 00:15:08.000]  沒什麼保障
[00:15:08.000 --> 00:15:10.000]  自然下降
[00:15:10.000 --> 00:15:12.000]  但離婚又升高
[00:15:12.000 --> 00:15:14.000]  差距越來越近
[00:15:14.000 --> 00:15:16.000]  很多人害怕
[00:15:16.000 --> 00:15:18.000]  將來人們不建議
[00:15:18.000 --> 00:15:20.000]  結婚同居
[00:15:20.000 --> 00:15:22.000]  剛結婚的人很少
[00:15:22.000 --> 00:15:24.000]  再婚的人又多
[00:15:24.000 --> 00:15:26.000]  因為離婚又再結婚的人
[00:15:26.000 --> 00:15:28.000]  所謂結婚當中
[00:15:28.000 --> 00:15:30.000]  有一部分人
[00:15:30.000 --> 00:15:32.000]  都未必是初次結婚
[00:15:32.000 --> 00:15:34.000]  未必是初次結婚
[00:15:34.000 --> 00:15:36.000]  其實這些都是帶來
[00:15:36.000 --> 00:15:38.000]  家庭很多混亂
[00:15:38.000 --> 00:15:40.000]  社會問題都好
[00:15:40.000 --> 00:15:42.000]  衍生很多社會問題
[00:15:42.000 --> 00:15:44.000]  我們發覺原來
[00:15:44.000 --> 00:15:46.000]  由五章一節
[00:15:46.000 --> 00:15:48.000]  去到五章二節
[00:15:48.000 --> 00:15:50.000]  為什麼會發生這麼多問題
[00:15:50.000 --> 00:15:52.000]  我想第一樣東西看到
[00:15:52.000 --> 00:15:54.000]  這些是夫婦相處的問題
[00:15:54.000 --> 00:15:56.000]  夫婦之間的信任
[00:15:56.000 --> 00:15:58.000]  越來越少
[00:15:58.000 --> 00:16:00.000]  但衝突的話題又多了
[00:16:00.000 --> 00:16:02.000]  所以為了雞毛蒜皮
[00:16:02.000 --> 00:16:04.000]  瑣碎的事情
[00:16:04.000 --> 00:16:06.000]  大家都很生氣
[00:16:06.000 --> 00:16:08.000]  勒著大家就吵架
[00:16:08.000 --> 00:16:10.000]  另外
[00:16:10.000 --> 00:16:12.000]  在去年
[00:16:12.000 --> 00:16:14.000]  一年前
[00:16:14.000 --> 00:16:16.000]  去年八月到十二月
[00:16:16.000 --> 00:16:18.000]  都做了一些問卷調節在網上
[00:16:18.000 --> 00:16:20.000]  訪問了213個人
