
[00:00:00.000 --> 00:00:01.800]  在過去的春節裏面
[00:03:24.400 --> 00:03:27.720]  大家看得到了都很難決定生命是什麼時候開始
[00:03:27.720 --> 00:03:31.120]  我們看不到的屬靈生命更加難判斷
[00:03:31.120 --> 00:03:34.880]  那麼我們看不到屬靈的生命就更加難判斷
[00:03:34.880 --> 00:03:38.600]  很感恩剛才剛剛和Lily做了一個決志祈禱
[00:03:38.600 --> 00:03:41.880]  很感恩剛才牧師和Lily做了一個決志禱告
[00:03:41.880 --> 00:03:44.640]  屬靈的生命是不是從做決志祈禱的時候開始呢?
[00:03:44.640 --> 00:03:47.080]  屬靈的生命是不是從決志禱告的時候開始呢?
[00:03:47.080 --> 00:03:49.080]  還是我們流水的時候開始呢?
[00:03:49.080 --> 00:03:50.840]  還是我們受了水禮的時候才開始呢?
[00:03:50.840 --> 00:03:54.920]  還是我們要決心跟隨主耶穌的教導而行才開始呢?
[00:03:54.920 --> 00:03:58.840]  還是我們決心跟隨主耶穌基督的教導的時候才開始呢?
[00:03:58.840 --> 00:04:01.560]  不同的神學派系或者神學家都有不同的看法
[00:04:01.560 --> 00:04:05.040]  不同派別的神學家都有不同的看法
[00:04:05.040 --> 00:04:09.520]  因為我們沒有一個人好像神一樣能夠完全看得到人的內心
[00:04:09.520 --> 00:04:12.960]  因為我們沒有一個人像神一樣能夠完全看得到人的內心
[00:04:12.960 --> 00:04:15.480]  所以我們沒有辦法知道那個人說他信耶穌的時候
[00:04:15.480 --> 00:04:17.200]  他是不是真心信耶穌
[00:04:17.200 --> 00:04:19.320]  所以我們不知道一個人信耶穌的時候
[00:04:19.320 --> 00:04:20.920]  是否是真心的信耶穌
[00:04:20.920 --> 00:04:22.440]  但是我們有一個東西是肯定的
[00:04:22.440 --> 00:04:24.440]  但是有一樣我們可以肯定
[00:04:24.440 --> 00:04:25.440]  因為聖經說的
[00:04:25.440 --> 00:04:29.360]  救恩就是從我們真心相信主耶穌的時候
[00:04:29.360 --> 00:04:32.440]  救恩是從我們真心相信主耶穌的時候
[00:04:32.440 --> 00:04:34.560]  相信是包括口裡承認
[00:04:34.560 --> 00:04:36.080]  相信包括口裡承認
[00:04:36.080 --> 00:04:37.400]  和心裡相信
[00:04:37.400 --> 00:04:38.560]  和心裡相信
[00:04:38.560 --> 00:04:40.240]  當我們有真心的時候
[00:04:40.240 --> 00:04:41.480]  當我們有真心的時候
[00:04:41.480 --> 00:04:44.000]  我們永生就在那個時候開始
[00:04:44.000 --> 00:04:45.880]  我們的永生就從那個時候開始
[00:04:45.880 --> 00:04:49.000]  所以信耶穌得永生不是我們死了之後才開始
[00:04:49.000 --> 00:04:52.000]  所以信耶穌得永生不是我們死了之後才開始
[00:04:52.000 --> 00:04:55.760]  而是當我們在真心相信那一剎那的時候開始
[00:04:55.760 --> 00:04:58.520]  在我們真心相信的那一剎那開始
[00:04:58.520 --> 00:05:02.720]  在那一剎那我們已經進入這個永生
[00:05:02.720 --> 00:05:06.320]  在世上我們已經進入了這個永生
[00:05:06.320 --> 00:05:08.440]  已經在神的國度裡面
[00:05:08.440 --> 00:05:09.440]  已經在神的國度裡面
[00:05:09.440 --> 00:05:11.440]  我們已經是天國的一份子
[00:05:11.440 --> 00:05:13.440]  我們已經是天國的一份子
[00:05:13.440 --> 00:05:16.760]  已經得著神所應許的永生
[00:05:16.760 --> 00:05:19.040]  已經得著神所應許的永生
[00:05:19.040 --> 00:05:20.240]  所以我們看回剛才的經文
[00:05:20.240 --> 00:05:23.920]  當本來說神叫我們與基督一同活過來
[00:05:23.920 --> 00:05:26.920]  所以我們看剛才的經文
[00:05:26.920 --> 00:05:30.000]  神叫我們與基督一同活過來
[00:05:30.000 --> 00:05:32.320]  神叫我們與基督一同活過來
[00:05:32.320 --> 00:05:35.880]  原文這個一同活過來是過去式的時代
[00:05:35.880 --> 00:05:38.800]  原文這個一同活過來是過去式的時代
[00:05:38.800 --> 00:05:42.440]  就是說我們已經與基督一同活過來
[00:05:42.440 --> 00:05:45.320]  意思就是我們已經與基督一同活過來
[00:05:45.320 --> 00:05:48.320]  聖經不是說我們將會與基督一同活過來
[00:05:48.320 --> 00:05:51.880]  聖經不是說我們將要與基督一同活過來
[00:05:51.880 --> 00:05:54.440]  聖經沒有這樣講
[00:05:54.440 --> 00:05:56.520]  所以我們可能會問
[00:05:56.520 --> 00:06:00.080]  我們怎樣知道我們已經與基督一同活過來呢
[00:06:00.080 --> 00:06:01.280]  所以我們可能會問
[00:06:01.280 --> 00:06:05.200]  我們怎樣知道我們已經與基督一同活過來呢
[00:06:05.200 --> 00:06:07.000]  屬靈的生命是看不到的
[00:06:07.000 --> 00:06:08.480]  屬靈的生命是看不到的
[00:06:08.480 --> 00:06:10.080]  我們怎樣知道我們已經有
[00:06:10.080 --> 00:06:12.600]  或者我們這個屬靈的生命已經開始了呢
[00:06:12.600 --> 00:06:16.600]  那麼我們怎樣知道我們屬靈的生命已經開始了呢
[00:06:16.600 --> 00:06:19.840]  其實世上這個世界有很多東西我們都看不到的
[00:06:19.840 --> 00:06:22.560]  實際上這世上很多東西我們都看不到的
[00:06:22.560 --> 00:06:26.040]  但我們仍然知道那些看不到的東西仍然存在的
[00:06:26.040 --> 00:06:28.360]  但我們知道看不到的東西依然是存在的
[00:06:28.360 --> 00:06:29.360]  有什麼例子呢
[00:06:29.360 --> 00:06:31.640]  有什麼例子呢
[00:06:31.640 --> 00:06:32.800]  澳洲經常都這樣說
[00:06:32.800 --> 00:06:34.680]  最明顯的例子就是風
[00:06:34.680 --> 00:06:35.880]  澳洲經常都這樣說
[00:06:35.880 --> 00:06:37.400]  最明顯的例子就是風
[00:06:37.400 --> 00:06:40.720]  你試一下在一個熱得不得了的日子裡面沒有風
[00:06:40.720 --> 00:06:42.240]  你馬上就可以感受得到
[00:06:42.240 --> 00:06:44.720]  你可以試一下在很熱的日子裡
[00:06:44.720 --> 00:06:47.400]  如果沒有風的話會是怎麼樣
[00:06:47.400 --> 00:06:49.480]  有一次主耶穌來到去形容
[00:06:49.480 --> 00:06:52.520]  去描述屬靈生命
[00:06:52.520 --> 00:06:55.480]  有一次主耶穌來描述屬靈生命
[00:06:55.480 --> 00:06:59.400]  祂用了一個詞語來形容我們新的屬靈生命
[00:06:59.400 --> 00:07:01.000]  祂說「重生」
[00:07:01.000 --> 00:07:04.280]  祂用「重生」這個詞來描述我們屬靈的生命
[00:07:04.280 --> 00:07:05.960]  在這個讓人福音的時候
[00:07:05.960 --> 00:07:08.280]  當主耶穌講「重生」的時候
[00:07:08.280 --> 00:07:12.240]  在約翰福音裡當主耶穌講「重生」的時候
[00:07:12.240 --> 00:07:14.560]  祂說「風隨著意思吹」
[00:07:14.560 --> 00:07:16.480]  祂說「風隨著意思吹」
[00:07:16.480 --> 00:07:17.600]  你聽到風聲
[00:07:17.600 --> 00:07:19.600]  但是不知道風從哪裡來
[00:07:19.600 --> 00:07:21.840]  你都不知道它往哪裡去
[00:07:21.840 --> 00:07:23.320]  你聽見風的聲音
[00:07:23.320 --> 00:07:24.760]  卻不知道它從哪裡來
[00:07:24.760 --> 00:07:26.720]  雖然我們看不到風
[00:07:26.720 --> 00:07:28.120]  所以我們看不到風
[00:07:28.120 --> 00:07:30.680]  但是中國人說「風吹草動」
[00:07:30.680 --> 00:07:32.400]  但是中國話講「風吹草動」
[00:07:32.400 --> 00:07:35.080]  所以我們看到草動來動去就知道有風了
[00:07:35.080 --> 00:07:37.080]  我們聽到草動所以看到風了
[00:07:37.080 --> 00:07:39.560]  所以我們從風所產生的效果
[00:07:39.560 --> 00:07:41.040]  知道我們雖然看不到風
[00:07:41.040 --> 00:07:42.400]  但是我們知道風的存在
[00:07:42.400 --> 00:07:44.320]  所以我們從風產生的效果
[00:07:44.320 --> 00:07:45.920]  知道我們雖然看不到風
[00:07:45.920 --> 00:07:47.480]  但知道它的存在
[00:07:47.480 --> 00:07:50.400]  雖然我們肉眼看不到我們屬靈生命的開始
[00:07:50.400 --> 00:07:52.880]  所以我們肉眼看不到屬靈生命的開始
[00:07:52.880 --> 00:07:54.920]  但是我們可以從生命
[00:07:54.920 --> 00:07:58.760]  聖靈感動之下的生命的改變
[00:07:58.760 --> 00:08:00.800]  我們知道屬靈生命的那個開始
[00:08:00.800 --> 00:08:04.600]  但是我們知道從屬靈感動生命的變化
[00:08:04.600 --> 00:08:06.600]  能夠知道屬靈生命的開始
[00:08:06.600 --> 00:08:10.480]  所以保羅在剛才所讀的經文提醒我們
[00:08:10.480 --> 00:08:13.000]  所以保羅的經文剛才提醒我們
[00:08:13.000 --> 00:08:15.280]  在我們未信主耶穌之前
[00:08:15.280 --> 00:08:17.720]  在我們未信主耶穌之前
[00:08:17.720 --> 00:08:19.440]  保羅說我們的行事為人
[00:08:19.440 --> 00:08:21.480]  是隨從今世的風俗
[00:08:21.480 --> 00:08:25.680]  保羅說我們行事為人是隨從今世的風俗
[00:08:25.680 --> 00:08:27.720]  我們信服空中的掌權者
[00:08:27.720 --> 00:08:30.000]  我們信服空中的掌權者
[00:08:30.000 --> 00:08:32.840]  所以我們以前未信耶穌之前
[00:08:32.840 --> 00:08:34.200]  我們未信耶穌之前
[00:08:34.200 --> 00:08:37.080]  我們所擔心我們所關顧的就是我們自己
[00:08:37.080 --> 00:08:39.240]  我們所擔心的關顧的就是自己
[00:08:39.240 --> 00:08:40.800]  我們的慾望有沒有被滿足呢
[00:08:40.800 --> 00:08:42.440]  我們的肉慾有沒有被滿足呢
[00:08:42.440 --> 00:08:44.840]  我所做的事情是不是對我們有好處
[00:08:44.840 --> 00:08:47.240]  我做的事情有沒有對我有好處
[00:08:47.240 --> 00:08:49.600]  似乎整個世界都要圍繞自己轉
[00:08:49.600 --> 00:08:52.160]  好像整個世界都是要為自己而轉
[00:08:52.160 --> 00:08:56.600]  保羅的意思就是在過去的時候
[00:08:56.600 --> 00:08:59.000]  保羅的意思是在過去的時候
[00:08:59.000 --> 00:09:01.720]  我們就是隨著這些的喜好來行
[00:09:01.720 --> 00:09:04.280]  我們都是隨著自己的喜好而行
[00:09:04.280 --> 00:09:08.440]  他的形容就是說我們就是可怒之子
[00:09:08.440 --> 00:09:11.480]  所以他的形容就是我們是可怒之子
[00:09:11.480 --> 00:09:14.040]  但是當我們與基督一同活過來之後
[00:09:14.040 --> 00:09:16.360]  但是當我們與基督一同活過來之後
[00:09:16.360 --> 00:09:20.840]  當我們在神的裏面領受新的屬靈生命
[00:09:20.840 --> 00:09:23.520]  當我們在神的裏面領受屬靈新的生命的時候
[00:09:23.520 --> 00:09:23.640]  當我們在神的裏面領受屬靈新的生命的時候
[00:09:23.640 --> 00:09:25.600]  我們就不再以自己為中心
[00:09:25.600 --> 00:09:27.600]  我們就不再以自己為中心
[00:09:27.600 --> 00:09:30.000]  保羅在哥倫多後書就說
[00:09:30.000 --> 00:09:32.080]  保羅在哥倫多後書裏講
[00:09:32.080 --> 00:09:32.120]  保羅在哥倫多後書裏講
[00:09:32.120 --> 00:09:33.880]  我們與基督一同活過來
[00:09:33.880 --> 00:09:35.920]  我們與基督一同活過來
[00:09:35.920 --> 00:09:37.800]  我們就不再為自己而活
[00:09:37.800 --> 00:09:39.440]  我們就不再為自己而活
[00:09:39.440 --> 00:09:42.720]  而是為替我們死而復活的主活
[00:09:42.720 --> 00:09:45.760]  而是為替我們死而復活的主活
[00:09:45.760 --> 00:09:47.120]  所以主耶穌提醒我們
[00:09:47.120 --> 00:09:48.520]  所以主耶穌提醒我們
[00:09:48.520 --> 00:09:51.040]  在路加福音裏這樣說
[00:09:51.040 --> 00:09:52.600]  在路加福音裏這樣說
[00:09:52.600 --> 00:09:55.640]  他說沒有一棵好的樹會結壞果子
[00:09:55.640 --> 00:09:57.960]  他說沒有一棵好的樹會結壞果子
[00:09:57.960 --> 00:10:00.800]  也不會有一棵壞的樹來結好果子
[00:10:00.800 --> 00:10:03.120]  也沒有一棵壞的樹來結好果子
[00:10:03.120 --> 00:10:06.040]  所以如果我們真的在基督裏面
[00:10:06.040 --> 00:10:07.520]  和基督一同活過來的時候
[00:10:07.520 --> 00:10:10.480]  如果我們真的和基督一同活過來的時候
[00:10:10.480 --> 00:10:12.280]  我們就有著新的生命
[00:10:12.280 --> 00:10:13.800]  我們就有著新的生命
[00:10:13.800 --> 00:10:19.640]  我們行事為人就應該和我們的新生命一致
[00:10:19.640 --> 00:10:22.840]  我們的行事為人就應該跟我們的新生命是一致的
[00:10:22.840 --> 00:10:24.760]  更加重要的是我們這個行為上
[00:10:24.760 --> 00:10:25.840]  生命上的改變
[00:10:25.840 --> 00:10:28.240]  是我們周圍的人都應該看得到的
[00:10:28.240 --> 00:10:30.520]  更重要的是我們行事為人的改變
[00:10:30.520 --> 00:10:33.200]  生命的改變是周圍的人都可以看到的
[00:10:33.200 --> 00:10:36.440]  所以雖然我們看不到屬靈的生命
[00:10:36.440 --> 00:10:38.520]  所以我們看不到屬靈的生命
[00:10:38.520 --> 00:10:41.040]  但是從我們的行事為人
[00:10:41.040 --> 00:10:42.480]  但是從我們的行事為人
[00:10:42.480 --> 00:10:44.000]  從我們生命的改變
[00:10:44.000 --> 00:10:45.080]  從我們生命的改變
[00:10:45.080 --> 00:10:49.160]  我們可以知道我們是得著神所賜的永生
[00:10:49.160 --> 00:10:52.280]  我們能夠知道我們得著神的永生
[00:10:52.280 --> 00:10:56.320]  我們看第二個福的特質
[00:10:56.320 --> 00:10:59.320]  那麼我們現在看第二個福的特質
[00:10:59.320 --> 00:11:00.520]  我形容這個特質是
[00:11:00.520 --> 00:11:02.880]  不是地上乃是天上
[00:11:02.880 --> 00:11:05.640]  這個特質是不是地上乃是天上
[00:11:05.640 --> 00:11:07.600]  在第五到第六節
[00:11:07.600 --> 00:11:10.480]  第五章到第六節
[00:11:10.480 --> 00:11:12.520]  已附所述五章到六節
[00:11:12.520 --> 00:11:14.160]  第五到第六節
[00:11:14.160 --> 00:11:15.520]  第五到第六節
[00:11:15.520 --> 00:11:16.560]  在這兩節裡面
[00:11:16.560 --> 00:11:17.600]  大家留意的話
[00:11:17.600 --> 00:11:20.960]  本來用了三個一同來形容救恩
[00:11:20.960 --> 00:11:26.720]  在這兩節大家注意保羅用了三個一同來形容永生
[00:11:26.720 --> 00:11:28.960]  他說「與基督一同活過來」
[00:11:28.960 --> 00:11:31.240]  他說「與基督一同活過來」
[00:11:31.240 --> 00:11:33.000]  「與基督一同復活」
[00:11:33.000 --> 00:11:34.640]  「與基督一同復活」
[00:11:34.640 --> 00:11:37.160]  還有「與基督一同坐在天上」
[00:11:37.160 --> 00:11:39.600]  還有「與基督一同坐在天上」
[00:11:39.600 --> 00:11:42.640]  我想大家特別留意保羅怎麼講的
[00:11:42.640 --> 00:11:44.920]  我想大家留意保羅是怎樣講的
[00:11:44.920 --> 00:11:48.000]  他說「當我們死在過犯罪惡之中的時候」
[00:11:48.000 --> 00:11:52.400]  他說「當我們死在過犯罪惡之中的時候」
[00:11:52.400 --> 00:11:54.360]  「便叫我們與基督一同活過來」
[00:11:54.360 --> 00:11:56.520]  「便叫我們與基督一同活過來」
[00:11:56.520 --> 00:11:58.440]  留意他接著說
[00:11:58.440 --> 00:11:59.560]  接著他講
[00:11:59.560 --> 00:12:03.080]  他說「他又叫我們與基督一同復活」
[00:12:03.080 --> 00:12:06.120]  「他又叫我們與基督一同復活」
[00:12:06.120 --> 00:12:09.720]  所以這裡所講的「活過來」和「復活」
[00:12:09.720 --> 00:12:11.000]  是不一樣的
[00:12:11.000 --> 00:12:15.160]  所以這裡講的「活過來」和「復活」是不一樣的
[00:12:15.160 --> 00:12:17.840]  在中文的翻譯我們不是看得很清楚分別在哪裡
[00:12:17.840 --> 00:12:21.240]  在中文的翻譯我們不是看得很清楚分別在哪裡
[00:12:21.240 --> 00:12:22.920]  「活過來」就是「復活」
[00:12:22.920 --> 00:12:24.720]  「活過來」就是「復活」
[00:12:24.720 --> 00:12:26.480]  但是在希臘文裡
[00:12:26.480 --> 00:12:28.160]  但是在希臘文裡
[00:12:28.160 --> 00:12:30.920]  「活過來」這個字是指死人的復活
[00:12:30.920 --> 00:12:33.200]  「活過來」是指死人的復活
[00:12:33.200 --> 00:12:35.720]  好像是一種「蘇醒」的意思
[00:12:35.720 --> 00:12:38.440]  就好像是「蘇醒」的意思
[00:12:38.440 --> 00:12:43.360]  但是在第六節的「復活」的意思是指「提升」或者「起來」
[00:12:43.360 --> 00:12:46.880]  那麼在第六節這個「復活」的意思是指
[00:12:46.880 --> 00:12:49.000]  「提升」或者是「起來」的意思
[00:12:49.000 --> 00:12:50.960]  那麼我相信這個分別
[00:12:50.960 --> 00:12:53.680]  可以在主耶穌一個
[00:12:53.680 --> 00:12:58.200]  叫一個死人復活的故事裡面可以看得很清楚
[00:12:58.200 --> 00:13:03.400]  所以這個分別在主耶穌讓人復活的故事裡是很清楚的
[00:13:03.400 --> 00:13:06.440]  在路加福音第八章有這樣的記載
[00:13:06.440 --> 00:13:08.880]  在路加福音第八章有這樣的記載
[00:13:08.880 --> 00:13:12.400]  那時候就講有一個女兒死了
[00:13:12.400 --> 00:13:15.080]  那時候就講有一個女孩子死去了
[00:13:15.080 --> 00:13:17.960]  主耶穌就說叫那些人不需要哭
[00:13:17.960 --> 00:13:20.800]  因為這個女孩子不是死了是睡了
[00:13:20.800 --> 00:13:22.480]  那麼耶穌當時就說
[00:13:22.480 --> 00:13:25.960]  「不要哭,這個孩子不是死了,是睡著了」
[00:13:25.960 --> 00:13:27.560]  但是那些人當然笑他
[00:13:27.560 --> 00:13:30.320]  那麼大家就嘲笑耶穌
[00:13:30.320 --> 00:13:31.760]  那麼耶穌就跟他講
[00:13:31.760 --> 00:13:36.760]  耶穌就拉著這個死了的女孩來講
[00:13:36.760 --> 00:13:40.040]  那麼耶穌就拉著這個死去的女孩的手說
[00:13:40.040 --> 00:13:41.520]  「女兒,起來吧」
[00:13:41.520 --> 00:13:42.800]  就這麼簡單的說話
[00:13:42.800 --> 00:13:45.360]  「女兒,起來吧」就這麼簡單的說話
[00:13:45.360 --> 00:13:49.880]  我想大家留意三個接著發生的事情
[00:13:49.880 --> 00:13:53.080]  那麼我想請大家留意三件接著發生的事情
[00:13:53.080 --> 00:13:57.200]  第一,這個女孩的靈魂變回來了
[00:13:57.200 --> 00:13:59.080]  這個女孩的靈魂變回來了
[00:13:59.080 --> 00:14:01.080]  第二,她立刻起來了
[00:14:01.080 --> 00:14:02.640]  第二,她立刻起來了
[00:14:02.640 --> 00:14:05.720]  第三,耶穌吩咐給她東西吃
[00:14:05.720 --> 00:14:07.640]  第三,耶穌吩咐給她東西吃
[00:14:07.640 --> 00:14:10.800]  我覺得這三個發生的事情
[00:14:10.800 --> 00:14:15.320]  跟我們剛才保羅所說的三個一同是一致性的
[00:14:15.320 --> 00:14:16.680]  那麼這三件事情
[00:14:16.680 --> 00:14:19.760]  跟剛才保羅講的三個一同是一致的
[00:14:19.760 --> 00:14:23.560]  保羅說,當我們死在過犯之中
[00:14:23.560 --> 00:14:25.480]  就與基督一同活過來
[00:14:25.480 --> 00:14:27.920]  當保羅說,當我們死在過犯之中
[00:14:27.920 --> 00:14:30.320]  叫我們與基督一同活過來
[00:14:30.320 --> 00:14:37.840]  這個就可以我們看這個女孩的靈魂回到她的身體
[00:14:37.840 --> 00:14:40.760]  就像是剛才我們看到那個女孩的靈魂
[00:14:40.760 --> 00:14:42.240]  回到她的身體
[00:14:42.240 --> 00:14:43.520]  就活過來了
[00:14:43.520 --> 00:14:44.640]  就活過來了
[00:14:44.640 --> 00:14:47.600]  接著保羅說,我們與基督一同復活
[00:14:47.600 --> 00:14:50.520]  接著保羅說,我們與基督一同復活
[00:14:50.520 --> 00:14:52.920]  復活剛才我們講過是起來的意思
[00:14:52.920 --> 00:14:54.640]  復活是指起來的意思
[00:14:54.640 --> 00:14:56.840]  就好像主耶穌叫這個女孩
[00:14:56.840 --> 00:14:58.760]  就是靈魂翻了女孩之後
[00:14:58.760 --> 00:15:00.200]  就叫這個女孩起來
[00:15:00.200 --> 00:15:03.680]  就好像耶穌讓這個女孩靈魂回來之後
[00:15:03.680 --> 00:15:04.760]  就立刻起來
[00:15:04.760 --> 00:15:07.800]  所以基督和我們領受永生之後
[00:15:07.800 --> 00:15:10.280]  所以基督徒當我們領受永生之後
[00:15:10.280 --> 00:15:11.720]  當我們活過來之後
[00:15:11.720 --> 00:15:12.880]  當我們活過來之後
[00:15:12.880 --> 00:15:14.640]  我們不要仍然躺在那裡
[00:15:14.640 --> 00:15:16.400]  我們不要依然躺在那裡
[00:15:16.400 --> 00:15:17.520]  我們要起來
[00:15:17.520 --> 00:15:18.520]  我們要起來
[00:15:18.520 --> 00:15:20.160]  那起來做什麼呢?
[00:15:20.160 --> 00:15:21.440]  起來做什麼呢?
[00:15:21.440 --> 00:15:22.160]  起來
[00:15:22.160 --> 00:15:23.760]  如果我介意一個女孩的話
[00:15:23.760 --> 00:15:26.640]  故事裡面就是起來吃東西
[00:15:26.640 --> 00:15:27.960]  那麼在這個故事裡面
[00:15:27.960 --> 00:15:29.760]  這個女孩起來就是吃東西
[00:15:29.760 --> 00:15:31.600]  那麼你說起來吃東西
[00:15:31.600 --> 00:15:33.800]  但是保羅這個第三個一同是講到
[00:15:33.800 --> 00:15:36.400]  我們起來是坐在
[00:15:36.400 --> 00:15:38.680]  與基督一同坐在天上
[00:15:38.680 --> 00:15:40.160]  這個女孩是起來吃東西
[00:15:40.160 --> 00:15:41.480]  但是保羅剛才講到
[00:15:41.480 --> 00:15:42.640]  我們復活之後
[00:15:42.640 --> 00:15:45.360]  一同和耶穌坐在天上
[00:15:45.360 --> 00:15:48.040]  那麼你說吃東西和坐在天上有什麼關係?
[00:15:48.040 --> 00:15:51.360]  那麼大家說吃東西和坐在天上有什麼關係呢?
[00:15:51.360 --> 00:15:53.720]  那麼我們要理解什麼叫做坐在天上
[00:15:53.720 --> 00:15:57.160]  那我們要理解什麼叫做一同坐在天上
[00:15:57.160 --> 00:15:57.880]  那麼很明顯
