
[00:00:00.000 --> 00:00:01.480]  各位記者朋友我們平安
[00:01:22.960 --> 00:01:26.720]  我想請大家在家裏面都一起中讀
[00:01:27.080 --> 00:01:32.080]  鐵薩羅尼加前書四章13至18節經文先
[00:01:57.080 --> 00:01:58.880]  報訴你們一件事
[00:01:58.880 --> 00:02:03.240]  我們這活著還存留到主來臨的人
[00:02:03.240 --> 00:02:06.920]  絕不會在那已經睡了的人之先
[00:02:06.920 --> 00:02:09.440]  因為召集另一法
[00:02:09.440 --> 00:02:12.160]  天使長的呼聲一叫
[00:02:12.160 --> 00:02:14.400]  上帝的號角一吹
[00:02:14.400 --> 00:02:17.560]  主必親自從天降臨
[00:02:17.560 --> 00:02:21.480]  那在基督裏死了的人必先復活
[00:02:21.480 --> 00:02:25.680]  然後我們這些活著還存留的人
[00:02:25.960 --> 00:02:29.280]  必和他們一同被提到魂裏
[00:02:29.280 --> 00:02:31.920]  在空中與主相會
[00:02:31.920 --> 00:02:35.920]  這樣我們就要和主永遠同在
[00:02:35.920 --> 00:02:41.480]  所以你們尚當用這些話彼此勸勉
[00:02:41.480 --> 00:02:43.520]  在這段經文裏面
[00:02:43.520 --> 00:02:47.640]  保羅探討的是睡了的人
[00:02:47.640 --> 00:02:50.160]  對當時的猶太人 基督徒
[00:02:50.160 --> 00:02:51.800]  甚至是異教徒來講
[00:02:51.800 --> 00:02:54.200]  其實大家很自然就已經明白到
[00:02:54.680 --> 00:02:57.680]  睡了的人的意思就是死了的人
[00:02:57.680 --> 00:02:59.600]  而在異教文化裏面
[00:02:59.600 --> 00:03:00.920]  死亡是等於甚麼
[00:03:00.920 --> 00:03:04.080]  死亡就等同於失去一切的希望
[00:03:04.080 --> 00:03:07.240]  其實有這樣的看法是非常正常
[00:03:07.240 --> 00:03:08.680]  因為人死了
[00:03:08.680 --> 00:03:11.800]  就是代表由一個存有
[00:03:11.800 --> 00:03:13.640]  變成他是一無所有
[00:03:13.640 --> 00:03:14.840]  他甚麼都沒有了
[00:03:14.840 --> 00:03:17.960]  那些甚麼說我們的將來
[00:03:17.960 --> 00:03:19.040]  我們的希望
[00:03:19.040 --> 00:03:20.880]  這些字眼
[00:03:20.880 --> 00:03:21.960]  這些句子
[00:03:21.960 --> 00:03:22.880]  這些說法
[00:03:23.200 --> 00:03:26.160]  通通都會因為死亡而煙消雲散
[00:03:26.160 --> 00:03:27.480]  沒有將來
[00:03:27.480 --> 00:03:28.520]  沒有希望
[00:03:28.520 --> 00:03:30.000]  一句說完
[00:03:30.000 --> 00:03:33.040]  死亡所帶來的就只有絕望
[00:03:33.040 --> 00:03:36.720]  只不過當說到絕望感這件事
[00:03:36.720 --> 00:03:40.480]  其實又好像和死了的人是沒有甚麼關係
[00:03:40.480 --> 00:03:41.640]  大家想想
[00:03:41.640 --> 00:03:43.320]  因為一個人死了之後
[00:03:43.320 --> 00:03:45.640]  他根本就沒有意識可言
[00:03:45.640 --> 00:03:48.000]  那對於一個沒有意識的人來講
[00:03:48.000 --> 00:03:51.200]  他又何來會感覺到絕望呢
[00:03:51.920 --> 00:03:55.440]  所以絕望是屬於那些將死亡
[00:03:55.440 --> 00:03:57.360]  視為是一無所有的人
[00:03:57.360 --> 00:04:01.680]  亦即是經文裏面所講的沒有指望的人
[00:04:01.680 --> 00:04:03.360]  其實在經文裏面
[00:04:03.360 --> 00:04:06.120]  保羅並不是那麼絕情的
[00:04:06.120 --> 00:04:06.960]  他不是說
[00:04:06.960 --> 00:04:10.200]  你們不要因為死了人就那麼憂傷
[00:04:10.200 --> 00:04:11.400]  他不是那麼絕情
[00:04:11.400 --> 00:04:13.320]  他而是叫那些信徒
[00:04:13.320 --> 00:04:16.280]  不要好像那些沒有指望的人那樣
[00:04:16.280 --> 00:04:19.240]  是因為絕望而憂傷
[00:04:19.240 --> 00:04:21.800]  因為一個相信上帝的人
[00:04:22.160 --> 00:04:26.680]  他理應相信上帝是能夠令到死人復活的
[00:04:26.680 --> 00:04:28.480]  保羅甚至乎說
[00:04:28.480 --> 00:04:30.320]  已經死了的信徒
[00:04:30.320 --> 00:04:33.160]  他不單止是可以經歷到復活
[00:04:33.160 --> 00:04:35.640]  他們還可以藉著復活
[00:04:35.640 --> 00:04:38.040]  而見證到主降臨的時刻
[00:04:38.040 --> 00:04:39.960]  所以對信徒來講
[00:04:39.960 --> 00:04:42.440]  死亡並不是一無所有的
[00:04:42.440 --> 00:04:46.520]  死亡背後反而是運行著盼望的
[00:04:46.520 --> 00:04:48.040]  不是絕望是盼望
[00:04:48.040 --> 00:04:49.920]  而這份盼望
[00:04:50.320 --> 00:04:53.520]  就是建基於你對主的信心
[00:04:53.520 --> 00:04:56.640]  可能有些很講求理性的人會問
[00:04:56.640 --> 00:04:59.800]  我們都沒有親眼見過耶穌
[00:04:59.800 --> 00:05:01.440]  又沒有見過死人復活
[00:05:01.440 --> 00:05:02.920]  你叫我怎樣信
[00:05:02.920 --> 00:05:05.600]  我們很多時對著那些非信徒
[00:05:05.600 --> 00:05:06.720]  一口理性的時候
[00:05:06.720 --> 00:05:07.840]  「是喔,我要怎樣回答他呢?」
[00:05:07.840 --> 00:05:11.040]  為甚麼我們憑信心好像很傻仔地說
[00:05:11.040 --> 00:05:13.000]  「一定會復活的,一定會復活的」呢
[00:05:13.000 --> 00:05:14.880]  我們怎樣回應這些人呢
[00:05:14.880 --> 00:05:16.560]  其實很簡單
[00:05:16.560 --> 00:05:19.160]  我們可以藉著以色列
[00:05:19.640 --> 00:05:23.040]  從亡國到復國的這幾個歷史
[00:05:23.040 --> 00:05:24.960]  我們去回應他們
[00:05:24.960 --> 00:05:28.560]  我們藉著以色列從亡國到復國的歷史
[00:05:28.560 --> 00:05:32.440]  我們就會體會到甚麼叫做從死裡復活的
[00:05:32.440 --> 00:05:36.960]  以色列是在主前五八六年亡國的
[00:05:36.960 --> 00:05:38.960]  亡國是甚麼意思
[00:05:38.960 --> 00:05:42.960]  亡國即是代表著一個國家的死亡的意思
[00:05:42.960 --> 00:05:48.720]  我們把一個人的死亡去看為一個國家的集體死亡
[00:05:49.480 --> 00:05:50.560]  但想不到的是
[00:05:50.560 --> 00:05:55.640]  以色列經過了二千五百年的分散和被壓迫之後
[00:05:55.640 --> 00:06:00.040]  它竟然能夠在一九四百年裏復國
[00:06:00.040 --> 00:06:02.520]  復國是甚麼意思?復嘛
[00:06:02.520 --> 00:06:04.400]  不是中復那些復
[00:06:04.400 --> 00:06:09.040]  復國的意思基本上就是等同於一個國家的復活
[00:06:09.040 --> 00:06:14.360]  其實歷史已經告訴我們這件事
[00:06:14.360 --> 00:06:17.440]  歷史是世人的集體經驗
[00:06:17.440 --> 00:06:18.520]  是不能騙的
[00:06:19.000 --> 00:06:22.880]  他們都知道以色列是曾經亡國曾經死亡
[00:06:22.880 --> 00:06:25.480]  然後去到復國復活
[00:06:25.480 --> 00:06:30.280]  所以基本上全世界的人都能夠藉著以色列
[00:06:30.280 --> 00:06:33.920]  而見證過甚麼叫做從死裡復活的
[00:06:33.920 --> 00:06:36.400]  問題是那些人信不信
[00:06:36.400 --> 00:06:37.480]  你又信不信
[00:06:37.480 --> 00:06:43.440]  近年香港時不時都會出現一句口號
[00:06:43.440 --> 00:06:45.880]  就是「乜乜已死」
[00:06:46.400 --> 00:06:49.960]  譬如我們聽到一首歌叫「樂壇已死」
[00:06:49.960 --> 00:06:54.960]  基本上其實這句說話是在表達一個人
[00:06:54.960 --> 00:06:58.400]  對樂壇的前景是感覺到絕望
[00:06:58.400 --> 00:06:59.800]  又提到絕望
[00:06:59.800 --> 00:07:01.080]  各位同志們
[00:07:01.080 --> 00:07:03.240]  或者在我們心裏面
[00:07:03.240 --> 00:07:04.720]  香港有很多東西
[00:07:04.720 --> 00:07:06.200]  有很多的價值觀
[00:07:06.200 --> 00:07:08.200]  有很多熱情緊守的東西
[00:07:08.200 --> 00:07:09.400]  其實都已經死了
[00:07:09.400 --> 00:07:12.080]  已經再沒有希望了
[00:07:12.080 --> 00:07:15.480]  你可能會因為這樣而感覺到絕望
[00:07:16.000 --> 00:07:18.600]  因為這樣而感覺到憂傷
[00:07:18.600 --> 00:07:21.640]  但相信上帝的理
[00:07:21.640 --> 00:07:23.000]  事後回想一下
[00:07:23.000 --> 00:07:25.760]  耶穌是怎樣戰勝死亡
[00:07:25.760 --> 00:07:28.680]  這個人世間最大的絕望呢
[00:07:28.680 --> 00:07:34.680]  上帝又是怎樣將亡國已經死了的以色列復國復活呢
[00:07:34.680 --> 00:07:38.360]  坊間有句電影對白是這樣說
[00:07:38.360 --> 00:07:41.280]  人沒事才能做到世界冠軍
[00:07:41.280 --> 00:07:42.080]  是杜汶澤說的
[00:07:42.080 --> 00:07:43.920]  所以我們一天未死
[00:07:44.400 --> 00:07:46.200]  我們一天其實都還有盼望
[00:07:46.200 --> 00:07:47.520]  死了的人才沒有盼望
[00:07:47.520 --> 00:07:49.160]  有些死了的人沒有盼望
[00:07:49.160 --> 00:07:51.720]  更何況我們相信的是
[00:07:51.720 --> 00:07:55.360]  連死人都能夠將他復活的上帝
[00:07:55.360 --> 00:07:59.080]  在講完死亡並不是絕望
[00:07:59.080 --> 00:08:02.000]  甚至乎是有盼望的這些內容之後
[00:08:02.000 --> 00:08:05.240]  保羅接著就要繼續去探討一個問題
[00:08:05.240 --> 00:08:08.920]  這個問題就是主降臨的日期和時間
[00:08:08.920 --> 00:08:13.520]  我想請大家讀完第五章的一節到第十一節經文
[00:08:15.400 --> 00:08:21.280]  「弟兄們,輪到時候、日期,不用寫信給你們,
[00:08:21.280 --> 00:08:25.640]  因為你們自己明明曉得,主的日子來到,
[00:08:25.640 --> 00:08:31.840]  好象夜間的賊一樣。人靜說平安穩妥的時候,
[00:08:31.840 --> 00:08:38.040]  災禍忽然臨到他們,如同剷難臨到懷胎的婦人一樣,
[00:08:38.040 --> 00:08:43.600]  他們絕不能逃脫。弟兄們,你們卻不在黑暗裡,
[00:08:43.600 --> 00:08:49.080]  叫那日子臨到你們著賊一樣。你們都是光明之子,
[00:08:49.080 --> 00:08:55.120]  都是白晝之子。我們不是屬黑夜的,也不是屬幽暗的。
[00:08:55.120 --> 00:09:00.680]  所以我們不要睡覺像別人一樣,總要警醒謹守,
[00:09:00.680 --> 00:09:06.520]  因為睡了的人是在夜間睡,醉了的人是在夜間醉。
[00:09:06.520 --> 00:09:15.000]  但我們既然屬乎白晝,就應當謹守,把信和愛當作護心鏡遮胸,
[00:09:15.000 --> 00:09:21.520]  把得救的盼望當作頭盔戴上。因為神不是預定我們受刑,
[00:09:21.520 --> 00:09:25.680]  乃是預定我們藉著我們主耶穌基督得救。
[00:09:25.680 --> 00:09:31.880]  他替我們死,叫我們無論醒著、睡著,都與他同活。
[00:09:31.880 --> 00:09:39.720]  所以你們該彼此憲惠,互相建立,正如你們掃上所行的。
[00:09:39.720 --> 00:09:46.960]  關於主來臨的日期和時間,其實早在耶穌還未復活升天的時候,
[00:09:46.960 --> 00:09:54.480]  其實門徒已經問過這個問題了。而當時主耶穌就好像我們剛才所讀的經文所說,
[00:09:54.480 --> 00:10:01.840]  他用賊人的比喻去回應門徒。所以保羅一開始就跟貼薩諾尼迦的門徒說,
[00:10:01.840 --> 00:10:08.080]  其實你們是明明已經清楚知道答案的了,那我們就會問了,
[00:10:08.080 --> 00:10:16.520]  既然信徒你早已經知道答案的了,保羅為什麼你還要專登去論及主來臨的日期和時間呢?
[00:10:16.520 --> 00:10:22.760]  因為保羅知道,人通常都是對未來充滿著好奇心的。
[00:10:22.760 --> 00:10:30.000]  其實大部份人都很希望能夠掌握未來,知道未來就可以掌握未來。
[00:10:30.000 --> 00:10:35.840]  很多人會想,知道得未來的事越是多,你就會覺得越安全。
[00:10:35.840 --> 00:10:40.840]  就好像世界各地的科學家,其實一直都在做一個研究的,
[00:10:40.840 --> 00:10:48.240]  那就是研究怎樣可以很準確地預測到地震發生的地點和時間,
[00:10:48.240 --> 00:10:56.640]  然後等人可以預先做好一些防備的措施,將死傷的人數減到最低。
[00:10:56.640 --> 00:11:06.040]  而除了這些較為科學的方法之外,古今中外的人很多時都會用不同的占卜方法去預測未來。
[00:11:06.040 --> 00:11:11.840]  譬如外國有什麼塔羅牌之類的,東亞一帶,即是我們附近的民間傳統,
[00:11:11.840 --> 00:11:18.840]  有些測字,反轉隻龜,又或者籌簽之類的東西,有很多這些不同的方法。
[00:11:18.840 --> 00:11:26.040]  對於世人認為可以靠自己的方法去得到安穩的生活,保羅他就這樣說,
[00:11:26.040 --> 00:11:39.040]  人正說平安穩妥的時候,災禍忽然臨到他們,就好像臨產陣痛的孕婦一樣,他們必定逃脫不了。
[00:11:39.040 --> 00:11:50.040]  其實平安穩妥這四個字,在當時的羅馬帝國面對的處境,羅馬帝國是大肆宣揚這個口號的,
[00:11:50.040 --> 00:11:57.040]  所以保羅特意用這個字眼,平安穩妥,放在經文中,即是放在他的書信中。
[00:11:57.040 --> 00:12:00.040]  羅馬帝國為什麼要用平安穩妥這四個字呢?
[00:12:00.040 --> 00:12:10.040]  他很想臣服於他們的人知道,只有羅馬帝國我們政府才可以為人帶來平安穩妥的生活。
[00:12:10.040 --> 00:12:17.040]  而宣揚這個口號的人的目的,就是要人自覺深受政府的恩惠,
[00:12:17.040 --> 00:12:22.040]  並且視羅馬政府這個帝國是他們的拯救者。
[00:12:22.040 --> 00:12:27.040]  事至今日,其實有很多國家同樣都充當著這個角色,
[00:12:27.040 --> 00:12:32.040]  但事實上,有很多表面看起來很和平,很安全的國家,
[00:12:32.040 --> 00:12:36.040]  他們的人民是依然極度不安的。
[00:12:36.040 --> 00:12:44.040]  他們有很強大的軍事力量,但這些強大的軍事力量是不能夠保證到他們的國土安全。
[00:12:44.040 --> 00:12:49.040]  其實他們裡面很混亂的,他們有很大的經濟力量,很有錢,
[00:12:49.040 --> 00:12:57.040]  但其實他們又不能保證到人人都有一個美好的生活,貧富依然懸殊,有些很窮的人在裡面。
[00:12:57.040 --> 00:13:05.040]  所以從保羅的觀點來看,這些由人手製造出來的希望,其實通通都只是幻象而已。
[00:13:05.040 --> 00:13:10.040]  那些什麼平安穩妥,安定繁榮,這些口號其實都是謊言而已。
[00:13:10.040 --> 00:13:21.040]  保羅用賊人盜訪和孕婦臨產的比喻去指出一件事,人生的災禍是不能夠掌握的。
[00:13:21.040 --> 00:13:27.040]  正如你知道,如果你知道,你都知道晚上就是賊人出門的時間,
[00:13:27.040 --> 00:13:32.040]  他不會日光一白出來的,尤其新年大家真的留意一下大家的門鎖,
[00:13:32.040 --> 00:13:36.040]  農曆新年晚上通常賊人都是出門的時間,
[00:13:36.040 --> 00:13:40.040]  所以你就不會知道他哪一天,哪一晚來打劫。
[00:13:40.040 --> 00:13:45.040]  初一,初二,初三,你不知道的,你不知道哪一晚來打劫。
[00:13:45.040 --> 00:13:51.040]  而孕婦其實她都一樣的,她預計有一天,她一定會經歷到生孩子最痛的時候,
[00:13:51.040 --> 00:13:57.040]  生孩子是最痛的時候的,但她其實是不能夠明確知道自己哪一天生的,
[00:13:57.040 --> 00:14:01.040]  除非開刀,現在很流行開刀就知道自己哪一天了,
[00:14:01.040 --> 00:14:04.040]  但以前不同的嘛,你不知道自己哪一天生的嘛,
[00:14:04.040 --> 00:14:06.040]  你痛是哪一天,你又不知道。
[00:14:06.040 --> 00:14:10.040]  這兩個比喻就是要人明白兩樣東西。
[00:14:10.040 --> 00:14:15.040]  第一,就是上帝要人一知半解,知些但又知不完。
[00:14:15.040 --> 00:14:23.040]  第二是什麼呢?上帝要人體會到,其實人生是必然會有一些突發性的災禍的。
[00:14:23.040 --> 00:14:29.040]  我們都會好像受不了,但我們知道人世間是必有這些飛來橫禍這些事。
[00:14:29.040 --> 00:14:38.040]  我們先講下為什麼上帝要人一知半解,因為人如果能夠掌握未來,並不是一件好事。
[00:14:38.040 --> 00:14:46.040]  就算基督徒都不例外,十九世紀有個美國的傳道人,他叫威廉米納,
[00:14:46.040 --> 00:14:53.040]  William Miller這個傳道人,他因為一場地震,他開始拿著聖經,
[00:14:53.040 --> 00:15:01.040]  我要研究下世界末日是幾時到,其實當時他真的計到,原來沒多久就會到。
[00:15:01.040 --> 00:15:10.040]  當時有十萬個信徒很相信這個傳道人的預測,於是這班信徒為了顯示他們那種虔誠,
[00:15:10.040 --> 00:15:17.040]  世界末日,什麼都沒有,賣了他們的家產,然後拿在山上等耶穌回來。
[00:15:17.040 --> 00:15:28.040]  那山比較近,我第一手資訊,耶穌是由天降臨,我在山上最快第一個跟祂接觸,
[00:15:28.040 --> 00:15:36.040]  祂就躲在山上等。很多人想不到,最後當然是耶穌沒有在那個日子回來。
[00:15:36.040 --> 00:15:43.040]  很多這些十萬人裡面,很多人因為這個預言就瘋了。
[00:15:43.040 --> 00:15:49.040]  有些人離開了教會,說這個是傳道人,有些人瘋了,賣光了。
[00:15:49.040 --> 00:15:54.040]  大家不要以為只是一百多年前的人才那麼天真那麼傻。
[00:15:54.040 --> 00:16:01.040]  其實九十年代有個阿根廷的龍門,我很喜歡阿根廷這個國家,所以特別留意阿根廷的招式。
[00:16:01.040 --> 00:16:09.040]  有個阿根廷龍門,即是守龍門那些,這個龍門在世界盔都不錯的表現。
[00:16:09.040 --> 00:16:15.040]  但是他就那時候相信,他看這份報紙,二千年某一天就會世界末日。
[00:16:15.040 --> 00:16:18.040]  所以那時候他二十八歲而已,我不踢球了。
[00:16:18.040 --> 00:16:24.040]  你知道做足球員也挺好玩的,我不踢球了,我又回去我家鄉等耶穌回來。
[00:16:24.040 --> 00:16:30.040]  誰知道這個傳言,當然是流言來的。
[00:16:30.040 --> 00:16:39.040]  他後來就打算出來踢球,只不過一年沒踢,身手都硬了,他就沒有了,他的青春就這樣浪費了。
[00:16:39.040 --> 00:16:45.040]  大家想想,其實不論是米勒,或者十萬個信徒,又或者這個阿根廷龍門,
[00:16:45.040 --> 00:16:53.040]  他們本來都是經文裏面所講的光明之子,即是甚麼?他們是信上帝的。
[00:16:53.040 --> 00:17:02.040]  只不過,生嬌嬌的他們,竟然就好像那些睡了覺的人那樣,甚麼都不做,躺在那裏等耶穌回來。
[00:17:02.040 --> 00:17:08.040]  主耶穌為了令我們在等祂回來的時候能夠積極生活,
[00:17:08.040 --> 00:17:16.040]  他就要我們在祂來臨的這件事上面,要一知半解,要我們知一點,不知一點。
[00:17:16.040 --> 00:17:20.040]  就好像耶穌所講的那個賊人入屋的比喻,我又講這個比喻了。
[00:17:20.040 --> 00:17:29.040]  如果你知道夜晚會有賊出面的話,你會不會其實半夜三更晚晚就勾著那個賊甚麼時候回來?
[00:17:29.040 --> 00:17:34.040]  晚晚他就坐在那裏不出街,晚晚在那裏等,你不會的嘛。
[00:17:34.040 --> 00:17:40.040]  你當然會做一些預備,起個圍欄好,弄個警鐘好,弄個cam好,那就佈著他啦,當然。
[00:17:40.040 --> 00:17:42.040]  你不會在那裏看著,浪費了這些時間的嘛。
[00:17:42.040 --> 00:17:45.040]  你要做一些事的,你不會眼金金那樣的。
[00:17:45.040 --> 00:17:50.040]  正如我們,警醒的意思就不是要我們眼金金那樣在那裏等耶穌回來。
[00:17:50.040 --> 00:17:53.040]  你要有東西去做,你有東西去準備。
[00:17:53.040 --> 00:17:59.040]  而這個準備不單止只是做一陣,做一陣那麼簡單,安個鐘那麼簡單。
[00:17:59.040 --> 00:18:05.040]  因為耶穌祂說,祂來的時候是突然來的,是意想不到的。
[00:18:05.040 --> 00:18:13.040]  這個意想不到的來臨,就要我們無時無刻都要做好準備,就好像讀書測驗那樣。
[00:18:13.040 --> 00:18:19.040]  但如果老師,如果老師她說,我指定哪一天會測驗的話。
[00:18:19.040 --> 00:18:23.040]  那你可能會前一個禮拜,或者前一天才溫習,
[00:18:23.040 --> 00:18:26.040]  即是譬如我這些Deadline Fighter,我應該前一天溫習,
[00:18:26.040 --> 00:18:29.040]  想著,嘩,最好了,前一晚溫習的東西都記在腦袋,
[00:18:29.040 --> 00:18:33.040]  第二天還把一天推出來,然後過了那天又忘記了。
[00:18:33.040 --> 00:18:35.040]  我應該會是這樣的。
[00:18:35.040 --> 00:18:40.040]  但是如果老師說,接下來我這個是突擊測驗,那你就不同了。
[00:18:40.040 --> 00:18:42.040]  你溫習的態度肯定不同了。
[00:18:42.040 --> 00:18:48.040]  因為你可能會一聽到有突擊測驗這個消息,你就會開始溫習。
[00:18:48.040 --> 00:18:52.040]  一路溫習,一路溫習,天天溫習,溫習到測驗為止。
[00:18:52.040 --> 00:18:55.040]  然後一直溫習到測驗那一天。
[00:18:55.040 --> 00:19:00.040]  總括來說,知的不知的就是提醒我們要警醒,
[00:19:00.040 --> 00:19:05.040]  以及謹守主教的教誨,做好祂要我們做的事情。
[00:19:05.040 --> 00:19:10.040]  至於要警醒和謹守些什麼,保羅就說,經文是這麼說的,
[00:19:10.040 --> 00:19:14.040]  將信和愛當作護心鏡遮胸,
[00:19:14.040 --> 00:19:19.040]  將得救的盼望就當作一個頭盔,戴在頭上。
[00:19:19.040 --> 00:19:23.040]  簡單來說,信徒在耶穌回來那時候要謹守的,
[00:19:23.040 --> 00:19:26.040]  剛才都說出來了,信望愛,很簡單。
[00:19:26.040 --> 00:19:28.040]  信望愛就是要謹守。
[00:19:28.040 --> 00:19:33.040]  不過謹守的意思並不是要我們很硬的守著,
[00:19:33.040 --> 00:19:36.040]  其實信是怎樣守的我也不知道,怎樣守信。
[00:19:36.040 --> 00:19:38.040]  不是要你硬的去守。
[00:19:38.040 --> 00:19:41.040]  原來,我們看到經文是這麼說的,第八節,
[00:19:41.040 --> 00:19:43.040]  它反映了這件事,
[00:19:43.040 --> 00:19:48.040]  裡面說到信和愛是護心鏡,
[00:19:48.040 --> 00:19:52.040]  是和心有關的,在心那裡。
[00:19:52.040 --> 00:19:55.040]  而盼望就是戴在頭上。
[00:19:55.040 --> 00:20:00.040]  所以信望愛是取決於人的心思意念的,
[00:20:00.040 --> 00:20:03.040]  不是硬守愛,硬守祂。
[00:20:03.040 --> 00:20:07.040]  不是的,要發自內心去做事,要活出來的。
[00:20:07.040 --> 00:20:11.040]  在先前有關碎鳥的人的論述裡面,
[00:20:11.040 --> 00:20:15.040]  其實已經說了怎樣活出信心和盼望。
[00:20:15.040 --> 00:20:20.040]  所以現在我會集中去說,怎樣去活出愛。
[00:20:20.040 --> 00:20:22.040]  每當說到愛,
[00:20:22.040 --> 00:20:27.040]  我們自然就會想到主耶穌所說的兩個教導,
[00:20:27.040 --> 00:20:28.040]  是什麼教導呢?
[00:20:28.040 --> 00:20:31.040]  就是愛人如己,和愛仇敵。
[00:20:31.040 --> 00:20:36.040]  其實這兩種愛,可以說是人世間最難實踐的。
[00:20:36.040 --> 00:20:38.040]  怎樣愛仇敵呀?
[00:20:38.040 --> 00:20:40.040]  怎樣愛人,好似愛自己呀?
[00:20:40.040 --> 00:20:42.040]  很多人都愛自己多一點,
[00:20:42.040 --> 00:20:44.040]  但要愛到跟他一樣,很難。
[00:20:44.040 --> 00:20:46.040]  但是怎樣難的愛呢?
[00:20:46.040 --> 00:20:48.040]  其實都能夠被激發出來,
[00:20:48.040 --> 00:20:50.040]  包括愛人如己,愛仇敵,
[00:20:50.040 --> 00:20:52.040]  一樣可以激發出來。
[00:20:52.040 --> 00:20:55.040]  就好像約翰一書四章十九節,
[00:20:55.040 --> 00:20:57.040]  其實是他告訴我的,
[00:20:57.040 --> 00:20:58.040]  是怎樣激發出來的?
[00:20:58.040 --> 00:21:02.040]  他說:「我們愛,因為是神才愛我們。」
[00:21:02.040 --> 00:21:07.040]  意思就是說,是神的愛去激發我們去愛。
[00:21:07.040 --> 00:21:10.040]  那神是怎樣愛我們呢?
[00:21:10.040 --> 00:21:14.040]  就是通過主耶穌的死,愛我們。
[00:21:14.040 --> 00:21:16.040]  通過一個死亡去愛我們。
[00:21:16.040 --> 00:21:19.040]  而我們又會藉著這個死亡,
[00:21:19.040 --> 00:21:21.040]  感受到什麼叫愛。
[00:21:21.040 --> 00:21:24.040]  照這樣說,死亡並不是什麼負面的東西。
[00:21:24.040 --> 00:21:28.040]  我們一開始就說,好像很負面,死亡這件事。
[00:21:28.040 --> 00:21:30.040]  死亡不是負面,
[00:21:30.040 --> 00:21:35.040]  死亡是可以激發出一個愛心出來。
[00:21:35.040 --> 00:21:37.040]  有一個哲學家叫海德格,
[00:21:37.040 --> 00:21:40.040]  他有一個名言,我今天借來做講題,
[00:21:40.040 --> 00:21:43.040]  他就叫「向死而生」。
[00:21:43.040 --> 00:21:45.040]  意思就是說,我們每個人一出生,
[00:21:45.040 --> 00:21:48.040]  其實就開始步入死亡。
[00:21:48.040 --> 00:21:51.040]  換句話說,當你生存多一天,
[00:21:51.040 --> 00:21:54.040]  其實你就接近死亡多一天。
[00:21:54.040 --> 00:21:56.040]  當你生存多一分鐘,
[00:21:56.040 --> 00:22:00.040]  你就接近你的死亡多一分鐘。
[00:22:00.040 --> 00:22:03.040]  當一年,就近死亡多一年。
[00:22:03.040 --> 00:22:05.040]  就著「向死而生」這個觀念,
[00:22:05.040 --> 00:22:09.040]  天主教有一個神學家叫做卡爾灣納,
[00:22:09.040 --> 00:22:15.040]  他就說,死亡不單止是意味著人生的終結。
[00:22:15.040 --> 00:22:18.040]  死亡的本質,是要人思考,
[00:22:18.040 --> 00:22:21.040]  怎樣好有意義地生存下去。
[00:22:21.040 --> 00:22:23.040]  怎樣有意義地生存下去。
[00:22:23.040 --> 00:22:25.040]  其實有個再簡單一點的說法,
[00:22:25.040 --> 00:22:27.040]  就好像Steve Jobs那樣說,
[00:22:27.040 --> 00:22:29.040]  他說他由十七歲開始,
[00:22:29.040 --> 00:22:31.040]  就帶著一句說話生活的了。
