
[00:00:00.000 --> 00:00:05.000]  第一個禮拜,我都要分享我們今天教會的主題
[00:01:56.000 --> 00:01:59.000]  所以我們為什麼要長大成人
[00:01:59.000 --> 00:02:05.000]  我們為什麼要不再是師奶的嬰孩呢?
[00:02:05.000 --> 00:02:08.000]  因為一個人的屬靈生命
[00:02:08.000 --> 00:02:12.000]  如果一知幼任不長大
[00:02:12.000 --> 00:02:14.000]  那麼是非常危險的
[00:02:14.000 --> 00:02:18.000]  因為屬靈生命就好像我們的整個生命一樣
[00:02:18.000 --> 00:02:20.000]  你不長大不繼續長
[00:02:20.000 --> 00:02:22.000]  你就會生病
[00:02:22.000 --> 00:02:24.000]  你就會畸形
[00:02:24.000 --> 00:02:26.000]  你甚至會有死亡
[00:02:26.000 --> 00:02:28.000]  所以保羅說
[00:02:28.000 --> 00:02:34.000]  我們不再做小孩子中了人的詭計和欺騙的法術
[00:02:34.000 --> 00:02:36.000]  被一切異教之風搖動
[00:02:36.000 --> 00:02:38.000]  飄來飄去
[00:02:38.000 --> 00:02:41.000]  就回從各樣的異端
[00:02:41.000 --> 00:02:44.000]  所以我們如果受了洗心的主
[00:02:44.000 --> 00:02:48.000]  仍然是千年如一日
[00:02:48.000 --> 00:02:50.000]  永遠不長大的話
[00:02:50.000 --> 00:02:56.000]  那你就很容易被異端所迷惑
[00:02:56.000 --> 00:02:58.000]  隨風飄來飄去
[00:02:58.000 --> 00:03:02.000]  時代罪孽過分之中都還不知道
[00:03:02.000 --> 00:03:05.000]  所以今天我們要來講
[00:03:05.000 --> 00:03:08.000]  一個天國的勇士
[00:03:08.000 --> 00:03:11.000]  神國英雄基督軍兵
[00:03:11.000 --> 00:03:14.000]  是怎麼樣的培育
[00:03:14.000 --> 00:03:16.000]  是怎麼樣的Cultivate
[00:03:16.000 --> 00:03:19.000]  怎麼樣我們能夠長大成人
[00:03:19.000 --> 00:03:22.000]  像是天國的勇士
[00:03:22.000 --> 00:03:25.000]  所以我要用大衛的勇士
[00:03:25.000 --> 00:03:28.000]  來鼓勵真造就我們
[00:03:28.000 --> 00:03:31.000]  就是希望我們每一個人能夠長大成人
[00:03:31.000 --> 00:03:33.000]  滿有基督長成的聲量
[00:03:33.000 --> 00:03:35.000]  讓我們低頭禱告
[00:03:35.000 --> 00:03:38.000]  阿爸我們感謝你我們讚美你
[00:03:38.000 --> 00:03:40.000]  你是那又真又活的神
[00:03:40.000 --> 00:03:43.000]  我們來到你的面前
[00:03:43.000 --> 00:03:46.000]  求你用你的恩高
[00:03:46.000 --> 00:03:50.000]  來高每一個弟兄姊妹朋友們的耳朵
[00:03:50.000 --> 00:03:52.000]  也高孩子的嘴
[00:03:52.000 --> 00:03:55.000]  讓我們所講的所聽的
[00:03:55.000 --> 00:03:59.000]  都謀你造就得合你的意
[00:03:59.000 --> 00:04:02.000]  感謝神讚美神
[00:04:02.000 --> 00:04:05.000]  這樣禱告是奉主耶穌基督的名
[00:04:05.000 --> 00:04:06.000]  阿們
[00:04:06.000 --> 00:04:09.000]  剛才我們念的烈帶之上第十一章
[00:04:09.000 --> 00:04:11.000]  他是講大衛的勇士
[00:04:11.000 --> 00:04:14.000]  等一下我還會再提到
[00:04:14.000 --> 00:04:17.000]  大衛王是以色列的王
[00:04:17.000 --> 00:04:19.000]  他是一個和神心意的人
[00:04:19.000 --> 00:04:21.000]  不是嗎
[00:04:21.000 --> 00:04:23.000]  他在年幼的時候
[00:04:23.000 --> 00:04:25.000]  才teenage十幾歲的時候
[00:04:25.000 --> 00:04:28.000]  就已經被撒末爾高麗為王
[00:04:28.000 --> 00:04:32.000]  但是遭到撒羅王的忌妒
[00:04:32.000 --> 00:04:35.000]  就一路就追殺他
[00:04:35.000 --> 00:04:38.000]  所以大衛只得四處流竄
[00:04:38.000 --> 00:04:41.000]  在逃亡的期間
[00:04:41.000 --> 00:04:44.000]  就有一些人來跟隨他
[00:04:44.000 --> 00:04:48.000]  這些人就成為日後
[00:04:48.000 --> 00:04:52.000]  幫助大衛德國的勇士
[00:04:52.000 --> 00:04:56.000]  聖經上面說他們是大衛的勇士
[00:04:56.000 --> 00:04:58.000]  撒羅王死了以後
[00:04:58.000 --> 00:05:01.000]  大衛就登基成為猶大國的王
[00:05:01.000 --> 00:05:03.000]  後來過了七年
[00:05:03.000 --> 00:05:06.000]  他成為全以色列國的王
[00:05:06.000 --> 00:05:08.000]  Hallelujah
[00:05:08.000 --> 00:05:12.000]  這些幫助大衛德國的勇士
[00:05:12.000 --> 00:05:16.000]  其實他們不是什麼英雄
[00:05:16.000 --> 00:05:18.000]  聖經上面說
[00:05:18.000 --> 00:05:22.000]  凡受窘迫的 欠債的 心裡苦惱的
[00:05:22.000 --> 00:05:24.000]  都聚集到大衛那裡
[00:05:24.000 --> 00:05:27.000]  大衛就做他們的頭目
[00:05:27.000 --> 00:05:30.000]  跟隨他的約四百人
[00:05:30.000 --> 00:05:32.000]  這四百個人是什麼
[00:05:32.000 --> 00:05:35.000]  欠債的 窘迫的 是困苦的
[00:05:35.000 --> 00:05:39.000]  是有許許多多問題的
[00:05:39.000 --> 00:05:43.000]  但是英雄不論出身低
[00:05:43.000 --> 00:05:47.000]  所以我們不要小看我們自己
[00:05:47.000 --> 00:05:50.000]  覺得說 我沒有什麼身世
[00:05:50.000 --> 00:05:51.000]  沒有什麼家世
[00:05:51.000 --> 00:05:53.000]  或者說沒有什麼產業
[00:05:53.000 --> 00:05:56.000]  或者沒有什麼屬靈的產業
[00:05:56.000 --> 00:05:59.000]  我是剛剛信主或怎麼樣
[00:05:59.000 --> 00:06:03.000]  No 英雄不論出身低
[00:06:03.000 --> 00:06:06.000]  這四百個人來跟隨大衛的
[00:06:06.000 --> 00:06:11.000]  他們搖身一變成為大衛的勇士
[00:06:11.000 --> 00:06:16.000]  他們被養育成為大衛的勇士
[00:06:16.000 --> 00:06:18.000]  這裡講了一句話很有意思
[00:06:18.000 --> 00:06:22.000]  說大衛就做他們的頭目
[00:06:22.000 --> 00:06:23.000]  你知道嗎
[00:06:23.000 --> 00:06:27.000]  這句話好像有一點侵犯他們
[00:06:27.000 --> 00:06:28.000]  是不是
[00:06:28.000 --> 00:06:32.000]  好像梁山一百零八將
[00:06:32.000 --> 00:06:34.000]  誰是他的頭目
[00:06:34.000 --> 00:06:36.000]  宋江 對不對
[00:06:36.000 --> 00:06:39.000]  大衛王是他們的頭目
[00:06:39.000 --> 00:06:41.000]  有一點侵犯他們了
[00:06:41.000 --> 00:06:42.000]  沒有關係
[00:06:42.000 --> 00:06:45.000]  因為他們跟隨大衛王的帶領
[00:06:45.000 --> 00:06:48.000]  他們就脫胎換骨
[00:06:48.000 --> 00:06:51.000]  生命就得到提升
[00:06:51.000 --> 00:06:53.000]  生命就能夠對變
[00:06:53.000 --> 00:06:56.000]  就像一個毛毛蟲做了繭
[00:06:56.000 --> 00:06:59.000]  然後牠從毛繭裡面出來的時候
[00:06:59.000 --> 00:07:01.000]  一隻美麗的蝴蝶
[00:07:01.000 --> 00:07:07.000]  後來成為幫助大衛德國的勇士
[00:07:07.000 --> 00:07:10.000]  我們主耶穌也有無窮盡的生命
[00:07:10.000 --> 00:07:12.000]  還有能力
[00:07:12.000 --> 00:07:15.000]  那麼你看主耶穌護照的門徒
[00:07:15.000 --> 00:07:19.000]  彼得 約翰 雅各 等等
[00:07:19.000 --> 00:07:21.000]  都是漁夫
[00:07:21.000 --> 00:07:24.000]  都是聲斗小民
[00:07:24.000 --> 00:07:27.000]  都是沒有什麼學問的人
[00:07:27.000 --> 00:07:34.000]  但是他們成為耶穌德國的勇士
[00:07:34.000 --> 00:07:37.000]  初代教會這三個門徒
[00:07:37.000 --> 00:07:42.000]  他們為耶穌所用傳講天國的福音
[00:07:42.000 --> 00:07:46.000]  彼得一次講到就三千個人信徒
[00:07:46.000 --> 00:07:48.000]  你看看厲不厲害
[00:07:48.000 --> 00:07:52.000]  這是因為神的作為
[00:07:52.000 --> 00:07:56.000]  這是因為他們跟了主三年半
[00:07:56.000 --> 00:07:59.000]  成為天國的勇士
[00:07:59.000 --> 00:08:01.000]  神國的英雄
[00:08:01.000 --> 00:08:03.000]  基督的精兵
[00:08:03.000 --> 00:08:05.000]  哈雷勒亞式的
[00:08:05.000 --> 00:08:07.000]  尤其有一個叫做保羅的
[00:08:07.000 --> 00:08:10.000]  他以前叫做掃羅
[00:08:10.000 --> 00:08:14.000]  他根本就是專門殘害基督徒的
[00:08:14.000 --> 00:08:18.000]  所以有一次他騎著馬趕往大馬社
[00:08:18.000 --> 00:08:21.000]  就是大馬士革今天的路上
[00:08:21.000 --> 00:08:23.000]  要再去抓基督徒
[00:08:23.000 --> 00:08:26.000]  結果在路上被大光照射
[00:08:26.000 --> 00:08:29.000]  他撲倒在地
[00:08:29.000 --> 00:08:31.000]  然後就看到大光
[00:08:31.000 --> 00:08:32.000]  他就說誰啊
[00:08:32.000 --> 00:08:34.000]  那大光裡面有聲音說
[00:08:34.000 --> 00:08:37.000]  我就是你所迫害的基督
[00:08:37.000 --> 00:08:40.000]  哇 掃羅恍然大怒
[00:08:40.000 --> 00:08:42.000]  眼睛也瞎了
[00:08:42.000 --> 00:08:45.000]  那個時候基督已經被釘死了
[00:08:45.000 --> 00:08:47.000]  復活了 已經升天了
[00:08:47.000 --> 00:08:50.000]  他的靈又拆遣亞拿尼亞
[00:08:50.000 --> 00:08:51.000]  另外一個基督徒
[00:08:51.000 --> 00:08:55.000]  去為掃羅來禱告
[00:08:55.000 --> 00:08:58.000]  掃羅眼睛就好起來了
[00:08:58.000 --> 00:09:01.000]  他後來就被主所用
[00:09:01.000 --> 00:09:02.000]  感謝神
[00:09:02.000 --> 00:09:06.000]  他成為了天國的勇士
[00:09:06.000 --> 00:09:11.000]  當然我們要養育培養出一個天國的勇士
[00:09:11.000 --> 00:09:17.000]  我們教會也需要天國的勇士
[00:09:17.000 --> 00:09:20.000]  除了不要看我們的出身不好
[00:09:20.000 --> 00:09:22.000]  或是怎麼樣
[00:09:22.000 --> 00:09:25.000]  或者是你從一個無神論的國家出來的
[00:09:25.000 --> 00:09:28.000]  或者是你貪愛世界的
[00:09:28.000 --> 00:09:31.000]  哎呀 我看得太多了
[00:09:31.000 --> 00:09:34.000]  佛教徒都有信耶穌的
[00:09:34.000 --> 00:09:38.000]  連尼姑和尚都有信耶穌的
[00:09:38.000 --> 00:09:42.000]  所以神他的能力是大而可畏的
[00:09:42.000 --> 00:09:45.000]  他能夠再一次讓那不可能的事情
[00:09:45.000 --> 00:09:47.000]  變為可能
[00:09:47.000 --> 00:09:53.000]  讓那個朽木變成能夠長果子的樹木
[00:09:53.000 --> 00:09:54.000]  感謝讚美神
[00:09:54.000 --> 00:09:57.000]  那麼我們還要離開
[00:09:57.000 --> 00:10:01.000]  我們除了要開始走那層層道路
[00:10:01.000 --> 00:10:03.000]  第一點我們要離開
[00:10:03.000 --> 00:10:05.000]  我們所處在的環境
[00:10:05.000 --> 00:10:09.000]  就好像孟母山謙一樣不是嗎
[00:10:09.000 --> 00:10:10.000]  菜場邊上不好
[00:10:10.000 --> 00:10:15.000]  最後搬搬搬到一個私塾的旁邊
[00:10:15.000 --> 00:10:19.000]  那孟子從小就耳濡目染
[00:10:19.000 --> 00:10:24.000]  他也可以學到古聖先賢的教導
[00:10:24.000 --> 00:10:29.000]  他也能夠知書達理成為孟子
[00:10:29.000 --> 00:10:30.000]  哈雷路亞
[00:10:30.000 --> 00:10:32.000]  所以我們要離開我們的環境
[00:10:32.000 --> 00:10:35.000]  進入一個新的領域
[00:10:35.000 --> 00:10:38.000]  你今天的環境可能很不錯
[00:10:38.000 --> 00:10:40.000]  不是啊
[00:10:40.000 --> 00:10:41.000]  我活得這麼好
[00:10:41.000 --> 00:10:42.000]  我工作這麼棒
[00:10:42.000 --> 00:10:43.000]  我家庭這麼棒
[00:10:43.000 --> 00:10:45.000]  我太太這麼美
[00:10:45.000 --> 00:10:47.000]  我小孩這麼愛我
[00:10:47.000 --> 00:10:48.000]  我的鄰居
[00:10:48.000 --> 00:10:49.000]  我的房子
[00:10:49.000 --> 00:10:50.000]  我的車子
[00:10:50.000 --> 00:10:51.000]  我的事業
[00:10:51.000 --> 00:10:52.000]  我的財富
[00:10:52.000 --> 00:10:53.000]  我的財產
[00:10:53.000 --> 00:10:54.000]  這麼多
[00:10:54.000 --> 00:10:57.000]  你要我離開那個嗎
[00:10:57.000 --> 00:11:00.000]  神就是要你離開
[00:11:00.000 --> 00:11:01.000]  換句話講說
[00:11:01.000 --> 00:11:05.000]  假如你的今天的環境很淒慘
[00:11:05.000 --> 00:11:08.000]  就好像那四百個大V的勇士
[00:11:08.000 --> 00:11:10.000]  是窘迫的
[00:11:10.000 --> 00:11:11.000]  是欠債的
[00:11:11.000 --> 00:11:14.000]  是心裡面有壓抑的
[00:11:14.000 --> 00:11:15.000]  換句話說
[00:11:15.000 --> 00:11:17.000]  今天是講說是怎麼樣
[00:11:17.000 --> 00:11:19.000]  窮人
[00:11:19.000 --> 00:11:23.000]  今天是講說是沒有社會地位的
[00:11:23.000 --> 00:11:27.000]  甚至於心裡面有壓迫感
[00:11:27.000 --> 00:11:30.000]  甚至於是有憂鬱症的人
[00:11:30.000 --> 00:11:33.000]  但是他們成為大V的勇士
[00:11:33.000 --> 00:11:34.000]  他怎麼做啊
[00:11:34.000 --> 00:11:37.000]  大V自己那個時候也是被追殺的
[00:11:37.000 --> 00:11:40.000]  沒日沒夜的逃亡
[00:11:40.000 --> 00:11:42.000]  他心裡面也有許多的困苦
[00:11:42.000 --> 00:11:44.000]  他就逃到哪裡
[00:11:44.000 --> 00:11:47.000]  曠野的雅度蘭洞裡面
[00:11:47.000 --> 00:11:49.000]  什麼叫曠野
[00:11:49.000 --> 00:11:51.000]  Wildness
[00:11:51.000 --> 00:11:54.000]  什麼都沒有就是曠野不是嗎
[00:11:54.000 --> 00:11:55.000]  所以
[00:11:55.000 --> 00:11:58.000]  不管你的環境是好
[00:11:58.000 --> 00:12:00.000]  是糟
[00:12:00.000 --> 00:12:04.000]  你如果要被養育成天國的勇士
[00:12:04.000 --> 00:12:07.000]  要成為神國英雄基督精兵
[00:12:07.000 --> 00:12:11.000]  第一步你是要進入曠野
[00:12:11.000 --> 00:12:14.000]  我不是叫你說放下工作
[00:12:14.000 --> 00:12:16.000]  拋棄家小
[00:12:16.000 --> 00:12:18.000]  或者是變賣所有
[00:12:18.000 --> 00:12:19.000]  NO
[00:12:19.000 --> 00:12:20.000]  沒有這樣子
[00:12:20.000 --> 00:12:21.000]  我只是要你說
[00:12:21.000 --> 00:12:24.000]  把神放到第一位
[00:12:24.000 --> 00:12:26.000]  不要看你的
[00:12:26.000 --> 00:12:29.000]  生不帶來死不帶去的東西
[00:12:29.000 --> 00:12:34.000]  不要再以你自己的面子為神
[00:12:34.000 --> 00:12:37.000]  有人真的以他的面子為神
[00:12:37.000 --> 00:12:39.000]  你只要講一句話不高興
[00:12:39.000 --> 00:12:41.000]  他就不來了
[00:12:41.000 --> 00:12:43.000]  你講一句話不合他意識
[00:12:43.000 --> 00:12:44.000]  他就怎麼樣了
[00:12:44.000 --> 00:12:47.000]  那就是面子就是他最大的
[00:12:47.000 --> 00:12:48.000]  我所講的是說
[00:12:48.000 --> 00:12:52.000]  你要以神尊主為大
[00:12:52.000 --> 00:12:54.000]  你很有錢
[00:12:54.000 --> 00:12:55.000]  神祝福你
[00:12:55.000 --> 00:12:57.000]  那你要大大的來
[00:12:57.000 --> 00:13:00.000]  用你的財富來榮耀神
[00:13:00.000 --> 00:13:03.000]  用你的財富來支持神的事工
[00:13:03.000 --> 00:13:06.000]  用你的財富來使神的國教會
[00:13:06.000 --> 00:13:08.000]  能夠富富有餘
[00:13:08.000 --> 00:13:09.000]  不是嗎
[00:13:09.000 --> 00:13:12.000]  就好像在曠野地的時候
[00:13:12.000 --> 00:13:15.000]  摩西帶以色列人出埃及下迦南
[00:13:15.000 --> 00:13:18.000]  然後他要建造會墓
[00:13:18.000 --> 00:13:20.000]  就是聖殿的前身
[00:13:20.000 --> 00:13:21.000]  他就跟老百姓講說
[00:13:21.000 --> 00:13:23.000]  我們需要你們奉獻
[00:13:23.000 --> 00:13:26.000]  我們才可以來榮耀神
[00:13:26.000 --> 00:13:29.000]  老百姓就把家裡面的金銀財寶
[00:13:29.000 --> 00:13:31.000]  通通搬來會墓裡面
[00:13:31.000 --> 00:13:34.000]  那麼多的不可勝數摩西說什麼
[00:13:34.000 --> 00:13:36.000]  不要了不要了
[00:13:36.000 --> 00:13:38.000]  太多了
[00:13:38.000 --> 00:13:40.000]  世界上有一個教會
[00:13:40.000 --> 00:13:41.000]  能夠這個樣子的話
[00:13:41.000 --> 00:13:43.000]  那個教會不得了
[00:13:43.000 --> 00:13:47.000]  因為大家都把神國擺在第一位
[00:13:47.000 --> 00:13:48.000]  哈雷洛亞
[00:13:48.000 --> 00:13:49.000]  詹姆森
[00:13:49.000 --> 00:13:51.000]  哈雷洛亞
[00:13:51.000 --> 00:13:52.000]  噢是的
[00:13:52.000 --> 00:13:56.000]  大衛他做的第一件事情就是怎麼樣
[00:13:56.000 --> 00:13:58.000]  他就逃到曠野
[00:13:58.000 --> 00:14:00.000]  進入到達都蘭東
[00:14:00.000 --> 00:14:03.000]  連那四百個勇士也是到曠野
[00:14:03.000 --> 00:14:06.000]  來找大衛來跟隨他
[00:14:06.000 --> 00:14:10.000]  因為你在世界上面打滾
[00:14:10.000 --> 00:14:12.000]  你怎麼清靜神
[00:14:12.000 --> 00:14:14.000]  你心裡面想的都是股票
[00:14:14.000 --> 00:14:16.000]  今天漲了多少
[00:14:16.000 --> 00:14:18.000]  commodity
[00:14:18.000 --> 00:14:20.000]  期貨今天跌了多少
[00:14:20.000 --> 00:14:22.000]  房價漲了多少
[00:14:22.000 --> 00:14:24.000]  什麼時候要出手
[00:14:24.000 --> 00:14:26.000]  什麼時候要買進
[00:14:26.000 --> 00:14:28.000]  要怎麼樣算計才能夠升官
[00:14:28.000 --> 00:14:30.000]  才能夠發財
[00:14:30.000 --> 00:14:31.000]  要怎麼樣表現
[00:14:31.000 --> 00:14:33.000]  哎呀牧師你不知道
[00:14:33.000 --> 00:14:35.000]  我忙得不得了
[00:14:35.000 --> 00:14:38.000]  哎呀我以前在拉斯維加斯
[00:14:38.000 --> 00:14:40.000]  在一間教會
[00:14:40.000 --> 00:14:43.000]  拉斯維加斯很多都是發牌的
[00:14:43.000 --> 00:14:44.000]  做dealer
[00:14:44.000 --> 00:14:45.000]  或者是在餐館裡面
[00:14:45.000 --> 00:14:47.000]  做大廚的
[00:14:47.000 --> 00:14:49.000]  做堂官的等等
[00:14:49.000 --> 00:14:52.000]  或在夜總會裡面表演的
[00:14:52.000 --> 00:14:57.000]  或在飯店裡面做管理的
[00:14:57.000 --> 00:14:59.000]  有一個人做堂官
[00:14:59.000 --> 00:15:01.000]  堂官就是跑堂的
[00:15:01.000 --> 00:15:03.000]  他說牧師你不知道
[00:15:03.000 --> 00:15:07.000]  禮拜天的生意好得不得了
[00:15:07.000 --> 00:15:09.000]  我說我們倆來打一個
[00:15:09.000 --> 00:15:10.000]  打一個deal
[00:15:10.000 --> 00:15:13.000]  一個商量一下
[00:15:13.000 --> 00:15:16.000]  你禮拜天就晚去一個小時
[00:15:16.000 --> 00:15:18.000]  你就早點來教會
[00:15:18.000 --> 00:15:19.000]  晚去一個小時
[00:15:19.000 --> 00:15:21.000]  12點你就可以走了
[00:15:21.000 --> 00:15:22.000]  到了年底
[00:15:22.000 --> 00:15:24.000]  你說你少賺多少錢
[00:15:24.000 --> 00:15:26.000]  牧師服務
[00:15:26.000 --> 00:15:27.000]  到了年底
[00:15:27.000 --> 00:15:29.000]  他一毛錢都沒有少
[00:15:29.000 --> 00:15:30.000]  Hallelujah
[00:15:30.000 --> 00:15:31.000]  Damage
[00:15:31.000 --> 00:15:32.000]  你知道嗎
[00:15:32.000 --> 00:15:36.000]  所以你如果把神放在第一位
[00:15:36.000 --> 00:15:40.000]  他能夠不照顧你嗎
[00:15:40.000 --> 00:15:42.000]  聖經上面說
[00:15:42.000 --> 00:15:44.000]  我們的母親或有忘記
[00:15:44.000 --> 00:15:47.000]  她吃奶的因何的
[00:15:47.000 --> 00:15:48.000]  但是我們的神
[00:15:48.000 --> 00:15:52.000]  卻永遠不會忘記她的孩子
[00:15:52.000 --> 00:15:54.000]  祂眷顧我們的強項
[00:15:54.000 --> 00:15:56.000]  Hallelujah
[00:15:56.000 --> 00:15:57.000]  亞伯拉罕
[00:15:57.000 --> 00:16:00.000]  他原來住在吾爾
[00:16:00.000 --> 00:16:02.000]  是一個非常先進的地方
[00:16:02.000 --> 00:16:06.000]  意思就好像現在住在紐約一樣
[00:16:06.000 --> 00:16:09.000]  神要他出吾爾下迦南
[00:16:09.000 --> 00:16:13.000]  他就進入迦南去
[00:16:13.000 --> 00:16:16.000]  撒羅被神所得著
[00:16:16.000 --> 00:16:20.000]  他就到大樹去隱藏起來
[00:16:20.000 --> 00:16:22.000]  沒有人的地方
[00:16:22.000 --> 00:16:25.000]  沒有任何的干擾
[00:16:25.000 --> 00:16:26.000]  然後呢
[00:16:26.000 --> 00:16:30.000]  大衛跟他的勇士都進入曠野裡
[00:16:30.000 --> 00:16:32.000]  我跟你講
[00:16:32.000 --> 00:16:35.000]  這是你生命的轉捩點
[00:16:35.000 --> 00:16:36.000]  有的時候我們說
[00:16:36.000 --> 00:16:38.000]  失掉了
[00:16:38.000 --> 00:16:41.000]  這一切的財富都沒有了
[00:16:41.000 --> 00:16:44.000]  我有的時候還為你高興
[00:16:44.000 --> 00:16:45.000]  你能賺大錢
[00:16:45.000 --> 00:16:46.000]  我為你高興
[00:16:46.000 --> 00:16:47.000]  你失掉了這一切
[00:16:47.000 --> 00:16:48.000]  我為你高興
[00:16:48.000 --> 00:16:52.000]  因為那是你的生命的轉捩點
[00:16:52.000 --> 00:16:54.000]  說不定
[00:16:54.000 --> 00:16:56.000]  神就要你
[00:16:56.000 --> 00:17:00.000]  把祂當放在第一位
[00:17:00.000 --> 00:17:01.000]  哦
[00:17:01.000 --> 00:17:05.000]  我們的神真是又真又活的神
[00:17:05.000 --> 00:17:06.000]  所以
[00:17:06.000 --> 00:17:08.000]  我們要成為基督精兵
[00:17:08.000 --> 00:17:10.000]  神國英雄
[00:17:10.000 --> 00:17:12.000]  天國的勇士
[00:17:12.000 --> 00:17:14.000]  還真要離開世界
[00:17:14.000 --> 00:17:17.000]  進入曠野
[00:17:17.000 --> 00:17:19.000]  耶穌基督
[00:17:19.000 --> 00:17:20.000]  聖經上面說
[00:17:20.000 --> 00:17:22.000]  祂每天早起
[00:17:22.000 --> 00:17:24.000]  到曠野去禱告
[00:17:24.000 --> 00:17:26.000]  你知道嗎
[00:17:26.000 --> 00:17:29.000]  因為沒有任何的干擾
[00:17:29.000 --> 00:17:32.000]  你可以完完全全的親近神
[00:17:32.000 --> 00:17:35.000]  與祂更親密
[00:17:35.000 --> 00:17:38.000]  一個人如果他還在富裕的時候
[00:17:38.000 --> 00:17:39.000]  他在健康的時候
[00:17:39.000 --> 00:17:40.000]  他在得意的時候
[00:17:40.000 --> 00:17:42.000]  他在蒙福的時候
[00:17:42.000 --> 00:17:44.000]  他如果尊主為大
[00:17:44.000 --> 00:17:47.000]  你讚美神
[00:17:47.000 --> 00:17:49.000]  但是沒有什麼了不起
[00:17:49.000 --> 00:17:50.000]  對不對
[00:17:50.000 --> 00:17:51.000]  當然嘛
[00:17:51.000 --> 00:17:52.000]  神什麼都給我了嘛
[00:17:52.000 --> 00:17:54.000]  我當然讚美祂
[00:17:54.000 --> 00:17:56.000]  問題是如果神把這些都拿走
[00:17:56.000 --> 00:17:58.000]  你還讚不讚美祂
[00:17:58.000 --> 00:18:01.000]  你還尊不尊主為大
[00:18:01.000 --> 00:18:04.000]  所以如果我們在曠野處
[00:18:04.000 --> 00:18:06.000]  什麼都沒有的時候
[00:18:06.000 --> 00:18:09.000]  我們還能夠敬畏神
[00:18:09.000 --> 00:18:12.000]  處在優渥的環境
[00:18:12.000 --> 00:18:14.000]  你不會讚美神
[00:18:14.000 --> 00:18:16.000]  但是你靈命不會長
[00:18:16.000 --> 00:18:18.000]  你知道嗎
[00:18:18.000 --> 00:18:19.000]  就算也會長
[00:18:19.000 --> 00:18:22.000]  那只是長的是肥肉
[00:18:22.000 --> 00:18:24.000]  你在曠國的環境
[00:18:24.000 --> 00:18:26.000]  你還願意敬畏神
[00:18:26.000 --> 00:18:28.000]  尊神為大
[00:18:28.000 --> 00:18:31.000]  你的靈命才會長
[00:18:31.000 --> 00:18:32.000]  英文有一句話叫做
[00:18:32.000 --> 00:18:35.000]  Growing pain
[00:18:35.000 --> 00:18:36.000]  小孩子也會
[00:18:36.000 --> 00:18:38.000]  帶小孩子都知道
[00:18:38.000 --> 00:18:39.000]  他有的時候
[00:18:39.000 --> 00:18:41.000]  無緣無故發燒生病
[00:18:41.000 --> 00:18:44.000]  晚上你花了九年二胡之力
[00:18:44.000 --> 00:18:45.000]  陪他睡覺
[00:18:45.000 --> 00:18:47.000]  終於睡著了
[00:18:47.000 --> 00:18:48.000]  第二天早上起來
[00:18:48.000 --> 00:18:49.000]  哦哇
