
[00:00:00.000 --> 00:00:05.000]  在我們再次來到去聆聽上主的話語之前
[00:05:41.000 --> 00:05:43.000]  到了今年這個時間
[00:05:43.000 --> 00:05:46.000]  就再和大家有機會來分享
[00:05:46.000 --> 00:05:50.000]  當這個超強的颱風準備來的時候
[00:05:50.000 --> 00:05:52.000]  政府嚴陣以待
[00:05:52.000 --> 00:05:55.000]  天文台不斷來告訴大家
[00:05:55.000 --> 00:05:58.000]  週末就會非常接近香港
[00:05:58.000 --> 00:06:01.000]  所以做好一切的颱風措施
[00:06:01.000 --> 00:06:04.000]  但原來在這個颱風來臨之前
[00:06:04.000 --> 00:06:08.000]  有一間教會就準備在六月十九日當日
[00:06:08.000 --> 00:06:12.000]  在海灘舉行一個千人的浸禮
[00:06:12.000 --> 00:06:15.000]  當然這是非常重要的事
[00:06:15.000 --> 00:06:18.000]  亦都是大家期待已久的
[00:06:18.000 --> 00:06:20.000]  但既然颱風來到
[00:06:20.000 --> 00:06:22.000]  那怎麼辦呢?
[00:06:22.000 --> 00:06:24.000]  所以這個教會就呼籲弟兄姊妹
[00:06:24.000 --> 00:06:26.000]  我們要去禱告
[00:06:26.000 --> 00:06:28.000]  因為我們很希望能夠
[00:06:28.000 --> 00:06:31.000]  如期的舉行這個浸禮
[00:06:31.000 --> 00:06:34.000]  他們當時在呼籲中提及
[00:06:34.000 --> 00:06:36.000]  這個颱風臨近
[00:06:36.000 --> 00:06:39.000]  分明就是仇敵興風作浪
[00:06:39.000 --> 00:06:42.000]  所以我們要發動一個禱告集會
[00:06:42.000 --> 00:06:44.000]  在星期三、四、五
[00:06:44.000 --> 00:06:46.000]  一起來禱告
[00:06:46.000 --> 00:06:48.000]  必定可以驅散仇敵
[00:06:48.000 --> 00:06:50.000]  宣告在週日九月十六日
[00:06:50.000 --> 00:06:54.000]  海灘的浸禮必能夠順利進行
[00:06:54.000 --> 00:06:58.000]  當然當他們這樣宣告之後
[00:06:58.000 --> 00:07:00.000]  就引起議論紛紛
[00:07:00.000 --> 00:07:05.000]  甚至連公眾傳媒都要報道
[00:07:05.000 --> 00:07:08.000]  究竟這個颱風來到
[00:07:08.000 --> 00:07:11.000]  是否仇敵的興風作浪呢?
[00:07:11.000 --> 00:07:13.000]  當然對於這個教會來說
[00:07:13.000 --> 00:07:16.000]  是一個很真實對他們的威脅
[00:07:16.000 --> 00:07:18.000]  對他們的影響
[00:07:18.000 --> 00:07:19.000]  但同樣這個威脅
[00:07:19.000 --> 00:07:22.000]  其實亦都是對於所有人
[00:07:22.000 --> 00:07:25.000]  迫切的禱告
[00:07:25.000 --> 00:07:29.000]  當然我們知道結果
[00:07:29.000 --> 00:07:32.000]  風還是繼續來
[00:07:32.000 --> 00:07:34.000]  但這個教會亦都是為了
[00:07:34.000 --> 00:07:36.000]  弟兄姊妹安全著想
[00:07:36.000 --> 00:07:40.000]  將這個浸禮改期
[00:07:40.000 --> 00:07:43.000]  事後我們沒有機會了解
[00:07:43.000 --> 00:07:46.000]  究竟這個是否仇敵得勝呢?
[00:07:46.000 --> 00:07:48.000]  如果是仇敵興風作浪
[00:07:48.000 --> 00:07:50.000]  因為風真的來了
[00:07:50.000 --> 00:07:51.000]  抑或是上帝的意念
[00:07:51.000 --> 00:07:53.000]  高過人的意念呢?
[00:07:53.000 --> 00:07:57.000]  其實我們都沒有辦法定論
[00:07:57.000 --> 00:07:59.000]  今天我們來到一起看的
[00:07:59.000 --> 00:08:02.000]  《雅各書》第五章
[00:08:02.000 --> 00:08:04.000]  我們去看看
[00:08:04.000 --> 00:08:08.000]  禱告在什麼情況下
[00:08:08.000 --> 00:08:11.000]  應該進行
[00:08:11.000 --> 00:08:13.000]  當遇上特殊的情況
[00:08:13.000 --> 00:08:17.000]  我們應該怎樣去禱告
[00:08:17.000 --> 00:08:19.000]  什麼人的禱告
[00:08:19.000 --> 00:08:21.000]  才是最有力量的呢?
[00:08:21.000 --> 00:08:24.000]  我可不可以成為一個這樣的人呢?
[00:08:24.000 --> 00:08:27.000]  上帝是有求必應
[00:08:27.000 --> 00:08:30.000]  抑或是有求必聽呢?
[00:08:30.000 --> 00:08:32.000]  這些就在這段經文裡
[00:08:32.000 --> 00:08:35.000]  幫我們去理解一下
[00:08:35.000 --> 00:08:37.000]  在第五章第十三節
[00:08:37.000 --> 00:08:41.000]  讓我們看到人生兩種情況
[00:08:41.000 --> 00:08:43.000]  受苦的時候
[00:08:43.000 --> 00:08:45.000]  喜樂的時候
[00:08:45.000 --> 00:08:46.000]  受苦的時候
[00:08:46.000 --> 00:08:48.000]  一般的人會怎樣呢?
[00:08:48.000 --> 00:08:50.000]  當然是憂憂愁愁
[00:08:50.000 --> 00:08:53.000]  甚至乎有些會怨天尤人
[00:08:53.000 --> 00:08:54.000]  為什麼呢?
[00:08:54.000 --> 00:08:56.000]  人人都沒有問題
[00:08:56.000 --> 00:08:58.000]  問題在我的身上
[00:08:58.000 --> 00:08:59.000]  人人都這麼好
[00:08:59.000 --> 00:09:02.000]  為什麼我會有這麼多的困難呢?
[00:09:02.000 --> 00:09:05.000]  這是一般人會有的情況
[00:09:05.000 --> 00:09:08.000]  但當基督徒落在這個困苦當中
[00:09:08.000 --> 00:09:09.000]  經文就說
[00:09:09.000 --> 00:09:12.000]  他要來禱告
[00:09:12.000 --> 00:09:14.000]  去禱告什麼呢?
[00:09:14.000 --> 00:09:15.000]  當然就是去禱告
[00:09:15.000 --> 00:09:17.000]  來求神給他有力量
[00:09:17.000 --> 00:09:20.000]  可以勝過這些難關
[00:09:20.000 --> 00:09:21.000]  頂姐妹
[00:09:21.000 --> 00:09:22.000]  你回想一下
[00:09:22.000 --> 00:09:23.000]  你在什麼時候
[00:09:23.000 --> 00:09:27.000]  你的禱告是最迫切的呢?
[00:09:27.000 --> 00:09:29.000]  當然是當你面對
[00:09:29.000 --> 00:09:31.000]  又大又難的事
[00:09:31.000 --> 00:09:34.000]  認為自己沒有辦法去面對
[00:09:34.000 --> 00:09:35.000]  去處理
[00:09:35.000 --> 00:09:38.000]  我們真的要祈禱了
[00:09:38.000 --> 00:09:41.000]  但如果在另一個情況
[00:09:41.000 --> 00:09:43.000]  喜樂的時候
[00:09:43.000 --> 00:09:45.000]  經文就說是歌頌
[00:09:45.000 --> 00:09:48.000]  其實歌頌也是一種禱告
[00:09:48.000 --> 00:09:52.000]  當然開心當然是會唱歌
[00:09:52.000 --> 00:09:54.000]  開心會禱告
[00:09:54.000 --> 00:09:56.000]  大家會不會呢?
[00:09:56.000 --> 00:09:57.000]  都應該會的
[00:09:57.000 --> 00:10:00.000]  教會慶祝堂慶
[00:10:00.000 --> 00:10:02.000]  我們獻上感恩的祈禱
[00:10:02.000 --> 00:10:05.000]  我們為著我們生命裡的一切
[00:10:05.000 --> 00:10:07.000]  獻上感恩的祈禱
[00:10:07.000 --> 00:10:10.000]  但我相信這個祈禱那種迫切性
[00:10:10.000 --> 00:10:13.000]  是不及你在困難當中
[00:10:13.000 --> 00:10:15.000]  那種禱告的迫切性
[00:10:15.000 --> 00:10:17.000]  因為你覺得我感謝上帝
[00:10:17.000 --> 00:10:19.000]  那已經可以了
[00:10:19.000 --> 00:10:21.000]  感謝上帝之後做什麼呢?
[00:10:21.000 --> 00:10:23.000]  當然是去找最好的朋友
[00:10:23.000 --> 00:10:26.000]  或者和家人一起去慶祝
[00:10:26.000 --> 00:10:29.000]  這是非常自然的事
[00:10:29.000 --> 00:10:31.000]  這亦可以看到
[00:10:31.000 --> 00:10:34.000]  在我們基督徒的生活當中
[00:10:34.000 --> 00:10:37.000]  大概都是這樣
[00:10:37.000 --> 00:10:39.000]  祈禱可能在困難的時候
[00:10:39.000 --> 00:10:43.000]  更加讓我們意識到那個重要性
[00:10:43.000 --> 00:10:45.000]  當你一帆風順
[00:10:45.000 --> 00:10:46.000]  在平日的日子
[00:10:46.000 --> 00:10:48.000]  那種迫切的感覺
[00:10:48.000 --> 00:10:49.000]  就丟淡
[00:10:49.000 --> 00:10:51.000]  所以有些弟兄姊妹
[00:10:51.000 --> 00:10:52.000]  有時都會這樣說
[00:10:52.000 --> 00:10:53.000]  哎呀,糟糕了
[00:10:53.000 --> 00:10:55.000]  今天吃飯之前
[00:10:55.000 --> 00:10:58.000]  忘記了謝飯祈禱
[00:10:58.000 --> 00:11:01.000]  大家是不是都試過呢?
[00:11:01.000 --> 00:11:04.000]  但你會記得有很多很多的事
[00:11:04.000 --> 00:11:05.000]  不過有些很簡單的事
[00:11:05.000 --> 00:11:07.000]  可能你會覺得忘記了
[00:11:07.000 --> 00:11:09.000]  都不是問題
[00:11:09.000 --> 00:11:10.000]  在第十四節裡
[00:11:10.000 --> 00:11:12.000]  講了一個特殊的情況
[00:11:12.000 --> 00:11:13.000]  這個特殊的情況
[00:11:13.000 --> 00:11:16.000]  其實亦都引起了
[00:11:16.000 --> 00:11:17.000]  在歷世歷代裡
[00:11:17.000 --> 00:11:20.000]  去解釋和應用這段經文的時候
[00:11:20.000 --> 00:11:22.000]  產生了很多的討論
[00:11:22.000 --> 00:11:24.000]  這個特殊的情況是什麼呢?
[00:11:24.000 --> 00:11:27.000]  就是有人來去患病
[00:11:27.000 --> 00:11:29.000]  去患病的時間
[00:11:29.000 --> 00:11:32.000]  就要請這個教會的長老
[00:11:32.000 --> 00:11:34.000]  來為他去禱告
[00:11:34.000 --> 00:11:36.000]  不單止是禱告
[00:11:36.000 --> 00:11:37.000]  還要奉主的名
[00:11:37.000 --> 00:11:41.000]  來為他去活由
[00:11:41.000 --> 00:11:44.000]  這裡出現了一個什麼特殊的情況呢?
[00:11:44.000 --> 00:11:46.000]  病當然不是特殊的情況
[00:11:46.000 --> 00:11:52.000]  而是這個病是比較特別嚴重
[00:11:52.000 --> 00:11:54.000]  對於猶太人來說
[00:11:54.000 --> 00:11:57.000]  因為《雅各書》讀者的群體
[00:11:57.000 --> 00:12:00.000]  以猶太人為主
[00:12:00.000 --> 00:12:02.000]  患病是一回什麼事呢?
[00:12:02.000 --> 00:12:03.000]  患病當然
[00:12:03.000 --> 00:12:05.000]  今天我們就知道了
[00:12:05.000 --> 00:12:08.000]  可能有細菌病毒的攻擊
[00:12:08.000 --> 00:12:10.000]  或者身體出現細胞的突變
[00:12:10.000 --> 00:12:12.000]  所以我們會去患病
[00:12:12.000 --> 00:12:14.000]  但對猶太人來說
[00:12:14.000 --> 00:12:18.000]  患病也可以是因為犯罪
[00:12:18.000 --> 00:12:21.000]  上帝來懲罰的結果
[00:12:21.000 --> 00:12:23.000]  我認識不少
[00:12:23.000 --> 00:12:26.000]  在教會裡面有些年長的弟兄姊妹
[00:12:26.000 --> 00:12:28.000]  他們有時候當病
[00:12:28.000 --> 00:12:32.000]  很不想告訴其他人
[00:12:32.000 --> 00:12:35.000]  尤其是不想告訴教會和公知
[00:12:35.000 --> 00:12:36.000]  為什麼呢?
[00:12:36.000 --> 00:12:38.000]  因為他們會有一種想法
[00:12:38.000 --> 00:12:39.000]  我為什麼會病呢?
[00:12:39.000 --> 00:12:42.000]  當然是我做了一些事情
[00:12:42.000 --> 00:12:43.000]  上帝不喜歡
[00:12:43.000 --> 00:12:46.000]  所以就被上帝懲罰
[00:12:46.000 --> 00:12:47.000]  所以就患病
[00:12:47.000 --> 00:12:51.000]  所以就不敢告訴教會和公知
[00:12:51.000 --> 00:12:54.000]  當然到了情況比較嚴重
[00:12:54.000 --> 00:12:55.000]  終於有人忍不住
[00:12:55.000 --> 00:12:56.000]  可能是家人
[00:12:56.000 --> 00:12:58.000]  就要跟教會來說
[00:12:58.000 --> 00:13:00.000]  很希望教會為他禱告
[00:13:00.000 --> 00:13:03.000]  當然當他禱告的時候
[00:13:03.000 --> 00:13:05.000]  當然我們不會說
[00:13:05.000 --> 00:13:07.000]  有很多責備的話
[00:13:07.000 --> 00:13:09.000]  只是關心他的病情
[00:13:09.000 --> 00:13:11.000]  也希望他禱告
[00:13:11.000 --> 00:13:13.000]  但有些時候當他問
[00:13:13.000 --> 00:13:15.000]  為什麼他到了這個階段
[00:13:15.000 --> 00:13:17.000]  才讓我們知道呢?
[00:13:17.000 --> 00:13:19.000]  就說出背後的原因
[00:13:19.000 --> 00:13:20.000]  就是覺得
[00:13:20.000 --> 00:13:24.000]  這是上帝給我的一種懲罰
[00:13:24.000 --> 00:13:27.000]  所以很不想告訴教會
[00:13:27.000 --> 00:13:30.000]  但其實我們知道
[00:13:30.000 --> 00:13:33.000]  患病也不一定是上帝的懲罰
[00:13:33.000 --> 00:13:35.000]  雖然可以是
[00:13:35.000 --> 00:13:37.000]  譬如
[00:13:37.000 --> 00:13:41.000]  你明知道有很多事情要去做
[00:13:41.000 --> 00:13:43.000]  你每晚都去追劇
[00:13:43.000 --> 00:13:45.000]  看不到延禧也要錄下來
[00:13:45.000 --> 00:13:47.000]  弄到晚上也不睡覺
[00:13:47.000 --> 00:13:49.000]  翌日又要不停地工作
[00:13:49.000 --> 00:13:51.000]  飲食又不定時
[00:13:51.000 --> 00:13:53.000]  那你當然是生病了
[00:13:53.000 --> 00:13:54.000]  這真的是懲罰
[00:13:54.000 --> 00:13:57.000]  你沒有好好去管理自己的身體
[00:13:57.000 --> 00:13:59.000]  但當然有些人
[00:13:59.000 --> 00:14:00.000]  他們也是這樣生活
[00:14:00.000 --> 00:14:02.000]  但又好像沒事
[00:14:02.000 --> 00:14:08.000]  因此對於亞各書的讀者來說
[00:14:08.000 --> 00:14:11.000]  他們對於病的了解
[00:14:11.000 --> 00:14:14.000]  不單止是一種身體上的問題
[00:14:14.000 --> 00:14:16.000]  其實也有關係的問題
[00:14:16.000 --> 00:14:20.000]  是和上帝的關係出現了一些困難
[00:14:20.000 --> 00:14:26.000]  所以他們要特別請教會的長老來為他禱告
[00:14:26.000 --> 00:14:28.000]  因為教會的長老
[00:14:28.000 --> 00:14:31.000]  等於我們今天教會有些是執事
[00:14:31.000 --> 00:14:36.000]  他們來到這些病人的面前
[00:14:36.000 --> 00:14:39.000]  代表著上帝要來接納
[00:14:39.000 --> 00:14:41.000]  去醫治
[00:14:41.000 --> 00:14:43.000]  去安慰他們
[00:14:43.000 --> 00:14:46.000]  而這個禱告裡面是加了抹油
[00:14:46.000 --> 00:14:48.000]  這個抹油真的很難解釋
[00:14:48.000 --> 00:14:50.000]  因為在新約聖經當中
[00:14:50.000 --> 00:14:51.000]  只有兩個地方
[00:14:51.000 --> 00:14:54.000]  記載到關於這樣的禱告抹油的事
[00:14:54.000 --> 00:14:57.000]  第一個當然是亞各書的讀
[00:14:57.000 --> 00:15:01.000]  第二個地方就在馬可福音第六章七至十三節
[00:15:01.000 --> 00:15:05.000]  耶穌差遣他的門徒兩個兩個出去傳道的時候
[00:15:05.000 --> 00:15:09.000]  他們就來趕鬼用油來抹病人
[00:15:09.000 --> 00:15:12.000]  使他們得到這個醫治
[00:15:12.000 --> 00:15:13.000]  在聖經新約裡面
[00:15:13.000 --> 00:15:16.000]  其他地方是沒有提及的
[00:15:16.000 --> 00:15:20.000]  但其實猶太人一直都有一個很重要的傳統
[00:15:20.000 --> 00:15:22.000]  就是用油來高抹
[00:15:22.000 --> 00:15:25.000]  我們讀詩篇其實也讀不少
[00:15:25.000 --> 00:15:27.000]  所以對他們來說
[00:15:27.000 --> 00:15:28.000]  這不是一個陌生的行動
[00:15:28.000 --> 00:15:32.000]  也不需要特別去強調
[00:15:32.000 --> 00:15:36.000]  是不是那個油有一種神奇的功效
[00:15:36.000 --> 00:15:39.000]  禱告也不夠的抹油就沒有問題呢
[00:15:39.000 --> 00:15:44.000]  我們找不到一個很強的所謂證據
[00:15:44.000 --> 00:15:45.000]  但在歷代的教會
[00:15:45.000 --> 00:15:48.000]  一直都是這樣去實現
[00:15:48.000 --> 00:15:50.000]  不過我想起一件事
[00:15:50.000 --> 00:15:53.000]  就是這種抹油令到一個病者
[00:15:53.000 --> 00:15:57.000]  得到醫治或者舒緩他的困難
[00:15:57.000 --> 00:16:01.000]  可能我們中國人也有這樣的做法
[00:16:01.000 --> 00:16:04.000]  我記得小時候如果肚子痛
[00:16:04.000 --> 00:16:06.000]  我外婆就會做一件事
[00:16:06.000 --> 00:16:10.000]  用生油搓搓搓搓到熱的時候
[00:16:10.000 --> 00:16:11.000]  就按住肚子
[00:16:11.000 --> 00:16:14.000]  我們在座當中的弟兄姊妹有沒有試過
[00:16:14.000 --> 00:16:17.000]  年輕的可能不太知道
[00:16:17.000 --> 00:16:19.000]  這樣好像真的可以的
[00:16:19.000 --> 00:16:21.000]  真的搓完之後按下去
[00:16:21.000 --> 00:16:24.000]  小時候肚子又覺得沒那麼痛
[00:16:24.000 --> 00:16:26.000]  所以當我的兒女小時候
[00:16:26.000 --> 00:16:27.000]  他們是這樣的時候
[00:16:27.000 --> 00:16:29.000]  我就說爸爸小時候
[00:16:29.000 --> 00:16:30.000]  我外婆就是這樣做的
[00:16:30.000 --> 00:16:32.000]  現在他們又試一次了
[00:16:32.000 --> 00:16:35.000]  所以他們一邊聽一邊說
[00:16:35.000 --> 00:16:38.000]  其實可能我將他們的注意力分散了
[00:16:38.000 --> 00:16:41.000]  所以他們真的覺得沒那麼痛
[00:16:41.000 --> 00:16:42.000]  但是不是真的可以呢
[00:16:42.000 --> 00:16:44.000]  我們不知道
[00:16:44.000 --> 00:16:46.000]  不過油有一種醫治的功效
[00:16:46.000 --> 00:16:48.000]  我們人人都知道
[00:16:48.000 --> 00:16:49.000]  我們不少的姐妹
[00:16:49.000 --> 00:16:51.000]  可能你的手袋都帶著一支
[00:16:51.000 --> 00:16:53.000]  那支油很厲害的
[00:16:53.000 --> 00:16:54.000]  當你覺得暈暈的
[00:16:54.000 --> 00:16:56.000]  不太舒服的時候搓一搓
[00:16:56.000 --> 00:17:01.000]  你本來暈的人
[00:17:01.000 --> 00:17:03.000]  你會突然間清醒
[00:17:03.000 --> 00:17:05.000]  或者真的不太舒服的話
[00:17:05.000 --> 00:17:07.000]  真的可以幫到你
[00:17:07.000 --> 00:17:10.000]  這個我們看見
[00:17:10.000 --> 00:17:12.000]  在聖經當中
[00:17:12.000 --> 00:17:15.000]  一個很特殊的情況
[00:17:15.000 --> 00:17:18.000]  一個患病而去到一個階段
[00:17:18.000 --> 00:17:20.000]  不是似乎一般的醫生
[00:17:20.000 --> 00:17:22.000]  可以去幫到他
[00:17:22.000 --> 00:17:24.000]  教會就是一種這樣的做法
[00:17:24.000 --> 00:17:26.000]  去幫這個病人
[00:17:26.000 --> 00:17:27.000]  但其實這段經文
[00:17:27.000 --> 00:17:29.000]  最重要的地方不是前面
[00:17:29.000 --> 00:17:31.000]  又要找長老禱告沒油等等
[00:17:31.000 --> 00:17:32.000]  最重要的是什麼呢
[00:17:32.000 --> 00:17:34.000]  在第十五節最後
[00:17:34.000 --> 00:17:36.000]  告訴我們
[00:17:36.000 --> 00:17:38.000]  「出於信心的祈禱
[00:17:38.000 --> 00:17:41.000]  必能救那病人」
[00:17:41.000 --> 00:17:43.000]  是因為那個信心的禱告
[00:17:43.000 --> 00:17:45.000]  寫到病人得醫治
[00:17:45.000 --> 00:17:48.000]  但當然又跳入另一個問題
[00:17:48.000 --> 00:17:51.000]  我們常常見到一些病人的時候
[00:17:51.000 --> 00:17:54.000]  我都很想為他去禱告
[00:17:54.000 --> 00:17:55.000]  希望他得醫治
[00:17:55.000 --> 00:17:57.000]  亦都是因為這樣的緣故
[00:17:57.000 --> 00:17:58.000]  當大家知道
[00:17:58.000 --> 00:18:01.000]  有些弟兄姊妹患了重病
[00:18:01.000 --> 00:18:04.000]  第一時間就要請牧師為他去禱告
[00:18:04.000 --> 00:18:06.000]  因為牧師的禱告
[00:18:06.000 --> 00:18:08.000]  就代表出於信心的禱告
