
[00:00:00.000 --> 00:00:03.740]  今天在這裡講的訊息其實與聖誕有關
[00:05:42.000 --> 00:05:45.980]  在國際社會裡面會被人尊重的
[00:05:45.980 --> 00:05:47.320]  是那個國家拜的神
[00:05:47.320 --> 00:05:48.940]  我就拜那個
[00:05:48.940 --> 00:05:50.580]  於是他就選了
[00:05:50.580 --> 00:05:52.520]  哪個神最厲害呢
[00:05:52.520 --> 00:05:55.260]  然後他就選了推羅西頓出來
[00:05:55.260 --> 00:05:59.020]  推羅西頓那時候是一個很出名的國家
[00:05:59.020 --> 00:05:59.620]  為什麼呢
[00:05:59.620 --> 00:06:06.340]  因為他是以他們從來沒被人攻陷過的國土而自豪
[00:06:06.340 --> 00:06:10.040]  是因為當中的地理環境是很特殊的
[00:06:10.040 --> 00:06:13.880]  推羅西頓是分開外城和內城
[00:06:13.880 --> 00:06:14.980]  外城在陸地上
[00:06:14.980 --> 00:06:16.640]  內城在陸地上面
[00:06:16.640 --> 00:06:18.820]  但是內城在一個島上面
[00:06:18.820 --> 00:06:20.920]  所以就算攻陷了外城
[00:06:20.920 --> 00:06:24.720]  你都要搭船過去島那裡再進攻內城
[00:06:24.720 --> 00:06:28.160]  所以曾經巴比倫很出名的王尼布格尼撒
[00:06:28.160 --> 00:06:30.260]  要打推羅西頓的時候
[00:06:30.260 --> 00:06:31.860]  只是攻陷外城
[00:06:31.860 --> 00:06:35.160]  接著就對內城束手無策
[00:06:35.160 --> 00:06:40.000]  所以推羅西頓那時候是標榜自己是永遠不會戰敗的國家
[00:06:40.000 --> 00:06:43.700]  是一個永遠不會被人攻陷的國家
[00:06:43.700 --> 00:06:45.440]  接著阿哈看到
[00:06:45.440 --> 00:06:47.140]  哇 這個這麼厲害
[00:06:47.140 --> 00:06:49.280]  他的神一定很厲害
[00:06:49.280 --> 00:06:51.220]  於是我拜他
[00:06:51.220 --> 00:06:52.940]  所以他其實在想這件事
[00:06:52.940 --> 00:06:54.180]  所以他做了什麼呢
[00:06:54.180 --> 00:06:58.060]  他就去娶了西頓王潔巴力的女兒
[00:06:58.060 --> 00:07:00.020]  耶洗別做老婆
[00:07:00.020 --> 00:07:02.800]  去侍奉敬拜巴力
[00:07:02.800 --> 00:07:07.560]  接著第32節裡面又說到什麼呢
[00:07:07.560 --> 00:07:10.560]  他說阿哈在撒瑪利亞建造巴力的廟
[00:07:10.560 --> 00:07:13.260]  在廟裡面為巴力祝壇
[00:07:13.260 --> 00:07:15.000]  是什麼意思呢
[00:07:15.000 --> 00:07:17.940]  如果看完一節就覺得
[00:07:17.940 --> 00:07:21.740]  這個阿哈自己去崇拜巴力
[00:07:21.740 --> 00:07:22.840]  那就沒辦法了
[00:07:22.840 --> 00:07:26.220]  因為他是國王他做什麼都可以
[00:07:26.220 --> 00:07:28.480]  還有他敬拜巴力的時候
[00:07:28.480 --> 00:07:32.760]  他覺得可以使他更加強大 與我無關
[00:07:32.760 --> 00:07:34.720]  但是他做了一個動作
[00:07:34.720 --> 00:07:39.700]  他是邀請神去住在他的國家裡面
[00:07:39.700 --> 00:07:41.400]  祝廟和祈壇
[00:07:41.400 --> 00:07:45.700]  其實基本上就是代表邀請神明住在我這裡的意思
[00:07:45.700 --> 00:07:48.400]  那就不單單是個人崇拜
[00:07:48.400 --> 00:07:50.100]  那是什麼意思呢
[00:07:50.100 --> 00:07:56.640]  是將巴力的崇拜推廣到做整個國家的崇拜
[00:07:56.640 --> 00:08:00.520]  在以前的時候當以色列人拜金牛獨的時候
[00:08:00.520 --> 00:08:02.120]  在耶和華的眼裡
[00:08:02.120 --> 00:08:05.220]  是看這個是拜偶像的行為
[00:08:05.220 --> 00:08:07.320]  是可憎惡的事
[00:08:07.320 --> 00:08:09.020]  但是對以色列人來說
[00:08:09.020 --> 00:08:11.060]  他們會覺得拜金牛獨
[00:08:11.060 --> 00:08:13.260]  就等於拜耶和華
[00:08:13.260 --> 00:08:15.400]  因為他們曾經說過
[00:08:15.400 --> 00:08:19.240]  這個就是帶你們出埃及進迦南的神
[00:08:19.240 --> 00:08:20.540]  所以當他們拜的時候
[00:08:20.540 --> 00:08:23.000]  他們沒什麼良心不安
[00:08:23.000 --> 00:08:24.780]  但是今天不同
[00:08:24.780 --> 00:08:27.840]  今天是連表面的修昔都抹去了
[00:08:27.840 --> 00:08:32.320]  是公然明目張膽的將偶像邀請過來
[00:08:32.320 --> 00:08:33.920]  住在以色列那裡
[00:08:33.920 --> 00:08:35.760]  去敬拜和侍奉他
[00:08:35.760 --> 00:08:40.760]  而用巴力的崇拜去取代耶和華的崇拜
[00:08:40.760 --> 00:08:44.820]  所以這才是真正問題的所在
[00:08:44.820 --> 00:08:46.860]  所以這可能就是一個原因
[00:08:46.860 --> 00:08:48.600]  為什麼
[00:08:48.600 --> 00:08:51.100]  為什麼皇上的作者這麼刻意的
[00:08:51.100 --> 00:08:55.940]  用這麼多的聖經來形容阿蝦這個行惡的王
[00:08:55.940 --> 00:08:58.840]  所以阿蝦的世代是一個什麼樣的世代呢
[00:08:58.840 --> 00:09:01.940]  是一個不單止在骨子裡面
[00:09:01.940 --> 00:09:04.320]  而是表面上都不要神
[00:09:04.320 --> 00:09:08.320]  否定神和不再理會神的一個世代
[00:09:08.320 --> 00:09:09.660]  接著我們再看下去的時候
[00:09:09.660 --> 00:09:12.360]  就出現了一段十分奇怪的經文
[00:09:12.360 --> 00:09:16.020]  這段經文是第34節
[00:09:16.020 --> 00:09:20.000]  曾經有解經學者覺得這段經文不應該放在這裡
[00:09:20.000 --> 00:09:22.540]  我們看看這段經文
[00:09:22.540 --> 00:09:24.140]  他說阿蝦在位的時候
[00:09:24.140 --> 00:09:27.680]  有伯特利的人希爾勒從修耶利哥城
[00:09:27.680 --> 00:09:31.340]  納根基的時候送了長子雅比蘭
[00:09:31.340 --> 00:09:34.480]  安門的時候送了幼子西葛
[00:09:34.480 --> 00:09:39.520]  正如耶和華直亂的兒子約書亞所說的話
[00:09:39.520 --> 00:09:40.960]  奇怪的是
[00:09:40.960 --> 00:09:43.020]  列王記上下顧名思義
[00:09:43.020 --> 00:09:45.720]  其實是記載列王的事跡
[00:09:45.720 --> 00:09:50.100]  但是這個希爾勒不過是一個平民
[00:09:50.100 --> 00:09:51.940]  跟阿蝦王有沒有什麼關係
[00:09:51.940 --> 00:09:54.100]  是不是親戚呢?不是
[00:09:54.100 --> 00:09:57.040]  窄瓣底下根本完全不知道為什麼
[00:09:57.040 --> 00:10:00.740]  皇上的作者放了一句這樣的說話在這裡
[00:10:00.740 --> 00:10:02.920]  是一句很奇怪的說話
[00:10:02.920 --> 00:10:06.780]  如果你了解皇上皇下的結構的時候
[00:10:06.780 --> 00:10:10.180]  就會有這樣的疑惑
[00:10:10.180 --> 00:10:12.060]  但其實再想深一層的時候
[00:10:12.060 --> 00:10:16.960]  這段聖經是反映了一件十分重要的事
[00:10:16.960 --> 00:10:20.560]  就是當時以色列人在阿蝦極力推人
[00:10:20.560 --> 00:10:22.660]  巴力崇拜的情況之後
[00:10:22.660 --> 00:10:26.960]  他的屬靈的情況究竟到了什麼地步
[00:10:26.960 --> 00:10:30.380]  其實是已經敗壞到一個地步
[00:10:30.380 --> 00:10:35.280]  是去到不會再將神當作神
[00:10:35.280 --> 00:10:39.940]  也不再將他的警告當作一個警告
[00:10:39.940 --> 00:10:42.960]  因為在約書亞記第6章26節裡面
[00:10:42.960 --> 00:10:44.780]  很清楚記載到
[00:10:44.780 --> 00:10:48.460]  當約書亞開始攻打迦南地的時候
[00:10:48.460 --> 00:10:50.960]  第一個攻陷的城就是耶利哥
[00:10:50.960 --> 00:10:52.260]  當他攻陷耶利哥的時候
[00:10:52.260 --> 00:10:54.300]  神就感動約書亞
[00:10:54.300 --> 00:10:56.100]  要他跟以色列人納約
[00:10:56.100 --> 00:11:01.040]  所以約書亞跟以色列人在這麼大的會眾面前納約
[00:11:01.040 --> 00:11:02.640]  納約什麼呢?
[00:11:02.640 --> 00:11:04.840]  就是誰重建耶利哥的時候
[00:11:04.840 --> 00:11:07.780]  納根基的時候必上長子
[00:11:07.780 --> 00:11:11.340]  安門的時候必上幼子
[00:11:11.340 --> 00:11:15.820]  如果希爾勒真的很相信耶和華的時候
[00:11:15.820 --> 00:11:17.920]  他就不會重建耶利哥
[00:11:17.920 --> 00:11:20.660]  除非他跟兩父子有仇
[00:11:20.660 --> 00:11:22.660]  但多數都不會是
[00:11:22.660 --> 00:11:25.960]  他重建耶利哥其實證明了什麼呢?
[00:11:25.960 --> 00:11:29.460]  他基本上是不將神當作神
[00:11:29.460 --> 00:11:34.300]  所以不將他的警告當作警告
[00:11:34.300 --> 00:11:38.840]  其實今天的世代跟阿蝦的世代大同小異
[00:11:38.840 --> 00:11:41.340]  我們很多時候社會鼓吹一些
[00:11:41.340 --> 00:11:43.840]  似是而非的價值觀
[00:11:43.840 --> 00:11:46.140]  有時候連基督徒都覺得
[00:11:46.140 --> 00:11:48.120]  跟聖經好像很相似
[00:11:48.120 --> 00:11:51.920]  好像拜金牛毒跟艾巴藥沒有分別
[00:11:51.920 --> 00:11:53.520]  差不多一樣
[00:11:53.520 --> 00:11:54.460]  舉個例子
[00:11:54.460 --> 00:11:56.060]  最近的時候
[00:11:56.060 --> 00:11:57.900]  其實我太太叫我看很久了
[00:11:57.900 --> 00:11:59.960]  但一直都沒有看因為很忙
[00:11:59.960 --> 00:12:01.700]  其實Netflix上面
[00:12:01.700 --> 00:12:05.200]  我想問你們知不知道Netflix是什麼?
[00:12:05.200 --> 00:12:06.060]  知道吧?
[00:12:06.060 --> 00:12:08.800]  解釋一下吧
[00:12:08.800 --> 00:12:12.880]  Netflix是一個網上的電台
[00:12:12.880 --> 00:12:14.280]  裡面有很多電視劇
[00:12:14.280 --> 00:12:18.540]  連續劇、網劇都有
[00:12:18.540 --> 00:12:25.980]  在Netflix有一齣連續劇叫做
[00:12:25.980 --> 00:12:28.980]  《黑鏡》
[00:12:28.980 --> 00:12:33.160]  你看看美國現在敗壞到什麼地步
[00:12:33.160 --> 00:12:36.060]  其實新鮮的時候不是很多人看
[00:12:36.060 --> 00:12:37.460]  在預備片講到的時候
[00:12:37.460 --> 00:12:39.140]  我就匆匆忙忙
[00:12:39.140 --> 00:12:42.300]  去看了開始和結局
[00:12:42.300 --> 00:12:43.800]  其中一個episode
[00:12:43.800 --> 00:12:46.040]  其中一集我看了開始和結局
[00:12:46.040 --> 00:12:50.780]  接著上去Wikipedia
[00:12:50.780 --> 00:12:53.580]  看看究竟那個說什麼
[00:12:53.580 --> 00:12:55.980]  當作看了故事
[00:12:55.980 --> 00:12:57.820]  其實我都很震撼
[00:12:57.820 --> 00:13:01.580]  發覺美國其實是標榜著
[00:13:01.580 --> 00:13:05.320]  自己的價值觀最重要是自由
[00:13:05.320 --> 00:13:08.060]  所以他們是有創作的自由
[00:13:08.060 --> 00:13:12.560]  但這個所謂的監製做了什麼出來呢?
[00:13:12.560 --> 00:13:14.340]  他就講當中一個episode
[00:13:14.340 --> 00:13:17.560]  一個劇集裡面講到有一對夫婦
[00:13:17.560 --> 00:13:20.900]  那對夫婦尤其是丈夫很不開心
[00:13:20.900 --> 00:13:22.640]  覺得婚姻很悶
[00:13:22.640 --> 00:13:24.580]  很沒有刺激
[00:13:24.580 --> 00:13:27.240]  於是當他遇到一個好朋友之後
[00:13:27.240 --> 00:13:32.580]  就合夥大家上去虛擬的遊戲機裡面去玩
[00:13:32.580 --> 00:13:35.720]  後來玩著玩著就變成
[00:13:35.720 --> 00:13:42.260]  和那個朋友有虛擬的性關係
[00:13:42.260 --> 00:13:43.020]  很有趣的
[00:13:43.020 --> 00:13:45.960]  那部劇裡面講到那個朋友是男人
[00:13:45.960 --> 00:13:48.400]  這個丈夫當然是男人
[00:13:48.400 --> 00:13:50.900]  但是這個丈夫的朋友
[00:13:50.900 --> 00:13:52.640]  去到網絡裡面的時候
[00:13:52.640 --> 00:13:56.140]  就將他的身份變成一個女士
[00:13:56.140 --> 00:14:01.980]  所以他們就可以有一個網絡上的性關係
[00:14:01.980 --> 00:14:05.680]  這件事影響了他的家人
[00:14:05.680 --> 00:14:07.660]  他的太太很快發現
[00:14:07.660 --> 00:14:10.420]  劇集裡面也很合理的發現了
[00:14:10.420 --> 00:14:12.420]  跟著跟他攤牌
[00:14:12.420 --> 00:14:14.900]  結果是很令人震驚的
[00:14:14.900 --> 00:14:16.660]  誰知道結果是什麼呢?
[00:14:16.660 --> 00:14:19.860]  結果就是丈夫和太太
[00:14:19.860 --> 00:14:22.940]  大家都同意一個月裡面
[00:14:22.940 --> 00:14:28.600]  既然一個月裡面讓大家出去玩
[00:14:28.600 --> 00:14:32.380]  大家可以跟不同的人有性行為
[00:14:32.380 --> 00:14:34.340]  這個故事就在結束
[00:14:34.340 --> 00:14:39.280]  形容到於是他們大家都很開心
[00:14:39.280 --> 00:14:45.220]  這個監製用他的創作自由
[00:14:45.220 --> 00:14:47.900]  和他的監製做了什麼呢?
[00:14:47.900 --> 00:14:49.160]  他在做一件事
[00:14:49.160 --> 00:14:51.660]  他在鼓吹一件事
[00:14:51.660 --> 00:14:54.000]  你是不是覺得婚姻很悶呢?
[00:14:54.000 --> 00:14:56.400]  你是不是覺得婚姻很沒趣呢?
[00:14:56.400 --> 00:14:59.800]  是因為你被很多道德的枷鎖綁住了
[00:14:59.800 --> 00:15:01.240]  只要你離開這些東西
[00:15:01.240 --> 00:15:03.080]  你去追求自由的時候
[00:15:03.080 --> 00:15:06.680]  你就可以很開心很愉快
[00:15:06.680 --> 00:15:08.580]  但是很可惜
[00:15:08.580 --> 00:15:12.360]  這個自由其實對很多美國人都很吸引
[00:15:12.360 --> 00:15:16.460]  但是和聖經所說的自由是完全不同
[00:15:16.460 --> 00:15:18.320]  聖經所說的自由
[00:15:18.320 --> 00:15:21.360]  是我們有自由去跟隨神
[00:15:21.360 --> 00:15:25.000]  去過一個聖潔的生活和聖過罪
[00:15:25.000 --> 00:15:26.860]  這個就是聖經所說的自由
[00:15:26.860 --> 00:15:31.000]  我們不會被世界和罪去克制的自由
[00:15:31.000 --> 00:15:34.040]  所以和他基本上是完全不同的
[00:15:34.040 --> 00:15:35.580]  但是你會發覺
[00:15:35.580 --> 00:15:37.480]  其實我們的情況
[00:15:37.480 --> 00:15:40.320]  其實和阿蝦時代的情況是一樣的
[00:15:40.320 --> 00:15:44.520]  阿蝦覺得拜金無毒和拜亞時代是一樣的
[00:15:44.520 --> 00:15:46.960]  接著為什麼我拜巴力呢?
[00:15:46.960 --> 00:15:51.120]  因為巴力說實在太悶了
[00:15:51.120 --> 00:15:53.320]  你看看,很無癮的
[00:15:53.320 --> 00:15:55.160]  巴力就不同,多姿多彩
[00:15:55.160 --> 00:15:57.000]  有很多不同的性行為
[00:15:57.000 --> 00:15:58.800]  很多事情都在這裡搞定
[00:15:58.800 --> 00:16:01.040]  又有他的英許給你
[00:16:01.040 --> 00:16:04.140]  有富足,有農作物,有豐收
[00:16:04.140 --> 00:16:05.640]  為什麼不拜巴力呢?
[00:16:05.640 --> 00:16:07.600]  還有沒什麼成本的,拜巴力
[00:16:07.600 --> 00:16:09.840]  瑤華就不同,你要遵守很多律例
[00:16:09.840 --> 00:16:11.240]  點贓很多命令
[00:16:11.240 --> 00:16:12.520]  巴力什麼都不用遵守
[00:16:12.520 --> 00:16:15.520]  起一隻牛就可以了
[00:16:15.520 --> 00:16:19.520]  這個就是當時的情況
[00:16:19.520 --> 00:16:23.020]  所以神當時面對一個什麼的世代呢?
[00:16:23.020 --> 00:16:26.660]  神面對一個將假說做真
[00:16:26.660 --> 00:16:29.960]  將惡變成善的世代
[00:16:29.960 --> 00:16:32.200]  一個不是沒有他的律法的
[00:16:32.200 --> 00:16:33.560]  他們有的律法
[00:16:33.560 --> 00:16:37.200]  但是那些人選擇一意孤行
[00:16:37.200 --> 00:16:40.680]  不理神的世代
[00:16:40.680 --> 00:16:42.180]  然後聖經就記載了
[00:16:42.180 --> 00:16:44.240]  神在面對這個世代的時候
[00:16:44.240 --> 00:16:46.720]  究竟有什麼的回應
[00:16:46.720 --> 00:16:52.120]  第三十四節裡面講了神第一個的回應
[00:16:52.120 --> 00:16:54.720]  在當中裡面講到
[00:16:54.720 --> 00:16:57.520]  當人輕看神的說話的時候
[00:16:57.520 --> 00:17:00.320]  神的回應是直接了當的
[00:17:00.320 --> 00:17:02.960]  是應驗祂的說話
[00:17:02.960 --> 00:17:07.440]  將袖座臨給重建耶利哥的人
[00:17:07.440 --> 00:17:10.900]  所以當希爾勒為耶利哥立根基的時候
[00:17:10.900 --> 00:17:12.140]  聖經怎麼說呢?
[00:17:12.140 --> 00:17:15.380]  他是送了長子亞比蘭
[00:17:15.380 --> 00:17:18.440]  但當時人們可能覺得這是巧合
[00:17:18.440 --> 00:17:19.540]  是巧合
[00:17:19.540 --> 00:17:21.780]  一定會有這樣的事情發生
[00:17:21.780 --> 00:17:23.720]  可能連希爾勒也這樣想
[00:17:23.720 --> 00:17:24.660]  為什麼呢?
[00:17:24.660 --> 00:17:26.560]  是因為如果他不敢想的時候
[00:17:26.560 --> 00:17:34.000]  他就應該停止不再建造耶利哥
[00:17:34.000 --> 00:17:35.760]  但是他繼續建造耶利哥
[00:17:35.760 --> 00:17:36.900]  他在想什麼呢?
[00:17:36.900 --> 00:17:39.000]  多數是巧合
[00:17:39.000 --> 00:17:40.600]  然後發生什麼事情呢?
[00:17:40.600 --> 00:17:44.880]  就是安門的時候送了幼子西幹
[00:17:44.880 --> 00:17:48.880]  這件事為什麼獵王記的作者放在這裡呢?
[00:17:48.880 --> 00:17:51.380]  因為我差不多肯定
[00:17:51.380 --> 00:17:54.180]  這件事一定是對那時候的以色列社會
[00:17:54.180 --> 00:17:59.280]  造成了一個很大的震撼
[00:17:59.280 --> 00:18:02.080]  那些人才會覺得假的很悶
[00:18:02.080 --> 00:18:03.420]  整天都不顯現
[00:18:03.420 --> 00:18:04.960]  聽是聽過很多
[00:18:04.960 --> 00:18:06.800]  以前聽過那些幾百年前的事
[00:18:06.800 --> 00:18:08.260]  跟我有什麼關係呢?
[00:18:08.260 --> 00:18:10.900]  跟我今天工作的時候有沒有益處呢?
[00:18:10.900 --> 00:18:13.100]  跟我照顧小孩有沒有好處呢?
[00:18:13.100 --> 00:18:15.860]  沒有,他們可能會這樣想
[00:18:15.860 --> 00:18:17.140]  但是接著的時候
[00:18:17.140 --> 00:18:18.680]  當這件事發生的時候
[00:18:18.680 --> 00:18:21.400]  第一個的影響是什麼呢?
[00:18:21.400 --> 00:18:27.240]  嘩!原來要說有些事情是真的
[00:18:27.240 --> 00:18:29.580]  是有效的
[00:18:29.580 --> 00:18:32.180]  在當中的時候
[00:18:32.180 --> 00:18:34.660]  你會覺得這班人應該回傳
[00:18:34.660 --> 00:18:35.880]  知道神是真的
[00:18:35.880 --> 00:18:38.360]  連續兩次還說不是真的
[00:18:38.360 --> 00:18:40.660]  聖經裡面怎麼說呢?
