
[00:00:00.000 --> 00:00:03.420]  大家好,大家早晨,主內平安
[00:03:14.380 --> 00:03:16.380]  還有法利賽人
[00:03:16.380 --> 00:03:18.380]  他們外貌很敬虔
[00:03:18.380 --> 00:03:22.140]  這些人從摩西到馬拉基輸
[00:03:22.140 --> 00:03:24.140]  1500年裡面
[00:03:24.140 --> 00:03:26.980]  他們對耶穌基督的認識
[00:03:26.980 --> 00:03:28.300]  對舊約的解釋
[00:03:28.300 --> 00:03:31.280]  沒有一個可以像約翰那樣
[00:03:31.280 --> 00:03:33.280]  捉住重點
[00:03:33.280 --> 00:03:36.020]  約翰可以把舊約的中心
[00:03:36.020 --> 00:03:38.020]  很清楚地表達出來
[00:03:38.020 --> 00:03:40.560]  約翰傳道的時間不長
[00:03:40.560 --> 00:03:43.080]  他30歲左右出來傳道
[00:03:43.080 --> 00:03:45.080]  他大概出來傳道大概多久呢
[00:03:45.080 --> 00:03:46.600]  可能只有一年
[00:03:46.600 --> 00:03:48.600]  可能不夠一年的時間
[00:03:48.600 --> 00:03:50.600]  他就被斬了
[00:03:50.600 --> 00:03:52.600]  所以他在這麼短的時間
[00:03:52.600 --> 00:03:54.600]  卻能夠把耶穌基督的
[00:03:54.600 --> 00:03:58.980]  最真實的最重要的身份
[00:03:58.980 --> 00:04:00.980]  講出來是很難得的
[00:04:00.980 --> 00:04:02.980]  所以約翰他是一個
[00:04:02.980 --> 00:04:09.000]  對舊約是很有功底的一個人
[00:04:09.000 --> 00:04:11.000]  一般人認為
[00:04:11.000 --> 00:04:15.020]  來的基督應該是很威風瀾瀾的
[00:04:15.020 --> 00:04:17.440]  我們的微塞亞應該是很威風瀾瀾的
[00:04:17.440 --> 00:04:20.140]  但是約翰的說法就不一樣
[00:04:20.140 --> 00:04:22.140]  你看那個就是神的羔羊
[00:04:22.140 --> 00:04:24.140]  除去世人罪孽
[00:04:24.140 --> 00:04:26.140]  他會把基督
[00:04:26.140 --> 00:04:30.340]  舊約所預表的基督
[00:04:30.340 --> 00:04:32.340]  很清楚很濃縮地講出來
[00:04:32.340 --> 00:04:34.340]  所以你會看到約翰
[00:04:34.340 --> 00:04:36.340]  他是把啟示的核心
[00:04:36.340 --> 00:04:38.340]  很清楚地表達出來
[00:04:38.340 --> 00:04:40.340]  宣告看下神的羔羊
[00:04:40.340 --> 00:04:42.340]  是除去世人罪孽的
[00:04:42.340 --> 00:04:45.660]  他不像一般人所認為的那位皇帥
[00:04:45.660 --> 00:04:47.660]  一定要高大威猛
[00:04:47.660 --> 00:04:49.660]  一定要帶我們殺出重圍
[00:04:49.660 --> 00:04:51.660]  一定要拯救我們
[00:04:51.660 --> 00:04:53.660]  不是那種政治性的
[00:04:53.660 --> 00:04:57.140]  你會看到約翰所介紹的這位基督
[00:04:57.140 --> 00:04:59.540]  他是除去世人罪孽的羔羊
[00:04:59.540 --> 00:05:02.040]  他不是一般人所認為的
[00:05:02.040 --> 00:05:04.040]  他就是那個獅子
[00:05:04.040 --> 00:05:05.040]  他就是那個王
[00:05:05.040 --> 00:05:07.040]  很威風瀾瀾的來到
[00:05:07.040 --> 00:05:09.040]  所以約翰他的認識是很平衡的
[00:05:09.040 --> 00:05:12.040]  成本舊約的主線是什麼呢
[00:05:12.040 --> 00:05:14.040]  你會看到
[00:05:14.040 --> 00:05:16.040]  在《五經》裏面有憲制
[00:05:16.040 --> 00:05:19.040]  有代屬 有血的潔淨
[00:05:19.040 --> 00:05:21.040]  那祭司呢
[00:05:21.040 --> 00:05:23.040]  如果在聖殿也好
[00:05:23.040 --> 00:05:25.040]  會幕也好 侍奉的祭司
[00:05:25.040 --> 00:05:28.040]  他的職份就是要預表
[00:05:28.040 --> 00:05:30.040]  怎樣去替人贖罪
[00:05:30.040 --> 00:05:32.040]  先知所說的呢
[00:05:32.040 --> 00:05:35.040]  一切先知所指向的那一位
[00:05:35.040 --> 00:05:37.040]  是這位要來的救主
[00:05:37.040 --> 00:05:39.040]  耶穌基督 他是洗淨人的罪的
[00:05:39.040 --> 00:05:42.040]  所以成本的舊約
[00:05:42.040 --> 00:05:44.040]  都是指向這一位的基督
[00:05:44.040 --> 00:05:47.040]  就是為人去贖罪的
[00:05:47.040 --> 00:05:50.040]  所以約翰他的核心
[00:05:50.040 --> 00:05:52.040]  一點就點出來了
[00:05:52.040 --> 00:05:54.040]  你看看 看那神的羔羊
[00:05:54.040 --> 00:05:56.040]  除去世人罪孽的
[00:05:56.040 --> 00:05:59.040]  他將成本和舊約可以融會貫通
[00:05:59.040 --> 00:06:02.040]  他將律法 祭司和先知
[00:06:02.040 --> 00:06:05.040]  那些信息濃縮成這一句話
[00:06:05.040 --> 00:06:08.040]  看那神的羔羊 除去世人罪孽的
[00:06:08.040 --> 00:06:13.040]  所以約翰他就捉住那個核心
[00:06:13.040 --> 00:06:15.040]  那個重心是什麼
[00:06:15.040 --> 00:06:19.040]  他將那個重要的原則點了出來
[00:06:19.040 --> 00:06:21.040]  我們對約翰的認識可能不多
[00:06:21.040 --> 00:06:23.040]  因為如果你看福音書
[00:06:23.040 --> 00:06:25.040]  對他的成長 對他的教育
[00:06:25.040 --> 00:06:27.040]  其實經文是不多的
[00:06:27.040 --> 00:06:30.040]  但是我們可以從經文當中
[00:06:30.040 --> 00:06:32.040]  猶太背景的推測
[00:06:32.040 --> 00:06:37.040]  可以推測到一些重點
[00:06:37.040 --> 00:06:41.040]  比如約翰出生在祭司的家庭
[00:06:41.040 --> 00:06:43.040]  他的父親是撒加尼亞
[00:06:43.040 --> 00:06:45.040]  他母親呢
[00:06:45.040 --> 00:06:47.040]  他母親是伊麗莎白
[00:06:47.040 --> 00:06:50.040]  他是出自亞倫的後裔
[00:06:50.040 --> 00:06:58.040]  約翰是撒加尼亞和伊麗莎白年老的時候才得的
[00:06:58.040 --> 00:07:02.040]  而且是天使向他們報喜
[00:07:02.040 --> 00:07:04.040]  當約翰出生的時候
[00:07:04.040 --> 00:07:10.040]  出生之前在母腹中已經被聖靈充滿了
[00:07:10.040 --> 00:07:13.040]  所以他和一般人又不一樣
[00:07:13.040 --> 00:07:17.040]  因為他從母腹中已經被聖靈充滿了
[00:07:17.040 --> 00:07:21.040]  因為他是利未之派
[00:07:21.040 --> 00:07:27.040]  因為他父親是從祭司的家庭出來的
[00:07:27.040 --> 00:07:29.040]  所以按理來說
[00:07:29.040 --> 00:07:38.040]  施細約翰從小就受到傳統教育或者宗教的訓練
[00:07:38.040 --> 00:07:42.040]  他應該是在聖殿中學習如何侍奉
[00:07:42.040 --> 00:07:45.040]  但是你再看他成長的時候
[00:07:45.040 --> 00:07:46.040]  經文有一句就說到
[00:07:46.040 --> 00:07:48.040]  孩子在成長的時候
[00:07:48.040 --> 00:07:52.040]  他的心靈就強健地住在曠野
[00:07:52.040 --> 00:07:56.040]  直到他顯明在以色列人的面前
[00:07:56.040 --> 00:07:59.040]  如果你看一般的祭司的成長
[00:07:59.040 --> 00:08:03.040]  他會在聖殿中學習如何侍奉
[00:08:03.040 --> 00:08:05.040]  但約翰就很特別
[00:08:05.040 --> 00:08:09.040]  他不是在聖殿中如何侍奉
[00:08:09.040 --> 00:08:11.040]  他是走到曠野
[00:08:11.040 --> 00:08:13.040]  神將他提出來
[00:08:13.040 --> 00:08:14.040]  分別出來
[00:08:14.040 --> 00:08:17.040]  讓他在那種環境中歷練
[00:08:17.040 --> 00:08:23.040]  所以他的學問和一般在聖殿中侍奉的人又有一些區別
[00:08:23.040 --> 00:08:28.040]  為什麼?你在聖殿中不單有聖殿的宗教教育
[00:08:28.040 --> 00:08:30.040]  而且我在曠野
[00:08:30.040 --> 00:08:32.040]  曠野你知道是什麼地方
[00:08:32.040 --> 00:08:34.040]  是一個很荒涼的地方
[00:08:34.040 --> 00:08:37.040]  所以他的歷練和一般人不一樣
[00:08:37.040 --> 00:08:39.040]  所以接下來你會看到
[00:08:39.040 --> 00:08:43.040]  約翰的學問是勝過其他人的
[00:08:43.040 --> 00:08:44.040]  是學問
[00:08:44.040 --> 00:08:47.040]  不單是學歷或者讀書的資格
[00:08:47.040 --> 00:08:49.040]  他真正是有學問的
[00:08:49.040 --> 00:08:50.040]  為什麼?
[00:08:50.040 --> 00:08:56.040]  他不單是明白宗教的制度和規矩
[00:08:56.040 --> 00:08:59.040]  他也有曠野的經歷
[00:08:59.040 --> 00:09:03.040]  神親自去磨練和教導他
[00:09:03.040 --> 00:09:05.040]  當他在曠野的時候
[00:09:05.040 --> 00:09:09.040]  他身穿樂陀毛衣
[00:09:09.040 --> 00:09:12.040]  現在我們說
[00:09:12.040 --> 00:09:14.040]  吃野物是很好
[00:09:14.040 --> 00:09:16.040]  但吃蝗蟲沒有多少人吃
[00:09:16.040 --> 00:09:19.040]  因為他的環境是不一樣的
[00:09:19.040 --> 00:09:22.040]  所以你會看到約翰的個性很特別
[00:09:22.040 --> 00:09:24.040]  因為他是在曠野
[00:09:24.040 --> 00:09:27.040]  他要吃什麼?蝗蟲
[00:09:27.040 --> 00:09:29.040]  他要找什麼?野物
[00:09:29.040 --> 00:09:31.040]  所以他的歷練是不一樣的
[00:09:31.040 --> 00:09:33.040]  所以他應該是有那種很剛強
[00:09:33.040 --> 00:09:35.040]  也很簡樸
[00:09:35.040 --> 00:09:39.040]  也很願意忠心事主的性格
[00:09:39.040 --> 00:09:41.040]  磨練出來的
[00:09:41.040 --> 00:09:43.040]  我記得我出來讀神學的時候
[00:09:43.040 --> 00:09:46.040]  不是馬上就來到美國
[00:09:46.040 --> 00:09:50.040]  這麼正規的 這麼好的一個課室
[00:09:50.040 --> 00:09:52.040]  讓你去上課
[00:09:52.040 --> 00:09:54.040]  我們去是去山區
[00:09:54.040 --> 00:09:55.040]  去到山區要怎樣?
[00:09:55.040 --> 00:09:58.040]  第一天就給你一個鋤頭
[00:09:58.040 --> 00:10:00.040]  你自己去鋤地
[00:10:00.040 --> 00:10:02.040]  為什麼?
[00:10:02.040 --> 00:10:04.040]  因為如果你不鋤地
[00:10:04.040 --> 00:10:06.040]  你要去買菜一個星期
[00:10:06.040 --> 00:10:11.040]  你才可以去鎮中心或市中心買菜回來
[00:10:11.040 --> 00:10:14.040]  那就預備一個星期
[00:10:14.040 --> 00:10:17.040]  市中心的時候村民會給我們番薯葉
[00:10:17.040 --> 00:10:22.040]  但是如果你再繼續在那裡生活
[00:10:22.040 --> 00:10:24.040]  你一定要自己去種
[00:10:24.040 --> 00:10:26.040]  你拿著鋤頭就去
[00:10:26.040 --> 00:10:28.040]  我記得種菜的時候
[00:10:28.040 --> 00:10:30.040]  種菜打入鋤地
[00:10:30.040 --> 00:10:33.040]  手就起了一個泡
[00:10:33.040 --> 00:10:36.040]  然後林菜就更辛苦了
[00:10:36.040 --> 00:10:38.040]  我們要拿一個桶
[00:10:38.040 --> 00:10:40.040]  扔到河裡
[00:10:40.040 --> 00:10:42.040]  在山邊有溪水
[00:10:42.040 --> 00:10:44.040]  要扔到桶裡
[00:10:44.040 --> 00:10:46.040]  那個桶是不是一下就拿到水呢?
[00:10:46.040 --> 00:10:47.040]  不是的
[00:10:47.040 --> 00:10:49.040]  因為那個桶不是一下就沉的
[00:10:49.040 --> 00:10:51.040]  你拉回來可能只有小半桶
[00:10:51.040 --> 00:10:52.040]  只有一點點
[00:10:52.040 --> 00:10:55.040]  但你要再扔多兩次才可以拉出來
[00:10:55.040 --> 00:10:56.040]  如果你再踩一邊
[00:10:56.040 --> 00:10:58.040]  你很容易掉下去
[00:10:58.040 --> 00:11:00.040]  很多時候因為那些地是濕的
[00:11:00.040 --> 00:11:02.040]  那裡是站不穩的
[00:11:02.040 --> 00:11:04.040]  所以你一扔下去的時候
[00:11:04.040 --> 00:11:05.040]  一再收回來
[00:11:05.040 --> 00:11:07.040]  可能整個人都倒下去了
[00:11:07.040 --> 00:11:10.040]  所以那種歷練是不一樣的
[00:11:10.040 --> 00:11:15.040]  約翰也是在這個艱苦當中磨練出來的
[00:11:15.040 --> 00:11:20.040]  所以一個人的環境是怎樣去塗鑿他呢?
[00:11:20.040 --> 00:11:22.040]  神有他的引導在
[00:11:22.040 --> 00:11:32.040]  所以看到約翰不單止熟悉那些禮儀、律法、先知的傳統
[00:11:32.040 --> 00:11:38.040]  他也有神對他的聖靈的引導和對他的歷練在
[00:11:38.040 --> 00:11:40.040]  所以他一出來的時候
[00:11:40.040 --> 00:11:42.040]  他的信息就很不同了
[00:11:42.040 --> 00:11:49.040]  所以他會引起各城各鄉的人過來聽他講道
[00:11:49.040 --> 00:11:50.040]  有聖靈的工作
[00:11:50.040 --> 00:11:52.040]  有聖靈的能力在那裡
[00:11:52.040 --> 00:11:56.040]  所以他跟一般在聖殿那裡講道
[00:11:56.040 --> 00:11:57.040]  就有很大的區別了
[00:11:57.040 --> 00:12:03.040]  因為他講出來的是人心靈真正所需要的
[00:12:03.040 --> 00:12:06.040]  在歷史當中
[00:12:06.040 --> 00:12:10.040]  我們也看到有很多的報道家和復興
[00:12:10.040 --> 00:12:14.040]  復興宗教信仰的復興家在那裡
[00:12:14.040 --> 00:12:17.040]  他們有不同的風格
[00:12:17.040 --> 00:12:21.040]  愛德華茲是很特別的
[00:12:21.040 --> 00:12:22.040]  他講道不像約翰
[00:12:22.040 --> 00:12:26.040]  約翰好像一個很強壯的
[00:12:26.040 --> 00:12:29.040]  很有力量的那種人
[00:12:29.040 --> 00:12:30.040]  一出聲就說
[00:12:30.040 --> 00:12:31.040]  天國近了
[00:12:31.040 --> 00:12:32.040]  你們要悔改
[00:12:32.040 --> 00:12:37.040]  但是這個愛德華茲就很不一樣了
[00:12:37.040 --> 00:12:40.040]  他是耶路畢業
[00:12:40.040 --> 00:12:42.040]  他的學術很深
[00:12:42.040 --> 00:12:43.040]  但是他每次講道的時候
[00:12:43.040 --> 00:12:44.040]  是很沉悶的
[00:12:44.040 --> 00:12:45.040]  為什麼呢
[00:12:45.040 --> 00:12:47.040]  因為他全部都要寫出來
[00:12:47.040 --> 00:12:48.040]  然後讀出來
[00:12:48.040 --> 00:12:49.040]  一聽起來
[00:12:49.040 --> 00:12:53.040]  很多時候會眾覺得很沒意思
[00:12:53.040 --> 00:12:55.040]  心很難捉得住
[00:12:55.040 --> 00:13:00.040]  但是有一次他就按照平時那樣
[00:13:00.040 --> 00:13:01.040]  一個字讀出來
[00:13:01.040 --> 00:13:04.040]  當他講了一篇道
[00:13:04.040 --> 00:13:07.040]  落在憤怒之神手中的罪人
[00:13:07.040 --> 00:13:09.040]  這一篇講章的時候
[00:13:09.040 --> 00:13:11.040]  他的會眾都被打動了
[00:13:11.040 --> 00:13:13.040]  這篇講章大概是講什麼呢
[00:13:13.040 --> 00:13:15.040]  他講到一隻蜘蛛
[00:13:15.040 --> 00:13:16.040]  一隻蜘蛛
[00:13:16.040 --> 00:13:20.040]  他吊在一條蜘蛛線上
[00:13:20.040 --> 00:13:22.040]  下面就有一些火
[00:13:22.040 --> 00:13:27.040]  就快要燒到那條蜘蛛線了
[00:13:27.040 --> 00:13:30.040]  人的光景就好像這一隻蜘蛛一樣
[00:13:30.040 --> 00:13:33.040]  每一個人都好像吊著一隻蜘蛛
[00:13:33.040 --> 00:13:36.040]  下面就有一個烈火
[00:13:36.040 --> 00:13:38.040]  隨時會噴出來
[00:13:38.040 --> 00:13:40.040]  如果一噴出來
[00:13:40.040 --> 00:13:42.040]  那條線就斷了
[00:13:42.040 --> 00:13:46.040]  人就跌入了永恆的地獄當中
[00:13:46.040 --> 00:13:50.040]  所以他雖然是很平靜地講出來
[00:13:50.040 --> 00:13:53.040]  但是會眾回到那裡的時候
[00:13:53.040 --> 00:13:54.040]  就細細想
[00:13:54.040 --> 00:13:56.040]  這個人所講的
[00:13:56.040 --> 00:13:58.040]  為什麼可以刺入我的心靈
[00:13:58.040 --> 00:14:01.040]  好像盯著我來講
[00:14:01.040 --> 00:14:03.040]  我不是就是那一隻蜘蛛嗎
[00:14:03.040 --> 00:14:06.040]  所以當這些人在反思的時候
[00:14:06.040 --> 00:14:08.040]  就有很多人悔改了
[00:14:08.040 --> 00:14:10.040]  所以當時整個教會都復興了
[00:14:10.040 --> 00:14:14.040]  這就是第一次的大覺醒運動
[00:14:14.040 --> 00:14:17.040]  所以就引起當時的一個復興
[00:14:17.040 --> 00:14:19.040]  大概是在17幾年
[00:14:19.040 --> 00:14:21.040]  是18世紀的時候
[00:14:21.040 --> 00:14:23.040]  約翰他出來報道的時候
[00:14:23.040 --> 00:14:25.040]  他是孤身一人的
[00:14:25.040 --> 00:14:26.040]  孤身一人好不好
[00:14:26.040 --> 00:14:28.040]  不好的 傳道是不容易的
[00:14:28.040 --> 00:14:30.040]  如果我們有宣教活動
[00:14:30.040 --> 00:14:32.040]  你不要一個人去做
[00:14:32.040 --> 00:14:33.040]  你十分之艱難
[00:14:33.040 --> 00:14:36.040]  所以我們宣教活動應該有一team人去的
[00:14:36.040 --> 00:14:38.040]  一個家 一個隊伍
[00:14:38.040 --> 00:14:39.040]  是彼此可以關顧的
[00:14:39.040 --> 00:14:41.040]  但是約翰他就很特別
[00:14:41.040 --> 00:14:43.040]  他是孤身在曠野那裡
[00:14:43.040 --> 00:14:45.040]  但是神就大大使用他
[00:14:45.040 --> 00:14:46.040]  為什麼
[00:14:46.040 --> 00:14:49.040]  因為神的靈在他的身上
[00:14:49.040 --> 00:14:54.040]  相反那些祭司和那些宗教的領袖
[00:14:54.040 --> 00:14:56.040]  神沒有重用他們
[00:14:56.040 --> 00:15:01.040]  因為神的道在哪裡的時候
[00:15:01.040 --> 00:15:03.040]  神的靈就在哪裡
[00:15:03.040 --> 00:15:05.040]  因為這個靈是真理的靈
[00:15:05.040 --> 00:15:10.040]  約翰他裡面有真正的真理的道在那裡
[00:15:10.040 --> 00:15:15.040]  而且他出來傳道的時候
[00:15:15.040 --> 00:15:17.040]  他有這些歷練的時候
[00:15:17.040 --> 00:15:21.040]  他就很忠心去完成神給他的託付
[00:15:21.040 --> 00:15:24.040]  約翰他沒有高舉他自己有什麼能力
[00:15:24.040 --> 00:15:25.040]  我受了那麼多苦
[00:15:25.040 --> 00:15:28.040]  我應該是配得一些尊榮的
[00:15:28.040 --> 00:15:29.040]  他沒有高舉自己
[00:15:29.040 --> 00:15:31.040]  沒有認叻
[00:15:31.040 --> 00:15:33.040]  如果一個人認叻的話
[00:15:33.040 --> 00:15:37.040]  他的真理就很難在他裡面
[00:15:37.040 --> 00:15:39.040]  一個人真正有能力的是
[00:15:39.040 --> 00:15:41.040]  因為聖靈在他裡面
[00:15:41.040 --> 00:15:44.040]  因為這個靈就是真理的靈
[00:15:44.040 --> 00:15:48.040]  所以我們要用真理去忠心去服事
[00:15:48.040 --> 00:15:50.040]  當我們忠心去服事的時候
[00:15:50.040 --> 00:15:52.040]  聖靈就加給我們力量
[00:15:52.040 --> 00:15:54.040]  約翰就是這樣一個人
[00:15:54.040 --> 00:15:55.040]  他就忠心去服事
[00:15:55.040 --> 00:15:56.040]  他有真理
[00:15:56.040 --> 00:15:58.040]  他有道在他的內裡
[00:15:58.040 --> 00:16:01.040]  所以聖靈就在他心裡面去作光
[00:16:01.040 --> 00:16:06.040]  當他在曠野講道的時候
[00:16:06.040 --> 00:16:08.040]  不像在聖殿那裡
[00:16:08.040 --> 00:16:10.040]  不像我們在這裡
[00:16:10.040 --> 00:16:11.040]  大家坐得很舒服
[00:16:11.040 --> 00:16:13.040]  我這裡有一個很好的講台
[00:16:13.040 --> 00:16:16.040]  背了如果年紀大還可以為我配一張椅子
[00:16:16.040 --> 00:16:17.040]  但約翰他不是
[00:16:17.040 --> 00:16:18.040]  他很年輕力壯
[00:16:18.040 --> 00:16:20.040]  但他是沒有耳朵的
[00:16:20.040 --> 00:16:22.040]  他就一天在那裡呼喊
[00:16:22.040 --> 00:16:24.040]  你們要悔改
[00:16:24.040 --> 00:16:25.040]  你們要悔改
[00:16:25.040 --> 00:16:29.040]  所以他的講道環境跟我們不一樣
[00:16:29.040 --> 00:16:31.040]  但他所講的是
[00:16:31.040 --> 00:16:33.040]  神他真正的道
[00:16:33.040 --> 00:16:36.040]  是能夠真正刺入人的心靈的
[00:16:36.040 --> 00:16:39.040]  他不像一般像我們現在這樣說
[00:16:39.040 --> 00:16:40.040]  你來聽福音吧
[00:16:40.040 --> 00:16:42.040]  如果我們昨晚做月餅
[00:16:42.040 --> 00:16:43.040]  你來聽福音吧
[00:16:43.040 --> 00:16:46.040]  聽福音你可以生意興隆
[00:16:46.040 --> 00:16:47.040]  可以發達
[00:16:47.040 --> 00:16:48.040]  這個不是福音
[00:16:48.040 --> 00:16:51.040]  我們傳的應該是純正的福音
[00:16:51.040 --> 00:16:54.040]  約翰他就是傳純正的福音
[00:16:54.040 --> 00:16:56.040]  他不是靠利益去吸引你
[00:16:56.040 --> 00:16:57.040]  你來吧
[00:16:57.040 --> 00:16:58.040]  我給你一些好處
[00:16:58.040 --> 00:16:59.040]  不是那一種
[00:16:59.040 --> 00:17:03.040]  他是完全將自己託付在真理裡面
[00:17:03.040 --> 00:17:04.040]  他的生活很簡單
[00:17:04.040 --> 00:17:06.040]  但這個人的生命
[00:17:06.040 --> 00:17:10.040]  是可以將真理
[00:17:10.040 --> 00:17:11.040]  神的真理的豐盛
[00:17:11.040 --> 00:17:14.040]  完全地去顯明出來
[00:17:14.040 --> 00:17:15.040]  去表達出來
[00:17:18.040 --> 00:17:20.040]  我記得以前在國內
[00:17:20.040 --> 00:17:22.040]  如果你講一篇講章
[00:17:22.040 --> 00:17:25.040]  如果你是屬於政府所管的
[00:17:25.040 --> 00:17:28.040]  你要將你的講章先交給他們
[00:17:28.040 --> 00:17:33.040]  而且是要合他們口味的
[00:17:33.040 --> 00:17:36.040]  不然你就不可能講那篇了
[00:17:36.040 --> 00:17:37.040]  但約翰
[00:17:37.040 --> 00:17:39.040]  雖然有法利塞人來找他
[00:17:39.040 --> 00:17:43.040]  但他現在不理他們來是怎樣的
[00:17:43.040 --> 00:17:46.040]  他依然忠心去侍奉
[00:17:46.040 --> 00:17:48.040]  當我們在家庭教會聚會的時候
[00:17:48.040 --> 00:17:49.040]  有很多弟兄姊妹
[00:17:49.040 --> 00:17:53.040]  一天是由凌晨五點多就開車過來
[00:17:53.040 --> 00:17:55.040]  可能要開兩個多小時
[00:17:55.040 --> 00:17:56.040]  就來到這裡的時候
[00:17:56.040 --> 00:17:58.040]  已經是八點多了
[00:17:58.040 --> 00:18:00.040]  所以九點就開始聚會
[00:18:00.040 --> 00:18:02.040]  所以他們是花了很長的時間
[00:18:02.040 --> 00:18:04.040]  家庭聚會的會堂是怎樣的呢
[00:18:04.040 --> 00:18:06.040]  它是很簡陋的
[00:18:06.040 --> 00:18:09.040]  而且你坐在一起的時候是很擠迫的
[00:18:09.040 --> 00:18:10.040]  不是像我們現在這麼寬敞
[00:18:10.040 --> 00:18:12.040]  大家都坐得很舒服
[00:18:12.040 --> 00:18:16.040]  你可以就算長得胖一點都可以
[00:18:16.040 --> 00:18:18.040]  但在國內那些位置是很窄的
[00:18:18.040 --> 00:18:20.040]  而且是很直的
[00:18:20.040 --> 00:18:25.040]  而且很多人是從下班的時候來的
[00:18:25.040 --> 00:18:26.040]  為什麼呢
[00:18:26.040 --> 00:18:28.040]  因為國內不像這邊
[00:18:28.040 --> 00:18:29.040]  很多時候我們在這裡
[00:18:29.040 --> 00:18:32.040]  星期五下午就開始放假
[00:18:32.040 --> 00:18:35.040]  接著星期六星期日是放假休息
[00:18:35.040 --> 00:18:36.040]  但國內呢
[00:18:36.040 --> 00:18:39.040]  星期六日依然是繼續加班
