
[00:00:00.000 --> 00:00:01.500]  各位節目友好
[00:12:21.300 --> 00:12:24.300]  這個經文更加令我們難以理解
[00:12:24.300 --> 00:12:27.300]  以色列國沒有了神的旨意
[00:12:27.300 --> 00:12:28.300]  我們剛才講到
[00:12:28.300 --> 00:12:29.300]  都很難理解
[00:12:29.300 --> 00:12:31.300]  令到以色列人更加難理解
[00:12:31.300 --> 00:12:32.300]  我們看看
[00:12:32.300 --> 00:12:33.300]  接著那句
[00:12:33.300 --> 00:12:34.300]  他說
[00:12:34.300 --> 00:12:39.300]  把神的殿裡面一些器皿都交在他的手中
[00:12:39.300 --> 00:12:44.300]  神竟然被人將自己寶貴的聖殿裡面
[00:12:44.300 --> 00:12:45.300]  這麼重要的聖物
[00:12:45.300 --> 00:12:48.300]  成為了被外邦人拿走了
[00:12:48.300 --> 00:12:50.300]  並且將器皿
[00:12:50.300 --> 00:12:52.300]  尼泊爾加尼沙將器皿
[00:12:52.300 --> 00:12:56.300]  收入他神明的庫房裡
[00:12:56.300 --> 00:12:57.300]  什麼意思
[00:12:57.300 --> 00:12:58.300]  古時代就是這樣的
[00:12:58.300 --> 00:12:59.300]  贏了
[00:12:59.300 --> 00:13:01.300]  不僅是我贏了你
[00:13:01.300 --> 00:13:03.300]  我的神贏了你
[00:13:03.300 --> 00:13:05.300]  你的耶和華是完全敗落
[00:13:05.300 --> 00:13:06.300]  沒有用的
[00:13:06.300 --> 00:13:08.300]  被我拿去那裡
[00:13:08.300 --> 00:13:10.300]  就成為一個象徵
[00:13:10.300 --> 00:13:12.300]  你的神輸了給我的神
[00:13:12.300 --> 00:13:14.300]  放在那裡
[00:13:14.300 --> 00:13:15.300]  你又會覺得奇怪
[00:13:15.300 --> 00:13:18.300]  神怎麼會容許這些事情發生
[00:13:18.300 --> 00:13:21.300]  神容許自己被侮辱
[00:13:21.300 --> 00:13:24.300]  神容許他的子民被擄
[00:13:24.300 --> 00:13:25.300]  神容許這些一切
[00:13:25.300 --> 00:13:27.300]  你和我完全不明白
[00:13:27.300 --> 00:13:30.300]  但是神就掌管著一切
[00:13:30.300 --> 00:13:32.300]  如果我們再看
[00:13:32.300 --> 00:13:34.300]  我們說這段是一個序幕的時候
[00:13:34.300 --> 00:13:35.300]  第五章
[00:13:35.300 --> 00:13:38.300]  當尼泊爾加尼沙的兒子
[00:13:38.300 --> 00:13:40.300]  白沙剎做皇帝的時候
[00:13:40.300 --> 00:13:45.300]  他竟然互作妄為
[00:13:45.300 --> 00:13:47.300]  將神的殿裡面
[00:13:47.300 --> 00:13:48.300]  在飲宴裡面
[00:13:48.300 --> 00:13:50.300]  拿來喝酒
[00:13:50.300 --> 00:13:51.300]  祝福神的器皿
[00:13:51.300 --> 00:13:54.300]  然後神迎佛的話就來了
[00:13:54.300 --> 00:13:56.300]  你的國運已經到了
[00:13:56.300 --> 00:14:02.300]  然後白沙剎當天就被人殺了
[00:14:02.300 --> 00:14:03.300]  神掌管一切
[00:14:03.300 --> 00:14:05.300]  你和我不知道
[00:14:05.300 --> 00:14:07.300]  今天香港的事情
[00:14:07.300 --> 00:14:11.300]  你和我不知道明天會怎麼發生
[00:14:11.300 --> 00:14:12.300]  但是我們一定要知道
[00:14:12.300 --> 00:14:15.300]  神掌管我們的人生
[00:14:15.300 --> 00:14:18.300]  掌管就算是很大的國運
[00:14:18.300 --> 00:14:20.300]  都在祂掌管當中
[00:14:20.300 --> 00:14:22.300]  所以我們看到
[00:14:22.300 --> 00:14:23.300]  但以理
[00:14:23.300 --> 00:14:25.300]  祂在這個患患當中
[00:14:25.300 --> 00:14:27.300]  就是這樣被人擄到那裡
[00:14:27.300 --> 00:14:28.300]  祂都會問很多的問題
[00:14:28.300 --> 00:14:30.300]  為什麼為什麼為什麼
[00:14:30.300 --> 00:14:31.300]  但我們就看看
[00:14:31.300 --> 00:14:33.300]  但以理怎麼自處
[00:14:33.300 --> 00:14:35.300]  但有一件事我們知道
[00:14:35.300 --> 00:14:39.300]  神掌管這個真理非常重要
[00:14:39.300 --> 00:14:40.300]  我有一個朋友
[00:14:40.300 --> 00:14:41.300]  我很欣賞他
[00:14:41.300 --> 00:14:43.300]  在美國
[00:14:43.300 --> 00:14:48.300]  都是在三藩市播道會
[00:14:48.300 --> 00:14:50.300]  我和他是好朋友
[00:14:50.300 --> 00:14:52.300]  後來我們大家都做了傳道人
[00:14:52.300 --> 00:14:55.300]  我們一直有互通消息
[00:14:55.300 --> 00:14:58.300]  有時候我們看到他的生活都很不容易
[00:14:58.300 --> 00:15:02.300]  有一次他自己的房子租了給別人
[00:15:02.300 --> 00:15:04.300]  結果租客有些問題
[00:15:04.300 --> 00:15:05.300]  結果打官司
[00:15:05.300 --> 00:15:07.300]  他損失一大筆錢
[00:15:07.300 --> 00:15:09.300]  他說算了就這樣損失算了
[00:15:09.300 --> 00:15:13.300]  他的兒子有一次和別人玩飛碟
[00:15:13.300 --> 00:15:15.300]  飛呀
[00:15:15.300 --> 00:15:20.300]  我想在香港現在不是很流行
[00:15:20.300 --> 00:15:24.300]  有一次玩飛碟的時候
[00:15:24.300 --> 00:15:26.300]  撞了一棵樹
[00:15:26.300 --> 00:15:27.300]  很嚴重的受傷
[00:15:27.300 --> 00:15:30.300]  一直到腦裏經常都有點痛
[00:15:30.300 --> 00:15:33.300]  結果工作成為了問題
[00:15:33.300 --> 00:15:41.300]  女兒在他結婚那一年突然發現有癌病
[00:15:41.300 --> 00:15:44.300]  一樣一樣的打擊來到他身上
[00:15:44.300 --> 00:15:46.300]  但我們看到他們兩夫婦
[00:15:46.300 --> 00:15:49.300]  經常說一句話
[00:15:49.300 --> 00:15:53.300]  他說這件事情發生
[00:15:53.300 --> 00:15:56.300]  神想我學些什麼功課呢
[00:15:56.300 --> 00:15:58.300]  神想我學什麼功課呢
[00:15:58.300 --> 00:16:03.300]  所以他的認定是神掌管沒有一件事發生是偶然的
[00:16:03.300 --> 00:16:07.300]  我在當中要如何自處我自己呢
[00:16:07.300 --> 00:16:08.300]  就是靠信心
[00:16:08.300 --> 00:16:10.300]  我知道神掌管一切
[00:16:10.300 --> 00:16:12.300]  雖然我不知道發生什麼事
[00:16:12.300 --> 00:16:14.300]  不明白明天會怎樣
[00:16:14.300 --> 00:16:17.300]  但知道明天在神的手裏
[00:16:17.300 --> 00:16:20.300]  或者我們再看看這件事情
[00:16:20.300 --> 00:16:21.300]  不是這麼簡單
[00:16:21.300 --> 00:16:22.300]  當禍患來到的時候
[00:16:22.300 --> 00:16:23.300]  很多東西都失去
[00:16:23.300 --> 00:16:25.300]  我們看看第三節
[00:16:25.300 --> 00:16:28.300]  時間關係我們不再讀這段經文
[00:16:28.300 --> 00:16:30.300]  第三節到第七節
[00:16:30.300 --> 00:16:32.300]  你會發現很不容易
[00:16:32.300 --> 00:16:34.300]  但是你在這個禍患裏
[00:16:34.300 --> 00:16:36.300]  什麼都差不多失去
[00:16:36.300 --> 00:16:38.300]  或者我們看看還有一樣東西
[00:16:38.300 --> 00:16:42.300]  失去不單止是他的自由
[00:16:42.300 --> 00:16:45.300]  我們會看看不止這麼簡單
[00:16:45.300 --> 00:16:46.300]  我們看看這裏
[00:16:46.300 --> 00:16:48.300]  開始的時候他失去了什麼呢
[00:16:48.300 --> 00:16:51.300]  他失去了任人擺佈的自由
[00:16:51.300 --> 00:16:52.300]  他自己不能自主
[00:16:52.300 --> 00:16:55.300]  因為第三節的王
[00:16:55.300 --> 00:16:58.300]  就是吩咐太監長阿斯比那
[00:16:58.300 --> 00:17:02.300]  從以色列人的皇室後裔和貴族中
[00:17:02.300 --> 00:17:03.300]  帶進幾個人來
[00:17:03.300 --> 00:17:08.300]  這幾個人他們沒有殘疾
[00:17:08.300 --> 00:17:10.300]  外表又很好的
[00:17:10.300 --> 00:17:12.300]  相貌又俊美
[00:17:12.300 --> 00:17:16.300]  這個不是代表達爾尼一定很好
[00:17:16.300 --> 00:17:18.300]  我們認為很俊俏
[00:17:18.300 --> 00:17:20.300]  好的樣貌
[00:17:20.300 --> 00:17:22.300]  在中東地方
[00:17:22.300 --> 00:17:24.300]  他的樣貌是有他的標準
[00:17:24.300 --> 00:17:25.300]  可能和我們不同
[00:17:25.300 --> 00:17:28.300]  所以我們看到一些好的樣貌
[00:17:28.300 --> 00:17:31.300]  可能是一些很紮實的肌肉
[00:17:31.300 --> 00:17:33.300]  很壯健
[00:17:33.300 --> 00:17:36.300]  面有鬍鬚
[00:17:36.300 --> 00:17:40.300]  看到那些古代的壯男
[00:17:40.300 --> 00:17:41.300]  就是這個樣子
[00:17:41.300 --> 00:17:42.300]  無論如何
[00:17:42.300 --> 00:17:43.300]  他外表很好的
[00:17:43.300 --> 00:17:44.300]  身體很好的
[00:17:44.300 --> 00:17:45.300]  沒有殘疾
[00:17:45.300 --> 00:17:47.300]  還有他內心裏面
[00:17:47.300 --> 00:17:49.300]  他的智力又如何
[00:17:49.300 --> 00:17:51.300]  通達各樣的學問
[00:17:51.300 --> 00:17:54.300]  很有領悟力
[00:17:54.300 --> 00:17:56.300]  甚麼都能夠了解到
[00:17:56.300 --> 00:17:57.300]  又有知識
[00:17:57.300 --> 00:18:00.300]  又有辨別事件的聰明
[00:18:00.300 --> 00:18:02.300]  這些甚麼都齊備
[00:18:02.300 --> 00:18:05.300]  以致他們能夠選了這班人
[00:18:05.300 --> 00:18:08.300]  去立在王的面前
[00:18:08.300 --> 00:18:10.300]  這些少年
[00:18:10.300 --> 00:18:12.300]  少年大概十五、十六歲
[00:18:12.300 --> 00:18:14.300]  你想想這麼小的年輕人
[00:18:14.300 --> 00:18:16.300]  就沒有這些自由
[00:18:16.300 --> 00:18:18.300]  但最重要的是
[00:18:18.300 --> 00:18:20.300]  教他們這個迦勒底
[00:18:20.300 --> 00:18:24.300]  巴比倫人的民族叫迦勒底
[00:18:24.300 --> 00:18:26.300]  即是說他們的文字和語言
[00:18:26.300 --> 00:18:28.300]  是完全要學的
