
[00:00:00.000 --> 00:00:04.900]  倘若上帝要在世界做一件大事,
[00:02:47.000 --> 00:02:50.000]  我自己就有親身慘痛的經歷,
[00:02:50.000 --> 00:02:52.000]  我十二年前從加拿大回來,
[00:02:52.000 --> 00:02:54.000]  我回來之前,
[00:02:54.000 --> 00:02:56.000]  我牧羊的教會有三種人,
[00:02:56.000 --> 00:02:58.000]  一種是西人說英文,
[00:02:58.000 --> 00:03:01.000]  一種是中國新移民說普通話,
[00:03:01.000 --> 00:03:03.000]  一種是香港移民說廣東話,
[00:03:03.000 --> 00:03:07.000]  我太太就說我晚上做夢是說話的,
[00:03:07.000 --> 00:03:09.000]  用三種語言說話,
[00:03:09.000 --> 00:03:11.000]  而且清楚玲瓏,
[00:03:11.000 --> 00:03:13.000]  回來香港之後,
[00:03:13.000 --> 00:03:15.000]  英文就退步了,
[00:03:15.000 --> 00:03:17.000]  普通話也退步了,
[00:03:17.000 --> 00:03:19.000]  你問美美就知道了,
[00:03:19.000 --> 00:03:21.000]  牧師我看著你一路退步,
[00:03:21.000 --> 00:03:24.000]  廣東話就沒有進步,
[00:03:24.000 --> 00:03:26.000]  摩西就看著我,
[00:03:26.000 --> 00:03:27.000]  我對著你們,
[00:03:27.000 --> 00:03:29.000]  牠就對著羊,
[00:03:29.000 --> 00:03:33.000]  所以上帝為什麼不早四十年呼召摩西,
[00:03:33.000 --> 00:03:37.000]  搞到現在八十歲歲歲老才呼召牠呢?
[00:03:37.000 --> 00:03:39.000]  或者你自己也有這樣的感受,
[00:03:39.000 --> 00:03:41.000]  自己懷才不遇,
[00:03:41.000 --> 00:03:44.000]  或者是蹉跎歲月,
[00:03:44.000 --> 00:03:46.000]  搞到現在大了,
[00:03:46.000 --> 00:03:49.000]  但好像沒什麼作為,
[00:03:49.000 --> 00:03:50.000]  不過,
[00:03:50.000 --> 00:03:53.000]  這個可能就是上帝呼召你的時候,
[00:03:53.000 --> 00:03:56.000]  你留意一下看牠怎樣呼召了,
[00:03:56.000 --> 00:03:59.000]  所以第一個條件對了就是遲的,
[00:03:59.000 --> 00:04:03.000]  摩西接受呼召遲了四十年,
[00:04:03.000 --> 00:04:05.000]  你接受呼召可能也遲了一點點,
[00:04:05.000 --> 00:04:10.000]  但是摩西最後那四十年,
[00:04:10.000 --> 00:04:13.000]  第三個四十年也是最燦爛,
[00:04:13.000 --> 00:04:18.000]  所以弟兄姊妹,可能你將來日子是燦爛過你以前,
[00:04:18.000 --> 00:04:22.000]  我們看看神呼召摩西的地點,
[00:04:22.000 --> 00:04:27.000]  如果你畫一個三角形,
[00:04:27.000 --> 00:04:30.000]  而這個三角是倒轉的,
[00:04:30.000 --> 00:04:33.000]  左上角就是埃及,
[00:04:33.000 --> 00:04:36.000]  右上角就是迦南美地,
[00:04:36.000 --> 00:04:39.000]  就是摩西想帶以色列人的地方,
[00:04:39.000 --> 00:04:41.000]  神應許以色列人的地方,
[00:04:41.000 --> 00:04:49.000]  下面尖端那裡就是上帝向摩西顯現的時候的地方,
[00:04:49.000 --> 00:04:53.000]  那裡是西外半島的南端,
[00:04:53.000 --> 00:04:57.000]  荒蕪沙漠什麼都沒有,
[00:04:57.000 --> 00:05:00.000]  不像是人傑地靈的,
[00:05:00.000 --> 00:05:03.000]  但是上帝竟然對摩西說,
[00:05:03.000 --> 00:05:06.000]  要將你腳上的鞋脫下來,
[00:05:06.000 --> 00:05:09.000]  因為你所站的是聖地,
[00:05:09.000 --> 00:05:13.000]  原來一個地方有神的同在就是聖地,
[00:05:13.000 --> 00:05:16.000]  全因台這個地方有神同在就是聖地,
[00:05:16.000 --> 00:05:19.000]  一個人有神同在就是有福的人,
[00:05:19.000 --> 00:05:22.000]  今天你如果神與你同在,
[00:05:22.000 --> 00:05:23.000]  你就是有福的人,
[00:05:23.000 --> 00:05:25.000]  如果你說我未信耶穌的話,
[00:05:25.000 --> 00:05:26.000]  你散了會之後,
[00:05:26.000 --> 00:05:28.000]  就是找我們江維明牧師,
[00:05:28.000 --> 00:05:30.000]  或者隔離的細蚊仔,
[00:05:30.000 --> 00:05:31.000]  找你的導師,
[00:05:31.000 --> 00:05:33.000]  讓他帶你信耶穌,
[00:05:33.000 --> 00:05:34.000]  神與你同在,
[00:05:34.000 --> 00:05:37.000]  你就是有福,
[00:05:37.000 --> 00:05:40.000]  所以上帝呼召摩西的地方,
[00:05:40.000 --> 00:05:43.000]  我們看起來不是很顯眼,
[00:05:43.000 --> 00:05:45.000]  但是神的揀選是奇妙,
[00:05:45.000 --> 00:05:47.000]  有神的山在那裡,
[00:05:47.000 --> 00:05:52.000]  我們看看上帝如何呼召摩西的方法是怎樣,
[00:05:52.000 --> 00:05:54.000]  可能他呼召你的方法,
[00:05:54.000 --> 00:05:56.000]  我估計也會是這樣,
[00:05:56.000 --> 00:05:57.000]  第一,
[00:05:57.000 --> 00:06:06.000]  上帝首先啟示自己給摩西知道,
[00:06:06.000 --> 00:06:09.000]  他對摩西說,
[00:06:09.000 --> 00:06:11.000]  我是你父親的神,
[00:06:11.000 --> 00:06:12.000]  阿伯拉罕的神,
[00:06:12.000 --> 00:06:13.000]  以撒的神,
[00:06:13.000 --> 00:06:14.000]  瓦國的神,
[00:06:14.000 --> 00:06:16.000]  原來上帝第一件事說,
[00:06:16.000 --> 00:06:21.000]  就是讓摩西知道上帝與祂的祖宗的關係,
[00:06:21.000 --> 00:06:23.000]  上帝與摩西講歷史,
[00:06:23.000 --> 00:06:25.000]  上帝讓摩西知道,
[00:06:25.000 --> 00:06:28.000]  祂的祖宗是一直的敬拜神,
[00:06:28.000 --> 00:06:29.000]  還有,
[00:06:29.000 --> 00:06:32.000]  你留意到這個英文,
[00:06:32.000 --> 00:06:36.000]  I am the god of your father,
[00:06:36.000 --> 00:06:37.000]  the god of Abraham,
[00:06:37.000 --> 00:06:39.000]  the god of Isaac,
[00:06:39.000 --> 00:06:40.000]  and the god of Jacob,
[00:06:40.000 --> 00:06:41.000]  I am,
[00:06:41.000 --> 00:06:43.000]  不是I was,
[00:06:43.000 --> 00:06:47.000]  如果你說我的老師死了,
[00:06:47.000 --> 00:06:49.000]  He was my professor,
[00:06:49.000 --> 00:06:51.000]  他現在在對面那裡,
[00:06:51.000 --> 00:06:53.000]  就用I was,
[00:06:53.000 --> 00:06:55.000]  但是上帝說I am,
[00:06:55.000 --> 00:07:02.000]  意思就是說Abraham, Isaac和Jacob都仍然活著,
[00:07:02.000 --> 00:07:03.000]  沒有死,
[00:07:03.000 --> 00:07:06.000]  所以說I am their god,
[00:07:06.000 --> 00:07:08.000]  他沒有死,
[00:07:08.000 --> 00:07:09.000]  他明明死了,
[00:07:09.000 --> 00:07:10.000]  為什麼呢?
[00:07:10.000 --> 00:07:11.000]  他仍然存在,
[00:07:11.000 --> 00:07:12.000]  在天上,
[00:07:12.000 --> 00:07:16.000]  所以上帝讓摩西知道,
[00:07:16.000 --> 00:07:20.000]  我與你的祖宗仍然有這個關係,
[00:07:20.000 --> 00:07:22.000]  我仍然是他們的神,
[00:07:22.000 --> 00:07:23.000]  他們仍然存在,
[00:07:23.000 --> 00:07:26.000]  還有一句話提醒摩西,
[00:07:26.000 --> 00:07:29.000]  提醒上帝的英雄,
[00:07:29.000 --> 00:07:34.000]  上帝曾經對祂的祖宗阿伯拉罕說,
[00:07:34.000 --> 00:07:35.000]  你要確實知道,
[00:07:35.000 --> 00:07:38.000]  你的後裔必在外地寄居,
[00:07:38.000 --> 00:07:40.000]  也必服侍那地的人,
[00:07:40.000 --> 00:07:43.000]  那地的人苦待他們四百年,
[00:07:43.000 --> 00:07:46.000]  他們所要服侍的那國,
[00:07:46.000 --> 00:07:48.000]  我要親自懲罰,
[00:07:48.000 --> 00:07:52.000]  後來他們必帶著很多財物從那裡出來,
[00:07:52.000 --> 00:07:55.000]  剛才上帝說,
[00:07:55.000 --> 00:07:57.000]  我是你的祖宗的神,
[00:07:57.000 --> 00:07:59.000]  被摩西得到提醒,
[00:07:59.000 --> 00:08:05.000]  原來上帝四百年前應許阿伯拉罕的,
[00:08:05.000 --> 00:08:07.000]  今日成就,
[00:08:07.000 --> 00:08:10.000]  現在他要我去成就他的心意,
[00:08:10.000 --> 00:08:13.000]  所以上帝向摩西啟示自己,
[00:08:13.000 --> 00:08:17.000]  第一,啟示他與祂的關係,
[00:08:17.000 --> 00:08:19.000]  他與祂的祖宗的關係,
[00:08:19.000 --> 00:08:24.000]  接著上帝向他啟示自己的屬性,
[00:08:24.000 --> 00:08:26.000]  這句是很特別,
[00:08:26.000 --> 00:08:29.000]  他說我是自有影有的,
[00:08:29.000 --> 00:08:31.000]  這句話不知如何翻譯,
[00:08:31.000 --> 00:08:35.000]  英文翻譯是I am who I am,
[00:08:35.000 --> 00:08:40.000]  通常譬如你來到傳音堂,
[00:08:40.000 --> 00:08:42.000]  我是莫牧師差派我來的,
[00:08:42.000 --> 00:08:46.000]  即是我後面有權威,
[00:08:46.000 --> 00:08:48.000]  有權柄差派我來的,
[00:08:48.000 --> 00:08:51.000]  我是國安局差派我來的,
[00:08:51.000 --> 00:08:53.000]  後面就有權柄,
[00:08:53.000 --> 00:08:55.000]  莫牧師不是國安局,
[00:08:55.000 --> 00:08:57.000]  莫牧師就是莫牧師,
[00:08:57.000 --> 00:09:00.000]  但上帝I am who I am,
[00:09:00.000 --> 00:09:02.000]  他後面就無事,
[00:09:02.000 --> 00:09:04.000]  他是終極原因,
[00:09:04.000 --> 00:09:07.000]  其實這個終極原因,
[00:09:07.000 --> 00:09:09.000]  ultimate cause,
[00:09:09.000 --> 00:09:11.000]  裏面有很多意思,
[00:09:11.000 --> 00:09:14.000]  即是上帝無開始,
[00:09:14.000 --> 00:09:16.000]  no beginning,
[00:09:16.000 --> 00:09:17.000]  無結束,
[00:09:17.000 --> 00:09:19.000]  no end,
[00:09:19.000 --> 00:09:21.000]  完全實在,
[00:09:21.000 --> 00:09:23.000]  absolute reality,
[00:09:23.000 --> 00:09:25.000]  完全自主,
[00:09:25.000 --> 00:09:27.000]  actually independent,
[00:09:27.000 --> 00:09:29.000]  是萬物所依的,
[00:09:29.000 --> 00:09:30.000]  所有東西,
[00:09:30.000 --> 00:09:32.000]  all things rely on him,
[00:09:32.000 --> 00:09:35.000]  和永遠不變,
[00:09:35.000 --> 00:09:37.000]  constant,
[00:09:37.000 --> 00:09:40.000]  希伯來書十三章八節,
[00:09:40.000 --> 00:09:42.000]  就這樣描寫耶穌基督,
[00:09:42.000 --> 00:09:48.000]  耶穌基督昨天今天一直到永遠都是一樣的,
[00:09:48.000 --> 00:09:50.000]  constant,
[00:09:50.000 --> 00:09:54.000]  我們看到上帝怎樣呼召摩西,
[00:09:54.000 --> 00:09:56.000]  他首先啟示自己,
[00:09:56.000 --> 00:09:59.000]  他和摩西祖先的關係,
[00:09:59.000 --> 00:10:01.000]  又講到自己的屬性,
[00:10:01.000 --> 00:10:05.000]  然後他呼召的第二個元素,
[00:10:05.000 --> 00:10:07.000]  就是他授權摩西,
[00:10:07.000 --> 00:10:12.000]  empower他和給他一個authority,
[00:10:12.000 --> 00:10:15.000]  授權他,
[00:10:15.000 --> 00:10:18.000]  在第十五節大家剛才讀過,
[00:10:18.000 --> 00:10:21.000]  又說你們的祖宗的神,
[00:10:21.000 --> 00:10:23.000]  上帝對摩西說,
[00:10:23.000 --> 00:10:26.000]  你去到埃及見那些以色列人,
[00:10:26.000 --> 00:10:28.000]  你就說你們的祖宗的神,
[00:10:28.000 --> 00:10:29.000]  阿伯拉罕的神,
[00:10:29.000 --> 00:10:30.000]  以撒的神,
[00:10:30.000 --> 00:10:31.000]  雅各的神,
[00:10:31.000 --> 00:10:33.000]  是差遣我來這裏的,
[00:10:33.000 --> 00:10:38.000]  他是奉命去到那裏,
[00:10:38.000 --> 00:10:40.000]  有上帝的授權,
[00:10:40.000 --> 00:10:43.000]  第三上帝就應許他的同在,
[00:10:43.000 --> 00:10:45.000]  我必與你同在,
[00:10:45.000 --> 00:10:47.000]  第十二節,
[00:10:47.000 --> 00:10:49.000]  你有沒有留意到耶穌基督的大使命,
[00:10:49.000 --> 00:10:51.000]  都有這三個元素,
[00:10:51.000 --> 00:10:52.000]  我們看看,
[00:10:52.000 --> 00:10:56.000]  天上地上一切的權柄都賜給我了,
[00:10:56.000 --> 00:11:00.000]  這個是他啟示了自己,
[00:11:00.000 --> 00:11:03.000]  然後就授權,
[00:11:03.000 --> 00:11:05.000]  所以你們要去,
[00:11:05.000 --> 00:11:07.000]  使萬民作我的門徒,
[00:11:07.000 --> 00:11:09.000]  奉父子聖靈之名,
[00:11:09.000 --> 00:11:10.000]  給他們施洗,
[00:11:10.000 --> 00:11:13.000]  凡我所吩咐你們的都要教訓他們遵守,
[00:11:13.000 --> 00:11:14.000]  這個就是授權,
[00:11:14.000 --> 00:11:16.000]  這個就是差遣,
[00:11:16.000 --> 00:11:17.000]  然後第三,
[00:11:17.000 --> 00:11:20.000]  這樣我就尚與你們同在,
[00:11:20.000 --> 00:11:23.000]  直到世界的滿意,
[00:11:23.000 --> 00:11:26.000]  啟示授權差遣,
[00:11:26.000 --> 00:11:29.000]  如果上帝呼召摩西是這樣呼召,
[00:11:29.000 --> 00:11:32.000]  耶穌基督的大使命又這樣說,
[00:11:32.000 --> 00:11:34.000]  上帝呼召你和我,
[00:11:34.000 --> 00:11:36.000]  多數都會這樣呼召,
[00:11:36.000 --> 00:11:37.000]  向你啟示自己,
[00:11:37.000 --> 00:11:39.000]  讓你認識祂,
[00:11:39.000 --> 00:11:41.000]  然後祂授權你,
[00:11:41.000 --> 00:11:42.000]  祂差遣你,
[00:11:42.000 --> 00:11:43.000]  然後跟著他應許,
[00:11:43.000 --> 00:11:45.000]  我與你同在,
[00:11:45.000 --> 00:11:51.000]  我們現在做一個應用,
[00:11:51.000 --> 00:11:55.000]  既然上帝是這樣呼召了我們,
[00:11:55.000 --> 00:11:56.000]  我們第一,
[00:11:56.000 --> 00:11:58.000]  就要信服上帝的呼召,
[00:11:58.000 --> 00:12:00.000]  我們要學習信服神,
[00:12:00.000 --> 00:12:02.000]  好像摩西信服神一樣,
[00:12:02.000 --> 00:12:05.000]  摩西一開始就有很大的掙扎,
[00:12:05.000 --> 00:12:06.000]  經常說不行的,
[00:12:06.000 --> 00:12:08.000]  但是他信服了之後,
[00:12:08.000 --> 00:12:11.000]  他第三個四十年就過得很豐盛,
[00:12:11.000 --> 00:12:15.000]  今天既然上帝呼召了你,
[00:12:15.000 --> 00:12:16.000]  來到傳音堂,
[00:12:16.000 --> 00:12:18.000]  呼召了你信耶穌,
[00:12:18.000 --> 00:12:21.000]  那你就要在你的崗位上,
[00:12:21.000 --> 00:12:23.000]  有個信服的心,
[00:12:23.000 --> 00:12:24.000]  回應上帝的呼召,
[00:12:24.000 --> 00:12:26.000]  如果你是信了耶穌基督,
[00:12:26.000 --> 00:12:28.000]  你要認真毁信基督,
[00:12:28.000 --> 00:12:30.000]  不要只是星期天才回崇拜,
[00:12:30.000 --> 00:12:32.000]  現在有些人連星期天都不回,
[00:12:32.000 --> 00:12:35.000]  沒有了網上崇拜,
[00:12:35.000 --> 00:12:36.000]  還不回來,
[00:12:36.000 --> 00:12:38.000]  有些教會不見了那些人,
[00:12:38.000 --> 00:12:39.000]  我們不要這樣做,
[00:12:39.000 --> 00:12:42.000]  我們要積極的參與,
[00:12:42.000 --> 00:12:44.000]  我們傳音堂的岡木師,
[00:12:44.000 --> 00:12:47.000]  開始了一個門訓計劃,
[00:12:47.000 --> 00:12:49.000]  門徒訓練計劃,
[00:12:49.000 --> 00:12:51.000]  我鼓勵大家都積極參加,
[00:12:51.000 --> 00:12:52.000]  接受裝備,
[00:12:52.000 --> 00:12:54.000]  如果你是一位道師,
[00:12:54.000 --> 00:12:57.000]  訓練計劃或是一位阿瓦那的道師,
[00:12:57.000 --> 00:12:59.000]  要盡忠職守,
[00:12:59.000 --> 00:13:02.000]  好好的牧養上帝的小羊,
[00:13:02.000 --> 00:13:05.000]  其實有二十多個,
[00:13:05.000 --> 00:13:10.000]  小羊在上帝眼中都非常寶貴,
[00:13:10.000 --> 00:13:14.000]  所以我們要學習信服上帝,
[00:13:14.000 --> 00:13:16.000]  第二,
[00:13:16.000 --> 00:13:19.000]  勇於承擔,迎難而上,
[00:13:19.000 --> 00:13:22.000]  疫情為我們帶來很多挑戰,
[00:13:22.000 --> 00:13:24.000]  但是上帝為我們帶來很多門,
[00:13:24.000 --> 00:13:26.000]  很感恩,
[00:13:26.000 --> 00:13:27.000]  其中一個門,
[00:13:27.000 --> 00:13:30.000]  就是我們能夠接觸到一些少數民族,
[00:13:30.000 --> 00:13:35.000]  岡木師曾經有機會認識一位孕育的婦女,
[00:13:35.000 --> 00:13:42.000]  她得到教會的關心和愛心的饋贈,
[00:13:42.000 --> 00:13:43.000]  送口罩等等,
[00:13:43.000 --> 00:13:44.000]  覺得我們很好,
[00:13:44.000 --> 00:13:46.000]  接著就介紹其他那些人,
[00:13:46.000 --> 00:13:52.000]  現在我們有廣東班有孕育的成人參加,
[00:13:52.000 --> 00:13:56.000]  有中文班孕育的小孩子參加,
[00:13:56.000 --> 00:13:58.000]  有小孩子參加我們的崇拜,
[00:13:58.000 --> 00:14:00.000]  我們的阿瓦那,
[00:14:00.000 --> 00:14:03.000]  所以這個門是上帝為我們打開的,
[00:14:03.000 --> 00:14:04.000]  弟兄姊妹,
[00:14:04.000 --> 00:14:08.000]  今天是我們全恩堂的堂慶崇拜,
[00:14:08.000 --> 00:14:10.000]  我想起三年多之前,
[00:14:10.000 --> 00:14:12.000]  上帝就呼召這幾個人,
[00:14:12.000 --> 00:14:14.000]  開始這個教會,
[00:14:14.000 --> 00:14:18.000]  一直以來我們看到上帝為我們預備,
[00:14:18.000 --> 00:14:21.000]  上帝為我們預備德勝堂做我們的舞堂,
[00:14:21.000 --> 00:14:24.000]  上帝為我們預備這個地方,
[00:14:24.000 --> 00:14:26.000]  我們的註冊上面,
[00:14:26.000 --> 00:14:28.000]  我們的經濟上的支持,
[00:14:28.000 --> 00:14:30.000]  都是奇妙,
[00:14:30.000 --> 00:14:34.000]  沒有可能解釋是這樣發生的,
[00:14:34.000 --> 00:14:41.000]  最近上帝竟然挑選我們成為一個差遣教會,
[00:14:41.000 --> 00:14:44.000]  差遣一對夫婦去台灣,
[00:14:44.000 --> 00:14:50.000]  上個禮拜焦頌濱先生就在我們當中,
[00:14:50.000 --> 00:14:51.000]  你說奇不奇妙,
[00:14:51.000 --> 00:14:53.000]  一個這麼小的教會,
[00:14:53.000 --> 00:14:55.000]  上帝竟然這樣使用,
[00:14:55.000 --> 00:14:57.000]  我展望未來,
[00:14:57.000 --> 00:15:03.000]  上帝對全恩堂預備了一個更大的使命,
[00:15:03.000 --> 00:15:09.000]  上帝對全恩堂每個弟兄姊妹都有更深的期望,
[00:15:09.000 --> 00:15:14.000]  我希望大家能夠承擔和迎難而上,
[00:15:14.000 --> 00:15:16.000]  之後我想講幾句話,
[00:15:16.000 --> 00:15:18.000]  有一位傳道人,
[00:15:18.000 --> 00:15:20.000]  我很尊敬的傳道人他說,
[00:15:20.000 --> 00:15:22.000]  過去七十年,
[00:15:22.000 --> 00:15:27.000]  神將很多屬靈的資源放在香港那裏,
[00:15:27.000 --> 00:15:30.000]  今日是修國的時候,
[00:15:30.000 --> 00:15:34.000]  上帝要連本帶利在香港修國,
[00:15:34.000 --> 00:15:40.000]  全恩堂的成立就是要為上帝修國,
[00:15:40.000 --> 00:15:45.000]  你們都知道香港目前的處境是一個修國的時候,
[00:15:45.000 --> 00:15:49.000]  香港從來未見過現在這樣的處境,
[00:15:49.000 --> 00:15:53.000]  大半年的社會運動還未結束就來了新冠肺炎,
[00:15:53.000 --> 00:15:58.000]  現在香港正在經歷政治經濟的轉變,
[00:15:58.000 --> 00:16:02.000]  以後的香港不再一樣,
[00:16:02.000 --> 00:16:04.000]  不單止香港,
[00:16:04.000 --> 00:16:07.000]  其實整個世界的大局都徹底改變,
[00:16:07.000 --> 00:16:13.000]  現在整個世界正在經歷八年都未遇的政治經濟轉移,
[00:16:13.000 --> 00:16:16.000]  中國美國的角力就是其中一樣,
[00:16:16.000 --> 00:16:21.000]  這一次的疫情顯露出人類的無能,
[00:16:21.000 --> 00:16:22.000]  我們捱擦擦,
[00:16:22.000 --> 00:16:25.000]  但一粒這麼小的病毒就搞到我們無世府,
[00:16:25.000 --> 00:16:34.000]  而且在這個疫情底下顯露出人類的自私,
[00:16:34.000 --> 00:16:37.000]  所謂文明道德其實都是假的,
[00:16:37.000 --> 00:16:39.000]  大難臨頭就各自飛,
[00:16:39.000 --> 00:16:42.000]  有些甚至趁火打劫,
[00:16:42.000 --> 00:16:48.000]  這些情況都讓我們知道香港的前路是艱難,
[00:16:48.000 --> 00:16:53.000]  香港的教會在這個處境裏面也是艱難,
[00:16:53.000 --> 00:16:56.000]  最近有傳統人告訴我,
[00:16:56.000 --> 00:16:58.000]  很多傳統人想移民,
[00:16:58.000 --> 00:17:00.000]  一些去英國一些去澳洲,
[00:17:00.000 --> 00:17:05.000]  這是一個嚴峻的三十年前的情況,
[00:17:05.000 --> 00:17:07.000]  或者二十五年前的情況,
[00:17:07.000 --> 00:17:09.000]  好像重演一樣,
[00:17:09.000 --> 00:17:11.000]  不過有危也有機,
[00:17:11.000 --> 00:17:13.000]  神在這個末世的大時代,
[00:17:13.000 --> 00:17:15.000]  竟然要建立傳恩堂,
[00:17:15.000 --> 00:17:18.000]  祂又呼召了你和我加入這個教會,
[00:17:18.000 --> 00:17:23.000]  祂的心意就是透過你和我在復興教會講傳福音,
[00:17:23.000 --> 00:17:26.000]  上帝給傳恩堂的意象,
[00:17:26.000 --> 00:17:28.000]  不單止香港這片地,
[00:17:28.000 --> 00:17:30.000]  我們堂主任我們也講過,
[00:17:30.000 --> 00:17:32.000]  我們立足香港,
[00:17:32.000 --> 00:17:34.000]  百望神州,
[00:17:34.000 --> 00:17:36.000]  胸懷普世,
[00:17:36.000 --> 00:17:39.000]  在這個末世大時代裏面,
[00:17:39.000 --> 00:17:41.000]  我們趁著今天的堂慶,
[00:17:41.000 --> 00:17:43.000]  讓我們在神面前慶祝,
[00:17:43.000 --> 00:17:45.000]  感恩祂的帶領,
[00:17:45.000 --> 00:17:46.000]  祂的保護,
[00:17:46.000 --> 00:17:48.000]  又讓我們再次毀身基督,
[00:17:48.000 --> 00:17:50.000]  彼此相愛,
[00:17:50.000 --> 00:17:51.000]  努力傳福音,
[00:17:51.000 --> 00:17:53.000]  迎接耶穌基督的降臨,
[00:17:53.000 --> 00:17:55.000]  我們一起低頭祈禱,
[00:17:55.000 --> 00:17:56.000]  親愛的主人,
[00:17:56.000 --> 00:17:57.000]  我們多謝祢,
[00:17:57.000 --> 00:17:58.000]  祢第一次降臨,
[00:17:58.000 --> 00:18:00.000]  在馬槽出生,
[00:18:00.000 --> 00:18:01.000]  祢離開天上的榮華,
[00:18:01.000 --> 00:18:03.000]  為我們釘十字架,
[00:18:03.000 --> 00:18:06.000]  祢將這個大使命賜給我們,
[00:18:06.000 --> 00:18:08.000]  祢說第二次祂要回來,
[00:18:08.000 --> 00:18:09.000]  祢要回來審判世界,
[00:18:09.000 --> 00:18:11.000]  建立千禧年的國度,
[00:18:11.000 --> 00:18:13.000]  主人我們感謝祢,
[00:18:13.000 --> 00:18:16.000]  感謝祢在這個時候呼召我們,
[00:18:16.000 --> 00:18:18.000]  差遣我們,
[00:18:18.000 --> 00:18:20.000]  授權給我們,
[00:18:20.000 --> 00:18:22.000]  我又多謝祢的應許與我們同在,
[00:18:22.000 --> 00:18:25.000]  今日求祢與傳恩堂同在,
[00:18:25.000 --> 00:18:28.000]  與傳恩堂的母堂德勝堂同在,
[00:18:28.000 --> 00:18:32.000]  讓我們一起彼此相愛,
[00:18:32.000 --> 00:18:34.000]  一起傳福音,
[00:18:34.000 --> 00:18:38.000]  一起將祝福神的好消息,
[00:18:38.000 --> 00:18:44.000]  帶給香港在沉悶失喪絕望的人,
[00:18:44.000 --> 00:18:45.000]  我們多謝祢,
[00:18:45.000 --> 00:18:48.000]  求祢的話與心心的印在我們裏面,
[00:18:48.000 --> 00:18:49.000]  我們這樣祈禱,
[00:18:49.000 --> 00:18:51.000]  感恩奉耶穌基督的名,
[00:18:51.000 --> 00:18:52.000]  阿門。
