
[00:00:00.000 --> 00:00:02.860]  很高興能夠和大家繼續去思想
[00:04:12.160 --> 00:04:18.240]  是去照亮這個沉淪的黑暗的世代
[00:04:18.240 --> 00:04:22.280]  但是如果教會是淪落到
[00:04:22.280 --> 00:04:23.880]  我用這個字眼淪落到
[00:04:23.880 --> 00:04:26.280]  是世界怎樣做法
[00:04:26.280 --> 00:04:27.760]  世俗怎樣做法
[00:04:27.760 --> 00:04:29.200]  我們就怎樣做
[00:04:29.200 --> 00:04:30.880]  當然他不會這樣講的
[00:04:30.880 --> 00:04:32.840]  但是在做法上
[00:04:32.840 --> 00:04:34.440]  在態度上
[00:04:34.440 --> 00:04:39.000]  很多時候有時會踩到這個陷阱
[00:04:39.000 --> 00:04:41.840]  這個危機裏面
[00:04:41.840 --> 00:04:44.160]  所以今天這個推入推拉的教會
[00:04:44.160 --> 00:04:47.600]  是一個真是幾大問題的教會
[00:04:47.600 --> 00:04:51.240]  是一個重傷的教會
[00:04:51.240 --> 00:04:53.200]  但是很奇怪的
[00:04:53.200 --> 00:04:55.000]  一個這麼大問題
[00:04:55.000 --> 00:04:57.040]  這麼重傷的教會
[00:04:57.040 --> 00:04:59.240]  或者是重病的教會
[00:04:59.240 --> 00:05:02.160]  他都有很多好東西的
[00:05:02.160 --> 00:05:04.200]  他都可能是很興旺的
[00:05:04.200 --> 00:05:08.120]  如果以人數來計
[00:05:08.120 --> 00:05:13.000]  但是原來把把脈按真理
[00:05:13.000 --> 00:05:16.400]  按神的話語真理的尺度去量度
[00:05:16.400 --> 00:05:18.280]  去檢視的時候
[00:05:18.280 --> 00:05:20.200]  原來這個教會可能是一個
[00:05:20.200 --> 00:05:23.440]  很重傷的教會
[00:05:23.440 --> 00:05:25.280]  我一直看這裏推入推拉的教會
[00:05:25.280 --> 00:05:28.200]  是一個工商業發達的地方
[00:05:28.200 --> 00:05:30.000]  推入推拉的地方
[00:05:30.000 --> 00:05:32.560]  一個很繁華的地方
[00:05:32.560 --> 00:05:34.600]  很有機會的地方
[00:05:34.600 --> 00:05:35.840]  好像有些人
[00:05:35.840 --> 00:05:38.720]  我不知道今時今日人們對香港怎麽看
[00:05:38.720 --> 00:05:41.160]  香港還有沒有機會
[00:05:41.160 --> 00:05:44.000]  以前的人說去美國
[00:05:44.000 --> 00:05:46.160]  是不是叫舊金山
[00:05:46.160 --> 00:05:48.520]  我搞不清是否叫舊金山
[00:05:48.520 --> 00:05:51.560]  因為舊有個新的嗎
[00:05:51.560 --> 00:05:53.000]  三藩市是叫舊金山
[00:05:53.000 --> 00:05:55.120]  真是幾撈亂
[00:05:55.120 --> 00:05:57.440]  加拿大我會熟悉一些美國的蒙刷刷
[00:05:57.440 --> 00:06:00.600]  總之去美國好像是有個
[00:06:00.600 --> 00:06:03.560]  我記得這句話叫American Dream
[00:06:03.560 --> 00:06:07.800]  可以去完成你的夢想
[00:06:07.800 --> 00:06:08.960]  可能是真的
[00:06:08.960 --> 00:06:11.080]  很多人是甚麼都沒有
[00:06:11.080 --> 00:06:13.680]  他能夠可以發達
[00:06:13.680 --> 00:06:15.360]  在香港也是
[00:06:15.360 --> 00:06:17.600]  多少香港的富豪
[00:06:17.600 --> 00:06:20.040]  有些說我都沒有讀過小學畢業
[00:06:20.040 --> 00:06:20.880]  是不是
[00:06:20.880 --> 00:06:21.880]  居然可以
[00:06:21.880 --> 00:06:23.680]  如果今時今日有個小學
[00:06:23.680 --> 00:06:24.760]  不要說小學
[00:06:24.760 --> 00:06:25.440]  不要說中學
[00:06:25.440 --> 00:06:26.760]  不要說大學
[00:06:26.760 --> 00:06:30.160]  你說怎麽發他
[00:06:30.160 --> 00:06:32.240]  所以這個地方推入推拉
[00:06:32.240 --> 00:06:33.160]  是一個甚麽地方
[00:06:33.160 --> 00:06:36.120]  是一個工業商業發達的地方
[00:06:36.120 --> 00:06:38.120]  考古學家發現了這個
[00:06:38.120 --> 00:06:40.840]  是有各行各業的商會
[00:06:40.840 --> 00:06:41.920]  好像有些甚麽
[00:06:41.920 --> 00:06:44.320]  他們挖挖挖到很多很多的
[00:06:44.320 --> 00:06:48.440]  那些遺址遺跡裏面
[00:06:48.440 --> 00:06:50.520]  就是有些做餅舖的
[00:06:50.520 --> 00:06:51.320]  Bakery
[00:06:51.320 --> 00:06:53.600]  有銅匠
[00:06:53.600 --> 00:06:55.120]  有布商
[00:06:55.120 --> 00:06:56.600]  有職工
[00:06:56.600 --> 00:07:00.480]  有皮匠、染布、塗匠等等
[00:07:00.480 --> 00:07:04.680]  好了 這些工業商業發達的地方
[00:07:04.680 --> 00:07:08.360]  又會有些甚麽情況發生呢
[00:07:08.360 --> 00:07:09.640]  原來呢
[00:07:09.640 --> 00:07:11.200]  以前他們
[00:07:11.200 --> 00:07:12.480]  其實我們中國呢
[00:07:12.480 --> 00:07:13.160]  中國人真是
[00:07:13.160 --> 00:07:14.320]  我真是經常都說
[00:07:14.320 --> 00:07:16.920]  中國人真是很容易明白理解很多東西的
[00:07:16.920 --> 00:07:19.840]  因為我們有很長久的歷史
[00:07:19.840 --> 00:07:21.520]  我們現在說
[00:07:21.520 --> 00:07:23.400]  做竇木的
[00:07:23.400 --> 00:07:26.400]  他會去
[00:07:26.400 --> 00:07:29.960]  即是有個叫甚麽鮮絲畫
[00:07:29.960 --> 00:07:30.960]  魯班
[00:07:30.960 --> 00:07:33.360]  魯班鮮絲
[00:07:33.360 --> 00:07:35.120]  跟著航海那些又做甚麼
[00:07:35.120 --> 00:07:36.520]  打魚那些又會有甚麽呢
[00:07:36.520 --> 00:07:38.720]  去拜甚麽呢
[00:07:38.720 --> 00:07:39.760]  天后
[00:07:39.760 --> 00:07:41.720]  是不是拜天后
[00:07:41.720 --> 00:07:46.640]  開酒樓那些呢
[00:07:46.640 --> 00:07:48.280]  擺個甚麽在這裏
[00:07:48.280 --> 00:07:50.040]  你入那些茶樓酒樓
[00:07:50.040 --> 00:07:52.120]  你見到有個甚麽在這裏
[00:07:52.120 --> 00:07:53.560]  關公的有
[00:07:53.560 --> 00:07:54.240]  有關公
[00:07:54.240 --> 00:07:56.560]  但不知關公跟那些有甚麽關係呢
[00:07:56.560 --> 00:07:58.040]  我唯一一樣能夠可以
[00:07:58.040 --> 00:07:59.200]  現在想一想的關係
[00:07:59.200 --> 00:08:00.800]  就是他有一把大刀
[00:08:00.800 --> 00:08:04.000]  我真是這樣想
[00:08:04.000 --> 00:08:07.560]  如果開賭館的又擺個甚麽進去呢
[00:08:07.560 --> 00:08:08.400]  賭場
[00:08:08.400 --> 00:08:09.520]  有沒有人入過賭場
[00:08:09.520 --> 00:08:10.400]  入賭場不緊要
[00:08:10.400 --> 00:08:11.680]  不要去賭就行了
[00:08:11.680 --> 00:08:12.880]  不過如果你沒有定力
[00:08:12.880 --> 00:08:14.320]  還是不要去好過去
[00:08:14.320 --> 00:08:16.800]  賭場有些甚麽擺在這裏的通常
[00:08:16.800 --> 00:08:18.360]  又是關帝呀
[00:08:18.360 --> 00:08:21.680]  好像警察局都是關帝的
[00:08:21.680 --> 00:08:22.920]  他真是看完了
[00:08:22.920 --> 00:08:24.960]  兩範都看完了
[00:08:24.960 --> 00:08:28.760]  所以一想到這個地方有這麽多的行業
[00:08:28.760 --> 00:08:31.160]  各行各業的時候會怎麽樣
[00:08:31.160 --> 00:08:32.680]  好多
[00:08:32.680 --> 00:08:35.240]  擺好多樣東西
[00:08:35.240 --> 00:08:37.400]  我們做這一行一定
[00:08:37.400 --> 00:08:40.520]  我最近有一個很好的弟兄
[00:08:40.520 --> 00:08:42.440]  很愛主的
[00:08:42.440 --> 00:08:44.080]  他跟我商量
[00:08:44.080 --> 00:08:48.400]  他說有一個我們工作的地方
[00:08:48.400 --> 00:08:50.960]  有一樣東西我很想拿走它
[00:08:50.960 --> 00:08:52.560]  很想拿走它
[00:08:52.560 --> 00:08:54.520]  我已經是不想它再擺在這裏
[00:08:54.520 --> 00:08:56.200]  大家我不講得那麽白了
[00:08:56.200 --> 00:09:00.040]  你知道會有些甚麽擺在工作的地方那裏
[00:09:00.040 --> 00:09:03.760]  都擔心有些工人
[00:09:03.760 --> 00:09:08.040]  工作的人員就不喜歡
[00:09:08.040 --> 00:09:13.320]  但結果他都決定要拿走它
[00:09:13.320 --> 00:09:16.240]  所以就是這樣的
[00:09:16.240 --> 00:09:18.960]  這個地方推一推
[00:09:18.960 --> 00:09:20.560]  是很大問題的
[00:09:20.560 --> 00:09:22.400]  因為他們有各行各業
[00:09:22.400 --> 00:09:23.840]  其實各行各業不是問題
[00:09:23.840 --> 00:09:27.120]  但因爲這樣的緣故他們拜很多種的
[00:09:27.120 --> 00:09:29.480]  無論是希臘那些的神
[00:09:29.480 --> 00:09:31.160]  或者是他們本地那些
[00:09:31.160 --> 00:09:35.840]  是原先有的拜開那些的偶像、神
[00:09:35.840 --> 00:09:39.000]  往往就是有些神廟
[00:09:39.000 --> 00:09:43.000]  是會有些飲宴的
[00:09:43.000 --> 00:09:44.080]  有的
[00:09:44.080 --> 00:09:49.000]  我都聽過有些每逢每年有些什麽節日、節期
[00:09:49.000 --> 00:09:51.240]  他們就會大排筵席
[00:09:51.240 --> 00:09:54.160]  那都是一種團契
[00:09:54.160 --> 00:09:55.520]  可以說是一種團契
[00:09:55.520 --> 00:09:56.880]  還有一點大家要明白
[00:09:56.880 --> 00:10:01.920]  這個特拉特拉地方不是在猶太以色列的地方
[00:10:01.920 --> 00:10:06.320]  是在屬於今天我們叫做土耳其的地方
[00:10:06.320 --> 00:10:07.800]  是外邦人的地方
[00:10:07.800 --> 00:10:10.760]  所以外邦人他們一直有拜開偶像來講
[00:10:10.760 --> 00:10:12.760]  是絕對不出奇的一件事
[00:10:12.760 --> 00:10:17.080]  但當教會是使徒保羅和其他的使徒
[00:10:17.080 --> 00:10:18.120]  去到全方位
[00:10:18.120 --> 00:10:19.800]  除了耶路撒冷之外
[00:10:19.800 --> 00:10:21.800]  他們一直在撒瑪利亞去到地極
[00:10:21.800 --> 00:10:23.840]  地極的記者就到處去了
[00:10:23.840 --> 00:10:28.600]  他們就會建立一些教會在這些所謂七個教會的地域
[00:10:28.600 --> 00:10:30.040]  其實不止七個教會
[00:10:30.040 --> 00:10:32.040]  那裏還有其他教會
[00:10:32.040 --> 00:10:36.440]  不過聖經沒有將所有的教會都去講解
[00:10:36.440 --> 00:10:39.840]  這裏只是講了七個教會就有代表性的
[00:10:39.840 --> 00:10:45.480]  而這些拜祭這種的神和那些的筵席
[00:10:45.480 --> 00:10:49.760]  還是有些不道德的交易是存在的
[00:10:49.760 --> 00:10:52.920]  甚至到外邦的偶像、神廟裏面
[00:10:52.920 --> 00:10:54.520]  正如我都曾經提過的
[00:10:54.520 --> 00:10:57.760]  有些叫做廟祭
[00:10:57.760 --> 00:11:01.480]  他們是將自己獻身去為這個廟
[00:11:01.480 --> 00:11:03.960]  為他們的信仰獻身
[00:11:03.960 --> 00:11:05.960]  而他們覺得這樣是很神聖的
[00:11:05.960 --> 00:11:09.240]  因為他們這樣可以能夠去維持到
[00:11:09.240 --> 00:11:14.680]  這間寺廟的修葺各樣的運作的
[00:11:14.680 --> 00:11:16.680]  很大的問題
[00:11:16.680 --> 00:11:21.600]  在《史萊恆傳》第十六章第十四節那裏提及過一個叫做呂底亞的
[00:11:21.600 --> 00:11:24.000]  就是從這個推拉的地方來的
[00:11:24.000 --> 00:11:28.240]  她叫做賣紫色布匹的婦人
[00:11:28.240 --> 00:11:30.240]  稱她做賣紫色布匹的婦人
[00:11:30.240 --> 00:11:32.240]  如果我沒有記錯
[00:11:32.240 --> 00:11:33.800]  其實我應該要查的
[00:11:33.800 --> 00:11:36.200]  如果我沒有記錯這個就是菲勒比的地方
[00:11:36.200 --> 00:11:37.400]  有沒有人可以幫我
[00:11:37.400 --> 00:11:39.160]  是不是菲勒比的河邊
[00:11:39.160 --> 00:11:40.600]  有一個地方有人祈禱
[00:11:40.600 --> 00:11:43.040]  保羅就在那裏遇到一班人
[00:11:43.040 --> 00:11:44.200]  我印象中是
[00:11:44.200 --> 00:11:47.720]  其中一個就是這個叫做呂底亞的
[00:11:47.720 --> 00:11:49.720]  我印象是這樣
[00:11:49.720 --> 00:11:51.720]  我應該要查口研究一下
[00:11:51.720 --> 00:11:55.120]  不過大家看回《史萊恆傳》第十六章第十四節的上文
[00:11:55.120 --> 00:11:56.120]  你會知道
[00:11:56.120 --> 00:11:58.120]  她說賣紫色布匹
[00:11:58.120 --> 00:12:00.120]  其實為甚麼要說賣紫色布匹
[00:12:00.120 --> 00:12:02.120]  而不是說就這樣賣布匹呢
[00:12:02.120 --> 00:12:04.120]  原來當時的顏料
[00:12:04.120 --> 00:12:07.120]  就不是那麼容易能夠得到的
[00:12:07.120 --> 00:12:09.920]  所以紫色和珠紅色這些
[00:12:09.920 --> 00:12:11.920]  是叫做高級的顏料
[00:12:11.920 --> 00:12:13.920]  因為它是一些很特殊的
[00:12:13.920 --> 00:12:15.920]  植物或者是一些海產類
[00:12:15.920 --> 00:12:17.920]  有些人說是海產類
[00:12:17.920 --> 00:12:19.920]  去提煉出來才有的
[00:12:19.920 --> 00:12:22.920]  就不是說隨手可以得到的
[00:12:22.920 --> 00:12:24.920]  所以說到紫色布匹
[00:12:24.920 --> 00:12:25.920]  其實有個意思在這裏的
[00:12:25.920 --> 00:12:28.920]  即是說是一些很高檔的材料
[00:12:28.920 --> 00:12:30.920]  很高檔的材料
[00:12:30.920 --> 00:12:31.920]  有錢人來的
[00:12:31.920 --> 00:12:33.920]  有錢不是問題
[00:12:33.920 --> 00:12:35.920]  不是說他有錢就有問題
[00:12:35.920 --> 00:12:36.920]  不是這個意思
[00:12:36.920 --> 00:12:39.920]  但是是因為他的行國業裏面
[00:12:39.920 --> 00:12:45.920]  他們就要去結果就是要參加那些的拜祭
[00:12:45.920 --> 00:12:47.920]  那些各樣的偶像的拜祭
[00:12:47.920 --> 00:12:49.920]  就不是敬拜獨一的真神
[00:12:49.920 --> 00:12:51.920]  這個就出了問題了
[00:12:51.920 --> 00:12:56.920]  正如我說很多做地產項目
[00:12:56.920 --> 00:12:58.920]  建樓那些建築
[00:12:58.920 --> 00:13:02.920]  或者是做明星那類
[00:13:02.920 --> 00:13:04.920]  當他們開戲的時候
[00:13:04.920 --> 00:13:05.920]  開出新片的時候
[00:13:05.920 --> 00:13:06.920]  拍戲的時候會怎樣
[00:13:06.920 --> 00:13:11.920]  要拜神 燒豬還神
[00:13:11.920 --> 00:13:13.920]  我記得有一次報紙
[00:13:13.920 --> 00:13:15.920]  我真的沒有剪了那張報紙出來
[00:13:15.920 --> 00:13:16.920]  其中就拍了一個
[00:13:16.920 --> 00:13:17.920]  那些人在那裏拜
[00:13:17.920 --> 00:13:20.920]  其中有一個穿著西裝站在一旁
[00:13:20.920 --> 00:13:23.920]  因為有人問他
[00:13:23.920 --> 00:13:24.920]  因為我的信仰
[00:13:24.920 --> 00:13:26.920]  我不會去一起這樣做
[00:13:26.920 --> 00:13:27.920]  他真的很不容易
[00:13:27.920 --> 00:13:28.920]  是不是
[00:13:28.920 --> 00:13:29.920]  真的很不容易
[00:13:29.920 --> 00:13:31.920]  他真的有他自己的立場
[00:13:31.920 --> 00:13:33.920]  你們拜我不可以不讓你們拜
[00:13:33.920 --> 00:13:34.920]  但是我站在一旁
[00:13:34.920 --> 00:13:35.920]  我不拜
[00:13:35.920 --> 00:13:38.920]  這些真的是不容易的立場
[00:13:38.920 --> 00:13:39.920]  但是推拉教會
[00:13:39.920 --> 00:13:43.920]  這個地方的風氣
[00:13:43.920 --> 00:13:47.920]  甚至吹到進入教會裏面
[00:13:47.920 --> 00:13:48.920]  那就大件事了
[00:13:48.920 --> 00:13:50.920]  進入這個教會裏面
[00:13:50.920 --> 00:13:52.920]  這個教會和已忽所教會
[00:13:52.920 --> 00:13:56.920]  是有剛剛相反的地方
[00:13:56.920 --> 00:13:57.920]  大家記得
[00:13:57.920 --> 00:13:59.920]  我曾經和大家分享到
[00:13:59.920 --> 00:14:00.920]  已忽所教會的時候
[00:14:00.920 --> 00:14:03.920]  這個是一個超級厲害的教會
[00:14:03.920 --> 00:14:07.920]  有保羅、提摩泰、阿波羅、瑪利亞
[00:14:07.920 --> 00:14:09.920]  這個不是肯定
[00:14:09.920 --> 00:14:11.920]  不過很多人都認為瑪利亞都在那裏聚會
[00:14:11.920 --> 00:14:12.920]  甚至有一個叫
[00:14:12.920 --> 00:14:14.920]  我經常中文說不出來
[00:14:14.920 --> 00:14:16.920]  是阿居拉、伯基拉
[00:14:16.920 --> 00:14:18.920]  Aquila and Priscilla
[00:14:18.920 --> 00:14:19.920]  英文就是這樣
[00:14:19.920 --> 00:14:24.920]  這些全部都是重量級的
[00:14:24.920 --> 00:14:26.920]  對聖經的教導
[00:14:26.920 --> 00:14:28.920]  真理的認識
[00:14:28.920 --> 00:14:29.920]  重量級來的
[00:14:29.920 --> 00:14:32.920]  保羅在那裏教三年
[00:14:32.920 --> 00:14:36.920]  但是已忽所教會出了什麼問題
[00:14:36.920 --> 00:14:40.920]  就是失去了起初的愛心
[00:14:40.920 --> 00:14:42.920]  有學者研究起初的愛心
[00:14:42.920 --> 00:14:43.920]  我都和大家提過
[00:14:43.920 --> 00:14:45.920]  其中一樣很大的可能性
[00:14:45.920 --> 00:14:47.920]  他有一點排外
[00:14:47.920 --> 00:14:51.920]  他有一點怕了一些外來
[00:14:51.920 --> 00:14:52.920]  因為很多的異端
[00:14:52.920 --> 00:14:53.920]  他們想進去
[00:14:53.920 --> 00:14:55.920]  但是異端
[00:14:55.920 --> 00:14:56.920]  那些假使徒
[00:14:56.920 --> 00:14:58.920]  那些假教師
[00:14:58.920 --> 00:15:00.920]  是進不了已忽所這個教會
[00:15:00.920 --> 00:15:02.920]  但是也令到可能一些
[00:15:02.920 --> 00:15:04.920]  是有心誤導的人
[00:15:04.920 --> 00:15:06.920]  他們都受他們的排斥
[00:15:06.920 --> 00:15:08.920]  這個就是已忽所的問題
[00:15:08.920 --> 00:15:10.920]  這個是其中一些學者的研究認為
[00:15:10.920 --> 00:15:12.920]  當然還有愛神
[00:15:12.920 --> 00:15:14.920]  愛弟兄姊妹的心
[00:15:14.920 --> 00:15:17.920]  但是這個推特教會就是怎樣
[00:15:17.920 --> 00:15:20.920]  主就責備已忽所教會
[00:15:20.920 --> 00:15:22.920]  將起初的愛心離棄了
[00:15:22.920 --> 00:15:23.920]  是啟述這張四字
[00:15:23.920 --> 00:15:25.920]  但是推特教會是怎樣
[00:15:25.920 --> 00:15:27.920]  卻被主稱讚他有愛心
[00:15:27.920 --> 00:15:30.920]  有愛心就好了
[00:15:30.920 --> 00:15:32.920]  是不是有愛心就好了
[00:15:32.920 --> 00:15:34.920]  未必的
[00:15:34.920 --> 00:15:36.920]  是未必的
[00:15:36.920 --> 00:15:39.920]  我會和大家繼續看聖經裏面
[00:15:39.920 --> 00:15:41.920]  是怎樣去講解這件事
[00:15:41.920 --> 00:15:44.920]  他說已忽所的教會
[00:15:44.920 --> 00:15:46.920]  這裏就說
[00:15:46.920 --> 00:15:49.920]  已忽所的教會是被主稱讚他有愛心
[00:15:49.920 --> 00:15:51.920]  甚至到末後所行的
[00:15:51.920 --> 00:15:53.920]  比起初的更多
[00:15:53.920 --> 00:15:55.920]  他們的愛心的行動
[00:15:55.920 --> 00:15:57.920]  在末後
[00:15:57.920 --> 00:15:59.920]  越行就越多
[00:15:59.920 --> 00:16:01.920]  是不是好呢
[00:16:01.920 --> 00:16:03.920]  我們繼續看下去怎樣去講解
[00:16:03.920 --> 00:16:05.920]  已忽所的教會是不能容忍惡人
[00:16:05.920 --> 00:16:07.920]  又能夠滲出假使徒出來的
[00:16:07.920 --> 00:16:09.920]  當然了他們的聖經基礎
[00:16:09.920 --> 00:16:11.920]  真理基礎這麼強
[00:16:11.920 --> 00:16:13.920]  相反地推特教會就怎樣
[00:16:13.920 --> 00:16:17.920]  就容讓假先知耶駛別的教導在裏面
[00:16:17.920 --> 00:16:20.920]  嘩 愛心爆棚
[00:16:20.920 --> 00:16:25.920]  總之你來啦來啦
[00:16:25.920 --> 00:16:30.920]  你好像對屬靈的事情很認識
[00:16:30.920 --> 00:16:32.920]  甚至到你說
[00:16:32.920 --> 00:16:34.920]  你有一些很特異功能
[00:16:34.920 --> 00:16:36.920]  他們當然不是特異功能
[00:16:36.920 --> 00:16:38.920]  你的靈裏面是很特別的
[00:16:38.920 --> 00:16:40.920]  很多東西
[00:16:40.920 --> 00:16:42.920]  好像我們都未曾認識過
[00:16:42.920 --> 00:16:44.920]  你認識這麼多東西
[00:16:44.920 --> 00:16:46.920]  再加上有些人會說
[00:16:46.920 --> 00:16:48.920]  神和我這樣說
[00:16:48.920 --> 00:16:50.920]  我有感動
[00:16:50.920 --> 00:16:52.920]  這些字眼不要隨便用
[00:16:52.920 --> 00:16:54.920]  我有啟示
[00:16:54.920 --> 00:16:56.920]  這些字眼真的不要隨便用
[00:16:56.920 --> 00:16:58.920]  不過我知道我講完
[00:16:58.920 --> 00:17:00.920]  仍然有很多人說
[00:17:00.920 --> 00:17:02.920]  神又啟示我了
[00:17:02.920 --> 00:17:04.920]  不要緊
[00:17:04.920 --> 00:17:06.920]  我不能夠掩著你的嘴
[00:17:06.920 --> 00:17:08.920]  但我作為一個目者
[00:17:08.920 --> 00:17:10.920]  我一定要按聖經跟你講
[00:17:10.920 --> 00:17:12.920]  不要隨便告訴別人
[00:17:12.920 --> 00:17:14.920]  如果你說我看完一齣戲
[00:17:14.920 --> 00:17:16.920]  很感動流涕
[00:17:16.920 --> 00:17:18.920]  神感動我
