
[00:00:00.000 --> 00:00:04.400]  門徒原來有分真與假的
[00:02:04.900 --> 00:02:05.800]  是近乎
[00:02:05.800 --> 00:02:06.900]  我不是說是真理
[00:02:06.900 --> 00:02:08.600]  是近乎真理的
[00:02:08.600 --> 00:02:09.900]  所以
[00:02:09.900 --> 00:02:13.000]  我們原來做門徒
[00:02:13.000 --> 00:02:15.700]  是有真有假的
[00:02:15.700 --> 00:02:18.200]  你說真的多危險
[00:02:18.200 --> 00:02:21.500]  耶穌十二個門徒有沒有假的?
[00:02:21.500 --> 00:02:23.200]  有一個
[00:02:23.200 --> 00:02:26.200]  出賣耶穌的猶大就假的
[00:02:26.200 --> 00:02:27.200]  後來
[00:02:27.200 --> 00:02:28.800]  為什麼他假的?
[00:02:28.800 --> 00:02:30.700]  其實他跟耶穌的時候
[00:02:30.700 --> 00:02:33.000]  我覺得他根本是真心跟他的
[00:02:33.000 --> 00:02:37.000]  你以為跟耶穌很划算嗎?
[00:02:37.000 --> 00:02:38.200]  又沒有一口好吃
[00:02:38.200 --> 00:02:38.700]  是不是?
[00:02:38.700 --> 00:02:41.300]  你以為耶穌跟你每晚大魚大肉嗎?
[00:02:41.300 --> 00:02:42.400]  是不是?
[00:02:42.400 --> 00:02:43.700]  又沒有地方好睡
[00:02:43.700 --> 00:02:44.800]  有時候真的
[00:02:44.800 --> 00:02:46.700]  去到哪裡就睡到哪裡
[00:02:46.700 --> 00:02:47.400]  是不是?
[00:02:47.400 --> 00:02:52.000]  你以為讓你好好的住一晚嗎?
[00:02:52.000 --> 00:02:54.600]  為什麼...
[00:02:54.600 --> 00:02:56.700]  牧師你怎麼知道他是真心跟的?
[00:02:56.700 --> 00:02:59.600]  原來因為有些人跟從耶穌
[00:02:59.600 --> 00:03:01.000]  特別是那個時代
[00:03:01.000 --> 00:03:03.600]  看到耶穌能夠又行神蹟又行歧視
[00:03:03.600 --> 00:03:05.600]  是不是很厲害?
[00:03:05.600 --> 00:03:09.300]  他們是被羅馬帝國統治的
[00:03:09.300 --> 00:03:11.900]  是不是有些人想推翻羅馬帝國?
[00:03:11.900 --> 00:03:14.000]  所以有些叫做粉瑞黨
[00:03:14.000 --> 00:03:18.400]  有一群人專門去謀殺、暗殺
[00:03:18.400 --> 00:03:20.300]  其實他們猶太人那時候
[00:03:20.300 --> 00:03:22.100]  是奴隸
[00:03:22.100 --> 00:03:24.900]  其實猶太人做了很多年奴隸
[00:03:24.900 --> 00:03:28.000]  又遺留在埃及
[00:03:28.000 --> 00:03:29.700]  亞述又打敗了他
[00:03:29.700 --> 00:03:31.900]  不覺以色列就做了奴隸
[00:03:31.900 --> 00:03:34.100]  南國猶太又被巴布倫打敗了
[00:03:34.100 --> 00:03:35.100]  他又做奴隸
[00:03:35.100 --> 00:03:38.100]  其實猶太人真的世世代代做奴隸
[00:03:38.100 --> 00:03:40.900]  已經做了很久了
[00:03:40.900 --> 00:03:43.000]  現在有一個人能夠出來
[00:03:43.000 --> 00:03:46.600]  又行神蹟又歧視又治病又趕鬼
[00:03:46.600 --> 00:03:48.600]  跟他沒有吃虧
[00:03:48.600 --> 00:03:50.600]  好像有運一樣
[00:03:50.600 --> 00:03:52.000]  又歧視又趕鬼
[00:03:52.000 --> 00:03:53.000]  跟他沒有吃虧
[00:03:53.000 --> 00:03:54.000]  對不對?
[00:03:54.000 --> 00:03:56.000]  但是看看不對勁
[00:03:56.000 --> 00:03:59.200]  耶穌從來都不去反羅馬帝國
[00:03:59.200 --> 00:04:01.400]  如果耶穌要去反羅馬帝國
[00:04:01.400 --> 00:04:02.600]  他這樣就可以了
[00:04:02.600 --> 00:04:03.800]  對不對?
[00:04:03.800 --> 00:04:05.000]  所有羅馬人死
[00:04:05.000 --> 00:04:06.000]  這樣就可以全部死了
[00:04:06.000 --> 00:04:06.800]  可以嗎?
[00:04:06.800 --> 00:04:08.600]  他真的有這樣的能力
[00:04:08.600 --> 00:04:10.300]  他可以叫死人都復活了
[00:04:10.300 --> 00:04:12.600]  叫一個生人死有多難?
[00:04:12.600 --> 00:04:14.400]  你叫生人死很多人都做到了
[00:04:14.400 --> 00:04:15.400]  對不對?
[00:04:15.400 --> 00:04:17.900]  很多人謀殺、打死人都可以
[00:04:17.900 --> 00:04:19.200]  你叫死人復活
[00:04:19.200 --> 00:04:20.600]  你看看誰可以
[00:04:20.600 --> 00:04:21.200]  是不是?
[00:04:21.200 --> 00:04:23.000]  誰可以?
[00:04:23.000 --> 00:04:25.600]  所以猶太人起初跟耶穌
[00:04:25.600 --> 00:04:27.500]  他有一個心態
[00:04:27.500 --> 00:04:28.300]  可能就是
[00:04:28.300 --> 00:04:31.700]  他完全跟耶穌來一個世上
[00:04:31.700 --> 00:04:33.800]  是要拯救罪人
[00:04:33.800 --> 00:04:36.400]  叫我們從罪得到釋放
[00:04:36.400 --> 00:04:41.200]  不是圍爐得到釋放這麼簡單
[00:04:41.200 --> 00:04:43.000]  所以這個真門徒
[00:04:43.000 --> 00:04:44.600]  很多人就以為
[00:04:44.600 --> 00:04:48.400]  哇!信耶穌多好啊!信耶穌啊!
[00:04:48.400 --> 00:04:50.400]  我也聽過這樣的說法
[00:04:50.400 --> 00:04:51.700]  有時候有些報道會
[00:04:51.700 --> 00:04:53.300]  我也聽過一些報道說什麼?
[00:04:53.300 --> 00:04:54.700]  信耶穌很好啊!
[00:04:54.700 --> 00:04:57.500]  你全家都會很幸福啊!
[00:04:57.500 --> 00:04:59.300]  不知道是真的還是假的
[00:04:59.300 --> 00:05:01.300]  可能你信了耶穌之後
[00:05:01.300 --> 00:05:03.200]  還叫得更多
[00:05:03.200 --> 00:05:05.800]  因為你想奉獻
[00:05:05.800 --> 00:05:06.700]  另一個說
[00:05:06.700 --> 00:05:09.300]  哇!奉獻我們現在不是很多錢
[00:05:09.300 --> 00:05:12.000]  還想著我們存錢買房子
[00:05:12.000 --> 00:05:14.400]  你奉獻了我們還要存多久?
[00:05:14.400 --> 00:05:15.500]  才能買房子?
[00:05:15.500 --> 00:05:19.100]  哇!子女讀書已經不夠時間了
[00:05:19.100 --> 00:05:21.100]  你還叫他星期天回教會?
[00:05:21.100 --> 00:05:23.100]  回教會會幫他補習英文嗎?
[00:05:23.100 --> 00:05:24.700]  是不是?
[00:05:24.700 --> 00:05:27.900]  所以信耶穌可能不是的
[00:05:27.900 --> 00:05:29.100]  不一定是說
[00:05:29.100 --> 00:05:30.800]  你想像中這樣
[00:05:30.800 --> 00:05:32.100]  家庭很開心快樂
[00:05:32.100 --> 00:05:33.300]  不一定的
[00:05:33.300 --> 00:05:34.900]  有些人信耶穌
[00:05:34.900 --> 00:05:36.800]  家人是逼迫他的
[00:05:36.800 --> 00:05:38.400]  拜祖先
[00:05:38.400 --> 00:05:40.000]  不拜?裝香?
[00:05:40.000 --> 00:05:40.800]  不裝?
[00:05:40.800 --> 00:05:42.400]  你有沒有搞錯?
[00:05:42.400 --> 00:05:44.400]  有沒有聽過這些話?
[00:05:44.400 --> 00:05:45.600]  是不是?
[00:05:45.600 --> 00:05:46.500]  實在是
[00:05:46.500 --> 00:05:48.200]  信耶穌未必一定
[00:05:48.200 --> 00:05:51.800]  是好像人家想像中那樣的
[00:05:51.800 --> 00:05:54.000]  上次我跟大家說了三點
[00:05:54.000 --> 00:05:56.100]  我不會再重頭說那三點
[00:05:56.100 --> 00:05:57.800]  只是帶一帶出來
[00:05:57.800 --> 00:06:00.300]  上一次說到一個真的基督徒
[00:06:00.300 --> 00:06:01.700]  真的門徒
[00:06:01.700 --> 00:06:02.500]  是怎樣的呢?
[00:06:02.500 --> 00:06:05.000]  是常常遵守我的道
[00:06:05.000 --> 00:06:06.700]  這個耶穌說常常遵守我的道
[00:06:06.700 --> 00:06:07.400]  耶穌
[00:06:07.400 --> 00:06:08.600]  我的眼睛不行
[00:06:08.600 --> 00:06:11.800]  耶穌對信他的猶太人說
[00:06:11.800 --> 00:06:13.900]  你們若繼續遵守我的道
[00:06:13.900 --> 00:06:15.500]  就是我的門徒了
[00:06:15.500 --> 00:06:17.100]  所以各位弟兄姊妹
[00:06:17.100 --> 00:06:19.500]  我們如果是想真正做一個基督徒
[00:06:19.500 --> 00:06:21.000]  做一個耶穌的門徒
[00:06:21.000 --> 00:06:21.900]  做一個聖徒
[00:06:21.900 --> 00:06:23.400]  做一個神的兒女
[00:06:23.400 --> 00:06:24.500]  做一個信徒
[00:06:24.500 --> 00:06:26.300]  我上次給了大家這些名字
[00:06:26.300 --> 00:06:28.300]  都是同一件事
[00:06:28.300 --> 00:06:29.400]  我們要什麼?
[00:06:29.400 --> 00:06:31.800]  是要遵守神的道
[00:06:31.800 --> 00:06:33.500]  那怎樣可以遵守?
[00:06:33.500 --> 00:06:34.700]  你要學習神的道
[00:06:34.700 --> 00:06:36.200]  才能夠遵守神的道
[00:06:36.200 --> 00:06:38.300]  所以只是一句
[00:06:38.300 --> 00:06:39.100]  叮囑大家
[00:06:39.100 --> 00:06:42.000]  每一天無論你多忙
[00:06:42.000 --> 00:06:44.400]  都要用一點時間
[00:06:44.400 --> 00:06:45.600]  五分鐘
[00:06:45.600 --> 00:06:46.500]  五個小時
[00:06:46.500 --> 00:06:48.000]  沒有五個小時那麼多
[00:06:48.000 --> 00:06:49.200]  五分鐘
[00:06:49.200 --> 00:06:50.800]  十五分鐘
[00:06:50.800 --> 00:06:51.800]  五十分鐘
[00:06:51.800 --> 00:06:54.700]  都要讀神的話語
[00:06:54.700 --> 00:06:57.400]  我記得蔡元雲醫生
[00:06:57.400 --> 00:06:59.200]  很多年前我聽他說過
[00:06:59.200 --> 00:07:02.200]  那時候他的辦公室在中環
[00:07:02.200 --> 00:07:03.400]  很吵
[00:07:03.400 --> 00:07:07.100]  他每一個下午吃午餐的時間
[00:07:07.100 --> 00:07:08.300]  他有一個午餐時間
[00:07:08.300 --> 00:07:11.600]  他去了一個比較安靜的花園中間
[00:07:11.600 --> 00:07:14.500]  就在那裡用一點時間去靈修
[00:07:14.500 --> 00:07:16.900]  在很繁忙的中環的地方
[00:07:16.900 --> 00:07:18.600]  他也找一個安靜的地方去靈修
[00:07:18.600 --> 00:07:21.000]  我很記得他曾經說過這樣的說話
[00:07:21.000 --> 00:07:22.200]  所以弟兄姊妹
[00:07:22.200 --> 00:07:24.500]  記得記得記得
[00:07:24.500 --> 00:07:27.000]  就是每一天都用一點時間
[00:07:27.000 --> 00:07:30.100]  去學習神的話語
[00:07:30.100 --> 00:07:32.300]  如果你假期有空
[00:07:32.300 --> 00:07:33.500]  可以多一點時間
[00:07:33.500 --> 00:07:34.900]  平時很趕很忙
[00:07:34.900 --> 00:07:37.000]  或者工作、功課
[00:07:37.000 --> 00:07:37.600]  沒辦法
[00:07:37.600 --> 00:07:38.800]  你也要
[00:07:38.800 --> 00:07:41.100]  是要行切的
[00:07:41.100 --> 00:07:42.900]  第二點就是跟大家說
[00:07:42.900 --> 00:07:44.600]  彼此相愛的心
[00:07:44.600 --> 00:07:46.000]  你們若彼此相愛
[00:07:46.000 --> 00:07:49.200]  眾人因此就認出你們是我的門徒了
[00:07:49.200 --> 00:07:51.200]  原來我們信徒彼此之間
[00:07:51.200 --> 00:07:54.700]  不是很自然地就會彼此相愛的
[00:07:54.700 --> 00:07:55.300]  不是的
[00:07:55.300 --> 00:07:56.400]  不是自然的
[00:07:56.400 --> 00:07:58.000]  不是自然的
[00:07:58.000 --> 00:07:58.900]  因為有些人
[00:07:58.900 --> 00:08:00.900]  真的你會是不喜歡他下的
[00:08:00.900 --> 00:08:02.200]  對不對?
[00:08:02.200 --> 00:08:03.300]  是會的
[00:08:03.300 --> 00:08:07.100]  你自己也有些人是不喜歡你下的
[00:08:07.100 --> 00:08:09.200]  但是有一個很重點的
[00:08:09.200 --> 00:08:10.700]  耶穌基督說要我們什麼?
[00:08:10.700 --> 00:08:13.400]  要去彼此相愛
[00:08:13.400 --> 00:08:16.300]  彼此相愛不等於彼此包庇
[00:08:16.300 --> 00:08:16.900]  OK?
[00:08:16.900 --> 00:08:18.000]  是分別的
[00:08:18.000 --> 00:08:18.900]  彼此包庇
[00:08:18.900 --> 00:08:20.000]  你怎麼坐?
[00:08:20.000 --> 00:08:21.000]  你做什麼壞事?
[00:08:21.000 --> 00:08:21.700]  我都不管你了
[00:08:21.700 --> 00:08:22.600]  沒事沒事沒事
[00:08:22.600 --> 00:08:22.900]  不是
[00:08:22.900 --> 00:08:25.900]  那些叫做是包庇了他
[00:08:25.900 --> 00:08:27.400]  所以聖經有一句話
[00:08:27.400 --> 00:08:30.200]  要用愛心說誠實的話
[00:08:30.200 --> 00:08:31.600]  有時候我們要指出
[00:08:31.600 --> 00:08:32.900]  有些人的錯誤
[00:08:32.900 --> 00:08:34.200]  有些人的弱點
[00:08:34.200 --> 00:08:35.500]  有些人的問題
[00:08:35.500 --> 00:08:36.500]  你也要指出
[00:08:36.500 --> 00:08:37.900]  不過要用愛心
[00:08:37.900 --> 00:08:40.100]  不要說我看死你就是這樣
[00:08:40.100 --> 00:08:41.100]  我都說你了
[00:08:41.100 --> 00:08:42.800]  你就是這麼壞
[00:08:42.800 --> 00:08:45.300]  這個就好像語氣不是很好
[00:08:45.300 --> 00:08:46.500]  是沒有什麼愛心
[00:08:46.500 --> 00:08:50.100]  第三點跟大家分享的就是多潔果子
[00:08:50.100 --> 00:08:52.000]  這裡說你們多潔果子
[00:08:52.000 --> 00:08:53.600]  我父就因此得榮耀
[00:08:53.600 --> 00:08:56.300]  你們也就是我的門徒了
[00:08:56.300 --> 00:08:58.500]  原來多潔果子可以兩方面
[00:08:58.500 --> 00:08:59.600]  一方面就是
[00:08:59.600 --> 00:09:01.500]  大多數人信耶穌
[00:09:01.500 --> 00:09:03.200]  你信耶穌過得這麼好
[00:09:03.200 --> 00:09:04.200]  神這麼恩待你
[00:09:04.200 --> 00:09:06.500]  這麼多恩典聚得赦免
[00:09:06.500 --> 00:09:08.800]  又認識這麼多弟兄姊妹
[00:09:08.800 --> 00:09:10.800]  而大家又能夠學習彼此相愛
[00:09:10.800 --> 00:09:12.300]  你是不是都很希望能夠
[00:09:12.300 --> 00:09:14.100]  其他人都信耶穌
[00:09:14.100 --> 00:09:14.900]  是不是
[00:09:14.900 --> 00:09:17.000]  很希望能夠其他人信耶穌
[00:09:17.000 --> 00:09:18.400]  所以向你的親戚
[00:09:18.400 --> 00:09:19.000]  朋友
[00:09:19.000 --> 00:09:19.800]  家人
[00:09:19.800 --> 00:09:20.500]  同事
[00:09:20.500 --> 00:09:21.600]  同學
[00:09:21.600 --> 00:09:23.200]  去將這個福音
[00:09:23.200 --> 00:09:23.800]  救音
[00:09:23.800 --> 00:09:25.100]  去傳揚給他
[00:09:25.100 --> 00:09:26.200]  好了
[00:09:26.200 --> 00:09:27.700]  這三點其實
[00:09:27.700 --> 00:09:29.200]  我上一次跟大家分享過的
[00:09:29.200 --> 00:09:31.500]  所以我比較簡單的跟大家說
[00:09:31.500 --> 00:09:33.200]  第四點還沒跟大家說
[00:09:33.200 --> 00:09:34.600]  今天才跟大家說的
[00:09:34.600 --> 00:09:37.400]  就是經歷許多的艱難
[00:09:37.400 --> 00:09:39.600]  原來一個真真正正的門徒
[00:09:39.600 --> 00:09:41.900]  會經歷困難的
[00:09:41.900 --> 00:09:43.300]  正正就好像有些人說
[00:09:43.300 --> 00:09:45.400]  你信了耶穌
[00:09:45.400 --> 00:09:49.000]  真的是萬事勝意
[00:09:49.000 --> 00:09:50.200]  從心所欲
[00:09:50.200 --> 00:09:51.300]  不是的
[00:09:51.300 --> 00:09:52.900]  我們有時候聽到什麼什麼
[00:09:52.900 --> 00:09:54.200]  就會從心所欲
[00:09:54.200 --> 00:09:55.900]  那些叫什麼
[00:09:55.900 --> 00:09:56.800]  揮春
[00:09:56.800 --> 00:09:58.400]  紅色寫在字內的
[00:09:58.400 --> 00:09:59.100]  有什麼什麼
[00:09:59.100 --> 00:10:00.800]  出入平安那些OK
[00:10:00.800 --> 00:10:02.300]  上落平安OK
[00:10:02.300 --> 00:10:03.700]  但是萬事都勝意
[00:10:03.700 --> 00:10:05.100]  其實都想的
[00:10:05.100 --> 00:10:06.100]  就是
[00:10:06.100 --> 00:10:08.400]  樣樣都沒問題
[00:10:08.400 --> 00:10:10.900]  有這個世界其實不是一定的
[00:10:10.900 --> 00:10:12.300]  你看聖經怎麼說
[00:10:12.300 --> 00:10:14.600]  在《少林寺》十四章二十二節
[00:10:14.600 --> 00:10:17.600]  堅固門徒的心
[00:10:17.600 --> 00:10:19.800]  勸他們持守他們的信仰
[00:10:19.800 --> 00:10:21.900]  說我們進入神的國
[00:10:21.900 --> 00:10:24.900]  必須經歷很多艱難
[00:10:24.900 --> 00:10:26.400]  原來進入到神的國
[00:10:26.400 --> 00:10:29.100]  是都要經歷很多艱難的
[00:10:29.100 --> 00:10:30.800]  不是我們不信耶穌
[00:10:30.800 --> 00:10:32.800]  就進入了神的國嗎
[00:10:32.800 --> 00:10:36.600]  這件事很有趣的
[00:10:36.600 --> 00:10:38.000]  救恩
[00:10:38.000 --> 00:10:40.800]  是一信耶穌立刻得救
[00:10:40.800 --> 00:10:43.500]  但是原來得救這個名稱
[00:10:43.500 --> 00:10:44.600]  是一個
[00:10:44.600 --> 00:10:45.700]  立時的
[00:10:45.700 --> 00:10:47.800]  一信耶穌就得了永生
[00:10:47.800 --> 00:10:49.200]  如果真心那些
[00:10:49.200 --> 00:10:50.100]  但是原來
[00:10:50.100 --> 00:10:51.200]  另外一方面
[00:10:51.200 --> 00:10:52.800]  就是一個過程
[00:10:52.800 --> 00:10:54.300]  那個叫成性
[00:10:54.300 --> 00:10:57.200]  都是列入了救恩的整大件事
[00:10:57.200 --> 00:10:58.600]  其實整個救恩
[00:10:58.600 --> 00:10:59.600]  salvation(救恩)
[00:10:59.600 --> 00:11:00.600]  是分開什麼呢
[00:11:00.600 --> 00:11:01.300]  就是說
[00:11:01.300 --> 00:11:02.200]  Justification(正義)
[00:11:02.200 --> 00:11:03.900]  恩順稱義
[00:11:03.900 --> 00:11:05.600]  第二就是Sanctification(誠信)
[00:11:05.600 --> 00:11:08.400]  是成性是一個過程
[00:11:08.400 --> 00:11:10.600]  最後就是Glorification(榮耀)
[00:11:10.600 --> 00:11:13.000]  就是得到榮耀
[00:11:13.000 --> 00:11:14.600]  榮耀的身體
[00:11:14.600 --> 00:11:15.700]  整件事
[00:11:15.700 --> 00:11:17.000]  由Justification(正義)
[00:11:17.000 --> 00:11:18.000]  恩順稱義
[00:11:18.000 --> 00:11:19.200]  Sanctification(誠信)
[00:11:19.200 --> 00:11:20.400]  恩順稱性
[00:11:20.400 --> 00:11:21.200]  是一個過程
[00:11:21.200 --> 00:11:22.500]  到Glorification(榮耀)
[00:11:22.500 --> 00:11:23.600]  到最後最後
[00:11:23.600 --> 00:11:25.400]  是成為了一個榮耀的
[00:11:25.400 --> 00:11:26.300]  是榮耀的身體
[00:11:26.300 --> 00:11:28.100]  有榮耀就是死裡復活
[00:11:28.100 --> 00:11:29.000]  榮耀的身體
[00:11:29.000 --> 00:11:31.100]  或者我們現在死了之後
[00:11:31.100 --> 00:11:31.900]  與主同在
[00:11:31.900 --> 00:11:33.000]  好得無比
[00:11:33.000 --> 00:11:35.800]  那個去到進到榮耀裡面了
[00:11:35.800 --> 00:11:37.000]  好得無比
[00:11:37.000 --> 00:11:38.800]  與基督同在
[00:11:38.800 --> 00:11:40.600]  所以是一個過程
[00:11:40.600 --> 00:11:41.800]  然後Sanctification(誠信)
[00:11:41.800 --> 00:11:43.800]  所以你們去到神國裡面
[00:11:43.800 --> 00:11:44.500]  經歷很多不舒服
[00:11:44.500 --> 00:11:46.700]  有些人信了耶穌之後
[00:11:46.700 --> 00:11:48.200]  他會一路一路
[00:11:48.200 --> 00:11:49.500]  活多十年二十年
[00:11:49.500 --> 00:11:50.800]  或者五十年也說不定
[00:11:50.800 --> 00:11:52.500]  看你幾歲信耶穌而已
[00:11:52.500 --> 00:11:55.000]  可能你再活多六七十年
[00:11:55.000 --> 00:11:55.700]  我不知道你幾歲
[00:11:55.700 --> 00:11:57.000]  現在你有沒有二十歲
[00:11:57.000 --> 00:11:57.500]  有了吧
[00:11:57.500 --> 00:11:58.800]  我當你活多七十年
[00:11:58.800 --> 00:11:59.300]  八十年
[00:11:59.300 --> 00:12:00.200]  九十年
[00:12:00.200 --> 00:12:01.200]  總有一天
[00:12:01.200 --> 00:12:02.500]  人人都可以死的
[00:12:02.500 --> 00:12:04.000]  聖經這樣說的
[00:12:04.000 --> 00:12:05.600]  但是這個生活
[00:12:05.600 --> 00:12:08.400]  由現在到回去見天父的時候
[00:12:08.400 --> 00:12:11.800]  其實可能會有很多艱苦的時間
[00:12:11.800 --> 00:12:13.500]  很多的苦難
[00:12:13.500 --> 00:12:15.300]  我以前在加拿大做傳道的時候
[00:12:15.300 --> 00:12:18.200]  我記得有一個姐妹跟我說
[00:12:18.200 --> 00:12:20.300]  那個姐妹說
[00:12:20.300 --> 00:12:22.100]  那時候我還沒做牧師就做傳道
[00:12:22.100 --> 00:12:22.800]  她說Michael
[00:12:22.800 --> 00:12:24.300]  我真的很辛苦
[00:12:24.300 --> 00:12:25.400]  我說什麼事
[00:12:25.400 --> 00:12:26.800]  她說我上班
[00:12:26.800 --> 00:12:29.300]  她做的那家公司是做交易公司
[00:12:29.300 --> 00:12:31.300]  很多廠很多行
[00:12:31.300 --> 00:12:34.200]  就給一些貨板給她
[00:12:34.200 --> 00:12:36.000]  貨板各樣的貨板
[00:12:36.000 --> 00:12:37.000]  可能是衣服
[00:12:37.000 --> 00:12:38.500]  可能是飾物
[00:12:38.500 --> 00:12:41.000]  可能是一些用品給她
[00:12:41.000 --> 00:12:43.500]  他們就拿去給那些客人看
[00:12:43.500 --> 00:12:45.800]  如果那些客人喜歡就下單
[00:12:45.800 --> 00:12:47.400]  但是她的同事怎麼樣呢
[00:12:47.400 --> 00:12:49.300]  一看到那些廠拿了債
[00:12:49.300 --> 00:12:51.800]  就個個在選外面的東西
[00:12:51.800 --> 00:12:53.600]  先拍了她
[00:12:53.600 --> 00:12:54.400]  就是
[00:12:54.400 --> 00:12:55.100]  哎呀
[00:12:55.100 --> 00:12:56.200]  老闆不知道的
[00:12:56.200 --> 00:12:58.300]  因為她幾個同事都是這樣
[00:12:58.300 --> 00:12:59.800]  就問她
[00:12:59.800 --> 00:13:00.100]  哎
[00:13:00.100 --> 00:13:01.000]  你也要嗎
[00:13:01.000 --> 00:13:02.800]  她說我不要
[00:13:02.800 --> 00:13:03.500]  沒關係
[00:13:03.500 --> 00:13:04.800]  你沒興趣
[00:13:04.800 --> 00:13:06.900]  每次都不要
[00:13:06.900 --> 00:13:08.400]  結果怎麼樣
[00:13:08.400 --> 00:13:10.500]  那些人開始逼迫她
[00:13:10.500 --> 00:13:12.600]  因為你每次都不要
[00:13:12.600 --> 00:13:15.000]  誰知道你會不會做二五仔
[00:13:15.000 --> 00:13:16.400]  告訴老闆
[00:13:16.400 --> 00:13:16.900]  是不是
[00:13:16.900 --> 00:13:18.200]  如果你要那一次
[00:13:18.200 --> 00:13:19.800]  你就算告訴老闆
[00:13:19.800 --> 00:13:21.900]  你同事說他也有拿
[00:13:21.900 --> 00:13:23.000]  他每次都不要
[00:13:23.000 --> 00:13:25.300]  其實他真的覺得這樣是不對的
[00:13:25.300 --> 00:13:26.600]  他開始回教會
[00:13:26.600 --> 00:13:27.700]  他開始信耶穌
[00:13:27.700 --> 00:13:29.600]  他覺得這樣是不對的
[00:13:29.600 --> 00:13:31.500]  所以那些人就逼迫他
[00:13:31.500 --> 00:13:33.000]  所以他有很大的壓力
[00:13:33.000 --> 00:13:34.800]  有一次他跟我分享這件事
[00:13:34.800 --> 00:13:35.300]  哇
[00:13:35.300 --> 00:13:36.700]  原來這樣也可以
[00:13:36.700 --> 00:13:37.200]  是不是
