
[00:00:00.000 --> 00:00:03.760]  今天的講題是「祈禱定存亡」
[00:02:17.360 --> 00:02:21.560]  結果也沒有像我們所求的一樣
[00:02:21.560 --> 00:02:22.880]  三年前
[00:02:22.880 --> 00:02:24.200]  上水塘一個會友
[00:02:24.200 --> 00:02:26.280]  她丈夫心臟病
[00:02:26.280 --> 00:02:30.560]  還記得當時我、同工和執事堂委
[00:02:30.560 --> 00:02:32.680]  我們在烏溪沙青園邨
[00:02:32.680 --> 00:02:36.040]  正在開全年事工計劃營第二天早上
[00:02:36.040 --> 00:02:37.400]  我們有一個掙扎
[00:02:37.400 --> 00:02:39.480]  發生這麼重要的事情怎麼辦呢?
[00:02:39.480 --> 00:02:40.960]  當時我們很同心
[00:02:40.960 --> 00:02:42.960]  一起不再開會了
[00:02:42.960 --> 00:02:44.280]  去醫院探望
[00:02:44.280 --> 00:02:48.240]  並且切切地為這位會友的丈夫祈禱
[00:02:48.240 --> 00:02:50.080]  但幾天之後醫生就告訴我們
[00:02:50.080 --> 00:02:52.400]  她腦幹死亡
[00:02:52.400 --> 00:02:53.600]  今年五月份
[00:02:53.600 --> 00:02:55.360]  當我還身處在非洲的時候
[00:02:55.360 --> 00:02:58.080]  收到上水塘的會友的短訊
[00:02:58.080 --> 00:03:01.200]  告訴我們她哥哥在火車上暈倒
[00:03:01.200 --> 00:03:04.040]  送去醫院請我們切切地禱告
[00:03:04.040 --> 00:03:05.360]  但也來不及祈禱
[00:03:05.360 --> 00:03:07.040]  再看到下一個訊息
[00:03:07.040 --> 00:03:10.360]  她說在醫院的家人告訴她
[00:03:10.360 --> 00:03:15.440]  哥哥其實已經在送去醫院期間死亡
[00:03:15.440 --> 00:03:18.240]  我們有不少會友患重病
[00:03:18.240 --> 00:03:21.080]  我們也切切地祈禱求神醫治
[00:03:21.080 --> 00:03:25.960]  但結果也無法避免死亡的來臨
[00:03:25.960 --> 00:03:30.440]  我們這三年有很多新生命誕生
[00:03:30.440 --> 00:03:32.040]  很開心
[00:03:32.040 --> 00:03:33.840]  但其實新生命的背後
[00:03:33.840 --> 00:03:36.280]  姐妹懷孕的過程不容易
[00:03:36.280 --> 00:03:38.200]  有很多人作小產
[00:03:38.200 --> 00:03:39.480]  請我們祈禱
[00:03:39.480 --> 00:03:41.480]  有些順利的過渡
[00:03:41.480 --> 00:03:44.600]  但也有不少的小生命
[00:03:44.600 --> 00:03:47.360]  無法被挽回
[00:03:47.360 --> 00:03:49.760]  但姐妹當神應允我們所求的時候
[00:03:49.760 --> 00:03:52.400]  我們當然會很開心
[00:03:52.400 --> 00:03:55.480]  我們會呼呼讚美感謝神
[00:03:55.480 --> 00:03:57.120]  但當祈禱不蒙英雲
[00:03:57.120 --> 00:04:00.320]  甚至我們來不及祈禱
[00:04:00.320 --> 00:04:02.320]  那些不如意的事就發生了
[00:04:02.320 --> 00:04:04.600]  我們的反應又可以是怎樣呢?
[00:04:04.600 --> 00:04:06.600]  剛才大家讀的那段經文
[00:04:06.600 --> 00:04:08.040]  是初期教會一件事蹟
[00:04:08.040 --> 00:04:11.920]  和教會切切禱告有關的事蹟
[00:04:11.920 --> 00:04:15.680]  我想用這段經文跟大家一齊思想
[00:04:15.680 --> 00:04:20.160]  讓大家明白一下我們的存亡
[00:04:20.160 --> 00:04:23.920]  和教會的切切禱告有甚麼關係
[00:04:23.920 --> 00:04:26.520]  甚至不單單放在教會切切禱告那裡
[00:04:26.520 --> 00:04:28.280]  你放在二十四節
[00:04:28.280 --> 00:04:33.680]  「神的道是日見興旺,月發廣傳」
[00:04:33.680 --> 00:04:37.680]  究竟信徒的存亡和教會切切禱告
[00:04:37.680 --> 00:04:41.600]  和神的道在迫不患難中月發廣傳
[00:04:41.600 --> 00:04:44.000]  有甚麼關係呢?
[00:04:44.000 --> 00:04:47.360]  我們再看這段經文的內容
[00:04:47.360 --> 00:04:48.560]  剛才大家都讀過了
[00:04:48.560 --> 00:04:50.000]  讀的時候
[00:04:50.000 --> 00:04:52.880]  我們大概知道在第一至第四節
[00:04:52.880 --> 00:04:54.000]  你會看到一幅圖畫
[00:04:54.000 --> 00:04:57.120]  就是使徒受迫不患難的圖畫
[00:04:57.120 --> 00:04:59.040]  頭三節的經文告訴我們
[00:04:59.040 --> 00:05:01.080]  這個希律王
[00:05:01.080 --> 00:05:03.600]  他下手苦害教會幾個人
[00:05:03.600 --> 00:05:04.600]  多少個呢?不知道
[00:05:04.600 --> 00:05:06.080]  至少有兩個
[00:05:06.080 --> 00:05:07.760]  一個是雅各 一個是彼得
[00:05:07.760 --> 00:05:10.120]  這個希律王是甚麼人呢?
[00:05:10.120 --> 00:05:12.840]  希律王在聖經裡面出現很多次
[00:05:12.840 --> 00:05:14.360]  有很多個希律王
[00:05:14.360 --> 00:05:15.920]  其中一個希律王我們認識的
[00:05:15.920 --> 00:05:17.320]  就是耶穌出生之後
[00:05:17.320 --> 00:05:21.040]  有人說有一個王會誕生
[00:05:21.040 --> 00:05:22.520]  當時的希律王很害怕
[00:05:22.520 --> 00:05:26.840]  要殺了當時兩歲以下的嬰兒
[00:05:26.840 --> 00:05:27.720]  大家有印象嗎?
[00:05:27.720 --> 00:05:30.000]  那個就是大希律
[00:05:30.000 --> 00:05:34.240]  這個希律王就是大希律王的孫
[00:05:34.240 --> 00:05:37.240]  他是希律阿基柏一世
[00:05:37.240 --> 00:05:40.920]  希律王是以東人對王的一種尊稱
[00:05:40.920 --> 00:05:44.320]  所以有很多希律王這個名字
[00:05:44.320 --> 00:05:47.160]  這裡提到雅各被殺
[00:05:47.160 --> 00:05:48.680]  雅各是誰呢?
[00:05:48.680 --> 00:05:50.720]  雅各是約翰的哥哥
[00:05:50.720 --> 00:05:55.600]  是耶穌選召的十二門徒其中的一位
[00:05:55.600 --> 00:05:59.400]  在十二門徒當中他是第一位殉道的
[00:05:59.400 --> 00:06:02.800]  當然基督徒殉道的他不是第一位
[00:06:02.800 --> 00:06:05.200]  還有誰呢?史太人傳告訴我們
[00:06:05.200 --> 00:06:05.800]  斯提反
[00:06:05.800 --> 00:06:09.840]  一會兒我們會看到斯提反是怎樣死的
[00:06:09.840 --> 00:06:15.600]  希律王用刀殺了雅各
[00:06:15.600 --> 00:06:17.760]  為何要強調用刀殺他呢?
[00:06:17.760 --> 00:06:19.280]  用刀怎樣殺呢?
[00:06:19.280 --> 00:06:21.840]  不是用揮劍殺他
[00:06:21.840 --> 00:06:24.200]  很大可能是怎樣呢?
[00:06:24.200 --> 00:06:25.560]  黎森很聰明
[00:06:25.560 --> 00:06:27.080]  剁他的頭
[00:06:27.080 --> 00:06:31.200]  斬首有示眾之效
[00:06:31.200 --> 00:06:36.760]  在眾人面前斬了雅各的頭
[00:06:36.760 --> 00:06:40.080]  接著就說彼得被捉拿
[00:06:40.080 --> 00:06:43.120]  彼得被捉拿原來不是第一次
[00:06:43.120 --> 00:06:44.040]  如果我們有聖經
[00:06:44.040 --> 00:06:46.560]  你回到第四章第五章
[00:06:46.560 --> 00:06:50.320]  原來彼得已經被猶太的領袖迫害過
[00:06:50.320 --> 00:06:52.360]  甚至是捉拿坐監
[00:06:52.360 --> 00:06:55.760]  即是收押兩次
[00:06:55.760 --> 00:06:57.720]  這是第三次
[00:06:57.720 --> 00:06:59.400]  在第三節至到第四節
[00:06:59.400 --> 00:07:02.560]  又交代了彼得收監的日子是甚麼呢?
[00:07:02.560 --> 00:07:04.560]  叫做除教的日子
[00:07:04.560 --> 00:07:07.880]  希律王派兵來看守彼得
[00:07:07.880 --> 00:07:11.240]  派十六個兵分四間
[00:07:11.240 --> 00:07:12.880]  每一間四個人
[00:07:12.880 --> 00:07:17.080]  預備要在逾越節之後處理他
[00:07:17.080 --> 00:07:20.880]  究竟除教的日子和逾越節有甚麼特別
[00:07:20.880 --> 00:07:24.480]  以致希律王在這個時候捉拿彼得
[00:07:24.480 --> 00:07:26.280]  並且打算在逾越節過後
[00:07:26.280 --> 00:07:31.200]  當眾去處置他呢?
[00:07:31.200 --> 00:07:33.200]  可能你已經聽過無數次
[00:07:33.200 --> 00:07:34.640]  我都記得崇拜講過很多次
[00:07:34.640 --> 00:07:39.720]  以致在猶太人裏面是一個大日子
[00:07:39.720 --> 00:07:40.720]  中國人 香港人
[00:07:40.720 --> 00:07:43.280]  我們在每一年裏面都有很多大日子
[00:07:43.280 --> 00:07:45.160]  接下來的一個節期是甚麼?
[00:07:45.160 --> 00:07:45.840]  中秋節
[00:07:45.840 --> 00:07:47.200]  大家期不期待?
[00:07:47.200 --> 00:07:48.480]  我們都期待
[00:07:48.480 --> 00:07:49.080]  我也很期待
[00:07:49.080 --> 00:07:50.360]  因為中秋節是我爸生日
[00:07:50.360 --> 00:07:52.560]  我們就一定慶祝
[00:07:52.560 --> 00:07:55.240]  我們教會好幾年前
[00:07:55.240 --> 00:07:57.320]  全年事工計劃營
[00:07:57.320 --> 00:07:59.680]  曾經在中秋節開了兩年
[00:07:59.680 --> 00:08:01.000]  開完之後我們很後悔
[00:08:01.000 --> 00:08:02.560]  覺得很淒涼
[00:08:02.560 --> 00:08:03.920]  中秋佳節
[00:08:03.920 --> 00:08:05.400]  人人都賞月
[00:08:05.400 --> 00:08:06.520]  吃月餅
[00:08:06.520 --> 00:08:07.360]  玩燈籠
[00:08:07.360 --> 00:08:08.360]  散步的時候
[00:08:08.360 --> 00:08:10.560]  我們居然開會
[00:08:10.560 --> 00:08:12.560]  而且是兩天一夜的
[00:08:12.560 --> 00:08:14.560]  甚至是教會全日的
[00:08:14.560 --> 00:08:15.320]  自此之後
[00:08:15.320 --> 00:08:17.200]  特別是很多執事有家庭之後
[00:08:17.200 --> 00:08:18.560]  一定不會選擇開會
[00:08:18.560 --> 00:08:21.800]  真是太好了
[00:08:21.800 --> 00:08:23.680]  節期
[00:08:23.680 --> 00:08:27.080]  逾越節是猶太人一個很重要的節期
[00:08:27.080 --> 00:08:29.640]  每年他們都會回去守節
[00:08:29.640 --> 00:08:31.240]  回到耶路撒冷
[00:08:31.240 --> 00:08:33.560]  人多到一個情況
[00:08:33.560 --> 00:08:34.400]  資料顯示
[00:08:34.400 --> 00:08:37.240]  幾百萬人可以回到耶路撒冷
[00:08:37.240 --> 00:08:40.080]  為什麼希臘皇帝在這個時候
[00:08:40.080 --> 00:08:41.320]  在節期之前
[00:08:41.320 --> 00:08:42.520]  殺了雅各
[00:08:42.520 --> 00:08:46.720]  又在節期期間捉了彼得呢?
[00:08:46.720 --> 00:08:48.240]  研究政治的
[00:08:48.240 --> 00:08:52.000]  估計這是一種政治的手段
[00:08:52.000 --> 00:08:53.280]  要
[00:08:53.280 --> 00:08:54.240]  第一
[00:08:54.240 --> 00:08:56.240]  趁這麼多人回來的時候
[00:08:56.240 --> 00:08:58.480]  他們就會駐兵去看守
[00:08:58.480 --> 00:09:00.800]  免得猶太人動亂
[00:09:00.800 --> 00:09:03.720]  因為羅馬人當時要管治猶太人
[00:09:03.720 --> 00:09:04.520]  第二
[00:09:04.520 --> 00:09:06.120]  殺了雅各
[00:09:06.120 --> 00:09:07.600]  再捉拿彼得
[00:09:07.600 --> 00:09:11.680]  可以有一種殺一儆百的效應
[00:09:11.680 --> 00:09:12.920]  提示這些猶太人
[00:09:12.920 --> 00:09:14.800]  不要亂來
[00:09:14.800 --> 00:09:17.760]  這是一個政治的手段
[00:09:17.760 --> 00:09:19.440]  但又留有一個空間
[00:09:19.440 --> 00:09:21.760]  就是除教節是什麼日子呢?
[00:09:21.760 --> 00:09:24.400]  除教節是逾節的一部分
[00:09:24.400 --> 00:09:25.880]  就是他們守逾節之前
[00:09:25.880 --> 00:09:27.840]  要有七天的準備
[00:09:27.840 --> 00:09:29.400]  稱為除教節
[00:09:29.400 --> 00:09:30.480]  就是除教的日子
[00:09:30.480 --> 00:09:32.280]  不可以吃有教的
[00:09:32.280 --> 00:09:35.720]  即法國烤的食物
[00:09:35.720 --> 00:09:39.000]  目的是紀念以色列人先祖
[00:09:39.000 --> 00:09:42.720]  他們昔日如何在埃及苦難的日子
[00:09:42.720 --> 00:09:44.480]  帶上帝拯救他們
[00:09:44.480 --> 00:09:47.920]  所以在猶太人節期除教的日子
[00:09:47.920 --> 00:09:49.400]  或者逾節的日子
[00:09:49.400 --> 00:09:53.400]  是不可以進行審判和行刑的
[00:09:53.400 --> 00:09:56.320]  就是這幾天留有一個空間
[00:09:56.320 --> 00:09:58.440]  希律王捉了彼得
[00:09:58.440 --> 00:09:59.600]  要將他收監
[00:09:59.600 --> 00:10:01.600]  不可以立即處置他
[00:10:01.600 --> 00:10:03.600]  要等何時可以處置
[00:10:03.600 --> 00:10:05.760]  在節期過後
[00:10:05.760 --> 00:10:09.240]  聖經講明要當眾處置他
[00:10:09.240 --> 00:10:12.200]  不是藏起來處置他
[00:10:12.200 --> 00:10:14.760]  就是這七天有一個空間
[00:10:14.760 --> 00:10:16.240]  留下了一些伏線
[00:10:16.240 --> 00:10:18.400]  似乎有其他事情發生
[00:10:18.400 --> 00:10:19.800]  當我們再看的時候
[00:10:19.800 --> 00:10:21.880]  第五節至第十一節
[00:10:21.880 --> 00:10:24.320]  就真的有其他事情發生了
[00:10:24.320 --> 00:10:25.120]  第五節
[00:10:25.120 --> 00:10:27.400]  於是彼得被囚在監獄
[00:10:27.400 --> 00:10:32.920]  教會卻為他徹徹的禱告神
[00:10:32.920 --> 00:10:35.760]  教會當時可以為他祈禱
[00:10:35.760 --> 00:10:37.240]  祈禱後結果是怎樣呢?
[00:10:37.240 --> 00:10:39.360]  第六至十一節
[00:10:39.360 --> 00:10:43.400]  你會看到彼得被囚
[00:10:43.400 --> 00:10:46.680]  但結果他是被營救
[00:10:46.680 --> 00:10:48.480]  在他被營救的過程中
[00:10:48.480 --> 00:10:52.560]  有一種給人的感覺是很危險
[00:10:52.560 --> 00:10:55.000]  但又似乎很安穩
[00:10:55.000 --> 00:10:59.280]  我們看幾個對比
[00:10:59.280 --> 00:11:03.800]  第一是彼得被兩條鎖鏈鎖住
[00:11:03.800 --> 00:11:06.080]  亦有看守他的人在
[00:11:06.080 --> 00:11:07.760]  看守的人分成兩小隊
[00:11:07.760 --> 00:11:09.080]  一隊在門外
[00:11:09.080 --> 00:11:10.600]  一小隊在哪裏呢?
[00:11:10.600 --> 00:11:13.960]  就躺在彼得旁邊
[00:11:13.960 --> 00:11:16.120]  彼得躺在他們中間
[00:11:16.120 --> 00:11:17.840]  彼得還可以睡覺
[00:11:17.840 --> 00:11:19.520]  你見到他好像沒有憂慮
[00:11:19.520 --> 00:11:22.440]  坐牢就坐牢,可能都習慣了
[00:11:22.440 --> 00:11:24.520]  很安然
[00:11:24.520 --> 00:11:27.880]  第二是當時有使者出現
[00:11:27.880 --> 00:11:31.120]  有光在屋裏面照耀
[00:11:31.120 --> 00:11:32.880]  天使拍醒彼得
[00:11:32.880 --> 00:11:33.760]  跟他說話
[00:11:33.760 --> 00:11:36.720]  甚至鐵鏈掉下來
[00:11:36.720 --> 00:11:38.120]  這幅圖畫是甚麼呢?
[00:11:38.120 --> 00:11:40.600]  有光纏住
[00:11:40.600 --> 00:11:42.000]  可以纏醒人
[00:11:42.000 --> 00:11:44.480]  不過沒有醒
[00:11:44.480 --> 00:11:46.200]  天使拍醒彼得
[00:11:46.200 --> 00:11:47.200]  跟他說話
[00:11:47.200 --> 00:11:49.200]  即是有人聲
[00:11:49.200 --> 00:11:52.520]  還有鐵鏈開了
[00:11:52.520 --> 00:11:56.560]  我想像一些結婚的日子
[00:11:56.560 --> 00:11:57.760]  飲宴的日子
[00:11:57.760 --> 00:12:00.480]  新娘戴著很多手鐲時很緊張
[00:12:00.480 --> 00:12:02.920]  會怕它掉下來
[00:12:02.920 --> 00:12:04.160]  Annie在這裏會做甚麼?
[00:12:04.160 --> 00:12:05.280]  那些新娘
[00:12:05.280 --> 00:12:06.560]  或者化妝師要幫她
[00:12:06.560 --> 00:12:07.800]  用一條紅繩扣著它
[00:12:07.800 --> 00:12:08.720]  怕它掉下來
[00:12:08.720 --> 00:12:10.400]  掉下來不會聽到嗎?
[00:12:10.400 --> 00:12:10.800]  聽不到
[00:12:10.800 --> 00:12:13.200]  因為香港擺酒的地方多數是怎樣?
[00:12:13.200 --> 00:12:14.240]  有地毯
[00:12:14.240 --> 00:12:17.000]  當時你猜有沒有地毯呢?
[00:12:17.000 --> 00:12:18.680]  估計而已
[00:12:18.680 --> 00:12:19.840]  估計應該沒有
[00:12:19.840 --> 00:12:21.000]  掉到地上聽到嗎?
[00:12:21.000 --> 00:12:22.680]  或者那些手鐲
[00:12:22.680 --> 00:12:24.760]  掉下來聽不聽到呢?
[00:12:24.760 --> 00:12:26.560]  應該聽到
[00:12:26.560 --> 00:12:29.160]  但是為甚麼
[00:12:29.160 --> 00:12:31.560]  躺在旁邊的那些冰釘
[00:12:31.560 --> 00:12:33.800]  彷彿好像聽不到一樣
[00:12:33.800 --> 00:12:35.200]  沒有人發現
[00:12:35.200 --> 00:12:38.960]  沒有人被那些光芒纏醒
[00:12:38.960 --> 00:12:43.000]  沒有人被那些天使的聲音吵醒
[00:12:43.000 --> 00:12:47.320]  也沒有被那些鎖鏈的聲音響醒
[00:12:47.320 --> 00:12:48.800]  第三
[00:12:48.800 --> 00:12:52.120]  天使有說話吩咐彼得
[00:12:52.120 --> 00:12:56.040]  「束上帶子,穿上鞋,披上外衣」
[00:12:56.040 --> 00:12:57.840]  即是逃難
[00:12:57.840 --> 00:13:00.360]  他還有時間穿衣服
[00:13:00.360 --> 00:13:01.280]  逃走了
[00:13:01.280 --> 00:13:03.600]  為甚麼還要束上帶子呢?
[00:13:03.600 --> 00:13:05.560]  可能他換了睡衣
[00:13:05.560 --> 00:13:09.400]  當然猶太人的衣著有很多蟲
[00:13:09.400 --> 00:13:10.560]  還要束上帶子
[00:13:10.560 --> 00:13:11.080]  準備好
[00:13:11.080 --> 00:13:12.320]  穿上鞋
[00:13:12.320 --> 00:13:14.160]  披上外衣
[00:13:14.160 --> 00:13:16.160]  但彼得以為自己在做甚麼?
[00:13:16.160 --> 00:13:16.880]  很有趣
[00:13:16.880 --> 00:13:18.480]  以為自己見異象
[00:13:18.480 --> 00:13:20.480]  見異象代表甚麼?
[00:13:20.480 --> 00:13:22.240]  以為自己在做夢
[00:13:22.240 --> 00:13:23.880]  他常常見的異象
[00:13:23.880 --> 00:13:25.480]  不是我們心想有異象
[00:13:25.480 --> 00:13:27.080]  好像我們有負擔
[00:13:27.080 --> 00:13:28.120]  他們常常見的異象
[00:13:28.120 --> 00:13:30.040]  真是有畫像的
[00:13:30.040 --> 00:13:31.480]  他見到天使
[00:13:31.480 --> 00:13:33.520]  聽到天使吩咐他
[00:13:33.520 --> 00:13:35.160]  鎖鏈又脫了
[00:13:35.160 --> 00:13:38.360]  他以為自己在做夢
[00:13:38.360 --> 00:13:39.760]  一切都沒有想過
[00:13:39.760 --> 00:13:41.040]  第四
[00:13:41.040 --> 00:13:43.520]  他們走過一層又一層的監牢
[00:13:43.520 --> 00:13:44.840]  有很多扇門
[00:13:44.840 --> 00:13:47.040]  去到一扇鐵門
[00:13:47.040 --> 00:13:49.040]  還說這個鐵門本身是鎖了
[00:13:49.040 --> 00:13:51.120]  不過自己開了
[00:13:51.120 --> 00:13:52.960]  自己開
[00:13:52.960 --> 00:13:55.360]  不是天使走過去開
[00:13:55.360 --> 00:13:58.120]  在沒有人幫忙下
[00:13:58.120 --> 00:14:02.400]  那個門好像一道字的門打開了
[00:14:02.400 --> 00:14:04.320]  現在唯有電門
[00:14:04.320 --> 00:14:05.480]  那時候沒有
[00:14:05.480 --> 00:14:07.760]  自己開了
[00:14:07.760 --> 00:14:09.920]  到天使離開
[00:14:09.920 --> 00:14:11.400]  彼得才發現
[00:14:11.400 --> 00:14:15.320]  自己原來是被主的使者所拯救
[00:14:15.320 --> 00:14:17.600]  一切都好像在做一場夢
[00:14:17.600 --> 00:14:20.320]  你見到一個明明是坐牢
[00:14:20.320 --> 00:14:21.320]  應該是辛苦
[00:14:21.320 --> 00:14:23.160]  應該是面臨危險
[00:14:23.160 --> 00:14:26.440]  可能很大機會被殺害的時候
[00:14:26.440 --> 00:14:30.320]  但結果他是平安地被救出來
[00:14:30.320 --> 00:14:33.480]  到十二節至十七節
[00:14:33.480 --> 00:14:35.960]  彼得被救之後他做了什麼呢?
[00:14:35.960 --> 00:14:39.480]  彼得走了去一個信徒的家
[00:14:39.480 --> 00:14:42.240]  稱呼馬可的約翰他媽媽的家
[00:14:42.240 --> 00:14:45.400]  他向門徒見證他獲救的過程
[00:14:45.400 --> 00:14:46.240]  彼得敲門
[00:14:46.240 --> 00:14:47.360]  有一個侍女應門
[00:14:47.360 --> 00:14:49.320]  叫羅大出來探聽
[00:14:49.320 --> 00:14:50.840]  好像在演戲一樣
[00:14:50.840 --> 00:14:53.080]  聽到他認得出是彼得的聲音
[00:14:53.080 --> 00:14:55.080]  彼得應該有叫
[00:14:55.080 --> 00:14:58.360]  但他開心到忘記了開門
[00:14:58.360 --> 00:15:00.160]  他告訴大家
[00:15:00.160 --> 00:15:01.640]  彼得啊 彼得啊
[00:15:01.640 --> 00:15:03.440]  其他門徒說哪有可能是彼得
[00:15:03.440 --> 00:15:05.920]  還說他傻了嗎
[00:15:05.920 --> 00:15:06.880]  為什麼說他傻
[00:15:06.880 --> 00:15:07.680]  彼得在哪裡
[00:15:07.680 --> 00:15:09.120]  按他們的道理
[00:15:09.120 --> 00:15:10.920]  彼得在坐牢
[00:15:10.920 --> 00:15:12.920]  被士兵看守著
[00:15:12.920 --> 00:15:14.760]  不可能的
[00:15:14.760 --> 00:15:15.720]  當時他們說
[00:15:15.720 --> 00:15:16.640]  有可能是什麼呢
[00:15:16.640 --> 00:15:19.320]  我是彼得的天使
[00:15:19.320 --> 00:15:21.560]  為什麼他們會說是彼得的天使呢
[00:15:21.560 --> 00:15:25.040]  原來猶太人有一個看法
[00:15:25.040 --> 00:15:26.680]  就是每個人出生的時候
[00:15:26.680 --> 00:15:28.440]  上帝就為那個人
[00:15:28.440 --> 00:15:30.760]  預備一個天使來跟從他
[00:15:30.760 --> 00:15:32.920]  保護他 幫助他
[00:15:32.920 --> 00:15:34.520]  究竟有沒有這樣的事呢
[00:15:34.520 --> 00:15:36.240]  當然路加沒有這樣交代
[00:15:36.240 --> 00:15:37.480]  甚至路加告訴大家
[00:15:37.480 --> 00:15:40.080]  當然不是所謂彼得的使者
[00:15:40.080 --> 00:15:41.840]  是彼得來的
[00:15:41.840 --> 00:15:43.640]  彼得站在門徒面前
[00:15:43.640 --> 00:15:44.960]  門徒都驚訝了
[00:15:44.960 --> 00:15:45.720]  驚奇了
[00:15:45.720 --> 00:15:47.200]  哇 為什麼
[00:15:47.200 --> 00:15:49.720]  為什麼真的有彼得在這裡
[00:15:49.720 --> 00:15:52.080]  彼得就叫他們不要出聲
[00:15:52.080 --> 00:15:52.880]  安靜
[00:15:52.880 --> 00:15:55.360]  他就解釋發生了什麼事
[00:15:55.360 --> 00:15:57.560]  然後彼得做什麼
[00:15:57.560 --> 00:15:59.080]  聖主告訴他們
[00:15:59.080 --> 00:16:01.480]  彼得是離開他們的
[00:16:01.480 --> 00:16:03.000]  彼得是走了的
[00:16:03.000 --> 00:16:04.480]  彼得是叫他們
[00:16:04.480 --> 00:16:06.640]  將這件事告訴雅各和頌弟
[00:16:06.640 --> 00:16:09.000]  於是出去去了另一個地方
[00:16:09.000 --> 00:16:11.720]  彼得是靜悄悄地走了
[00:16:11.720 --> 00:16:13.120]  為什麼他要走呢
[00:16:13.120 --> 00:16:15.800]  很大機會是他不想連累當時的信徒
[00:16:15.800 --> 00:16:16.480]  所以他要走
[00:16:16.480 --> 00:16:17.560]  走了去另一個地方
[00:16:17.560 --> 00:16:19.400]  沒有再說去哪裡了
[00:16:19.400 --> 00:16:20.600]  研究聖經的人就說
[00:16:20.600 --> 00:16:22.640]  彼得很可能去了兩個地方
[00:16:22.640 --> 00:16:24.440]  其中一個可能是安提阿
[00:16:24.440 --> 00:16:26.240]  這是根據《迦拉太書》說的
