
[00:00:00.000 --> 00:00:04.000]  不知廬山真面目,只緣身在此山中。
[00:02:19.000 --> 00:02:20.000]  她女兒在做些什麼,
[00:02:20.000 --> 00:02:22.000]  然後我們兩個看著看著,
[00:02:22.000 --> 00:02:28.000]  相顧無言,唯有大吃一餐。
[00:02:28.000 --> 00:02:33.000]  我是第一次離開家這麼遠,這麼久。
[00:02:33.000 --> 00:02:36.000]  以前很忙,在教會裡侍奉很忙,
[00:02:36.000 --> 00:02:40.000]  家庭生活很忙,忙於生活,忙於家庭,
[00:02:40.000 --> 00:02:43.000]  沒什麼機會自己一個人去面對自己,
[00:02:43.000 --> 00:02:46.000]  看看自己的廬山面目。
[00:02:46.000 --> 00:02:49.000]  但這幾個月,多數只有我一個人,
[00:02:49.000 --> 00:02:51.000]  除了讀書之外,什麼都沒有,
[00:02:51.000 --> 00:02:55.000]  沒有教會讓我去牧養,沒有電視給我看,
[00:02:55.000 --> 00:02:58.000]  沒有朋友,只有我,只有一個的我,
[00:02:58.000 --> 00:03:01.000]  很多時間去面對自己,
[00:03:01.000 --> 00:03:05.000]  看看自己的廬山面目。
[00:03:05.000 --> 00:03:08.000]  雖然面對自己是一件很痛苦的事,
[00:03:08.000 --> 00:03:10.000]  尤其是面對自己的幽暗面,
[00:03:10.000 --> 00:03:13.000]  面對自己的軟弱,
[00:03:13.000 --> 00:03:16.000]  是一件很痛苦,很不容易的事,
[00:03:16.000 --> 00:03:21.000]  但是對我生命裡有一個突破,
[00:03:21.000 --> 00:03:24.000]  很不同的看法。
[00:03:24.000 --> 00:03:29.000]  我想起James Dobson講過一個故事,
[00:03:29.000 --> 00:03:31.000]  他在羅省有一間小學,
[00:03:31.000 --> 00:03:34.000]  在郊區的羅省有一個小學,
[00:03:34.000 --> 00:03:37.000]  有一個小學五年級的學生,
[00:03:37.000 --> 00:03:40.000]  老師發覺有一個很怪的行為,
[00:03:40.000 --> 00:03:43.000]  雖然天時大暑大熱,
[00:03:43.000 --> 00:03:47.000]  他仍要穿著一個白色的手套去上學,
[00:03:47.000 --> 00:03:51.000]  日日如是,他做什麼都要戴著這個白手套,
[00:03:51.000 --> 00:03:54.000]  他寫字也是戴著這個白手套,
[00:03:54.000 --> 00:03:57.000]  他去洗手間也是戴著這個白手套,
[00:03:57.000 --> 00:03:59.000]  他永遠不肯放,
[00:03:59.000 --> 00:04:02.000]  老師告訴他,你戴著這個手套很不方便,
[00:04:02.000 --> 00:04:03.000]  我幫你脫掉它,
[00:04:03.000 --> 00:04:05.000]  他就哭,他死都不肯,
[00:04:05.000 --> 00:04:07.000]  老師覺得很奇怪,
[00:04:07.000 --> 00:04:09.000]  肯定後面有原因,
[00:04:09.000 --> 00:04:13.000]  於是就找一個心理學家去輔導,
[00:04:13.000 --> 00:04:16.000]  終於這個心理學家找出原因,
[00:04:16.000 --> 00:04:18.000]  原因是什麼呢?
[00:04:18.000 --> 00:04:23.000]  原來在全班當中只有他一個黑人,
[00:04:23.000 --> 00:04:26.000]  其餘全部是白人,
[00:04:26.000 --> 00:04:31.000]  他不想見到自己和其他同學不同,
[00:04:31.000 --> 00:04:34.000]  他不想見到自己的皮膚不同,
[00:04:34.000 --> 00:04:36.000]  顏色不同,
[00:04:36.000 --> 00:04:39.000]  於是他就戴了一個白手套,
[00:04:39.000 --> 00:04:41.000]  臉他看不到,
[00:04:41.000 --> 00:04:43.000]  他當然不會照鏡子,
[00:04:43.000 --> 00:04:45.000]  也不肯照鏡子,
[00:04:45.000 --> 00:04:47.000]  但他手上看到,
[00:04:47.000 --> 00:04:50.000]  他一寫字的時候就看到自己旁邊是白色的,
[00:04:50.000 --> 00:04:51.000]  他是黑色的,
[00:04:51.000 --> 00:04:53.000]  他為了要逃避,
[00:04:53.000 --> 00:04:55.000]  他為了要掩蓋,
[00:04:55.000 --> 00:04:57.000]  於是他就戴了一個白手套,
[00:04:57.000 --> 00:04:59.000]  當作沒有眼睛看,
[00:04:59.000 --> 00:05:02.000]  但其實這個孩子是很痛苦的,
[00:05:02.000 --> 00:05:04.000]  去做一個逃避的人,
[00:05:04.000 --> 00:05:05.000]  不去面對真我,
[00:05:05.000 --> 00:05:07.000]  是一件很痛苦很痛苦的事,
[00:05:07.000 --> 00:05:09.000]  相反來說,
[00:05:09.000 --> 00:05:11.000]  一個人能夠去面對自己,
[00:05:11.000 --> 00:05:13.000]  無論是多麼骯髒骯髒,
[00:05:13.000 --> 00:05:15.000]  無論是多麼幽暗,
[00:05:15.000 --> 00:05:16.000]  無論多麼軟弱,
[00:05:16.000 --> 00:05:18.000]  你能夠去看自己的時候,
[00:05:18.000 --> 00:05:19.000]  這個人才會有突破,
[00:05:19.000 --> 00:05:21.000]  福音就是叫人去面對自己,
[00:05:21.000 --> 00:05:22.000]  不要逃避,
[00:05:22.000 --> 00:05:23.000]  福音就好像一面鏡子,
[00:05:23.000 --> 00:05:25.000]  叫人看清楚自己的廬山面目,
[00:05:25.000 --> 00:05:29.000]  上次我們看到耶穌基督和撒瑪利人講道的時候,
[00:05:29.000 --> 00:05:31.000]  看到耶穌基督怎樣打破這個範疇,
[00:05:31.000 --> 00:05:33.000]  建立一個共同興趣,
[00:05:33.000 --> 00:05:35.000]  這個所謂性別的不同,
[00:05:35.000 --> 00:05:36.000]  身份不同,國籍不同,
[00:05:36.000 --> 00:05:37.000]  社會地位不同,
[00:05:37.000 --> 00:05:39.000]  其實都不是最重要的,
[00:05:39.000 --> 00:05:41.000]  是可以有共同的地方,
[00:05:41.000 --> 00:05:42.000]  有共同的興趣,
[00:05:42.000 --> 00:05:44.000]  叫我們可以溝通,
[00:05:44.000 --> 00:05:46.000]  耶穌是和他溝通,
[00:05:46.000 --> 00:05:48.000]  然後在這段聖經十五節開始,
[00:05:48.000 --> 00:05:50.000]  耶穌就叫這個婦人,
[00:05:50.000 --> 00:05:51.000]  你去面對自己,
[00:05:51.000 --> 00:05:53.000]  去面對福音,
[00:05:53.000 --> 00:05:55.000]  我們今天來看看這段聖經,
[00:05:55.000 --> 00:05:58.000]  怎樣這個婦人去面對自己的時候,
[00:05:58.000 --> 00:06:01.000]  在生命裡面一個極大的突破,
[00:06:01.000 --> 00:06:02.000]  面對自己,
[00:06:02.000 --> 00:06:04.000]  首先我們來看看十五節至十八節,
[00:06:04.000 --> 00:06:06.000]  我們一起來讀一讀十五節至十八節,
[00:06:06.000 --> 00:06:08.000]  面對自己,
[00:06:08.000 --> 00:06:09.000]  十五節,
[00:06:09.000 --> 00:06:10.000]  婦人對她說,
[00:06:10.000 --> 00:06:13.000]  先生,請把這水賜給我,
[00:06:13.000 --> 00:06:14.000]  使我不渴,
[00:06:14.000 --> 00:06:16.000]  也不用到這裡來打水,
[00:06:16.000 --> 00:06:18.000]  耶穌對她說,
[00:06:18.000 --> 00:06:21.000]  你去,叫你的丈夫再到這裡來,
[00:06:21.000 --> 00:06:23.000]  婦人回答對耶穌說,
[00:06:23.000 --> 00:06:24.000]  我沒有丈夫,
[00:06:24.000 --> 00:06:25.000]  耶穌說,
[00:06:25.000 --> 00:06:27.000]  你說沒有丈夫是對的,
[00:06:27.000 --> 00:06:30.000]  你已經有五個丈夫,
[00:06:30.000 --> 00:06:33.000]  現在有的並不是你的丈夫,
[00:06:33.000 --> 00:06:36.000]  你這話是真的,
[00:06:36.000 --> 00:06:38.000]  我們看到這裡為止,
[00:06:38.000 --> 00:06:40.000]  我們覺得很奇怪,
[00:06:40.000 --> 00:06:41.000]  在十五節是一個,
[00:06:41.000 --> 00:06:43.000]  整段聖經裡面有一個,
[00:06:43.000 --> 00:06:44.000]  很不同的峰迴路轉,
[00:06:44.000 --> 00:06:45.000]  突然間轉變,
[00:06:45.000 --> 00:06:48.000]  耶穌本來是跟這個女人說水,
[00:06:48.000 --> 00:06:50.000]  耶穌在下午的時候,
[00:06:50.000 --> 00:06:52.000]  口渴來到這個地方,
[00:06:52.000 --> 00:06:53.000]  見到這個女人打水,
[00:06:53.000 --> 00:06:54.000]  於是就問,
[00:06:54.000 --> 00:06:56.000]  婦人你可不可以給點水我喝,
[00:06:56.000 --> 00:06:57.000]  但這個女人說,
[00:06:57.000 --> 00:06:58.000]  你是一個猶太的男人,
[00:06:58.000 --> 00:07:00.000]  怎會向我一個撒瑪利亞女人,
[00:07:00.000 --> 00:07:01.000]  拿水呢?
[00:07:01.000 --> 00:07:03.000]  原來猶太人和撒瑪利亞人,
[00:07:03.000 --> 00:07:04.000]  是不對的,
[00:07:04.000 --> 00:07:06.000]  是沒有來往的,
[00:07:06.000 --> 00:07:07.000]  所以這個女人就說,
[00:07:07.000 --> 00:07:08.000]  你跟我不同,
[00:07:08.000 --> 00:07:10.000]  為什麼你要問我拿水呢?
[00:07:10.000 --> 00:07:11.000]  一路來,
[00:07:11.000 --> 00:07:12.000]  耶穌就跟她說,
[00:07:12.000 --> 00:07:14.000]  如果你知道我是誰,
[00:07:14.000 --> 00:07:16.000]  你就會問我拿水,
[00:07:16.000 --> 00:07:17.000]  因為我賜給你是活水,
[00:07:17.000 --> 00:07:18.000]  喝了這個水的時候,
[00:07:18.000 --> 00:07:20.000]  永遠不渴,
[00:07:20.000 --> 00:07:21.000]  一路來,
[00:07:21.000 --> 00:07:22.000]  他們所說的話題,
[00:07:22.000 --> 00:07:23.000]  就是水的問題,
[00:07:23.000 --> 00:07:26.000]  但到了第十五節的時候,
[00:07:26.000 --> 00:07:27.000]  很奇怪,
[00:07:27.000 --> 00:07:28.000]  到了第十五節的時候,
[00:07:28.000 --> 00:07:29.000]  突然之間,
[00:07:29.000 --> 00:07:30.000]  峰迴路轉,
[00:07:30.000 --> 00:07:31.000]  耶穌說了另外一件事,
[00:07:31.000 --> 00:07:32.000]  耶穌說,
[00:07:32.000 --> 00:07:33.000]  突然之間,
[00:07:33.000 --> 00:07:34.000]  叫你的丈夫來,
[00:07:34.000 --> 00:07:36.000]  當然我們看了整段聖經,
[00:07:36.000 --> 00:07:37.000]  我們知道,
[00:07:37.000 --> 00:07:38.000]  這個女人,
[00:07:38.000 --> 00:07:39.000]  已經是結過五次婚,
[00:07:39.000 --> 00:07:40.000]  現在有的是同居,
[00:07:40.000 --> 00:07:41.000]  不是她的丈夫,
[00:07:41.000 --> 00:07:43.000]  耶穌是不是有意的,
[00:07:43.000 --> 00:07:45.000]  去挖她的瘡疤呢?
[00:07:45.000 --> 00:07:46.000]  耶穌是不是有意,
[00:07:46.000 --> 00:07:47.000]  是裸警,
[00:07:47.000 --> 00:07:48.000]  還是贈慶呢?
[00:07:48.000 --> 00:07:50.000]  為什麼耶穌會這樣做呢?
[00:07:50.000 --> 00:07:51.000]  首先我們要明白,
[00:07:51.000 --> 00:07:52.000]  這段聖經的背景,
[00:07:52.000 --> 00:07:54.000]  在第六節再告訴你,
[00:07:54.000 --> 00:07:56.000]  那個時刻是十二點鐘,
[00:07:56.000 --> 00:07:58.000]  是正午的時分,
[00:07:58.000 --> 00:07:59.000]  如果大家有機會,
[00:07:59.000 --> 00:08:00.000]  去到巴勒斯坦的地方,
[00:08:00.000 --> 00:08:01.000]  尤其是夏天,
[00:08:01.000 --> 00:08:02.000]  正午的時候,
[00:08:02.000 --> 00:08:03.000]  分分鐘超過四十度,
[00:08:03.000 --> 00:08:05.000]  攝氏表四十度,
[00:08:05.000 --> 00:08:08.000]  是一個非常炎熱的地方,
[00:08:08.000 --> 00:08:10.000]  非常炎熱的時候,
[00:08:10.000 --> 00:08:12.000]  烈日當空,
[00:08:12.000 --> 00:08:14.000]  第五節又告訴你,
[00:08:14.000 --> 00:08:16.000]  當時的地方,
[00:08:16.000 --> 00:08:17.000]  發生在哪裡?
[00:08:17.000 --> 00:08:20.000]  是靠近最佳城的一個古井,
[00:08:20.000 --> 00:08:22.000]  叫做瓦角井,
[00:08:22.000 --> 00:08:24.000]  這個真的是古井,
[00:08:24.000 --> 00:08:25.000]  這個古井,
[00:08:25.000 --> 00:08:27.000]  是有千多年的歷史,
[00:08:27.000 --> 00:08:30.000]  最大有一千七百年,
[00:08:30.000 --> 00:08:32.000]  一千六百年的歷史,
[00:08:32.000 --> 00:08:33.000]  又深,
[00:08:33.000 --> 00:08:34.000]  又難拿水的,
[00:08:34.000 --> 00:08:35.000]  聖經說,
[00:08:35.000 --> 00:08:36.000]  靠近最佳,
[00:08:36.000 --> 00:08:37.000]  所謂靠近的意思,
[00:08:37.000 --> 00:08:39.000]  你看一看這個聖經地理就知道,
[00:08:39.000 --> 00:08:41.000]  最大有一英里之路,
[00:08:41.000 --> 00:08:43.000]  有一英里之路,
[00:08:43.000 --> 00:08:44.000]  大家想一想,
[00:08:44.000 --> 00:08:45.000]  一英里,
[00:08:45.000 --> 00:08:46.000]  由這裡去到哪裡?
[00:08:46.000 --> 00:08:47.000]  佐敦,
[00:08:47.000 --> 00:08:49.000]  大概去到佐敦道,
[00:08:49.000 --> 00:08:51.000]  大概去到九龍公園的時候,
[00:08:51.000 --> 00:08:53.000]  大概就是一里路,
[00:08:53.000 --> 00:08:55.000]  你想一想,
[00:08:55.000 --> 00:08:57.000]  這個女人,
[00:08:57.000 --> 00:08:59.000]  十二點鐘,
[00:08:59.000 --> 00:09:01.000]  烈日當空,
[00:09:01.000 --> 00:09:03.000]  不在最佳城,
[00:09:03.000 --> 00:09:05.000]  自己本身又近,
[00:09:05.000 --> 00:09:07.000]  又容易拿的水,
[00:09:07.000 --> 00:09:09.000]  這個井不去,
[00:09:09.000 --> 00:09:12.000]  偏偏要去到一里以外,
[00:09:12.000 --> 00:09:14.000]  的這個古井,
[00:09:14.000 --> 00:09:16.000]  來拿水,
[00:09:16.000 --> 00:09:18.000]  任何一個,
[00:09:18.000 --> 00:09:21.000]  有腦的人都會知道,
[00:09:21.000 --> 00:09:23.000]  他搞什麼鬼,
[00:09:23.000 --> 00:09:25.000]  你知道以前拿水是怎樣拿的,
[00:09:25.000 --> 00:09:27.000]  不是拿個車仔推的,
[00:09:27.000 --> 00:09:29.000]  如果還記得,
[00:09:29.000 --> 00:09:31.000]  香港四日祭水的時候,
[00:09:31.000 --> 00:09:33.000]  你拿水的情況,
[00:09:33.000 --> 00:09:35.000]  大家可能還記得,
[00:09:35.000 --> 00:09:37.000]  拿個桶拿水,
[00:09:37.000 --> 00:09:39.000]  猶太人不是這樣拿水,
[00:09:39.000 --> 00:09:41.000]  拿個桶水放在頭頂,
[00:09:41.000 --> 00:09:43.000]  大家不妨可以試一試,
[00:09:43.000 --> 00:09:44.000]  在烈日當空的時候,
[00:09:44.000 --> 00:09:46.000]  由這裡拿著桶水,
[00:09:46.000 --> 00:09:48.000]  一直走到佐敦道走回來,
[00:09:48.000 --> 00:09:50.000]  看看有什麼滋味,
[00:09:50.000 --> 00:09:52.000]  是不容易的,
[00:09:52.000 --> 00:09:55.000]  這個女人是一些很古怪的行為,
[00:09:55.000 --> 00:09:57.000]  為什麼在十二點鐘,
[00:09:57.000 --> 00:09:59.000]  老遠的去到這個地方,
[00:09:59.000 --> 00:10:01.000]  拿水,只有一個可能性,
[00:10:01.000 --> 00:10:03.000]  那個可能性是什麼,
[00:10:03.000 --> 00:10:05.000]  不想見人,
[00:10:05.000 --> 00:10:07.000]  逃避,走人,
[00:10:07.000 --> 00:10:09.000]  十二點鐘沒有人拿水,
[00:10:09.000 --> 00:10:12.000]  也沒有人去到這個古井拿水,
[00:10:12.000 --> 00:10:15.000]  這個女人就不想見人,
[00:10:15.000 --> 00:10:17.000]  於是她就走了,
[00:10:17.000 --> 00:10:19.000]  於是她就逃避了,
[00:10:19.000 --> 00:10:21.000]  於是就選擇十二點鐘,
[00:10:21.000 --> 00:10:23.000]  去到這麼遠的地方來拿水,
[00:10:23.000 --> 00:10:25.000]  然後我們再去問,
[00:10:25.000 --> 00:10:27.000]  為什麼她要逃避,
[00:10:27.000 --> 00:10:29.000]  很明顯和她的生活,
[00:10:29.000 --> 00:10:31.000]  和她的道德,
[00:10:31.000 --> 00:10:33.000]  和她的名聲,
[00:10:33.000 --> 00:10:35.000]  是很有關係的,
[00:10:35.000 --> 00:10:37.000]  如果我們可以用今天的說法來說,
[00:10:37.000 --> 00:10:39.000]  這個女人,
[00:10:39.000 --> 00:10:41.000]  或者她是名女人,
[00:10:41.000 --> 00:10:43.000]  或者是壞女人,
[00:10:43.000 --> 00:10:45.000]  是眾人的笑病,
[00:10:45.000 --> 00:10:47.000]  你想一想,
[00:10:47.000 --> 00:10:49.000]  她一露面的時候,
[00:10:49.000 --> 00:10:51.000]  其他那些女人,
[00:10:51.000 --> 00:10:53.000]  拿水的人就會靜靜浸浸,
[00:10:53.000 --> 00:10:55.000]  在那裡笑,
[00:10:55.000 --> 00:10:57.000]  笑到臉都黃了,
[00:10:57.000 --> 00:10:59.000]  所以我們可以明白,
[00:10:59.000 --> 00:11:01.000]  水只是表面的問題,
[00:11:01.000 --> 00:11:03.000]  不是真正的問題,
[00:11:03.000 --> 00:11:05.000]  正午拿水,
[00:11:05.000 --> 00:11:07.000]  不是怕辛苦,
[00:11:07.000 --> 00:11:09.000]  真正的原因,
[00:11:09.000 --> 00:11:11.000]  是她道德的問題,
[00:11:11.000 --> 00:11:13.000]  是她名聲的問題,
[00:11:13.000 --> 00:11:15.000]  或者我用一個比喻,
[00:11:15.000 --> 00:11:17.000]  你發燒,
[00:11:17.000 --> 00:11:19.000]  你要看醫生,
[00:11:19.000 --> 00:11:21.000]  醫生只是給你退燒藥,
[00:11:21.000 --> 00:11:23.000]  給你一些panadol,
[00:11:23.000 --> 00:11:25.000]  叫你回家就這樣吃,
[00:11:25.000 --> 00:11:27.000]  而不找出病源,
[00:11:27.000 --> 00:11:29.000]  這個醫生姓王,
[00:11:29.000 --> 00:11:31.000]  他的名字叫陸,叫王陸醫生,
[00:11:31.000 --> 00:11:33.000]  任何一個醫生,
[00:11:33.000 --> 00:11:35.000]  他一定要找出原因,
[00:11:35.000 --> 00:11:37.000]  為什麼你會發燒,
[00:11:37.000 --> 00:11:39.000]  原來你是肺炎,所以你發燒,
[00:11:39.000 --> 00:11:41.000]  是給抗生素你吃的,
[00:11:41.000 --> 00:11:43.000]  發燒只不過是一個病徵,
[00:11:43.000 --> 00:11:45.000]  病源在哪裡,原來是肺發炎,
[00:11:45.000 --> 00:11:47.000]  所以你要吃抗生素,
[00:11:47.000 --> 00:11:49.000]  你一定要醫治根源,
[00:11:49.000 --> 00:11:51.000]  你的病徵才會改,
[00:11:51.000 --> 00:11:53.000]  今天就是這樣,
[00:11:53.000 --> 00:11:55.000]  這個水,
[00:11:55.000 --> 00:11:57.000]  只不過是病徵,
[00:11:57.000 --> 00:11:59.000]  她的道德生活,
[00:11:59.000 --> 00:12:01.000]  她的名聲,她的罪,
[00:12:01.000 --> 00:12:03.000]  才是一個病源,
[00:12:03.000 --> 00:12:05.000]  今天如果我們不去看重,
[00:12:05.000 --> 00:12:07.000]  她的病源,不是醫治她的病源的時候,
[00:12:07.000 --> 00:12:09.000]  是永遠會醫不好的,
[00:12:09.000 --> 00:12:11.000]  很可惜,
[00:12:11.000 --> 00:12:13.000]  今天世界上有很多人,
[00:12:13.000 --> 00:12:15.000]  就是只看我們表面的問題,
[00:12:15.000 --> 00:12:17.000]  我們不看我們內心的問題,
[00:12:17.000 --> 00:12:19.000]  有什麼表面的問題,
[00:12:19.000 --> 00:12:21.000]  或許就是因為我們人際關係有問題,
[00:12:21.000 --> 00:12:23.000]  或許我們跟我們老闆過不去,
[00:12:23.000 --> 00:12:25.000]  或許我們時常轉工,
[00:12:25.000 --> 00:12:27.000]  轉一樣東西見,
[00:12:27.000 --> 00:12:29.000]  或許我們每次來到禮拜堂,
[00:12:29.000 --> 00:12:31.000]  都是坐角落的位置,
[00:12:31.000 --> 00:12:33.000]  永遠不跟人打招呼就走了,
[00:12:33.000 --> 00:12:35.000]  又或許我們跟人有一個溝通的問題,
[00:12:35.000 --> 00:12:37.000]  或許我們跟外父外母有問題,
[00:12:37.000 --> 00:12:39.000]  但我們覺得這些才是問題,
[00:12:39.000 --> 00:12:41.000]  但你有沒有想一下,
[00:12:41.000 --> 00:12:43.000]  有一個更深層次的問題是什麼呢?
[00:12:43.000 --> 00:12:45.000]  那個病源是什麼呢?
[00:12:45.000 --> 00:12:47.000]  那個表面的問題,
[00:12:47.000 --> 00:12:49.000]  如果我們只是以為
[00:12:49.000 --> 00:12:51.000]  表面問題解決的時候,
[00:12:51.000 --> 00:12:53.000]  我就可以擔保一件事,
[00:12:53.000 --> 00:12:55.000]  這些問題會不住不住不住不住的重複,
[00:12:55.000 --> 00:12:57.000]  因為你未解決到真正的問題是什麼,
[00:12:57.000 --> 00:12:59.000]  真正的問題是什麼?
[00:12:59.000 --> 00:13:01.000]  我回想一下我自己,
[00:13:01.000 --> 00:13:03.000]  在表面的問題,
[00:13:03.000 --> 00:13:05.000]  好像我剛才和大家分享,
[00:13:05.000 --> 00:13:07.000]  我自己進去的時候,
[00:13:07.000 --> 00:13:09.000]  有沒有搞錯,男人大丈夫流血不流淚,
[00:13:09.000 --> 00:13:11.000]  坐在飛機上哭了十幾次,
[00:13:11.000 --> 00:13:13.000]  但你要明白我的背景,
[00:13:13.000 --> 00:13:15.000]  在五歲的時候,
[00:13:15.000 --> 00:13:17.000]  我媽媽那天早上起床,
[00:13:17.000 --> 00:13:19.000]  就不見了媽媽,
[00:13:19.000 --> 00:13:21.000]  不見了弟弟,不見了妹妹,
[00:13:21.000 --> 00:13:23.000]  原來他們已經商量過,
[00:13:23.000 --> 00:13:25.000]  是媽媽帶著弟弟妹妹回去大陸,
[00:13:25.000 --> 00:13:27.000]  看看大陸的情況是怎麼樣,
[00:13:27.000 --> 00:13:29.000]  然後就告訴我們叫我們回去,
[00:13:29.000 --> 00:13:31.000]  誰知道媽媽回去的時候,
[00:13:31.000 --> 00:13:33.000]  一去不回頭,
[00:13:33.000 --> 00:13:35.000]  去到的時候就被公安抓住,
[00:13:35.000 --> 00:13:37.000]  然後就公審,
[00:13:37.000 --> 00:13:39.000]  說她是偽政府官員的太太,
[00:13:39.000 --> 00:13:41.000]  或者是地主,
[00:13:41.000 --> 00:13:43.000]  然後審完三個禮拜之後,
[00:13:43.000 --> 00:13:45.000]  她就吊頸死了,
[00:13:45.000 --> 00:13:47.000]  當時我沒有哭過,
[00:13:47.000 --> 00:13:49.000]  但這個陰影一直纏在那裡,
[00:13:49.000 --> 00:13:51.000]  幾十年都不會走,
[00:13:51.000 --> 00:13:53.000]  突然間怕家裡突然間沒有了,
[00:13:53.000 --> 00:13:55.000]  後面有原因的,
[00:13:55.000 --> 00:13:57.000]  如果我們不去解決
[00:13:57.000 --> 00:13:59.000]  我們裡面的原因,
[00:13:59.000 --> 00:14:01.000]  不是去處理那種
[00:14:01.000 --> 00:14:03.000]  突然間分離那種情緒,
[00:14:03.000 --> 00:14:05.000]  可能我會
[00:14:05.000 --> 00:14:07.000]  一路一路都是這樣,
[00:14:07.000 --> 00:14:09.000]  但你處理了的時候,
[00:14:09.000 --> 00:14:11.000]  你會有不同的看法,
[00:14:11.000 --> 00:14:13.000]  今天,
[00:14:13.000 --> 00:14:15.000]  我們每個人都有很多
[00:14:15.000 --> 00:14:17.000]  我們說是表面的問題,
[00:14:17.000 --> 00:14:19.000]  有很多發燒的東西在裡面,
[00:14:19.000 --> 00:14:21.000]  但你知道發炎在哪裡,
[00:14:21.000 --> 00:14:23.000]  我們留意這個女人的答案,
[00:14:23.000 --> 00:14:25.000]  首先第一樣,
[00:14:25.000 --> 00:14:27.000]  她否定,我沒有丈夫,
[00:14:27.000 --> 00:14:29.000]  明明已經有五個丈夫,
[00:14:29.000 --> 00:14:31.000]  她說沒有丈夫,
[00:14:31.000 --> 00:14:33.000]  但耶穌沒有詛咒她,
[00:14:33.000 --> 00:14:35.000]  耶穌沒有說,
[00:14:35.000 --> 00:14:37.000]  你說謊,
[00:14:37.000 --> 00:14:39.000]  沒有啊,
[00:14:39.000 --> 00:14:41.000]  你已經僭建了五次,
[00:14:41.000 --> 00:14:43.000]  現在的僭建不算是僭建,
[00:14:43.000 --> 00:14:45.000]  耶穌不是這樣說的,
[00:14:45.000 --> 00:14:47.000]  耶穌是怎麼說的,
[00:14:47.000 --> 00:14:49.000]  耶穌說,你說沒有丈夫,
[00:14:49.000 --> 00:14:51.000]  是不錯的,你已經有五個丈夫,
[00:14:51.000 --> 00:14:53.000]  現在有的並不是你的丈夫,
[00:14:53.000 --> 00:14:55.000]  然後再加一句,
[00:14:55.000 --> 00:14:57.000]  這是真的,
[00:14:57.000 --> 00:14:59.000]  耶穌是很幽默的,
[00:14:59.000 --> 00:15:01.000]  耶穌非常幽默,
[00:15:01.000 --> 00:15:03.000]  祂沒有直斥其非,
[00:15:03.000 --> 00:15:05.000]  令她難下台,
[00:15:05.000 --> 00:15:07.000]  但耶穌幽默地說,
[00:15:07.000 --> 00:15:09.000]  你說的不錯,
[00:15:09.000 --> 00:15:11.000]  因為現在的不是你的丈夫,
[00:15:11.000 --> 00:15:13.000]  只不過是同居,
