
[00:00:00.000 --> 00:00:03.000]  (主席)我們先分析一下上個星期的金句
[00:06:55.000 --> 00:06:58.000]  除了用瘟疫殺人之外
[00:06:58.000 --> 00:07:03.000]  還要摩西去處死以色列的首領
[00:07:03.000 --> 00:07:07.000]  上主的怒氣才會止息
[00:07:07.000 --> 00:07:10.000]  為什麼呢?
[00:07:10.000 --> 00:07:12.000]  一個可能的解釋就是說
[00:07:12.000 --> 00:07:17.000]  當時他們已經是去到摩雅平原了
[00:07:17.000 --> 00:07:21.000]  很接近迦南地
[00:07:21.000 --> 00:07:30.000]  這些以色列人是在曠野裡長大的第二代的以色列人
[00:07:30.000 --> 00:07:33.000]  但是這些新一代的以色列領袖
[00:07:33.000 --> 00:07:35.000]  竟然中了美人計
[00:07:35.000 --> 00:07:39.000]  違反了十誡中的兩條誡命
[00:07:39.000 --> 00:07:42.000]  所以除了瘟疫之外
[00:07:42.000 --> 00:07:46.000]  還要公開將那些領袖殺了
[00:07:46.000 --> 00:07:53.000]  讓以後接班的領袖有所警惕
[00:07:53.000 --> 00:08:01.000]  不過正當摩西和全體的會眾開會求問上帝的時候
[00:08:01.000 --> 00:08:03.000]  意想不到的是
[00:08:03.000 --> 00:08:07.000]  竟然有一位西緬之族的族長
[00:08:07.000 --> 00:08:09.000]  不來參加會議
[00:08:09.000 --> 00:08:11.000]  不僅如此
[00:08:11.000 --> 00:08:18.000]  還公然帶一位摩雅族的女人進入他自己的帳篷
[00:08:18.000 --> 00:08:20.000]  從這件事看起來
[00:08:20.000 --> 00:08:22.000]  以色列人墮落犯奸淫
[00:08:22.000 --> 00:08:27.000]  拜偶像的罪已經有一段日子
[00:08:27.000 --> 00:08:31.000]  不是一兩天之間的事
[00:08:31.000 --> 00:08:32.000]  感謝上主
[00:08:32.000 --> 00:08:37.000]  以利亞撒這位大祭司教子有方
[00:08:37.000 --> 00:08:40.000]  他的兒子菲尼哈沒有請示父親
[00:08:40.000 --> 00:08:42.000]  如果沒有向摩西申請
[00:08:42.000 --> 00:08:46.000]  就馬上自己拿起一支矛進入帳篷
[00:08:46.000 --> 00:08:53.000]  將族長和米堅的女人一同殺死
[00:08:53.000 --> 00:08:56.000]  他做這件事合乎上帝的心意
[00:08:56.000 --> 00:09:01.000]  所以那禍害以色列人的瘟疫就停止了
[00:09:01.000 --> 00:09:05.000]  並且上主跟他納一個永約
[00:09:05.000 --> 00:09:10.000]  讓後代永遠做祭司
[00:09:10.000 --> 00:09:13.000]  這就是上主的慈愛
[00:09:13.000 --> 00:09:19.000]  向愛他人的後代賜下永遠的福氣
[00:09:19.000 --> 00:09:22.000]  除了懲罰以色列人之外
[00:09:22.000 --> 00:09:26.000]  罪魁禍首的米堅人都要被上主懲罰
[00:09:26.000 --> 00:09:30.000]  上主吩咐摩西要攻打米堅人
[00:09:30.000 --> 00:09:34.000]  因為他們用詭計陷害以色列人
[00:09:34.000 --> 00:09:39.000]  在三十一章記載了摩西派人殺了米堅人
[00:09:39.000 --> 00:09:44.000]  連巴蘭先知都一起殺了
[00:09:44.000 --> 00:09:46.000]  從這個記載
[00:09:46.000 --> 00:09:49.000]  我很想跟大家分享的是
[00:09:49.000 --> 00:09:52.000]  要提防誘惑
[00:09:52.000 --> 00:09:58.000]  因為我們現在活在一個充滿誘惑的世界
[00:09:58.000 --> 00:10:02.000]  使徒約翰在約翰一書提醒我們
[00:10:02.000 --> 00:10:04.000]  一切屬世的事物
[00:10:04.000 --> 00:10:06.000]  好比肉體的慾望
[00:10:06.000 --> 00:10:07.000]  眼目的慾望
[00:10:07.000 --> 00:10:09.000]  和人的一切虛榮
[00:10:09.000 --> 00:10:12.000]  都不是從天父來的
[00:10:12.000 --> 00:10:15.000]  而是從世界來的
[00:10:15.000 --> 00:10:21.000]  從世界來的誘惑就是撒旦的誘惑
[00:10:21.000 --> 00:10:25.000]  從聖經幾件不同的事件的記載裡面
[00:10:25.000 --> 00:10:27.000]  我們都可以看到
[00:10:27.000 --> 00:10:30.000]  人在這三方面的軟弱
[00:10:30.000 --> 00:10:34.000]  就是肉體的慾望
[00:10:34.000 --> 00:10:35.000]  眼目的慾望
[00:10:35.000 --> 00:10:37.000]  和虛榮心
[00:10:37.000 --> 00:10:40.000]  在《藏世紀》裡面
[00:10:40.000 --> 00:10:41.000]  夏娃犯罪的時候
[00:10:41.000 --> 00:10:44.000]  她的心裡面想著些什麼呢?
[00:10:44.000 --> 00:10:46.000]  想著些什麼呢?
[00:10:46.000 --> 00:10:47.000]  聖經說
[00:10:47.000 --> 00:10:52.000]  那女人看見那果樹的果子好看好吃
[00:10:52.000 --> 00:10:55.000]  又能得智慧就很羨慕
[00:10:55.000 --> 00:10:58.000]  她摘下果子自己吃了又給她丈夫吃
[00:10:58.000 --> 00:11:00.000]  她丈夫又吃了
[00:11:00.000 --> 00:11:01.000]  我們可以留意到
[00:11:01.000 --> 00:11:03.000]  這三個誘惑都在這裡
[00:11:03.000 --> 00:11:07.000]  首先她是看見那棵樹的果子好看
[00:11:07.000 --> 00:11:10.000]  這個就是眼目的情慾
[00:11:10.000 --> 00:11:12.000]  她從來都沒有吃過那個果子
[00:11:12.000 --> 00:11:16.000]  她怎麼知道那些果子是好吃呢?
[00:11:16.000 --> 00:11:18.000]  肯定是幻想
[00:11:18.000 --> 00:11:22.000]  想著這麼好看都應該是好吃的
[00:11:22.000 --> 00:11:24.000]  肉體的慾望
[00:11:24.000 --> 00:11:27.000]  最後就是自己虛榮心作怪
[00:11:27.000 --> 00:11:30.000]  想要得到智慧
[00:11:30.000 --> 00:11:33.000]  於是就中招
[00:11:33.000 --> 00:11:36.000]  撒旦的計謀
[00:11:36.000 --> 00:11:39.000]  在耶穌去到曠野
[00:11:39.000 --> 00:11:42.000]  接受魔鬼的試探的時候
[00:11:42.000 --> 00:11:45.000]  魔鬼也是用這三道板斧的
[00:11:45.000 --> 00:11:48.000]  耶穌禁食了四十天
[00:11:48.000 --> 00:11:49.000]  很餓
[00:11:49.000 --> 00:11:51.000]  這是很正常的
[00:11:51.000 --> 00:11:54.000]  因為耶穌也是完全的人
[00:11:54.000 --> 00:11:57.000]  魔鬼第一個試探就來了
[00:11:57.000 --> 00:12:02.000]  你把石頭變成麵包來充飢吧
[00:12:02.000 --> 00:12:04.000]  魔鬼的建議有什麼不妥呢?
[00:12:04.000 --> 00:12:07.000]  以致耶穌不會這樣做
[00:12:07.000 --> 00:12:10.000]  關鍵在撒旦的第一句話
[00:12:10.000 --> 00:12:12.000]  既然你是上帝的兒子
[00:12:12.000 --> 00:12:15.000]  你就把石頭變成麵包吧
[00:12:15.000 --> 00:12:19.000]  這個就是撒旦鼓勵耶穌去濫用他的權力
[00:12:19.000 --> 00:12:23.000]  行一個神蹟來滿足自己的需要
[00:12:23.000 --> 00:12:26.000]  這樣他就不是一個完全謙卑
[00:12:26.000 --> 00:12:28.000]  信服天父的人
[00:12:28.000 --> 00:12:31.000]  魔鬼給耶穌第二個話
[00:12:31.000 --> 00:12:33.000]  是先帶他去聖城
[00:12:33.000 --> 00:12:36.000]  讓他站在聖殿頂那裡
[00:12:36.000 --> 00:12:37.000]  最高處
[00:12:37.000 --> 00:12:39.000]  然後就唆擺他
[00:12:39.000 --> 00:12:40.000]  你跳下去吧
[00:12:40.000 --> 00:12:41.000]  聖經說的
[00:12:41.000 --> 00:12:42.000]  你跳下去吧
[00:12:42.000 --> 00:12:46.000]  上帝會派天使接著你的
[00:12:46.000 --> 00:12:48.000]  其實假如撒旦的意圖
[00:12:48.000 --> 00:12:51.000]  只是純粹要耶穌試一試聖經的話
[00:12:51.000 --> 00:12:53.000]  是不是可靠的呢?
[00:12:53.000 --> 00:12:58.000]  他大可以帶耶穌去到很高的懸崖山頂
[00:12:58.000 --> 00:13:00.000]  然後鼓勵他跳下去
[00:13:00.000 --> 00:13:04.000]  又何必帶他去到聖殿的頂呢?
[00:13:04.000 --> 00:13:08.000]  可見撒旦的意圖不是那麼簡單
[00:13:08.000 --> 00:13:11.000]  他的意思是鼓勵耶穌
[00:13:11.000 --> 00:13:13.000]  你不要上十字架了
[00:13:13.000 --> 00:13:16.000]  很痛苦的
[00:13:16.000 --> 00:13:20.000]  他鼓勵耶穌去做一件驚天動地的事
[00:13:20.000 --> 00:13:23.000]  在最多有權力的人的地方
[00:13:23.000 --> 00:13:26.000]  亦都是猶太人宗教的聖地
[00:13:26.000 --> 00:13:28.000]  從殿頂跳下去
[00:13:28.000 --> 00:13:33.000]  然後上帝派天使伸隻怪手出來接著耶穌
[00:13:33.000 --> 00:13:37.000]  這樣耶穌就一定會被宗教人士尊崇
[00:13:37.000 --> 00:13:41.000]  甚至政界都要對他另眼相看
[00:13:41.000 --> 00:13:44.000]  就可以滿足耶穌的虛榮心
[00:13:44.000 --> 00:13:50.000]  但是他是犯了試探上帝的罪
[00:13:50.000 --> 00:13:55.000]  之後撒旦就從眼目入手誘惑耶穌
[00:13:55.000 --> 00:14:01.000]  所以撒旦是把世上萬國和他們的榮華都給他
[00:14:01.000 --> 00:14:04.000]  今天的經文讓我們看到
[00:14:04.000 --> 00:14:07.000]  魔鬼都懂得用美人計
[00:14:07.000 --> 00:14:11.000]  美人計其實就是先攻擊人的眼目的慾望
[00:14:11.000 --> 00:14:14.000]  然後就是欲啟慾望
[00:14:14.000 --> 00:14:17.000]  使人犯了十誡中的第七誡
[00:14:17.000 --> 00:14:19.000]  不可姦淫
[00:14:19.000 --> 00:14:25.000]  當我預備這一篇講道的時候
[00:14:25.000 --> 00:14:28.000]  其實我心情都很沉重
[00:14:28.000 --> 00:14:31.000]  因為有人告訴我
[00:14:31.000 --> 00:14:35.000]  因為我認識了二十多年的朋友
[00:14:35.000 --> 00:14:37.000]  牧師
[00:14:37.000 --> 00:14:41.000]  竟然和教會的女會友
[00:14:41.000 --> 00:14:45.000]  發生了小三小四的婚外情
[00:14:45.000 --> 00:14:50.000]  後來由於他有小四
[00:14:50.000 --> 00:14:55.000]  小三就一怒之下揭發了他們的關係
[00:14:55.000 --> 00:14:58.000]  使他要辭職
[00:14:58.000 --> 00:15:05.000]  二十多年之前我已經認識這位弟兄
[00:15:05.000 --> 00:15:08.000]  當時他還沒有結婚
[00:15:08.000 --> 00:15:12.000]  我們和他一起跟著一位聖公會的牧師
[00:15:12.000 --> 00:15:16.000]  去向中國大陸來的人傳福音
[00:15:16.000 --> 00:15:20.000]  那個時候從中國大陸出來的人
[00:15:20.000 --> 00:15:26.000]  都是用來外國學英文的方式來到澳洲
[00:15:26.000 --> 00:15:31.000]  我記得這位弟兄有一次借了一部單車
[00:15:31.000 --> 00:15:34.000]  給一位我們接觸的朋友
[00:15:34.000 --> 00:15:40.000]  那位朋友從此之後就不再來教會了
[00:15:40.000 --> 00:15:46.000]  當然也沒有還一部單車給我的弟兄
[00:15:46.000 --> 00:15:49.000]  但我這位弟兄沒有失望
[00:15:49.000 --> 00:15:52.000]  沒有發怒
[00:15:52.000 --> 00:15:55.000]  還說了一句話
[00:15:55.000 --> 00:15:59.000]  他說可能他比我更需要那部單車
[00:16:01.000 --> 00:16:06.000]  後來我的弟兄被教會安納成為教會的長老
[00:16:06.000 --> 00:16:09.000]  之後去了讀神學
[00:16:09.000 --> 00:16:16.000]  最後還做了一間有規模的華人教會的主任牧師
[00:16:16.000 --> 00:16:22.000]  當我聽到這位多年的戰友
[00:16:22.000 --> 00:16:25.000]  曾經一起為主工作的兄弟
[00:16:25.000 --> 00:16:29.000]  竟然在性的誘惑上失足
[00:16:29.000 --> 00:16:33.000]  我很震驚也很傷心
[00:16:33.000 --> 00:16:36.000]  當我打這篇講章的時候
[00:16:36.000 --> 00:16:40.000]  一面流淚一面擦眼淚一面打
[00:16:40.000 --> 00:16:46.000]  這位弟兄不但失去一份榮譽的工作
[00:16:46.000 --> 00:16:51.000]  他也破壞了別人的家庭和自己的家庭
[00:16:51.000 --> 00:16:56.000]  我不知道他會怎樣向他的兒子和女兒解釋
[00:16:56.000 --> 00:16:59.000]  爸爸為何突然辭工
[00:16:59.000 --> 00:17:04.000]  為何他們不能回到從小就在那裡長大的教會
[00:17:04.000 --> 00:17:11.000]  我鼓勵已經結婚的弟兄姊妹
[00:17:11.000 --> 00:17:15.000]  不要追求世界上的成就
[00:17:15.000 --> 00:17:23.000]  世界上的東西是滿足我們的虛榮心和生活享受
[00:17:24.000 --> 00:17:27.000]  如果上帝讓我們結婚
[00:17:27.000 --> 00:17:30.000]  讓我們有兒有女
[00:17:30.000 --> 00:17:35.000]  我認為守住自己的家庭
[00:17:35.000 --> 00:17:39.000]  為上帝好好栽培自己的兒女
[00:17:39.000 --> 00:17:42.000]  成為至死忠心的門徒
[00:17:42.000 --> 00:17:45.000]  就是一個很大的成就
[00:17:47.000 --> 00:17:55.000]  我從聖經建議一些防範被色情誘惑的方法
[00:17:55.000 --> 00:18:01.000]  第一色情事件是從眼開始的
[00:18:01.000 --> 00:18:07.000]  聖經中的大衛犯罪就是一個很好的例子
[00:18:07.000 --> 00:18:13.000]  他是看到拔絲疤出肉繼而引起肉體的情慾
[00:18:13.000 --> 00:18:18.000]  姊妹們不要以為這只是男性的問題
[00:18:18.000 --> 00:18:23.000]  最近師母告訴我她公司的一位女同事已經結婚
[00:18:23.000 --> 00:18:27.000]  但她竟然在辦公室跟其他女同事說
[00:18:27.000 --> 00:18:32.000]  樓下賣東西的那個印度男生很Hot
[00:18:32.000 --> 00:18:37.000]  所以現在真是男女平等
[00:18:37.000 --> 00:18:43.000]  姊妹弟兄都要學習提防眼目的情慾
[00:18:43.000 --> 00:18:47.000]  我介紹大家用若伯的方法
[00:18:47.000 --> 00:18:52.000]  若伯說我曾經嚴肅地保證
[00:18:52.000 --> 00:18:56.000]  絕不用人廉的眼睛看女孩子
[00:18:56.000 --> 00:18:59.000]  或者新譯本的翻譯
[00:18:59.000 --> 00:19:02.000]  我與自己的眼睛納了藥
[00:19:02.000 --> 00:19:07.000]  絕不注視處女
[00:19:07.000 --> 00:19:13.000]  這裡我要將看和見分開來說
[00:19:13.000 --> 00:19:17.000]  我們每天出街都一定會睜開眼睛
[00:19:17.000 --> 00:19:19.000]  睜大眼睛去見人
[00:19:19.000 --> 00:19:22.000]  我們會見到美男美女
[00:19:22.000 --> 00:19:24.000]  這是無可避免的
[00:19:24.000 --> 00:19:27.000]  但是如果我們見到美男美女
[00:19:27.000 --> 00:19:32.000]  留心不斷地繼續看下去
[00:19:32.000 --> 00:19:35.000]  這樣就會出問題
[00:19:35.000 --> 00:19:38.000]  如果大衛一見到鄰居有位婦人正在出獄
[00:19:38.000 --> 00:19:40.000]  他就馬上轉移視線
[00:19:40.000 --> 00:19:42.000]  不要看
[00:19:42.000 --> 00:19:44.000]  不要繼續看
[00:19:44.000 --> 00:19:48.000]  我相信他未必會犯姦淫
[00:19:48.000 --> 00:19:50.000]  所以我們要留心分開
[00:19:50.000 --> 00:19:52.000]  見到不要緊
[00:19:52.000 --> 00:19:55.000]  不要繼續看
[00:19:55.000 --> 00:19:58.000]  第二,我們怎樣提防肉體的慾望
[00:19:58.000 --> 00:20:01.000]  使我們陷入誘惑呢?
[00:20:01.000 --> 00:20:05.000]  保羅勸勉年青的提摩泰說
[00:20:05.000 --> 00:20:08.000]  你要逃避少年的私慾
[00:20:08.000 --> 00:20:11.000]  同那清心禱告主的人
[00:20:11.000 --> 00:20:17.000]  追求公義、順德、仁愛、和平
[00:20:17.000 --> 00:20:22.000]  這裡有兩個建議
[00:20:22.000 --> 00:20:26.000]  消極方面,我們要逃避
[00:20:26.000 --> 00:20:29.000]  對性慾強的人來說
[00:20:29.000 --> 00:20:31.000]  你可以做一些劇烈運動
[00:20:31.000 --> 00:20:34.000]  打一場足球、網球
[00:20:34.000 --> 00:20:37.000]  不要上網瀏覽色情的網站
[00:20:37.000 --> 00:20:40.000]  這些都是比較消極的逃避
[00:20:40.000 --> 00:20:42.000]  更積極的方面
[00:20:42.000 --> 00:20:46.000]  就是要找一些願意跟你一起祈禱的基督徒
[00:20:46.000 --> 00:20:48.000]  一起祈禱
[00:20:48.000 --> 00:20:50.000]  彼此鼓勵
[00:20:50.000 --> 00:20:53.000]  我曾經聽過一位輔導員提過
[00:20:53.000 --> 00:20:57.000]  有一位十幾歲的年青人的個案
[00:20:57.000 --> 00:21:01.000]  那位年青人去見輔導員告訴他
[00:21:01.000 --> 00:21:08.000]  他在香港很早就開始是一樓一鳳的常客
[00:21:08.000 --> 00:21:12.000]  因為他的媽媽是一名妓女
[00:21:12.000 --> 00:21:17.000]  他從小就耳濡目染男歡女愛的事
[00:21:17.000 --> 00:21:20.000]  但他不想繼續這樣下去
[00:21:20.000 --> 00:21:23.000]  所以他去找輔導員
[00:21:23.000 --> 00:21:25.000]  輔導員後來很奇怪
[00:21:25.000 --> 00:21:27.000]  他介紹一位基督徒
[00:21:27.000 --> 00:21:30.000]  是願意時時跟他一起祈禱
[00:21:30.000 --> 00:21:32.000]  來幫助他
[00:21:32.000 --> 00:21:37.000]  後來這位年青人就告訴輔導員
[00:21:37.000 --> 00:21:41.000]  他說跟一位男性有聯繫
[00:21:41.000 --> 00:21:46.000]  每次跟他聊完天都會降低他的性慾
[00:21:48.000 --> 00:21:50.000]  如果有人想祈禱
[00:21:50.000 --> 00:21:52.000]  又找不到人願意時時跟你一起祈禱
[00:21:52.000 --> 00:21:54.000]  你可以來找我
[00:21:54.000 --> 00:21:57.000]  我一定會安排時間跟你一起祈禱
[00:21:57.000 --> 00:22:04.000]  此外我也想起聖經中雅各的兒子約瑟
[00:22:04.000 --> 00:22:07.000]  可能大家都熟悉他的故事
[00:22:07.000 --> 00:22:12.000]  他能勝過老闆娘的誘惑
[00:22:12.000 --> 00:22:14.000]  老闆娘勾引他
[00:22:14.000 --> 00:22:19.000]  說屋裡沒有人可以跟我一起睡
[00:22:19.000 --> 00:22:22.000]  但他說了一句什麼話呢?
[00:22:22.000 --> 00:22:26.000]  在《創世紀》39章9節
[00:22:26.000 --> 00:22:29.000]  他說我怎麼可以做這種不道德的事
[00:22:29.000 --> 00:22:32.000]  得罪上帝呢?
[00:22:32.000 --> 00:22:36.000]  我相信很多人做不道德的事的時候
[00:22:36.000 --> 00:22:40.000]  是以為沒有人知道的
[00:22:40.000 --> 00:22:43.000]  那就不怕做了
[00:22:44.000 --> 00:22:47.000]  但我們基督徒最好要記得
[00:22:47.000 --> 00:22:51.000]  上帝是無所不在的
[00:22:51.000 --> 00:22:52.000]  正如詩人說
[00:22:52.000 --> 00:22:55.000]  我往哪裡去才能躲開你呢?
[00:22:55.000 --> 00:22:59.000]  我到哪裡去才能逃避你呢?
[00:22:59.000 --> 00:23:02.000]  我上了天你一定在哪裡
[00:23:02.000 --> 00:23:05.000]  我潛伏陰間你也在哪裡
[00:23:05.000 --> 00:23:11.000]  上帝是在宇宙裡每一個角落都可以存在的
[00:23:11.000 --> 00:23:15.000]  所以如果我們立志要做一個有道德的基督徒
[00:23:15.000 --> 00:23:19.000]  又記得上帝是無處不在的話
[00:23:19.000 --> 00:23:21.000]  應該可以幫我們
[00:23:21.000 --> 00:23:23.000]  面對誘惑的時候
[00:23:23.000 --> 00:23:27.000]  都可以站立得穩
[00:23:27.000 --> 00:23:30.000]  當然如果我們已經結了婚
[00:23:30.000 --> 00:23:33.000]  保羅還有一個很實際的建議
[00:23:33.000 --> 00:23:37.000]  在哥倫多前書7章3節說
[00:23:38.000 --> 00:23:41.000]  這個不是哥倫多前書
[00:23:41.000 --> 00:23:42.000]  沒有印出來
[00:23:42.000 --> 00:23:44.000]  哥倫多前書7章3節說
[00:23:44.000 --> 00:23:47.000]  丈夫要對妻子盡夫妻間的責任
[00:23:47.000 --> 00:23:51.000]  妻子也要對丈夫盡夫妻間的責任
[00:23:51.000 --> 00:23:56.000]  婚姻家庭是上帝的設計
[00:23:56.000 --> 00:24:02.000]  在婚姻關係中享受性愛是合法合理的
[00:24:02.000 --> 00:24:07.000]  相反在婚姻以外的性愛就是犯奸淫
[00:24:09.000 --> 00:24:14.000]  最後我們要怎樣提防虛榮心的驅使
[00:24:14.000 --> 00:24:18.000]  免得我們陷入誘惑呢
[00:24:18.000 --> 00:24:20.000]  其實很簡單
[00:24:20.000 --> 00:24:24.000]  只要我們立志要得上帝的獎賞
[00:24:24.000 --> 00:24:28.000]  我們就可以勝過虛榮心
[00:24:28.000 --> 00:24:32.000]  使徒保羅做宣教的工作受了很多苦
[00:24:32.000 --> 00:24:35.000]  但是他仍然沒有放棄
[00:24:35.000 --> 00:24:38.000]  因為他有一個心志
[00:24:38.000 --> 00:24:42.000]  他說我以認識我主基督耶穌為至寶
[00:24:42.000 --> 00:24:45.000]  為了祂我損失了一切
[00:24:45.000 --> 00:24:49.000]  當作垃圾為了贏得基督
[00:24:49.000 --> 00:24:51.000]  完全跟祂連結
[00:24:51.000 --> 00:24:55.000]  弟兄姊妹
[00:24:55.000 --> 00:24:58.000]  世上的榮華富貴只不過是垃圾
[00:24:58.000 --> 00:25:01.000]  過眼雲煙
[00:25:03.000 --> 00:25:06.000]  做人有上進心不是不好
[00:25:06.000 --> 00:25:10.000]  很多人都說你們基督徒沒有上進心嗎
