
[00:00:00.000 --> 00:00:03.280]  今天和大家分享的這段經文
[00:10:23.260 --> 00:10:24.300]  現在我跟你說話
[00:10:24.300 --> 00:10:25.100]  哇
[00:10:25.100 --> 00:10:26.980]  這樣就很事逐神
[00:10:26.980 --> 00:10:28.940]  但是如果我拿聖經跟你說的話
[00:10:28.940 --> 00:10:29.780]  我就可以說
[00:10:29.780 --> 00:10:31.140]  神的話語這麼說
[00:10:31.140 --> 00:10:32.780]  好了
[00:10:32.780 --> 00:10:34.340]  既然我們第一知道
[00:10:34.340 --> 00:10:35.900]  神的話語
[00:10:35.900 --> 00:10:38.500]  就是權威的
[00:10:38.500 --> 00:10:39.460]  聖經是權威的
[00:10:39.460 --> 00:10:43.300]  因為是從神的嘴巴出來的
[00:10:43.300 --> 00:10:44.940]  他說裡面接著是什麼?
[00:10:44.940 --> 00:10:50.100]  「於教訓督責使人歸正教導人學而到時有益的」
[00:10:50.100 --> 00:10:51.300]  什麼叫做教訓?
[00:10:51.300 --> 00:10:53.500]  什麼叫做督責?
[00:10:53.500 --> 00:10:54.340]  這兩個字
[00:10:54.340 --> 00:10:54.580]  第一
[00:10:54.580 --> 00:10:55.980]  教訓這個字
[00:10:55.980 --> 00:10:57.540]  其實就是有
[00:10:57.540 --> 00:10:58.260]  Instruction
[00:10:58.260 --> 00:10:58.700]  Teaching
[00:10:58.700 --> 00:10:59.300]  Doctrine
[00:10:59.300 --> 00:11:01.460]  就是教導
[00:11:01.460 --> 00:11:04.580]  去Teach what is right
[00:11:04.580 --> 00:11:06.820]  教他什麼是正確的
[00:11:06.820 --> 00:11:10.220]  我們教小朋友都知道了
[00:11:10.220 --> 00:11:12.380]  不要咬手指
[00:11:12.380 --> 00:11:14.180]  因為你摸過一些髒東西
[00:11:14.180 --> 00:11:15.540]  咬手指會肚子痛的
[00:11:15.540 --> 00:11:17.500]  你是不是這樣教他?
[00:11:17.500 --> 00:11:18.380]  不要咬手指
[00:11:18.380 --> 00:11:21.100]  這個就叫做不要咬手指
[00:11:21.100 --> 00:11:24.180]  去完那裡要洗乾淨手
[00:11:24.180 --> 00:11:25.300]  這個就是正面的
[00:11:25.300 --> 00:11:26.940]  要洗乾淨手
[00:11:26.940 --> 00:11:28.660]  所以在教導的時候
[00:11:28.660 --> 00:11:29.380]  會有
[00:11:29.380 --> 00:11:31.780]  To teach what is right
[00:11:31.780 --> 00:11:33.660]  但是督責是什麼?
[00:11:33.660 --> 00:11:35.100]  督責就是
[00:11:35.100 --> 00:11:36.860]  Pointing out errors
[00:11:36.860 --> 00:11:37.660]  Rebuking
[00:11:37.660 --> 00:11:39.060]  Reprove
[00:11:39.060 --> 00:11:42.500]  所以就是用證據告訴你
[00:11:42.500 --> 00:11:43.300]  你要知罪
[00:11:43.300 --> 00:11:44.900]  指出你不正確
[00:11:44.900 --> 00:11:46.940]  不合神心意的事物
[00:11:46.940 --> 00:11:50.140]  To warn us what is not right
[00:11:50.140 --> 00:11:54.180]  To expose all that is false
[00:11:54.180 --> 00:11:57.180]  我講一句很敏感的題目
[00:11:57.180 --> 00:11:58.980]  同性戀
[00:11:58.980 --> 00:12:01.660]  很敏感啊
[00:12:01.660 --> 00:12:02.620]  如果有人問我
[00:12:02.620 --> 00:12:03.500]  牧師
[00:12:03.500 --> 00:12:05.220]  同性戀
[00:12:05.220 --> 00:12:06.540]  可以嗎?
[00:12:06.540 --> 00:12:08.140]  他們兩個人
[00:12:08.140 --> 00:12:09.700]  是成人嘛
[00:12:09.700 --> 00:12:12.740]  他們又彼此相愛
[00:12:12.740 --> 00:12:14.820]  為什麼不可以呢?
[00:12:14.820 --> 00:12:16.180]  我告訴你
[00:12:16.180 --> 00:12:19.180]  牧師沒有權威說可不可以
[00:12:19.180 --> 00:12:21.660]  但是聖經有說
[00:12:21.660 --> 00:12:24.860]  男與男行可恥的事
[00:12:24.860 --> 00:12:26.700]  你說做什麼呢?
[00:12:26.700 --> 00:12:28.220]  根據上文下理
[00:12:28.220 --> 00:12:32.900]  連女人都將她的順性變成逆性
[00:12:32.900 --> 00:12:34.660]  所以根據聖經
[00:12:34.660 --> 00:12:35.980]  我告訴你
[00:12:35.980 --> 00:12:37.220]  不可以
[00:12:37.220 --> 00:12:39.060]  神說不可以就不可以
[00:12:39.060 --> 00:12:43.060]  這個不能相托
[00:12:43.060 --> 00:12:44.300]  在這裡來說
[00:12:44.300 --> 00:12:46.420]  所以神的話語
[00:12:46.420 --> 00:12:47.020]  兩方面
[00:12:47.020 --> 00:12:47.700]  一方面
[00:12:47.700 --> 00:12:49.980]  To teach what is right
[00:12:49.980 --> 00:12:50.900]  第二方面
[00:12:50.900 --> 00:12:54.060]  To warn us what is not right
[00:12:54.060 --> 00:12:55.180]  所以弟兄姊妹
[00:12:55.180 --> 00:12:59.220]  我們是不是每一天都要讀聖經呢?
[00:12:59.220 --> 00:13:01.340]  早上大約五點多六點鐘
[00:13:01.340 --> 00:13:02.300]  我就會起床
[00:13:02.300 --> 00:13:04.580]  自動起床
[00:13:04.580 --> 00:13:06.340]  起床之後我做什麼呢?
[00:13:06.340 --> 00:13:08.700]  我就會下去樓下
[00:13:08.700 --> 00:13:09.740]  因為住村屋
[00:13:09.740 --> 00:13:11.020]  下去樓下
[00:13:11.020 --> 00:13:12.860]  打開我的手機
[00:13:12.860 --> 00:13:14.260]  看什麼呢?
[00:13:14.260 --> 00:13:17.740]  很多時候當然是看有沒有WhatsApp
[00:13:17.740 --> 00:13:18.700]  很正常的
[00:13:18.700 --> 00:13:19.660]  看誰找我
[00:13:19.660 --> 00:13:21.580]  或者我女兒找我
[00:13:21.580 --> 00:13:23.060]  或者弟兄姊妹找我
[00:13:23.060 --> 00:13:24.780]  但是我不會這麼做
[00:13:24.780 --> 00:13:26.740]  我會抗拒這個
[00:13:26.740 --> 00:13:28.460]  對我來說我不知道你怎樣
[00:13:28.460 --> 00:13:30.660]  抗拒這個隱憂
[00:13:30.660 --> 00:13:32.220]  有什麼隱憂呢?
[00:13:32.220 --> 00:13:33.740]  因為我跟自己說過
[00:13:33.740 --> 00:13:35.980]  如果我不讀神的話語
[00:13:35.980 --> 00:13:39.820]  我是不會去看那些東西的
[00:13:39.820 --> 00:13:42.020]  我是不會去看那些東西的
[00:13:42.020 --> 00:13:45.620]  所以我會看一二三四五
[00:13:45.620 --> 00:13:47.580]  五節的聖經
[00:13:47.580 --> 00:13:49.940]  不是很多
[00:13:49.940 --> 00:13:50.740]  看完之後
[00:13:50.740 --> 00:13:52.980]  我就看我的WhatsApp
[00:13:52.980 --> 00:13:53.900]  看完WhatsApp之後
[00:13:53.900 --> 00:13:56.140]  我就會看一個的訊息
[00:13:56.140 --> 00:13:57.580]  兩個的訊息
[00:13:57.580 --> 00:13:59.500]  三個的靈修訊息
[00:13:59.500 --> 00:14:06.260]  第三個會有十八個靈修訊息
[00:14:06.260 --> 00:14:09.060]  我就一路看
[00:14:09.060 --> 00:14:13.340]  每一天大概看六篇至八篇左右
[00:14:13.340 --> 00:14:16.380]  這個就是我早上第一件事做
[00:14:16.380 --> 00:14:18.340]  做完這些之後
[00:14:18.340 --> 00:14:22.020]  我才會去吃早餐
[00:14:22.020 --> 00:14:26.820]  自己在家裡做早餐
[00:14:26.820 --> 00:14:28.220]  所以為什麼我要這麼做
[00:14:28.220 --> 00:14:31.340]  因為我由一開始信主
[00:14:31.340 --> 00:14:34.340]  教會的長輩就跟我說
[00:14:34.340 --> 00:14:36.940]  第一件事先買一本聖經
[00:14:36.940 --> 00:14:38.580]  你信耶穌買一本聖經
[00:14:38.580 --> 00:14:40.740]  要天天讀聖經
[00:14:40.740 --> 00:14:43.980]  當時他還會叫我看一些荒漠金泉
[00:14:43.980 --> 00:14:45.540]  靈修書籍
[00:14:45.540 --> 00:14:48.380]  但是一定每天要看聖經
[00:14:48.380 --> 00:14:49.980]  我現在其中一天會看那些
[00:14:49.980 --> 00:14:52.220]  叫做Daily Bread 靈命日糧
[00:14:52.220 --> 00:14:55.180]  但是我又不是跟規矩的
[00:14:55.180 --> 00:14:57.140]  我這個人不是那麼喜歡跟規矩
[00:14:57.140 --> 00:14:59.660]  但是我又很堅持規矩
[00:14:59.660 --> 00:15:01.180]  好像很兩極
[00:15:01.180 --> 00:15:04.900]  Well 我放一本靈命日糧
[00:15:04.900 --> 00:15:06.100]  Daily Bread 看英文的
[00:15:06.100 --> 00:15:06.620]  我打開
[00:15:06.620 --> 00:15:09.780]  我不會跟著今天7號
[00:15:09.780 --> 00:15:11.820]  我揭開到那裡我就看那篇
[00:15:11.820 --> 00:15:13.780]  看完那篇我就拿一支筆插一插它
[00:15:13.780 --> 00:15:14.940]  接著呢
[00:15:14.940 --> 00:15:15.860]  通常應該呢
[00:15:15.860 --> 00:15:19.060]  今期的靈命日糧應該到二月尾的
[00:15:19.060 --> 00:15:20.420]  我看完了
[00:15:20.420 --> 00:15:22.740]  我十二月頭已經看完了
[00:15:22.740 --> 00:15:24.420]  因為我有時不止看一篇
[00:15:24.420 --> 00:15:26.260]  看兩篇 看三篇 看四篇
[00:15:26.260 --> 00:15:27.620]  看我坐在那裡
[00:15:27.620 --> 00:15:30.660]  那裡 看我坐多久
[00:15:30.660 --> 00:15:32.620]  所以我最近沒有看靈命日糧了
[00:15:32.620 --> 00:15:33.900]  因為看完了
[00:15:33.900 --> 00:15:34.780]  我一回到教會
[00:15:34.780 --> 00:15:36.140]  你知不知道我做什麼事
[00:15:36.140 --> 00:15:38.660]  無論我九點 九點半 十點鐘
[00:15:38.660 --> 00:15:39.860]  下午回到教會
[00:15:39.860 --> 00:15:40.820]  我第一件事
[00:15:40.820 --> 00:15:43.300]  又是在我的座位附近
[00:15:43.300 --> 00:15:44.140]  我沒有桌子的
[00:15:44.140 --> 00:15:45.780]  我的房間放滿了書
[00:15:45.780 --> 00:15:46.700]  連桌子都放不下
[00:15:46.700 --> 00:15:47.660]  只有兩張椅子
[00:15:47.660 --> 00:15:48.340]  一張我坐
[00:15:48.340 --> 00:15:50.900]  一張就給我兩隻腳坐在那裡
[00:15:50.900 --> 00:15:52.020]  就凍在那裡
[00:15:52.020 --> 00:15:53.540]  我就會在我旁邊
[00:15:53.540 --> 00:15:55.380]  那些靈修的東西
[00:15:55.380 --> 00:15:56.700]  聖經
[00:15:56.700 --> 00:15:58.060]  我就看聖經了
[00:15:58.060 --> 00:15:59.820]  從舊藥看新藥
[00:15:59.820 --> 00:16:01.220]  在家裡也有一本聖經
[00:16:01.220 --> 00:16:02.140]  只有新藥的
[00:16:02.140 --> 00:16:03.740]  這樣看 每天都這樣看
[00:16:03.740 --> 00:16:04.780]  為什麼要這樣做
[00:16:04.780 --> 00:16:06.260]  因為我知道
[00:16:06.260 --> 00:16:08.660]  我們每一天都要吃早餐
[00:16:08.660 --> 00:16:11.020]  下午茶餐 晚餐
[00:16:11.020 --> 00:16:12.100]  甚至是宵夜
[00:16:12.100 --> 00:16:13.460]  有些人是這樣
[00:16:13.460 --> 00:16:17.460]  有些人早午晚三餐
[00:16:17.460 --> 00:16:21.180]  神的話語是生命的糧食
[00:16:21.180 --> 00:16:26.300]  難道我們可以不吃幾餐嗎
[00:16:26.300 --> 00:16:28.780]  有些人每天都不吃
[00:16:28.780 --> 00:16:29.420]  都可以嗎
[00:16:29.420 --> 00:16:31.620]  難怪那個屬靈生命
[00:16:31.620 --> 00:16:33.060]  不要說長進
[00:16:33.060 --> 00:16:35.580]  會慢慢慢慢萎縮的
[00:16:35.580 --> 00:16:37.140]  好了
[00:16:37.140 --> 00:16:39.140]  講完神的話語
[00:16:39.140 --> 00:16:40.580]  To teach what is right
[00:16:40.580 --> 00:16:42.900]  And to warn us what is not right
[00:16:42.900 --> 00:16:46.820]  接著我就去到D和E了
[00:16:46.820 --> 00:16:48.020]  真的很辛苦
[00:16:48.020 --> 00:16:49.140]  我很大壓力
[00:16:49.140 --> 00:16:50.260]  經常要看時間
