
[00:00:00.000 --> 00:00:03.800]  好,我剛才說很小的時候回到教會
[00:10:08.640 --> 00:10:11.640]  《雅各書》特別形容我們有從上而來的智慧
[00:10:11.640 --> 00:10:14.640]  就是說聖靈會提醒我們
[00:10:14.640 --> 00:10:16.640]  會教我們怎樣去說話
[00:10:16.640 --> 00:10:18.640]  所以當我們表達的時候
[00:10:18.640 --> 00:10:20.640]  原來我們稍一安靜
[00:10:20.640 --> 00:10:22.640]  片刻安靜的時候
[00:10:22.640 --> 00:10:26.640]  其實我想說安靜跟說話是平排進行的
[00:10:26.640 --> 00:10:28.640]  就是當你要說話
[00:10:28.640 --> 00:10:30.640]  其實當你說話之前安靜
[00:10:30.640 --> 00:10:32.640]  上帝聖靈會帶領我們
[00:10:32.640 --> 00:10:35.640]  馴化我們的語言去學習表達
[00:10:35.640 --> 00:10:38.640]  所以安靜跟說話是根本一起去發生
[00:10:38.640 --> 00:10:40.640]  有從上而來的智慧
[00:10:40.640 --> 00:10:43.640]  讓我們表達得恰好的時候
[00:10:43.640 --> 00:10:46.640]  那個就是祝福他人生命的開始
[00:10:46.640 --> 00:10:48.640]  我也在...我也有目過會
[00:10:48.640 --> 00:10:50.640]  雖然現在做自由傳道
[00:10:50.640 --> 00:10:54.640]  我目過會我是很怕做一樣的事工
[00:10:54.640 --> 00:10:56.640]  不知道大家能不能猜到
[00:10:56.640 --> 00:10:59.640]  可能說出來也挺嚇人的
[00:10:59.640 --> 00:11:01.640]  我很怕去探病
[00:11:01.640 --> 00:11:02.640]  很怕去探病
[00:11:02.640 --> 00:11:05.640]  因為我是那些九形人格七號仔
[00:11:05.640 --> 00:11:08.640]  喜歡玩樂不喜歡進入痛苦的人
[00:11:08.640 --> 00:11:11.640]  我去探病其實我有經驗過很多次
[00:11:11.640 --> 00:11:13.640]  一是我的人生閱歷不夠
[00:11:13.640 --> 00:11:16.640]  我其實還沒感受到那種痛苦
[00:11:16.640 --> 00:11:18.640]  所以我一不知道要說什麼
[00:11:18.640 --> 00:11:21.640]  我通常就說一些很不吉利
[00:11:21.640 --> 00:11:23.640]  但其實很無謂的說話去探病
[00:11:23.640 --> 00:11:25.640]  即是說什麼都死了
[00:11:25.640 --> 00:11:26.640]  不是他死了
[00:11:26.640 --> 00:11:28.640]  是說什麼都不OK
[00:11:28.640 --> 00:11:30.640]  我記得有一次探病一去到
[00:11:30.640 --> 00:11:31.640]  不知道說什麼
[00:11:31.640 --> 00:11:33.640]  我就說你不要想那麼多東西
[00:11:33.640 --> 00:11:35.640]  其實他也挺痛苦
[00:11:35.640 --> 00:11:38.640]  他整天坐在那裡只可以想東西
[00:11:38.640 --> 00:11:39.640]  床也拿不到
[00:11:39.640 --> 00:11:42.640]  你騙殺了他的自由空間
[00:11:42.640 --> 00:11:44.640]  我記得有一次是真的
[00:11:44.640 --> 00:11:45.640]  我一去到我真的不會說話
[00:11:45.640 --> 00:11:47.640]  我說不如你多睡一點
[00:11:47.640 --> 00:11:49.640]  其實他已經睡了一整天
[00:11:49.640 --> 00:11:54.640]  他已經太精神地等著你來
[00:11:54.640 --> 00:11:56.640]  然後你一去到就說不如你睡一下
[00:11:56.640 --> 00:11:59.640]  你明白我們那種詞窮到一個地步
[00:11:59.640 --> 00:12:00.640]  去到這些位置
[00:12:00.640 --> 00:12:03.640]  我們必須承認我們是不會表達
[00:12:03.640 --> 00:12:05.640]  所以牧師經常提醒我們
[00:12:05.640 --> 00:12:06.640]  特別提醒我
[00:12:06.640 --> 00:12:08.640]  他說我們進去之前先祈禱一下
[00:12:08.640 --> 00:12:12.640]  你求神讓你說一句對的話
[00:12:12.640 --> 00:12:15.640]  能夠讓那個病人吃得到睡得到
[00:12:15.640 --> 00:12:17.640]  能夠開心地過那一天
[00:12:17.640 --> 00:12:19.640]  其實你就已經祝福了他
[00:12:19.640 --> 00:12:22.640]  你不要說太多複雜的神學理論
[00:12:22.640 --> 00:12:24.640]  那時候不需要
[00:12:24.640 --> 00:12:28.640]  我想祝福人的說話就是這麼簡單
[00:12:28.640 --> 00:12:31.640]  但我們必須要有愛心、智慧、誠實和忍耐
[00:12:31.640 --> 00:12:35.640]  所以第一條敬虔的路就是言語
[00:12:35.640 --> 00:12:38.640]  好,我們讀第27節的上半節
[00:12:38.640 --> 00:12:40.640]  準備,1,2,3
[00:12:40.640 --> 00:12:46.640]  在上帝我們的父面前,清潔沒有之母的虔誠
[00:12:46.640 --> 00:12:50.640]  貪固在患難中的孤兒寡婦
[00:12:50.640 --> 00:12:53.640]  這裡是說第一世紀的教會生活
[00:12:53.640 --> 00:12:55.640]  第一世紀的教會生活其實沒有什麼活動
[00:12:55.640 --> 00:12:58.640]  只有講道、洗禮、盛餐
[00:12:58.640 --> 00:13:01.640]  但中間有一個
[00:13:01.640 --> 00:13:05.640]  其實他們那時候禮拜六晚崇拜
[00:13:05.640 --> 00:13:08.640]  崇拜之前有一個很有趣的叫愛言的活動
[00:13:08.640 --> 00:13:12.640]  這個愛言就是讓不同的人可以來參與吃飯
[00:13:12.640 --> 00:13:14.640]  不過不要小看這頓飯
[00:13:14.640 --> 00:13:17.640]  正正因為這頓飯很多有需要的人
[00:13:17.640 --> 00:13:20.640]  就是這樣回來教會當中
[00:13:20.640 --> 00:13:23.640]  他能夠吃飽、能夠分享物資
[00:13:23.640 --> 00:13:24.640]  所以教會很有趣
[00:13:24.640 --> 00:13:27.640]  是有能力的人在幫助有需要的人
[00:13:27.640 --> 00:13:28.640]  透過那頓飯
[00:13:28.640 --> 00:13:32.640]  他有能力分享物資、分享食物
[00:13:32.640 --> 00:13:33.640]  他就去幫助
[00:13:33.640 --> 00:13:38.640]  那頓飯也不是很普通
[00:13:38.640 --> 00:13:40.640]  但正正在教會發生
[00:13:40.640 --> 00:13:43.640]  教會包含了很多不同有需要的人
[00:13:43.640 --> 00:13:46.640]  其中有兩班人特別明顯
[00:13:46.640 --> 00:13:47.640]  就是孤兒寡婦
[00:13:47.640 --> 00:13:51.640]  寡婦在身份上就沒有了什麼
[00:13:51.640 --> 00:13:53.640]  沒有了丈夫
[00:13:53.640 --> 00:13:55.640]  就是沒有了經濟能力
[00:13:55.640 --> 00:13:57.640]  加上女性當時的地位很低
[00:13:57.640 --> 00:13:59.640]  其實是沒有收入
[00:13:59.640 --> 00:14:00.640]  沒得生存
[00:14:00.640 --> 00:14:03.640]  孤兒更加沒有了父母
[00:14:03.640 --> 00:14:05.640]  當時的戰亂很多
[00:14:05.640 --> 00:14:07.640]  所以教會其實很有趣
[00:14:07.640 --> 00:14:09.640]  特別提醒這兩班人
[00:14:09.640 --> 00:14:12.640]  你們要照顧在患難中的孤兒寡婦
[00:14:12.640 --> 00:14:15.640]  就是當時最有需要的那兩班人
[00:14:15.640 --> 00:14:17.640]  所以教會當時不是關上門
[00:14:17.640 --> 00:14:19.640]  結束了就算了
[00:14:19.640 --> 00:14:23.640]  而是他們的圈子大到可以包攬這兩批人
[00:14:23.640 --> 00:14:25.640]  我看回一些文獻
[00:14:25.640 --> 00:14:29.640]  教會特別會開一些崗位給婦女工作
[00:14:29.640 --> 00:14:31.640]  就是那些寡婦工作
[00:14:31.640 --> 00:14:34.640]  讓她們有足夠的能力去生活
[00:14:34.640 --> 00:14:38.640]  教會也會在主學的時候教小朋友
[00:14:38.640 --> 00:14:42.640]  他說如果這個世界有人欺負你
[00:14:42.640 --> 00:14:43.640]  你不用擔心
[00:14:43.640 --> 00:14:45.640]  教會的人一定會幫你
[00:14:45.640 --> 00:14:47.640]  他從小就告訴小朋友
[00:14:47.640 --> 00:14:48.640]  其實你不用擔心
[00:14:48.640 --> 00:14:50.640]  教會一定會幫助你
[00:14:50.640 --> 00:14:52.640]  令你生活有信心
[00:14:52.640 --> 00:14:56.640]  他就是這樣去照顧患難中的孤兒寡婦
[00:14:56.640 --> 00:14:57.640]  其實很有趣
[00:14:57.640 --> 00:15:01.640]  這個世紀照顧窮人是一個信徒
[00:15:01.640 --> 00:15:02.640]  一個使命
[00:15:02.640 --> 00:15:03.640]  一個symbol
[00:15:03.640 --> 00:15:04.640]  一個sign
[00:15:04.640 --> 00:15:06.640]  我看了幾個片段
[00:15:06.640 --> 00:15:08.640]  都值得和大家分享
[00:15:08.640 --> 00:15:10.640]  如果有一個窮人來到教會
[00:15:10.640 --> 00:15:11.640]  他說有三個動作要做
[00:15:11.640 --> 00:15:12.640]  第一個動作就是
[00:15:12.640 --> 00:15:15.640]  弟兄姊妹你們要醒目
[00:15:15.640 --> 00:15:16.640]  如果有一個窮人
[00:15:16.640 --> 00:15:19.640]  你要看一下他有沒有需要
[00:15:19.640 --> 00:15:20.640]  如果他有需要
[00:15:20.640 --> 00:15:23.640]  你自己要起身讓位給他坐
[00:15:23.640 --> 00:15:25.640]  所以當時不用寫關愛做
[00:15:25.640 --> 00:15:27.640]  當時那些年輕人就很醒目
[00:15:27.640 --> 00:15:28.640]  見到有需要
[00:15:28.640 --> 00:15:30.640]  他自己就起身出去
[00:15:30.640 --> 00:15:32.640]  如果當時的年輕人不醒覺
[00:15:32.640 --> 00:15:34.640]  那個主持
[00:15:34.640 --> 00:15:37.640]  即是牧師或監督就慘了
[00:15:37.640 --> 00:15:39.640]  他就開始說
[00:15:39.640 --> 00:15:40.640]  他就會提名
[00:15:40.640 --> 00:15:42.640]  特別提那些有錢人
[00:15:42.640 --> 00:15:44.640]  某某弟兄請你起身
[00:15:44.640 --> 00:15:45.640]  有一個窮人來了
[00:15:45.640 --> 00:15:46.640]  你站在後面
[00:15:46.640 --> 00:15:47.640]  你讓他坐
[00:15:47.640 --> 00:15:49.640]  在崇拜裡面
[00:15:49.640 --> 00:15:52.640]  如果這兩個動作都沒有人做
[00:15:52.640 --> 00:15:54.640]  第三個動作就是
[00:15:54.640 --> 00:15:57.640]  顯示出教會真的要接納窮人
[00:15:57.640 --> 00:15:59.640]  就是牧者或監督
[00:15:59.640 --> 00:16:02.640]  自己讓自己的位置給他坐
[00:16:02.640 --> 00:16:05.640]  就讓他成為一個例子
[00:16:05.640 --> 00:16:06.640]  告訴你
[00:16:06.640 --> 00:16:09.640]  其實我們需要這樣接待貧窮人
[00:16:09.640 --> 00:16:12.640]  所以他要走上去台上
[00:16:12.640 --> 00:16:13.640]  坐他的位置
[00:16:13.640 --> 00:16:14.640]  其實這個是很直接
[00:16:14.640 --> 00:16:16.640]  告訴整個教會的朋友
[00:16:16.640 --> 00:16:20.640]  那個行動不只是讓位給他
[00:16:20.640 --> 00:16:21.640]  而是告訴整個教會
[00:16:21.640 --> 00:16:23.640]  我們要關顧貧窮人
[00:16:23.640 --> 00:16:26.640]  牧者第一個讓出自己的位置
[00:16:26.640 --> 00:16:28.640]  正正因為這種行動
[00:16:28.640 --> 00:16:30.640]  是和當時世界有分別
[00:16:30.640 --> 00:16:34.640]  很多人因為見到基督徒那種生命的不同
[00:16:34.640 --> 00:16:36.640]  他們吸引了教會
[00:16:36.640 --> 00:16:38.640]  所以初期教會人數增長
[00:16:38.640 --> 00:16:40.640]  不是他們有什麼策略
[00:16:40.640 --> 00:16:43.640]  而是他們在外邦世界那種不一樣的見證
[00:16:43.640 --> 00:16:47.640]  特別在關懷貧窮的上面
[00:16:47.640 --> 00:16:48.640]  說到這裡
[00:16:48.640 --> 00:16:50.640]  我又跳回我自己的見證
[00:16:50.640 --> 00:16:54.640]  我其實三年前離開了自己的教會
[00:16:54.640 --> 00:16:55.640]  全職做社區工作
[00:16:55.640 --> 00:16:57.640]  其實都是源於一個片段
[00:16:57.640 --> 00:17:01.640]  就是我走過我油麻地區有一間30年的店鋪
[00:17:01.640 --> 00:17:03.640]  果汁店去結業
[00:17:03.640 --> 00:17:06.640]  左邊寫著我服務街坊30年
[00:17:06.640 --> 00:17:08.640]  右邊就是我今天結業
[00:17:08.640 --> 00:17:10.640]  其實我沒什麼特別
[00:17:10.640 --> 00:17:14.640]  因為油麻地區一年都有20間店鋪結業
[00:17:14.640 --> 00:17:15.640]  所以不是很特別
[00:17:15.640 --> 00:17:16.640]  但特別之處就是
[00:17:16.640 --> 00:17:20.640]  原來我發現結業之後的四天
[00:17:20.640 --> 00:17:23.640]  這個老闆每一天都站在他的店鋪
[00:17:23.640 --> 00:17:26.640]  回到他的店鋪從早到晚
[00:17:26.640 --> 00:17:30.640]  那一幕令我很震撼
[00:17:30.640 --> 00:17:32.640]  我第三天終於忍不住問他
[00:17:32.640 --> 00:17:34.640]  老闆娘你不是住這裡的
[00:17:34.640 --> 00:17:36.640]  為什麼你要回來呢
[00:17:36.640 --> 00:17:38.640]  你知道他們讀書不多
[00:17:38.640 --> 00:17:41.640]  不是很會表達
[00:17:41.640 --> 00:17:42.640]  但眼睛都濕濕的
[00:17:42.640 --> 00:17:44.640]  他說我很捨不得這裡
[00:17:44.640 --> 00:17:47.640]  我回來想見見街坊
[00:17:47.640 --> 00:17:50.640]  我從他那幾個字我閱讀到
[00:17:50.640 --> 00:17:52.640]  原來這個社會發展
[00:17:52.640 --> 00:17:56.640]  是將社區裡最無能為力的人
[00:17:56.640 --> 00:18:00.640]  一下子可以將他的價值和社群完全割裂
[00:18:00.640 --> 00:18:01.640]  全拿走了
[00:18:01.640 --> 00:18:04.640]  他建立了30年都全拿走了
[00:18:04.640 --> 00:18:06.640]  然後第四天建立了另一間店鋪
[00:18:06.640 --> 00:18:08.640]  就是那些找換店
[00:18:08.640 --> 00:18:11.640]  那些唱錢的找換店
[00:18:11.640 --> 00:18:13.640]  他第二句跟我說的話
[00:18:13.640 --> 00:18:15.640]  就是四天就建立了另一間店鋪
[00:18:15.640 --> 00:18:18.640]  我就從此沒有見過這個人
[00:18:18.640 --> 00:18:21.640]  但這一幕令我很深刻
[00:18:21.640 --> 00:18:23.640]  如果我作為油麻地區的牧者
[00:18:23.640 --> 00:18:25.640]  我的愛心能不能夠
[00:18:25.640 --> 00:18:29.640]  去到這些小市民那裡呢
[00:18:29.640 --> 00:18:30.640]  我的愛心
[00:18:30.640 --> 00:18:33.640]  你知道我們當時做青少年
[00:18:33.640 --> 00:18:35.640]  其實都很拼命的
[00:18:35.640 --> 00:18:38.640]  春秋二祭又會跟他們搞生日會
[00:18:38.640 --> 00:18:42.640]  什麼時候又會跟他們祈禱
