
[00:00:00.000 --> 00:00:02.960]  今天我們一起去看神的話語
[00:09:09.480 --> 00:09:11.240]  就會出口
[00:09:11.240 --> 00:09:12.840]  更加不理那個是
[00:09:12.840 --> 00:09:15.320]  他自己從小親到大
[00:09:15.320 --> 00:09:18.200]  走了八十幾、一百年
[00:09:18.200 --> 00:09:19.440]  百幾年
[00:09:19.440 --> 00:09:21.960]  都是自己的親弟弟
[00:09:21.960 --> 00:09:24.120]  同時在那段時間
[00:09:24.120 --> 00:09:25.920]  也都是神所揀選
[00:09:25.920 --> 00:09:28.200]  是他自己的老闆
[00:09:28.200 --> 00:09:30.880]  是整個以色列人的領袖
[00:09:30.880 --> 00:09:32.280]  所以明顯整件事
[00:09:32.280 --> 00:09:34.440]  我們看到那個起因
[00:09:34.440 --> 00:09:36.840]  就是對人不對事
[00:09:36.840 --> 00:09:40.280]  甚至乎是對上帝的不滿
[00:09:40.280 --> 00:09:43.360]  這裡提到一個詞叫「毀謗」
[00:09:43.360 --> 00:09:46.120]  「毀謗」其實是一個嚴重的批評
[00:09:46.120 --> 00:09:49.320]  而新約稱之為「論斷」
[00:09:49.320 --> 00:09:53.120]  所以無論是批評、毀謗、論斷
[00:09:53.120 --> 00:09:56.400]  其實的意思在聖經裡也有出現過
[00:09:56.400 --> 00:09:58.200]  意思都很相近
[00:09:58.200 --> 00:10:00.360]  我就嘗試去查中文字典
[00:10:00.360 --> 00:10:04.240]  看看這三個詞它怎樣解釋
[00:10:04.240 --> 00:10:06.960]  「批評」是比較謙虛的
[00:10:06.960 --> 00:10:09.880]  說的是評論是非好壞
[00:10:09.880 --> 00:10:11.680]  通常就是針對缺點
[00:10:11.680 --> 00:10:13.400]  錯誤去提出一些意見
[00:10:13.400 --> 00:10:15.080]  或者加以攻擊
[00:10:15.080 --> 00:10:17.600]  都是比較忠誠一點的
[00:10:17.600 --> 00:10:19.960]  慢慢就去引申到變成了「論斷」
[00:10:19.960 --> 00:10:21.160]  「論斷」的解釋就是說
[00:10:21.160 --> 00:10:23.560]  一種偽善的審判態度
[00:10:23.560 --> 00:10:27.040]  為了要抬高自己而貶低別人
[00:10:27.040 --> 00:10:30.080]  再更加嚴重的就是「毀謗」
[00:10:30.080 --> 00:10:31.480]  字典這麼說
[00:10:31.480 --> 00:10:34.800]  它說「以誇大不實的言論列做事實
[00:10:34.800 --> 00:10:37.760]  公開指責、眾傷他人
[00:10:37.760 --> 00:10:41.720]  無中生有、作嘢」
[00:10:41.720 --> 00:10:44.840]  我們看到從積怨在心裡開始
[00:10:44.840 --> 00:10:46.480]  慢慢當你批評
[00:10:46.480 --> 00:10:48.200]  慢慢就會變成了「論斷」
[00:10:48.200 --> 00:10:50.200]  慢慢就會變成了「毀謗」
[00:10:50.200 --> 00:10:53.040]  是一個漸進的發展
[00:10:53.040 --> 00:10:54.760]  特別是在一個大家熟悉
[00:10:54.760 --> 00:10:57.240]  經常大家合作的群體裡
[00:10:57.240 --> 00:11:00.040]  當關係越近合作越多
[00:11:00.040 --> 00:11:03.200]  我想告訴大家就會更加不留情
[00:11:03.200 --> 00:11:05.320]  所以引申於今天
[00:11:05.320 --> 00:11:07.680]  如果我們在教會裡發生「毀謗論斷」
[00:11:07.680 --> 00:11:09.080]  是非常危險的
[00:11:09.080 --> 00:11:10.880]  因為會引致分黨
[00:11:10.880 --> 00:11:13.480]  甚至會引致分裂
[00:11:13.480 --> 00:11:16.920]  我們現代人都很有主見的
[00:11:16.920 --> 00:11:20.840]  我們自己覺得我們自己一定完全對的
[00:11:20.840 --> 00:11:22.240]  意見不對的話
[00:11:22.240 --> 00:11:25.240]  就很容易產生嚴軀、產生爭論
[00:11:25.240 --> 00:11:26.160]  有時候就會說
[00:11:26.160 --> 00:11:27.920]  教會我們學習包容
[00:11:27.920 --> 00:11:29.360]  說少許
[00:11:29.360 --> 00:11:31.920]  不說、不爭執、不溝通
[00:11:31.920 --> 00:11:36.040]  是不是就代表可以解決呢?
[00:11:36.040 --> 00:11:38.280]  但是通常我們雖然是這樣
[00:11:38.280 --> 00:11:41.160]  但是我們卻是把一些的怨毒
[00:11:41.160 --> 00:11:44.240]  一些的怨怒藏在心裡
[00:11:44.240 --> 00:11:46.080]  結果我們積怨越深
[00:11:46.080 --> 00:11:48.360]  到發作出來的時候
[00:11:48.360 --> 00:11:50.840]  傷害就會越大
[00:11:50.840 --> 00:11:52.120]  我們讀一節聖經
[00:11:52.120 --> 00:11:54.200]  對我們對大家都很有幫助
[00:11:54.200 --> 00:11:56.840]  大家放進袋子裡送禮自用
[00:11:56.840 --> 00:11:59.400]  謹言四章二十三節
[00:11:59.400 --> 00:12:02.680]  「你要保守你心勝過保守一切」
[00:12:02.680 --> 00:12:07.040]  「因為生命的泉源由心發出」
[00:12:07.040 --> 00:12:08.160]  所以弟兄姊妹
[00:12:08.160 --> 00:12:11.120]  求主幫助我們好好學習
[00:12:11.120 --> 00:12:13.960]  去管理我們自己的心思意念
[00:12:13.960 --> 00:12:16.800]  我們要好好管理我們的心
[00:12:16.800 --> 00:12:21.800]  有空請大家和自己的心聊聊天
[00:12:21.800 --> 00:12:23.360]  有時候我自己也會
[00:12:23.360 --> 00:12:25.280]  當我發覺我自己的人
[00:12:25.280 --> 00:12:27.200]  說話、看東西
[00:12:27.200 --> 00:12:29.040]  每樣東西都很負面
[00:12:29.040 --> 00:12:31.160]  每樣東西都好像不對勁
[00:12:31.160 --> 00:12:33.360]  又不對勁的時候
[00:12:33.360 --> 00:12:36.040]  跟人相交、說話的時候
[00:12:36.040 --> 00:12:39.520]  說三句不合適就很多東西批評
[00:12:39.520 --> 00:12:41.920]  很多東西去指證
[00:12:41.920 --> 00:12:46.200]  要去覺得別人不對勁的時候
[00:12:46.200 --> 00:12:47.920]  神經常都提醒我
[00:12:47.920 --> 00:12:50.320]  要去嘗試問問自己的心
[00:12:50.320 --> 00:12:53.440]  是不是藏了有很多的苦毒在裡面
[00:12:53.440 --> 00:12:55.360]  讓你自己這麼不開心
[00:12:55.360 --> 00:12:58.120]  因為你的心會引導你的口
[00:12:58.120 --> 00:13:00.040]  會說些什麼東西出來
[00:13:00.040 --> 00:13:01.560]  求神去幫助我們
[00:13:01.560 --> 00:13:06.360]  也要幫助我們去治癒我們的心
[00:13:06.360 --> 00:13:10.280]  我們學習能夠有一個更客觀的想法
[00:13:10.280 --> 00:13:12.320]  我們放下自己
[00:13:12.320 --> 00:13:14.440]  我們去學習去聆聽
[00:13:14.440 --> 00:13:16.200]  我們學習去多溝通
[00:13:16.200 --> 00:13:18.520]  不是不溝通可以解決問題
[00:13:18.520 --> 00:13:21.440]  我們願意接納多些不同人的意見
[00:13:21.440 --> 00:13:22.800]  這件事不容易
[00:13:22.800 --> 00:13:24.400]  但是求神幫助
[00:13:24.400 --> 00:13:25.880]  不要將這些怨毒
[00:13:25.880 --> 00:13:28.480]  將埋怨積在我們的心裡面
[00:13:28.480 --> 00:13:33.320]  慢慢慢慢就會成為一個破口
[00:13:33.320 --> 00:13:35.840]  然後經文裡面很快
[00:13:35.840 --> 00:13:37.640]  一個很快的轉折
[00:13:37.640 --> 00:13:38.840]  第二節
[00:13:38.840 --> 00:13:40.600]  幾個字也都很重要的幾個字
[00:13:40.600 --> 00:13:41.520]  我們一起讀
[00:13:41.520 --> 00:13:44.600]  者話耶和話聽見了
[00:13:44.600 --> 00:13:46.920]  這個也是今天我的重點
[00:13:46.920 --> 00:13:49.280]  如果大家今天離開的時候
[00:13:49.280 --> 00:13:50.960]  記住留意這段經文
[00:13:50.960 --> 00:13:53.960]  就是者話耶和話聽見了
[00:13:53.960 --> 00:13:55.240]  上帝很奇妙
[00:13:55.240 --> 00:13:55.920]  他說
[00:13:55.920 --> 00:13:57.160]  你說我不跟你說話
[00:13:57.160 --> 00:13:58.560]  我就跟你說話
[00:13:58.560 --> 00:14:00.960]  就立刻回應了摩西和米利欽
[00:14:00.960 --> 00:14:02.840]  不過是教訓他們
[00:14:02.840 --> 00:14:04.880]  責備他們
[00:14:04.880 --> 00:14:07.240]  經文在這裡沒有交代到
[00:14:07.240 --> 00:14:09.800]  那位古實女子是誰
[00:14:09.800 --> 00:14:11.280]  其實根本都不重要
[00:14:11.280 --> 00:14:14.800]  其實根本就不是整件事的重點
[00:14:14.800 --> 00:14:17.320]  上帝很清楚地指出是
[00:14:17.320 --> 00:14:18.600]  不可以毀謗
[00:14:18.600 --> 00:14:19.560]  不可毀謗
[00:14:19.560 --> 00:14:21.680]  在群體當中不可毀謗
[00:14:21.680 --> 00:14:24.440]  在新約亞各書四章十一十二節裡面
[00:14:24.440 --> 00:14:25.560]  我們一起讀這段經文
[00:14:25.560 --> 00:14:26.480]  一二三
[00:14:26.480 --> 00:14:28.240]  不要互相毀謗
[00:14:28.240 --> 00:14:29.960]  人若毀謗弟兄
[00:14:29.960 --> 00:14:31.520]  或判斷弟兄
[00:14:31.520 --> 00:14:33.400]  就是毀謗律法
[00:14:33.400 --> 00:14:34.920]  判斷律法了
[00:14:34.920 --> 00:14:36.800]  你者毀謗淪赦的
[00:14:36.800 --> 00:14:38.800]  你是誰呢
[00:14:38.800 --> 00:14:40.000]  神問我們
[00:14:40.000 --> 00:14:41.800]  你是哪位
[00:14:41.800 --> 00:14:44.680]  你竟然去毀謗你的淪赦
[00:14:44.680 --> 00:14:49.280]  這個就是新譯本裡面的教導
[00:14:49.280 --> 00:14:50.560]  回到經文裡面
[00:14:50.560 --> 00:14:54.280]  跟著耶和華忽然對摩西阿倫米利暗說
[00:14:54.280 --> 00:14:57.360]  你們三個人都出來到會莫者裡
[00:14:57.360 --> 00:15:00.000]  他們三個人就出來了
[00:15:00.000 --> 00:15:02.280]  我昨天分享這段經文的時候
[00:15:02.280 --> 00:15:04.720]  完了有一個敬拜隊員
[00:15:04.720 --> 00:15:06.200]  很可愛的
[00:15:06.200 --> 00:15:09.480]  他說他給了一節
[00:15:09.480 --> 00:15:12.120]  這個是二零二三年的廣東話的
[00:15:12.120 --> 00:15:14.280]  日本的解釋這句經文
[00:15:14.280 --> 00:15:15.120]  他就說
[00:15:15.120 --> 00:15:18.200]  耶和華忽然出來就說
[00:15:18.200 --> 00:15:21.240]  你們三個猴子給我走出來
[00:15:21.240 --> 00:15:24.600]  這個就是二零二三年的廣東話的日本
[00:15:24.600 --> 00:15:27.400]  你們三個猴子給我走出來
[00:15:27.400 --> 00:15:29.080]  叫他們出來之後
[00:15:29.080 --> 00:15:30.320]  其實你要看看
[00:15:30.320 --> 00:15:32.640]  其實當時這三位仁兄
[00:15:32.640 --> 00:15:36.480]  是以色列一個最高層的領導帶領者
[00:15:36.480 --> 00:15:38.280]  他們帶領著一百萬人
[00:15:38.280 --> 00:15:39.240]  你知道嗎
[00:15:39.240 --> 00:15:42.240]  那時候說出埃及南丁都四十萬
[00:15:42.240 --> 00:15:45.040]  加上加人差不多就一百萬
[00:15:45.040 --> 00:15:48.960]  這三個就是以色列最高層的領導者
[00:15:48.960 --> 00:15:50.320]  要開大會
[00:15:50.320 --> 00:15:53.440]  這也是他們的家庭會議
[00:15:53.440 --> 00:15:55.880]  開會之前有一段經文要和大家分享
[00:15:55.880 --> 00:15:57.200]  是第三節
[00:15:57.200 --> 00:16:01.960]  他說摩西為人極其謙和勝過世上的眾人
[00:16:01.960 --> 00:16:03.880]  這句好像有點難解
[00:16:03.880 --> 00:16:05.000]  為什麼會這樣呢
[00:16:05.000 --> 00:16:07.760]  文素記是誰寫的
[00:16:07.760 --> 00:16:09.760]  摩西寫的
[00:16:09.760 --> 00:16:12.240]  摩西如果是一個極其謙和的人
[00:16:12.240 --> 00:16:14.560]  會不會寫自己極其謙和呢
[00:16:14.560 --> 00:16:15.840]  為什麼會這樣呢
[00:16:15.840 --> 00:16:17.040]  又說他極其謙和
[00:16:17.040 --> 00:16:19.720]  為什麼又在自吹自擂呢
[00:16:19.720 --> 00:16:21.480]  自稱自讚呢
[00:16:21.480 --> 00:16:22.760]  有學者這樣說
[00:16:22.760 --> 00:16:25.280]  他說其實不是摩西寫的
[00:16:25.280 --> 00:16:28.200]  是後來編排舊約聖經的人加插
[00:16:28.200 --> 00:16:30.360]  加插上去解釋這件事
[00:16:30.360 --> 00:16:33.600]  是志在強調為摩西平反
[00:16:33.600 --> 00:16:35.880]  為米利欽和亞倫的指責
[00:16:35.880 --> 00:16:37.960]  非常不公道
[00:16:37.960 --> 00:16:40.600]  縱然是這樣
[00:16:40.600 --> 00:16:42.520]  我覺得什麼原因都好
[00:16:42.520 --> 00:16:44.240]  總之他仍然在聖經裡面
[00:16:44.240 --> 00:16:47.160]  我相信這個是神的密使
[00:16:47.160 --> 00:16:48.280]  因為當中
[00:16:48.280 --> 00:16:49.760]  當我們去看摩西的為人
[00:16:49.760 --> 00:16:53.120]  都好反映到他的聖情的真確性
[00:16:53.120 --> 00:16:54.520]  因為謙和這個字
[00:16:54.520 --> 00:16:57.960]  同在後期新約聖經耶穌去形容自己
[00:16:57.960 --> 00:16:59.960]  我心裡柔和謙卑
[00:16:59.960 --> 00:17:02.600]  是有同一個的意思
[00:17:02.600 --> 00:17:05.720]  摩西有著耶穌基督的聖情
[00:17:05.720 --> 00:17:07.920]  心裡柔和謙卑
[00:17:07.920 --> 00:17:10.360]  這段聖經的存在
[00:17:10.360 --> 00:17:14.480]  亦都是表達到上帝對摩西的加許
