
[00:00:00.000 --> 00:00:02.000]  各位鼎姐妹平安
[00:01:34.780 --> 00:01:39.220]  這份平安不似世人所能及的
[00:01:39.220 --> 00:01:44.200]  這份平安唯獨主耶穌才能夠賞賜
[00:01:44.200 --> 00:01:46.960]  所以今天講到的經文
[00:01:46.960 --> 00:01:48.960]  尤其是第六第七節
[00:01:48.960 --> 00:01:52.600]  可以說是我當時的座右銘
[00:01:52.600 --> 00:01:54.200]  各位兄弟姐妹
[00:01:54.200 --> 00:01:56.200]  請你們回想以往
[00:01:56.200 --> 00:01:58.760]  當你們獨自孤單地
[00:01:58.760 --> 00:02:02.200]  要面對困難,看不到前路的時候
[00:02:02.200 --> 00:02:05.560]  你們會不會抓住上主的應許
[00:02:05.560 --> 00:02:07.560]  做到一無掛祿呢?
[00:02:07.560 --> 00:02:15.200]  還是你們一早已經將賜平安的耶穌拋諸腦後?
[00:02:15.200 --> 00:02:20.640]  盼望活在當下的我們能夠透過今天
[00:02:20.640 --> 00:02:27.680]  盼望活在當下的我們能夠透過保羅昔日的教導而有所得着
[00:02:27.680 --> 00:02:36.080]  讓我們安靜地在主面前低頭祈禱
[00:02:36.080 --> 00:02:40.160]  主耶穌,我們現在要聆聽禰自己的話語
[00:02:40.160 --> 00:02:42.880]  求禰幫助我們,開我們的心
[00:02:42.880 --> 00:02:46.000]  容讓聖靈進入我們的心坎中
[00:02:46.000 --> 00:02:47.840]  求禰使用僕人的口
[00:02:47.840 --> 00:02:54.320]  述說禰賜給我們那種超越人能所瞭解的平安
[00:02:54.320 --> 00:02:57.280]  從而得到那份喜樂的福音
[00:02:57.280 --> 00:03:06.480]  求主幫助我們,祈禱奉主命求,阿們
[00:03:06.480 --> 00:03:08.800]  保羅所建立的很多教會當中
[00:03:08.800 --> 00:03:16.160]  菲拉比教會除了是他在歐洲所建立的第一間教會之外
[00:03:16.160 --> 00:03:21.200]  也是與保羅的關係可以說是最密切的教會
[00:03:21.200 --> 00:03:27.760]  對於保羅的報道事宮是最支持和最認同的教會
[00:03:27.760 --> 00:03:36.480]  但是由於當時傳出了一些菲拉比教會領袖之間的合作問題
[00:03:36.480 --> 00:03:39.920]  於是他們心裏有很多的掛念
[00:03:39.920 --> 00:03:44.720]  令信徒們未能夠同心合意一起去傳揚福音
[00:03:44.720 --> 00:03:52.640]  難怪當時身處在監獄的保羅要堅持要寫這封信給菲拉比的教友
[00:03:52.640 --> 00:03:59.680]  我想請姐妹們幫我們讀出第一至第三節
[00:03:59.680 --> 00:04:02.240]  菲拉比書第四章,對了,一至三節
[00:04:02.240 --> 00:04:04.240]  請姐妹們爲我們讀出,預備起
[00:04:14.720 --> 00:04:21.120]  在第一節裏面,保羅欽菲拉比教友就是她的領袖
[00:04:21.120 --> 00:04:23.120]  就是她的領袖
[00:04:23.120 --> 00:04:25.120]  她是菲拉比的領袖
[00:04:25.120 --> 00:04:27.120]  她是菲拉比的領袖
[00:04:27.120 --> 00:04:29.120]  她是菲拉比的領袖
[00:04:29.120 --> 00:04:31.120]  她是菲拉比的領袖
[00:04:31.120 --> 00:04:33.120]  她是菲拉比的領袖
[00:04:33.120 --> 00:04:35.120]  她是菲拉比的領袖
[00:04:35.120 --> 00:04:37.120]  她是菲拉比的領袖
[00:04:37.120 --> 00:04:39.120]  她是菲拉比的領袖
[00:04:39.120 --> 00:04:41.120]  她是菲拉比的領袖
[00:04:41.120 --> 00:04:43.120]  她是菲拉比的領袖
[00:04:43.120 --> 00:04:45.120]  她是菲拉比的領袖
[00:04:45.120 --> 00:04:47.120]  她是菲拉比的領袖
[00:04:47.120 --> 00:04:49.120]  她是菲拉比的領袖
[00:04:49.120 --> 00:04:51.120]  她是菲拉比的領袖
[00:04:51.120 --> 00:04:53.120]  她是菲拉比的領袖
[00:04:53.120 --> 00:04:55.120]  她是菲拉比的領袖
[00:04:55.120 --> 00:04:57.120]  她是菲拉比的領袖
[00:04:57.120 --> 00:04:59.120]  她是菲拉比的領袖
[00:04:59.120 --> 00:05:01.120]  她是菲拉比的領袖
[00:05:01.120 --> 00:05:03.120]  她是菲拉比的領袖
[00:05:03.120 --> 00:05:05.120]  她是菲拉比的領袖
[00:05:05.120 --> 00:05:07.120]  她是菲拉比的領袖
[00:05:07.120 --> 00:05:09.120]  她是菲拉比的領袖
[00:05:09.120 --> 00:05:11.120]  她是菲拉比的領袖
[00:05:11.120 --> 00:05:13.120]  她是菲拉比的領袖
[00:05:13.120 --> 00:05:15.120]  她是菲拉比的領袖
[00:05:15.120 --> 00:05:17.120]  她是菲拉比的領袖
[00:05:17.120 --> 00:05:19.120]  她是菲拉比的領袖
[00:05:19.120 --> 00:05:21.120]  她是菲拉比的領袖
[00:05:21.120 --> 00:05:23.120]  她是菲拉比的領袖
[00:05:23.120 --> 00:05:25.120]  她是菲拉比的領袖
[00:05:25.120 --> 00:05:27.120]  她是菲拉比的領袖
[00:05:27.120 --> 00:05:29.120]  她是菲拉比的領袖
[00:05:29.120 --> 00:05:31.120]  她是菲拉比的領袖
[00:05:31.120 --> 00:05:33.120]  她是菲拉比的領袖
[00:05:33.120 --> 00:05:35.120]  她是菲拉比的領袖
[00:05:35.120 --> 00:05:37.120]  她是菲拉比的領袖
[00:05:37.120 --> 00:05:39.120]  她是菲拉比的領袖
[00:05:39.120 --> 00:05:41.120]  她是菲拉比的領袖
[00:05:41.120 --> 00:05:43.120]  她是菲拉比的領袖
[00:05:43.120 --> 00:05:45.120]  她是菲拉比的領袖
[00:05:45.120 --> 00:05:47.120]  她是菲拉比的領袖
[00:05:47.120 --> 00:05:49.120]  她是菲拉比的領袖
[00:05:49.120 --> 00:05:51.120]  她是菲拉比的領袖
[00:05:51.120 --> 00:05:53.120]  她是菲拉比的領袖
[00:05:53.120 --> 00:05:55.120]  她是菲拉比的領袖
[00:05:55.120 --> 00:05:57.120]  她是菲拉比的領袖
[00:05:57.120 --> 00:05:59.120]  她是菲拉比的領袖
[00:05:59.120 --> 00:06:01.120]  她是菲拉比的領袖
[00:06:01.120 --> 00:06:03.120]  她是菲拉比的領袖
[00:06:03.120 --> 00:06:05.120]  她是菲拉比的領袖
[00:06:05.120 --> 00:06:07.120]  她是菲拉比的領袖
[00:06:07.120 --> 00:06:09.120]  她是菲拉比的領袖
[00:06:09.120 --> 00:06:11.120]  她是菲拉比的領袖
[00:06:11.120 --> 00:06:13.120]  她是菲拉比的領袖
[00:06:13.120 --> 00:06:15.120]  她是菲拉比的領袖
[00:06:15.120 --> 00:06:17.120]  她是菲拉比的領袖
[00:06:17.120 --> 00:06:19.120]  她是菲拉比的領袖
[00:06:19.120 --> 00:06:21.120]  她是菲拉比的領袖
[00:06:21.120 --> 00:06:23.120]  她是菲拉比的領袖
[00:06:23.120 --> 00:06:25.120]  她是菲拉比的領袖
[00:06:25.120 --> 00:06:27.120]  她是菲拉比的領袖
[00:06:27.120 --> 00:06:29.120]  她是菲拉比的領袖
[00:06:29.120 --> 00:06:31.120]  她是菲拉比的領袖
[00:06:31.120 --> 00:06:33.120]  她是菲拉比的領袖
[00:06:33.120 --> 00:06:35.120]  她是菲拉比的領袖
[00:06:35.120 --> 00:06:37.120]  她是菲拉比的領袖
[00:06:37.120 --> 00:06:39.120]  她是菲拉比的領袖
[00:06:39.120 --> 00:06:41.120]  她是菲拉比的領袖
[00:06:41.120 --> 00:06:43.120]  她是菲拉比的領袖
[00:06:43.120 --> 00:06:45.120]  她是菲拉比的領袖
[00:06:45.120 --> 00:06:47.120]  她是菲拉比的領袖
[00:06:47.120 --> 00:06:49.120]  她是菲拉比的領袖
[00:06:49.120 --> 00:06:51.120]  她是菲拉比的領袖
[00:06:51.120 --> 00:06:53.120]  她是菲拉比的領袖
[00:06:53.120 --> 00:06:55.120]  她是菲拉比的領袖
[00:06:55.120 --> 00:06:57.120]  她是菲拉比的領袖
[00:06:57.120 --> 00:06:59.120]  她是菲拉比的領袖
[00:06:59.120 --> 00:07:01.120]  她是菲拉比的領袖
[00:07:01.120 --> 00:07:03.120]  她是菲拉比的領袖
[00:07:03.120 --> 00:07:05.120]  她是菲拉比的領袖
[00:07:05.120 --> 00:07:07.120]  她是菲拉比的領袖
[00:07:07.120 --> 00:07:09.120]  她是菲拉比的領袖
[00:07:09.120 --> 00:07:11.120]  她是菲拉比的領袖
[00:07:11.120 --> 00:07:13.120]  她是菲拉比的領袖
[00:07:13.120 --> 00:07:15.120]  她是菲拉比的領袖
[00:07:15.120 --> 00:07:17.120]  她是菲拉比的領袖
[00:07:17.120 --> 00:07:19.120]  她是菲拉比的領袖
[00:07:19.120 --> 00:07:21.120]  她是菲拉比的領袖
[00:07:21.120 --> 00:07:23.120]  她是菲拉比的領袖
[00:07:23.120 --> 00:07:25.120]  她是菲拉比的領袖
[00:07:25.120 --> 00:07:27.120]  她是菲拉比的領袖
[00:07:27.120 --> 00:07:29.120]  她是菲拉比的領袖
[00:07:29.120 --> 00:07:31.120]  她是菲拉比的領袖
[00:07:31.120 --> 00:07:33.120]  她是菲拉比的領袖
[00:07:33.120 --> 00:07:35.120]  她是菲拉比的領袖
[00:07:35.120 --> 00:07:37.120]  她是菲拉比的領袖
[00:07:37.120 --> 00:07:39.120]  她是菲拉比的領袖
[00:07:39.120 --> 00:07:41.120]  她是菲拉比的領袖
[00:07:41.120 --> 00:07:43.120]  她是菲拉比的領袖
[00:07:43.120 --> 00:07:45.120]  她是菲拉比的領袖
[00:07:45.120 --> 00:07:47.120]  她是菲拉比的領袖
[00:07:47.120 --> 00:07:49.120]  她是菲拉比的領袖
[00:07:49.120 --> 00:07:51.120]  她是菲拉比的領袖
[00:07:51.120 --> 00:07:53.120]  她是菲拉比的領袖
[00:07:53.120 --> 00:07:55.120]  她是菲拉比的領袖
[00:07:55.120 --> 00:07:57.120]  她是菲拉比的領袖
[00:07:57.120 --> 00:07:59.120]  她是菲拉比的領袖
[00:07:59.120 --> 00:08:01.120]  她是菲拉比的領袖
[00:08:01.120 --> 00:08:03.120]  她是菲拉比的領袖
[00:08:03.120 --> 00:08:05.120]  她是菲拉比的領袖
[00:08:05.120 --> 00:08:07.120]  她是菲拉比的領袖
[00:08:07.120 --> 00:08:09.120]  她是菲拉比的領袖
[00:08:09.120 --> 00:08:11.120]  她是菲拉比的領袖
[00:08:11.120 --> 00:08:13.120]  她是菲拉比的領袖
[00:08:13.120 --> 00:08:15.120]  她是菲拉比的領袖
[00:08:15.120 --> 00:08:17.120]  她是菲拉比的領袖
[00:08:17.120 --> 00:08:19.120]  她是菲拉比的領袖
[00:08:19.120 --> 00:08:21.120]  她是菲拉比的領袖
[00:08:21.120 --> 00:08:23.120]  她是菲拉比的領袖
[00:08:23.120 --> 00:08:25.120]  她是菲拉比的領袖
[00:08:25.120 --> 00:08:27.120]  她是菲拉比的領袖
[00:08:27.120 --> 00:08:29.120]  她是菲拉比的領袖
[00:08:29.120 --> 00:08:31.120]  她是菲拉比的領袖
[00:08:31.120 --> 00:08:33.120]  她是菲拉比的領袖
[00:08:33.120 --> 00:08:35.120]  她是菲拉比的領袖
[00:08:35.120 --> 00:08:37.120]  她是菲拉比的領袖
[00:08:37.120 --> 00:08:39.120]  她是菲拉比的領袖
[00:08:39.120 --> 00:08:41.120]  她是菲拉比的領袖
[00:08:41.120 --> 00:08:43.120]  她是菲拉比的領袖
[00:08:43.120 --> 00:08:45.120]  她是菲拉比的領袖
[00:08:45.120 --> 00:08:47.120]  她是菲拉比的領袖
[00:08:47.120 --> 00:08:49.120]  她是菲拉比的領袖
[00:08:49.120 --> 00:08:51.120]  她是菲拉比的領袖
[00:08:51.120 --> 00:08:53.120]  她是菲拉比的領袖
[00:08:53.120 --> 00:08:55.120]  她是菲拉比的領袖
[00:08:55.120 --> 00:08:57.120]  她是菲拉比的領袖
[00:08:57.120 --> 00:08:59.120]  她是菲拉比的領袖
[00:08:59.120 --> 00:09:01.120]  她是菲拉比的領袖
[00:09:01.120 --> 00:09:03.120]  她是菲拉比的領袖
[00:09:03.120 --> 00:09:05.120]  她是菲拉比的領袖
[00:09:05.120 --> 00:09:07.120]  她是菲拉比的領袖
[00:09:07.120 --> 00:09:09.120]  她是菲拉比的領袖
[00:09:09.120 --> 00:09:11.120]  她是菲拉比的領袖
[00:09:11.120 --> 00:09:13.120]  她是菲拉比的領袖
[00:09:13.120 --> 00:09:15.120]  她是菲拉比的領袖
[00:09:15.120 --> 00:09:17.120]  她是菲拉比的領袖
[00:09:17.120 --> 00:09:19.120]  她是菲拉比的領袖
[00:09:19.120 --> 00:09:21.120]  她是菲拉比的領袖
[00:09:21.120 --> 00:09:23.120]  她是菲拉比的領袖
[00:09:23.120 --> 00:09:25.120]  她是菲拉比的領袖
[00:09:25.120 --> 00:09:27.120]  她是菲拉比的領袖
[00:09:27.120 --> 00:09:29.120]  她是菲拉比的領袖
[00:09:29.120 --> 00:09:31.120]  她是菲拉比的領袖
[00:09:31.120 --> 00:09:33.120]  她是菲拉比的領袖
[00:09:33.120 --> 00:09:35.120]  她是菲拉比的領袖
[00:09:35.120 --> 00:09:37.120]  她是菲拉比的領袖
[00:09:37.120 --> 00:09:39.120]  她是菲拉比的領袖
[00:09:39.120 --> 00:09:41.120]  她是菲拉比的領袖
[00:09:41.120 --> 00:09:43.120]  她是菲拉比的領袖
[00:09:43.120 --> 00:09:45.120]  她是菲拉比的領袖
[00:09:45.120 --> 00:09:47.120]  她是菲拉比的領袖
[00:09:47.120 --> 00:09:49.120]  她是菲拉比的領袖
[00:09:49.120 --> 00:09:51.120]  她是菲拉比的領袖
[00:09:51.120 --> 00:09:53.120]  她是菲拉比的領袖
[00:09:53.120 --> 00:09:55.120]  她是菲拉比的領袖
[00:09:55.120 --> 00:09:57.120]  她是菲拉比的領袖
[00:09:57.120 --> 00:09:59.120]  她是菲拉比的領袖
[00:09:59.120 --> 00:10:01.120]  她是菲拉比的領袖
[00:10:01.120 --> 00:10:03.120]  她是菲拉比的領袖
[00:10:03.120 --> 00:10:05.120]  她是菲拉比的領袖
[00:10:05.120 --> 00:10:07.120]  她是菲拉比的領袖
[00:10:07.120 --> 00:10:09.120]  她是菲拉比的領袖
[00:10:09.120 --> 00:10:11.120]  她是菲拉比的領袖
[00:10:11.120 --> 00:10:13.120]  她是菲拉比的領袖
[00:10:13.120 --> 00:10:15.120]  她是菲拉比的領袖
[00:10:15.120 --> 00:10:17.120]  她是菲拉比的領袖
[00:10:17.120 --> 00:10:19.120]  她是菲拉比的領袖
[00:10:19.120 --> 00:10:21.120]  她是菲拉比的領袖
[00:10:21.120 --> 00:10:23.120]  她是菲拉比的領袖
[00:10:23.120 --> 00:10:25.120]  她是菲拉比的領袖
[00:10:25.120 --> 00:10:27.120]  她是菲拉比的領袖
[00:10:27.120 --> 00:10:29.120]  她是菲拉比的領袖
[00:10:29.120 --> 00:10:31.120]  她是菲拉比的領袖
[00:10:31.120 --> 00:10:33.120]  她是菲拉比的領袖
[00:10:33.120 --> 00:10:35.120]  她是菲拉比的領袖
[00:10:35.120 --> 00:10:37.120]  她是菲拉比的領袖
[00:10:37.120 --> 00:10:39.120]  她是菲拉比的領袖
[00:10:39.120 --> 00:10:41.120]  她是菲拉比的領袖
[00:10:41.120 --> 00:10:43.120]  她是菲拉比的領袖
[00:10:43.120 --> 00:10:45.120]  她是菲拉比的領袖
[00:10:45.120 --> 00:10:47.120]  她是菲拉比的領袖
[00:10:47.120 --> 00:10:49.120]  她是菲拉比的領袖
[00:10:49.120 --> 00:10:51.120]  她是菲拉比的領袖
[00:10:51.120 --> 00:10:53.120]  她是菲拉比的領袖
[00:10:53.120 --> 00:10:55.120]  她是菲拉比的領袖
[00:10:55.120 --> 00:10:57.120]  她是菲拉比的領袖
[00:10:57.120 --> 00:10:59.120]  她是菲拉比的領袖
[00:10:59.120 --> 00:11:01.120]  她是菲拉比的領袖
[00:11:01.120 --> 00:11:03.120]  她是菲拉比的領袖
[00:11:03.120 --> 00:11:05.120]  她是菲拉比的領袖
[00:11:05.120 --> 00:11:07.120]  她是菲拉比的領袖
[00:11:07.120 --> 00:11:09.120]  她是菲拉比的領袖
[00:11:09.120 --> 00:11:11.120]  她是菲拉比的領袖
[00:11:11.120 --> 00:11:13.120]  她是菲拉比的領袖
[00:11:13.120 --> 00:11:15.120]  她是菲拉比的領袖
[00:11:15.120 --> 00:11:17.120]  她是菲拉比的領袖
[00:11:17.120 --> 00:11:19.120]  她是菲拉比的領袖
[00:11:19.120 --> 00:11:21.120]  她是菲拉比的領袖
[00:11:21.120 --> 00:11:23.120]  她是菲拉比的領袖
[00:11:23.120 --> 00:11:25.120]  她是菲拉比的領袖
[00:11:25.120 --> 00:11:27.120]  她是菲拉比的領袖
[00:11:27.120 --> 00:11:29.120]  她是菲拉比的領袖
[00:11:29.120 --> 00:11:31.120]  她是菲拉比的領袖
[00:11:31.120 --> 00:11:33.120]  她是菲拉比的領袖
[00:11:33.120 --> 00:11:35.120]  她是菲拉比的領袖
[00:11:35.120 --> 00:11:37.120]  她是菲拉比的領袖
[00:11:37.120 --> 00:11:39.120]  她是菲拉比的領袖
[00:11:39.120 --> 00:11:41.120]  她是菲拉比的領袖
[00:11:41.120 --> 00:11:45.120]  她是菲拉比的領袖
[00:11:45.120 --> 00:11:47.120]  她是菲拉比的領袖
[00:11:47.120 --> 00:11:49.120]  她是菲拉比的領袖
[00:11:49.120 --> 00:11:51.120]  她是菲拉比的領袖
[00:11:51.120 --> 00:11:53.120]  她是菲拉比的領袖
[00:11:53.120 --> 00:11:55.120]  她是菲拉比的領袖
[00:11:55.120 --> 00:11:57.120]  她是菲拉比的領袖
[00:11:57.120 --> 00:11:59.120]  她是菲拉比的領袖
[00:11:59.120 --> 00:12:01.120]  她是菲拉比的領袖
[00:12:01.120 --> 00:12:03.120]  她是菲拉比的領袖
[00:12:03.120 --> 00:12:05.120]  她是菲拉比的領袖
[00:12:05.120 --> 00:12:07.120]  她是菲拉比的領袖
[00:12:07.120 --> 00:12:09.120]  她是菲拉比的領袖
[00:12:09.120 --> 00:12:11.120]  她是菲拉比的領袖
[00:12:11.120 --> 00:12:13.120]  她是菲拉比的領袖
[00:12:13.120 --> 00:12:15.120]  她是菲拉比的領袖
[00:12:15.120 --> 00:12:17.120]  她是菲拉比的領袖
[00:12:17.120 --> 00:12:19.120]  她是菲拉比的領袖
[00:12:19.120 --> 00:12:21.120]  她是菲拉比的領袖
[00:12:21.120 --> 00:12:23.120]  她是菲拉比的領袖
[00:12:23.120 --> 00:12:25.120]  她是菲拉比的領袖
[00:12:25.120 --> 00:12:27.120]  她是菲拉比的領袖
[00:12:27.120 --> 00:12:29.120]  她是菲拉比的領袖
[00:12:29.120 --> 00:12:31.120]  她是菲拉比的領袖
[00:12:31.120 --> 00:12:33.120]  她是菲拉比的領袖
[00:12:33.120 --> 00:12:35.120]  她是菲拉比的領袖
[00:12:35.120 --> 00:12:37.120]  她是菲拉比的領袖
[00:12:37.120 --> 00:12:39.120]  她是菲拉比的領袖
[00:12:39.120 --> 00:12:41.120]  她是菲拉比的領袖
[00:12:41.120 --> 00:12:43.120]  她是菲拉比的領袖
[00:12:43.120 --> 00:12:45.120]  她是菲拉比的領袖
[00:12:45.120 --> 00:12:47.120]  她是菲拉比的領袖
[00:12:47.120 --> 00:12:49.120]  她是菲拉比的領袖
[00:12:49.120 --> 00:12:51.120]  她是菲拉比的領袖
[00:12:51.120 --> 00:12:53.120]  她是菲拉比的領袖
[00:12:53.120 --> 00:12:55.120]  她是菲拉比的領袖
[00:12:55.120 --> 00:12:57.120]  她是菲拉比的領袖
[00:12:57.120 --> 00:12:59.120]  她是菲拉比的領袖
[00:12:59.120 --> 00:13:01.120]  她是菲拉比的領袖
[00:13:01.120 --> 00:13:03.120]  她是菲拉比的領袖
[00:13:03.120 --> 00:13:05.120]  她是菲拉比的領袖
[00:13:05.120 --> 00:13:07.120]  即是說當上帝保守你的時候
[00:13:07.120 --> 00:13:09.120]  是非常堅固
[00:13:09.120 --> 00:13:11.120]  非常深入
[00:13:11.120 --> 00:13:13.120]  就連我們的心懷意念
[00:13:13.120 --> 00:13:15.120]  都屬於神保守的當中
[00:13:15.120 --> 00:13:17.120]  而我們要注意的是什麼呢?
[00:13:17.120 --> 00:13:19.120]  而我們要注意的是什麼呢?
[00:13:19.120 --> 00:13:21.120]  就是這個超越人所能瞭解的平安
[00:13:21.120 --> 00:13:23.120]  就是這個超越人所能瞭解的平安
[00:13:23.120 --> 00:13:25.120]  是要在耶穌基督裏
[00:13:25.120 --> 00:13:27.120]  是要在耶穌基督裏
[00:13:27.120 --> 00:13:29.120]  我重複一次
[00:13:29.120 --> 00:13:31.120]  我們要得到這個超越人所能瞭解的平安
[00:13:31.120 --> 00:13:33.120]  我們要得到這個超越人所能瞭解的平安
[00:13:33.120 --> 00:13:35.120]  是要在耶穌基督裏
[00:13:35.120 --> 00:13:37.120]  是要在耶穌基督裏
[00:13:37.120 --> 00:13:39.120]  這個平安
[00:13:39.120 --> 00:13:41.120]  因爲這個平安是主耶穌親自賜下
[00:13:41.120 --> 00:13:43.120]  因爲這個平安是主耶穌親自賜下
[00:13:43.120 --> 00:13:45.120]  記得我初信的時候
[00:13:45.120 --> 00:13:47.120]  曾經都按着這個金句來祈禱
[00:13:47.120 --> 00:13:49.120]  曾經都按着這個金句來祈禱
[00:13:49.120 --> 00:13:51.120]  凡事應當無掛累
[00:13:51.120 --> 00:13:53.120]  凡事應當無掛累
[00:13:53.120 --> 00:13:55.120]  將我們所要的告訴神
[00:13:55.120 --> 00:13:57.120]  將我們所要的告訴神
[00:13:57.120 --> 00:13:59.120]  將我們所要的告訴神
[00:13:59.120 --> 00:14:01.120]  將我的憂慮擺低
[00:14:01.120 --> 00:14:03.120]  將我們所要的告訴神
[00:14:03.120 --> 00:14:05.120]  將我們所要的告訴神
[00:14:05.120 --> 00:14:07.120]  將我們所要的告訴神
[00:14:07.120 --> 00:14:09.120]  將我們所要的告訴神
[00:14:09.120 --> 00:14:11.120]  將我們所要的告訴神
[00:14:11.120 --> 00:14:13.120]  將我們所要的告訴神
[00:14:13.120 --> 00:14:15.120]  將我們所要的告訴神
[00:14:15.120 --> 00:14:17.120]  將我們所要的告訴神
[00:14:17.120 --> 00:14:19.120]  將我們所要的告訴神
[00:14:19.120 --> 00:14:21.120]  將我們所要的告訴神
[00:14:21.120 --> 00:14:23.120]  將我們所要的告訴神
[00:14:23.120 --> 00:14:25.120]  將我們所要的告訴神
[00:14:25.120 --> 00:14:27.120]  將我們所要的告訴神
[00:14:27.120 --> 00:14:29.120]  將我們所要的告訴神
[00:14:29.120 --> 00:14:31.120]  將我們所要的告訴神
[00:14:31.120 --> 00:14:33.120]  將我們所要的告訴神
[00:14:33.120 --> 00:14:35.120]  將我們所要的告訴神
[00:14:35.120 --> 00:14:37.120]  將我們所要的告訴神
[00:14:37.120 --> 00:14:39.120]  將我們所要的告訴神
[00:14:39.120 --> 00:14:41.120]  將我們所要的告訴神
[00:14:41.120 --> 00:14:43.120]  將我們所要的告訴神
[00:14:43.120 --> 00:14:45.120]  將我們所要的告訴神
[00:14:45.120 --> 00:14:47.120]  將我們所要的告訴神
[00:14:47.120 --> 00:14:49.120]  將我們所要的告訴神
[00:14:49.120 --> 00:14:51.120]  將我們所要的告訴神
[00:14:51.120 --> 00:14:53.120]  將我們所要的告訴神
[00:14:53.120 --> 00:14:55.120]  將我們所要的告訴神
[00:14:55.120 --> 00:14:57.120]  將我們所要的告訴神
[00:14:57.120 --> 00:14:59.120]  將我們所要的告訴神
[00:14:59.120 --> 00:15:01.120]  將我們所要的告訴神
[00:15:01.120 --> 00:15:03.120]  將我們所要的告訴神
[00:15:03.120 --> 00:15:05.120]  將我們所要的告訴神
[00:15:05.120 --> 00:15:07.120]  將我們所要的告訴神
[00:15:07.120 --> 00:15:09.120]  將我們所要的告訴神
[00:15:09.120 --> 00:15:11.120]  將我們所要的告訴神
[00:15:11.120 --> 00:15:13.120]  將我們所要的告訴神
[00:15:13.120 --> 00:15:15.120]  將我們所要的告訴神
[00:15:15.120 --> 00:15:17.120]  將我們所要的告訴神
[00:15:17.120 --> 00:15:19.120]  將我們所要的告訴神
[00:15:19.120 --> 00:15:21.120]  將我們所要的告訴神
[00:15:21.120 --> 00:15:23.120]  將我們所要的告訴神
[00:15:23.120 --> 00:15:25.120]  將我們所要的告訴神
[00:15:25.120 --> 00:15:27.120]  將我們所要的告訴神
[00:15:27.120 --> 00:15:29.120]  將我們所要的告訴神
[00:15:29.120 --> 00:15:31.120]  將我們所要的告訴神
[00:15:31.120 --> 00:15:33.120]  將我們所要的告訴神
[00:15:33.120 --> 00:15:35.120]  將我們所要的告訴神
[00:15:35.120 --> 00:15:37.120]  將我們所要的告訴神
[00:15:37.120 --> 00:15:39.120]  將我們所要的告訴神
[00:15:39.120 --> 00:15:41.120]  將我們所要的告訴神
[00:15:41.120 --> 00:15:43.120]  將我們所要的告訴神
[00:15:43.120 --> 00:15:45.120]  將我們所要的告訴神
[00:15:45.120 --> 00:15:47.120]  將我們所要的告訴神
[00:15:47.120 --> 00:15:49.120]  將我們所要的告訴神
[00:15:49.120 --> 00:15:51.120]  將我們所要的告訴神
[00:15:51.120 --> 00:15:53.120]  將我們所要的告訴神
[00:15:53.120 --> 00:15:55.120]  將我們所要的告訴神
[00:15:55.120 --> 00:15:57.120]  將我們所要的告訴神
[00:15:57.120 --> 00:15:59.120]  將我們所要的告訴神
[00:15:59.120 --> 00:16:01.120]  將我們所要的告訴神
[00:16:01.120 --> 00:16:03.120]  將我們所要的告訴神
[00:16:03.120 --> 00:16:05.120]  將我們所要的告訴神
