
[00:00:00.000 --> 00:00:03.300]  剛才唱的詩歌是說到
[00:02:32.740 --> 00:02:34.540]  你問他們怕不怕
[00:02:34.540 --> 00:02:37.140]  他們不是有超能的抗體
[00:02:37.140 --> 00:02:38.740]  他們並沒有超能的抗體
[00:02:38.740 --> 00:02:40.940]  他們同樣都要承擔那個風險
[00:02:40.940 --> 00:02:42.840]  他們同樣會承擔那個風險
[00:02:42.840 --> 00:02:46.140]  所以如果頂姐妹私下可以發給你一個的欣賞
[00:02:46.140 --> 00:02:48.040]  還有一個表示感謝
[00:02:48.040 --> 00:02:49.140]  所以弟兄姊妹也有說
[00:02:49.140 --> 00:02:51.740]  可以私下發給他們一個欣賞還有一個感謝
[00:02:51.740 --> 00:02:54.340]  有時候想想如果星期天不用上教會
[00:02:54.340 --> 00:02:55.140]  你想想有多好
[00:02:55.140 --> 00:02:58.140]  有時候想想看星期天不用上教會多好
[00:02:58.140 --> 00:02:59.340]  可以多睡一會
[00:02:59.340 --> 00:03:00.540]  可以多睡一會
[00:03:00.540 --> 00:03:03.740]  多一大半日的時間來處理個人的事情
[00:03:03.740 --> 00:03:06.940]  多大半天的時間可以處理別的事情
[00:03:06.940 --> 00:03:08.740]  很多人都跟我說
[00:03:08.740 --> 00:03:11.940]  自從參加了網上崇拜之後
[00:03:11.940 --> 00:03:14.740]  很多人跟我講說自從參加網上崇拜以後
[00:03:14.740 --> 00:03:16.740]  已經沒有回頭路可走了
[00:03:16.740 --> 00:03:18.340]  已經沒有回頭路可以走了
[00:03:18.340 --> 00:03:23.940]  我經常都在想香港一個這麼節奏快速的城市
[00:03:23.940 --> 00:03:27.740]  我經常在想香港一個節奏快速的城市
[00:03:27.740 --> 00:03:31.140]  五至六天的工作拼搏
[00:03:31.140 --> 00:03:33.740]  五到六天的工作上的拼搏
[00:03:33.740 --> 00:03:39.140]  到了星期六已經真的疲倦到不似人形
[00:03:39.140 --> 00:03:42.140]  星期六可能已經疲倦到不似人形
[00:03:42.140 --> 00:03:44.540]  如果上教會加上來回交通的時間
[00:03:44.540 --> 00:03:48.940]  如果上教會加上來回交通的時間
[00:03:48.940 --> 00:03:52.540]  有時候想深一層不出現都是理所當然的
[00:03:52.540 --> 00:03:54.740]  有時候想不出現也是理所當然的
[00:03:54.740 --> 00:03:56.340]  至少是人之常情
[00:03:56.340 --> 00:03:57.740]  至少應該說這是人之常情
[00:03:57.740 --> 00:04:01.340]  人為什麼要使你捨棄舒適的床
[00:04:01.340 --> 00:04:04.140]  為什麼人要捨棄舒適的床
[00:04:04.140 --> 00:04:05.540]  縮短休息的時間
[00:04:05.540 --> 00:04:06.740]  縮短休息的時間
[00:04:06.740 --> 00:04:09.940]  或者放棄一家人享受天倫之樂
[00:04:09.940 --> 00:04:12.340]  或者放棄一家人享受天倫之樂
[00:04:12.340 --> 00:04:16.140]  或者跟朋友去度一個愉快的假日
[00:04:16.140 --> 00:04:18.540]  或者是跟朋友度一個愉快的假日
[00:04:18.540 --> 00:04:21.340]  給自己長期疲倦的身體可以多一點的休息
[00:04:21.340 --> 00:04:23.540]  讓自己長期疲倦的身體可以休息
[00:04:23.540 --> 00:04:26.540]  除了這份令人尊敬的責任感以外
[00:04:26.540 --> 00:04:29.340]  除了這份令人尊敬的責任感以外
[00:04:29.340 --> 00:04:33.740]  我相信是埋藏在我們每一個人心裏面的一個信念
[00:04:33.740 --> 00:04:37.540]  我相信是埋藏在我們每一個人心裏面的一個信念
[00:04:37.540 --> 00:04:43.140]  神的話語能夠豐盛、豐富的洗滌我們的生命
[00:04:43.140 --> 00:04:45.740]  神的話語能夠豐富的洗滌我們的生命
[00:04:45.740 --> 00:04:47.540]  每個星期我們回來
[00:04:47.540 --> 00:04:48.940]  每個星期我們回來
[00:04:48.940 --> 00:04:50.940]  或者我們在網上參與崇拜
[00:04:50.940 --> 00:04:52.540]  或者我們在網上參與崇拜
[00:04:52.540 --> 00:04:55.940]  我們都希望神的話語可以成為我們的激勵
[00:04:55.940 --> 00:04:58.540]  我們希望神的話語可以成為我們的支點
[00:04:58.540 --> 00:05:01.140]  每一次崇拜完了以後
[00:05:01.140 --> 00:05:03.340]  我們心裏面的信念是加強了
[00:05:03.340 --> 00:05:05.940]  我們心裏面的信念是加強了
[00:05:05.940 --> 00:05:08.140]  對神的話語多一份認識
[00:05:08.140 --> 00:05:10.140]  對神的話語多一份認識
[00:05:10.140 --> 00:05:11.940]  或者帶著希望而來
[00:05:11.940 --> 00:05:13.340]  或者是帶著希望而來
[00:05:13.340 --> 00:05:14.340]  失望而去
[00:05:14.340 --> 00:05:15.740]  失望而去
[00:05:15.740 --> 00:05:18.540]  其實就是大家對神的話語的期待
[00:05:18.540 --> 00:05:21.140]  其實這個就是大家對神的話語的期待
[00:05:21.140 --> 00:05:24.340]  讓我每一次認真去預備講章
[00:05:24.340 --> 00:05:26.940]  讓我每一次認真去預備講章
[00:05:26.940 --> 00:05:28.740]  甚至圖文並茂
[00:05:28.740 --> 00:05:30.540]  甚至圖文並茂
[00:05:30.540 --> 00:05:32.340]  來顯示我有什麼能力
[00:05:32.340 --> 00:05:33.940]  來顯示我有什麼能力
[00:05:33.940 --> 00:05:36.540]  因為如果我不好好宣講神的話語
[00:05:36.540 --> 00:05:38.340]  因為我不好好宣講神的話語
[00:05:38.340 --> 00:05:39.540]  太過對不起大家了
[00:05:39.540 --> 00:05:41.340]  就會對不起大家了
[00:05:41.340 --> 00:05:44.940]  收割的時候我有一個很壞的習慣
[00:05:44.940 --> 00:05:48.340]  年輕的時候小的時候我有一個很壞的習慣
[00:05:48.340 --> 00:05:49.740]  就是經常在家裏偷錢
[00:05:49.740 --> 00:05:51.140]  就是經常在家裏偷錢
[00:05:51.140 --> 00:05:53.140]  那種嚴重的程度
[00:05:53.140 --> 00:05:54.540]  那種嚴重的程度
[00:05:54.540 --> 00:06:00.940]  曾經幾次被家人帶去家裏附近的警局
[00:06:00.940 --> 00:06:04.740]  曾經幾次被家人帶去家裏附近的警局
[00:06:04.740 --> 00:06:06.740]  作為教訓
[00:06:06.740 --> 00:06:09.140]  希望可以收到阻嚇的作用
[00:06:09.140 --> 00:06:12.340]  希望能夠阻嚇的作用
[00:06:12.340 --> 00:06:14.940]  但是出入警局次數多了
[00:06:14.940 --> 00:06:16.940]  但是出入警察局多了
[00:06:16.940 --> 00:06:21.340]  古靈精怪的我發覺不外如是
[00:06:21.340 --> 00:06:24.140]  古靈精怪的我發覺不外如是
[00:06:24.140 --> 00:06:31.140]  特別發覺警察局旁邊警察宿舍有一棵芒果樹
[00:06:31.140 --> 00:06:35.340]  發覺警察局旁邊警察宿舍裏面有一棵芒果樹
[00:06:35.340 --> 00:06:38.740]  結果有一天約同幾個小朋友
[00:06:38.740 --> 00:06:40.540]  有一天約了幾個小朋友
[00:06:40.540 --> 00:06:46.340]  我們千方百計偷進去宿舍裏摘了幾個青色的芒果
[00:06:46.340 --> 00:06:50.740]  我們千方百計偷進去宿舍摘了幾個青色的芒果
[00:06:50.740 --> 00:06:54.340]  又用破世界紀錄的時間飛奔回家
[00:06:54.340 --> 00:06:57.540]  又用破世界紀錄的時間飛奔回家
[00:06:57.540 --> 00:07:01.340]  那時我們還流行有一個米缸
[00:07:01.340 --> 00:07:03.140]  那時我們還流行有一個米缸
[00:07:03.140 --> 00:07:07.140]  將青色的芒果埋在米裏面
[00:07:07.140 --> 00:07:10.540]  把青色的芒果埋到米裏面
[00:07:10.540 --> 00:07:14.740]  每天就像婦產科醫生去檢查生得未
[00:07:14.740 --> 00:07:18.740]  每天就像婦產科醫生去檢查生得未
[00:07:18.740 --> 00:07:21.140]  結果大概過了兩個多星期
[00:07:21.140 --> 00:07:22.540]  結果大概過了兩個多星期
[00:07:22.540 --> 00:07:25.740]  見到那幾個綠色的芒果呈現金黃色
[00:07:25.740 --> 00:07:28.740]  見到那幾個綠色的芒果呈現金黃色
[00:07:28.740 --> 00:07:31.340]  好像聖經所講「及至時候滿足」
[00:07:31.340 --> 00:07:36.940]  然後聖經講到時候我們就召集了幾個死黨
[00:07:36.940 --> 00:07:38.740]  我們就召集了幾個死黨
[00:07:38.740 --> 00:07:41.540]  一起來開芒果的大典
[00:07:41.540 --> 00:07:43.940]  一起來開芒果的大典
[00:07:43.940 --> 00:07:48.340]  幾個小朋友就爭著來吃這些芒果
[00:07:48.340 --> 00:07:50.740]  幾個小朋友就爭著來吃這些芒果
[00:07:50.740 --> 00:07:53.540]  同一時間我們幾個人都發出慘叫
[00:07:53.540 --> 00:07:55.540]  同一時間我們幾個人都發出慘叫
[00:07:55.540 --> 00:07:58.140]  原來這些芒果酸到根本吃不到
[00:07:58.140 --> 00:08:00.540]  原來這些芒果酸到根本吃不到
[00:08:00.540 --> 00:08:04.140]  後來才知道原來香港的土地根本不適合種芒果
[00:08:04.140 --> 00:08:06.940]  後來才知道原來香港的土地根本不適合種芒果
[00:08:06.940 --> 00:08:08.940]  如果要有好的收成
[00:08:08.940 --> 00:08:12.940]  就說西班牙好的時候要花很多的時間去打理
[00:08:12.940 --> 00:08:12.940]  就說西班牙好的時候要花很多的時間去打理
[00:08:12.940 --> 00:08:12.940]  就說西班牙好的時候要花很多的時間去打理
[00:08:12.940 --> 00:08:12.940]  就說西班牙好的時候要花很多的時間去打理
[00:08:12.940 --> 00:08:12.940]  就說西班牙好的時候要花很多的時間去打理
[00:08:12.940 --> 00:08:19.940]  這個就是今天早上耶穌在陽光第七個自我啟示
[00:08:19.940 --> 00:08:19.940]  這個就是今天早上耶穌在陽光第七個自我啟示
[00:08:19.940 --> 00:08:19.940]  這個就是今天早上耶穌在陽光第七個自我啟示
[00:08:19.940 --> 00:08:25.940]  這邊就是耶穌在約翰福音第七個自我啟示
[00:08:25.940 --> 00:08:28.940]  祂宣稱我是真葡萄樹
[00:08:28.940 --> 00:08:30.940]  祂宣稱我是真葡萄樹
[00:08:30.940 --> 00:08:36.940]  我會把今天早上的重點放在修剪和修理上
[00:08:36.940 --> 00:08:36.940]  我會把今天早上的重點放在修剪和修理上
[00:08:36.940 --> 00:08:39.940]  我會把今天早上的重點放在修剪和修理上
[00:08:39.940 --> 00:08:42.940]  為什麼耶穌要說我是真葡萄樹呢?
[00:08:42.940 --> 00:08:44.940]  為什麼耶穌要說我是真葡萄樹呢?
[00:08:44.940 --> 00:08:49.940]  原來在當時耶路撒冷的聖殿大門口有兩條石柱
[00:08:49.940 --> 00:08:49.940]  原來當時耶路撒冷的聖殿大門口有兩條石柱
[00:08:49.940 --> 00:08:52.940]  原來當時耶路撒冷的聖殿大門口有兩條石柱
[00:08:52.940 --> 00:08:52.940]  猶太人用夾金做了兩棵金葡萄樹包著那兩條石柱
[00:08:52.940 --> 00:08:58.940]  猶太人用夾金做了兩棵金葡萄樹包著那兩條石柱
[00:08:58.940 --> 00:08:58.940]  猶太人用金紙做了兩棵葡萄樹包著那兩條石柱
[00:08:58.940 --> 00:09:10.940]  猶太人用金紙做了兩棵金葡萄樹包著那兩條石柱
[00:09:10.940 --> 00:09:12.940]  每個人進聖殿都看到兩棵金葡萄樹
[00:09:12.940 --> 00:09:12.940]  每個人進聖殿都看到兩棵金葡萄樹
[00:09:12.940 --> 00:09:15.940]  引以為榮
[00:09:15.940 --> 00:09:18.940]  但是無論如何貴重這只是一個裝飾
[00:09:18.940 --> 00:09:21.940]  但是無論如何貴重這只是一個裝飾
[00:09:21.940 --> 00:09:29.940]  當然我們知道葡萄樹在聖經裡也指以色列人
[00:09:29.940 --> 00:09:29.940]  當然我們知道葡萄樹在聖經裡也指以色列人
[00:09:29.940 --> 00:09:34.940]  每年大概二月和三月的時候
[00:09:34.940 --> 00:09:37.940]  巴勒斯坦的農夫會到葡萄園那邊
[00:09:37.940 --> 00:09:39.940]  巴勒斯坦的農夫會到葡萄園那邊
[00:09:39.940 --> 00:09:45.940]  他就會剪去一些不結果子的枝子
[00:09:45.940 --> 00:09:47.940]  我們中文叫打枝
[00:09:47.940 --> 00:09:48.940]  我們中文叫打枝
[00:09:48.940 --> 00:09:53.940]  免得那些不結果子的枝子攤分了其他的養分
[00:09:53.940 --> 00:09:53.940]  免得那些不結果子的枝子攤分了其他的養分
[00:09:53.940 --> 00:09:56.940]  免得那些不結果子的枝子攤分了其他的養分
[00:09:56.940 --> 00:09:58.940]  到了八月的時候
[00:09:58.940 --> 00:09:59.940]  到了八月的時候
[00:09:59.940 --> 00:10:04.940]  農夫又會再去葡萄園修剪葡萄樹上的嫩芽
[00:10:04.940 --> 00:10:08.940]  然後到葡萄園裡面去修剪那些嫩芽
[00:10:08.940 --> 00:10:11.940]  令到主幹可以攝取更多的營養
[00:10:11.940 --> 00:10:14.940]  讓主幹能夠吸收更多的營養
[00:10:14.940 --> 00:10:18.940]  讓葡萄可以結出又肥大又多汁的果子
[00:10:18.940 --> 00:10:22.940]  然後讓樹能夠接觸又肥又多汁的果子
[00:10:22.940 --> 00:10:25.940]  我想對曾經種植的丙子梅
[00:10:25.940 --> 00:10:27.940]  這些只是一些普通常識
[00:10:27.940 --> 00:10:29.940]  我相信有從中國東西的丙種子梅
[00:10:29.940 --> 00:10:30.940]  這個是普通常識而已
[00:10:30.940 --> 00:10:34.940]  但是當我讀這本經文的時候
[00:10:34.940 --> 00:10:36.940]  問題就出現了
[00:10:36.940 --> 00:10:39.940]  假如我們說枝子是有感覺的話
[00:10:39.940 --> 00:10:42.940]  假如枝子是有感覺的話
[00:10:42.940 --> 00:10:46.940]  我們比較聖經經常用一種叫疑人法的表達
[00:10:46.940 --> 00:10:48.940]  我們常用一個疑人法的表達
[00:10:48.940 --> 00:10:50.940]  當農夫拿著這個剪刀
[00:10:50.940 --> 00:10:54.940]  當農夫拿著這個剪刀來到葡萄園的時候
[00:10:54.940 --> 00:10:58.940]  到底那個剪除和修理的分別在哪裡呢
[00:10:58.940 --> 00:11:00.940]  那個剪除和修理的分別到底在哪裡
[00:11:00.940 --> 00:11:02.940]  剪那一刻是沒有分別的
[00:11:02.940 --> 00:11:05.940]  都是這樣剪下去
[00:11:05.940 --> 00:11:08.940]  被剪的那一刻
[00:11:08.940 --> 00:11:11.940]  痛苦才是真實的
[00:11:11.940 --> 00:11:14.940]  無論農夫的剪除或者修理
[00:11:14.940 --> 00:11:16.940]  無論農夫的剪除或者修理
[00:11:16.940 --> 00:11:18.940]  那個痛是沒有分別的
[00:11:18.940 --> 00:11:19.940]  那個痛是沒有分別的
[00:11:19.940 --> 00:11:21.940]  我們不理它是二月還是八月
[00:11:21.940 --> 00:11:23.940]  我們不理它是二月還是八月
[00:11:23.940 --> 00:11:26.940]  我不理你要修剪還是要我結果
[00:11:26.940 --> 00:11:29.940]  我不理你是要修剪還是要結果
[00:11:29.940 --> 00:11:31.940]  那個痛是多麼的真實
[00:11:31.940 --> 00:11:32.940]  那個痛是多麼的真實
[00:11:32.940 --> 00:11:35.940]  我們做父母經常都這樣說
[00:11:35.940 --> 00:11:37.940]  我們有時候做父母都這樣講
[00:11:37.940 --> 00:11:39.940]  小孩子不跌不會走
[00:11:39.940 --> 00:11:41.940]  小孩子不跌不會走
[00:11:41.940 --> 00:11:43.940]  所以跌了起身走過
[00:11:43.940 --> 00:11:45.940]  沒關係跌倒起來就可以走了
[00:11:45.940 --> 00:11:47.940]  但是對那個小朋友來說
[00:11:47.940 --> 00:11:48.940]  對那個小朋友來講
[00:11:48.940 --> 00:11:50.940]  他不理那次跌了之後
[00:11:50.940 --> 00:11:53.940]  他不理跌了那次怎麼樣
[00:11:53.940 --> 00:11:55.940]  以後我會不會成為一個短牌的好手
[00:11:55.940 --> 00:11:57.940]  他不會管這個以後我會不會成為一個短牌的好手
[00:11:57.940 --> 00:12:00.940]  跌那一刻他總是大吵大鬧大哭大叫
[00:12:00.940 --> 00:12:02.940]  然後每一次跌下去跌倒的時候
[00:12:02.940 --> 00:12:04.940]  都他大吵大鬧大哭大叫
[00:12:04.940 --> 00:12:07.940]  因為跌那一刻的痛才是最真實的
[00:12:07.940 --> 00:12:09.940]  跌倒那一下子的痛苦才是最真實的
[00:12:09.940 --> 00:12:12.940]  所以同樣在農夫收剪那個葡萄樹的時候
[00:12:12.940 --> 00:12:15.940]  所以農夫在收剪那個葡萄樹的時候
[00:12:15.940 --> 00:12:19.940]  無論是剪除或者修理
[00:12:19.940 --> 00:12:21.940]  無論是剪除或者修理
[00:12:21.940 --> 00:12:23.940]  那個痛是多麼的真實
[00:12:23.940 --> 00:12:24.940]  那個痛是多麼的真實
[00:12:24.940 --> 00:12:26.940]  被剪的時候
[00:12:26.940 --> 00:12:27.940]  被剪的時候
[00:12:27.940 --> 00:12:29.940]  獅子會不會感到困惑呢
[00:12:29.940 --> 00:12:31.940]  獅子會不會感到困惑呢
[00:12:31.940 --> 00:12:34.940]  到底這次的農夫他去收剪我
[00:12:34.940 --> 00:12:36.940]  到底這次農夫去收剪我
[00:12:36.940 --> 00:12:38.940]  到底是想我結果子呢
[00:12:38.940 --> 00:12:40.940]  還是想我不結果子呢
[00:12:40.940 --> 00:12:43.940]  到底是想我結果子還是不結果子呢
[00:12:43.940 --> 00:12:45.940]  那個獅子也都會埋怨
[00:12:45.940 --> 00:12:47.940]  那個獅子也會埋怨
[00:12:47.940 --> 00:12:49.940]  無論是二月還是八月
[00:12:49.940 --> 00:12:50.940]  無論是二月還是八月
[00:12:50.940 --> 00:12:52.940]  每一次的剪都是這樣
[00:12:52.940 --> 00:12:53.940]  每一次的剪都是這麼痛苦
[00:12:53.940 --> 00:12:55.940]  每一次的剪都是這麼真實
[00:12:55.940 --> 00:12:57.940]  每一次的剪都是這麼真實
[00:12:57.940 --> 00:13:00.940]  就同樣對人生種種的苦難的人
[00:13:00.940 --> 00:13:04.940]  就同每一次遇到種種人生的苦難的人
[00:13:04.940 --> 00:13:06.940]  我們都會問
[00:13:06.940 --> 00:13:09.940]  我怎知道神是不是要剪除我呢
[00:13:09.940 --> 00:13:11.940]  我到底神是不是要剪除我呢
[00:13:11.940 --> 00:13:13.940]  或者轉念不看我呢
[00:13:13.940 --> 00:13:14.940]  或者轉念不看我呢
[00:13:14.940 --> 00:13:18.940]  這個困惑也是當時楊福音所呈現的問題
[00:13:18.940 --> 00:13:21.940]  那個時候也是楊福音所呈現的一個問題
[00:13:21.940 --> 00:13:24.940]  如果你看楊福音十三章到十七章
[00:13:24.940 --> 00:13:27.940]  如果你看楊福音第十三章到第十七章
[00:13:27.940 --> 00:13:30.940]  耶穌在離世之前安慰他的門徒
[00:13:30.940 --> 00:13:32.940]  耶穌在離世之前安慰他的門徒
[00:13:32.940 --> 00:13:35.940]  祂會賜下寶慧師作為他們的啟迪
[00:13:35.940 --> 00:13:38.940]  祂會賜下寶慧師作為他們的啟迪
[00:13:38.940 --> 00:13:42.940]  祂都提醒將來他們要面對別人的誤解
[00:13:42.940 --> 00:13:44.940]  他們以後也會面對別人的誤解
[00:13:44.940 --> 00:13:45.940]  憎恨
[00:13:45.940 --> 00:13:46.940]  憎恨
[00:13:46.940 --> 00:13:47.940]  排斥
[00:13:47.940 --> 00:13:48.940]  排斥
[00:13:48.940 --> 00:13:49.940]  甚至迫害
[00:13:49.940 --> 00:13:50.940]  甚至迫害
[00:13:50.940 --> 00:13:54.940]  所以在大圖畫之下你看珍葡萄樹這個描述
[00:13:54.940 --> 00:13:57.940]  所以在大圖畫裡面你看珍葡萄樹這個描述
[00:13:57.940 --> 00:14:00.940]  你就知道剪除和修理背後的意義
[00:14:00.940 --> 00:14:03.940]  你就知道剪除和修理背後的意義
[00:14:03.940 --> 00:14:07.940]  中國著名的傳道人王明道先生曾經這樣講
[00:14:07.940 --> 00:14:10.940]  中國著名的傳道人王明道先生這樣講
[00:14:10.940 --> 00:14:12.940]  他說做傳道人要任勞任怨
[00:14:12.940 --> 00:14:15.940]  他說做傳道人要任勞任怨
[00:14:15.940 --> 00:14:17.940]  但是他說任勞容易
[00:14:17.940 --> 00:14:19.940]  他說任勞容易
[00:14:19.940 --> 00:14:21.940]  任怨卻是十分困難
[00:14:21.940 --> 00:14:23.940]  任怨是十分困難
[00:14:23.940 --> 00:14:25.940]  有時候想很多人都可以發脾氣
[00:14:25.940 --> 00:14:27.940]  想想看人人都可以發脾氣
[00:14:27.940 --> 00:14:30.940]  牧師傳道人永遠要笑容滿面
[00:14:30.940 --> 00:14:32.940]  牧師傳道人永遠要笑容滿面
[00:14:32.940 --> 00:14:34.940]  人人都可以對教會不滿
[00:14:34.940 --> 00:14:36.940]  每一個人都可以對教會不滿
[00:14:36.940 --> 00:14:38.940]  可以平頭本足
[00:14:38.940 --> 00:14:39.940]  可以平頭本足
[00:14:39.940 --> 00:14:42.940]  牧師就永遠要將責任關上身上
[00:14:42.940 --> 00:14:45.940]  每一次牧師就把責任扛在肩上
[00:14:45.940 --> 00:14:47.940]  有多少個會員會問一下自己
[00:14:47.940 --> 00:14:50.940]  到底有多少個會員會問自己
[00:14:50.940 --> 00:14:52.940]  我們有沒有履行自己基督徒的本分呢
[00:14:52.940 --> 00:14:54.940]  我們到底有沒有履行基督徒的本分呢
[00:14:54.940 --> 00:14:56.940]  或者我們要問一下
[00:14:56.940 --> 00:14:57.940]  或者我們要問一下
[00:14:57.940 --> 00:14:58.940]  教會不是牧師的
[00:14:58.940 --> 00:15:00.940]  教會不是牧師的
[00:15:00.940 --> 00:15:01.940]  不是牧師的專利
[00:15:01.940 --> 00:15:02.940]  也不是牧師的專利
[00:15:02.940 --> 00:15:03.940]  教會是我們每一個人
[00:15:03.940 --> 00:15:05.940]  教會是我們每一個人
[00:15:05.940 --> 00:15:07.940]  所以你覺得這個教會是你屬靈的家
[00:15:07.940 --> 00:15:10.940]  就是說你能夠教這個教會是你屬靈的家
[00:15:10.940 --> 00:15:11.940]  我們每一個人都有份
[00:15:11.940 --> 00:15:12.940]  我們每一個人都有份
[00:15:12.940 --> 00:15:14.940]  那知道是一回事
[00:15:14.940 --> 00:15:15.940]  知道是一回事
[00:15:15.940 --> 00:15:18.940]  情況發生的時候又是另一回事
[00:15:18.940 --> 00:15:21.940]  當這個情況發生的時候又是另一回事
[00:15:21.940 --> 00:15:24.940]  這種困惑不單是用福音所呈現的
[00:15:24.940 --> 00:15:27.940]  這種困惑不是用福音所呈現的
[00:15:27.940 --> 00:15:31.940]  這個也是我們每一個基督徒所要面對的問題
[00:15:31.940 --> 00:15:33.940]  這個也是我們每一個基督徒所要面對的問題
[00:15:33.940 --> 00:15:37.940]  我們哪一個人曾經被經歷那種
[00:15:37.940 --> 00:15:39.940]  被切割那種的痛苦呢
[00:15:39.940 --> 00:15:44.940]  我們每一個人都曾經有經歷過被切割的那種痛苦
[00:15:44.940 --> 00:15:47.940]  包括我們工作事業的停滯不前
[00:15:47.940 --> 00:15:49.940]  包括我們工作事業的停滯不前
[00:15:49.940 --> 00:15:51.940]  或者工作上遇到很多的困難
[00:15:51.940 --> 00:15:53.940]  或者我們工作遇到很多的困難
[00:15:53.940 --> 00:15:54.940]  我們失業
[00:15:54.940 --> 00:15:55.940]  我們失業
[00:15:55.940 --> 00:15:56.940]  我們健康出現問題
[00:15:56.940 --> 00:15:57.940]  我們健康出現問題
[00:15:57.940 --> 00:15:59.940]  我們的夢想幻滅
[00:15:59.940 --> 00:16:00.940]  我們的夢想幻滅
[00:16:00.940 --> 00:16:02.940]  我們的摯愛親人患病離去
[00:16:02.940 --> 00:16:04.940]  我們的摯愛親人患病離去
[00:16:04.940 --> 00:16:07.940]  每當我們遇到這些困難的時候
[00:16:07.940 --> 00:16:08.940]  每一次當我們遇到這些困難的時候
[00:16:08.940 --> 00:16:10.940]  其實都是一種被切割的感覺
[00:16:10.940 --> 00:16:12.940]  其實都是一種被切割的感覺
[00:16:12.940 --> 00:16:15.940]  甚至是一種被撕裂連根拔起
[00:16:15.940 --> 00:16:18.940]  甚至是一種被撕裂連根拔起的感覺
[00:16:18.940 --> 00:16:24.940]  我記得當初我真的不太想移民去美國
[00:16:24.940 --> 00:16:28.940]  我記得當初我真的不太想移民去美國
[00:16:28.940 --> 00:16:32.940]  但是因為Apple哥哥的申請
