
[00:00:00.000 --> 00:00:00.980]  好,歡迎各位
[00:05:50.680 --> 00:05:54.160]  在凱撒尼亞菲勒比的高山
[00:05:54.160 --> 00:05:55.840]  就是黑門山
[00:05:55.840 --> 00:05:56.960]  2800米高
[00:05:56.960 --> 00:06:00.680]  9200呎高的山上
[00:06:00.680 --> 00:06:03.160]  有什麼地理線索可以告訴我
[00:06:03.160 --> 00:06:09.480]  仍然是在凱撒尼亞菲勒比附近的高山發生的呢
[00:06:09.480 --> 00:06:12.080]  因為在故事的情節上
[00:06:12.080 --> 00:06:13.360]  上一章下一章
[00:06:13.360 --> 00:06:14.760]  其他方案書都是一樣
[00:06:14.760 --> 00:06:17.320]  沒有什麼位置上的移動
[00:06:17.320 --> 00:06:19.600]  在凱撒尼亞菲勒比附近
[00:06:19.600 --> 00:06:21.600]  就是有高山
[00:06:21.600 --> 00:06:25.800]  並且是以色列地裡面最大最高的山峰
[00:06:25.800 --> 00:06:27.360]  也在耶穌的變相
[00:06:27.360 --> 00:06:29.520]  祂將祂榮耀彰顯的時候
[00:06:29.520 --> 00:06:33.280]  就有摩西和伊利亞出現
[00:06:33.280 --> 00:06:36.400]  猶太的文學認為這兩個人很特別
[00:06:36.400 --> 00:06:39.160]  他們兩個都沒有死
[00:06:39.160 --> 00:06:40.520]  伊利亞當然是很特別
[00:06:40.520 --> 00:06:43.800]  因為他離世的情節
[00:06:43.800 --> 00:06:48.080]  就記載在聶王記下第二章
[00:06:48.080 --> 00:06:51.600]  這裡說到他在約旦河東
[00:06:51.600 --> 00:06:54.760]  就有一些戰車
[00:06:54.760 --> 00:06:59.760]  火馬車接伊利亞升天
[00:06:59.760 --> 00:07:02.360]  大家記得這個地方就是靠近
[00:07:02.360 --> 00:07:04.200]  上一次我們提過的
[00:07:04.200 --> 00:07:06.640]  就是耶穌受洗的地方
[00:07:06.640 --> 00:07:10.640]  伊利亞當然沒有死 直接被提上天
[00:07:10.640 --> 00:07:13.280]  所以末後的時候他又會再降臨
[00:07:13.280 --> 00:07:14.600]  那麼摩西又如何呢
[00:07:14.600 --> 00:07:17.440]  大家記得摩西在新明記
[00:07:17.440 --> 00:07:19.800]  最後一章明明是說他死了
[00:07:19.800 --> 00:07:23.040]  並且埋葬在尼泊爾山
[00:07:23.040 --> 00:07:26.240]  尼泊爾山在約旦河東的平原
[00:07:26.240 --> 00:07:28.240]  其中一個山峰
[00:07:28.240 --> 00:07:32.400]  但是你知道摩西是一些很重要的人物
[00:07:32.400 --> 00:07:37.680]  所以兩約中間的文學就不斷去猜想摩西是怎樣的
[00:07:37.680 --> 00:07:39.480]  摩西其實是沒有死的
[00:07:39.480 --> 00:07:44.000]  有些文學就說摩西其實又是好像伊利亞一樣被接上天
[00:07:44.000 --> 00:07:46.680]  所以在當時猶太人的心裡面
[00:07:46.680 --> 00:07:50.280]  這兩個人不單是代表律法和先知
[00:07:50.280 --> 00:07:51.800]  代表整個的九約
[00:07:51.800 --> 00:07:54.280]  這兩個人也是很奇特的人
[00:07:54.280 --> 00:07:57.120]  也是末世裡面很重要的角色
[00:07:57.120 --> 00:07:59.520]  並且你留意地理上
[00:07:59.520 --> 00:08:03.600]  這兩個人都是在聖地以外的約旦河東的人
[00:08:03.600 --> 00:08:08.760]  那麼摩西從來沒有踏足過應許之地
[00:08:08.760 --> 00:08:14.080]  他只是在約旦河東的尼泊爾山
[00:08:14.080 --> 00:08:18.360]  遠望應許之地
[00:08:18.360 --> 00:08:20.760]  然後就離開世界了
[00:08:20.760 --> 00:08:27.400]  伊利亞當然是在北國以色列阿哈耶西別時候做先知的
[00:08:27.400 --> 00:08:29.720]  但是伊利亞本身是一個什麼人呢?
[00:08:29.720 --> 00:08:31.600]  他是約旦河東的人
[00:08:31.600 --> 00:08:34.640]  他的鄉下就是基列
[00:08:34.640 --> 00:08:36.560]  聶王記上十七章第一節
[00:08:36.560 --> 00:08:41.480]  就是說基列寄居的提斯比人
[00:08:41.480 --> 00:08:43.240]  伊利亞
[00:08:43.240 --> 00:08:46.880]  所以伊利亞的鄉下就在基列地
[00:08:46.880 --> 00:08:47.720]  Gilead
[00:08:47.720 --> 00:08:48.600]  Gilead在哪裡呢?
[00:08:48.600 --> 00:08:50.360]  就是約旦河東的山區
[00:08:50.360 --> 00:08:55.000]  或者基列這個地方是泛指約旦河東
[00:08:55.000 --> 00:08:58.040]  聖地以外東邊的一個地區
[00:08:58.040 --> 00:08:59.280]  Gilead這個字
[00:08:59.280 --> 00:09:02.160]  基列應該大家是很熟悉的
[00:09:02.160 --> 00:09:06.600]  因為最近新冠病毒疫情的緣故
[00:09:06.600 --> 00:09:11.800]  我們聽到美國有一家公司叫做Gilead Sciences
[00:09:11.800 --> 00:09:14.400]  就是Gilead的科學公司
[00:09:14.400 --> 00:09:16.520]  這個是製藥的公司
[00:09:16.520 --> 00:09:20.880]  他們有一種特效藥叫做Randesivir
[00:09:20.880 --> 00:09:26.800]  你就會問為什麼藥廠、藥公司會叫做Gilead呢?
[00:09:26.800 --> 00:09:29.200]  用了聖經這個字
[00:09:29.200 --> 00:09:30.480]  基列呢?
[00:09:30.480 --> 00:09:32.800]  因為聖經裡面曾經提過
[00:09:32.800 --> 00:09:34.040]  基列這個地方
[00:09:34.040 --> 00:09:36.600]  因為是約旦河東比較高的地方
[00:09:36.600 --> 00:09:38.040]  林木比較茂盛
[00:09:38.040 --> 00:09:40.000]  雨水比較多
[00:09:40.000 --> 00:09:41.960]  連聖經的時代
[00:09:41.960 --> 00:09:44.560]  基列也盛產一種乳香
[00:09:44.560 --> 00:09:46.560]  一種膏藥
[00:09:46.560 --> 00:09:48.240]  Balm of Gilead
[00:09:48.240 --> 00:09:50.440]  耶利米斯第八章曾經提過
[00:09:50.440 --> 00:09:53.200]  他說基列那裡是有乳香的
[00:09:53.200 --> 00:09:59.160]  有一些能夠治病和治傷口的一些膏藥
[00:09:59.160 --> 00:10:02.160]  為什麼你不去那裡才罵那些意識的人
[00:10:02.160 --> 00:10:03.640]  為什麼你去拜別神
[00:10:03.640 --> 00:10:05.040]  去其他外國的地方
[00:10:05.040 --> 00:10:08.320]  去找醫治你的藥物呢?
[00:10:08.320 --> 00:10:09.200]  無論如何
[00:10:09.200 --> 00:10:13.040]  摩西、以利亞他們是約旦河東的人
[00:10:13.040 --> 00:10:16.640]  他們是聖地以外的人
[00:10:16.640 --> 00:10:21.040]  跟耶穌在故事裡面一起出現
[00:10:21.040 --> 00:10:24.160]  這個登山變場
[00:10:24.160 --> 00:10:26.840]  耶穌將祂榮耀顯出的地方
[00:10:26.840 --> 00:10:29.120]  也是在約旦河東的地方
[00:10:46.640 --> 00:11:15.640]  (音樂)
[00:11:15.640 --> 00:11:18.560]  看完這些不同山的景色
[00:11:18.560 --> 00:11:19.560]  都是很美的
[00:11:19.560 --> 00:11:21.760]  但是我們想進一步問一個問題
[00:11:21.760 --> 00:11:24.440]  如果真的是Mark Herman
[00:11:24.440 --> 00:11:25.840]  是黑門山
[00:11:25.840 --> 00:11:27.960]  約旦河東這個高山
[00:11:27.960 --> 00:11:29.440]  那又怎麼樣呢?
[00:11:29.440 --> 00:11:34.360]  可能重點真的不是山在哪裡
[00:11:34.360 --> 00:11:38.000]  而是山上發生什麼事情才是重點
[00:11:38.000 --> 00:11:41.160]  古人的概念
[00:11:41.160 --> 00:11:46.560]  高山是天與地的連繫
[00:11:46.560 --> 00:11:48.240]  天與地中間
[00:11:48.240 --> 00:11:51.040]  就是神在這裡降臨
[00:11:51.040 --> 00:11:53.600]  神在這裡對人說話
[00:11:53.600 --> 00:11:55.560]  尤其是在《馬太福音》
[00:11:55.560 --> 00:11:57.440]  以前也曾經提過
[00:11:57.440 --> 00:12:01.160]  《馬太福音》提過七座山
[00:12:01.160 --> 00:12:02.760]  比如說八福山
[00:12:02.760 --> 00:12:04.840]  八福山就是耶穌上山的時候
[00:12:04.840 --> 00:12:05.760]  祂坐下來
[00:12:05.760 --> 00:12:07.360]  然後門徒來到祂跟前
[00:12:07.360 --> 00:12:09.760]  祂就開口教訓他們
[00:12:09.760 --> 00:12:12.840]  耶穌就像摩西上山一樣
[00:12:12.840 --> 00:12:15.960]  將律法賜下
[00:12:15.960 --> 00:12:17.560]  然後《馬太福音》最後
[00:12:17.560 --> 00:12:20.960]  28章第16節的大使命山所謂
[00:12:20.960 --> 00:12:22.960]  就在迦尼尼的山頭上
[00:12:22.960 --> 00:12:23.960]  耶穌約定他們
[00:12:23.960 --> 00:12:25.760]  然後將大使命賜給他們
[00:12:25.760 --> 00:12:27.560]  所以《馬太福音》第17章第1節
[00:12:27.560 --> 00:12:31.760]  那裡也提到登山變相在高山上
[00:12:31.760 --> 00:12:32.760]  情節是怎麼樣呢?
[00:12:32.760 --> 00:12:33.760]  第17章第1節
[00:12:33.760 --> 00:12:34.760]  過了六天
[00:12:34.760 --> 00:12:39.160]  耶穌帶著彼得、雅各和雅各的兄弟約翰
[00:12:39.160 --> 00:12:41.760]  暗暗地上了高山
[00:12:41.760 --> 00:12:44.760]  就在他們面前變了形象
[00:12:44.760 --> 00:12:46.960]  臉面明亮如白日頭
[00:12:46.960 --> 00:12:49.160]  衣裳潔白如光
[00:12:49.160 --> 00:12:52.560]  忽然有摩西、以利亞向他們顯現
[00:12:52.560 --> 00:12:54.560]  跟耶穌說話
[00:12:54.560 --> 00:12:55.560]  彼得對耶穌說
[00:12:55.560 --> 00:12:57.760]  主啊,我們在這裡真好
[00:12:57.760 --> 00:13:01.360]  祢若願意,我就在這裡搭三座棚
[00:13:01.360 --> 00:13:02.360]  一座為祢
[00:13:02.360 --> 00:13:03.760]  一座為摩西
[00:13:03.760 --> 00:13:05.560]  一座為以利亞
[00:13:05.560 --> 00:13:10.760]  說話之間忽然有一朵光明的雲彩遮蓋他們
[00:13:10.760 --> 00:13:13.760]  且有聲音從雲彩裡面出來說
[00:13:13.760 --> 00:13:15.160]  這是我的愛子
[00:13:15.160 --> 00:13:16.960]  我所喜悅的
[00:13:16.960 --> 00:13:18.560]  你們要聽他
[00:13:18.560 --> 00:13:22.160]  門徒聽見就俯伏在地極其害怕
[00:13:22.160 --> 00:13:23.760]  耶穌進前來摸他們說
[00:13:23.760 --> 00:13:25.160]  起來不要害怕
[00:13:25.160 --> 00:13:26.560]  他們舉目不見一人
[00:13:26.560 --> 00:13:28.160]  只見耶穌在那裡
[00:13:28.160 --> 00:13:29.160]  下山的時候
[00:13:29.160 --> 00:13:30.360]  耶穌吩咐他們說
[00:13:30.360 --> 00:13:32.160]  人子還沒有從死裡復活
[00:13:32.160 --> 00:13:35.160]  你們不要將所看見的告訴人
[00:13:35.160 --> 00:13:39.360]  這個記載發現摩西代表律法書
[00:13:39.360 --> 00:13:42.160]  以利亞代表末世的先知
[00:13:42.160 --> 00:13:45.160]  即是復興摩西律法的先知
[00:13:45.160 --> 00:13:48.560]  所以兩個人代表整個的舊約
[00:13:48.560 --> 00:13:49.560]  來到耶穌面前
[00:13:49.560 --> 00:13:54.360]  即是耶穌是整本舊約所指向的那位承傳者
[00:13:54.360 --> 00:13:58.360]  摩西和以利亞兩個人在山上
[00:13:58.360 --> 00:14:00.360]  和耶穌在榮耀裡面顯現
[00:14:00.360 --> 00:14:02.160]  提出一個很重要的重點
[00:14:02.160 --> 00:14:05.360]  就是這兩個人另外的特徵
[00:14:05.360 --> 00:14:07.360]  就是兩個人都曾經在山上
[00:14:07.360 --> 00:14:08.560]  在舊約
[00:14:08.560 --> 00:14:10.960]  和榮耀的神相遇
[00:14:10.960 --> 00:14:12.760]  並且是同一座山
[00:14:12.760 --> 00:14:14.560]  這座山叫西乃山
[00:14:14.560 --> 00:14:15.760]  或者叫賀列山
[00:14:15.760 --> 00:14:18.560]  Mount Sinai或者Mount Horat
[00:14:18.560 --> 00:14:23.560]  這座西乃山就在現在的西乃半島南面
[00:14:23.560 --> 00:14:24.760]  叫Jabut Musa
[00:14:24.760 --> 00:14:26.560]  即是Mount of Moses
[00:14:26.560 --> 00:14:28.960]  記得舊約裡面的情節
[00:14:28.960 --> 00:14:31.560]  就是說以色列人出埃及之後
[00:14:31.560 --> 00:14:34.360]  他們經過西乃的曠野
[00:14:34.360 --> 00:14:37.160]  然後來到西乃山或者賀列山
[00:14:37.160 --> 00:14:40.160]  神就在山上和他們顯現
[00:14:40.160 --> 00:14:41.560]  摩西也上山
[00:14:41.560 --> 00:14:46.360]  在榮耀當中和神說話和對話
[00:14:46.360 --> 00:14:48.560]  出埃及的二十四章十二節
[00:14:48.560 --> 00:14:49.960]  耶和華和摩西說
[00:14:49.960 --> 00:14:51.560]  你想到我這里來
[00:14:51.560 --> 00:14:53.160]  上山來到這裡
[00:14:53.160 --> 00:14:54.560]  我要把石板
[00:14:54.560 --> 00:14:57.560]  並且我所寫的律法和誡明詞給你
[00:14:57.560 --> 00:14:59.560]  你就可以教訓百姓
[00:14:59.560 --> 00:15:01.960]  雲彩遮蓋山六日
[00:15:01.960 --> 00:15:03.160]  第七天
[00:15:03.160 --> 00:15:07.560]  神就在雲中去召摩西和祂說話
[00:15:07.560 --> 00:15:09.960]  耶和華的榮耀停在山頂上
[00:15:09.960 --> 00:15:11.960]  在以色列人的眼前
[00:15:11.960 --> 00:15:13.760]  形狀如烈火
[00:15:13.760 --> 00:15:15.160]  這裡發生什麼事呢?
[00:15:15.160 --> 00:15:19.160]  就好像耶穌的登山變相的故事
[00:15:19.160 --> 00:15:21.160]  你看到有高山
[00:15:21.160 --> 00:15:22.160]  過了六天
[00:15:22.160 --> 00:15:23.360]  這裡也有說到
[00:15:23.360 --> 00:15:26.360]  雲彩停在山上遮蓋山六日
[00:15:26.360 --> 00:15:27.960]  第七天就說話了
[00:15:27.960 --> 00:15:30.760]  就像馬太福一樣的十七章的情節
[00:15:30.760 --> 00:15:35.760]  在這裡很長的幾章的情節裡
[00:15:35.760 --> 00:15:37.960]  說到摩西在山上發生什麼事
[00:15:37.960 --> 00:15:39.760]  他不但見到榮耀的神
[00:15:39.760 --> 00:15:41.760]  不但見到上帝的榮光
[00:15:41.760 --> 00:15:44.760]  並且他自己的面也發光
[00:15:44.760 --> 00:15:45.760]  這些情節
[00:15:45.760 --> 00:15:49.160]  就說到摩西變相
[00:15:49.160 --> 00:15:53.360]  到耶穌變相的時候
[00:15:53.360 --> 00:15:54.560]  其實也是一樣
[00:15:54.560 --> 00:15:57.760]  其實說到耶穌登山變相
[00:15:57.760 --> 00:16:03.360]  就好像帶著以色列門徒來到西乃山
[00:16:03.360 --> 00:16:05.560]  再經歷一次
[00:16:05.560 --> 00:16:07.560]  說完摩西就說到以利亞
[00:16:07.560 --> 00:16:09.560]  以利亞有一段的經歷
[00:16:09.560 --> 00:16:11.560]  也很像摩西
[00:16:11.560 --> 00:16:15.360]  就是在聶王記上第十九章
[00:16:15.360 --> 00:16:18.360]  那裡說到以利亞逃亡
[00:16:18.360 --> 00:16:21.960]  因為阿哈和耶洗別要追殺他
[00:16:21.960 --> 00:16:29.160]  所以他從以色列走到南面的西乃山
[00:16:29.160 --> 00:16:31.560]  他走到神的山
[00:16:31.560 --> 00:16:33.160]  上帝的山就是赫列山
[00:16:33.160 --> 00:16:34.160]  就是西乃山
[00:16:34.160 --> 00:16:35.960]  他在那裡進了一個洞
[00:16:35.960 --> 00:16:37.360]  就住在洞中
[00:16:37.360 --> 00:16:39.160]  耶和華的話就說到他了
[00:16:39.160 --> 00:16:40.360]  他說以利亞你在做什麼
[00:16:40.360 --> 00:16:41.160]  以利亞就回答他
[00:16:41.160 --> 00:16:42.760]  我為耶和華大發熱心
[00:16:42.760 --> 00:16:43.960]  以色列人背棄你的約
[00:16:43.960 --> 00:16:44.760]  毀壞你的祭壇
[00:16:44.760 --> 00:16:46.160]  用刀殺你的先知
[00:16:46.160 --> 00:16:46.960]  現在只剩下我一個
[00:16:46.960 --> 00:16:49.160]  連我的命都可能沒有了
[00:16:49.160 --> 00:16:49.960]  耶和華就跟他說
[00:16:49.960 --> 00:16:52.360]  你出來站在山上
[00:16:52.360 --> 00:16:53.960]  在我面前
[00:16:53.960 --> 00:16:55.760]  那時耶和華從那裡經過
[00:16:55.760 --> 00:16:57.560]  在他面前有裂風大作
[00:16:57.560 --> 00:16:58.760]  崩山碎石
[00:16:58.760 --> 00:17:00.560]  耶和華卻不在風中
[00:17:00.560 --> 00:17:01.560]  風後有地震
[00:17:01.560 --> 00:17:02.960]  耶和華卻不在其中
[00:17:02.960 --> 00:17:04.760]  地震之後有火
[00:17:04.760 --> 00:17:06.560]  耶和華也不在火中
[00:17:06.560 --> 00:17:09.960]  火後就有微小的聲音
[00:17:09.960 --> 00:17:12.560]  以利亞聽見這個聲音
[00:17:12.560 --> 00:17:17.160]  就用愛依蒙全念出來動口
[00:17:17.160 --> 00:17:18.760]  有聲音又對他說
[00:17:18.760 --> 00:17:19.960]  以利亞你在做什麼
[00:17:19.960 --> 00:17:21.560]  他的回答都是一樣
[00:17:21.560 --> 00:17:23.560]  最後耶和華對他說
[00:17:23.560 --> 00:17:24.760]  你回去
[00:17:24.760 --> 00:17:27.960]  從曠野的路去大馬士革
[00:17:27.960 --> 00:17:29.760]  去到那裡你要勾勒不同的人
[00:17:29.760 --> 00:17:31.760]  來審判以色列人
[00:17:31.760 --> 00:17:35.360]  這些在舊約裡面叫做theophanies
[00:17:35.360 --> 00:17:38.760]  即是上帝顯現的異象
[00:17:38.760 --> 00:17:40.560]  人見到這些榮耀的時候
[00:17:40.560 --> 00:17:44.960]  其實是初嘗將來天國的榮美
[00:17:44.960 --> 00:17:46.760]  但一個很重要的
[00:17:46.760 --> 00:17:49.360]  不是看見什麼
[00:17:49.360 --> 00:17:51.760]  當然有描述很多看見的情況
[00:17:51.760 --> 00:17:55.960]  有榮光、有烈風、有火等等
[00:17:55.960 --> 00:17:58.360]  有白光等等
[00:17:58.360 --> 00:18:02.960]  但似乎重點最後是說話
[00:18:02.960 --> 00:18:04.760]  你留意摩西
[00:18:04.760 --> 00:18:06.760]  見到榮耀之後
[00:18:06.760 --> 00:18:07.760]  經常出現一句說話
[00:18:07.760 --> 00:18:10.160]  就是耶和華曉遇摩西
[00:18:10.160 --> 00:18:11.960]  去吩咐摩西
[00:18:11.960 --> 00:18:14.560]  告訴他要去見回眸
[00:18:14.560 --> 00:18:17.360]  按照我的說話去見回眸
[00:18:17.360 --> 00:18:18.560]  你要行律法
[00:18:18.560 --> 00:18:19.960]  你要教導你的子民
[00:18:19.960 --> 00:18:23.360]  你要遵守約裡面的規條
[00:18:23.360 --> 00:18:27.160]  最重要的當然是上帝頒佈十誡
[00:18:27.160 --> 00:18:28.960]  他們來到西大山的時候
[00:18:28.960 --> 00:18:30.960]  上帝最重要的頒佈的
[00:18:30.960 --> 00:18:32.760]  就是十誡ten commandments
[00:18:32.760 --> 00:18:35.360]  其實十誡本身的原文
[00:18:35.360 --> 00:18:37.160]  不是誡命
