
[00:00:00.000 --> 00:00:01.000]  鼎智培平安
[00:02:29.000 --> 00:02:31.000]  那時候學校裡面有聖經科
[00:02:31.000 --> 00:02:33.000]  第一課就講這段聖經
[00:02:33.000 --> 00:02:35.000]  第一個要背墨的就是這段聖經
[00:02:35.000 --> 00:02:38.000]  我記得第一次墨書不合格,在中學的時候就是這段聖經
[00:02:38.000 --> 00:02:42.000]  只留了一點點,大概這樣
[00:02:42.000 --> 00:02:44.000]  我很記得這段聖經
[00:02:44.000 --> 00:02:47.000]  因為在我小時候,我喜歡看運動比賽
[00:02:47.000 --> 00:02:49.000]  我喜歡看足球比賽,看世界盃
[00:02:49.000 --> 00:02:51.000]  我喜歡看奧運
[00:02:51.000 --> 00:02:52.000]  不知道大家喜不喜歡
[00:02:52.000 --> 00:02:53.000]  有時候在世界盃的時候
[00:02:53.000 --> 00:02:55.000]  你會看到後面有些人不知道舉過什麼牌
[00:02:55.000 --> 00:02:57.000]  以前是手寫的
[00:02:57.000 --> 00:02:59.000]  有三點點十六,有沒有見過?
[00:02:59.000 --> 00:03:01.000]  有沒有見過?沒有什麼留意
[00:03:01.000 --> 00:03:04.000]  我那時候很小,已經留意到突然間三點點十六
[00:03:04.000 --> 00:03:08.000]  有時候還看到前面有幾個英文字,是John
[00:03:08.000 --> 00:03:12.000]  原來很多人當時是藉著不同的方法
[00:03:12.000 --> 00:03:15.000]  在大型運動,因為那些大型運動商有機會上電視
[00:03:15.000 --> 00:03:18.000]  在足球的龍門後面舉過牌
[00:03:18.000 --> 00:03:20.000]  約翰福一,John,三張十六
[00:03:20.000 --> 00:03:24.000]  提醒大家,上帝愛世人,要拯救
[00:03:24.000 --> 00:03:25.000]  我小時候當然不知道
[00:03:25.000 --> 00:03:27.000]  還沒回教會,慢慢長大就會知道
[00:03:27.000 --> 00:03:28.000]  可能你沒有印象
[00:03:28.000 --> 00:03:31.000]  如果你有印象,現在看回幾十年前的運動
[00:03:31.000 --> 00:03:32.000]  特別是足球賽,很多的
[00:03:32.000 --> 00:03:34.000]  在旁邊就是有人舉的牌
[00:03:34.000 --> 00:03:37.000]  因為有一次,當我去到奧運的地方宣教的時候
[00:03:37.000 --> 00:03:39.000]  我還見到周圍的人都會舉著這些牌
[00:03:39.000 --> 00:03:42.000]  只是告訴你,上帝是拯救
[00:03:42.000 --> 00:03:45.000]  上帝愛世人,甚至將他的獨生子賜給我們
[00:03:45.000 --> 00:03:48.000]  叫一切信他的人,不致滅亡,返德永生
[00:03:48.000 --> 00:03:50.000]  非常之重要,非常之熟悉
[00:03:50.000 --> 00:03:52.000]  也可以說是聖經裡面金句中的金句
[00:03:52.000 --> 00:03:54.000]  所以領子妹,你背不到金句
[00:03:54.000 --> 00:03:55.000]  都要背到這句
[00:03:55.000 --> 00:03:59.000]  就是不要像我這樣扭扭搞到不合格
[00:03:59.000 --> 00:04:01.000]  基督教常常說愛
[00:04:01.000 --> 00:04:02.000]  就算你回教會,回開
[00:04:02.000 --> 00:04:04.000]  或者你其實很少回教會都好
[00:04:04.000 --> 00:04:06.000]  想起基督教,通常都會想起愛
[00:04:06.000 --> 00:04:08.000]  如果你說基督教是愛的宗教
[00:04:08.000 --> 00:04:10.000]  我相信沒有人會異議
[00:04:10.000 --> 00:04:13.000]  在我們今時今日所認識的愛
[00:04:13.000 --> 00:04:15.000]  或者我們體會的愛
[00:04:15.000 --> 00:04:17.000]  跟我們聖經裡面所說的有什麼分別呢?
[00:04:17.000 --> 00:04:21.000]  中國人傳統的愛字,我很喜歡這個愛字
[00:04:21.000 --> 00:04:24.000]  我有一次很記得,剛才在短宣的時候
[00:04:24.000 --> 00:04:26.000]  我有機會寫大字,有機會再和大家分享
[00:04:26.000 --> 00:04:28.000]  寫一個愛字,講一個故事
[00:04:28.000 --> 00:04:30.000]  用心去接受這個故事
[00:04:30.000 --> 00:04:33.000]  愛這個字,在中國人的傳統
[00:04:33.000 --> 00:04:35.000]  最早期,根據一些記載
[00:04:35.000 --> 00:04:37.000]  大約在戰國的時候就出現這個金文
[00:04:37.000 --> 00:04:39.000]  有這個愛這個字
[00:04:39.000 --> 00:04:41.000]  是一個人張開他的口
[00:04:41.000 --> 00:04:43.000]  用右手去捉住他的心
[00:04:43.000 --> 00:04:45.000]  代表著他張開口告訴別人
[00:04:45.000 --> 00:04:47.000]  心裡面喜歡的意思
[00:04:47.000 --> 00:04:49.000]  所以愛這個字是一個意會詞
[00:04:49.000 --> 00:04:51.000]  我們要愛,在心裡面
[00:04:51.000 --> 00:04:53.000]  還要開口告訴別人愛
[00:04:53.000 --> 00:04:55.000]  愛是要說的
[00:04:55.000 --> 00:04:57.000]  到了後期,當秦始皇統一
[00:04:57.000 --> 00:04:59.000]  六國統一之後
[00:04:59.000 --> 00:05:01.000]  改做小算等等
[00:05:01.000 --> 00:05:03.000]  愛這個字就在下面加了一隻腳
[00:05:03.000 --> 00:05:06.000]  向下的腳,象徵著愛都有些行動
[00:05:06.000 --> 00:05:08.000]  所以簡單地說,中國人傳統的愛
[00:05:08.000 --> 00:05:10.000]  在心裡面要說出口,還有行動
[00:05:10.000 --> 00:05:12.000]  這個就是愛
[00:05:12.000 --> 00:05:14.000]  丙子牧,你的愛是不是這樣呢?
[00:05:14.000 --> 00:05:17.000]  是不是在心裡面又說出口,又有行動呢?
[00:05:17.000 --> 00:05:20.000]  今時今日現代人的愛是怎樣的?
[00:05:20.000 --> 00:05:22.000]  在你的認識裡面
[00:05:22.000 --> 00:05:24.000]  你應該有很多年輕的同學
[00:05:24.000 --> 00:05:26.000]  你的同學之間,或者我身邊的朋友
[00:05:26.000 --> 00:05:29.000]  今天你上網常常看到的愛是怎樣的?
[00:05:29.000 --> 00:05:31.000]  是有什麼特徵的?
[00:05:31.000 --> 00:05:33.000]  這個世代的愛有什麼特徵?
[00:05:33.000 --> 00:05:35.000]  這個世代的愛,那些人說什麼呢?
[00:05:35.000 --> 00:05:37.000]  愛說好feel,感覺良好就愛
[00:05:37.000 --> 00:05:40.000]  感覺不錯,我覺得好,那就愛
[00:05:40.000 --> 00:05:42.000]  甚至很多時候,自我滿足
[00:05:42.000 --> 00:05:44.000]  我喜歡的那些,我就愛
[00:05:44.000 --> 00:05:46.000]  而我喜歡的那些是愛,慢慢就變成
[00:05:46.000 --> 00:05:48.000]  那種網上獨特的什麼呢?
[00:05:48.000 --> 00:05:50.000]  有些東西我不愛,就投訴
[00:05:50.000 --> 00:05:52.000]  那些叫鍵盤戰士,大家不知道
[00:05:52.000 --> 00:05:55.000]  網上不斷打字,沒什麼行動
[00:05:55.000 --> 00:05:57.000]  不喜歡就不喜歡
[00:05:57.000 --> 00:06:00.000]  所以打一個記述,一個post出來
[00:06:00.000 --> 00:06:03.000]  很多人就like,很多人就憤怒
[00:06:03.000 --> 00:06:05.000]  就打兩個字,我喜歡不喜歡
[00:06:05.000 --> 00:06:07.000]  不喜歡就不喜歡,很快地表達
[00:06:07.000 --> 00:06:10.000]  很直接的,我感覺覺得不好就不好
[00:06:10.000 --> 00:06:12.000]  這個就是唯一的標準
[00:06:12.000 --> 00:06:14.000]  我的愛好,個人的感受
[00:06:14.000 --> 00:06:16.000]  就是唯一愛的標準
[00:06:16.000 --> 00:06:19.000]  甚至慢慢將愛變成什麼呢?
[00:06:19.000 --> 00:06:23.000]  變成一種佔有欲,我要擁有
[00:06:23.000 --> 00:06:25.000]  正如廣東話的愛字很有趣
[00:06:25.000 --> 00:06:28.000]  我經常覺得廣東話的愛字有很深厚的意思
[00:06:28.000 --> 00:06:29.000]  不知道你覺不覺得?
[00:06:29.000 --> 00:06:31.000]  就是一會兒下午你去喝茶
[00:06:31.000 --> 00:06:35.000]  去隔壁餐廳、酒樓,侍應就問你
[00:06:35.000 --> 00:06:37.000]  喝什麼茶?你愛什麼?
[00:06:37.000 --> 00:06:41.000]  我愛保利,我愛壽味,我愛蝦餃
[00:06:41.000 --> 00:06:43.000]  是這樣回答的
[00:06:43.000 --> 00:06:45.000]  你試試一會兒轉個方法
[00:06:45.000 --> 00:06:48.000]  當侍應問你,哥仔,愛什麼茶?
[00:06:48.000 --> 00:06:50.000]  我愛你
[00:06:50.000 --> 00:06:52.000]  你試試一會兒,不要說愛港
[00:06:52.000 --> 00:06:54.000]  看他有什麼反應,他可能呆了望著你
[00:06:54.000 --> 00:06:57.000]  不是吧?我問你要保利還是壽味
[00:06:57.000 --> 00:06:59.000]  問你要小馬還是蝦餃,你愛我
[00:06:59.000 --> 00:07:01.000]  廣東話的愛字很有趣
[00:07:01.000 --> 00:07:03.000]  我愛那些東西,我愛
[00:07:03.000 --> 00:07:05.000]  小朋友,我愛,我愛
[00:07:05.000 --> 00:07:07.000]  他的概念就是我擁有,我屬於我
[00:07:07.000 --> 00:07:08.000]  我拿了就是愛
[00:07:08.000 --> 00:07:10.000]  以後不要隨便說愛
[00:07:10.000 --> 00:07:11.000]  別人問你愛保利還是壽味
[00:07:11.000 --> 00:07:13.000]  你回答他,我要保利
[00:07:13.000 --> 00:07:15.000]  我想飲保利
[00:07:15.000 --> 00:07:18.000]  你愛人應該不是愛保利、壽味
[00:07:18.000 --> 00:07:20.000]  很有趣,這個愛字有時候
[00:07:20.000 --> 00:07:22.000]  就是這樣表達在我們當中
[00:07:22.000 --> 00:07:24.000]  甚至愛會變成很多非理性
[00:07:24.000 --> 00:07:26.000]  打開報紙、打新聞
[00:07:26.000 --> 00:07:29.000]  這樣也可以,背後都是愛的字
[00:07:29.000 --> 00:07:31.000]  不過可以愛到沒了道德、沒了價值
[00:07:31.000 --> 00:07:34.000]  甚至傷害很多其他人
[00:07:34.000 --> 00:07:36.000]  以致得到自己的目標
[00:07:36.000 --> 00:07:38.000]  得到自己想佔有的事情
[00:07:38.000 --> 00:07:42.000]  而愛常常都是這樣,聖經裡面怎麼說愛呢?
[00:07:42.000 --> 00:07:45.000]  在養虎林,剛才大家看到的
[00:07:45.000 --> 00:07:47.000]  三章十四、十五節這樣說
[00:07:47.000 --> 00:07:49.000]  摩西在曠野裡如何舉蛇人子
[00:07:49.000 --> 00:07:54.000]  也如何被舉起,叫一切信他的人都得到永生
[00:07:54.000 --> 00:07:58.000]  摩西舉蛇是一個什麼故事呢?
[00:07:58.000 --> 00:08:01.000]  剛才聽到舊約文數記一個很特別的故事
[00:08:01.000 --> 00:08:03.000]  文數記二十一章四到九節他們說
[00:08:03.000 --> 00:08:05.000]  當他們一班人走到去荷里山
[00:08:05.000 --> 00:08:08.000]  當時摩西帶他們離開埃及地
[00:08:08.000 --> 00:08:10.000]  出到去荷爾山的地方
[00:08:10.000 --> 00:08:14.000]  他們繞過以東地往紅海那裡走
[00:08:14.000 --> 00:08:17.000]  一路在路上,百姓心裡面就煩躁
[00:08:17.000 --> 00:08:19.000]  聖經裡面說的百姓煩躁
[00:08:19.000 --> 00:08:22.000]  當然,走了很久好像沒出路一樣煩躁
[00:08:22.000 --> 00:08:24.000]  當人面對很多的難處、煩躁的時候
[00:08:24.000 --> 00:08:28.000]  百姓向上帝和摩西發怨言就說
[00:08:28.000 --> 00:08:30.000]  你們為什麼要將我從埃及領上來
[00:08:30.000 --> 00:08:32.000]  讓我們死在曠野呢?
[00:08:32.000 --> 00:08:34.000]  這裡沒糧食沒水
[00:08:34.000 --> 00:08:38.000]  我們厭惡這些淡而無味的食物
[00:08:38.000 --> 00:08:42.000]  這一班人被摩西帶領去到曠野的地方
[00:08:42.000 --> 00:08:46.000]  他們發脾氣,他們發怨言說沒東西吃
[00:08:46.000 --> 00:08:49.000]  看清楚,是不是真的沒東西吃呢?
[00:08:49.000 --> 00:08:50.000]  這裡說沒東西吃
[00:08:50.000 --> 00:08:53.000]  我們厭惡這些淡而無味的食物
[00:08:53.000 --> 00:08:56.000]  就是有東西吃,不過鹽的東西不夠味
[00:08:56.000 --> 00:08:58.000]  你想想,不是沒東西吃,有啊
[00:08:58.000 --> 00:09:01.000]  不過他們覺得淡而無味,所以埋怨
[00:09:01.000 --> 00:09:03.000]  其實飽腹已經很好,是不是?
[00:09:03.000 --> 00:09:05.000]  去曠野,居然埋怨
[00:09:05.000 --> 00:09:09.000]  耀華就派火蛇進入百姓當中去咬他們
[00:09:09.000 --> 00:09:12.000]  於是以斯里文中就死了很多百姓
[00:09:12.000 --> 00:09:14.000]  百姓到了摩西那裡就說
[00:09:14.000 --> 00:09:15.000]  我們有罪啊
[00:09:15.000 --> 00:09:18.000]  因為我們向耀華和你發怨言
[00:09:18.000 --> 00:09:21.000]  你向耀華禱告,叫蛇離開我們
[00:09:21.000 --> 00:09:23.000]  於是摩西為百姓禱告
[00:09:23.000 --> 00:09:24.000]  耀華就跟摩西說
[00:09:24.000 --> 00:09:28.000]  你要做一條火蛇掛在竿子上
[00:09:28.000 --> 00:09:32.000]  犯被蛇咬的,一望這些蛇就必存活
[00:09:32.000 --> 00:09:36.000]  摩西就做了一條銅蛇掛在竿子上
[00:09:36.000 --> 00:09:37.000]  犯被蛇咬的
[00:09:37.000 --> 00:09:40.000]  一望這條銅蛇就活著了
[00:09:40.000 --> 00:09:41.000]  這裡面經文說
[00:09:41.000 --> 00:09:44.000]  就是有一班人去埋怨上帝
[00:09:44.000 --> 00:09:46.000]  接著就有災禍
[00:09:46.000 --> 00:09:50.000]  災禍臨到之後他們就明白自己錯了
[00:09:50.000 --> 00:09:52.000]  他們認罪他們悔改
[00:09:52.000 --> 00:09:54.000]  當他們認罪悔改之後
[00:09:54.000 --> 00:09:55.000]  上帝是怎樣做呢?
[00:09:55.000 --> 00:09:58.000]  上帝在這裡當人認罪悔改
[00:09:58.000 --> 00:10:01.000]  上帝就擺一個形像
[00:10:01.000 --> 00:10:04.000]  用火蛇,其實是蛇咬他們的蛇
[00:10:04.000 --> 00:10:07.000]  上帝用火蛇掛在竿子上
[00:10:07.000 --> 00:10:10.000]  舉高,叫摩西舉高,讓人看見
[00:10:10.000 --> 00:10:13.000]  人能夠仰望到主的恩典
[00:10:13.000 --> 00:10:16.000]  人就能夠在當中得到拯救
[00:10:16.000 --> 00:10:17.000]  換句話說
[00:10:17.000 --> 00:10:19.000]  本來人是有罪,需要被定罪
[00:10:19.000 --> 00:10:22.000]  需要在公義之下被審判,應該要死
[00:10:22.000 --> 00:10:25.000]  所以當中有人埋怨,有人發怨
[00:10:25.000 --> 00:10:27.000]  結果就沒有了他們的生命
[00:10:27.000 --> 00:10:29.000]  但是上帝的拯救就是告訴我們
[00:10:29.000 --> 00:10:31.000]  我們可以仰望得到拯救
[00:10:31.000 --> 00:10:34.000]  而且上帝用的那個技好有趣
[00:10:34.000 --> 00:10:37.000]  上帝用銅蛇去取代那個火蛇
[00:10:37.000 --> 00:10:39.000]  火蛇就是咬他們
[00:10:39.000 --> 00:10:41.000]  讓他們喪失生命困苦的
[00:10:41.000 --> 00:10:44.000]  銅蛇被高舉,就是能夠讓他們活著
[00:10:44.000 --> 00:10:47.000]  這個很有趣的故事,也告訴我們
[00:10:47.000 --> 00:10:49.000]  上帝的拯救是這樣的
[00:10:49.000 --> 00:10:52.000]  只要我們認罪悔改,我們就能夠仰望我們的主
[00:10:52.000 --> 00:10:55.000]  在剛剛聽的二不所書裡面
[00:10:55.000 --> 00:10:57.000]  在二章一到三節這樣說的
[00:10:57.000 --> 00:10:58.000]  請再聽一次
[00:10:58.000 --> 00:11:01.000]  從前你們因著自己的過犯罪惡而死了
[00:11:01.000 --> 00:11:04.000]  那個時候你們在過犯罪惡中生活
[00:11:04.000 --> 00:11:07.000]  隨從今世的風俗
[00:11:07.000 --> 00:11:10.000]  順復空中的掌權者的領袖
[00:11:10.000 --> 00:11:15.000]  就是今世現今在叛逆人心中運行的邪靈
[00:11:15.000 --> 00:11:17.000]  我們從前都是這樣生活在他們當中的
[00:11:17.000 --> 00:11:19.000]  放縱肉體的屍肉
[00:11:19.000 --> 00:11:22.000]  隨著肉體和心中的意念去做
[00:11:22.000 --> 00:11:27.000]  跟別人一樣,生來就是應該受刑罰的人
[00:11:27.000 --> 00:11:30.000]  這個描述像不像我剛才說人對愛的描述
[00:11:30.000 --> 00:11:32.000]  今時今世這一代的人對愛的描述
[00:11:32.000 --> 00:11:36.000]  放縱屍肉,隨從肉體和心中所想的就做
[00:11:36.000 --> 00:11:38.000]  跟身邊的人一樣
[00:11:38.000 --> 00:11:41.000]  丁子梅,你跟身邊的人是否一樣呢?
[00:11:41.000 --> 00:11:43.000]  我們在教會裡成長,我們認識信仰
[00:11:43.000 --> 00:11:44.000]  我們知道信仰是愛
[00:11:44.000 --> 00:11:47.000]  我們有愛,跟身邊的人是否一樣呢?
[00:11:47.000 --> 00:11:49.000]  基督的愛是怎樣呢?
[00:11:49.000 --> 00:11:52.000]  基督的愛讓我們生命中得到盼望
[00:11:52.000 --> 00:11:55.000]  今天看的讓方三章
[00:11:55.000 --> 00:11:58.000]  在中間開始看,其實前面有個故事
[00:11:58.000 --> 00:12:00.000]  耶穌不是突然間爆句金句
[00:12:00.000 --> 00:12:03.000]  有人經常都說,現今很多人說金句很叻
[00:12:03.000 --> 00:12:04.000]  就說他金句王
[00:12:04.000 --> 00:12:06.000]  有人甚至說耶穌不是最近是金句王
[00:12:06.000 --> 00:12:08.000]  為什麼聖經這麼多金句
[00:12:08.000 --> 00:12:09.000]  耶穌不是突然間爆金句出來的
[00:12:09.000 --> 00:12:10.000]  有原因的
[00:12:10.000 --> 00:12:12.000]  讓方三章第一節其實講一個故事
[00:12:12.000 --> 00:12:14.000]  一個相遇
[00:12:14.000 --> 00:12:17.000]  耶穌和一個他很愛的人相遇
[00:12:17.000 --> 00:12:20.000]  這位仁兄叫做尼哥德姆
[00:12:20.000 --> 00:12:22.000]  有一個法律賽人叫做尼哥德姆
[00:12:22.000 --> 00:12:24.000]  是猶太人的官
[00:12:24.000 --> 00:12:26.000]  這個人晚上來到見耶穌
[00:12:26.000 --> 00:12:29.000]  這個官竟然晚上見耶穌
[00:12:29.000 --> 00:12:31.000]  晚上不是我們今天這麼簡單
[00:12:31.000 --> 00:12:32.000]  晚上約一頓飯吃
[00:12:32.000 --> 00:12:35.000]  當時晚上沒有燈
[00:12:35.000 --> 00:12:36.000]  晚上那些人不出街
[00:12:36.000 --> 00:12:37.000]  他刻意晚上見耶穌
[00:12:37.000 --> 00:12:39.000]  可能他不想讓人知道他見耶穌
[00:12:39.000 --> 00:12:40.000]  又或者他覺得很重要
[00:12:40.000 --> 00:12:42.000]  所以那晚要見耶穌
[00:12:42.000 --> 00:12:43.000]  他去到耶穌那裡
[00:12:43.000 --> 00:12:44.000]  和耶穌說拉比
[00:12:44.000 --> 00:12:45.000]  就是老師的意思
[00:12:45.000 --> 00:12:49.000]  老師,我們知道你是由上帝那裡來的師父
[00:12:49.000 --> 00:12:51.000]  因為你所行的神蹟
[00:12:51.000 --> 00:12:54.000]  若果無上帝同在,無人能行
[00:12:54.000 --> 00:12:56.000]  很厲害,這位法律賽人
[00:12:56.000 --> 00:12:59.000]  他知道耶穌行神蹟其事
[00:12:59.000 --> 00:13:00.000]  耶穌就回答了
[00:13:00.000 --> 00:13:02.000]  我實實在在地告訴你
[00:13:02.000 --> 00:13:06.000]  人若不重生,就不能見上帝一國
[00:13:06.000 --> 00:13:09.000]  這裡講一個很特別的描述叫做重生
[00:13:09.000 --> 00:13:12.000]  再一次,再一次有他的生命
[00:13:12.000 --> 00:13:13.000]  尼古多姆就不太明白
[00:13:13.000 --> 00:13:15.000]  尼古多姆就問,人都老了
[00:13:15.000 --> 00:13:17.000]  怎樣重生?
[00:13:17.000 --> 00:13:20.000]  難道他回到母親的肚子裡再出來嗎?
[00:13:20.000 --> 00:13:22.000]  是的,重生生一次
[00:13:22.000 --> 00:13:24.000]  怎樣回到母親的肚子裡呢?
[00:13:24.000 --> 00:13:26.000]  耶穌的答案是什麼呢?
[00:13:26.000 --> 00:13:28.000]  我實實在在地告訴你
[00:13:28.000 --> 00:13:30.000]  人若不是從水和聖靈生的
[00:13:30.000 --> 00:13:33.000]  就不能見上帝一國
[00:13:33.000 --> 00:13:35.000]  從肉生生的就是肉生
[00:13:35.000 --> 00:13:38.000]  從靈生的就是靈
[00:13:38.000 --> 00:13:40.000]  我說,你們必須重生
[00:13:40.000 --> 00:13:42.000]  你們不要以為稀奇
[00:13:42.000 --> 00:13:44.000]  風隨著意思吹
[00:13:44.000 --> 00:13:46.000]  你聽見風的聲音的響聲
[00:13:46.000 --> 00:13:48.000]  卻不曉得在哪裡來
[00:13:48.000 --> 00:13:49.000]  往哪裡去
[00:13:49.000 --> 00:13:53.000]  凡是從聖靈生的都是這樣
[00:13:53.000 --> 00:13:55.000]  耶穌講一個很重要
[00:13:55.000 --> 00:13:57.000]  好像很深奧的道理
[00:13:57.000 --> 00:13:59.000]  耶穌說這個重生是不同的
[00:13:59.000 --> 00:14:01.000]  如果從肉生生的
[00:14:01.000 --> 00:14:02.000]  是肉生而已
[00:14:02.000 --> 00:14:03.000]  肉生即是怎樣呢?
[00:14:03.000 --> 00:14:05.000]  肉生即是會有死的日子
[00:14:05.000 --> 00:14:07.000]  肉生會有很多限制
[00:14:07.000 --> 00:14:09.000]  肉生跟現在一樣
[00:14:09.000 --> 00:14:10.000]  原來我們要重生
[00:14:10.000 --> 00:14:12.000]  不是我們的生命重生一次
[00:14:12.000 --> 00:14:13.000]  好像來不及理解
[00:14:13.000 --> 00:14:15.000]  從母親的肚子裡再出來
[00:14:15.000 --> 00:14:18.000]  是代表我們要過一個很不同的生活
[00:14:18.000 --> 00:14:22.000]  這裏講的是靈裏面的重生
[00:14:22.000 --> 00:14:25.000]  是靈裏面生的才是靈
[00:14:25.000 --> 00:14:26.000]  什麼叫靈裏面生呢?
[00:14:26.000 --> 00:14:28.000]  耶穌給了一個解釋
[00:14:28.000 --> 00:14:29.000]  風隨著意思吹
[00:14:29.000 --> 00:14:30.000]  這個風這個字
[00:14:30.000 --> 00:14:31.000]  其實跟靈這個字
[00:14:31.000 --> 00:14:32.000]  是一樣的意思
[00:14:32.000 --> 00:14:33.000]  聖經裏面講的風
[00:14:33.000 --> 00:14:35.000]  很多時候跟靈有關
[00:14:35.000 --> 00:14:36.000]  你聽見風的響聲
[00:14:36.000 --> 00:14:37.000]  不曉得在哪裡來
[00:14:37.000 --> 00:14:39.000]  往哪裡去
[00:14:39.000 --> 00:14:40.000]  聖靈的重生
[00:14:40.000 --> 00:14:41.000]  其實我們真的不太知道
[00:14:41.000 --> 00:14:42.000]  怎樣出現
[00:14:42.000 --> 00:14:44.000]  怎樣發生
[00:14:44.000 --> 00:14:46.000]  基督徒是否真的生命改變
[00:14:46.000 --> 00:14:47.000]  是否真的成長
[00:14:47.000 --> 00:14:49.000]  是否真的能夠得到新的生命呢?
[00:14:49.000 --> 00:14:51.000]  可能看上去不太知道
[00:14:51.000 --> 00:14:52.000]  不太像
[00:14:52.000 --> 00:14:53.000]  不太察覺
[00:14:53.000 --> 00:14:54.000]  或者我也猜不到
[00:14:54.000 --> 00:14:55.000]  不過裏面很有趣的
[00:14:55.000 --> 00:14:56.000]  耶穌用一個比喻
[00:14:56.000 --> 00:14:57.000]  他說風隨著意思吹
[00:14:57.000 --> 00:14:59.000]  風是我們控制不了的
[00:14:59.000 --> 00:15:01.000]  自然的風隨著意思去吹
[00:15:01.000 --> 00:15:02.000]  就是上帝的心意
[00:15:02.000 --> 00:15:04.000]  什麼時候臨在誰當中
[00:15:04.000 --> 00:15:06.000]  什麼時候改變人
[00:15:06.000 --> 00:15:07.000]  不過他說
[00:15:07.000 --> 00:15:09.000]  你會聽見風的響聲
[00:15:09.000 --> 00:15:10.000]  是不是?
[00:15:10.000 --> 00:15:11.000]  你會見到的
[00:15:11.000 --> 00:15:12.000]  我們小時候經常問
