
[00:00:00.000 --> 00:00:02.000]  早晨 聽到嗎
[00:07:53.000 --> 00:07:55.000]  不要貪圖虛名
[00:07:55.000 --> 00:07:57.000]  彼此惹氣
[00:07:57.000 --> 00:08:00.000]  互相嫉妒
[00:08:00.000 --> 00:08:02.000]  在加拿大的時候
[00:08:02.000 --> 00:08:05.000]  保羅寫一封信給加拿大教會的時候
[00:08:05.000 --> 00:08:08.000]  有些人說你仍然要行國禮
[00:08:08.000 --> 00:08:10.000]  你仍然要守律法
[00:08:10.000 --> 00:08:12.000]  才能得到救恩
[00:08:12.000 --> 00:08:14.000]  所以保羅就很緊張
[00:08:14.000 --> 00:08:16.000]  教訓完一大輪之後
[00:08:16.000 --> 00:08:18.000]  就說不是
[00:08:18.000 --> 00:08:20.000]  你不需要國禮
[00:08:20.000 --> 00:08:23.000]  你不需要遵守律法
[00:08:23.000 --> 00:08:25.000]  但另一方面他又怕那幫人
[00:08:25.000 --> 00:08:27.000]  我自由了
[00:08:27.000 --> 00:08:29.000]  所以放縱私慾
[00:08:29.000 --> 00:08:32.000]  所以在第十六節開始
[00:08:32.000 --> 00:08:34.000]  他就先用一段文字
[00:08:34.000 --> 00:08:37.000]  帶進去說
[00:08:37.000 --> 00:08:40.000]  我們要順着性靈而行
[00:08:40.000 --> 00:08:44.000]  就不放縱慾體的私慾
[00:08:44.000 --> 00:08:48.000]  因爲情慾和性靈相爭
[00:08:48.000 --> 00:08:52.000]  性靈和情慾相爭
[00:08:52.000 --> 00:08:55.000]  這兩個是彼此相敵
[00:08:55.000 --> 00:08:59.000]  這時候他特別說了一件事
[00:08:59.000 --> 00:09:02.000]  如果你自己有兩個選擇
[00:09:02.000 --> 00:09:04.000]  雖然你想耶穌
[00:09:04.000 --> 00:09:06.000]  你有兩個選擇
[00:09:06.000 --> 00:09:08.000]  一個是順着自己
[00:09:08.000 --> 00:09:10.000]  我想怎樣就怎樣
[00:09:10.000 --> 00:09:12.000]  一個是順着性靈
[00:09:12.000 --> 00:09:15.000]  要我怎樣就怎樣
[00:09:15.000 --> 00:09:17.000]  可能母親一會兒說到
[00:09:17.000 --> 00:09:23.000]  下面那九種屬靈果子的特性的時候
[00:09:23.000 --> 00:09:25.000]  大家可能會說
[00:09:25.000 --> 00:09:29.000]  師母真大壓力
[00:09:29.000 --> 00:09:31.000]  聽完這道之後很大壓力
[00:09:31.000 --> 00:09:36.000]  因爲要建立這種仁義和平善良
[00:09:36.000 --> 00:09:37.000]  很困難
[00:09:37.000 --> 00:09:39.000]  可能很大壓力
[00:09:39.000 --> 00:09:43.000]  所以先給大家一條鑰匙
[00:09:43.000 --> 00:09:44.000]  一條鎖匙
[00:09:44.000 --> 00:09:46.000]  那條鎖匙是什麼呢
[00:09:46.000 --> 00:09:48.000]  你不是靠着自己
[00:09:48.000 --> 00:09:51.000]  外面很多parenting是靠自己
[00:09:51.000 --> 00:09:54.000]  教你怎樣忍耐
[00:09:54.000 --> 00:09:55.000]  又是方法
[00:09:55.000 --> 00:09:58.000]  教你怎樣好聲好氣和小孩說
[00:09:58.000 --> 00:10:00.000]  又是一種方法
[00:10:00.000 --> 00:10:02.000]  但這裏說了一樣東西不是
[00:10:02.000 --> 00:10:04.000]  他說你靠着什麼呢
[00:10:04.000 --> 00:10:08.000]  是靠着性靈去做
[00:10:08.000 --> 00:10:10.000]  說靠着性靈去做
[00:10:10.000 --> 00:10:11.000]  很清楚的
[00:10:11.000 --> 00:10:13.000]  我信了耶穌之後
[00:10:13.000 --> 00:10:16.000]  每個人都有性靈在裏面
[00:10:16.000 --> 00:10:21.000]  但是如果我信着自己喜歡的東西
[00:10:21.000 --> 00:10:23.000]  媽媽最容易
[00:10:23.000 --> 00:10:24.000]  我很累的時候
[00:10:24.000 --> 00:10:26.000]  我信着我自己
[00:10:26.000 --> 00:10:30.000]  小孩子再問我們兩個就發脾氣
[00:10:30.000 --> 00:10:33.000]  這個是信着自己的感覺去做
[00:10:33.000 --> 00:10:36.000]  但如果信着性靈的時候
[00:10:36.000 --> 00:10:37.000]  我們會想
[00:10:37.000 --> 00:10:41.000]  究竟主耶穌想我們怎麼做呢
[00:10:41.000 --> 00:10:44.000]  這樣東西很困難
[00:10:44.000 --> 00:10:46.000]  不是一開始就行
[00:10:46.000 --> 00:10:49.000]  所以你看到我下去的時候
[00:10:49.000 --> 00:10:53.000]  他先說你們不要信着情慾
[00:10:53.000 --> 00:10:55.000]  要信着性靈
[00:10:55.000 --> 00:10:58.000]  後面一路下去的時候
[00:10:58.000 --> 00:10:59.000]  很可愛的
[00:10:59.000 --> 00:11:01.000]  看下去的時候
[00:11:01.000 --> 00:11:03.000]  他說第二節
[00:11:03.000 --> 00:11:06.000]  性靈所結的果子
[00:11:06.000 --> 00:11:09.000]  大家知道果子是怎麼結出來的嗎
[00:11:09.000 --> 00:11:11.000]  你們有橙樹是嗎
[00:11:11.000 --> 00:11:13.000]  有蘋果樹是嗎
[00:11:13.000 --> 00:11:15.000]  是不是突然第二天早上起來
[00:11:15.000 --> 00:11:18.000]  整個紅紅的蘋果掛出來
[00:11:18.000 --> 00:11:19.000]  不是吧
[00:11:19.000 --> 00:11:21.000]  有顆線是嗎
[00:11:21.000 --> 00:11:23.000]  有顆慢慢慢慢大
[00:11:23.000 --> 00:11:26.000]  看有沒有飛鳥來釘了它
[00:11:26.000 --> 00:11:28.000]  一路大點大點
[00:11:28.000 --> 00:11:30.000]  其實是一個什麼呢
[00:11:30.000 --> 00:11:32.000]  是要時間的
[00:11:32.000 --> 00:11:35.000]  是要粗練的
[00:11:35.000 --> 00:11:39.000]  所以當我現在講到性靈的果子的時候
[00:11:39.000 --> 00:11:43.000]  其實當性靈和我們說話的時候
[00:11:43.000 --> 00:11:46.000]  你第一次可能很有感動
[00:11:46.000 --> 00:11:47.000]  馬上去做
[00:11:47.000 --> 00:11:50.000]  但第二次你的小孩子又是這樣激你
[00:11:50.000 --> 00:11:53.000]  就開始生氣了
[00:11:53.000 --> 00:11:56.000]  到第三第四第五
[00:11:56.000 --> 00:11:58.000]  一路下去的時候
[00:11:58.000 --> 00:12:00.000]  真的要粗練的
[00:12:00.000 --> 00:12:02.000]  粗練到什麼地步
[00:12:02.000 --> 00:12:04.000]  你不會給這些東西你的兄弟
[00:12:04.000 --> 00:12:06.000]  所以我們現在在這裏
[00:12:06.000 --> 00:12:08.000]  進去的時候
[00:12:08.000 --> 00:12:10.000]  特別是講到
[00:12:10.000 --> 00:12:12.000]  屬靈果子裏面的九種特性
[00:12:12.000 --> 00:12:14.000]  今天我不想爭論
[00:12:14.000 --> 00:12:16.000]  有些人說是九個果子
[00:12:16.000 --> 00:12:18.000]  有些人說是一個果子
[00:12:18.000 --> 00:12:21.000]  我們不是在神學裏面研究那麼深
[00:12:21.000 --> 00:12:25.000]  但是我比較有一個想法
[00:12:25.000 --> 00:12:27.000]  其實他說
[00:12:27.000 --> 00:12:28.000]  最重要的是
[00:12:28.000 --> 00:12:30.000]  這個果子裏面有這九種東西
[00:12:30.000 --> 00:12:31.000]  爲什麼呢
[00:12:31.000 --> 00:12:34.000]  他說因爲每一種東西是息息相關的
[00:12:34.000 --> 00:12:36.000]  譬如你有仁愛
[00:12:36.000 --> 00:12:38.000]  你不能夠沒有節制的
[00:12:38.000 --> 00:12:40.000]  是不是
[00:12:40.000 --> 00:12:43.000]  你有喜樂
[00:12:43.000 --> 00:12:45.000]  你不能夠什麼
[00:12:45.000 --> 00:12:48.000]  你不能夠沒有平安
[00:12:48.000 --> 00:12:50.000]  每一種東西息息相關
[00:12:50.000 --> 00:12:52.000]  不能夠說九種纔有
[00:12:52.000 --> 00:12:54.000]  我先學會一種
[00:12:54.000 --> 00:12:55.000]  我先學會二種
[00:12:55.000 --> 00:12:56.000]  我學會第三種
[00:12:56.000 --> 00:12:57.000]  一路加上去
[00:12:57.000 --> 00:12:58.000]  不是的
[00:12:58.000 --> 00:13:01.000]  它是九種東西息息相關
[00:13:01.000 --> 00:13:03.000]  一起生長的
[00:13:03.000 --> 00:13:05.000]  不過有些是長得慢一些
[00:13:05.000 --> 00:13:07.000]  有些是長得快一些
[00:13:07.000 --> 00:13:09.000]  所以我們現在想集中
[00:13:09.000 --> 00:13:11.000]  我是因爲時間的關係
[00:13:11.000 --> 00:13:12.000]  哎呀
[00:13:12.000 --> 00:13:14.000]  我看不到那個鍾
[00:13:14.000 --> 00:13:16.000]  很黑
[00:13:16.000 --> 00:13:20.000]  穆斯林姐姐
[00:13:20.000 --> 00:13:22.000]  我完全看不到那個鍾
[00:13:22.000 --> 00:13:25.000]  所以我是想兩個兩個
[00:13:25.000 --> 00:13:31.000]  那我還有很多時間說
[00:13:31.000 --> 00:13:35.000]  我想說就是
[00:13:35.000 --> 00:13:37.000]  我兩個兩個說
[00:13:37.000 --> 00:13:39.000]  星陵的果子裏
[00:13:39.000 --> 00:13:41.000]  第一個就說到仁愛
[00:13:41.000 --> 00:13:43.000]  就是說愛
[00:13:43.000 --> 00:13:45.000]  這個愛大家都知道
[00:13:45.000 --> 00:13:47.000]  其實很清楚它是說什麼呢
[00:13:47.000 --> 00:13:50.000]  是說神對我們的愛
[00:13:50.000 --> 00:13:52.000]  是怎樣的呢
[00:13:52.000 --> 00:13:53.000]  是真的
[00:13:53.000 --> 00:13:54.000]  不是我們一般
[00:13:54.000 --> 00:13:56.000]  我們見到小孩可愛就愛他一下
[00:13:56.000 --> 00:13:57.000]  那種不是
[00:13:57.000 --> 00:13:59.000]  是神對我們的那種愛
[00:13:59.000 --> 00:14:00.000]  那這個愛呢
[00:14:00.000 --> 00:14:03.000]  是和每下面八個的特性
[00:14:03.000 --> 00:14:05.000]  都有息息相關的
[00:14:05.000 --> 00:14:07.000]  那我先來想說
[00:14:07.000 --> 00:14:11.000]  就是說到恩慈和溫柔
[00:14:12.000 --> 00:14:14.000]  先說恩慈和溫柔
[00:14:14.000 --> 00:14:17.000]  一說到恩慈呢
[00:14:17.000 --> 00:14:19.000]  就是簡單的說
[00:14:19.000 --> 00:14:21.000]  中文譯得很好
[00:14:21.000 --> 00:14:24.000]  恩慈就是什麼
[00:14:24.000 --> 00:14:26.000]  就是你不應該有的
[00:14:26.000 --> 00:14:27.000]  我給你
[00:14:27.000 --> 00:14:28.000]  是不是
[00:14:28.000 --> 00:14:29.000]  這叫恩慈嘛
[00:14:29.000 --> 00:14:31.000]  你應該有給你的那些
[00:14:31.000 --> 00:14:32.000]  就不是恩慈了
[00:14:32.000 --> 00:14:33.000]  是不是
[00:14:33.000 --> 00:14:34.000]  你不值得的
[00:14:34.000 --> 00:14:35.000]  我都給你
[00:14:35.000 --> 00:14:38.000]  在我們做媽媽裏面呢
[00:14:38.000 --> 00:14:41.000]  這種感覺從哪裏來呢
[00:14:41.000 --> 00:14:42.000]  小孩越小呢
[00:14:42.000 --> 00:14:44.000]  你越有恩慈的
[00:14:44.000 --> 00:14:45.000]  因爲怎樣啊
[00:14:45.000 --> 00:14:46.000]  特別是嬰兒
[00:14:46.000 --> 00:14:48.000]  剛纔有個奉獻經歷
[00:14:48.000 --> 00:14:50.000]  你很恨的嘛
[00:14:50.000 --> 00:14:52.000]  你是除非是很特別的情況
[00:14:52.000 --> 00:14:55.000]  你是很恨有這個小孩的嘛
[00:14:55.000 --> 00:14:56.000]  有了之後
[00:14:56.000 --> 00:14:57.000]  你是不是很
[00:14:57.000 --> 00:15:00.000]  無論他半夜哭
[00:15:00.000 --> 00:15:01.000]  什麼都好呢
[00:15:01.000 --> 00:15:04.000]  你對他很有恩慈的
[00:15:04.000 --> 00:15:05.000]  很愛他的
[00:15:05.000 --> 00:15:06.000]  是不是
[00:15:06.000 --> 00:15:07.000]  好了
[00:15:07.000 --> 00:15:09.000]  到開始懂博嘴
[00:15:10.000 --> 00:15:14.000]  那些恩慈小了很多
[00:15:14.000 --> 00:15:15.000]  是不是
[00:15:15.000 --> 00:15:17.000]  覺得這樣的
[00:15:17.000 --> 00:15:19.000]  最挑戰的不是這個時候
[00:15:19.000 --> 00:15:22.000]  最挑戰的是他長大了之後
[00:15:22.000 --> 00:15:24.000]  你教了他很多年
[00:15:24.000 --> 00:15:27.000]  他仍然犯錯
[00:15:27.000 --> 00:15:30.000]  他仍然不合你的心意
[00:15:30.000 --> 00:15:33.000]  你仍然愛他呢
[00:15:33.000 --> 00:15:36.000]  這些就很考我們的功力
[00:15:36.000 --> 00:15:37.000]  所謂MIS那些
[00:15:37.000 --> 00:15:39.000]  是不是阿門啊
[00:15:39.000 --> 00:15:41.000]  我們已經做了
[00:15:41.000 --> 00:15:43.000]  叫做爺爺媽媽
[00:15:43.000 --> 00:15:45.000]  那些小孩已經獨立了
[00:15:45.000 --> 00:15:47.000]  你看見他怎麼樣啊
[00:15:47.000 --> 00:15:50.000]  你看見他舍老婆多過舍你
[00:15:50.000 --> 00:15:52.000]  真的
[00:15:52.000 --> 00:15:54.000]  你明不明白那種
[00:15:54.000 --> 00:15:56.000]  媽媽的日子
[00:15:56.000 --> 00:15:57.000]  我不知道我媳婦有沒有花
[00:15:57.000 --> 00:15:59.000]  但媽媽明明有花
[00:15:59.000 --> 00:16:03.000]  如果我知道他買花給我媳婦呢
[00:16:03.000 --> 00:16:06.000]  怎麼愛她呢
[00:16:06.000 --> 00:16:09.000]  越大越難愛啊
[00:16:09.000 --> 00:16:10.000]  我告訴你
[00:16:10.000 --> 00:16:11.000]  給那些年輕的媽媽
[00:16:11.000 --> 00:16:13.000]  有些心理準備
[00:16:13.000 --> 00:16:16.000]  當你的小孩
[00:16:16.000 --> 00:16:19.000]  特別是他犯錯回來的時候
[00:16:19.000 --> 00:16:21.000]  你仍然愛他
[00:16:21.000 --> 00:16:22.000]  你知道嗎
[00:16:22.000 --> 00:16:24.000]  這個所謂的養育
[00:16:24.000 --> 00:16:27.000]  不是我小孩結了婚就完了
[00:16:27.000 --> 00:16:30.000]  是一生一世隨着你的
[00:16:30.000 --> 00:16:32.000]  養兒一百歲
[00:16:32.000 --> 00:16:36.000]  長幽九十九
[00:16:36.000 --> 00:16:37.000]  以前我不明白
[00:16:37.000 --> 00:16:39.000]  我現在非常明白
[00:16:39.000 --> 00:16:41.000]  那些小孩那些
[00:16:41.000 --> 00:16:42.000]  叫什麼
[00:16:42.000 --> 00:16:44.000]  驚嚇度啊
[00:16:44.000 --> 00:16:47.000]  小孩掉下來叫驚嚇度啊
[00:16:47.000 --> 00:16:48.000]  我經常說
[00:16:48.000 --> 00:16:50.000]  很少會掉死小孩的
[00:16:50.000 --> 00:16:53.000]  我經常說淋滾水那些最緊張
[00:16:53.000 --> 00:16:54.000]  跌很少
[00:16:54.000 --> 00:16:55.000]  因爲他放遠
[00:16:55.000 --> 00:16:56.000]  他跌他不怕
[00:16:56.000 --> 00:16:57.000]  他放遠的
[00:16:57.000 --> 00:16:58.000]  很少會
[00:16:58.000 --> 00:17:01.000]  我不是說二樓跌下來那種
[00:17:01.000 --> 00:17:04.000]  我是說正常跌倒那些
[00:17:04.000 --> 00:17:07.000]  那些驚嚇度很少
[00:17:07.000 --> 00:17:10.000]  越大越驚嚇
[00:17:10.000 --> 00:17:11.000]  前一陣子
[00:17:11.000 --> 00:17:12.000]  其實前幾天
[00:17:12.000 --> 00:17:13.000]  突然有一個
[00:17:13.000 --> 00:17:15.000]  一路來我經常叫他回家
[00:17:15.000 --> 00:17:16.000]  他很生氣
[00:17:16.000 --> 00:17:17.000]  突然打給我
[00:17:17.000 --> 00:17:19.000]  他說我小孩
[00:17:19.000 --> 00:17:20.000]  二十幾歲
[00:17:20.000 --> 00:17:21.000]  男孩
[00:17:21.000 --> 00:17:24.000]  突然發現有皮膚癌
[00:17:24.000 --> 00:17:26.000]  他平常很強壯的
[00:17:26.000 --> 00:17:28.000]  但是那天我說話
[00:17:28.000 --> 00:17:31.000]  他口都震了
[00:17:31.000 --> 00:17:33.000]  我立刻爲他祈禱在電話裏
[00:17:33.000 --> 00:17:35.000]  爲什麼呢
[00:17:35.000 --> 00:17:38.000]  你養了他二十幾歲的癌症男孩
[00:17:38.000 --> 00:17:40.000]  他驚嚇得很驚
[00:17:40.000 --> 00:17:43.000]  這些不關他的事
[00:17:43.000 --> 00:17:44.000]  我有一個
[00:17:44.000 --> 00:17:45.000]  我和牧師都商量過
[00:17:45.000 --> 00:17:48.000]  我們有一個心路歷程
[00:17:48.000 --> 00:17:51.000]  跟大家分享
[00:17:51.000 --> 00:17:53.000]  就是我大兒子
[00:17:53.000 --> 00:17:55.000]  幾年前回來
[00:17:55.000 --> 00:17:56.000]  不是回來
[00:17:56.000 --> 00:17:58.000]  他還沒回來
[00:17:58.000 --> 00:18:01.000]  我知道原來他和太太有很大問題
[00:18:01.000 --> 00:18:03.000]  要離婚
[00:18:03.000 --> 00:18:04.000]  我們不知道
[00:18:04.000 --> 00:18:05.000]  因爲之前他回來
[00:18:05.000 --> 00:18:07.000]  兩個人摟頭摟脖子
[00:18:07.000 --> 00:18:08.000]  我們完全不知道
[00:18:08.000 --> 00:18:11.000]  到我們去探望我大兒子的時候
[00:18:11.000 --> 00:18:14.000]  我們只聽他說
[00:18:14.000 --> 00:18:17.000]  跟着他說了一句
[00:18:17.000 --> 00:18:18.000]  他說媽媽
[00:18:18.000 --> 00:18:20.000]  我可以回家嗎
[00:18:20.000 --> 00:18:22.000]  他說我可以回家嗎
[00:18:22.000 --> 00:18:24.000]  我們那時候的心態是怎麼樣
[00:18:24.000 --> 00:18:26.000]  是否罵他
[00:18:26.000 --> 00:18:27.000]  怎麼搞成這樣
[00:18:27.000 --> 00:18:28.000]  要走回來
[00:18:28.000 --> 00:18:29.000]  投靠媽媽
