
[00:00:00.000 --> 00:00:04.200]  領子妹,我們今天在受苦節的崇拜裏面
[00:04:40.800 --> 00:04:42.600]  他好像孤立無援
[00:04:42.600 --> 00:04:44.200]  門徒四散
[00:04:44.200 --> 00:04:49.080]  他們一聽見這些兵兵要來捉拿主的時候
[00:04:49.080 --> 00:04:52.760]  結果他們個個都逃命
[00:04:52.760 --> 00:04:56.920]  唯獨只有這位約翰認識大祭司
[00:04:56.920 --> 00:05:01.240]  他來到祭司的院子裏面
[00:05:01.240 --> 00:05:04.680]  目擊整個耶穌被審的過程
[00:05:04.680 --> 00:05:06.440]  耶穌被人戲弄
[00:05:06.440 --> 00:05:07.840]  被敲打
[00:05:07.840 --> 00:05:09.600]  被辱罵
[00:05:09.600 --> 00:05:12.040]  甚至被人藐視
[00:05:12.040 --> 00:05:14.080]  大祭司和那些文士
[00:05:14.080 --> 00:05:16.880]  也收買了那些假的見證人
[00:05:16.880 --> 00:05:19.720]  要誣告我們這個主
[00:05:19.720 --> 00:05:23.360]  但耶穌是甘願來承受這一切
[00:05:23.360 --> 00:05:27.440]  他們用告主的罪名要入罪於祂
[00:05:27.440 --> 00:05:30.480]  說祂既然承認祂是神的兒子
[00:05:30.480 --> 00:05:32.920]  祂就是來褻瀆神
[00:05:32.920 --> 00:05:36.880]  但是祂這樣帶到官府面前
[00:05:36.880 --> 00:05:41.480]  比拉多沒有辦法可以入罪於主耶穌
[00:05:41.480 --> 00:05:44.560]  祂說這些是你們猶太人的事
[00:05:44.560 --> 00:05:45.960]  他們就起哄
[00:05:45.960 --> 00:05:49.400]  他們說你不可以放過這位主耶穌
[00:05:49.400 --> 00:05:51.960]  耶穌是稱祂自己
[00:05:51.960 --> 00:05:53.080]  你問一下祂
[00:05:53.080 --> 00:05:55.680]  祂說祂是我們猶太人的王
[00:05:55.680 --> 00:05:58.360]  結果比拉多質問主耶穌
[00:05:58.360 --> 00:06:00.560]  主耶穌說你說的事
[00:06:00.560 --> 00:06:03.640]  耶穌為真理來辯護
[00:06:03.640 --> 00:06:06.520]  祂自己勇敢無懼地
[00:06:06.520 --> 00:06:09.560]  祂不怕別人的任何詆毀
[00:06:09.560 --> 00:06:12.120]  抹黑甚至中傷
[00:06:12.120 --> 00:06:14.360]  最後祂被鞭傷
[00:06:14.360 --> 00:06:19.560]  也出席了人類歷史裡最不公平的聆訊
[00:06:19.560 --> 00:06:22.080]  而這個判決也可以說
[00:06:22.080 --> 00:06:24.280]  如果按理據
[00:06:24.280 --> 00:06:27.320]  耶穌沒有理由要被釘死
[00:06:27.320 --> 00:06:31.640]  但這正是上帝的心意
[00:06:31.640 --> 00:06:34.720]  祂要犧牲祂的獨生子耶穌
[00:06:34.720 --> 00:06:36.720]  我們從路加福音
[00:06:36.720 --> 00:06:41.320]  在他的筆下看到釘十字架的主耶穌
[00:06:41.320 --> 00:06:45.000]  剛才三位執事將這三個段落讀出來
[00:06:45.000 --> 00:06:47.840]  其實是三個鏡頭
[00:06:47.840 --> 00:06:50.720]  路加醫生要我們看到
[00:06:50.720 --> 00:06:53.320]  在十字架下
[00:06:53.320 --> 00:06:55.960]  這群釘死耶穌的人
[00:06:55.960 --> 00:06:58.920]  耶穌在上進苦杯的過程
[00:06:58.920 --> 00:07:02.840]  和釘十字架旁邊的兩個強盜
[00:07:02.840 --> 00:07:06.640]  其中一個是死前他肯悔改
[00:07:06.640 --> 00:07:11.240]  這都是發生在天佑祖九點到正午十二點的時間
[00:07:11.240 --> 00:07:13.920]  接著在十二點開始
[00:07:13.920 --> 00:07:17.760]  整個天地都來分黑
[00:07:17.760 --> 00:07:20.640]  白天都變黑是一個日蝕
[00:07:20.640 --> 00:07:25.520]  而在當中我們也見證驚天動地的事發生
[00:07:25.520 --> 00:07:31.720]  我們這位主耶穌在祂臨離世之前所說的最後說話
[00:07:31.720 --> 00:07:34.280]  將祂自己的生命交託
[00:07:34.280 --> 00:07:37.240]  祂的靈魂交託給父神
[00:07:37.240 --> 00:07:39.440]  祂的氣就斷了
[00:07:39.440 --> 00:07:42.200]  我們看到在整個過程裏面
[00:07:42.200 --> 00:07:46.640]  連十字架下的八呼掌
[00:07:46.640 --> 00:07:49.800]  祂到最後都有所醒悟
[00:07:49.800 --> 00:07:51.960]  這十架這七言
[00:07:51.960 --> 00:07:55.240]  其實都給我們有很多的反思
[00:07:55.240 --> 00:07:57.840]  我們看過我們這位主耶穌
[00:07:57.840 --> 00:08:01.440]  祂第一句的說話和第二句的說話
[00:08:01.440 --> 00:08:05.120]  都在我們這一段錄加福音出現
[00:08:05.120 --> 00:08:06.960]  最後那句
[00:08:06.960 --> 00:08:09.760]  將自己的靈魂交託於父的手裏面
[00:08:09.760 --> 00:08:12.800]  亦都出現在我們這段錄的經文
[00:08:12.800 --> 00:08:16.120]  我們今天能否好像我們這位主耶穌那樣
[00:08:16.120 --> 00:08:18.760]  可以愛別人去饒恕
[00:08:18.760 --> 00:08:21.800]  一些冒犯你的人甚至是你的仇敵
[00:08:21.800 --> 00:08:25.600]  我們今天能否看到一些你身邊的親友家人
[00:08:25.600 --> 00:08:31.080]  他們懷疑在沮喪或者無望的很多困惑裏面
[00:08:31.080 --> 00:08:33.360]  他們需要認識主耶穌
[00:08:33.360 --> 00:08:35.800]  我們需要搶救靈魂
[00:08:35.800 --> 00:08:38.520]  我們要盡我們的本份
[00:08:38.520 --> 00:08:40.840]  我們要關心我們的家人
[00:08:40.840 --> 00:08:45.400]  亦都要關心我們的身邊很多其他的朋友同事
[00:08:45.400 --> 00:08:47.400]  我們今天能否飢渴無意
[00:08:47.400 --> 00:08:51.320]  我們來為我們的罪哀動呢?
[00:08:51.320 --> 00:08:55.000]  今天我們是否願意多作主供
[00:08:55.000 --> 00:08:59.120]  因為我們不知道我們何時呼最後一口氣
[00:08:59.120 --> 00:09:01.800]  所以當我們現在看回第一個鏡頭底下
[00:09:01.800 --> 00:09:03.520]  上進這個虎杯
[00:09:03.520 --> 00:09:07.160]  我們看見主耶穌在孟福音記載到
[00:09:07.160 --> 00:09:11.240]  祂被帶到葛他山築留地的地方
[00:09:11.240 --> 00:09:14.400]  祂們拿這個沒藥調和的酒給耶穌
[00:09:14.400 --> 00:09:18.320]  沒藥是當時一個植物
[00:09:18.320 --> 00:09:19.880]  但是有藥性的
[00:09:19.880 --> 00:09:23.840]  是可以幫助減輕你身體的疼痛的
[00:09:23.840 --> 00:09:25.400]  主耶穌就知道
[00:09:25.400 --> 00:09:28.600]  這個調和了的有藥性的酒
[00:09:28.600 --> 00:09:30.600]  是要減輕祂的痛楚
[00:09:30.600 --> 00:09:32.080]  祂就拒絕
[00:09:32.080 --> 00:09:36.040]  耶穌為我們受的身心靈那種的痛楚
[00:09:36.040 --> 00:09:38.040]  是去到盡的
[00:09:38.040 --> 00:09:40.680]  是毫無保留的
[00:09:40.680 --> 00:09:43.680]  你說今天一個媽媽去生小孩
[00:09:43.680 --> 00:09:45.280]  十級的陣痛
[00:09:45.280 --> 00:09:46.440]  我告訴你
[00:09:46.440 --> 00:09:49.320]  耶穌所經歷的那種陣痛
[00:09:49.320 --> 00:09:53.360]  遠比這個十級的陣痛還要高
[00:09:53.360 --> 00:09:55.960]  因為當祂為我們寫命的時候
[00:09:55.960 --> 00:09:58.640]  連祂的心臟都要破裂
[00:09:58.640 --> 00:10:00.520]  祂為我們死
[00:10:00.520 --> 00:10:02.840]  不只是身心
[00:10:02.840 --> 00:10:06.440]  甚至是祂要與父神去隔絕
[00:10:06.440 --> 00:10:07.840]  我們看見
[00:10:07.840 --> 00:10:12.960]  兵兵來為祂的外衣來占溝
[00:10:12.960 --> 00:10:17.760]  祂來瓜分了耶穌身上的衣服
[00:10:17.760 --> 00:10:23.080]  是一個人最基本的所謂人權
[00:10:23.080 --> 00:10:25.080]  都被人剝奪
[00:10:25.080 --> 00:10:27.400]  最基本的一種尊嚴
[00:10:27.400 --> 00:10:29.000]  去遮羞的地方
[00:10:29.000 --> 00:10:31.000]  都被人奪去
[00:10:31.000 --> 00:10:34.680]  耶穌就是在大庭廣眾的地方
[00:10:34.680 --> 00:10:38.120]  在這個各國大山被樹立起來
[00:10:38.120 --> 00:10:40.440]  祂被人這樣凌辱
[00:10:40.440 --> 00:10:43.640]  祂本應可以叫十二型天使去營救祂
[00:10:43.640 --> 00:10:45.040]  祂沒有這樣做
[00:10:45.040 --> 00:10:47.800]  祂只要來講一句說話
[00:10:47.800 --> 00:10:49.800]  祂已經可以從十字架下來
[00:10:49.800 --> 00:10:51.240]  祂沒有這樣做
[00:10:51.240 --> 00:10:54.080]  這是一個愛的選擇
[00:10:54.080 --> 00:10:56.000]  第三方面我們見到
[00:10:56.000 --> 00:11:01.320]  主耶穌在百姓、官府和兵兵的戲弄下
[00:11:01.320 --> 00:11:03.760]  說你是基督、說你是猶太人王
[00:11:03.760 --> 00:11:06.040]  你自己是神所揀選的
[00:11:06.040 --> 00:11:07.840]  你救一下你自己吧
[00:11:07.840 --> 00:11:09.640]  救一下你自己吧
[00:11:09.640 --> 00:11:15.640]  耶穌竟然是用上最大的節制
[00:11:15.640 --> 00:11:17.960]  節制是聖靈的果子之一
[00:11:17.960 --> 00:11:20.200]  我們這位神的兒子
[00:11:20.200 --> 00:11:24.640]  祂就是彰顯著這位恆久忍耐的真正的愛
[00:11:24.640 --> 00:11:27.600]  原來你說你真正愛一個人
[00:11:27.600 --> 00:11:30.440]  一個是經常處處和你作對
[00:11:30.440 --> 00:11:32.040]  甚至要迫害你
[00:11:32.040 --> 00:11:35.440]  甚至要殘殺你的敵人
[00:11:35.440 --> 00:11:37.920]  耶穌都仍然在當中
[00:11:37.920 --> 00:11:42.600]  祂寧願為他們去寫命
[00:11:42.600 --> 00:11:45.720]  你看看《約翰福音》十章十八節所說
[00:11:45.720 --> 00:11:48.120]  祂說沒有人奪我的命
[00:11:48.120 --> 00:11:50.320]  是我自己白白地寫去
[00:11:50.320 --> 00:11:51.920]  我也有權寫去
[00:11:51.920 --> 00:11:54.160]  有權要拿回來
[00:11:54.160 --> 00:11:56.200]  主耶穌在這個時候被人看到
[00:11:56.200 --> 00:11:57.240]  祂好像
[00:11:57.240 --> 00:11:59.240]  如果你真是神的兒子
[00:11:59.240 --> 00:12:00.960]  你真是猶太人的王
[00:12:00.960 --> 00:12:03.200]  為什麼你好像無權無勢呢
[00:12:03.200 --> 00:12:04.840]  你現在被人這樣
[00:12:04.840 --> 00:12:07.960]  由氣籠到這裡釘十字架的地步
[00:12:07.960 --> 00:12:09.640]  為什麼你不快點下來呢
[00:12:09.640 --> 00:12:10.800]  你救你自己
[00:12:10.800 --> 00:12:12.240]  顯一個大神蹟
[00:12:12.240 --> 00:12:14.520]  所有人就順利了
[00:12:14.520 --> 00:12:16.120]  但是耶穌沒有這樣做
[00:12:16.120 --> 00:12:18.080]  耶穌要很清楚的
[00:12:18.080 --> 00:12:23.840]  要這群十字架下的所有這些人都知道
[00:12:23.840 --> 00:12:27.760]  祂是為世人的罪去寫命
[00:12:27.760 --> 00:12:31.160]  所以祂在這段經文第三十四節
[00:12:31.160 --> 00:12:33.280]  《路加福音》二十三章三十四節
[00:12:33.280 --> 00:12:38.360]  「父啊,赦免他們,因為他們所作的,他們不曉得。」
[00:12:38.360 --> 00:12:41.600]  耶穌釘十字架沒有其他的原因
[00:12:41.600 --> 00:12:44.480]  不是因為耶穌犯過半點的罪
[00:12:44.480 --> 00:12:46.600]  審他的彼拉多
[00:12:46.600 --> 00:12:49.920]  找不到一樣的罪
[00:12:49.920 --> 00:12:55.440]  一樣半點的罪都入不到主耶穌的身上
[00:12:55.440 --> 00:12:58.240]  直至到用一個政治的罪名
[00:12:58.240 --> 00:13:01.240]  就是你既然說你是猶太人的王
[00:13:01.240 --> 00:13:06.960]  你是否要褫奪我們羅馬凱撒大帝的王權
[00:13:06.960 --> 00:13:08.720]  你是否要搞革命
[00:13:08.720 --> 00:13:10.760]  所以是因為這樣的緣故
[00:13:10.760 --> 00:13:14.920]  耶穌是被入罪被釘死
[00:13:14.920 --> 00:13:17.440]  但是真正的原因
[00:13:17.440 --> 00:13:20.200]  不是政治的罪名
[00:13:20.200 --> 00:13:21.800]  不是其他的緣故
[00:13:21.800 --> 00:13:23.000]  是因為罪
[00:13:23.000 --> 00:13:24.360]  是你和我
[00:13:24.360 --> 00:13:26.160]  我們所有人的罪
[00:13:26.160 --> 00:13:29.760]  是將耶穌釘在十字架上
[00:13:29.760 --> 00:13:32.360]  當我們來看到第二個鏡頭的時候
[00:13:32.360 --> 00:13:33.760]  在這個死囚
[00:13:33.760 --> 00:13:38.880]  他要來面對死亡之際
[00:13:38.880 --> 00:13:42.000]  他們一起來譏諷主耶穌
[00:13:42.000 --> 00:13:44.960]  他們說主耶穌
[00:13:44.960 --> 00:13:46.440]  你和我們一樣
[00:13:46.440 --> 00:13:50.680]  你都在這裡受死
[00:13:50.680 --> 00:13:54.560]  但這兩個強盜不是普通的反
[00:13:54.560 --> 00:13:56.840]  他們是重反
[00:13:56.840 --> 00:13:59.440]  在當時耶穌的時代
[00:13:59.440 --> 00:14:03.480]  巴勒斯坦出現過很多動亂
[00:14:03.480 --> 00:14:05.080]  而這些動亂
[00:14:05.080 --> 00:14:06.840]  就是因為猶太人
[00:14:06.840 --> 00:14:09.880]  他們有人要搞革命
[00:14:09.880 --> 00:14:12.680]  他們想推翻羅馬的政權
[00:14:12.680 --> 00:14:16.560]  而猶太人被一些大祭司
[00:14:16.560 --> 00:14:19.720]  或者其他一些宗派人士
[00:14:19.720 --> 00:14:21.800]  煽動他們說
[00:14:21.800 --> 00:14:23.840]  我們要等候的尼塞亞
[00:14:23.840 --> 00:14:26.000]  就是政治的解放者
[00:14:26.000 --> 00:14:27.560]  所以當耶穌一出來
[00:14:27.560 --> 00:14:30.400]  被視為是他們的尼塞亞的時候
[00:14:30.400 --> 00:14:31.800]  他們有一個期望
[00:14:31.800 --> 00:14:33.160]  就是期望主耶穌
[00:14:33.160 --> 00:14:37.840]  你幫我們解除了羅馬這個政權的壓
[00:14:37.840 --> 00:14:42.080]  讓我們猶太人可以復國
[00:14:42.080 --> 00:14:44.760]  所以他們現在一起笑耶穌
[00:14:44.760 --> 00:14:47.040]  但為什麼到最後的時刻
[00:14:47.040 --> 00:14:50.800]  其中一個革命分子
[00:14:50.800 --> 00:14:53.920]  他感到懊悔
[00:14:53.920 --> 00:14:55.840]  因為短短的三個小時裡面
[00:14:55.840 --> 00:14:57.720]  他看到主耶穌
[00:14:57.720 --> 00:15:01.320]  祂那一份是很息然的
[00:15:01.320 --> 00:15:04.520]  是對死亡是在前面
[00:15:04.520 --> 00:15:07.280]  但絕對是無悔無憾
[00:15:07.280 --> 00:15:12.560]  祂將祂的母親交付給祂所愛的門徒約翰
[00:15:12.560 --> 00:15:17.680]  耶穌盡了祂在地上作人子的所有責任
[00:15:17.680 --> 00:15:22.240]  他看到耶穌一點方丈都沒有
[00:15:22.240 --> 00:15:25.160]  祂竟然還為那些釘死祂的人
[00:15:25.160 --> 00:15:26.400]  陷害祂的人
[00:15:26.400 --> 00:15:27.920]  為他們求情
[00:15:27.920 --> 00:15:30.280]  求父神赦免他的罪
[00:15:30.280 --> 00:15:33.760]  所以這個悔改的強盜
[00:15:33.760 --> 00:15:35.040]  他就醒覺
[00:15:35.040 --> 00:15:37.520]  他懇求主在降臨的時候
[00:15:37.520 --> 00:15:40.160]  天國降臨的時候請祢紀念我
[00:15:40.160 --> 00:15:41.120]  耶穌說
[00:15:41.120 --> 00:15:42.360]  我實在告訴你
[00:15:42.360 --> 00:15:46.600]  今天你就要和我在樂園裡
[00:15:46.600 --> 00:15:49.520]  請姐妹讓我們今天的人生都一樣
[00:15:49.520 --> 00:15:52.040]  無論我們落在一個最黑暗
[00:15:52.040 --> 00:15:55.800]  你認為前路都不知道怎樣走的時候
[00:15:55.800 --> 00:15:56.920]  你記住
[00:15:56.920 --> 00:15:58.720]  最黑暗的地方
[00:15:58.720 --> 00:16:00.200]  耶穌都在那裡
[00:16:00.200 --> 00:16:05.560]  耶穌曾經歷過人世間最痛苦最黑暗的一種境況
[00:16:05.560 --> 00:16:07.880]  甚至是眾叛親離一樣
[00:16:07.880 --> 00:16:09.400]  只是祂孤單地
[00:16:09.400 --> 00:16:10.880]  掛身在木頭上
[00:16:10.880 --> 00:16:12.480]  受著詛咒
[00:16:12.480 --> 00:16:15.360]  甚至全人類所有的罪孽
[00:16:15.360 --> 00:16:19.040]  都歸在祂一個人的身上去承擔
[00:16:19.040 --> 00:16:22.000]  所以接下來我們看到第三個鏡頭
[00:16:22.000 --> 00:16:24.320]  由中午到下午三點鐘
[00:16:24.320 --> 00:16:25.800]  遍地黑暗
[00:16:25.800 --> 00:16:27.440]  白天都變黑
[00:16:27.440 --> 00:16:29.280]  電裡的這個萬紙
[00:16:29.280 --> 00:16:32.160]  由上而下列為兩半
[00:16:32.160 --> 00:16:35.840]  這是一件驚天動地的事
[00:16:35.840 --> 00:16:38.000]  如果有些人不清楚
[00:16:38.000 --> 00:16:41.560]  這個聖殿是源自舊約的回眸
[00:16:41.560 --> 00:16:43.960]  回眸有聖所和致聖所
[00:16:43.960 --> 00:16:46.120]  聖殿都一樣
[00:16:46.120 --> 00:16:50.560]  在這個聖殿要進入致聖所裡面
[00:16:50.560 --> 00:16:55.840]  有大祭司一年只能夠一天可以進入
[00:16:55.840 --> 00:16:58.920]  在這個回眸代表著
[00:16:58.920 --> 00:17:02.000]  致聖所是神祂自己的寶座
[00:17:02.000 --> 00:17:05.280]  在那裡有這個藥櫃
[00:17:05.280 --> 00:17:09.600]  代表著我們可以面對面去見神
[00:17:09.600 --> 00:17:11.600]  神要用萬紙來遮蓋
[00:17:11.600 --> 00:17:13.280]  因為我們人有罪
[00:17:13.280 --> 00:17:15.040]  直到這個時候
[00:17:15.040 --> 00:17:16.720]  天地都昏暗
[00:17:16.720 --> 00:17:21.640]  神將全人類的罪都定罪在耶穌基督的身上
[00:17:21.640 --> 00:17:25.200]  耶穌為我們的罪要死要犧牲
[00:17:25.200 --> 00:17:27.760]  為我們打開一條又新又活的路
[00:17:27.760 --> 00:17:30.680]  這是希伯來書作者所提及的
[00:17:30.680 --> 00:17:34.880]  這個給我們是一個真正的盼望和出路
[00:17:34.880 --> 00:17:38.040]  萬紙就是代表基督耶穌的身體
[00:17:38.040 --> 00:17:40.160]  所以人們誣告主耶穌
[00:17:40.160 --> 00:17:44.520]  說這個聖殿要被拆毀三天之後
[00:17:44.520 --> 00:17:46.120]  它又要重建起來
[00:17:46.120 --> 00:17:48.400]  現在耶穌要告訴他們
[00:17:48.400 --> 00:17:50.400]  我就是這個回眸
[00:17:50.400 --> 00:17:52.040]  我就是這個身體
[00:17:52.040 --> 00:17:55.080]  現在在十字架一直被抹爛
[00:17:55.080 --> 00:17:56.640]  在這三個小時
[00:17:56.640 --> 00:17:58.800]  在這六個小時的過程
[00:17:58.800 --> 00:18:03.240]  我是為你們展現神和人當中
[00:18:03.240 --> 00:18:06.800]  被罪阻隔的困局
[00:18:06.800 --> 00:18:08.160]  我要打開它
[00:18:08.160 --> 00:18:12.240]  祂要用祂的生命來完全犧牲
[00:18:12.240 --> 00:18:15.880]  來還我們所有人的罪債
[00:18:15.880 --> 00:18:17.840]  所以祂到最後說
[00:18:17.840 --> 00:18:23.120]  父啊 我將我的靈交在你的手裏面
[00:18:23.120 --> 00:18:24.280]  當祂這樣說的時候
[00:18:24.280 --> 00:18:25.520]  祂還沒有死
[00:18:25.520 --> 00:18:27.320]  這個「交」這個字
[00:18:27.320 --> 00:18:29.000]  希臘文的那個字
[00:18:29.000 --> 00:18:31.520]  其實就是表達出一種肯定
[00:18:31.520 --> 00:18:33.240]  而且是一個承諾
[00:18:33.240 --> 00:18:35.040]  主耶穌說我很清楚
[00:18:35.040 --> 00:18:40.080]  我將我的靈魂交付在父你的手裏面
[00:18:40.080 --> 00:18:44.960]  因為父和子一直沒有分離過
[00:18:44.960 --> 00:18:48.360]  直至這一刻要進入死亡
[00:18:48.360 --> 00:18:50.000]  祂仍然相信
[00:18:50.000 --> 00:18:53.040]  我的靈魂是交付在父的手裏面
[00:18:53.040 --> 00:18:54.960]  你保守我的靈魂
[00:18:54.960 --> 00:18:56.480]  祂說了這句話
[00:18:56.480 --> 00:18:58.400]  氣就斷了
[00:18:58.400 --> 00:19:00.560]  這個時候耶穌才死
[00:19:00.560 --> 00:19:02.240]  耶穌死的時候
[00:19:02.240 --> 00:19:06.120]  祂就呼他在這個地上最後一口氣
[00:19:06.120 --> 00:19:08.240]  我們每一個人被造的時候
[00:19:08.240 --> 00:19:12.280]  都是神在我們的鼻孔裏吹盡一口氣
[00:19:12.280 --> 00:19:15.560]  叫我們成為一個有靈性的人
[00:19:15.560 --> 00:19:17.920]  今天我們為甚麼這個世界這麼糟糕
[00:19:17.920 --> 00:19:19.000]  這麼敗壞
[00:19:19.000 --> 00:19:22.120]  是因為我們各人隨己而行
[00:19:22.120 --> 00:19:24.840]  我們是中了魔鬼撒旦的詭計
[00:19:24.840 --> 00:19:28.040]  我們落在它的陷阱和迷惑當中
[00:19:28.040 --> 00:19:29.920]  我們不願意悔改
[00:19:29.920 --> 00:19:32.600]  不願意來回轉的時候
[00:19:32.600 --> 00:19:35.840]  我們就會進入永遠的死亡
[00:19:35.840 --> 00:19:37.880]  這個永死更可怕
[00:19:37.880 --> 00:19:40.320]  耶穌為我們斷氣
[00:19:40.320 --> 00:19:44.160]  但祂要讓我們在祂復活的那一天
[00:19:44.160 --> 00:19:46.360]  祂就去到這個樓房上
[00:19:46.360 --> 00:19:49.680]  祂去和那十位門徒
[00:19:49.680 --> 00:19:51.880]  向他們吹一口氣
[00:19:51.880 --> 00:19:53.840]  願你們平安
