
[00:00:00.000 --> 00:00:03.420]  今天我們會去到《約書客記》第一章
[00:05:07.320 --> 00:05:09.400]  究竟它霸佔在哪個地圖
[00:05:09.400 --> 00:05:12.480]  這個是未來大家一定會預見的
[00:05:12.480 --> 00:05:15.440]  當時也有十二支派的名字
[00:05:15.440 --> 00:05:17.520]  在第二幅地圖上
[00:05:17.520 --> 00:05:19.600]  大家有沒有第二幅地圖
[00:05:19.600 --> 00:05:22.040]  應該有
[00:05:22.040 --> 00:05:24.040]  下一幅是
[00:05:24.040 --> 00:05:25.960]  你看看這幅地圖
[00:05:25.960 --> 00:05:28.360]  有不同的支派
[00:05:28.360 --> 00:05:29.960]  有兩個半支派
[00:05:29.960 --> 00:05:32.800]  就在約旦河以東
[00:05:32.800 --> 00:05:35.280]  有其他的支派就在以西
[00:05:35.280 --> 00:05:37.000]  一會兒我也會提一提
[00:05:37.000 --> 00:05:39.040]  當然剛才在PowerPoint上
[00:05:39.040 --> 00:05:41.720]  也有提到十二支派的名字
[00:05:41.720 --> 00:05:42.920]  和領袖
[00:05:42.920 --> 00:05:44.120]  對我們來說
[00:05:44.120 --> 00:05:46.400]  我們十二支派的領袖
[00:05:46.400 --> 00:05:48.120]  在當時的領袖
[00:05:48.120 --> 00:05:52.640]  我們只認識加納和約書亞
[00:05:52.640 --> 00:05:55.560]  其他那十個我們極少去提
[00:05:55.560 --> 00:05:57.120]  所以我也給大家提一提
[00:05:57.120 --> 00:06:01.360]  當時去窺探英許之地
[00:06:01.360 --> 00:06:02.680]  在摩西時代
[00:06:02.680 --> 00:06:05.040]  窺探英許之地那十二個人的名字
[00:06:05.040 --> 00:06:06.960]  我只是給大家認識一下他們
[00:06:06.960 --> 00:06:11.560]  當然有右邊支派的沙姆亞
[00:06:11.560 --> 00:06:13.480]  西緬支派的沙伐
[00:06:13.480 --> 00:06:15.120]  猶太支派的加納
[00:06:15.120 --> 00:06:16.200]  我們很熟悉
[00:06:16.200 --> 00:06:18.720]  以撒加支派的以加
[00:06:18.720 --> 00:06:20.680]  以法援支派的荷西亞
[00:06:20.680 --> 00:06:22.280]  也是後期約書亞
[00:06:22.280 --> 00:06:23.520]  我們很熟悉
[00:06:23.520 --> 00:06:25.280]  比瓦敏支派的帕提
[00:06:25.280 --> 00:06:28.360]  西部援支派的加迭
[00:06:28.360 --> 00:06:31.200]  馬來西支派的加底
[00:06:31.200 --> 00:06:34.040]  丹支派的阿美雷
[00:06:34.040 --> 00:06:37.080]  阿契支派的西鐵
[00:06:37.080 --> 00:06:40.440]  那佛塔利支派的那比
[00:06:40.440 --> 00:06:42.920]  以及迦德支派的扣尼
[00:06:42.920 --> 00:06:44.160]  我們可能都不懂得讀這個字
[00:06:44.160 --> 00:06:45.560]  所以我特意查了這個字
[00:06:45.560 --> 00:06:46.800]  是讀扣釜的扣字
[00:06:46.800 --> 00:06:48.120]  扣尼
[00:06:48.120 --> 00:06:50.320]  所以其他那十個名字
[00:06:50.320 --> 00:06:53.320]  其實我們幾乎從來都不會去留意
[00:06:53.320 --> 00:06:55.480]  因為都不關我們的事
[00:06:55.480 --> 00:06:56.760]  反正都死了
[00:06:56.760 --> 00:06:58.360]  都進不去英許之地
[00:06:58.360 --> 00:07:00.400]  進去英許之地的只有加納
[00:07:00.400 --> 00:07:02.800]  以及約書亞
[00:07:02.800 --> 00:07:07.480]  所以當我自己去想起第一章的時候
[00:07:07.480 --> 00:07:09.440]  為什麼我要多說一點這個背景
[00:07:09.440 --> 00:07:14.280]  因為往後那二十多章的約書亞記
[00:07:14.280 --> 00:07:16.400]  我們會看到這十個支派
[00:07:16.400 --> 00:07:19.080]  其實進程是很重要
[00:07:19.080 --> 00:07:21.960]  所以第二幅地圖的地點
[00:07:21.960 --> 00:07:26.680]  就是每個支派在哪裡安居
[00:07:26.680 --> 00:07:28.240]  在哪一個部分安居
[00:07:28.240 --> 00:07:31.000]  大家可以透過第二幅地圖
[00:07:31.000 --> 00:07:33.080]  可以去知道
[00:07:33.080 --> 00:07:35.720]  所以當我自己去思考第一章的時候
[00:07:35.720 --> 00:07:36.960]  我就開始去想
[00:07:36.960 --> 00:07:39.760]  第一章究竟是講什麼的
[00:07:39.760 --> 00:07:42.840]  當然如果我們過去傳統
[00:07:42.840 --> 00:07:44.960]  我們看回約書亞記第一章
[00:07:44.960 --> 00:07:48.560]  我們很自然的就想起四個字
[00:07:48.560 --> 00:07:51.520]  就是耶和華神跟約書亞講
[00:07:51.520 --> 00:07:54.480]  祢要剛強壯膽
[00:07:54.480 --> 00:07:55.880]  絕對是對的
[00:07:55.880 --> 00:07:57.800]  因為在第一章裡面
[00:07:57.800 --> 00:08:03.160]  的確出現過無數次的剛強壯膽
[00:08:03.160 --> 00:08:04.840]  祢要剛強壯膽
[00:08:04.840 --> 00:08:08.280]  是耶和華神親自對約書亞講
[00:08:08.280 --> 00:08:10.360]  當我自己再去思考
[00:08:10.360 --> 00:08:12.840]  再讀了很多次第一章的時候
[00:08:12.840 --> 00:08:15.200]  除了剛強壯膽之外
[00:08:15.200 --> 00:08:18.840]  其實第一章也出現過有三次
[00:08:18.840 --> 00:08:21.560]  是神與約書亞同在
[00:08:21.560 --> 00:08:23.080]  第一次是第五節
[00:08:23.080 --> 00:08:25.600]  那裡說我怎樣與摩西同在
[00:08:25.600 --> 00:08:28.560]  也必照樣與祢同在
[00:08:28.560 --> 00:08:30.080]  我必不撇下祢
[00:08:30.080 --> 00:08:32.600]  亦都不會丟棄祢
[00:08:32.600 --> 00:08:33.760]  很清楚的
[00:08:33.760 --> 00:08:35.080]  也是耶和華神說
[00:08:35.080 --> 00:08:37.600]  我一定與祢同在
[00:08:37.600 --> 00:08:41.000]  等同祂昔日怎樣與摩西同在
[00:08:41.000 --> 00:08:42.920]  我一定不會撇下祢
[00:08:42.920 --> 00:08:44.160]  亦都不會丟棄祢
[00:08:44.160 --> 00:08:46.240]  放心 向前行
[00:08:46.240 --> 00:08:47.480]  第二就是第九節
[00:08:47.480 --> 00:08:50.360]  祂說我必與祢同在
[00:08:50.360 --> 00:08:52.920]  就是神必與祢同在
[00:08:52.920 --> 00:08:55.200]  而去到第十七節
[00:08:55.200 --> 00:08:55.680]  那裡說
[00:08:55.680 --> 00:08:59.480]  唯願耶和華祢的神與祢同在
[00:08:59.480 --> 00:09:03.040]  像與摩西同在一樣
[00:09:03.040 --> 00:09:04.440]  除了神這樣說
[00:09:04.440 --> 00:09:06.720]  那群百姓也是這樣說
[00:09:06.720 --> 00:09:11.600]  神一定與你約書亞同在
[00:09:11.600 --> 00:09:13.160]  所以我就開始去想
[00:09:13.160 --> 00:09:15.960]  究竟剛強壯膽
[00:09:15.960 --> 00:09:18.600]  與神同在的關係
[00:09:18.600 --> 00:09:20.680]  神同在我們經常說
[00:09:20.680 --> 00:09:23.040]  我們很深信神今天與我們教會同在
[00:09:23.040 --> 00:09:25.720]  我們很深信今天神與你與我同在
[00:09:25.720 --> 00:09:28.240]  剛才那首歌也是這樣說
[00:09:28.240 --> 00:09:29.760]  神不單與你同在
[00:09:29.760 --> 00:09:31.760]  也是與我同在
[00:09:31.760 --> 00:09:33.880]  但另一方面當我自己思考的時候
[00:09:33.880 --> 00:09:36.680]  我就嘗試用這三句
[00:09:36.680 --> 00:09:39.200]  第五節 第九節和第十七節
[00:09:39.200 --> 00:09:44.720]  這三句幾乎等同的一個鼓勵也好
[00:09:44.720 --> 00:09:47.120]  或者一個應許也好
[00:09:47.120 --> 00:09:48.840]  或者一個提醒也好
[00:09:48.840 --> 00:09:53.680]  我就用了這三節作為一個三點去思考
[00:09:53.680 --> 00:09:57.360]  究竟神同在的重要性在哪裡
[00:09:57.360 --> 00:09:59.680]  為什麼無論是百姓也好
[00:09:59.680 --> 00:10:00.960]  是耶和華也好
[00:10:00.960 --> 00:10:02.240]  他要跟約書亞說
[00:10:02.240 --> 00:10:03.760]  約書亞不用害怕
[00:10:03.760 --> 00:10:06.040]  我一定與你同在
[00:10:06.040 --> 00:10:08.240]  我就開始去思考的時候
[00:10:08.240 --> 00:10:10.160]  我就想起有三件事
[00:10:10.160 --> 00:10:11.360]  這三件事就是第一
[00:10:11.360 --> 00:10:14.160]  我們覺得作為一個神的僕人
[00:10:14.160 --> 00:10:16.560]  或者神的一個信徒
[00:10:16.560 --> 00:10:22.440]  其實我們一定要去追求神同在這個生命
[00:10:22.440 --> 00:10:24.600]  就是說今天我們一定要
[00:10:24.600 --> 00:10:26.440]  每一天要去求神
[00:10:26.440 --> 00:10:28.920]  神啊 你一定要與我一起
[00:10:28.920 --> 00:10:31.280]  我出我入 你也要與我一起
[00:10:31.280 --> 00:10:32.440]  因為我們很深信
[00:10:32.440 --> 00:10:34.800]  今天你跟我一起的那種生命
[00:10:34.800 --> 00:10:36.760]  是一個不一樣的生命
[00:10:36.760 --> 00:10:38.800]  所以第一 我就開始去想
[00:10:38.800 --> 00:10:41.120]  究竟神同在有什麼重要
[00:10:41.120 --> 00:10:42.920]  如果看回這段聖經
[00:10:42.920 --> 00:10:46.720]  很明顯就是剛強壯膽
[00:10:46.720 --> 00:10:48.320]  為什麼我會這樣說
[00:10:48.320 --> 00:10:51.680]  因為約書亞在上一次謝幕詩也有提到
[00:10:51.680 --> 00:10:53.960]  其實約書亞的成長
[00:10:53.960 --> 00:10:56.520]  其實是絕不簡單的人物
[00:10:56.520 --> 00:10:58.920]  他能夠在十二支柏當中
[00:10:58.920 --> 00:11:01.080]  他是其中一個支柏的首領
[00:11:01.080 --> 00:11:03.720]  他去做一個探子
[00:11:03.720 --> 00:11:05.640]  而回來 他說不用害怕
[00:11:05.640 --> 00:11:07.400]  神已經將這塊地給了我們
[00:11:07.400 --> 00:11:08.480]  為什麼要害怕呢
[00:11:08.480 --> 00:11:10.040]  巨人 Nothing
[00:11:10.040 --> 00:11:11.880]  我們不需要他是什麼人
[00:11:11.880 --> 00:11:14.160]  因為神是最大的
[00:11:14.160 --> 00:11:19.040]  所以很明顯這個約書亞的確是不簡單
[00:11:19.040 --> 00:11:21.760]  如果看回很簡單的他的背景
[00:11:21.760 --> 00:11:23.360]  上一次可能也提過
[00:11:23.360 --> 00:11:24.680]  而今天只是給大家一個表而已
[00:11:24.680 --> 00:11:26.040]  很快就看到
[00:11:26.040 --> 00:11:29.240]  當然他是以法連的支柏的首領
[00:11:29.240 --> 00:11:31.160]  他也是摩西的助手
[00:11:31.160 --> 00:11:32.320]  很清楚地說了
[00:11:32.320 --> 00:11:35.760]  他也帶領以色列百姓去打亞馬利亞人
[00:11:35.760 --> 00:11:38.400]  同樣因為他打這場仗
[00:11:38.400 --> 00:11:40.120]  某個時候他出名了
[00:11:40.120 --> 00:11:41.760]  因為他是第一場戰爭
[00:11:41.760 --> 00:11:45.800]  而他很喜歡在回望那邊去親近神
[00:11:45.800 --> 00:11:48.920]  同樣他陪摩西上西那山
[00:11:48.920 --> 00:11:50.160]  雖然不是去到山頂
[00:11:50.160 --> 00:11:51.440]  但去到一半
[00:11:51.440 --> 00:11:55.360]  而最後他也和迦勒堅信神的應許
[00:11:55.360 --> 00:12:01.880]  以至到他主意要攻打迦南這塊地
[00:12:01.880 --> 00:12:04.880]  而且他用信心的眼睛看到這塊地
[00:12:04.880 --> 00:12:07.760]  已經是屬於猶太人
[00:12:07.760 --> 00:12:09.480]  所以如果看回他的背景
[00:12:09.480 --> 00:12:12.080]  他絕對不是一個弱者
[00:12:12.080 --> 00:12:13.520]  他絕對是一個勇敢的人
[00:12:13.520 --> 00:12:15.240]  他可以去打亞馬利亞的人
[00:12:15.240 --> 00:12:18.360]  但為什麼神要跟他說
[00:12:18.360 --> 00:12:20.760]  你要剛強壯膽
[00:12:20.760 --> 00:12:24.560]  其實他背後在第一節說
[00:12:24.560 --> 00:12:27.320]  他說摩西死了
[00:12:27.320 --> 00:12:33.560]  摩西死了跟約書亞剛強壯膽有什麼關係
[00:12:33.560 --> 00:12:41.920]  因為人始終有時會依靠上面的頭
[00:12:41.920 --> 00:12:44.120]  即是說我們有時出街
[00:12:44.120 --> 00:12:47.360]  有大吃大
[00:12:47.360 --> 00:12:50.640]  即是說上面有個人頂著
[00:12:50.640 --> 00:12:52.080]  不用怕
[00:12:52.080 --> 00:12:53.360]  他頂著
[00:12:53.360 --> 00:12:56.200]  但這個頂著的人不在
[00:12:56.200 --> 00:12:59.080]  於是耶和華神就跟約書亞說
[00:12:59.080 --> 00:13:01.040]  你要剛強壯膽
[00:13:01.040 --> 00:13:03.040]  但另一方面很明顯
[00:13:03.040 --> 00:13:04.600]  說要剛強壯膽
[00:13:04.600 --> 00:13:07.080]  這個世界不是說就可以
[00:13:07.080 --> 00:13:08.840]  即是我今天跟你說要剛強壯膽
[00:13:08.840 --> 00:13:10.360]  不一定是剛強壯膽
[00:13:10.360 --> 00:13:11.720]  即是不用怕
[00:13:11.720 --> 00:13:13.560]  COVID-19怕什麼
[00:13:13.560 --> 00:13:14.840]  Omicron怕什麼
[00:13:14.840 --> 00:13:17.040]  一咳你已經走了
[00:13:17.040 --> 00:13:19.400]  即是我們說你要剛強壯膽
[00:13:19.400 --> 00:13:21.480]  剛強壯膽可能沒意思
[00:13:21.480 --> 00:13:23.400]  你說十次都可能沒意思
[00:13:23.400 --> 00:13:25.520]  但去到第五節
[00:13:25.520 --> 00:13:27.840]  他忽然間說
[00:13:27.840 --> 00:13:29.960]  神與摩西怎樣同在
[00:13:29.960 --> 00:13:32.600]  他亦與你同在
[00:13:32.600 --> 00:13:33.640]  換言之
[00:13:33.640 --> 00:13:38.800]  這句說話卻給約書亞很大的安慰
[00:13:38.800 --> 00:13:39.960]  而另一方面
[00:13:39.960 --> 00:13:41.560]  很多人都會這樣說
[00:13:41.560 --> 00:13:44.120]  為什麼在迦勒和約書亞
[00:13:44.120 --> 00:13:48.280]  這兩個幾乎等同能力的人
[00:13:48.280 --> 00:13:51.000]  為什麼神會選擇約書亞
[00:13:51.000 --> 00:13:54.120]  很多學者很多目者都會說
[00:13:54.120 --> 00:13:57.560]  各個分別就是春夏及記第33章第11節
[00:13:57.560 --> 00:14:02.760]  因為約書亞很喜歡在回眸那邊
[00:14:02.760 --> 00:14:04.520]  他去到一個地步
[00:14:04.520 --> 00:14:05.920]  摩西走了
[00:14:05.920 --> 00:14:07.400]  摩西都離開回眸
[00:14:07.400 --> 00:14:09.160]  他仍然都在回眸那邊
[00:14:09.160 --> 00:14:09.640]  為什麼
[00:14:09.640 --> 00:14:12.720]  因為他很想親近神
[00:14:12.720 --> 00:14:15.480]  回眸有神同在的意思
[00:14:15.480 --> 00:14:17.120]  神臨在的意思
[00:14:17.120 --> 00:14:19.720]  以致我們看到約書亞
[00:14:19.720 --> 00:14:25.600]  他自己的生命很喜歡與神在一起
[00:14:25.600 --> 00:14:27.400]  以致聖經說
[00:14:27.400 --> 00:14:29.200]  我怎樣與摩西同在
[00:14:29.200 --> 00:14:31.760]  亦都一定與你同在
[00:14:31.760 --> 00:14:33.240]  我一定不會撇下你
[00:14:33.240 --> 00:14:35.800]  我一定不會丟棄你
[00:14:35.800 --> 00:14:36.440]  當然
[00:14:36.440 --> 00:14:39.920]  如果我們看回生命記第3章的時候
[00:14:39.920 --> 00:14:42.800]  其實當時已經有應許了他
[00:14:42.800 --> 00:14:44.840]  31章生命記
[00:14:44.840 --> 00:14:46.680]  亦都應許了約書亞
[00:14:46.680 --> 00:14:48.160]  他說我已經應許了你
[00:14:48.160 --> 00:14:49.360]  去到這個時刻
[00:14:49.360 --> 00:14:52.960]  其實神是再一次提醒約書亞
[00:14:52.960 --> 00:14:54.800]  摩西不在
[00:14:54.800 --> 00:14:56.600]  今天最重要不是摩西在
[00:14:56.600 --> 00:14:57.760]  最重要是誰在
[00:14:57.760 --> 00:14:58.680]  神在
[00:14:58.680 --> 00:15:00.640]  神與你同在
[00:15:00.640 --> 00:15:02.960]  以致你的剛強壯膽
[00:15:02.960 --> 00:15:06.160]  不是你自己在家寫四個字
[00:15:06.160 --> 00:15:07.080]  剛強壯膽
[00:15:07.080 --> 00:15:08.560]  你就可以剛強壯膽
[00:15:08.560 --> 00:15:10.880]  而是神今日與你同在
[00:15:10.880 --> 00:15:13.080]  而神一早知道約書亞
[00:15:13.080 --> 00:15:15.360]  是喜悅在回眸那邊
[00:15:15.360 --> 00:15:18.360]  他是喜悅與神同在的那種生命
[00:15:18.360 --> 00:15:20.960]  以致到他很自然
[00:15:20.960 --> 00:15:23.280]  當神與他說你要剛強壯膽
[00:15:23.280 --> 00:15:24.280]  他就說好
[00:15:24.280 --> 00:15:27.640]  我腳掌踏之地就是你的
[00:15:27.640 --> 00:15:28.680]  你走多少路
[00:15:28.680 --> 00:15:30.320]  這塊地就是你
[00:15:30.320 --> 00:15:32.160]  我經常都很喜歡這句說話
[00:15:32.160 --> 00:15:33.560]  如果今日我們多走幾條街
[00:15:33.560 --> 00:15:34.320]  這條街是我的
[00:15:34.320 --> 00:15:35.400]  多開心
[00:15:35.400 --> 00:15:37.000]  樓價都可能便宜些
[00:15:37.000 --> 00:15:39.040]  即是說很有趣的
[00:15:39.040 --> 00:15:40.360]  去到一個地步
[00:15:40.360 --> 00:15:42.320]  聖經是提醒我們
[00:15:42.320 --> 00:15:44.640]  今日神同在的重要性
[00:15:44.640 --> 00:15:48.440]  就是因為祂令我們真是剛強壯膽
[00:15:48.440 --> 00:15:53.600]  不是任何的環境給我們剛強壯膽
[00:15:53.600 --> 00:15:56.840]  而是上帝的同在給我們一個應許
[00:15:56.840 --> 00:15:58.520]  給我們一個鼓勵
[00:15:58.520 --> 00:15:59.840]  所以去到第六節
[00:15:59.840 --> 00:16:01.760]  我們說:你當剛強壯膽
[00:16:01.760 --> 00:16:06.080]  因為你必使這百姓承受那地為業
[00:16:06.080 --> 00:16:08.160]  就是我向他們的祖
[00:16:08.160 --> 00:16:09.240]  起誓
[00:16:09.240 --> 00:16:11.320]  應許賜給他們的
[00:16:11.320 --> 00:16:13.080]  我已經應許給他們
[00:16:13.080 --> 00:16:14.840]  是你的
[00:16:14.840 --> 00:16:15.560]  剛強壯膽
[00:16:15.560 --> 00:16:16.520]  去吧
[00:16:16.520 --> 00:16:19.840]  我看到你今日願意與神同在
[00:16:19.840 --> 00:16:20.760]  所以很明顯
[00:16:20.760 --> 00:16:24.960]  神同在是跟剛強壯膽有關係
[00:16:24.960 --> 00:16:26.840]  第二
[00:16:26.840 --> 00:16:30.320]  我就說神同在的條件
[00:16:30.320 --> 00:16:31.760]  我們說神同在
[00:16:31.760 --> 00:16:32.920]  有剛強壯膽
[00:16:32.920 --> 00:16:37.400]  但是有什麼條件證明我今日是神同在
[00:16:37.400 --> 00:16:41.560]  當我看回第一章第七節第八節
[00:16:41.560 --> 00:16:44.640]  講到一個信服神的話
[00:16:44.640 --> 00:16:46.280]  第一章第七節那裡說
[00:16:46.280 --> 00:16:48.560]  只要剛強大大壯膽
[00:16:48.560 --> 00:16:53.280]  謹守遵行我僕人摩西所吩咐你的一切律法
[00:16:53.280 --> 00:16:54.560]  不可偏離左右
[00:16:54.560 --> 00:16:57.360]  使你無論往哪個去
[00:16:57.360 --> 00:16:59.080]  都可以順利
[00:16:59.080 --> 00:17:01.680]  這個律法書不可離開你的口
[00:17:01.680 --> 00:17:03.560]  總要晝夜思想
[00:17:03.560 --> 00:17:09.520]  好使你謹守遵行這書上所寫的一切話
[00:17:09.520 --> 00:17:12.000]  如此你的道路就可以亨通
[00:17:12.000 --> 00:17:14.920]  凡事順利
[00:17:14.920 --> 00:17:16.480]  很明顯很有趣
[00:17:16.480 --> 00:17:19.320]  當第六節講完剛強壯膽
[00:17:19.320 --> 00:17:20.920]  第七節他再一次講
[00:17:20.920 --> 00:17:24.800]  他說只要剛強壯膽大
[00:17:24.800 --> 00:17:28.280]  就要遵守神自己的說話
[00:17:28.280 --> 00:17:29.960]  一切的說話
[00:17:29.960 --> 00:17:31.280]  一切的律法
[00:17:31.280 --> 00:17:32.440]  都要守住
[00:17:32.440 --> 00:17:34.640]  這句說話真的不容易
[00:17:34.640 --> 00:17:36.640]  其實約書亞
[00:17:36.640 --> 00:17:38.800]  剛才我說他最特別的地方
[00:17:38.800 --> 00:17:39.880]  他年輕的時候
[00:17:39.880 --> 00:17:42.120]  已經是跟神的關係
[00:17:42.120 --> 00:17:43.720]  他嚮往的那種關係
[00:17:43.720 --> 00:17:46.120]  他嚮往在會幕的那種關係
[00:17:46.120 --> 00:17:47.280]  換言之
[00:17:47.280 --> 00:17:49.440]  如果看回這個約書亞
[00:17:49.440 --> 00:17:51.200]  他的勇敢
[00:17:51.200 --> 00:17:53.560]  他的上帝揀選他
