
[00:00:00.000 --> 00:00:01.360]  祝求祢繼續幫助我們
[00:02:23.360 --> 00:02:25.040]  馬太福音是他自己寫的
[00:02:25.040 --> 00:02:27.000]  但為什麼我會選擇馬可
[00:02:27.000 --> 00:02:30.320]  這個事跡在馬太 馬可 路加
[00:02:30.320 --> 00:02:35.200]  都有描述馬太如何被神所呼召
[00:02:35.200 --> 00:02:37.280]  如何跟隨耶穌
[00:02:37.280 --> 00:02:40.520]  但是在這三個描述當中
[00:02:40.520 --> 00:02:41.560]  在某個情況下
[00:02:41.560 --> 00:02:45.200]  馬太的描述是最簡單的
[00:02:45.200 --> 00:02:46.480]  我一會兒會解釋
[00:02:46.480 --> 00:02:49.120]  為什麼他反而是最簡單的描述
[00:02:49.120 --> 00:02:52.040]  當然 因為我們看著這個馬太
[00:02:52.040 --> 00:02:55.240]  我曾經一開始說耶穌的門徒的時候
[00:02:55.240 --> 00:02:57.280]  我說耶穌的門徒 這十二個門徒
[00:02:57.280 --> 00:02:59.680]  其實用今天的術語來說
[00:02:59.680 --> 00:03:02.120]  光譜是很闊的
[00:03:02.120 --> 00:03:03.040]  闊到一個地步
[00:03:03.040 --> 00:03:05.040]  有時候我們都會不明白
[00:03:05.040 --> 00:03:07.520]  為什麼耶穌會選擇這十二個
[00:03:07.520 --> 00:03:09.240]  很不同的光譜的人
[00:03:09.240 --> 00:03:12.200]  當中有些是希望用暴力
[00:03:12.200 --> 00:03:13.800]  來推翻政府的人
[00:03:13.800 --> 00:03:15.600]  當中也有做生意的
[00:03:15.600 --> 00:03:19.240]  有漁夫的 有打政府工的
[00:03:19.240 --> 00:03:21.240]  今天的馬太就是打政府工
[00:03:21.240 --> 00:03:23.160]  因為他是一個稅吏
[00:03:23.160 --> 00:03:25.440]  所以今天我們準備交稅的人
[00:03:25.440 --> 00:03:27.320]  雖然還有三個月 都要交稅的
[00:03:27.320 --> 00:03:29.800]  我們是要交錢給稅吏的
[00:03:29.800 --> 00:03:31.760]  不好意思 如果當中有稅務局的人
[00:03:31.760 --> 00:03:33.600]  我不是得罪大家 不是這個意思
[00:03:33.600 --> 00:03:38.520]  就是說 今天是一些稅務局工作的人
[00:03:38.520 --> 00:03:41.720]  所以這個稅吏 馬太
[00:03:41.720 --> 00:03:46.280]  曾經告訴我 她有一天如常上班 去稅關
[00:03:46.280 --> 00:03:48.000]  遇到耶穌
[00:03:48.000 --> 00:03:50.880]  遇到耶穌 她的生命就完全改變
[00:03:50.880 --> 00:03:55.160]  以致到今天 我們看著耶穌基督每一個門徒
[00:03:55.160 --> 00:03:58.680]  當他們被呼召進去跟隨耶穌的時候
[00:03:58.680 --> 00:04:00.000]  我相信他們每一個人
[00:04:00.000 --> 00:04:04.280]  都有他自己的內心的一些期望
[00:04:04.280 --> 00:04:07.320]  或者他自己的一些議程 跟耶穌
[00:04:07.320 --> 00:04:08.760]  但是經過三年之後
[00:04:08.760 --> 00:04:12.680]  我們發覺整個人的生命是沒有了自己的期望
[00:04:12.680 --> 00:04:13.880]  沒有了自己的議程
[00:04:13.880 --> 00:04:18.200]  是單單跟隨耶穌要他們走的路
[00:04:18.200 --> 00:04:22.920]  甚至去到最後 為耶穌而殉道
[00:04:22.920 --> 00:04:27.200]  那三年那邊 耶穌是讓他們的生命完全的改變
[00:04:27.200 --> 00:04:29.480]  馬太也是其中一個
[00:04:29.480 --> 00:04:32.480]  今天我們嘗試從馬太那邊看回
[00:04:32.480 --> 00:04:39.320]  究竟這個馬太有什麼功課值得你和我去學 去想
[00:04:39.320 --> 00:04:45.520]  來嘗試 因著她能夠有這樣的一個行為那邊
[00:04:45.520 --> 00:04:47.480]  對我們有什麼提醒
[00:04:47.480 --> 00:04:52.520]  究竟我們可不可以跟馬太一些的教導
[00:04:52.520 --> 00:04:54.040]  一些生命的教導
[00:04:54.040 --> 00:04:58.200]  以致我們的生命能夠更加蒙神所喜悅
[00:04:58.200 --> 00:05:03.120]  我們經常說我們的信仰是著重Being的信仰
[00:05:03.120 --> 00:05:05.480]  不是著重Doing的信仰
[00:05:05.480 --> 00:05:06.640]  不是說我們不用做
[00:05:06.640 --> 00:05:09.640]  而是當我們的Being 我們的生命改變的時候
[00:05:09.640 --> 00:05:12.080]  我們再去侍奉 再去做任何事
[00:05:12.080 --> 00:05:15.840]  其實是會有不同的果效
[00:05:15.840 --> 00:05:21.760]  這個馬太讓我看到 起碼有兩方面去反省
[00:05:21.760 --> 00:05:28.600]  第一 我們會發覺這個馬太是時時自我反省的人
[00:05:28.600 --> 00:05:31.760]  原來自我反省是很重要的
[00:05:31.760 --> 00:05:36.520]  而這個馬太 我相信她時時是自己反省
[00:05:36.520 --> 00:05:37.840]  為什麼我這樣說呢
[00:05:37.840 --> 00:05:41.440]  如果看回這個馬太 她是一個稅女
[00:05:41.440 --> 00:05:46.360]  聖經告訴我們她照常上班 去稅關 去收稅
[00:05:46.360 --> 00:05:51.400]  但是最特別的就是當耶穌見到這個馬太
[00:05:51.400 --> 00:05:54.280]  或者稱之為利尾
[00:05:54.280 --> 00:05:57.200]  當然利尾和馬太是同一個人
[00:05:57.200 --> 00:05:59.200]  為什麼她有兩個名字呢
[00:05:59.200 --> 00:06:02.160]  利尾的意思就是聯合
[00:06:02.160 --> 00:06:06.440]  如果聯合國 應該叫做利尾國的意思
[00:06:06.440 --> 00:06:09.360]  而這個馬太就是神的禮物
[00:06:09.360 --> 00:06:12.280]  她轉了名 很多解經家就說
[00:06:12.280 --> 00:06:16.040]  究竟是她自己跟了耶穌之後自己改名
[00:06:16.040 --> 00:06:18.760]  還是耶穌幫她改名 我們不知道
[00:06:18.760 --> 00:06:21.720]  不過她真的改了名 變成了馬太
[00:06:21.720 --> 00:06:23.600]  由利尾變成了馬太
[00:06:23.600 --> 00:06:26.280]  有一天 當她仍然收稅的時候
[00:06:26.280 --> 00:06:28.000]  耶穌走過 見到她
[00:06:28.000 --> 00:06:31.920]  就跟她說 你跟隨我吧
[00:06:31.920 --> 00:06:36.800]  馬可就說 立刻起來 跟隨耶穌
[00:06:36.800 --> 00:06:39.600]  但是盧迦呢 盧迦很特別
[00:06:39.600 --> 00:06:41.520]  盧迦福音記載這件事的時候
[00:06:41.520 --> 00:06:48.960]  有一句 她就撇下所有的
[00:06:48.960 --> 00:06:50.200]  我不知道她撇了多少
[00:06:50.200 --> 00:06:54.960]  但如果看聖經 稅率應該也不少
[00:06:54.960 --> 00:06:56.640]  撇下所有的 跟隨耶穌
[00:06:56.640 --> 00:07:01.880]  很明顯 從一個很簡單 很戲劇性的
[00:07:01.880 --> 00:07:03.560]  一個一個的跟隨耶穌
[00:07:03.560 --> 00:07:09.120]  我們看到這個馬太絕對不是一時衝動
[00:07:09.120 --> 00:07:11.800]  一時衝動的人 她可以立刻跟隨耶穌
[00:07:11.800 --> 00:07:13.240]  她不會撇下一切
[00:07:13.240 --> 00:07:14.640]  她只是想弄一條後路
[00:07:14.640 --> 00:07:17.960]  到時候不跟隨 還有家居在家裡
[00:07:17.960 --> 00:07:19.200]  她撇下所有一切
[00:07:19.200 --> 00:07:22.240]  就是說她是義無反悔地跟隨耶穌
[00:07:22.240 --> 00:07:25.080]  一個人願意義無反悔地跟隨耶穌
[00:07:25.080 --> 00:07:32.000]  她一定會想 究竟她自己的人生是什麼人生
[00:07:32.000 --> 00:07:34.600]  她在想自己的職業是什麼職業
[00:07:34.600 --> 00:07:36.800]  所以她的反省 起碼有兩方面
[00:07:36.800 --> 00:07:39.600]  我自己看到 第一就是她的職業
[00:07:39.600 --> 00:07:42.600]  我相信她一直在反省她自己的職業
[00:07:42.600 --> 00:07:46.400]  當然 瑞麗 用今天來說
[00:07:46.400 --> 00:07:51.480]  可能是會計師 可能是在稅務局工作的一些人
[00:07:51.480 --> 00:07:54.400]  但是當時來說 其實某個情況
[00:07:54.400 --> 00:07:57.280]  被稱之為「遊奸」
[00:07:57.280 --> 00:08:01.800]  不是漢奸 漢人就是漢奸 猶太人就是遊奸
[00:08:01.800 --> 00:08:07.040]  就是一些當時猶太人最看不起的男人的職業
[00:08:07.040 --> 00:08:09.680]  今天如果我們在做CPA的
[00:08:09.680 --> 00:08:11.120]  每個人都很喜歡他
[00:08:11.120 --> 00:08:12.600]  CPA不得了
[00:08:12.600 --> 00:08:17.600]  但是那時候做CPA是不聖潔的
[00:08:17.600 --> 00:08:21.000]  因為這幫人收稅 為什麼不聖潔呢?
[00:08:21.000 --> 00:08:22.760]  收稅不是問題
[00:08:22.760 --> 00:08:26.800]  因為耶穌也說 該殺的給回該殺 沒問題
[00:08:26.800 --> 00:08:30.880]  但是這幫人就是為了自己的智利
[00:08:30.880 --> 00:08:34.600]  可以自己創造一些稅收來收稅
[00:08:34.600 --> 00:08:37.280]  來騙人 來壓迫窮人
[00:08:37.280 --> 00:08:41.760]  所以是這件事令當時的人覺得很憎恨這些人
[00:08:41.760 --> 00:08:43.040]  所以在猶太人來說
[00:08:43.040 --> 00:08:48.000]  男人做稅吏 女人做妓女是最不聖潔的
[00:08:48.000 --> 00:08:50.400]  甚至進不了聖殿
[00:08:50.400 --> 00:08:55.160]  所以換言之 這個馬太很有趣
[00:08:55.160 --> 00:08:58.840]  這個馬太一起來就跟隨耶穌
[00:08:58.840 --> 00:09:03.440]  馬太一開始跟隨耶穌 已經知道自己是罪人
[00:09:03.440 --> 00:09:07.480]  彼得去到三次不認主 人們說他犯罪
[00:09:07.480 --> 00:09:09.720]  猶太去到出賣主 又說他犯罪
[00:09:09.720 --> 00:09:12.480]  多瑪懷疑耶穌 又說他犯罪
[00:09:12.480 --> 00:09:15.360]  但是馬太一開始已經是罪人
[00:09:15.360 --> 00:09:18.920]  因為聖經說 稅吏和罪人一起吃飯
[00:09:18.920 --> 00:09:23.280]  所以耶穌說 我們不是要幫那些義人
[00:09:23.280 --> 00:09:25.920]  我們是要幫那些病人
[00:09:25.920 --> 00:09:29.080]  所以很明顯 這個人一早就說
[00:09:29.080 --> 00:09:30.800]  對自己的職業一切都有想
[00:09:30.800 --> 00:09:33.440]  弟兄姊妹 我相信今天我們在職場那邊
[00:09:33.440 --> 00:09:35.240]  一定面對很大的挑戰
[00:09:35.240 --> 00:09:37.920]  特別是今天在職場那邊 都是很大的挑戰
[00:09:37.920 --> 00:09:40.000]  今天可能你不是老闆的
[00:09:40.000 --> 00:09:43.440]  可能要面對老闆對你的很多的要求
[00:09:43.440 --> 00:09:44.960]  甚至可能一些要求
[00:09:44.960 --> 00:09:52.640]  都是面對著我們在道德上的一些操守都不出奇
[00:09:52.640 --> 00:09:55.760]  弟兄姊妹 就算現在抗疫基金
[00:09:55.760 --> 00:09:59.320]  我們可以申請 上額去到九千元
[00:09:59.320 --> 00:10:01.240]  有時候都會說 應不應該申請呢
[00:10:01.240 --> 00:10:04.640]  有時候都會說 我們公司可以發工資的
[00:10:04.640 --> 00:10:08.160]  要不要申請呢 都是一個很多不同的感受
[00:10:08.160 --> 00:10:09.400]  有人說 當然要申請
[00:10:09.400 --> 00:10:11.880]  我申請了 我回來給第二個也好
[00:10:11.880 --> 00:10:12.840]  為什麼不申請呢
[00:10:12.840 --> 00:10:16.480]  有人說 不是的 你已經是沒有
[00:10:16.480 --> 00:10:19.040]  你已經夠了 你為什麼要申請呢
[00:10:19.040 --> 00:10:21.120]  都有很多不同的說法
[00:10:21.120 --> 00:10:23.280]  有時候我們所做的事情 所做的抉擇
[00:10:23.280 --> 00:10:24.400]  在職場那邊
[00:10:24.400 --> 00:10:27.440]  很多時候我們都會面對著很大的挑戰
[00:10:27.440 --> 00:10:31.840]  當然 我們可以去到一個很無奈的情況底下
[00:10:31.840 --> 00:10:35.880]  可以說一句話 人在江湖 心不由己
[00:10:35.880 --> 00:10:38.400]  甚至更加無奈的就是說
[00:10:38.400 --> 00:10:40.720]  受人二分四 算了
[00:10:40.720 --> 00:10:42.000]  我們會這樣想
[00:10:42.000 --> 00:10:45.200]  就是說 我們很多時候被我們的職業
[00:10:45.200 --> 00:10:46.760]  如果我們不去反省
[00:10:46.760 --> 00:10:49.880]  我們以為一輩子就是這樣
[00:10:49.880 --> 00:10:51.400]  一輩子就是這樣
[00:10:51.400 --> 00:10:52.840]  香港人的最大問題
[00:10:52.840 --> 00:10:54.240]  一輩子都買不到房子的
[00:10:54.240 --> 00:10:56.960]  每個人的思維一定是這樣
[00:10:56.960 --> 00:10:59.680]  十幾年前在美國斯坦福大學
[00:10:59.680 --> 00:11:02.160]  有一個教授 他就開始去說
[00:11:02.160 --> 00:11:06.000]  為什麼我們人要被我們一些的思維
[00:11:06.000 --> 00:11:07.920]  來固定了我們
[00:11:07.920 --> 00:11:11.160]  這個叫固定思維 Fixed Mindset
[00:11:11.160 --> 00:11:12.920]  於是他就說 不應該
[00:11:12.920 --> 00:11:14.520]  人生不應該用固定思維
[00:11:14.520 --> 00:11:18.920]  人生應該有 Growth Mindset 成長思維
[00:11:18.920 --> 00:11:20.840]  十幾年前美國很流行的
[00:11:20.840 --> 00:11:22.560]  已經不是說正向思維
[00:11:22.560 --> 00:11:24.720]  而是說成長思維
[00:11:24.720 --> 00:11:27.320]  我就開始想 真是的
[00:11:27.320 --> 00:11:30.280]  為什麼我們會在這份工作裡面
[00:11:30.280 --> 00:11:31.800]  我不是說要大家馬上辭職
[00:11:31.800 --> 00:11:32.840]  我不是這個意思
[00:11:32.840 --> 00:11:35.640]  要想我們究竟這份工作
[00:11:35.640 --> 00:11:40.280]  我們對我自己今天有沒有一些阻礙
[00:11:40.280 --> 00:11:43.880]  或者有沒有一些東西是可以轉化
[00:11:43.880 --> 00:11:45.960]  甚至在我們人生裡面
[00:11:45.960 --> 00:11:48.680]  我們有些什麼東西可以變一變
[00:11:48.680 --> 00:11:50.000]  甚至我們經常都說
[00:11:50.000 --> 00:11:54.160]  有藝就有什麼 機
[00:11:54.160 --> 00:11:55.720]  對我來說一樣
[00:11:55.720 --> 00:11:59.040]  各位電視節目 我今年已經68歲
[00:11:59.040 --> 00:12:01.280]  我真的68歲 我不是假的
[00:12:01.280 --> 00:12:06.360]  如果你說我不像 我感謝主
[00:12:06.360 --> 00:12:12.680]  我68歲 坦白說都不小
[00:12:12.680 --> 00:12:14.600]  我都是長者
[00:12:14.600 --> 00:12:16.360]  我已經拿了長者卡
[00:12:16.360 --> 00:12:18.360]  我經常都很驕傲拿了長者卡
[00:12:18.360 --> 00:12:20.400]  每次坐地鐵我都很驕傲
[00:12:20.400 --> 00:12:24.520]  因為聲音不一樣
[00:12:24.520 --> 00:12:27.520]  我都很驕傲 我是長者
[00:12:27.520 --> 00:12:29.440]  但另一方面 我都覺得我自己是長者
[00:12:29.440 --> 00:12:31.400]  我就開始想 我也是長者
[00:12:31.400 --> 00:12:36.840]  於是很多事我都不去想 不去做
[00:12:36.840 --> 00:12:40.720]  但是有一天 在疫情底下
[00:12:40.720 --> 00:12:45.960]  師母說 不如搞個直播在Facebook
[00:12:45.960 --> 00:12:48.720]  我說直播 什麼來的
[00:12:48.720 --> 00:12:50.960]  很容易 弄部機
[00:12:50.960 --> 00:12:53.240]  星期天晚上搞直播
[00:12:53.240 --> 00:12:54.640]  我們都幾個晚上
[00:12:54.640 --> 00:12:57.440]  搞了四個月
[00:12:57.440 --> 00:12:59.400]  逢星期天晚上九點半
[00:12:59.400 --> 00:13:01.480]  那些人都經常掛念我們
[00:13:01.480 --> 00:13:03.280]  你們星期天有沒有直播
[00:13:03.280 --> 00:13:06.040]  今晚有 今晚九點半
[00:13:06.040 --> 00:13:07.680]  在一個多月之前
[00:13:07.680 --> 00:13:11.480]  我們的女婿和女友提醒我們
[00:13:11.480 --> 00:13:13.800]  為什麼你們兩個不搞YouTube
[00:13:13.800 --> 00:13:15.920]  我說YouTube什麼來的
[00:13:15.920 --> 00:13:17.920]  YouTube
[00:13:17.920 --> 00:13:21.040]  師母就說 對 YouTube
[00:13:21.040 --> 00:13:22.960]  當我們打算搞YouTube
[00:13:22.960 --> 00:13:24.840]  第一個反應就是
[00:13:24.840 --> 00:13:28.080]  YouTube應該是二十多歲的人搞
[00:13:28.080 --> 00:13:29.640]  我都說我八歲還搞YouTube
[00:13:29.640 --> 00:13:34.120]  我跟師母說不要 不要搞這種事
[00:13:34.120 --> 00:13:36.840]  第二 我想 如果真的要搞
[00:13:36.840 --> 00:13:38.520]  我當然要找一個人
[00:13:38.520 --> 00:13:41.080]  找誰呢 當然找Aaron
[00:13:41.080 --> 00:13:43.480]  Aaron很厲害 IT
[00:13:43.480 --> 00:13:45.440]  但我想 沒理由找Aaron
[00:13:45.440 --> 00:13:48.960]  我自己的東西 怎會找我的同工
[00:13:48.960 --> 00:13:51.520]  師母就說 不如我們自己做
[00:13:51.520 --> 00:13:53.560]  自己做 怎麼做
[00:13:53.560 --> 00:13:55.720]  他就上Google搜尋
[00:13:55.720 --> 00:13:58.200]  Google問一下怎麼做
[00:13:58.200 --> 00:14:01.880]  於是我們就開始了一個頻道
[00:14:01.880 --> 00:14:04.920]  叫做相見合璧的頻道
[00:14:04.920 --> 00:14:07.160]  我做了一個多月
[00:14:07.160 --> 00:14:09.200]  越做越開心
[00:14:09.200 --> 00:14:11.520]  越做越覺得好玩
[00:14:11.520 --> 00:14:13.640]  但越做越辛苦
[00:14:13.640 --> 00:14:16.960]  原來剪片是很辛苦的
[00:14:16.960 --> 00:14:18.440]  我們的YouTube這二十多條
[00:14:18.440 --> 00:14:21.720]  我們都是自編自導自拍自製
[00:14:21.720 --> 00:14:24.520]  全部都自己做
[00:14:24.520 --> 00:14:27.560]  但因為師母說了一句話
[00:14:27.560 --> 00:14:29.120]  她說為什麼你覺得你老伯八歲
[00:14:29.120 --> 00:14:30.680]  就不可以做這些事
[00:14:30.680 --> 00:14:31.600]  我又想 也對
[00:14:31.600 --> 00:14:34.040]  為什麼我老伯八歲不可以做這些事
[00:14:34.040 --> 00:14:35.720]  於是就做 各位聽聽
[00:14:35.720 --> 00:14:37.400]  我都做到 你一定做到
[00:14:37.400 --> 00:14:39.920]  你跟隔壁說的一定做到
[00:14:39.920 --> 00:14:42.920]  你不要看自己幾多歲
[00:14:42.920 --> 00:14:44.080]  我可以說我老伯八歲
[00:14:44.080 --> 00:14:45.920]  我可以不用做
[00:14:45.920 --> 00:14:49.160]  但我覺得剪片真的挺開心
[00:14:49.160 --> 00:14:52.480]  我們已經準備升級我們的軟件
[00:14:52.480 --> 00:14:56.600]  打算用兩部鏡頭去拍自己
[00:14:56.600 --> 00:14:58.040]  人生就是這樣
[00:14:58.040 --> 00:15:00.640]  這叫做成長思維
[00:15:00.640 --> 00:15:02.960]  為什麼我要將我自己
[00:15:02.960 --> 00:15:05.280]  定在一個這樣的框框那邊
[00:15:05.280 --> 00:15:06.480]  為什麼我去到老伯八歲
[00:15:06.480 --> 00:15:07.920]  我不可以做YouTuber
[00:15:07.920 --> 00:15:09.520]  為什麼YouTuber一定是十幾歲
[00:15:09.520 --> 00:15:12.280]  這些是固定思維
[00:15:12.280 --> 00:15:13.800]  有一次我在政府開會
[00:15:13.800 --> 00:15:16.200]  坐在隔壁的一個律師一坐下來
[00:15:16.200 --> 00:15:18.480]  何牧師 你做了YouTuber
[00:15:18.480 --> 00:15:19.800]  我又知道
[00:15:19.800 --> 00:15:22.480]  原來都挺多人知道我做YouTuber
[00:15:22.480 --> 00:15:27.520]  所以希望大家繼續訂閱我們的YouTuber
[00:15:27.520 --> 00:15:33.320]  第一 我們很想在這個疫情裡面
[00:15:33.320 --> 00:15:35.680]  我們做回上帝要我們做的事
[00:15:35.680 --> 00:15:37.840]  而這個思維就是我要進步
[00:15:37.840 --> 00:15:40.720]  第一 你和我都可以進步
[00:15:40.720 --> 00:15:43.920]  同樣 職業我們要想
[00:15:43.920 --> 00:15:45.760]  我是不是一生都是這樣
[00:15:45.760 --> 00:15:48.040]  我是不是要有些轉變
[00:15:48.040 --> 00:15:50.720]  這個轉變當然是耶穌要有的轉變
[00:15:50.720 --> 00:15:52.800]  所以耶穌一跟隨我
[00:15:52.800 --> 00:15:55.680]  祂就站起來拋棄所有的東西
[00:15:55.680 --> 00:15:57.320]  撇下所有的東西跟隨耶穌
[00:15:57.320 --> 00:15:58.440]  就是這麼簡單
[00:15:58.440 --> 00:16:01.640]  因為祂一直在反省祂自己的職業
[00:16:01.640 --> 00:16:04.520]  第二 祂一直在反省祂自己的人生
[00:16:04.520 --> 00:16:10.040]  究竟我最終想去到哪裡
[00:16:10.040 --> 00:16:12.040]  我們基督徒很清楚
[00:16:12.040 --> 00:16:15.320]  我們的人生目標就是耶穌基督
[00:16:15.320 --> 00:16:17.120]  我們的目標是耶穌基督就要想
[00:16:17.120 --> 00:16:18.480]  如果是耶穌基督
[00:16:18.480 --> 00:16:19.440]  帶回頭去想
[00:16:19.440 --> 00:16:21.480]  我今天所做的事
[00:16:21.480 --> 00:16:24.320]  是不是耶穌基督要我做
[00:16:24.320 --> 00:16:25.960]  所以很明顯
[00:16:25.960 --> 00:16:28.240]  祂撇下所有的東西
[00:16:28.240 --> 00:16:29.920]  是一個很大的決心
[00:16:29.920 --> 00:16:32.080]  但是頂尖智慧真的
[00:16:32.080 --> 00:16:34.000]  我們不是很多的人
[00:16:34.000 --> 00:16:36.560]  要撇下一切 我都在想
[00:16:36.560 --> 00:16:38.040]  行不行
[00:16:38.040 --> 00:16:40.920]  不如到時跟耶穌
[00:16:40.920 --> 00:16:42.440]  枕頭都沒有
[00:16:42.440 --> 00:16:43.840]  買個枕頭都要一千多元
[00:16:43.840 --> 00:16:45.600]  真可憐
[00:16:45.600 --> 00:16:46.760]  那怎麼辦
[00:16:46.760 --> 00:16:48.240]  我們都會這樣想
[00:16:48.240 --> 00:16:50.760]  但是這個馬太撇下一切
[00:16:50.760 --> 00:16:53.760]  就是說祂知道祂的人生的目標是什麼
[00:16:53.760 --> 00:16:55.680]  以致祂像保羅所說
[00:16:55.680 --> 00:16:58.640]  祂說我看萬事如糞土
[00:16:58.640 --> 00:16:59.960]  為罪得到誰
[00:16:59.960 --> 00:17:01.680]  耶穌基督為自保
[00:17:01.680 --> 00:17:03.720]  因為祂看到這件事
[00:17:03.720 --> 00:17:05.600]  過去這幾年
[00:17:05.600 --> 00:17:08.080]  我們重複其中一首詩歌
[00:17:08.080 --> 00:17:09.280]  過去經常唱
[00:17:09.280 --> 00:17:11.240]  昨天雖然不是唱那首詩歌
[00:17:11.240 --> 00:17:12.640]  但是昨天有一首新的詩歌
[00:17:12.640 --> 00:17:15.440]  中間都有一句歌詞
[00:17:15.440 --> 00:17:16.560]  這句歌詞就是
[00:17:16.560 --> 00:17:18.320]  十家在前頭
[00:17:18.320 --> 00:17:20.840]  世界在後頭
[00:17:20.840 --> 00:17:22.280]  我以前都說過
[00:17:22.280 --> 00:17:24.200]  十家在前頭 世界在後頭
[00:17:24.200 --> 00:17:25.960]  千萬不要唱錯
[00:17:25.960 --> 00:17:27.920]  世界在前頭
[00:17:27.920 --> 00:17:29.200]  十家在後頭
[00:17:29.200 --> 00:17:30.440]  世界在前頭
[00:17:30.440 --> 00:17:31.640]  十家在後頭
[00:17:31.640 --> 00:17:32.960]  世界在前頭
[00:17:32.960 --> 00:17:34.000]  十家在後頭
[00:17:34.000 --> 00:17:36.280]  延長三次就永不回頭
[00:17:36.280 --> 00:17:39.400]  會的
[00:17:39.400 --> 00:17:41.320]  因為你的目標是世界
[00:17:41.320 --> 00:17:42.000]  你的目標是世界
[00:17:42.000 --> 00:17:43.640]  你就很自然跟著世界走
[00:17:43.640 --> 00:17:44.800]  但是你的目標是耶穌
[00:17:44.800 --> 00:17:45.560]  是十字架
[00:17:45.560 --> 00:17:46.840]  你就跟著十字架走
[00:17:46.840 --> 00:17:48.120]  這個馬太就是說
[00:17:48.120 --> 00:17:50.760]  今天我要找回我的人生方向
[00:17:50.760 --> 00:17:55.520]  所以祂可以將所有的東西撇下
[00:17:55.520 --> 00:17:57.760]  毫無保留
[00:17:57.760 --> 00:17:58.760]  我現在是耶穌
[00:17:58.760 --> 00:18:01.040]  因為我知道我自己的人生觀
[00:18:01.040 --> 00:18:02.040]  保羅一樣
[00:18:02.040 --> 00:18:04.160]  祂說我可以說我是法律錯人
[00:18:04.160 --> 00:18:04.920]  中國法律錯人
[00:18:04.920 --> 00:18:06.000]  你說笑嗎
[00:18:06.000 --> 00:18:06.600]  不是說笑
