
[00:00:00.000 --> 00:00:03.720]  各位尖沙咀浸信會的弟兄姊妹平安
[00:09:09.320 --> 00:09:12.720]  拉比在哪裏住
[00:09:14.120 --> 00:09:15.120]  你們兩個跟著我
[00:09:15.120 --> 00:09:16.520]  你們想要甚麼
[00:09:16.520 --> 00:09:18.920]  先生你住在哪裏
[00:09:18.920 --> 00:09:22.920]  兩個門徒的問題
[00:09:22.920 --> 00:09:24.120]  究竟是否反映著
[00:09:24.120 --> 00:09:26.920]  他們內心重視的價值觀呢
[00:09:26.920 --> 00:09:30.120]  約翰加爾文
[00:09:30.120 --> 00:09:31.920]  在我們教會歷史
[00:09:31.920 --> 00:09:33.720]  一個很重要的神學家
[00:09:33.720 --> 00:09:35.920]  他就比較用欣賞的角度
[00:09:35.920 --> 00:09:38.520]  去看剛才那堆的對話
[00:09:38.520 --> 00:09:42.120]  他認為這兩個門徒的探索態度
[00:09:42.120 --> 00:09:45.520]  對那些隨隨便便就跟隨耶穌
[00:09:45.520 --> 00:09:47.120]  做了一個提醒
[00:09:47.120 --> 00:09:49.720]  甚至是責備
[00:09:49.720 --> 00:09:52.920]  加爾文的意思就是說
[00:09:52.920 --> 00:09:56.320]  我們必須要尋找耶穌的住處
[00:09:56.320 --> 00:09:57.720]  好讓祂將我們
[00:09:57.720 --> 00:10:00.120]  接待成為耶穌的賓客
[00:10:00.120 --> 00:10:01.920]  因為有很多人
[00:10:01.920 --> 00:10:06.520]  只是遠遠地尋一尋福音的滋味
[00:10:06.520 --> 00:10:09.720]  然後就讓基督忽然地消失
[00:10:10.520 --> 00:10:13.720]  對耶穌的認識也因此流走
[00:10:13.720 --> 00:10:16.920]  當我們轉眼仰望耶穌
[00:10:16.920 --> 00:10:18.920]  應該是定徵的
[00:10:18.920 --> 00:10:21.520]  並不是走馬看花
[00:10:21.520 --> 00:10:26.920]  兩個門徒的回應
[00:10:26.920 --> 00:10:28.320]  耶穌的答案
[00:10:28.320 --> 00:10:29.920]  耶穌的回答
[00:10:29.920 --> 00:10:31.320]  你見到了
[00:10:31.320 --> 00:10:32.720]  三十九節
[00:10:32.720 --> 00:10:33.720]  耶穌說
[00:10:33.720 --> 00:10:34.920]  你們來看
[00:10:34.920 --> 00:10:36.720]  你們來看
[00:10:36.720 --> 00:10:39.120]  兩個門徒就去看了
[00:10:39.720 --> 00:10:41.920]  看完之後就跟隨了耶穌
[00:10:41.920 --> 00:10:44.720]  我作為一個現代的讀者
[00:10:44.720 --> 00:10:45.720]  我看到的就是
[00:10:45.720 --> 00:10:50.120]  兩個門徒就正式被耶穌接納
[00:10:50.120 --> 00:10:54.120]  確認他們有門徒跟隨者的身份
[00:10:54.120 --> 00:10:56.720]  他們就正式開展了
[00:10:56.720 --> 00:10:59.120]  跟隨耶穌的新生活
[00:10:59.120 --> 00:11:03.520]  大家有沒有興趣知道
[00:11:03.520 --> 00:11:05.720]  究竟他們看到些什麼
[00:11:05.720 --> 00:11:08.120]  看到些什麼
[00:11:08.120 --> 00:11:09.920]  究竟兩個門徒看到些什麼
[00:11:09.920 --> 00:11:11.320]  令他們更加清楚
[00:11:11.320 --> 00:11:13.520]  要決定離開施浸若寒
[00:11:13.520 --> 00:11:16.920]  然後立志去跟隨耶穌呢
[00:11:16.920 --> 00:11:20.120]  大家有沒有想像過這個問題
[00:11:20.120 --> 00:11:24.120]  會不會是那些華麗的房子
[00:11:24.120 --> 00:11:25.720]  落地玻璃
[00:11:25.720 --> 00:11:26.920]  無敵海景
[00:11:26.920 --> 00:11:28.720]  五星級的居所
[00:11:28.720 --> 00:11:31.120]  沒有可能
[00:11:31.120 --> 00:11:34.520]  耶穌出生在一個普通的家庭
[00:11:34.520 --> 00:11:37.120]  住在拿撒勒
[00:11:37.120 --> 00:11:39.520]  拿撒勒來的窮鄉僻壤
[00:11:39.520 --> 00:11:41.120]  今天我們讀第一章
[00:11:41.120 --> 00:11:43.520]  你再四十四節再看多幾節
[00:11:43.520 --> 00:11:45.920]  有個拿彈頁已經說
[00:11:45.920 --> 00:11:48.920]  拿撒勒哪有好的
[00:11:48.920 --> 00:11:52.320]  所以不會是富有人家
[00:11:52.320 --> 00:11:54.920]  剛才所說的景象是不可能的
[00:11:54.920 --> 00:11:57.920]  究竟門徒看到些什麼
[00:11:57.920 --> 00:12:00.520]  令他們決定要跟隨耶穌
[00:12:00.520 --> 00:12:05.320]  又會不會其實是一個很真摯的場面
[00:12:05.520 --> 00:12:07.920]  有一群志同道合的跟隨者
[00:12:07.920 --> 00:12:11.720]  門徒在享受一個美好的團契
[00:12:11.720 --> 00:12:12.920]  會不會是這樣呢
[00:12:12.920 --> 00:12:14.320]  然後說這裡這麼好
[00:12:14.320 --> 00:12:17.920]  我就決定跟隨耶穌了
[00:12:17.920 --> 00:12:19.120]  會不會是這樣呢
[00:12:19.120 --> 00:12:21.720]  我們今天看第一章
[00:12:21.720 --> 00:12:23.720]  大家熟悉的水變酒
[00:12:23.720 --> 00:12:24.720]  第一個神蹟
[00:12:24.720 --> 00:12:26.920]  在第二章
[00:12:26.920 --> 00:12:29.120]  即是水變酒都未發生
[00:12:29.120 --> 00:12:31.320]  在這個場景的時候
[00:12:31.320 --> 00:12:34.520]  你說耶穌會不會是很多人跟隨呢
[00:12:34.920 --> 00:12:38.120]  看來是個人行動的機會比較大
[00:12:38.120 --> 00:12:40.720]  究竟門徒看到些什麼
[00:12:40.720 --> 00:12:43.520]  以致他們要跟隨耶穌呢
[00:12:43.520 --> 00:12:46.920]  聖經學者都有很多很多的討論
[00:12:46.920 --> 00:12:50.320]  今天很難和大家詳細去研究
[00:12:50.320 --> 00:12:53.920]  雖然約翰福音是沒有記下
[00:12:53.920 --> 00:12:55.720]  門徒是看到些什麼
[00:12:55.720 --> 00:12:58.520]  留了一個留白的空間
[00:12:58.520 --> 00:13:00.520]  但我們可以相信
[00:13:00.520 --> 00:13:03.920]  當門徒看到耶穌向他們展示的景象
[00:13:04.520 --> 00:13:05.920]  他們對於耶穌的認識
[00:13:05.920 --> 00:13:09.320]  相比之前應該是多了一點
[00:13:09.320 --> 00:13:13.120]  在決定跟隨耶穌的這一刻
[00:13:13.120 --> 00:13:15.920]  門徒對信仰的看法
[00:13:15.920 --> 00:13:18.520]  應該仍然都是初階
[00:13:18.520 --> 00:13:20.520]  即是那些一零一階段
[00:13:20.520 --> 00:13:25.920]  他們對信仰仍未有一個很清楚的了解
[00:13:25.920 --> 00:13:30.320]  雖然是信仰的起步
[00:13:30.320 --> 00:13:32.320]  但你看看安德烈
[00:13:32.320 --> 00:13:34.120]  他立即就和他的家人
[00:13:34.120 --> 00:13:36.120]  即是他哥哥彼得說
[00:13:36.120 --> 00:13:38.320]  我遇到彌賽呀
[00:13:38.320 --> 00:13:41.520]  於是就帶彼得去見耶穌
[00:13:41.520 --> 00:13:44.720]  從此彼得就改變一生
[00:13:44.720 --> 00:13:46.720]  我們看到的安德烈
[00:13:46.720 --> 00:13:48.720]  是心裡火熱
[00:13:48.720 --> 00:13:53.720]  要快快地向別人分享他遇到的全新經歷
[00:13:53.720 --> 00:13:57.120]  在約翰福音裏面
[00:13:57.120 --> 00:13:59.920]  我們下一次再見到安德烈
[00:13:59.920 --> 00:14:03.120]  一跳就由第一章要跳到第六章
[00:14:03.920 --> 00:14:05.920]  安德烈跟隨耶穌
[00:14:05.920 --> 00:14:07.920]  已經有一段的日子
[00:14:07.920 --> 00:14:10.720]  安德烈又有什麼改變呢
[00:14:10.720 --> 00:14:15.120]  在第六章的背景是愉悅節
[00:14:15.120 --> 00:14:19.720]  亦都是大家熟悉的五餅二魚故事的背景
[00:14:19.720 --> 00:14:25.720]  當時耶穌面對幾千人要吃飯這個需要
[00:14:25.720 --> 00:14:27.520]  他就問門徒
[00:14:27.520 --> 00:14:30.520]  怎樣可以滿足這些人的需要
[00:14:31.320 --> 00:14:34.720]  其實經文現在不可能和大家揭發
[00:14:34.720 --> 00:14:37.120]  但經文講得很清楚
[00:14:37.120 --> 00:14:40.520]  其實耶穌是要試驗門徒
[00:14:40.520 --> 00:14:44.520]  即是讀書那些隨堂測驗
[00:14:44.520 --> 00:14:46.720]  其實是突擊測驗
[00:14:46.720 --> 00:14:49.520]  好 下一頁
[00:14:49.520 --> 00:14:53.920]  大家看到第九節
[00:14:53.920 --> 00:14:56.920]  在這裏有一個孩童
[00:14:56.920 --> 00:14:59.320]  帶著五個大麥餅
[00:14:59.320 --> 00:15:00.720]  兩條魚
[00:15:01.920 --> 00:15:03.920]  指示分給者許多人
[00:15:03.920 --> 00:15:06.520]  還算什麼呢
[00:15:06.520 --> 00:15:11.720]  大家看到安德烈的回應都不是很正面
[00:15:11.720 --> 00:15:14.320]  安德烈有些慨嘆說
[00:15:14.320 --> 00:15:16.320]  五個大麥餅兩條魚
[00:15:16.320 --> 00:15:17.920]  分給這麼多人
[00:15:17.920 --> 00:15:20.320]  還算什麼呢
[00:15:20.320 --> 00:15:22.920]  我們不禁要問
[00:15:22.920 --> 00:15:27.120]  這個時候安德烈的信仰深度究竟又多了多少呢
[00:15:27.120 --> 00:15:31.120]  究竟門徒對於主耶穌的認識
[00:15:31.320 --> 00:15:32.320]  有多少呢
[00:15:32.320 --> 00:15:35.920]  剛剛開始的時候認識主耶穌
[00:15:35.920 --> 00:15:38.920]  他們知道這是神的高揚
[00:15:38.920 --> 00:15:42.320]  他們知道耶穌是彌賽
[00:15:42.320 --> 00:15:45.720]  這個是舊約和眾先知所講的那一位
[00:15:45.720 --> 00:15:48.920]  從認知層面他們是知道的
[00:15:48.920 --> 00:15:51.920]  從頭腦的層面也都是知道的
[00:15:51.920 --> 00:15:55.520]  但到底明白又有多少呢
[00:15:55.520 --> 00:15:58.120]  掌握到有多少呢
[00:15:59.920 --> 00:16:01.520]  約翰福音第六章之後
[00:16:01.520 --> 00:16:03.120]  我們再看到安德烈
[00:16:03.120 --> 00:16:05.520]  一跳又要跳到第十二章
[00:16:05.520 --> 00:16:08.720]  第一章 第六章 第十二章
[00:16:08.720 --> 00:16:09.720]  第十二章了
[00:16:09.720 --> 00:16:13.720]  這次這位門徒就是將外邦人
[00:16:13.720 --> 00:16:16.120]  帶到耶穌的面前
[00:16:16.120 --> 00:16:19.920]  之後再有關安德烈的事蹟
[00:16:19.920 --> 00:16:23.320]  約翰福音就沒有直接的資料
[00:16:23.320 --> 00:16:25.920]  安德烈的事蹟
[00:16:26.720 --> 00:16:30.120]  雖然在聖經的記載就不是很多
[00:16:30.120 --> 00:16:34.920]  但你看看他三次帶領人去認識耶穌
[00:16:34.920 --> 00:16:39.920]  我相信對我們每一位在座的弟兄姊妹
[00:16:39.920 --> 00:16:42.520]  都有率領的提醒
[00:16:42.520 --> 00:16:45.320]  第一次是家人
[00:16:45.320 --> 00:16:47.520]  哥哥嘛 家人
[00:16:47.520 --> 00:16:49.120]  第二次呢
[00:16:49.120 --> 00:16:50.720]  小朋友
[00:16:50.720 --> 00:16:53.720]  小朋友當時都是不顯眼
[00:16:53.720 --> 00:16:56.920]  不是很受人留意的群體
[00:16:56.920 --> 00:16:59.120]  第三次就是外邦人
[00:16:59.120 --> 00:17:04.720]  你看到安德烈的性格是很鮮明的
[00:17:04.720 --> 00:17:08.120]  在教會傳統裏面
[00:17:08.120 --> 00:17:11.720]  在教會傳統裏面
[00:17:11.720 --> 00:17:15.520]  安德烈後來是去了小亞細亞
[00:17:15.520 --> 00:17:19.920]  希臘 黑海 沿岸一帶傳福音
[00:17:21.120 --> 00:17:24.120]  他的影響力源自到今天
[00:17:24.120 --> 00:17:27.920]  我們每天打開電視新聞都聽到這個地方
[00:17:27.920 --> 00:17:31.120]  烏克蘭 幾乎
[00:17:31.120 --> 00:17:35.920]  最後安德烈是殉道
[00:17:35.920 --> 00:17:39.520]  死在一個傾斜的十字架上面
[00:17:39.520 --> 00:17:44.520]  大家想不想像到傾斜的十字架是怎樣的
[00:17:44.520 --> 00:17:48.720]  安德烈的影響
[00:17:49.320 --> 00:17:52.520]  並未因為他的死亡而停止
[00:17:52.520 --> 00:17:58.520]  相反他的影響力一直延續到今天
[00:17:58.520 --> 00:18:03.320]  位於歐洲的蘇格蘭就是其中一個例子
[00:18:03.320 --> 00:18:08.720]  蘇格蘭除了有城市
[00:18:08.720 --> 00:18:12.520]  大學會用上安德烈的名字
[00:18:12.520 --> 00:18:16.320]  每年十一月三十日左右
[00:18:17.320 --> 00:18:19.320]  都會定為聖安德烈日
[00:18:19.320 --> 00:18:23.720]  當日是蘇格蘭的公眾假期
[00:18:23.720 --> 00:18:27.920]  蘇格蘭的旗幟裏面有一個
[00:18:27.920 --> 00:18:32.120]  好像X英文字母X的符號
[00:18:32.120 --> 00:18:37.720]  這個記號被稱為安德烈的十字架
[00:18:37.720 --> 00:18:40.520]  傾斜的十字架
[00:18:40.520 --> 00:18:44.520]  在華人教會的侍功系統裏面
[00:18:45.320 --> 00:18:48.520]  安德烈的名字大家應該不會陌生
[00:18:48.520 --> 00:18:53.920]  你用手機搜尋安德烈的行動
[00:18:53.920 --> 00:18:58.920]  仍然有華人教會在用這個名字
[00:18:58.920 --> 00:19:02.120]  我知道尖沙咀浸信會是其中一間
[00:19:02.120 --> 00:19:05.920]  大家想像一下
[00:19:05.920 --> 00:19:08.720]  若干年後
[00:19:08.720 --> 00:19:13.720]  我們有機會在天家遇到安德烈
[00:19:14.720 --> 00:19:15.720]  問一下他
[00:19:15.720 --> 00:19:16.720]  安德烈啊安德烈
[00:19:16.720 --> 00:19:19.320]  你在約旦河那天
[00:19:19.320 --> 00:19:21.120]  究竟你看到些什麼
[00:19:21.120 --> 00:19:25.120]  驅使你立刻離開施浸約翰
[00:19:25.120 --> 00:19:26.520]  跟隨耶穌呢
[00:19:26.520 --> 00:19:30.720]  你猜一下安德烈的答案是什麼
[00:19:30.720 --> 00:19:34.920]  安德烈的答案可能是
[00:19:34.920 --> 00:19:37.920]  在那個時候我看到的都是
[00:19:37.920 --> 00:19:39.920]  模模糊糊
[00:19:39.920 --> 00:19:41.520]  不是很明白
[00:19:41.520 --> 00:19:43.520]  又不是很清楚
[00:19:44.720 --> 00:19:45.720]  但是無論如何
[00:19:45.720 --> 00:19:48.520]  我選擇了跟從耶穌
[00:19:48.520 --> 00:19:52.520]  開始的時候我知道真的很有限
[00:19:52.520 --> 00:19:54.720]  但是隨著歲月
[00:19:54.720 --> 00:19:56.720]  一天一天的過去
[00:19:56.720 --> 00:19:58.720]  我越來越明白
[00:19:58.720 --> 00:20:00.520]  我越來越相信
[00:20:00.520 --> 00:20:02.120]  我要堅定自己
[00:20:02.120 --> 00:20:05.920]  真誠地跟隨主耶穌
[00:20:05.920 --> 00:20:08.520]  我相信呢
[00:20:08.520 --> 00:20:10.720]  剛才這個回應可能和
[00:20:10.720 --> 00:20:13.120]  很多弟兄姊妹的經驗呢
[00:20:13.720 --> 00:20:14.920]  都會有點相似
[00:20:14.920 --> 00:20:19.320]  起初的時候認識是有限的
[00:20:19.320 --> 00:20:21.720]  但是隨著時日
[00:20:21.720 --> 00:20:23.520]  一天一天的過去
[00:20:23.520 --> 00:20:25.320]  我們就改變了
[00:20:25.320 --> 00:20:30.520]  當我們回望過去的信仰歷程
[00:20:30.520 --> 00:20:34.320]  很明顯每個人走的路都不會一樣
