
[00:00:00.000 --> 00:00:01.620]  所以在這個時候
[00:01:42.080 --> 00:01:48.640]  是的 我們讀詩篇九十篇第十二節
[00:01:48.640 --> 00:01:50.640]  我們一起讀一讀 預備起
[00:01:50.640 --> 00:01:55.360]  求你指教我們怎樣數算自己的一子
[00:01:55.360 --> 00:02:00.000]  好 叫我們得著智慧的心
[00:02:00.000 --> 00:02:04.160]  話說呢 我在 落下一張
[00:02:04.160 --> 00:02:06.760]  在早兩個月的時候呢
[00:02:06.760 --> 00:02:09.280]  應該早兩三個月啦
[00:02:09.280 --> 00:02:12.000]  我就去到番禺這個地方
[00:02:12.000 --> 00:02:13.560]  其實我經常都會
[00:02:13.560 --> 00:02:16.600]  有機會的時候會上去的
[00:02:16.600 --> 00:02:22.800]  這一張照片裡面的這個年輕的姐妹呢
[00:02:22.800 --> 00:02:27.360]  她現在應該過了二十歲了
[00:02:27.360 --> 00:02:30.440]  在她十五六歲的時候呢
[00:02:30.440 --> 00:02:37.760]  她就在她的後面這個脊椎那裡
[00:02:37.760 --> 00:02:39.840]  有一個瘤
[00:02:39.840 --> 00:02:42.560]  做手術
[00:02:42.560 --> 00:02:43.880]  但是很不幸地
[00:02:43.880 --> 00:02:46.120]  一個醫療的失誤呢
[00:02:46.120 --> 00:02:49.280]  是令她全身癱瘓
[00:02:49.280 --> 00:02:53.680]  這個女孩她叫紫晴
[00:02:53.680 --> 00:02:58.680]  當年只是十五六歲
[00:02:58.680 --> 00:03:01.360]  她是一個很天真 很活潑的
[00:03:01.360 --> 00:03:05.520]  很開朗的一個女孩子
[00:03:05.520 --> 00:03:07.920]  但是就是這個醫療的失誤
[00:03:07.920 --> 00:03:11.880]  讓她整個人不能動
[00:03:11.880 --> 00:03:13.600]  你看她的髮肉呢
[00:03:13.600 --> 00:03:14.880]  你看她的手就知道
[00:03:14.880 --> 00:03:16.200]  是不太正常
[00:03:16.200 --> 00:03:17.200]  這幾年裡面呢
[00:03:17.200 --> 00:03:20.920]  其實她的髮肉是不正常的
[00:03:20.920 --> 00:03:24.080]  她是不能夠動的
[00:03:24.080 --> 00:03:26.840]  也都因為這個意外呢
[00:03:26.840 --> 00:03:31.120]  她的父母有機會信了耶穌
[00:03:31.120 --> 00:03:33.240]  父母當時很傷心
[00:03:33.240 --> 00:03:34.920]  一個這麼年輕
[00:03:34.920 --> 00:03:39.240]  這麼活潑可愛十五六歲的女孩子
[00:03:39.240 --> 00:03:43.680]  竟然不再可以落地
[00:03:43.680 --> 00:03:49.720]  她這幾年裡面是沒有離開過這張床
[00:03:49.720 --> 00:03:51.760]  但是
[00:03:51.760 --> 00:03:54.160]  這個女孩子
[00:03:54.160 --> 00:03:57.920]  她也都因著這個機會呢
[00:03:57.920 --> 00:04:00.560]  她的父母先信耶穌
[00:04:00.560 --> 00:04:03.760]  然後她就信耶穌
[00:04:03.760 --> 00:04:05.040]  後來我知道這件事之後呢
[00:04:05.040 --> 00:04:06.120]  其實這兩三年呢
[00:04:06.120 --> 00:04:07.120]  如果我有機會
[00:04:07.120 --> 00:04:09.240]  可以有時間的時候
[00:04:09.240 --> 00:04:10.880]  我就會去探望她
[00:04:10.880 --> 00:04:14.160]  我留意到這一個女孩子
[00:04:14.160 --> 00:04:19.640]  她如果在常理底下有很多埋怨
[00:04:19.640 --> 00:04:21.960]  但是她沒有
[00:04:21.960 --> 00:04:23.760]  你說她是不是從未有呢
[00:04:23.760 --> 00:04:25.480]  我想我不敢說
[00:04:25.480 --> 00:04:27.160]  不過
[00:04:27.160 --> 00:04:28.560]  我看見她
[00:04:28.560 --> 00:04:30.520]  每一次去探望她的時候
[00:04:30.520 --> 00:04:33.920]  她那種對神一種很單純的信心
[00:04:33.920 --> 00:04:40.960]  起碼沒有出任何怨言
[00:04:40.960 --> 00:04:42.720]  她並且很有趣的
[00:04:42.720 --> 00:04:45.680]  我不是說她是全身癱瘓
[00:04:45.680 --> 00:04:47.320]  但是她很厲害
[00:04:47.320 --> 00:04:52.000]  她可以在網上做了一個叫網購的網
[00:04:52.000 --> 00:04:56.880]  她在前面有一部電腦
[00:04:56.880 --> 00:05:02.200]  現在很親的科技帶著一個鏡頭
[00:05:02.200 --> 00:05:05.960]  她在控制整部電腦
[00:05:05.960 --> 00:05:08.280]  她每一天都在學習
[00:05:08.280 --> 00:05:11.400]  並且在網上做生意
[00:05:11.400 --> 00:05:12.840]  最近我去這次的時候
[00:05:12.840 --> 00:05:15.160]  我問她能不能做生意
[00:05:15.160 --> 00:05:16.560]  她說不是很成功
[00:05:16.560 --> 00:05:22.200]  不過這個也沒有打退她的信心
[00:05:22.200 --> 00:05:28.800]  是一個十五六歲的女孩子
[00:05:28.800 --> 00:05:33.120]  她不明白為什麼她會遇到這樣的事情
[00:05:33.120 --> 00:05:36.880]  當中有沒有人是十五六歲的
[00:05:36.880 --> 00:05:37.800]  是的
[00:05:37.800 --> 00:05:39.920]  我們有些不夠十五六歲的
[00:05:39.920 --> 00:05:43.240]  我們可能會覺得我們有很多日子
[00:05:43.240 --> 00:05:44.680]  我們看我們前面
[00:05:44.680 --> 00:05:46.080]  覺得哎呀
[00:05:46.080 --> 00:05:49.000]  幾十年怎麼過呢
[00:05:49.000 --> 00:05:53.440]  你知不知道在2014年
[00:05:53.440 --> 00:05:54.760]  在2014年
[00:05:54.760 --> 00:05:59.280]  有一個叫做香港的人均壽命的調查
[00:05:59.280 --> 00:06:04.480]  就說到原來香港的男女老人家
[00:06:04.480 --> 00:06:08.600]  是全球排第二的長壽
[00:06:08.600 --> 00:06:12.320]  男的平均年齡是79.8歲
[00:06:12.320 --> 00:06:14.240]  即是差不多80歲
[00:06:14.240 --> 00:06:16.640]  我想告訴你平均
[00:06:16.640 --> 00:06:19.680]  女的是86.1
[00:06:19.680 --> 00:06:24.160]  僅次於冰島和日本
[00:06:24.160 --> 00:06:27.440]  因為冰島男的壽命是80.4
[00:06:27.440 --> 00:06:30.280]  日本是86.5
[00:06:30.280 --> 00:06:33.160]  香港是在說什麼
[00:06:33.160 --> 00:06:36.320]  我們人均壽命是這麼長的時候
[00:06:36.320 --> 00:06:39.240]  所以難怪我們讀的時候
[00:06:39.240 --> 00:06:41.600]  我們讀這個金句
[00:06:41.600 --> 00:06:44.000]  求你指教我們怎樣數算日子
[00:06:44.000 --> 00:06:46.080]  好叫我們得著智慧的心的時候
[00:06:46.080 --> 00:06:47.440]  可能你說陳茂詩
[00:06:47.440 --> 00:06:49.120]  不是吧
[00:06:49.120 --> 00:06:51.520]  這篇經文在C篇90篇
[00:06:51.520 --> 00:06:53.040]  好像說給那些什麼
[00:06:53.040 --> 00:06:55.240]  那些成人快要死人了
[00:06:55.240 --> 00:06:56.120]  就去什麼
[00:06:56.120 --> 00:06:59.000]  他說因為人的一生是70歲
[00:06:59.000 --> 00:07:00.480]  如果長命的是什麼
[00:07:00.480 --> 00:07:01.280]  80歲
[00:07:01.280 --> 00:07:04.240]  現在我才是什麼
[00:07:04.240 --> 00:07:05.720]  15、6歲而已
[00:07:05.720 --> 00:07:07.800]  我才是20歲左右
[00:07:07.800 --> 00:07:12.240]  為什麼我要去數算自己的日子
[00:07:12.240 --> 00:07:13.160]  英文裏面是
[00:07:13.160 --> 00:07:15.680]  To numbers your days
[00:07:15.680 --> 00:07:16.600]  你要數
[00:07:16.600 --> 00:07:19.080]  真的這樣去數一下你自己的日子
[00:07:23.360 --> 00:07:27.920]  剛才旨呈這個事實告訴我們
[00:07:27.920 --> 00:07:32.960]  其實你要知道
[00:07:32.960 --> 00:07:35.840]  這個第一點我要跟大家去分享的
[00:07:35.840 --> 00:07:37.480]  我們的PowerPoint是說到什麼呢
[00:07:37.480 --> 00:07:39.760]  它要說出一樣東西
[00:07:39.760 --> 00:07:43.440]  要努力的把握現在
[00:07:43.440 --> 00:07:44.600]  針研告訴我們
[00:07:44.600 --> 00:07:45.480]  我們一起讀好嗎
[00:07:45.480 --> 00:07:46.880]  預備起
[00:07:46.880 --> 00:07:49.400]  不要為明日自誇
[00:07:49.400 --> 00:07:52.120]  因為一日要生何事
[00:07:52.120 --> 00:07:54.480]  理常且不知道
[00:07:54.480 --> 00:07:57.480]  所以中一的同學
[00:07:57.480 --> 00:07:59.760]  可能你會覺得
[00:07:59.760 --> 00:08:02.800]  我還這麼小
[00:08:02.800 --> 00:08:06.320]  我都不知道前面的日子怎麼樣
[00:08:06.320 --> 00:08:08.240]  很多時候我們就會怎樣呢
[00:08:08.240 --> 00:08:11.760]  我們很多時候在我們的榮譽
[00:08:11.760 --> 00:08:14.640]  在我們每一個不單止是我們年輕的
[00:08:14.640 --> 00:08:15.800]  我們都會覺得
[00:08:15.800 --> 00:08:17.360]  明日先啦
[00:08:17.360 --> 00:08:19.680]  明日先啦
[00:08:19.680 --> 00:08:21.240]  但聖經告訴我們
[00:08:21.240 --> 00:08:23.760]  你不要以為你一定會有明天
[00:08:23.760 --> 00:08:27.720]  旨呈它有明天
[00:08:27.720 --> 00:08:33.960]  不過它的明天是不再像從前的時候
[00:08:33.960 --> 00:08:36.560]  所以針研提醒我們
[00:08:36.560 --> 00:08:38.240]  不要為明日自誇覺得
[00:08:38.240 --> 00:08:39.240]  明日先啦
[00:08:39.240 --> 00:08:39.960]  明日先啦
[00:08:39.960 --> 00:08:42.440]  我們很多個明日
[00:08:42.440 --> 00:08:45.760]  其實一日要發生什麼事
[00:08:45.760 --> 00:08:51.240]  我們真的不知道
[00:08:51.240 --> 00:08:53.480]  求主幫助我們
[00:08:53.480 --> 00:08:54.800]  亞國書亦都告訴我們
[00:08:54.800 --> 00:08:56.960]  其實明日如何
[00:08:56.960 --> 00:08:59.680]  你們還不知
[00:08:59.680 --> 00:09:00.920]  不是叫我們因此而說
[00:09:00.920 --> 00:09:02.320]  反正都不知道又怎樣
[00:09:02.320 --> 00:09:04.600]  那就算了
[00:09:04.600 --> 00:09:06.240]  其實正正告訴我們
[00:09:06.240 --> 00:09:07.200]  我們要怎樣
[00:09:07.200 --> 00:09:09.960]  努力地把握現在
[00:09:09.960 --> 00:09:12.480]  就是現在
[00:09:12.480 --> 00:09:13.360]  好
[00:09:13.360 --> 00:09:15.560]  下一章
[00:09:15.560 --> 00:09:19.120]  大家有沒有學過這首明日歌
[00:09:19.120 --> 00:09:19.720]  有沒有
[00:09:19.720 --> 00:09:20.800]  有呀
[00:09:20.800 --> 00:09:22.000]  背了
[00:09:22.000 --> 00:09:23.040]  真是很厲害
[00:09:23.040 --> 00:09:25.360]  我們一起去背一背
[00:09:25.360 --> 00:09:25.880]  讀一讀
[00:09:25.880 --> 00:09:26.200]  好嗎
[00:09:26.200 --> 00:09:27.400]  預備起
[00:09:27.400 --> 00:09:29.280]  明日復明日
[00:09:29.280 --> 00:09:31.680]  明日何其多
[00:09:31.680 --> 00:09:33.920]  我生待明日
[00:09:33.920 --> 00:09:36.520]  萬事成蹉跎
[00:09:36.520 --> 00:09:39.480]  人生苦被明日累
[00:09:39.480 --> 00:09:41.280]  春去秋來
[00:09:41.280 --> 00:09:42.960]  老將至
[00:09:42.960 --> 00:09:45.080]  朝看水東流
[00:09:45.080 --> 00:09:47.880]  無看日西道
[00:09:47.880 --> 00:09:51.240]  百年明日能幾何
[00:09:51.240 --> 00:09:54.360]  請君聽我明日歌
[00:09:54.360 --> 00:09:57.200]  我小時候就懂得背這首歌
[00:09:57.200 --> 00:09:59.440]  這首詩
[00:09:59.440 --> 00:10:03.600]  是頭兩句
[00:10:03.600 --> 00:10:05.480]  它說什麼呢
[00:10:05.480 --> 00:10:07.080]  在這裡說到
[00:10:07.080 --> 00:10:11.560]  這首詩是一個勸告
[00:10:11.560 --> 00:10:14.400]  勸告世人要珍惜每一天
[00:10:14.400 --> 00:10:18.080]  你要活在當下
[00:10:18.080 --> 00:10:21.560]  不要因為自己的私慾
[00:10:21.560 --> 00:10:26.120]  活在明天裡面
[00:10:26.120 --> 00:10:27.320]  我們明白到
[00:10:27.320 --> 00:10:30.240]  這兩句
[00:10:30.240 --> 00:10:31.880]  特別頭兩句
[00:10:31.880 --> 00:10:33.000]  很大的提醒
[00:10:33.000 --> 00:10:33.480]  它說
[00:10:33.480 --> 00:10:36.560]  如果你天天等只是等明天
[00:10:36.560 --> 00:10:39.600]  這樣你只是虛度你自己的時日
[00:10:39.600 --> 00:10:42.040]  你是一事無成
[00:10:42.040 --> 00:10:44.560]  這個初陀
[00:10:44.560 --> 00:10:45.600]  是說什麼呢
[00:10:45.600 --> 00:10:51.760]  是浪費虛度你自己的光陰
[00:10:51.760 --> 00:10:55.200]  生命是什麼呢
[00:10:55.200 --> 00:10:58.880]  生命是什麼呢
[00:10:58.880 --> 00:11:02.880]  有人說生命就是時間的累積
[00:11:02.880 --> 00:11:05.680]  浪費時間就是浪費生命
[00:11:05.680 --> 00:11:10.480]  浪費時間就是浪費生命
[00:11:10.480 --> 00:11:13.600]  有一句話不知道你有沒有聽過
[00:11:13.600 --> 00:11:16.760]  說命好不如習慣好
[00:11:16.760 --> 00:11:18.000]  意思是什麼呢
[00:11:18.000 --> 00:11:21.600]  習慣的好壞會影響我們的一生
[00:11:21.600 --> 00:11:24.000]  習慣的好壞
[00:11:24.000 --> 00:11:27.520]  會影響我們的一生
[00:11:27.520 --> 00:11:36.320]  當你有一個好的習慣的時候
[00:11:36.320 --> 00:11:40.080]  你發覺你的一生是很不同
[00:11:40.080 --> 00:11:44.000]  我們看看這裡說到
[00:11:44.000 --> 00:11:45.640]  我們要數算自己的日子
[00:11:45.640 --> 00:11:48.440]  第一我們要努力地珍惜我們現在
[00:11:48.440 --> 00:11:50.040]  你現在所有的
[00:11:50.040 --> 00:11:53.480]  你現在崇拜
[00:11:53.480 --> 00:11:54.240]  說真的
[00:11:54.240 --> 00:11:58.840]  下個禮拜你能不能崇拜是沒有人知道的
[00:11:58.840 --> 00:12:00.320]  這是聖經裡面告訴我們
[00:12:00.320 --> 00:12:02.840]  根本我們明天發生什麼事
[00:12:02.840 --> 00:12:03.840]  我們根本不會知道
[00:12:03.840 --> 00:12:05.080]  就算我們今天
[00:12:05.080 --> 00:12:06.360]  一會兒你離開這裡
[00:12:06.360 --> 00:12:07.000]  發生什麼事
[00:12:07.000 --> 00:12:08.840]  我們都未必知道
[00:12:08.840 --> 00:12:10.360]  所以我們知道
[00:12:10.360 --> 00:12:11.960]  聖經告訴我們
[00:12:11.960 --> 00:12:15.200]  既然我們知道生命就是時間
[00:12:15.200 --> 00:12:17.640]  時間也讓我們知道
[00:12:17.640 --> 00:12:19.640]  我們要好好地珍惜
[00:12:19.640 --> 00:12:21.320]  所以如果我們說到
[00:12:21.320 --> 00:12:22.760]  在第二我們說到
[00:12:22.760 --> 00:12:24.200]  我們要數算我們日子的時候
[00:12:24.200 --> 00:12:27.880]  我們要好好培養我們有一個良好的習慣
[00:12:27.880 --> 00:12:29.280]  在這裡我讀一讀
[00:12:29.280 --> 00:12:32.240]  以賽書40章29至31節
[00:12:32.240 --> 00:12:33.680]  預備起
[00:12:33.680 --> 00:12:36.120]  疲乏的他持能力
[00:12:36.120 --> 00:12:38.720]  軟弱的他加力量
[00:12:38.720 --> 00:12:42.360]  就算少年人也要疲乏困倦
[00:12:42.360 --> 00:12:45.600]  強壯的也必全然跌倒
[00:12:45.600 --> 00:12:49.960]  但那等候耶和華的必重新得力
[00:12:49.960 --> 00:12:52.880]  他們必如鷹展翅上騰
[00:12:52.880 --> 00:12:55.440]  他們奔跑卻不困倦
[00:12:55.440 --> 00:12:57.680]  行走卻不疲乏
[00:12:57.680 --> 00:12:59.280]  在這裡說到什麼呢
[00:12:59.280 --> 00:13:01.920]  在這裡說到其實每個人
[00:13:01.920 --> 00:13:03.000]  都有什麼
[00:13:03.000 --> 00:13:08.360]  都有他疲倦困乏的時候
[00:13:08.360 --> 00:13:09.600]  我們的生命
[00:13:09.600 --> 00:13:11.680]  就算是少年人的生命
[00:13:11.680 --> 00:13:15.880]  我們也會有疲倦困乏
[00:13:15.880 --> 00:13:17.080]  現在開始
[00:13:17.080 --> 00:13:18.640]  可能我們已經困倦了
[00:13:18.640 --> 00:13:20.040]  我們就會怎樣
[00:13:20.040 --> 00:13:22.800]  我們就會黑眼瞓
[00:13:22.800 --> 00:13:24.400]  是呀就會的了
[00:13:24.400 --> 00:13:25.040]  累嘛
[00:13:25.040 --> 00:13:29.320]  我們也會有疲倦困乏的時候
[00:13:29.320 --> 00:13:31.120]  少年人你多有精力也好
[00:13:31.120 --> 00:13:32.120]  我們經常說
[00:13:32.120 --> 00:13:33.680]  我們演唱的年紀人經常說
[00:13:33.680 --> 00:13:37.080]  哇那些少年人好像有無窮的精力
[00:13:37.080 --> 00:13:41.160]  不過也很懂得在不同的時間裏面
[00:13:41.160 --> 00:13:44.400]  拿這些精力
[00:13:44.400 --> 00:13:47.400]  我們要明白
[00:13:47.400 --> 00:13:48.920]  在我們的生命裏面
[00:13:48.920 --> 00:13:53.480]  原來和習慣是非常之有關係的
[00:13:53.480 --> 00:14:01.320]  好我們看一看下一張的PowerPoint
[00:14:01.320 --> 00:14:04.560]  我們知道好的習慣
[00:14:04.560 --> 00:14:06.400]  好像一個好朋友那樣
[00:14:06.400 --> 00:14:08.240]  他會幫助你成功
[00:14:08.240 --> 00:14:10.600]  但是壞習慣就好像
[00:14:10.600 --> 00:14:12.480]  那些恐怖份子
[00:14:12.480 --> 00:14:16.200]  經常會阻礙你發展
[00:14:16.200 --> 00:14:18.560]  在中間裏面我想說
[00:14:18.560 --> 00:14:20.120]  第一大家要知道
[00:14:20.120 --> 00:14:21.200]  你要警覺
[00:14:21.200 --> 00:14:23.680]  原來每個人都有些習慣
[00:14:23.680 --> 00:14:24.960]  不知道你自己想想
[00:14:24.960 --> 00:14:27.280]  你有些什麼的習慣呢
[00:14:27.280 --> 00:14:29.960]  每個人都有習慣
[00:14:29.960 --> 00:14:30.760]  有人這樣說
[00:14:30.760 --> 00:14:31.600]  你要聽著
[00:14:31.600 --> 00:14:33.360]  好小心聽著
[00:14:33.360 --> 00:14:36.400]  要小心你的思想
[00:14:36.400 --> 00:14:40.200]  因它會成為你的言語
[00:14:40.200 --> 00:14:42.800]  要小心你的言語
[00:14:42.800 --> 00:14:45.640]  因為它會成為你的行為
[00:14:45.640 --> 00:14:47.800]  要小心你的行為
[00:14:47.800 --> 00:14:53.320]  因為它會成為你的習慣
[00:14:53.320 --> 00:14:58.480]  不知道大家去想這個
[00:14:58.480 --> 00:15:02.400]  我們一些生命的習慣的時候
[00:15:02.400 --> 00:15:05.040]  你想到從思想開始
[00:15:05.040 --> 00:15:07.840]  我小時候不知道你有沒有呢
[00:15:07.840 --> 00:15:10.760]  我小時候都聽的
[00:15:10.760 --> 00:15:12.320]  老師是這樣說
[00:15:12.320 --> 00:15:13.480]  媽媽也是這樣說
[00:15:13.480 --> 00:15:15.520]  要早睡早起
[00:15:15.520 --> 00:15:17.120]  身體好
[00:15:17.120 --> 00:15:18.920]  這是一個我們接受了
[00:15:18.920 --> 00:15:21.600]  所以小時候我們就
[00:15:21.600 --> 00:15:25.160]  老師都說早睡早起身體好
[00:15:25.160 --> 00:15:28.400]  還有過了11點之後就會
[00:15:28.400 --> 00:15:30.920]  相干的大家知不知道呢
[00:15:30.920 --> 00:15:32.480]  不知道
[00:15:32.480 --> 00:15:35.880]  相干就是傷肝臟
[00:15:35.880 --> 00:15:37.760]  肝臟
[00:15:37.760 --> 00:15:40.360]  原來11點之後才睡
[00:15:40.360 --> 00:15:42.880]  我們的肝是會受影響的
[00:15:42.880 --> 00:15:44.920]  這是醫學上告訴我們的
[00:15:44.920 --> 00:15:46.880]  所以那時候的人很有智慧
[00:15:46.880 --> 00:15:48.600]  要早睡早起
[00:15:48.600 --> 00:15:52.400]  因為你太晚睡
[00:15:52.400 --> 00:15:54.160]  你一直在傷害你的肝
[00:15:54.160 --> 00:15:55.000]  很重要
[00:15:55.000 --> 00:15:58.120]  因為肝是製造血的
[00:15:58.120 --> 00:15:59.160]  老人家經常說
[00:15:59.160 --> 00:16:01.160]  你現在就這樣放縱你自己
[00:16:01.160 --> 00:16:05.400]  你很快就自食其果了
[00:16:05.400 --> 00:16:06.720]  我們都會有什麼呢
[00:16:06.720 --> 00:16:09.840]  會被我們一些人告訴我們
[00:16:09.840 --> 00:16:11.080]  我們的思想告訴我們
[00:16:11.080 --> 00:16:13.080]  早睡早起身體好
[00:16:13.080 --> 00:16:16.480]  於是小時候我們就會有這個思想
[00:16:16.480 --> 00:16:18.440]  接著就會成為我的言語
[00:16:18.440 --> 00:16:19.440]  我都會這樣說
[00:16:19.440 --> 00:16:22.200]  會教我兒子早睡早起
[00:16:22.200 --> 00:16:24.360]  這樣身體會好
[00:16:24.360 --> 00:16:26.600]  接著怎樣
[00:16:26.600 --> 00:16:30.320]  當你不斷地提醒的時候
[00:16:30.320 --> 00:16:30.840]  怎樣
[00:16:30.840 --> 00:16:32.200]  我們就會產生一個行為
[00:16:32.200 --> 00:16:35.560]  我們就會早睡早起
[00:16:35.560 --> 00:16:37.640]  這就成為了你的習慣
[00:16:37.640 --> 00:16:40.280]  這就成為了你的習慣
[00:16:40.280 --> 00:16:41.800]  所以好的習慣
[00:16:41.800 --> 00:16:43.200]  好像有一個好的朋友
[00:16:43.200 --> 00:16:44.800]  時時能夠幫助你
[00:16:44.800 --> 00:16:51.520]  能夠幫助你成功
[00:16:51.520 --> 00:16:52.880]  例如
[00:16:52.880 --> 00:16:55.880]  我在年輕的時候
[00:16:55.880 --> 00:16:59.440]  我的導師就會告訴我
[00:16:59.440 --> 00:17:03.800]  你的生活是在反映你的生命
[00:17:03.800 --> 00:17:07.960]  我不知道你明不明白
[00:17:07.960 --> 00:17:15.200]  你的生活是在反映你的生命
[00:17:15.200 --> 00:17:19.280]  所以當時我們的導師告訴我
[00:17:19.280 --> 00:17:22.680]  如果你的生命是一塌糊塗的
[00:17:22.680 --> 00:17:24.400]  是沒有規律的
[00:17:24.400 --> 00:17:29.840]  你的生命也不會好到哪裡去
[00:17:29.840 --> 00:17:33.880]  這個思想又在我的腦海裏面
[00:17:33.880 --> 00:17:35.360]  於是怎樣
[00:17:35.360 --> 00:17:38.360]  我就要好好地處理我的生活
[00:17:38.360 --> 00:17:39.320]  因為原來生活
[00:17:39.320 --> 00:17:40.120]  在我的生活裏面
[00:17:40.120 --> 00:17:40.760]  每一天的生活
[00:17:40.760 --> 00:17:42.160]  是在反映我的生命
[00:17:42.160 --> 00:17:46.120]  到底裏面的生命是怎樣的
[00:17:46.120 --> 00:17:47.240]  要成為一個習慣
[00:17:47.240 --> 00:17:50.200]  去檢視自己每一天
[00:17:50.200 --> 00:17:53.040]  你的生命
[00:17:53.040 --> 00:17:55.680]  這個習慣是從我們的思想
[00:17:55.680 --> 00:17:58.400]  我們得到一些思想
[00:17:58.400 --> 00:17:59.760]  我們就會怎樣
[00:17:59.760 --> 00:18:01.240]  我們就會成為你的行為
[00:18:01.240 --> 00:18:03.120]  成為你的習慣
[00:18:03.120 --> 00:18:04.520]  所以你首先要警覺
[00:18:04.520 --> 00:18:06.080]  有一個習慣的存在
[00:18:06.080 --> 00:18:08.280]  是在影響你的生命
[00:18:08.280 --> 00:18:09.560]  第二
[00:18:09.560 --> 00:18:11.440]  你要理清自己
[00:18:11.440 --> 00:18:15.240]  一些好的或者壞的習慣
[00:18:15.240 --> 00:18:16.960]  題目是甚麼叫壞習慣呢
[00:18:16.960 --> 00:18:18.720]  簡單來說
[00:18:18.720 --> 00:18:22.720]  那個習慣會使你怎樣
[00:18:22.720 --> 00:18:24.840]  有些不好的結果
[00:18:24.840 --> 00:18:27.120]  那些就是壞習慣
[00:18:27.120 --> 00:18:28.320]  結果出來是不好的
[00:18:28.320 --> 00:18:30.200]  例如甚麼呢
[00:18:30.200 --> 00:18:31.080]  例如
[00:18:31.080 --> 00:18:34.400]  我們為甚麼說早睡早是好的習慣
[00:18:34.400 --> 00:18:35.680]  相反來說
[00:18:35.680 --> 00:18:36.800]  當然是晚睡
[00:18:36.800 --> 00:18:39.240]  即是很遲睡很遲起床
[00:18:39.240 --> 00:18:41.760]  現在我知道很多青少年都是這樣的
[00:18:41.760 --> 00:18:43.120]  你們的白天的時間
[00:18:43.120 --> 00:18:44.560]  就真的是凌晨的時間
[00:18:44.560 --> 00:18:48.560]  即是你們的白天時間
[00:18:48.560 --> 00:18:52.360]  這個也是我們要注意的
[00:18:52.360 --> 00:18:56.080]  當我們如果晚睡晚起的時候
[00:18:56.080 --> 00:18:59.200]  我們的結果是怎樣呢
[00:18:59.200 --> 00:19:00.760]  就是沒有精神
[00:19:00.760 --> 00:19:01.840]  當你上課
[00:19:01.840 --> 00:19:03.520]  上課不會就你的時間
[00:19:03.520 --> 00:19:07.400]  你都要早上起床去上課
[00:19:07.400 --> 00:19:08.640]  或者
[00:19:08.640 --> 00:19:10.720]  我們現在很多人
[00:19:10.720 --> 00:19:15.320]  就是甚麼呢
[00:19:15.320 --> 00:19:16.840]  成了很多人的
[00:19:16.840 --> 00:19:18.200]  就是甚麼呢
[00:19:18.200 --> 00:19:19.920]  有些家長跟我們說
[00:19:19.920 --> 00:19:21.800]  打手機打上癮
[00:19:21.800 --> 00:19:23.640]  你們有試過嗎
