
[00:00:00.000 --> 00:00:06.500]  好 今天要給大家分享的題目是愛的印記
[00:04:04.100 --> 00:04:06.500]  你們也要怎樣相愛
[00:04:06.500 --> 00:04:09.800]  你們若有彼此相愛的心
[00:04:09.800 --> 00:04:14.600]  人就因此認出你是我的門徒了
[00:04:14.600 --> 00:04:15.100]  好了
[00:04:15.100 --> 00:04:16.600]  作為基督徒
[00:04:16.600 --> 00:04:21.600]  究竟你在別人的眼中是什麼樣的一種的特性
[00:04:21.600 --> 00:04:24.200]  就是說你的這個素質是什麼
[00:04:24.200 --> 00:04:27.800]  你又是怎樣從自己身上看出你是基督徒
[00:04:27.800 --> 00:04:31.000]  或者是你是怎樣從你身邊的基督徒身上
[00:04:31.000 --> 00:04:34.600]  看出他是基督徒這個身份的
[00:04:34.600 --> 00:04:36.400]  我們今天通過這段的經文
[00:04:36.400 --> 00:04:39.900]  我們來看看主怎麼教導我們
[00:04:39.900 --> 00:04:41.200]  有看過這本書嗎
[00:04:41.200 --> 00:04:43.000]  這個薛華博士
[00:04:43.000 --> 00:04:46.500]  他寫了一本書叫做基督徒的印記
[00:04:46.500 --> 00:04:48.500]  The Mark of Christian
[00:04:48.500 --> 00:04:50.700]  那也可以說是標誌也行
[00:04:50.700 --> 00:04:52.000]  或者是一個記號也行
[00:04:52.000 --> 00:04:55.700]  反正就是一個好像是印記一樣
[00:04:55.700 --> 00:04:57.200]  讓別人知道
[00:04:57.200 --> 00:04:58.700]  就看到這個東西
[00:04:58.700 --> 00:05:00.900]  就可以知道你是基督徒了
[00:05:00.900 --> 00:05:02.900]  那當我看這本書的時候
[00:05:02.900 --> 00:05:04.500]  是很受觸動
[00:05:04.500 --> 00:05:05.400]  因為這本書
[00:05:05.400 --> 00:05:08.200]  它裡面就是講了很簡單的一個道理
[00:05:08.200 --> 00:05:13.700]  它只是反復的來講基督對門徒所說的那句話
[00:05:13.700 --> 00:05:17.000]  就是一個非常簡單的命令
[00:05:17.000 --> 00:05:18.400]  這個命令就是
[00:05:18.400 --> 00:05:19.400]  耶穌所講的
[00:05:19.400 --> 00:05:21.800]  我賜給你們一條新命令
[00:05:21.800 --> 00:05:23.300]  乃是叫你們彼此相愛
[00:05:23.300 --> 00:05:24.300]  我怎樣愛你們
[00:05:24.300 --> 00:05:26.400]  你們也要怎樣相愛
[00:05:26.400 --> 00:05:27.300]  然後呢
[00:05:27.300 --> 00:05:30.600]  基督就指出這條命令有一個的目的
[00:05:30.600 --> 00:05:31.700]  這個目的是什麼呢
[00:05:31.700 --> 00:05:36.900]  就是你們若有彼此相愛的心
[00:05:36.900 --> 00:05:41.300]  眾人因此就認出你們是我的門徒了
[00:05:41.300 --> 00:05:44.300]  所以在這裡你會發現很奇特的一件事情
[00:05:44.300 --> 00:05:46.500]  耶穌基督祂的福音
[00:05:46.500 --> 00:05:48.200]  要接觸到這個世界
[00:05:48.200 --> 00:05:49.700]  從什麼時候開始
[00:05:49.700 --> 00:05:52.200]  是不是從那個大使命的時候
[00:05:52.200 --> 00:05:54.100]  才開始去頒布這個命令
[00:05:54.100 --> 00:05:58.600]  讓門徒能夠把福音去傳給這個世界上面其他的人
[00:05:58.600 --> 00:06:01.000]  是不是從那個時候才開始呢
[00:06:01.000 --> 00:06:03.900]  所以我們發現更早一點
[00:06:03.900 --> 00:06:07.600]  就是到了這個最後的晚餐的時候
[00:06:07.600 --> 00:06:10.000]  就是在耶穌臨終之前
[00:06:10.000 --> 00:06:12.700]  已經有這個很美好的一個計劃
[00:06:12.700 --> 00:06:16.600]  就是要把這個福音透過這些的門徒
[00:06:16.600 --> 00:06:18.200]  能夠帶給其他的人
[00:06:18.200 --> 00:06:21.600]  而不是等到祂升天之前
[00:06:21.600 --> 00:06:23.400]  才頒布這個大的使命
[00:06:23.400 --> 00:06:24.900]  乃是在更早的時間
[00:06:24.900 --> 00:06:27.100]  就是在最後的晚餐的時候
[00:06:27.100 --> 00:06:28.300]  祂已經有這個計劃了
[00:06:28.300 --> 00:06:33.500]  就是要透過門徒把福音帶給其他的人
[00:06:33.500 --> 00:06:34.100]  好了
[00:06:34.100 --> 00:06:36.700]  那在最後的晚餐裡面呢
[00:06:36.700 --> 00:06:41.600]  祂提到有三點是非常重要的
[00:06:41.600 --> 00:06:44.000]  剛才我們讀的這兩節的經文
[00:06:44.000 --> 00:06:46.800]  其實有三個的重點
[00:06:46.800 --> 00:06:51.200]  我們來看這三個的重點
[00:06:51.200 --> 00:06:57.800]  你看到有哪些地方是相同的
[00:06:57.800 --> 00:06:59.500]  都是說要彼此相愛
[00:06:59.500 --> 00:07:01.600]  那我們最近很流行的一句話說
[00:07:01.600 --> 00:07:05.200]  重要的事情說多少遍
[00:07:05.200 --> 00:07:05.900]  三遍
[00:07:05.900 --> 00:07:06.700]  你們都懂
[00:07:06.700 --> 00:07:08.700]  重要的事情說三遍
[00:07:08.700 --> 00:07:10.700]  所以我終於找到這個出處
[00:07:10.700 --> 00:07:12.700]  出處原來是在這裡
[00:07:12.700 --> 00:07:13.900]  現在很流行的話
[00:07:13.900 --> 00:07:18.300]  原來我們的主早就說了重要的事情要說三遍
[00:07:18.300 --> 00:07:24.300]  所以祂說了三遍要彼此相愛
[00:07:24.300 --> 00:07:26.000]  那說了三遍
[00:07:26.000 --> 00:07:28.800]  其實三遍是有不同的重點
[00:07:28.800 --> 00:07:30.600]  第一次呢
[00:07:30.600 --> 00:07:31.500]  重點是什麼呢
[00:07:31.500 --> 00:07:34.200]  重點就是彼此相愛呢
[00:07:34.200 --> 00:07:36.300]  是一條的命令
[00:07:36.300 --> 00:07:39.000]  祂告訴你彼此相愛是一條的命令
[00:07:39.000 --> 00:07:40.500]  這個是第一個重點
[00:07:40.500 --> 00:07:42.500]  那第二個重點是什麼呢
[00:07:42.500 --> 00:07:47.100]  第二個重點是基督對他的這些跟隨者
[00:07:47.100 --> 00:07:54.700]  這個愛是作為他們學習彼此相愛的一個榜樣
[00:07:54.700 --> 00:07:56.000]  這個是第二個重點
[00:07:56.000 --> 00:07:57.900]  就是基督對門徒的愛
[00:07:57.900 --> 00:08:02.400]  是他們學習彼此相愛的一個的重點
[00:08:02.400 --> 00:08:03.600]  一個的榜樣
[00:08:03.600 --> 00:08:05.600]  那第三個重點是什麼呢
[00:08:05.600 --> 00:08:10.200]  第三個重點是這種愛成為了使徒
[00:08:10.200 --> 00:08:15.000]  讓所有的人認識基督的一個途徑
[00:08:15.000 --> 00:08:19.000]  因為基督就是在他們與人相處當中
[00:08:19.000 --> 00:08:21.000]  來效法的那一位
[00:08:21.000 --> 00:08:21.900]  好了
[00:08:21.900 --> 00:08:25.500]  現在我們來看這個所謂的新的命令
[00:08:25.500 --> 00:08:28.000]  那我們就會有一個的疑問
[00:08:28.000 --> 00:08:30.200]  當我們看到所謂新命令的時候
[00:08:30.200 --> 00:08:32.000]  我們馬上就會想到什麼呢
[00:08:32.000 --> 00:08:33.300]  看到這個新字
[00:08:33.300 --> 00:08:35.800]  你會想到什麼
[00:08:35.800 --> 00:08:37.000]  那舊的是什麼呢
[00:08:37.000 --> 00:08:39.200]  我們當然這裡說新嘛
[00:08:39.200 --> 00:08:42.000]  那當然是有舊來對比
[00:08:42.000 --> 00:08:44.100]  那舊的命令是什麼
[00:08:44.100 --> 00:08:48.300]  為什麼說這裡是條新的命令呢
[00:08:48.300 --> 00:08:53.100]  那這個新的命令跟舊的命令是怎麼關聯起來的呢
[00:08:53.100 --> 00:08:59.200]  新舊之間有什麼樣的一些的關係呢
[00:08:59.200 --> 00:09:02.300]  我們如果要明白這個的問題的話
[00:09:02.300 --> 00:09:03.800]  我們必須要先看一下
[00:09:03.800 --> 00:09:07.300]  耶穌他這幾年所做的事情
[00:09:07.300 --> 00:09:11.000]  耶穌跟門徒在一起大概多長的時間
[00:09:11.000 --> 00:09:15.300]  大概有三年半的時間跟門徒在一起對不對
[00:09:15.300 --> 00:09:16.200]  然後呢
[00:09:16.200 --> 00:09:21.800]  他三年半的時間都在公開的進行他的傳道的這些的事工
[00:09:21.800 --> 00:09:24.500]  然後他也向人解釋他是誰
[00:09:24.500 --> 00:09:26.800]  然後也用很多的神蹟
[00:09:26.800 --> 00:09:30.900]  還有一些的騎士來證明他就是神
[00:09:30.900 --> 00:09:36.000]  也透過他的一些的教導來講解有關天國的道理
[00:09:36.000 --> 00:09:37.600]  到了最後的時候呢
[00:09:37.600 --> 00:09:40.000]  他的名聲越來越大了
[00:09:40.000 --> 00:09:41.600]  那很多人跟隨他
[00:09:41.600 --> 00:09:42.200]  最後呢
[00:09:42.200 --> 00:09:47.700]  他以一個得勝者的這個的姿態來進入耶路撒冷
[00:09:47.700 --> 00:09:48.700]  但是呢
[00:09:48.700 --> 00:09:51.500]  因為他的名聲越來越大的時候呢
[00:09:51.500 --> 00:09:55.600]  就有很多的當時的宗教的領袖對他就很不滿
[00:09:55.600 --> 00:09:56.800]  開始憎恨他
[00:09:56.800 --> 00:09:58.100]  排擠他
[00:09:58.100 --> 00:09:59.400]  所以呢
[00:09:59.400 --> 00:10:02.600]  這些的宗教領袖因為耶穌的名聲越來越大
[00:10:02.600 --> 00:10:07.800]  他們感覺到一個很大的這個威脅性
[00:10:07.800 --> 00:10:11.200]  在這樣的一個情況底下呢
[00:10:11.200 --> 00:10:13.100]  耶穌跟門徒講
[00:10:13.100 --> 00:10:15.900]  他離世的時候快要到了
[00:10:15.900 --> 00:10:20.200]  也就是說他在世上的這些的事工快要告一段落了
[00:10:20.200 --> 00:10:21.500]  快要完成了
[00:10:21.500 --> 00:10:21.900]  然後呢
[00:10:21.900 --> 00:10:25.100]  他要從這些事工裡面來退下來
[00:10:25.100 --> 00:10:29.500]  然後跟這些他最愛的這些的門徒聚在一起
[00:10:29.500 --> 00:10:32.600]  來跟他們用一個很特別的方法
[00:10:32.600 --> 00:10:36.100]  去講解將來要發生的一些的事情
[00:10:36.100 --> 00:10:40.500]  而且當天晚上他們在一個小小的房子裡面
[00:10:40.500 --> 00:10:45.400]  他們進行了一場就是我們說的是最後的晚餐
[00:10:45.400 --> 00:10:48.900]  在最後的晚餐裡面有一個很重要的吩咐
[00:10:48.900 --> 00:10:52.000]  你知道一個人在臨別的時候的講話呢
[00:10:52.000 --> 00:10:55.400]  通常是比較重要的
[00:10:55.400 --> 00:10:58.400]  如果說有人要離開我們
[00:10:58.400 --> 00:11:01.000]  有人說要到別的地方去了
[00:11:01.000 --> 00:11:04.200]  我們跟他們要跟他要吃一個告別的飯
[00:11:04.200 --> 00:11:08.900]  通常他在告別的這個飯局裡面要講一些的很重要的話
[00:11:08.900 --> 00:11:10.300]  這些話雖然不是很長
[00:11:10.300 --> 00:11:12.300]  但是是非常重要的
[00:11:12.300 --> 00:11:13.700]  那耶穌也是一樣
[00:11:13.700 --> 00:11:15.700]  他在這個最後的晚餐裡面
[00:11:15.700 --> 00:11:20.600]  他要跟門徒講一些非常重要的話
[00:11:20.600 --> 00:11:24.400]  那我們會想既然是非常重要的話
[00:11:24.400 --> 00:11:26.100]  會是什麼樣的一些話呢
[00:11:26.100 --> 00:11:32.000]  我們會講會不會是關於那個將來要發生什麼事情
[00:11:32.000 --> 00:11:35.100]  你們要將來要怎麼樣等等
[00:11:35.100 --> 00:11:37.300]  好像都有一點會提到
[00:11:37.300 --> 00:11:40.300]  但是更重要的好像不是這些問題
[00:11:40.300 --> 00:11:43.200]  而是給他們一個命令
[00:11:43.200 --> 00:11:47.700]  就是吩咐他們要彼此相愛
[00:11:47.700 --> 00:11:50.800]  而這裡提出了是一個新的命令
[00:11:50.800 --> 00:11:52.800]  那我們馬上就會想到舊的命令
[00:11:52.800 --> 00:11:57.700]  其實就是在舊約裡面的所謂的那些的誡命
[00:11:57.700 --> 00:11:59.500]  就是一個的對比
[00:11:59.500 --> 00:12:03.300]  就是對舊約真理的一個對比還有延伸
[00:12:03.300 --> 00:12:05.300]  那當我們收到命令的時候
[00:12:05.300 --> 00:12:07.400]  我們就會想起在舊約裡面
[00:12:07.400 --> 00:12:12.100]  神在西乃山上面頒佈這個的誡命
[00:12:12.100 --> 00:12:13.300]  我們會想到這些
[00:12:13.300 --> 00:12:14.200]  想到律法
[00:12:14.200 --> 00:12:15.600]  想到誡命
[00:12:15.600 --> 00:12:19.000]  那為什麼神要頒佈這些律法呢
[00:12:19.000 --> 00:12:23.000]  所謂的律法就是舊的這些的命令
[00:12:23.000 --> 00:12:26.200]  為什麼要頒佈這些的律法
[00:12:26.200 --> 00:12:27.500]  當時的人也沒有遵守
[00:12:27.500 --> 00:12:29.400]  頒佈了以後
[00:12:29.400 --> 00:12:30.600]  他們想去遵守
[00:12:30.600 --> 00:12:32.400]  可是遵守不了
[00:12:32.400 --> 00:12:35.900]  因為人沒有辦法能夠完全去守這些的律法
[00:12:35.900 --> 00:12:41.600]  也就是說人沒有辦法守耶穌舊的這些的命令
[00:12:41.600 --> 00:12:43.100]  那既然沒有辦法去守
[00:12:43.100 --> 00:12:46.800]  為什麼耶穌要把這些命令加給他們呢
[00:12:46.800 --> 00:12:50.900]  其實保羅有告訴我們為什麼
[00:12:50.900 --> 00:12:53.500]  因為凡有血氣的
[00:12:53.500 --> 00:13:00.400]  沒有一個人能夠在神面前來稱議
[00:13:00.400 --> 00:13:03.200]  所以他在另外一處的經文裡面告訴我們
[00:13:03.200 --> 00:13:06.200]  這是律法使我們迅猛的師父
[00:13:06.200 --> 00:13:07.800]  引領我們到基督那裡
[00:13:07.800 --> 00:13:12.200]  使我們能夠因信來稱議
[00:13:12.200 --> 00:13:15.400]  如果你看這個另外一個翻譯的版本
[00:13:15.400 --> 00:13:17.500]  可能會更加明白
[00:13:17.500 --> 00:13:21.300]  另外一個版本在新美國標準譯本裡面
[00:13:21.300 --> 00:13:25.300]  在寫因此律法成了我們的師父
[00:13:25.300 --> 00:13:27.100]  引領我們來到基督面前
[00:13:27.100 --> 00:13:28.200]  教我們因信稱議
[00:13:28.200 --> 00:13:30.700]  也就是說這些舊的命令
[00:13:30.700 --> 00:13:31.700]  叫你去守
[00:13:31.700 --> 00:13:33.100]  其實他有一個的目的
[00:13:33.100 --> 00:13:35.100]  就是把你領到哪裡呢
[00:13:35.100 --> 00:13:36.700]  領到基督面前
[00:13:36.700 --> 00:13:41.100]  讓你去認識耶穌
[00:13:41.100 --> 00:13:43.000]  我們來看另一個的圖畫
[00:13:43.000 --> 00:13:46.600]  可能會比較清楚一點
[00:13:46.600 --> 00:13:49.300]  我這裡強調的不是他的那個重點
[00:13:49.300 --> 00:13:51.100]  你懂不懂希臘文沒有關係
[00:13:51.100 --> 00:13:52.400]  但是你看那個圖
[00:13:52.400 --> 00:13:56.200]  這裡看右邊的那三個人
[00:13:56.200 --> 00:14:00.600]  那三個人中間那個就是一個學生
[00:14:00.600 --> 00:14:03.400]  那左邊那個是那個老師
[00:14:03.400 --> 00:14:05.100]  或者是那個的校長
[00:14:05.100 --> 00:14:06.500]  就是做教導的
[00:14:06.500 --> 00:14:07.800]  左邊那個是教導的
[00:14:07.800 --> 00:14:09.200]  中間那個是學生
[00:14:09.200 --> 00:14:11.000]  那右邊那個是誰呢
[00:14:11.000 --> 00:14:14.900]  他就是那個的所謂的師父
[00:14:14.900 --> 00:14:17.600]  就是剛才我們念的那節的經文
[00:14:17.600 --> 00:14:22.000]  律法是我們訓蒙的師父的那個師父
[00:14:22.000 --> 00:14:26.100]  所以如果按照原來的正常的翻譯
[00:14:26.100 --> 00:14:27.400]  師父的意思是什麼
[00:14:27.400 --> 00:14:31.200]  就是一個年輕男孩的指導者
[00:14:31.200 --> 00:14:33.100]  或者是他的監護人
[00:14:33.100 --> 00:14:34.300]  所以你看這個監護人
[00:14:34.300 --> 00:14:37.400]  他手裡是拿著一個一個杖的
[00:14:37.400 --> 00:14:38.800]  他就是非常嚴厲的
[00:14:38.800 --> 00:14:41.600]  他就是可以去打這個的男孩
[00:14:41.600 --> 00:14:43.900]  如果他不聽話的話就會打他
[00:14:43.900 --> 00:14:47.800]  他是屬於一種監護人的角色
[00:14:47.800 --> 00:14:49.600]  也就是說耶穌用這個的比喻
[00:14:49.600 --> 00:14:50.800]  告訴我們什麼呢
[00:14:50.800 --> 00:14:52.900]  就是律法他的角色是什麼
[00:14:52.900 --> 00:14:56.900]  他只是一個好像是監護人的角色
[00:14:56.900 --> 00:14:59.200]  當這個老師或者是這個校長
[00:14:59.200 --> 00:15:00.600]  在教導的時候呢
[00:15:00.600 --> 00:15:03.100]  其實呢就不需要他了
[00:15:03.100 --> 00:15:04.400]  但是如果這個校長
[00:15:04.400 --> 00:15:06.400]  或者老師不在的時候呢
[00:15:06.400 --> 00:15:08.000]  這個監護人就起作用了
[00:15:08.000 --> 00:15:10.100]  就起那個監管的作用了
[00:15:10.100 --> 00:15:12.100]  所以舊的命令就是
[00:15:12.100 --> 00:15:14.600]  耶穌當時還沒有來的時候
[00:15:14.600 --> 00:15:17.300]  就是起這個監護人的作用
[00:15:17.300 --> 00:15:21.000]  然後讓他能夠來到老師的面前
[00:15:21.000 --> 00:15:25.600]  來接受這個的教導
[00:15:25.600 --> 00:15:28.500]  所以律法就是舊的命令
[00:15:28.500 --> 00:15:29.600]  他的整個的目的
[00:15:29.600 --> 00:15:33.600]  就是把人帶到耶穌基督的面前
[00:15:33.600 --> 00:15:36.000]  所以當耶穌基督真正來到的時候呢
[00:15:36.000 --> 00:15:42.900]  舊的命令呢還要不要呢
[00:15:42.900 --> 00:15:45.300]  其實還在他還有作用
[00:15:45.300 --> 00:15:46.200]  他的作用是什麼呢
[00:15:46.200 --> 00:15:49.800]  就是把人帶到基督的面前
[00:15:49.800 --> 00:15:51.200]  他還是有用的
[00:15:51.200 --> 00:15:55.200]  但是他不是讓人得救的一個方法
[00:15:55.200 --> 00:15:57.200]  得救的方法應該是
[00:15:57.200 --> 00:15:59.400]  耶穌本身耶穌來了
[00:15:59.400 --> 00:16:01.600]  他為人釘十字架
[00:16:01.600 --> 00:16:04.000]  然後擔當人的罪
[00:16:04.000 --> 00:16:06.400]  然後我們才能夠得到這個的拯救
[00:16:06.400 --> 00:16:11.300]  所以這個就是整個的一個前提
[00:16:11.300 --> 00:16:12.800]  就是一個新的命令
[00:16:12.800 --> 00:16:16.500]  是耶穌給人的一個新的命令
[00:16:16.500 --> 00:16:19.900]  那麼第二我們來看
[00:16:19.900 --> 00:16:22.800]  彼此相愛的一個方式
[00:16:22.800 --> 00:16:25.800]  就是我們怎麼樣效法基督的愛呢
[00:16:25.800 --> 00:16:28.500]  當耶穌說我們要彼此相愛的時候
[00:16:28.500 --> 00:16:30.400]  我們明不明白
[00:16:30.400 --> 00:16:35.200]  他說的這個彼此相愛是什麼樣的一個含義
[00:16:35.200 --> 00:16:39.300]  我們明白基督的愛是怎樣的一種愛嗎
[00:16:39.300 --> 00:16:40.300]  我想問你一個問題
[00:16:40.300 --> 00:16:42.100]  在這十二個門徒裡面
[00:16:42.100 --> 00:16:45.900]  你想一想哪一個門徒最明白
[00:16:45.900 --> 00:16:48.900]  耶穌所講的這個彼此相愛是什麼意思的
[00:16:48.900 --> 00:16:52.600]  你猜想是誰
[00:16:52.600 --> 00:16:53.800]  有人說彼得
[00:16:53.800 --> 00:16:55.600]  還有人說什麼
[00:16:55.600 --> 00:16:57.100]  約翰
[00:16:57.100 --> 00:16:58.500]  還有誰嗎
[00:16:58.500 --> 00:17:00.400]  除了彼得和約翰
[00:17:00.400 --> 00:17:03.200]  好像沒有別的門徒更理解
[00:17:03.200 --> 00:17:07.000]  為什麼你們會提出彼得或者是約翰呢
[00:17:07.000 --> 00:17:11.000]  因為他們跟耶穌的關係更加的親密嗎
[00:17:11.000 --> 00:17:15.000]  還是說因為你看到他們所寫的這個新約的聖經
[00:17:15.000 --> 00:17:18.900]  他們所表達的那些的部分
[00:17:18.900 --> 00:17:21.700]  如果我們看約翰他寫的這些書信
[00:17:21.700 --> 00:17:24.000]  包括約翰一書二書三書
[00:17:24.000 --> 00:17:26.400]  也包括約翰福音的話
[00:17:26.400 --> 00:17:30.900]  我們會知道約翰可能是最能夠明白
[00:17:30.900 --> 00:17:34.400]  耶穌所說的這個彼此相愛的這個含義的
[00:17:34.400 --> 00:17:36.300]  因為他在約翰一書的時候
[00:17:36.300 --> 00:17:41.600]  他也同樣的在講這個有關彼此相愛的這個的內容
[00:17:41.600 --> 00:17:45.600]  他真的是明白基督當時所說的彼此相愛的意思
[00:17:45.600 --> 00:17:48.500]  因為他在約翰一書三章十六節裡面這麼說
[00:17:48.500 --> 00:17:51.500]  他說主為我們捨命
[00:17:51.500 --> 00:17:54.600]  我們從此就知道何為愛
[00:17:54.600 --> 00:17:57.300]  我們也當為弟兄捨命
[00:17:57.300 --> 00:18:00.000]  這個是他的一個詮釋
[00:18:00.000 --> 00:18:02.300]  就是對彼此相愛的詮釋
[00:18:02.300 --> 00:18:04.900]  這個對他來講是很重要的一個的解讀
[00:18:04.900 --> 00:18:07.900]  就是彼此相愛包括什麼呢
[00:18:07.900 --> 00:18:10.600]  包括捨命
[00:18:10.600 --> 00:18:13.900]  而且是一種犧牲的愛
[00:18:13.900 --> 00:18:16.600]  所以當我們提到彼此相愛的時候
[00:18:16.600 --> 00:18:19.400]  不是說問候一下
[00:18:19.400 --> 00:18:23.300]  或者是說我為你做一點什麼的事情那麼簡單
[00:18:23.300 --> 00:18:25.100]  而是有更深層的含義
[00:18:25.100 --> 00:18:29.100]  就是願意為對方去捨己
[00:18:29.100 --> 00:18:32.100]  這個才是真正的彼此相愛
[00:18:32.100 --> 00:18:35.700]  那約翰他比較明白這一點
[00:18:35.700 --> 00:18:38.700]  而且他不是第一天就能明白的
[00:18:38.700 --> 00:18:42.100]  他到什麼時候才明白呢
[00:18:42.100 --> 00:18:45.600]  他當時明不明白
[00:18:45.600 --> 00:18:47.800]  他是到了最後的時候
