
[00:00:00.000 --> 00:00:03.000]  根據上一次講「棄舊立新」
[00:02:21.400 --> 00:02:24.300]  哦,搭上一首歌來說,真是挺明白的
[00:02:24.300 --> 00:02:25.400]  挺好的
[00:02:25.400 --> 00:02:28.700]  不過,這段的經文很有趣的
[00:02:28.700 --> 00:02:30.300]  如果你看和合本的話
[00:02:30.300 --> 00:02:34.200]  其實這段聖經本身在這裡也有的
[00:02:34.200 --> 00:02:36.400]  譬如十七節,他那裡就說了
[00:02:36.400 --> 00:02:39.300]  他說,你們行事的為人不要像以前那樣
[00:02:39.300 --> 00:02:42.600]  要存著虛妄的意念
[00:02:42.600 --> 00:02:47.800]  這個意念這個字,和合本翻譯成為虛妄的心
[00:02:47.800 --> 00:02:49.700]  是個心來的,OK?
[00:02:49.700 --> 00:02:55.900]  十八節,你們的心思分離
[00:02:55.900 --> 00:02:58.200]  這個心和什麼?
[00:02:58.200 --> 00:03:03.100]  和上面的虛妄的心
[00:03:03.100 --> 00:03:07.500]  意念那個字有什麼?
[00:03:07.500 --> 00:03:09.700]  是有字根的相同
[00:03:09.700 --> 00:03:13.800]  字根上面的相同,是指同一個字
[00:03:13.800 --> 00:03:16.200]  因為自己無知
[00:03:16.200 --> 00:03:17.700]  心裡什麼?
[00:03:17.700 --> 00:03:19.500]  剛硬,有個心
[00:03:19.500 --> 00:03:26.100]  這個心和上面兩個字完全是另外一個意思
[00:03:26.100 --> 00:03:27.700]  但要繼續下去
[00:03:27.700 --> 00:03:31.200]  如果你看和合本,你就會發現
[00:03:31.200 --> 00:03:33.900]  十九節,他還有一個叫做什麼?
[00:03:33.900 --> 00:03:35.700]  叫做良心
[00:03:35.700 --> 00:03:38.300]  他這裡就翻譯得很好
[00:03:38.300 --> 00:03:41.100]  不是將它翻譯成良心
[00:03:41.100 --> 00:03:43.600]  他說,他們既然麻木不仁
[00:03:43.600 --> 00:03:48.100]  是在說主託付給我們的內在生命
[00:03:48.100 --> 00:03:49.900]  麻木不仁
[00:03:49.900 --> 00:03:52.500]  所以他沒有翻譯成良心
[00:03:52.500 --> 00:03:54.700]  本來這個字不是良心
[00:03:54.700 --> 00:03:56.100]  他這裡翻譯得對
[00:03:56.100 --> 00:03:59.500]  任憑自己放縱情慾
[00:03:59.500 --> 00:04:01.100]  做各樣不好的事
[00:04:01.100 --> 00:04:03.700]  然後就去到二十三節
[00:04:03.700 --> 00:04:05.900]  二十三節有另外一個心
[00:04:05.900 --> 00:04:08.900]  是這裡所說的
[00:04:08.900 --> 00:04:11.500]  要將你們的心靈更換一生
[00:04:11.500 --> 00:04:17.900]  這個心靈和剛才說的十八節
[00:04:17.900 --> 00:04:22.300]  你們的心,不是十八節
[00:04:22.300 --> 00:04:26.300]  是十七節,全著虛妄的意念
[00:04:26.300 --> 00:04:28.100]  那個意念其實也是個心
[00:04:28.100 --> 00:04:29.100]  如果和合本
[00:04:29.100 --> 00:04:31.300]  就和這個心是相同的
[00:04:31.300 --> 00:04:33.700]  總共數了多少個心給你聽呢?
[00:04:33.700 --> 00:04:35.900]  總共數了四個心
[00:04:35.900 --> 00:04:37.900]  但是如果從字來說
[00:04:37.900 --> 00:04:39.300]  就三個字
[00:04:39.300 --> 00:04:40.900]  就是三個字
[00:04:40.900 --> 00:04:43.100]  三個字有兩個字是什麼?
[00:04:43.100 --> 00:04:44.300]  是同樣意思
[00:04:44.300 --> 00:04:46.700]  就是說十七節和什麼呢?
[00:04:46.700 --> 00:04:51.100]  和十八節前面那個心
[00:04:51.100 --> 00:04:52.900]  是同一個意思
[00:04:52.900 --> 00:04:56.900]  所以三個心,三個心字
[00:04:56.900 --> 00:04:58.900]  但是有兩個意思
[00:04:58.900 --> 00:05:00.900]  今天說什麼呢?
[00:05:00.900 --> 00:05:05.100]  就是說你怎麼樣可以成為屬靈的特首
[00:05:05.100 --> 00:05:07.100]  就是終極的目的
[00:05:07.100 --> 00:05:09.100]  為什麼我們經常兜兜轉轉
[00:05:09.100 --> 00:05:10.900]  其實我們今天說的那些
[00:05:10.900 --> 00:05:12.700]  你在你的職場裡面
[00:05:12.700 --> 00:05:13.900]  你是屬靈的特首
[00:05:13.900 --> 00:05:16.900]  一點都不是一件新鮮的事
[00:05:16.900 --> 00:05:18.900]  不過用了一個新鮮的term
[00:05:18.900 --> 00:05:20.900]  你同意嗎?
[00:05:20.900 --> 00:05:21.900]  一向都告訴你
[00:05:21.900 --> 00:05:23.900]  我們以前用的詞可能是
[00:05:23.900 --> 00:05:24.900]  你是你職場裡面
[00:05:24.900 --> 00:05:27.900]  你是你工作單位的宣教士
[00:05:27.900 --> 00:05:28.900]  Right?
[00:05:28.900 --> 00:05:29.900]  我們有沒有用過
[00:05:29.900 --> 00:05:31.900]  你是你公司裡面的目者
[00:05:31.900 --> 00:05:32.900]  有沒有用過?
[00:05:32.900 --> 00:05:33.900]  有沒有?
[00:05:33.900 --> 00:05:34.900]  有啊,是不是?
[00:05:34.900 --> 00:05:35.900]  所以現在用的term
[00:05:35.900 --> 00:05:37.900]  就是用了一個新的term
[00:05:37.900 --> 00:05:39.900]  你是你公司屬靈的什麼?
[00:05:39.900 --> 00:05:41.900]  特首而已,行不行?
[00:05:41.900 --> 00:05:42.900]  其實是一樣的
[00:05:42.900 --> 00:05:44.900]  在我看來是一樣的
[00:05:44.900 --> 00:05:45.900]  意思就是說
[00:05:45.900 --> 00:05:49.900]  我們要在這個城市裡面產生什麼?
[00:05:49.900 --> 00:05:53.900]  一種具有領導和爆破性的影響力
[00:05:53.900 --> 00:05:56.900]  這種領導和爆破性的影響力
[00:05:56.900 --> 00:05:57.900]  你信了耶穌的你
[00:05:57.900 --> 00:05:59.900]  是不可以
[00:05:59.900 --> 00:06:00.900]  昨天是這樣
[00:06:00.900 --> 00:06:01.900]  今天又是這樣
[00:06:01.900 --> 00:06:02.900]  前天又是這樣
[00:06:02.900 --> 00:06:03.900]  今天又是這樣
[00:06:03.900 --> 00:06:05.900]  十年之後都是這樣
[00:06:05.900 --> 00:06:06.900]  你不行
[00:06:06.900 --> 00:06:07.900]  你要天天
[00:06:07.900 --> 00:06:10.900]  心意更新而變化
[00:06:10.900 --> 00:06:11.900]  這樣就複雜了
[00:06:11.900 --> 00:06:13.900]  我也知心意更新而變化
[00:06:13.900 --> 00:06:15.900]  怎麼說都說了這麼多
[00:06:15.900 --> 00:06:17.900]  十年後自己都搞自己
[00:06:17.900 --> 00:06:20.900]  好像不太行
[00:06:20.900 --> 00:06:23.900]  這個星期我預備這篇信息
[00:06:23.900 --> 00:06:26.900]  其實idea已經很久了
[00:06:26.900 --> 00:06:27.900]  但是要預備信息
[00:06:27.900 --> 00:06:28.900]  這個星期才有空預備
[00:06:28.900 --> 00:06:30.900]  我不怕誠實告訴你
[00:06:30.900 --> 00:06:32.900]  我因為預備了這篇信息
[00:06:32.900 --> 00:06:33.900]  心裡面很興奮
[00:06:33.900 --> 00:06:36.900]  如果這個信息來早兩年
[00:06:36.900 --> 00:06:39.900]  我的論文會成為這個主題
[00:06:39.900 --> 00:06:42.900]  意思就是我等了幾十年
[00:06:42.900 --> 00:06:45.900]  其實集體聆聽都幾十年
[00:06:45.900 --> 00:06:46.900]  不過從來沒有想過
[00:06:46.900 --> 00:06:49.900]  沒有意圖將它變成一個論文
[00:06:49.900 --> 00:06:51.900]  我沒有意圖
[00:06:51.900 --> 00:06:53.900]  但是這個說什麼
[00:06:53.900 --> 00:06:55.900]  說人的心
[00:06:55.900 --> 00:06:57.900]  人的內在的生命
[00:06:57.900 --> 00:07:00.900]  甚至我講得更加具體一點
[00:07:00.900 --> 00:07:01.900]  是什麼呢
[00:07:01.900 --> 00:07:03.900]  是說人的複雜性
[00:07:03.900 --> 00:07:05.900]  心理的層面
[00:07:05.900 --> 00:07:06.900]  再講得簡單一點
[00:07:06.900 --> 00:07:08.900]  想講你的性格
[00:07:08.900 --> 00:07:09.900]  我的性格
[00:07:09.900 --> 00:07:11.900]  為什麼會這樣呢
[00:07:11.900 --> 00:07:14.900]  這是我搞了幾十年的東西
[00:07:14.900 --> 00:07:16.900]  總覺得挺姐妹好
[00:07:16.900 --> 00:07:18.900]  個個都心地良善
[00:07:18.900 --> 00:07:19.900]  不過不知道為什麼
[00:07:19.900 --> 00:07:22.900]  相處起來就怎樣
[00:07:22.900 --> 00:07:24.900]  就不是實牙實齒
[00:07:24.900 --> 00:07:26.900]  是咬牙切齒
[00:07:26.900 --> 00:07:28.900]  你覺得是不是
[00:07:28.900 --> 00:07:29.900]  叫你遠距離
[00:07:29.900 --> 00:07:31.900]  個個都很好
[00:07:31.900 --> 00:07:33.900]  但是一近距離就怎樣
[00:07:33.900 --> 00:07:35.900]  就彼此咬牙切齒
[00:07:35.900 --> 00:07:36.900]  你說你看慣了
[00:07:36.900 --> 00:07:38.900]  你都應該不奇怪
[00:07:38.900 --> 00:07:40.900]  因為兩夫妻都是咬牙切齒
[00:07:40.900 --> 00:07:42.900]  本來是很相愛的
[00:07:42.900 --> 00:07:44.900]  很相愛的
[00:07:44.900 --> 00:07:46.900]  你們結婚的時候是不是很相愛
[00:07:46.900 --> 00:07:48.900]  偶爾有一兩對都不是
[00:07:48.900 --> 00:07:50.900]  偶爾有一兩對是逼著結婚的
[00:07:50.900 --> 00:07:53.900]  那些逼著結婚的未必不好
[00:07:53.900 --> 00:07:55.900]  因為一開始就咬牙切齒
[00:07:55.900 --> 00:07:58.900]  所以很快就沒有牙和齒
[00:07:58.900 --> 00:08:00.900]  所以就沒得咬
[00:08:00.900 --> 00:08:02.900]  但是有很多人
[00:08:02.900 --> 00:08:04.900]  結婚的時候很相愛
[00:08:04.900 --> 00:08:06.900]  你發現兩個這麼相愛的人
[00:08:06.900 --> 00:08:08.900]  一走在一起
[00:08:08.900 --> 00:08:10.900]  一靠近都怎樣
[00:08:10.900 --> 00:08:12.900]  都撞過你死
[00:08:12.900 --> 00:08:14.900]  我活
[00:08:14.900 --> 00:08:17.900]  我經常都為這些事情很困擾
[00:08:17.900 --> 00:08:21.900]  困擾裡面都會誤出一些東西來
[00:08:21.900 --> 00:08:23.900]  我經常這樣跟自己說
[00:08:23.900 --> 00:08:25.900]  我其實是沒有權
[00:08:25.900 --> 00:08:27.900]  也沒有能力改變別人
[00:08:27.900 --> 00:08:29.900]  你覺得是不是
[00:08:29.900 --> 00:08:31.900]  你固然沒有權
[00:08:31.900 --> 00:08:34.900]  你說你是爸爸你是媽媽
[00:08:34.900 --> 00:08:36.900]  你就有權改變你的子女
[00:08:36.900 --> 00:08:38.900]  你覺得行不行
[00:08:38.900 --> 00:08:40.900]  不行的
[00:08:40.900 --> 00:08:43.900]  你發現很小的時候
[00:08:43.900 --> 00:08:45.900]  你可以改變一下他
[00:08:45.900 --> 00:08:50.900]  但是到大了他仍然不會依照你的心意發生
[00:08:50.900 --> 00:08:52.900]  改變不了人的
[00:08:52.900 --> 00:08:54.900]  你不明白有些人
[00:08:54.900 --> 00:08:56.900]  你不明白他為什麼會這樣做
[00:08:56.900 --> 00:08:58.900]  甚至有些人傷害你
[00:08:58.900 --> 00:09:00.900]  你都不明白
[00:09:00.900 --> 00:09:02.900]  甚至有些人傷害你的時候
[00:09:02.900 --> 00:09:04.900]  他會很混帳的傷害你
[00:09:04.900 --> 00:09:06.900]  有沒有
[00:09:06.900 --> 00:09:08.900]  我誤出一個道理
[00:09:08.900 --> 00:09:10.900]  我就說他可以這樣做
[00:09:10.900 --> 00:09:12.900]  但我不需要這樣反應
[00:09:12.900 --> 00:09:14.900]  我有耶穌
[00:09:14.900 --> 00:09:17.900]  不知道為什麼我會這樣反應
[00:09:17.900 --> 00:09:20.900]  所以我曾經很誠實的跟別人說
[00:09:20.900 --> 00:09:22.900]  你不要以為我很多情
[00:09:22.900 --> 00:09:24.900]  和很熱情
[00:09:24.900 --> 00:09:26.900]  不是的
[00:09:26.900 --> 00:09:28.900]  你不要以為我很多情
[00:09:28.900 --> 00:09:30.900]  我是很熱情的
[00:09:30.900 --> 00:09:32.900]  你千萬不要得罪我
[00:09:32.900 --> 00:09:35.900]  我引你有限度
[00:09:35.900 --> 00:09:37.900]  到有一天
[00:09:37.900 --> 00:09:39.900]  我真的被你得罪的時候
[00:09:39.900 --> 00:09:41.900]  你就知道什麼事
[00:09:41.900 --> 00:09:43.900]  我真的這樣說
[00:09:43.900 --> 00:09:45.900]  很認真地說
[00:09:45.900 --> 00:09:47.900]  因為我很認識自己
[00:09:47.900 --> 00:09:49.900]  那種決絕
[00:09:49.900 --> 00:09:51.900]  去到最後
[00:09:51.900 --> 00:09:53.900]  我是寧死不屈
[00:09:53.900 --> 00:09:55.900]  不願被屈
[00:09:55.900 --> 00:09:57.900]  也不願糊里糊塗
[00:09:57.900 --> 00:09:59.900]  這樣屈過去
[00:09:59.900 --> 00:10:01.900]  這是我
[00:10:01.900 --> 00:10:03.900]  所以我經常警告別人
[00:10:03.900 --> 00:10:05.900]  但不知道為什麼
[00:10:05.900 --> 00:10:07.900]  人生都遇到什麼
[00:10:07.900 --> 00:10:09.900]  兩三次
[00:10:09.900 --> 00:10:11.900]  夠了沒有
[00:10:11.900 --> 00:10:13.900]  夠了沒有
[00:10:13.900 --> 00:10:15.900]  我不知道我還沒死還會不會遇到
[00:10:15.900 --> 00:10:17.900]  其實很害怕
[00:10:17.900 --> 00:10:19.900]  每一次都搞你幾年
[00:10:19.900 --> 00:10:21.900]  是不是很要命
[00:10:21.900 --> 00:10:23.900]  人生有多少個幾年
[00:10:23.900 --> 00:10:25.900]  是不是
[00:10:25.900 --> 00:10:27.900]  好像2010年
[00:10:27.900 --> 00:10:29.900]  到現在已經17年了
[00:10:29.900 --> 00:10:31.900]  我還在很努力地
[00:10:31.900 --> 00:10:33.900]  擺平自己
[00:10:33.900 --> 00:10:35.900]  在搞
[00:10:35.900 --> 00:10:37.900]  真的
[00:10:37.900 --> 00:10:39.900]  菲利普洗耳機
[00:10:39.900 --> 00:10:41.900]  搞到
[00:10:41.900 --> 00:10:43.900]  不似人形
[00:10:43.900 --> 00:10:45.900]  很艱難
[00:10:45.900 --> 00:10:47.900]  為什麼會這樣
[00:10:47.900 --> 00:10:49.900]  不明白
[00:10:49.900 --> 00:10:51.900]  信了耶穌
[00:10:51.900 --> 00:10:53.900]  為什麼會這樣
[00:10:53.900 --> 00:10:55.900]  為什麼還會這樣
[00:10:55.900 --> 00:10:57.900]  我們怎麼脫去
[00:10:57.900 --> 00:10:59.900]  從前的
[00:10:59.900 --> 00:11:01.900]  舊人
[00:11:01.900 --> 00:11:03.900]  我以前以為我知道
[00:11:03.900 --> 00:11:05.900]  脫去
[00:11:05.900 --> 00:11:07.900]  脫不脫到
[00:11:07.900 --> 00:11:09.900]  我告訴你
[00:11:09.900 --> 00:11:11.900]  在小事上脫到
[00:11:11.900 --> 00:11:13.900]  同意嗎
[00:11:13.900 --> 00:11:15.900]  不要打尖
[00:11:15.900 --> 00:11:17.900]  是不是
[00:11:17.900 --> 00:11:19.900]  不要奸賴
[00:11:19.900 --> 00:11:21.900]  是不是
[00:11:21.900 --> 00:11:23.900]  有些屬於你的事
[00:11:23.900 --> 00:11:25.900]  是不是
[00:11:25.900 --> 00:11:27.900]  有些小小好事讓一下人家
[00:11:27.900 --> 00:11:29.900]  可以嗎
[00:11:29.900 --> 00:11:31.900]  可以嗎
[00:11:31.900 --> 00:11:33.900]  有些事無傷大雅的
[00:11:33.900 --> 00:11:35.900]  由得他
[00:11:35.900 --> 00:11:37.900]  例如
[00:11:37.900 --> 00:11:39.900]  什麼叫無傷大雅
[00:11:39.900 --> 00:11:41.900]  無傷大雅誰定義
[00:11:41.900 --> 00:11:43.900]  我
[00:11:43.900 --> 00:11:45.900]  我定義他是有傷還是無傷
[00:11:45.900 --> 00:11:47.900]  是不是
[00:11:47.900 --> 00:11:49.900]  我認為他是大雅還是
[00:11:49.900 --> 00:11:51.900]  不雅
[00:11:51.900 --> 00:11:53.900]  很重要
[00:11:53.900 --> 00:11:55.900]  這個好像
[00:11:55.900 --> 00:11:57.900]  不是很行
[00:11:57.900 --> 00:11:59.900]  是不是
[00:11:59.900 --> 00:12:01.900]  這個關乎榮辱
[00:12:01.900 --> 00:12:03.900]  這個關乎生死
[00:12:03.900 --> 00:12:05.900]  開始
[00:12:05.900 --> 00:12:07.900]  你發現一些重要的事
[00:12:07.900 --> 00:12:09.900]  來了
[00:12:09.900 --> 00:12:11.900]  那些你緊張的事
[00:12:11.900 --> 00:12:13.900]  來了
[00:12:13.900 --> 00:12:15.900]  可能你經過這麼多年
[00:12:15.900 --> 00:12:17.900]  你覺得你內在
[00:12:17.900 --> 00:12:19.900]  人際互動的
[00:12:19.900 --> 00:12:21.900]  那個區域
[00:12:21.900 --> 00:12:23.900]  成熟了很多
[00:12:23.900 --> 00:12:25.900]  不過
[00:12:25.900 --> 00:12:27.900]  不要踩到你的尾巴
[00:12:27.900 --> 00:12:29.900]  是不是
[00:12:29.900 --> 00:12:31.900]  或者說
[00:12:31.900 --> 00:12:33.900]  不要踩到你的按鈕
[00:12:33.900 --> 00:12:35.900]  一踩到你的按鈕
[00:12:35.900 --> 00:12:37.900]  你就怎樣
[00:12:37.900 --> 00:12:39.900]  發瘋
[00:12:39.900 --> 00:12:41.900]  你同意你發瘋的時候嗎
[00:12:41.900 --> 00:12:43.900]  是嗎
[00:12:43.900 --> 00:12:45.900]  發瘋的時候快點找個錄影機
[00:12:45.900 --> 00:12:47.900]  錄了它
[00:12:47.900 --> 00:12:49.900]  錄了它
[00:12:49.900 --> 00:12:51.900]  等自己冷靜一點的時候播放
[00:12:51.900 --> 00:12:53.900]  我勸你不要
[00:12:53.900 --> 00:12:55.900]  因為你不會被你自己嚇到
[00:12:55.900 --> 00:12:57.900]  你只會
[00:12:57.900 --> 00:12:59.900]  被那些激你的人嚇到
[00:12:59.900 --> 00:13:01.900]  他竟然激你激成這樣
[00:13:01.900 --> 00:13:03.900]  所以你就會更加討厭他們
[00:13:03.900 --> 00:13:05.900]  明白嗎
[00:13:05.900 --> 00:13:07.900]  但人就是這樣
[00:13:07.900 --> 00:13:09.900]  我不知道這個是不是我的問題
[00:13:09.900 --> 00:13:11.900]  你有沒有這樣的問題
[00:13:11.900 --> 00:13:13.900]  有的請你舉手
[00:13:13.900 --> 00:13:15.900]  讓我看看
[00:13:15.900 --> 00:13:17.900]  感謝主 果然大家都是人
[00:13:17.900 --> 00:13:19.900]  那些不舉手的
[00:13:19.900 --> 00:13:21.900]  大概是聖人
[00:13:21.900 --> 00:13:23.900]  我就發現
[00:13:23.900 --> 00:13:25.900]  哦
[00:13:25.900 --> 00:13:27.900]  原來我們剛才讀的那段聖經
[00:13:27.900 --> 00:13:29.900]  有一個
[00:13:29.900 --> 00:13:31.900]  秘密在那裡
[00:13:31.900 --> 00:13:33.900]  三個心
[00:13:33.900 --> 00:13:35.900]  兩個意思
[00:13:35.900 --> 00:13:37.900]  我今天只是重點想說一個意思
[00:13:37.900 --> 00:13:39.900]  因為時間關係
[00:13:39.900 --> 00:13:41.900]  我要趕著走
[00:13:41.900 --> 00:13:43.900]  所以第一個
[00:13:43.900 --> 00:13:45.900]  可能很快就
[00:13:45.900 --> 00:13:47.900]  轉過去
[00:13:47.900 --> 00:13:49.900]  所以我們忍言就過了
[00:13:49.900 --> 00:13:51.900]  不要說忍言了
[00:13:51.900 --> 00:13:53.900]  忍了
[00:13:53.900 --> 00:13:55.900]  三心兩意
[00:13:55.900 --> 00:13:57.900]  第一個心很快就轉過去
[00:13:57.900 --> 00:13:59.900]  就是說我們的思考模式
[00:13:59.900 --> 00:14:01.900]  被扭曲了
[00:14:01.900 --> 00:14:03.900]  所以我們的理解力
[00:14:03.900 --> 00:14:05.900]  我們的思考
[00:14:05.900 --> 00:14:07.900]  轉變的能力
[00:14:07.900 --> 00:14:09.900]  全部好像
[00:14:09.900 --> 00:14:11.900]  變輕了
[00:14:11.900 --> 00:14:13.900]  扭曲的呈現是什麼
[00:14:13.900 --> 00:14:15.900]  無知 忽略 愚昧
[00:14:15.900 --> 00:14:17.900]  剛硬
[00:14:17.900 --> 00:14:19.900]  就是橫顧 麻木
[00:14:19.900 --> 00:14:21.900]  然後私慾
[00:14:21.900 --> 00:14:23.900]  私慾是什麼意思
[00:14:23.900 --> 00:14:25.900]  就是嚮往
[00:14:25.900 --> 00:14:27.900]  什麼
[00:14:27.900 --> 00:14:29.900]  什麼 感官
[00:14:29.900 --> 00:14:31.900]  嗅覺
[00:14:31.900 --> 00:14:33.900]  味覺
[00:14:33.900 --> 00:14:35.900]  視覺 聽覺
[00:14:35.900 --> 00:14:37.900]  和什麼 觸覺
[00:14:37.900 --> 00:14:39.900]  的滿足
[00:14:39.900 --> 00:14:41.900]  不知不覺
[00:14:41.900 --> 00:14:43.900]  有五個覺
[00:14:43.900 --> 00:14:45.900]  你明白嗎
[00:14:45.900 --> 00:14:47.900]  你尋求這些滿足
[00:14:47.900 --> 00:14:49.900]  這些滿足會令你的
[00:14:49.900 --> 00:14:51.900]  安書區越來越
[00:14:51.900 --> 00:14:53.900]  窄
[00:14:53.900 --> 00:14:55.900]  譬如你有錢
[00:14:55.900 --> 00:14:57.900]  你習慣了一出街
[00:14:57.900 --> 00:14:59.900]  就截什麼
[00:14:59.900 --> 00:15:01.900]  你會不會等巴士
[00:15:01.900 --> 00:15:03.900]  這麼慢
[00:15:03.900 --> 00:15:05.900]  等小巴都可以
[00:15:05.900 --> 00:15:07.900]  趕走
[00:15:07.900 --> 00:15:09.900]  這就自然了
[00:15:09.900 --> 00:15:11.900]  如果你習慣了
[00:15:11.900 --> 00:15:13.900]  你習慣了嗎
[00:15:13.900 --> 00:15:15.900]  我們香港人
[00:15:15.900 --> 00:15:17.900]  是全
[00:15:17.900 --> 00:15:19.900]  有可能是全世界
[00:15:19.900 --> 00:15:21.900]  那個
[00:15:21.900 --> 00:15:23.900]  開冷氣
[00:15:23.900 --> 00:15:25.900]  那個冷的程度
[00:15:25.900 --> 00:15:27.900]  是冷到別人受不了
[00:15:27.900 --> 00:15:29.900]  我們一般開什麼
[00:15:29.900 --> 00:15:31.900]  二十
[00:15:31.900 --> 00:15:33.900]  二十一
[00:15:33.900 --> 00:15:35.900]  有些地方
[00:15:35.900 --> 00:15:37.900]  開十九
[00:15:37.900 --> 00:15:39.900]  中國大陸的家人
[00:15:39.900 --> 00:15:41.900]  經常告訴我
[00:15:41.900 --> 00:15:43.900]  香港很冷
[00:15:43.900 --> 00:15:45.900]  我經常要戴衣服
[00:15:45.900 --> 00:15:47.900]  穿著穿著
[00:15:47.900 --> 00:15:49.900]  我都要在他們裡面
[00:15:49.900 --> 00:15:51.900]  你們不要開空調
[00:15:51.900 --> 00:15:53.900]  開了
[00:15:53.900 --> 00:15:55.900]  好熱
[00:15:55.900 --> 00:15:57.900]  你就會知道
[00:15:57.900 --> 00:15:59.900]  習慣
[00:15:59.900 --> 00:16:01.900]  我們習慣了冷
[00:16:01.900 --> 00:16:03.900]  我們覺得熱一點
[00:16:03.900 --> 00:16:05.900]  不行
[00:16:05.900 --> 00:16:07.900]  所以我們一熱一點
[00:16:07.900 --> 00:16:09.900]  就受不了
[00:16:09.900 --> 00:16:11.900]  因此香港人的身體
[00:16:11.900 --> 00:16:13.900]  出現亞健康
[00:16:13.900 --> 00:16:15.900]  是普遍高
[00:16:15.900 --> 00:16:17.900]  什麼叫亞健康
[00:16:17.900 --> 00:16:19.900]  要從中醫的角度講
[00:16:19.900 --> 00:16:21.900]  好像什麼都懂
[00:16:21.900 --> 00:16:23.900]  不知道為什麼
[00:16:23.900 --> 00:16:25.900]  真的要提醒你們
[00:16:25.900 --> 00:16:27.900]  從中醫的角度講
[00:16:27.900 --> 00:16:29.900]  你開冷氣開得多就叫濕氣重
[00:16:29.900 --> 00:16:31.900]  那種濕氣
[00:16:31.900 --> 00:16:33.900]  真的很恐怖
[00:16:33.900 --> 00:16:35.900]  我去吃飯
