
[00:00:00.000 --> 00:00:03.360]  我想問一下大家一個問題
[00:05:24.100 --> 00:05:30.100]  二十七節說到,真正虔誠愛主愛臣的人
[00:05:30.100 --> 00:05:32.100]  是會有實際行動
[00:05:32.100 --> 00:05:34.100]  不是只有說字
[00:05:34.100 --> 00:05:38.100]  他們不會添染世俗的價值觀
[00:05:38.100 --> 00:05:41.100]  亦會對神對人出於真誠
[00:05:41.100 --> 00:05:48.100]  換句話說,真正的虔誠不是只有說字
[00:05:48.100 --> 00:05:51.100]  是有行動的
[00:05:51.100 --> 00:05:54.100]  那些虛假的就是只有說字
[00:05:54.100 --> 00:05:58.100]  還要說多錯多
[00:05:58.100 --> 00:06:02.100]  第一章是一個引言
[00:06:02.100 --> 00:06:06.100]  第三章作者再詳加解釋
[00:06:06.100 --> 00:06:10.100]  在這段經文中,他用了很多篇幅來說
[00:06:10.100 --> 00:06:14.100]  控制、管理舌頭的重要性
[00:06:14.100 --> 00:06:17.100]  第二節又讀,我們一起讀
[00:06:17.100 --> 00:06:21.100]  原來我們在許多事上都有過失
[00:06:21.100 --> 00:06:25.100]  若有人在話語上沒有過失
[00:06:25.100 --> 00:06:27.100]  他就是完全人
[00:06:27.100 --> 00:06:31.100]  也能勒住自己的全身
[00:06:31.100 --> 00:06:34.100]  在這裏,雅各書的作者雅各說
[00:06:34.100 --> 00:06:39.100]  基督徒可以犯很多千奇百怪的罪
[00:06:39.100 --> 00:06:43.100]  但有一種罪是我們最容易觸犯的
[00:06:43.100 --> 00:06:46.100]  這罪是言語上的罪
[00:06:46.100 --> 00:06:52.100]  我們幾乎沒有人不會觸犯這罪
[00:06:52.100 --> 00:06:56.100]  沒有人在言語上不會犯罪
[00:06:56.100 --> 00:07:00.100]  我們能夠控制舌頭,控制言語的時候
[00:07:00.100 --> 00:07:03.100]  我們就能夠控制整個人
[00:07:03.100 --> 00:07:11.100]  這樣就能夠清得上,達到完全的地步
[00:07:11.100 --> 00:07:14.100]  接著作者又用了兩個比喻
[00:07:14.100 --> 00:07:19.100]  一個是「雀環能夠控制馬匹」
[00:07:19.100 --> 00:07:22.100]  甚麼是雀環呢?我們看看這幅圖
[00:07:22.100 --> 00:07:27.100]  這是一隻馬,牠咬著一個環
[00:07:27.100 --> 00:07:30.100]  這個環是怎樣的呢?其實是這樣的
[00:07:30.100 --> 00:07:33.100]  牠咬著中間這部分的鐵
[00:07:33.100 --> 00:07:38.100]  這兩個圈圈著,讓騎馬的人能夠控制
[00:07:38.100 --> 00:07:42.100]  馬的體積也很大
[00:07:42.100 --> 00:07:47.100]  還有牠的重量,牠的能力
[00:07:47.100 --> 00:07:49.100]  牠拉得很重的東西
[00:07:49.100 --> 00:07:51.100]  牠的力量很驚人
[00:07:51.100 --> 00:07:53.100]  拉得多重呢?
[00:07:53.100 --> 00:07:55.100]  一隻成年的馬
[00:07:55.100 --> 00:07:59.100]  原來可以拉動2500磅
[00:07:59.100 --> 00:08:02.100]  你說2500磅是多少呢?
[00:08:02.100 --> 00:08:07.100]  原來是一隻,兩隻,三隻
[00:08:07.100 --> 00:08:10.100]  三隻成年的馬
[00:08:10.100 --> 00:08:12.100]  加起來大概是2500磅
[00:08:12.100 --> 00:08:17.100]  即是說一隻馬可以拉動三隻馬
[00:08:17.100 --> 00:08:21.100]  我們看到這隻馬不單止體積大
[00:08:21.100 --> 00:08:24.100]  力量大
[00:08:24.100 --> 00:08:26.100]  但是怎樣控制牠呢?
[00:08:26.100 --> 00:08:28.100]  原來一個小小的雀環
[00:08:28.100 --> 00:08:31.100]  就可以控制到這隻馬
[00:08:31.100 --> 00:08:34.100]  這就是用來做一個比喻
[00:08:34.100 --> 00:08:36.100]  即是說我們控制到舌頭
[00:08:36.100 --> 00:08:38.100]  就可以控制到很多東西
[00:08:38.100 --> 00:08:40.100]  控制到我們整個人
[00:08:40.100 --> 00:08:42.100]  作者又用了另外一個比喻
[00:08:42.100 --> 00:08:46.100]  除了馬之外,他又說到船的舵
[00:08:46.100 --> 00:08:49.100]  船的舵其實很小
[00:08:49.100 --> 00:08:55.100]  但是這個小小的舵就能夠控制一隻大船
[00:08:55.100 --> 00:08:58.100]  作者就用了這兩個比喻
[00:08:58.100 --> 00:09:01.100]  其實在當時來說是挺貼切的
[00:09:01.100 --> 00:09:03.100]  但是我就想
[00:09:03.100 --> 00:09:07.100]  如果牙角今天仍然在世
[00:09:07.100 --> 00:09:11.100]  你猜牠會用什麼來做比喻呢?
[00:09:11.100 --> 00:09:13.100]  (手機和iPhone)
[00:09:13.100 --> 00:09:16.100]  你們只記住手機和iPhone
[00:09:16.100 --> 00:09:19.100]  其實這東西很重要,大家知道是什麼嗎?
[00:09:19.100 --> 00:09:21.100]  晶片
[00:09:21.100 --> 00:09:27.100]  有人說得晶片就得天下
[00:09:27.100 --> 00:09:32.100]  為什麼?因為晶片不單止可以控制到電子產品
[00:09:32.100 --> 00:09:37.100]  還可以影響到整個國家的經濟發展
[00:09:37.100 --> 00:09:42.100]  還會影響到國家的安全
[00:09:42.100 --> 00:09:47.100]  我們的舌頭其實也好像這些小小的東西
[00:09:47.100 --> 00:09:51.100]  大家都是小小的,不過其實是可以帶來很大的影響力
[00:09:51.100 --> 00:09:54.100]  我們控制好我們的言語,我們的舌頭的時候
[00:09:54.100 --> 00:09:57.100]  就能夠控制全身
[00:09:57.100 --> 00:10:07.100]  這裡作者不單止說到舌頭是有很大的影響力
[00:10:07.100 --> 00:10:12.100]  而且她也說舌頭是我們最難馴服的
[00:10:12.100 --> 00:10:16.100]  我們可以控制好大自然,可以馴服那些飛禽走獸
[00:10:16.100 --> 00:10:21.100]  但是很多時候我們都是駕馭不到我們這個小小的舌頭
[00:10:21.100 --> 00:10:27.100]  而這個小小的舌頭也可以發揮嚴重的巨大的破壞力
[00:10:27.100 --> 00:10:29.100]  我們一起來讀這一節
[00:10:29.100 --> 00:10:33.100]  舌頭就是火,在我們白體中
[00:10:33.100 --> 00:10:38.100]  舌頭是個罪惡的世界,能污穢全身
[00:10:38.100 --> 00:10:46.100]  也能把生命的輪子點起來,並且是從地獄裡點著的
[00:10:46.100 --> 00:10:52.100]  這裡雅閣用了火來形容我們的舌頭
[00:10:52.100 --> 00:10:59.100]  還說舌頭是罪惡的世界,能夠污染我們整個人
[00:10:59.100 --> 00:11:03.100]  舌頭也能夠燃點我們的生命
[00:11:03.100 --> 00:11:06.100]  火是從地獄裡點著的
[00:11:06.100 --> 00:11:10.100]  她用地獄來形容
[00:11:10.100 --> 00:11:13.100]  一說到地獄,你會想起什麼?
[00:11:13.100 --> 00:11:16.100]  是否這個呢?魔鬼
[00:11:16.100 --> 00:11:19.100]  換句話說,她在這裡暗示著
[00:11:19.100 --> 00:11:23.100]  不用舌頭而造成的破壞
[00:11:23.100 --> 00:11:32.100]  其實幕後可能是由魔鬼搞風搞雨作怪
[00:11:32.100 --> 00:11:37.100]  也就是說,魔鬼可以藉著我們的嘴巴
[00:11:37.100 --> 00:11:42.100]  我們的舌頭來造成巨大的破壞
[00:11:42.100 --> 00:11:49.100]  1939年9月,納粹德國入侵波蘭
[00:11:49.100 --> 00:11:54.100]  同年10月,一個美國經濟學家
[00:11:54.100 --> 00:11:58.100]  也就是當時美國總統羅斯福的私人顧問
[00:11:58.100 --> 00:12:01.100]  他叫做薩克斯
[00:12:01.100 --> 00:12:08.100]  他受愛因斯坦和其他科學家的委託進行一項任務
[00:12:08.100 --> 00:12:15.100]  這個任務就是跟美國總統羅斯福遊說他
[00:12:15.100 --> 00:12:20.100]  批准他們發展原子能
[00:12:20.100 --> 00:12:25.100]  搶先德國一步來製造原子彈
[00:12:25.100 --> 00:12:31.100]  薩克斯等了很久才等到一次面見總統的機會
[00:12:31.100 --> 00:12:37.100]  去到之後,他立即呈上了愛因斯坦那封很長的信
[00:12:37.100 --> 00:12:44.100]  還一邊讀出科學家寫了關於原子能的備忘錄
[00:12:44.100 --> 00:12:49.100]  可惜的是羅斯福聽不懂
[00:12:49.100 --> 00:12:53.100]  對於這些科學家的論述,他一竅不通
[00:12:53.100 --> 00:12:56.100]  於是他就撒走薩克斯
[00:12:56.100 --> 00:12:59.100]  不過羅斯福也很有風度
[00:12:59.100 --> 00:13:01.100]  臨走之前,他就說
[00:13:01.100 --> 00:13:05.100]  薩克斯,你明天來跟我吃早餐吧
[00:13:05.100 --> 00:13:11.100]  翌日早上,薩克斯和羅斯福來吃早餐
[00:13:11.100 --> 00:13:15.100]  不過羅斯福很聰明,搶先一步就說
[00:13:15.100 --> 00:13:20.100]  今天不可以說愛因斯坦那封信
[00:13:20.100 --> 00:13:22.100]  一句都不可以
[00:13:22.100 --> 00:13:26.100]  那你猜薩克斯有什麼回應呢?
[00:13:26.100 --> 00:13:31.100]  他就說,好,我今天不說愛因斯坦,我跟你說歷史
[00:13:31.100 --> 00:13:37.100]  在拿破崙的統治下
[00:13:37.100 --> 00:13:43.100]  法國的軍隊在歐洲大陸是戰無不勝的
[00:13:43.100 --> 00:13:45.100]  打贏了
[00:13:45.100 --> 00:13:49.100]  唯獨打英國人的時候
[00:13:49.100 --> 00:13:53.100]  是屢戰屢敗
[00:13:53.100 --> 00:13:55.100]  為什麼呢?
[00:13:55.100 --> 00:14:01.100]  原來當時法國的戰船大部份都是用木製造
[00:14:01.100 --> 00:14:05.100]  是靠風帆來推動
[00:14:05.100 --> 00:14:11.100]  但英國的船隊是用蒸汽來驅動
[00:14:11.100 --> 00:14:15.100]  當時有一位年輕的美國發明家
[00:14:15.100 --> 00:14:20.100]  叫做富爾頓來見拿破崙
[00:14:20.100 --> 00:14:24.100]  向他建議,不如你們法國的船隊
[00:14:24.100 --> 00:14:28.100]  把船上的泥乾都拆走
[00:14:28.100 --> 00:14:33.100]  拿走風帆,裝蒸汽機
[00:14:33.100 --> 00:14:37.100]  把所有木板都換成鋼板
[00:14:37.100 --> 00:14:39.100]  做了這個建議
[00:14:39.100 --> 00:14:42.100]  但拿破崙聽到後,他就想
[00:14:42.100 --> 00:14:46.100]  船沒了帆,怎樣動呢?
[00:14:46.100 --> 00:14:51.100]  把木板變成鋼板,因為鋼板很重,船就會沉
[00:14:51.100 --> 00:14:55.100]  於是他就覺得,這個年輕人,你走就走
[00:14:55.100 --> 00:14:57.100]  趕走了他
[00:14:57.100 --> 00:15:02.100]  後來歷史學家去評述這個歷史的時候就說
[00:15:02.100 --> 00:15:07.100]  如果當年,拿破崙肯聽富爾頓的建議
[00:15:07.100 --> 00:15:11.100]  聽他說,在船艦上裝蒸汽機
[00:15:11.100 --> 00:15:13.100]  他就能夠打贏英國人
[00:15:13.100 --> 00:15:19.100]  歐洲大陸的歷史就會改寫
[00:15:19.100 --> 00:15:24.100]  薩克斯說完這番話後
[00:15:24.100 --> 00:15:28.100]  你猜羅斯福有什麼反應呢?
[00:15:28.100 --> 00:15:32.100]  就像你們現在,靜默了幾分鐘
[00:15:32.100 --> 00:15:37.100]  於是他就說,你贏了
[00:15:37.100 --> 00:15:46.100]  一個星期後,他就簽署了一份研製原子彈的批文
[00:15:46.100 --> 00:15:53.100]  無論你覺得原子彈所帶來的是貢獻還是破壞
[00:15:53.100 --> 00:15:56.100]  有一件事我們不能否認
[00:15:56.100 --> 00:16:05.100]  一言可以興邦,亦可以喪邦
[00:16:05.100 --> 00:16:09.100]  我們說了舌頭有這麼大的威力
[00:16:09.100 --> 00:16:13.100]  我們怎樣控制我們的舌頭呢?
[00:16:13.100 --> 00:16:15.100]  有一件事很奇怪的
[00:16:15.100 --> 00:16:17.100]  在剛才讀的那段經文裡
[00:16:17.100 --> 00:16:21.100]  我們看到作者說了很多關於舌頭的威力
[00:16:21.100 --> 00:16:26.100]  但他幾乎沒有說過怎樣去控制舌頭
[00:16:26.100 --> 00:16:31.100]  你看看那段,其實沒有說過怎樣控制舌頭
[00:16:31.100 --> 00:16:34.100]  我們是否要像這幅畫一樣
[00:16:34.100 --> 00:16:38.100]  用舌頭來控制呢?
[00:16:38.100 --> 00:16:41.100]  其實在這段經文的開頭和結尾
[00:16:41.100 --> 00:16:45.100]  都有一些線索,給我們一些指引
[00:16:45.100 --> 00:16:47.100]  我們一起讀吧
[00:16:47.100 --> 00:16:51.100]  我的弟兄們,不要多人作師傅
[00:16:51.100 --> 00:16:56.100]  因為曉得我們要受更重的判斷
[00:16:56.100 --> 00:16:58.100]  這裡如果照字面解釋
[00:16:58.100 --> 00:17:01.100]  我們不要這麼多人做師傅、做老師
[00:17:01.100 --> 00:17:08.100]  因為做老師、做師傅的就要受到更嚴格的判斷
[00:17:08.100 --> 00:17:12.100]  如果真的如此,問題就來了
[00:17:12.100 --> 00:17:15.100]  近年香港的教師流失這麼多
[00:17:15.100 --> 00:17:18.100]  我們做基督徒是否不應該做老師呢?
[00:17:18.100 --> 00:17:21.100]  我想問在座誰是做老師的?
[00:17:21.100 --> 00:17:25.100]  應該有的,我看到劍橋在這裡
[00:17:25.100 --> 00:17:31.100]  還有一位姊妹,我突然忘記了她的名字
[00:17:31.100 --> 00:17:34.100]  Rebekah?
[00:17:34.100 --> 00:17:36.100]  Victor?
[00:17:36.100 --> 00:17:39.100]  Victor是說還有一位姊妹,我忘記了她的名字
[00:17:39.100 --> 00:17:42.100]  我們看到Krysta也在這裡
[00:17:42.100 --> 00:17:45.100]  我們看到很多人做老師
[00:17:45.100 --> 00:17:47.100]  你們是不是要轉行?
[00:17:47.100 --> 00:17:50.100]  是不是基督徒不可以做老師?
[00:17:50.100 --> 00:17:52.100]  其實不是這樣的
[00:17:52.100 --> 00:17:57.100]  這段經文是說我們不要好作師傅
[00:17:57.100 --> 00:18:03.100]  就是說我們不要以為自己很厲害
[00:18:03.100 --> 00:18:05.100]  自以為是
[00:18:05.100 --> 00:18:08.100]  以為我們可以做別人的師傅
[00:18:08.100 --> 00:18:12.100]  其實這裡是針對人性的一個通病
[00:18:12.100 --> 00:18:16.100]  就是「知少少,扮代表」
[00:18:16.100 --> 00:18:22.100]  這個跟萬子所說的一句說話是很相似的
[00:18:22.100 --> 00:18:28.100]  意思就是「人之患,在好為人師」
[00:18:28.100 --> 00:18:30.100]  就是說人類有一個通病
[00:18:30.100 --> 00:18:33.100]  就是我們常常以為自己有廣泊的知識
[00:18:33.100 --> 00:18:35.100]  有很豐富的經驗
[00:18:35.100 --> 00:18:39.100]  我們見解讀到有洞見
[00:18:39.100 --> 00:18:41.100]  我們就去指教人
[00:18:41.100 --> 00:18:43.100]  指指點點
[00:18:43.100 --> 00:18:47.100]  這裡其實就是提醒我們要避免
[00:18:47.100 --> 00:18:52.100]  這種情況背後的驕傲心態
[00:18:52.100 --> 00:18:56.100]  它不是叫我們不要向別人提供意見
[00:18:56.100 --> 00:18:57.100]  不是這樣的
[00:18:57.100 --> 00:18:59.100]  否則我們又去到另一個極端
[00:18:59.100 --> 00:19:01.100]  就是什麼都不說
[00:19:01.100 --> 00:19:03.100]  唯唯諾諾
[00:19:03.100 --> 00:19:05.100]  不是這樣的
[00:19:05.100 --> 00:19:07.100]  而是說我們要小心
[00:19:07.100 --> 00:19:09.100]  我們在發言
[00:19:09.100 --> 00:19:10.100]  在說話的背後
[00:19:10.100 --> 00:19:13.100]  我們會不會出於一種驕傲的心態
[00:19:13.100 --> 00:19:16.100]  有解經家在這裡認為
[00:19:16.100 --> 00:19:21.100]  這一節的經文是針對在教會裡面
[00:19:21.100 --> 00:19:23.100]  負責做教導的人
[00:19:23.100 --> 00:19:25.100]  那些主要是學老師
[00:19:25.100 --> 00:19:28.100]  叫他們要勒住舌頭
[00:19:28.100 --> 00:19:31.100]  節制
[00:19:31.100 --> 00:19:34.100]  其實這個說法是有可能的
[00:19:34.100 --> 00:19:35.100]  不過
[00:19:35.100 --> 00:19:40.100]  其實我們也不需要把這節經文的應用局限了
[00:19:40.100 --> 00:19:44.100]  其實這個教訓是對我們每一個人都適用的
[00:19:44.100 --> 00:19:49.100]  我們每一個人都有機會在言語上犯錯
[00:19:49.100 --> 00:19:51.100]  所以這裡是提醒我們
[00:19:51.100 --> 00:19:55.100]  我們不要輕易地去做師傅
[00:19:55.100 --> 00:20:01.100]  不要覺得每一件事你看到別人就看不到
[00:20:01.100 --> 00:20:03.100]  你懂別人不懂
[00:20:03.100 --> 00:20:05.100]  指指點點
[00:20:05.100 --> 00:20:09.100]  覺得自己被人憂性一籌
[00:20:09.100 --> 00:20:12.100]  在這裡雅各提醒我們
[00:20:12.100 --> 00:20:14.100]  我們要避免這種狀況
[00:20:14.100 --> 00:20:15.100]  怎樣可以避免呢
[00:20:15.100 --> 00:20:17.100]  其實第一章那裡
[00:20:17.100 --> 00:20:18.100]  我們剛才讀的那一節經文
[00:20:18.100 --> 00:20:20.100]  都可以給我們一個提醒
[00:20:20.100 --> 00:20:22.100]  就是要快快地聽
[00:20:22.100 --> 00:20:24.100]  慢慢地說
[00:20:24.100 --> 00:20:29.100]  我們知道什麼叫做慢慢地說
[00:20:29.100 --> 00:20:30.100]  即是慢
[00:20:30.100 --> 00:20:33.100]  那什麼叫做快快地聽呢
[00:20:33.100 --> 00:20:35.100]  聽是不能快慢的
[00:20:35.100 --> 00:20:37.100]  那什麼是快快地聽
[00:20:37.100 --> 00:20:40.100]  意思是我們要細心地聆聽
[00:20:40.100 --> 00:20:43.100]  我們要聽清楚
[00:20:43.100 --> 00:20:46.100]  聽清楚別人說什麼才回應
[00:20:46.100 --> 00:20:48.100]  不要不聽別人說
[00:20:48.100 --> 00:20:50.100]  只說自己想說的話
[00:20:50.100 --> 00:20:52.100]  不聽別人說
[00:20:52.100 --> 00:20:54.100]  我們想清楚
[00:20:54.100 --> 00:20:57.100]  我們表達的方式是否適當
[00:20:57.100 --> 00:20:59.100]  這個是不是一個適當的時間
[00:20:59.100 --> 00:21:02.100]  去說這樣的說話
[00:21:02.100 --> 00:21:06.100]  作者提醒我們不要好作師傅
[00:21:06.100 --> 00:21:09.100]  另外其實他也用了一個比喻
[00:21:09.100 --> 00:21:10.100]  又說另外一件事
[00:21:10.100 --> 00:21:12.100]  我們又讀這一段經文
[00:21:12.100 --> 00:21:17.100]  我們用舌頭仲讚那為主為父的
[00:21:17.100 --> 00:21:22.100]  又用舌頭奏作那照著神形象被造的人
[00:21:22.100 --> 00:21:27.100]  仲讚和奏作從一個口裡出來
[00:21:27.100 --> 00:21:28.100]  我的弟兄們
[00:21:28.100 --> 00:21:30.100]  這是不應當的
[00:21:30.100 --> 00:21:33.100]  泉源從一個眼裡
[00:21:33.100 --> 00:21:37.100]  能發出甜苦兩樣的水嗎
[00:21:37.100 --> 00:21:40.100]  以色列人居住的巴勒斯坦地
[00:21:40.100 --> 00:21:44.100]  其實是一個缺乏水源的
[00:21:44.100 --> 00:21:49.100]  很嚴重缺乏水的半沙漠地帶
[00:21:49.100 --> 00:21:53.100]  在那裡不是所有的泉水
[00:21:53.100 --> 00:21:57.100]  或者井水都適合飲用
[00:21:57.100 --> 00:21:59.100]  有些是出鹹水的
[00:21:59.100 --> 00:22:00.100]  不能飲用
[00:22:00.100 --> 00:22:02.100]  有些是出甜水的
[00:22:02.100 --> 00:22:05.100]  出甜水的才可以飲用
[00:22:05.100 --> 00:22:07.100]  當然也有些
[00:22:07.100 --> 00:22:12.100]  水源出的水是鹹不鹹
[00:22:12.100 --> 00:22:13.100]  不鹹不淡
[00:22:13.100 --> 00:22:16.100]  即是介乎鹹與淡之間
[00:22:16.100 --> 00:22:17.100]  都有的
[00:22:17.100 --> 00:22:23.100]  不過怎樣也不會一時出鹹一時出淡
[00:22:23.100 --> 00:22:25.100]  在這裡這個比喻其實是講這個
[00:22:25.100 --> 00:22:27.100]  不可以一時一樣
[00:22:27.100 --> 00:22:28.100]  我們做人
[00:22:28.100 --> 00:22:31.100]  我們說話不應該是一時一樣
[00:22:31.100 --> 00:22:34.100]  見人講人話又見鬼講鬼話
[00:22:34.100 --> 00:22:36.100]  或者是講一套做一套
[00:22:36.100 --> 00:22:38.100]  都是不適宜
[00:22:38.100 --> 00:22:39.100]  舉個例子
[00:22:39.100 --> 00:22:40.100]  我們去傳福音的時候
[00:22:40.100 --> 00:22:42.100]  我們很有禮貌
[00:22:42.100 --> 00:22:44.100]  講好好的道理
[00:22:44.100 --> 00:22:45.100]  人家聽得很好
[00:22:45.100 --> 00:22:49.100]  誰知轉頭你又去西苑飲茶
[00:22:49.100 --> 00:22:50.100]  你又跟人爭位
[00:22:50.100 --> 00:22:52.100]  坐在那裡罵人
[00:22:52.100 --> 00:22:58.100]  這個就大大破壞你講福音的可信性
[00:22:58.100 --> 00:23:01.100]  所以我們需要保持一致
[00:23:01.100 --> 00:23:03.100]  不要講一套做一套
[00:23:03.100 --> 00:23:05.100]  有什麼方法可以幫助我們呢
[00:23:05.100 --> 00:23:11.100]  千萬不要口出惡言
[00:23:11.100 --> 00:23:16.100]  這段經文講到我們的口能夠發出重讚
