
[00:00:00.000 --> 00:00:03.260]  這時候我們一同來讀幾節的聖經
[00:06:35.940 --> 00:06:40.340]  做沒做像贊美這樣買個桌子都沒用的我告訴你
[00:06:40.340 --> 00:06:42.780]  我們常常大不以爲然
[00:06:42.780 --> 00:06:46.780]  但是你沒看見現在Google上班的人就是這樣嗎
[00:06:46.780 --> 00:06:48.980]  不是嗎
[00:06:48.980 --> 00:06:54.580]  以前曾讀過一本書的書名叫The Way They Learned
[00:06:54.580 --> 00:06:57.100]  他們學習的方式
[00:06:57.100 --> 00:07:03.060]  裏面講到我們的下一代是一個一心多用的世代
[00:07:03.060 --> 00:07:07.980]  連電影的手法也是要多重影像同時出現
[00:07:07.980 --> 00:07:13.300]  你別看這些孩子一邊做功課一邊聽音樂還跟同學聊天
[00:07:13.300 --> 00:07:18.020]  你看他搞東搞西都聽進去了都讀進去了
[00:07:18.020 --> 00:07:20.660]  反而你叫他給我立正站好
[00:07:20.660 --> 00:07:25.420]  馬上魂遊外向什麼都聽不進去
[00:07:25.420 --> 00:07:30.980]  我們兩代之間的文化是很大的差異啊
[00:07:30.980 --> 00:07:37.380]  第二你要接納他們的個性跟興趣
[00:07:37.380 --> 00:07:41.740]  你知道我們做父母的常常對我們的兒女有太多
[00:07:41.740 --> 00:07:44.940]  不切實際的期望
[00:07:44.940 --> 00:07:47.660]  事實上我們永遠期望過多了
[00:07:47.660 --> 00:07:51.540]  孩子們太安靜我們怕將來喫虧啊
[00:07:51.540 --> 00:07:56.020]  孩子太厚重我們怕將來書讀不好
[00:07:56.020 --> 00:07:58.780]  但事實上中國話說得好啦
[00:07:58.780 --> 00:08:01.460]  兒孫自由
[00:08:01.460 --> 00:08:05.300]  兒孫福一點都不錯我告訴你
[00:08:05.300 --> 00:08:08.140]  我就想到我家老大
[00:08:08.140 --> 00:08:12.180]  本來在UC Irvine讀大學蠻好的嘛
[00:08:12.180 --> 00:08:15.180]  讀了兩年就不要讀了
[00:08:15.180 --> 00:08:18.380]  他轉去讀服裝設計
[00:08:18.380 --> 00:08:23.900]  那真是給我這個傳統的中國老爹帶來極大的考驗
[00:08:23.900 --> 00:08:28.380]  我心想好歹念完大學再轉吧
[00:08:28.380 --> 00:08:32.660]  但他已經無心讀下去了
[00:08:32.660 --> 00:08:34.260]  結果現在呢
[00:08:34.260 --> 00:08:39.340]  他擁有一個非常成功的高檔婚禮設計公司
[00:08:39.340 --> 00:08:43.140]  他設計的婚禮常常被刊登在雜誌上
[00:08:43.140 --> 00:08:45.820]  甚至現在有人找他來設計婚禮
[00:08:45.820 --> 00:08:50.620]  就是希望自己的婚禮也能夠刊登在雜誌上你知道嗎
[00:08:50.620 --> 00:08:53.540]  我家的老二更是離譜
[00:08:53.540 --> 00:08:55.580]  大學都不肯讀
[00:08:55.580 --> 00:08:59.180]  有十一在中國家庭大學都不肯讀啊
[00:08:59.180 --> 00:09:02.620]  搞得我那個時候不知道如何是好
[00:09:02.620 --> 00:09:04.140]  只好把他送到紐約
[00:09:04.140 --> 00:09:08.820]  從Community College讀起再轉到藝術學院
[00:09:08.820 --> 00:09:09.980]  結果呢
[00:09:09.980 --> 00:09:11.940]  他現在年紀輕輕
[00:09:11.940 --> 00:09:15.820]  已經是紐約一家非常出名的設計公司的
[00:09:15.820 --> 00:09:19.140]  創新流程的高級主管
[00:09:19.140 --> 00:09:22.100]  這些事以前我都不好跟你們分享
[00:09:22.100 --> 00:09:25.940]  恐怕你們會想說牧師的家庭到底怎麼回事情
[00:09:25.940 --> 00:09:29.460]  真的 不敢講
[00:09:29.460 --> 00:09:32.380]  現在回想起來我很感謝神
[00:09:32.380 --> 00:09:37.700]  我在那時候沒有堅持我自己的傳統跟想法
[00:09:37.700 --> 00:09:41.740]  如果那個時候是爲了自己而堅持
[00:09:41.740 --> 00:09:47.460]  恐怕我就會失去了我跟兩個女兒的關係
[00:09:47.460 --> 00:09:50.860]  第三 我們要接納他們的想法
[00:09:50.860 --> 00:09:53.180]  要接納他們的想法
[00:09:53.180 --> 00:09:55.660]  你知道很多的父母常對我說
[00:09:55.660 --> 00:09:59.340]  牧師啊 不是我不想跟他們建立關係啊
[00:09:59.340 --> 00:10:01.980]  是他們不想跟我建立關係
[00:10:01.980 --> 00:10:03.820]  不是我不想跟他們談
[00:10:03.820 --> 00:10:06.340]  是他們不想跟我談啊
[00:10:06.340 --> 00:10:08.260]  你知道爲什麼嗎
[00:10:08.260 --> 00:10:12.180]  因爲基本上你認爲他們是錯的嘛
[00:10:12.180 --> 00:10:14.140]  你跟他們談的目的
[00:10:14.140 --> 00:10:17.340]  就是想糾正他們 不是嗎
[00:10:17.340 --> 00:10:20.020]  你沒有真的想要真的去明白
[00:10:20.020 --> 00:10:23.940]  去接納他們的想法嘛
[00:10:23.940 --> 00:10:26.420]  我還記得我曾經跟我的女兒
[00:10:26.420 --> 00:10:29.780]  有一個最經典的對話
[00:10:29.780 --> 00:10:33.580]  我記得有一次我爲了一件事情跟她吵架
[00:10:33.580 --> 00:10:36.620]  你很難想象牧師會跟女兒吵架吧
[00:10:36.620 --> 00:10:38.260]  我就問她說
[00:10:38.260 --> 00:10:42.260]  爲什麼我不能夠好好跟你講句話
[00:10:42.260 --> 00:10:46.180]  爲什麼每次一講話就要吵架
[00:10:46.180 --> 00:10:48.300]  你知道她怎麼對我說嗎
[00:10:48.300 --> 00:10:52.460]  她說 因爲你只想證明我是錯的
[00:10:52.460 --> 00:10:55.020]  我當場啞口無言
[00:10:55.020 --> 00:10:57.700]  因爲我真的就想證明她是錯的
[00:10:57.700 --> 00:10:59.220]  她是對的 她真的是對的
[00:10:59.220 --> 00:11:02.740]  我就想證明她是錯的
[00:11:02.740 --> 00:11:05.940]  所以她不要跟我談了
[00:11:05.940 --> 00:11:09.740]  從那一天開始 我有一個很大的轉變
[00:11:09.740 --> 00:11:14.980]  我開始學習去關心她所關心的
[00:11:14.980 --> 00:11:17.980]  不只是我所關心的
[00:11:17.980 --> 00:11:19.260]  我關心什麼
[00:11:19.260 --> 00:11:23.300]  我關心讀好書 管小孩 光宗耀祖
[00:11:23.300 --> 00:11:28.260]  不是 我們就是關心
[00:11:28.260 --> 00:11:31.820]  我開始關心她所關心的
[00:11:31.820 --> 00:11:35.020]  去接納她的想法
[00:11:35.020 --> 00:11:38.060]  甚至去接納她的朋友
[00:11:38.060 --> 00:11:42.060]  你知道對孩子們來講 朋友是很重要的
[00:11:42.060 --> 00:11:46.220]  你接納她的朋友 她就覺得你接納了她
[00:11:46.220 --> 00:11:50.620]  你不接納她的朋友 她就覺得你不接納她
[00:11:50.620 --> 00:11:53.420]  你說我是她的父母 怎麼會不接納她呢
[00:11:53.420 --> 00:11:59.740]  但接納完全是一種感覺的問題
[00:11:59.740 --> 00:12:02.540]  你知道 我家老二
[00:12:02.540 --> 00:12:04.220]  你們比較不大熟悉他了
[00:12:04.220 --> 00:12:06.140]  因爲他在紐約
[00:12:06.140 --> 00:12:10.620]  我家老二是一個很有藝術氣質的
[00:12:10.620 --> 00:12:16.660]  你可以想象他的朋友也都是怪怪的 你知道嗎
[00:12:16.660 --> 00:12:18.420]  我還記得
[00:12:18.420 --> 00:12:21.580]  當我開始真的認真花時間
[00:12:21.580 --> 00:12:24.540]  想要去認識他的朋友
[00:12:24.540 --> 00:12:29.460]  真的 要花時間跟他們交談 聊天
[00:12:29.460 --> 00:12:31.140]  後來甚至
[00:12:31.140 --> 00:12:34.340]  你知道我們教會屋頂上有一排
[00:12:34.340 --> 00:12:37.460]  River of Life Christian Church 紅字很大的在屋頂上
[00:12:37.460 --> 00:12:39.620]  你坐飛機飛過會看到的
[00:12:39.620 --> 00:12:40.620]  有些人還不知道
[00:12:40.620 --> 00:12:44.660]  我們屋頂上River of Life Christian Church很大的
[00:12:44.660 --> 00:12:45.860]  你知道
[00:12:45.860 --> 00:12:47.900]  這就是我請他一個朋友
[00:12:47.900 --> 00:12:52.340]  是一個專門塗鴉GRAFFITI的朋友
[00:12:52.340 --> 00:12:54.020]  這個孩子在高中時候就這樣
[00:12:54.020 --> 00:12:55.900]  高中就半夜出去了
[00:12:55.900 --> 00:12:57.180]  到處噴啊
[00:12:57.180 --> 00:12:58.420]  我說就是你啊
[00:12:58.420 --> 00:13:02.820]  就是你 到處亂噴的
[00:13:02.820 --> 00:13:03.820]  我說這樣吧
[00:13:03.820 --> 00:13:06.860]  你要不要到我們教會屋頂噴一下
[00:13:06.860 --> 00:13:07.780]  塗一下嘛
[00:13:07.780 --> 00:13:09.140]  River of Life 塗一下
[00:13:09.140 --> 00:13:09.660]  他就來了
[00:13:09.660 --> 00:13:10.460]  我給他公本費
[00:13:10.460 --> 00:13:13.780]  他就很大的自由
[00:13:13.780 --> 00:13:18.460]  Hallelujah
[00:13:18.460 --> 00:13:20.060]  我發現
[00:13:20.060 --> 00:13:24.020]  當我開始學習接納他的朋友的時候
[00:13:24.020 --> 00:13:27.940]  我跟我女兒的關係就越來越緊密
[00:13:27.940 --> 00:13:28.980]  你們
[00:13:28.980 --> 00:13:32.420]  你要知道當你的兒女到青少年的時候
[00:13:32.420 --> 00:13:35.740]  是跟他們在孩子的時候是不大一樣的
[00:13:35.740 --> 00:13:39.300]  他們有他們自己的想法你知道嗎
[00:13:39.300 --> 00:13:42.340]  不見得他們想法是很成熟
[00:13:42.340 --> 00:13:44.940]  不見得他們想法跟你一樣
[00:13:44.940 --> 00:13:47.380]  我還記得有一次我打電話給我女兒
[00:13:47.380 --> 00:13:48.580]  外面很吵
[00:13:48.580 --> 00:13:50.660]  我說你在幹什麼
[00:13:50.660 --> 00:13:51.980]  她說Daddy我很忙
[00:13:51.980 --> 00:13:52.820]  我待會打給你
[00:13:52.820 --> 00:13:56.020]  我現在正在參加反戰示威遊行啊
[00:13:56.020 --> 00:13:56.780]  我的天啊
[00:13:56.780 --> 00:13:57.940]  這是我的女兒嗎
[00:13:57.940 --> 00:14:02.380]  在反戰示威
[00:14:02.380 --> 00:14:04.060]  但無論如何
[00:14:04.060 --> 00:14:06.460]  在這時刻最重要的
[00:14:06.460 --> 00:14:09.980]  是要學習聽他們的心聲
[00:14:09.980 --> 00:14:12.220]  學習去接納他們
[00:14:12.220 --> 00:14:13.420]  你們
[00:14:13.420 --> 00:14:14.780]  這是第一個很重要
[00:14:14.780 --> 00:14:15.700]  非常重要
[00:14:15.700 --> 00:14:16.780]  最重要的
[00:14:16.780 --> 00:14:18.020]  接納
[00:14:18.020 --> 00:14:19.260]  不管怎麼樣
[00:14:19.260 --> 00:14:20.380]  第二
[00:14:20.380 --> 00:14:22.420]  要給他們成長的空間
[00:14:22.420 --> 00:14:26.420]  要給他們成長的空間跟他說
[00:14:26.420 --> 00:14:28.780]  在那時候當我們面對兒女成長的時候
[00:14:28.780 --> 00:14:33.100]  我們所強調的多半都是行爲規範嘛
[00:14:33.100 --> 00:14:36.340]  應該這樣不應該那樣
[00:14:36.340 --> 00:14:40.620]  我們常常只看重對與錯
[00:14:40.620 --> 00:14:44.620]  但卻忽略了一個成長的過程
[00:14:44.620 --> 00:14:45.620]  你知道做父母的
[00:14:45.620 --> 00:14:49.740]  我們必須不斷地在面對一個挑戰
[00:14:49.740 --> 00:14:54.860]  那個挑戰就是自由與規範的一個平衡
[00:14:54.860 --> 00:14:57.220]  管教跟鼓勵的平衡
[00:14:57.220 --> 00:14:59.500]  我們永遠要面對這個挑戰
[00:14:59.500 --> 00:15:02.260]  什麼時候你應該給更多的自由
[00:15:02.260 --> 00:15:04.740]  什麼時候你應當有一些管教
[00:15:04.740 --> 00:15:08.420]  什麼時候需要更多的鼓勵
[00:15:08.420 --> 00:15:10.420]  雖然很不容易
[00:15:10.420 --> 00:15:12.260]  但我還是得說一句話
[00:15:12.260 --> 00:15:13.460]  愛
[00:15:13.460 --> 00:15:16.660]  是要給他們成長的空間的
[00:15:16.660 --> 00:15:17.660]  你們
[00:15:17.660 --> 00:15:20.540]  什麼叫成長的空間呢
[00:15:20.540 --> 00:15:24.820]  就是要容許他們自己去做決定
[00:15:24.820 --> 00:15:27.260]  然後在這個過程當中
[00:15:27.260 --> 00:15:31.500]  陪伴他們走完這條路
[00:15:31.500 --> 00:15:33.420]  我在說什麼叫成長的空間呢
[00:15:33.420 --> 00:15:35.580]  成長的空間就在過程當中
[00:15:35.580 --> 00:15:38.660]  容許他們做自己的決定
[00:15:38.660 --> 00:15:40.060]  然後在過程當中
[00:15:40.060 --> 00:15:45.340]  陪伴他們一同走完這條道路
[00:15:45.340 --> 00:15:47.820]  哇 聽到這裏你可能很緊張啊
[00:15:47.820 --> 00:15:49.540]  特別是中國父母
[00:15:49.540 --> 00:15:53.460]  牧師啊 你難道不是很危險的嗎
[00:15:53.460 --> 00:15:57.100]  當然我知道每一件事情都有危險的成分在其中
[00:15:57.100 --> 00:15:58.380]  但首先
[00:15:58.380 --> 00:16:03.540]  讓我們的腦袋不要一天到晚只往壞處想
[00:16:03.540 --> 00:16:08.500]  事實上很多的事情並不是像我們想象這麼糟糕的
[00:16:08.500 --> 00:16:09.540]  其次
[00:16:09.540 --> 00:16:12.380]  我們的孩子其實也不見得
[00:16:12.380 --> 00:16:15.220]  不懂得分辨好歹
[00:16:15.220 --> 00:16:16.980]  他們從小在教會長大
[00:16:16.980 --> 00:16:19.140]  聽得夠多了 看得也夠多了
[00:16:19.140 --> 00:16:22.780]  他們還是有分辨的能力的
[00:16:22.780 --> 00:16:27.340]  很多時候我們怕孩子會犯錯
[00:16:27.340 --> 00:16:28.500]  但我請問你
[00:16:28.500 --> 00:16:29.980]  在我們一生當中
[00:16:29.980 --> 00:16:32.060]  我們不是曾經犯很多的錯誤
[00:16:32.060 --> 00:16:35.060]  甚至更大的錯誤嗎
[00:16:35.060 --> 00:16:39.420]  可是神難道不是一次一次挽回我們
[00:16:39.420 --> 00:16:44.060]  想想看神曾經給我們多少成長的空間啊
[00:16:44.060 --> 00:16:47.180]  爲什麼我們就不能夠給我們兒女
[00:16:47.180 --> 00:16:50.900]  一點點成長的空間呢
[00:16:50.900 --> 00:16:52.780]  其實我告訴你
[00:16:52.780 --> 00:16:55.460]  每個時代的孩子
[00:16:55.460 --> 00:17:00.260]  心靈所尋求的事情都是一樣的
[00:17:00.260 --> 00:17:03.980]  你千萬不要被現在外面的世界的環境
[00:17:03.980 --> 00:17:06.340]  這麼快速改變 被矇蔽了
[00:17:06.340 --> 00:17:10.660]  你以爲現今孩子的需要跟當年的心情是不一樣
[00:17:10.660 --> 00:17:11.460]  No 完全
[00:17:11.460 --> 00:17:13.420]  每一個時代
[00:17:13.420 --> 00:17:19.620]  孩子們所尋求的事情都是一樣的
[00:17:19.620 --> 00:17:23.740]  他們要尋找the real thing
[00:17:23.740 --> 00:17:28.460]  他們要尋找一個心靈中的真實
[00:17:28.460 --> 00:17:32.940]  他們不在乎外面那種虛假的形式
[00:17:32.940 --> 00:17:35.780]  他們不在乎那種道貌岸然的東西
[00:17:35.780 --> 00:17:41.140]  甚至不在乎你我那麼在乎的一些富裕的生活
[00:17:41.140 --> 00:17:43.940]  想想看你年輕的時候不就是如此嗎
[00:17:43.940 --> 00:17:47.580]  You don't care這些事情
[00:17:47.580 --> 00:17:50.140]  You want the real thing
[00:17:50.140 --> 00:17:54.900]  你在尋找一個心靈的真實
[00:17:54.900 --> 00:17:57.460]  雖然我們的父母告訴我們
[00:17:57.460 --> 00:17:59.900]  有一個幸福方程式
[00:17:59.900 --> 00:18:01.180]  你還記得嗎
[00:18:01.180 --> 00:18:02.620]  我們的父母告訴我們
[00:18:02.620 --> 00:18:05.500]  五子登科的期望嘛
[00:18:05.500 --> 00:18:07.300]  到美國要有房子
[00:18:07.300 --> 00:18:09.900]  要有車子 帽子 妻子 孩子
[00:18:09.900 --> 00:18:13.180]  都要有了 五子登科
[00:18:13.180 --> 00:18:15.660]  在那個時候我們雖然不以爲然
[00:18:15.660 --> 00:18:20.140]  但是還是照着父母的期望去做了
[00:18:20.140 --> 00:18:23.820]  現在當我們變成父母了
[00:18:23.820 --> 00:18:27.700]  我們發現我們好像跟我們上一代父母一模一樣
[00:18:27.700 --> 00:18:29.420]  我們也在告訴我們的小孩子說
[00:18:29.420 --> 00:18:32.420]  嘿 有一個幸福方程式 OK
[00:18:32.420 --> 00:18:37.860]  你也期待你的兒女按照你的幸福方程式來選擇
[00:18:37.860 --> 00:18:40.020]  只不過唯一不同的是
[00:18:40.020 --> 00:18:48.380]  我們的下一代比我們更有勇氣說 NO
[00:18:48.380 --> 00:18:52.940]  他們要走一條他們自己要走的路
[00:18:52.940 --> 00:18:59.900]  他們要尋找他們心靈中的真實
[00:18:59.900 --> 00:19:02.340]  我還記得我的家老二
[00:19:02.340 --> 00:19:04.780]  高中畢業
[00:19:04.780 --> 00:19:10.540]  他就決定一個人到紐約去闖天下
[00:19:10.540 --> 00:19:13.180]  他決定一個人去
[00:19:13.180 --> 00:19:17.420]  而且不准我告訴任何人
[00:19:17.420 --> 00:19:22.740]  也不準任何人來幫助他
[00:19:22.740 --> 00:19:24.420]  你可以想象
[00:19:24.420 --> 00:19:25.500]  當時的我
[00:19:25.500 --> 00:19:28.900]  中國老爹 還是個牧師
[00:19:28.900 --> 00:19:32.740]  我心裏有多大的掙扎嘛
[00:19:32.740 --> 00:19:36.020]  到底要不要去啊
[00:19:36.020 --> 00:19:42.020]  你可以想象我心中多少憂慮跟恐懼
[00:19:42.020 --> 00:19:45.380]  可最後我還是決定
[00:19:45.380 --> 00:19:47.660]  Let her go
[00:19:47.660 --> 00:19:49.780]  我就告訴他 妹妹
[00:19:49.780 --> 00:19:53.060]  我絕對不會告訴任何人
[00:19:53.060 --> 00:19:55.020]  但我要告訴你這條路
[00:19:55.020 --> 00:19:59.780]  是我們會陪伴你走到底
[00:19:59.780 --> 00:20:02.700]  因爲這不是你一個人的決定
[00:20:02.700 --> 00:20:06.340]  事實上這是我們全家的決定
[00:20:06.340 --> 00:20:09.620]  我們要支持你
[00:20:09.620 --> 00:20:14.260]  我還記得那個時候我們全家一起飛到紐約
[00:20:14.260 --> 00:20:17.300]  其實我在紐約好多朋友 分堂好幾個
[00:20:17.300 --> 00:20:21.380]  隨便打個電話都搞定 一切搞定
[00:20:21.380 --> 00:20:23.540]  但我答應了他
[00:20:23.540 --> 00:20:25.620]  不告訴任何人
[00:20:25.620 --> 00:20:28.780]  不找任何人幫忙
[00:20:28.780 --> 00:20:31.020]  我還記得那時候我們全家
[00:20:31.020 --> 00:20:34.180]  在一個陌生的環境紐約
[00:20:34.180 --> 00:20:37.460]  在那裏幫他找apartment
[00:20:37.460 --> 00:20:39.420]  這纔有以前我講的一個故事
[00:20:39.420 --> 00:20:43.300]  在紐約街上到處找starbucks上網幹嘛
[00:20:43.300 --> 00:20:47.500]  找個人打電話幫忙不就得了
[00:20:47.500 --> 00:20:49.900]  但是因爲我keep我的promise
[00:20:49.900 --> 00:20:53.460]  我們全家在那裏幫他摸索找apartment
[00:20:53.460 --> 00:20:55.100]  申請一個community card
[00:20:55.100 --> 00:20:57.380]  最後轉到藝術學院
[00:20:57.380 --> 00:21:03.420]  中間往返紐約無數次
[00:21:03.420 --> 00:21:05.780]  回想起來
[00:21:05.780 --> 00:21:08.220]  危險嗎
[00:21:08.220 --> 00:21:10.220]  想想他曾經住過的地方
[00:21:10.220 --> 00:21:12.940]  真的蠻危險的
[00:21:12.940 --> 00:21:14.420]  擔心嗎
