
[00:00:00.000 --> 00:00:06.800]  請志會好開心在這裡和大家分享訊息
[00:01:50.640 --> 00:01:52.280]  聽到這些聲音的時候
[00:01:52.280 --> 00:01:54.600]  他們的反應是很憤怒的
[00:01:54.600 --> 00:01:55.600]  很生氣的
[00:01:55.600 --> 00:01:57.360]  就會覺得搞錯啊
[00:01:57.360 --> 00:01:58.440]  你怎麼會這樣
[00:01:58.440 --> 00:01:59.680]  他們不可以這樣說話的
[00:01:59.680 --> 00:02:01.120]  其實他們真的經歷過
[00:02:01.120 --> 00:02:03.120]  他感恩的時候說得很好聽
[00:02:03.120 --> 00:02:04.880]  現在又這樣
[00:02:04.880 --> 00:02:05.800]  我很明白的
[00:02:05.800 --> 00:02:07.200]  我也曾經年輕過
[00:02:07.200 --> 00:02:11.560]  我們突然間好像愛心塞了這樣
[00:02:11.560 --> 00:02:14.920]  心裡面有多大的覺得為什麼會這樣
[00:02:14.920 --> 00:02:17.640]  不過不知道是不是老了
[00:02:17.640 --> 00:02:18.760]  我不用這麼擔心
[00:02:18.760 --> 00:02:20.040]  我不是說你
[00:02:20.040 --> 00:02:21.520]  我覺得自己老了
[00:02:21.520 --> 00:02:25.200]  在這段時間裡面遇到很多這些問題的時候
[00:02:25.200 --> 00:02:27.320]  心裡面突然間有一種新的感覺
[00:02:27.320 --> 00:02:29.800]  就是很心痛
[00:02:29.800 --> 00:02:31.280]  我不知道你們是否明白
[00:02:31.280 --> 00:02:34.200]  因為看到那些弟兄姊妹其實大家都很愛主的
[00:02:34.200 --> 00:02:37.440]  但有時候我們真的會遇到突然而來的風暴
[00:02:37.440 --> 00:02:40.400]  我們真的有一點招架不住
[00:02:40.400 --> 00:02:43.520]  看到他們在哭泣在問的時候
[00:02:43.520 --> 00:02:46.560]  但是很覺得自己其實真的無能為力
[00:02:46.560 --> 00:02:48.400]  不知道可以做到些什麼
[00:02:48.400 --> 00:02:49.200]  弟兄姊妹
[00:02:49.200 --> 00:02:50.600]  今天我想提醒大家
[00:02:50.600 --> 00:02:54.040]  我們2017年的主題是主必快來
[00:02:54.040 --> 00:02:55.040]  為什麼會這樣呢
[00:02:55.040 --> 00:02:57.400]  是因為你還記得我們這幾年
[00:02:57.400 --> 00:02:58.760]  我們一直做基督徒的時候
[00:02:58.760 --> 00:03:01.240]  我們覺得氣候是轉變了
[00:03:01.240 --> 00:03:02.640]  外面的壓力很多
[00:03:02.640 --> 00:03:05.840]  我們自己生命的歷程也遇到很多的問題
[00:03:05.840 --> 00:03:09.720]  我們都很容易會在問上帝你是在哪裡的
[00:03:09.720 --> 00:03:12.840]  但是面對著末世這個課題
[00:03:12.840 --> 00:03:14.520]  我再次提醒弟兄姊妹
[00:03:14.520 --> 00:03:16.680]  我們知道末世的時候
[00:03:16.680 --> 00:03:18.560]  那個景象就是這樣的
[00:03:18.560 --> 00:03:21.320]  絕對不是風和日麗的
[00:03:21.320 --> 00:03:24.240]  一定是越來越黑暗
[00:03:24.240 --> 00:03:26.240]  越來越多壓力的
[00:03:26.240 --> 00:03:30.160]  希伯來書是一卷寫給受著壓迫
[00:03:30.160 --> 00:03:33.000]  受著困惑的一班信徒
[00:03:33.000 --> 00:03:34.360]  在第二章第一節裡面
[00:03:34.360 --> 00:03:36.560]  他很清楚地提醒我們
[00:03:36.560 --> 00:03:42.560]  我們要鄭重地去理解我們所聽到的道
[00:03:42.560 --> 00:03:43.760]  為什麼呢
[00:03:43.760 --> 00:03:46.080]  因為當逆流而上的時候
[00:03:46.080 --> 00:03:49.040]  我們很容易被這個壓力
[00:03:49.040 --> 00:03:50.520]  被這個洪流
[00:03:50.520 --> 00:03:52.800]  將我們沖散了
[00:03:52.800 --> 00:03:54.400]  沖走了
[00:03:54.400 --> 00:03:56.360]  希伯來書寫給誰看的呢
[00:03:56.360 --> 00:03:57.640]  一般傳統上就是說
[00:03:57.640 --> 00:04:02.040]  一班已經信了主的猶太的基督徒
[00:04:02.040 --> 00:04:03.840]  他們大部分都很熟悉
[00:04:03.840 --> 00:04:06.200]  新舊約之間的關係
[00:04:06.200 --> 00:04:10.400]  所以作者用了很多他們熟悉的言詞
[00:04:10.400 --> 00:04:11.920]  來告訴他們知道
[00:04:11.920 --> 00:04:14.720]  信耶穌是一條新的路
[00:04:14.720 --> 00:04:18.920]  和旁邊的人說 信耶穌是一條新的路
[00:04:18.920 --> 00:04:21.160]  遇到困難 遇到壓迫
[00:04:21.160 --> 00:04:22.880]  遇到不明白的事
[00:04:22.880 --> 00:04:26.760]  不要輕易地走回頭的路
[00:04:26.760 --> 00:04:28.040]  事實上我們很明白
[00:04:28.040 --> 00:04:29.320]  當有困難的時候
[00:04:29.320 --> 00:04:31.000]  信耶穌都這樣
[00:04:31.000 --> 00:04:32.880]  不如拜以前的神
[00:04:32.880 --> 00:04:36.520]  你和我都曾經在信仰上想過後退
[00:04:36.520 --> 00:04:37.840]  但是在希伯來書
[00:04:37.840 --> 00:04:39.560]  我們現在已經說了十章
[00:04:39.560 --> 00:04:40.600]  頭十章裡面
[00:04:40.600 --> 00:04:41.720]  為什麼重重複複
[00:04:41.720 --> 00:04:42.960]  你看到這個說的差不多
[00:04:42.960 --> 00:04:44.320]  那個說的差不多
[00:04:44.320 --> 00:04:48.000]  是因為作者很想我們明白
[00:04:48.000 --> 00:04:49.960]  原來我們這條新的路
[00:04:49.960 --> 00:04:52.400]  由耶穌基督開出來的路
[00:04:52.400 --> 00:04:53.800]  是很重要的
[00:04:53.800 --> 00:04:56.040]  耶穌基督的超越性
[00:04:56.040 --> 00:04:59.400]  我們要深深地去緊握
[00:04:59.400 --> 00:05:04.080]  你才可以走到尾的
[00:05:04.080 --> 00:05:06.960]  他說耶穌基督是那位大的祭司
[00:05:06.960 --> 00:05:09.360]  而且祂是永遠做大祭司的
[00:05:09.360 --> 00:05:11.120]  你只要向祂求的時候
[00:05:11.120 --> 00:05:14.760]  你一切的問題 一切的罪是可以被赦免的
[00:05:14.760 --> 00:05:15.800]  最重要的是
[00:05:15.800 --> 00:05:18.200]  祂是那個很有效的祭物
[00:05:18.200 --> 00:05:19.880]  不用再帶一隻牛
[00:05:19.880 --> 00:05:21.720]  帶一隻羊來教會了
[00:05:21.720 --> 00:05:23.200]  一次的獻上
[00:05:23.200 --> 00:05:25.840]  是有永遠赦罪的功效
[00:05:25.840 --> 00:05:27.880]  我知道信了耶穌幾年的人
[00:05:27.880 --> 00:05:29.600]  就不太理會這個題目
[00:05:29.600 --> 00:05:30.760]  因為我也知道
[00:05:30.760 --> 00:05:32.520]  信耶穌就赦免了一整年
[00:05:32.520 --> 00:05:34.120]  特別是上了栽培班的那些
[00:05:34.120 --> 00:05:36.920]  就會覺得這件事很簡單
[00:05:36.920 --> 00:05:37.960]  但是我想你今天
[00:05:37.960 --> 00:05:40.240]  從一個比較認真的態度
[00:05:40.240 --> 00:05:42.400]  去想想這個罪的問題
[00:05:42.400 --> 00:05:43.680]  是不是你信了耶穌
[00:05:43.680 --> 00:05:45.600]  罪就不關你的事
[00:05:45.600 --> 00:05:46.840]  某程度來說
[00:05:46.840 --> 00:05:48.480]  罪在你的身上
[00:05:48.480 --> 00:05:51.120]  是不應該再有捆綁你的能力的
[00:05:51.120 --> 00:05:53.000]  如果你靠著主的話
[00:05:53.000 --> 00:05:54.800]  但是為什麼這麼多時候
[00:05:54.800 --> 00:05:58.200]  基督徒仍然在罪裡面去掙扎
[00:05:58.200 --> 00:06:00.960]  甚至有人會犯罪離開教會
[00:06:00.960 --> 00:06:03.120]  得罪神又得罪人呢
[00:06:03.120 --> 00:06:06.920]  是因為大家不要輕忽的
[00:06:06.920 --> 00:06:10.240]  罪是有罪終之樂的
[00:06:10.240 --> 00:06:14.200]  對於我們這群戒了罪癮的人
[00:06:14.200 --> 00:06:15.880]  他是仍然很吸引的
[00:06:15.880 --> 00:06:17.720]  就好像戒毒的人
[00:06:17.720 --> 00:06:19.360]  他是不可以去接觸毒品的
[00:06:19.360 --> 00:06:20.600]  因為一碰到
[00:06:20.600 --> 00:06:23.000]  他們很多時候都會翻頭的
[00:06:23.000 --> 00:06:26.800]  犯罪是會帶給我們有罪終之樂的
[00:06:26.800 --> 00:06:29.040]  昨晚我們在尖沙咀吃飯
[00:06:29.040 --> 00:06:30.600]  一出來的時候
[00:06:30.600 --> 00:06:31.640]  就突然間嚇一嚇
[00:06:31.640 --> 00:06:33.040]  我偷偷的差點撞車
[00:06:33.040 --> 00:06:34.840]  因為有很多蛙鬼
[00:06:34.840 --> 00:06:36.720]  撲出來嚇著我們的車
[00:06:36.720 --> 00:06:38.320]  很熱鬧的街道
[00:06:38.320 --> 00:06:40.600]  裝作各樣的鬼鬼怪怪
[00:06:40.600 --> 00:06:45.600]  然後一群人上了電單車去奔馳
[00:06:45.600 --> 00:06:48.280]  說真的 蠻有型的
[00:06:48.280 --> 00:06:50.920]  你有沒有想過我們的頂尖姐妹
[00:06:50.920 --> 00:06:51.960]  特別我們今天是午堂
[00:06:51.960 --> 00:06:53.280]  有些家長在這裡
[00:06:53.280 --> 00:06:54.320]  你有沒有想過你的子女
[00:06:54.320 --> 00:06:55.720]  從小就放在教會裡面
[00:06:55.720 --> 00:06:57.000]  教了他們所有東西
[00:06:57.000 --> 00:06:58.440]  現在我們又給他們一顆糖
[00:06:58.440 --> 00:07:00.640]  又教他們萬聖節不要玩
[00:07:00.640 --> 00:07:02.440]  現在很OK的
[00:07:02.440 --> 00:07:03.760]  沒問題的
[00:07:03.760 --> 00:07:05.000]  但是當他們長大
[00:07:05.000 --> 00:07:06.080]  當他們在這個世界的時候
[00:07:06.080 --> 00:07:07.760]  他們見到 嘩
[00:07:07.760 --> 00:07:08.880]  你多好啊
[00:07:08.880 --> 00:07:10.120]  媽媽叫我扮天使
[00:07:10.120 --> 00:07:11.200]  不要扮魔鬼
[00:07:11.200 --> 00:07:11.840]  我們多好
[00:07:11.840 --> 00:07:14.480]  一群天使在踩斷車子飛馳
[00:07:14.480 --> 00:07:16.160]  沒見過
[00:07:16.160 --> 00:07:18.160]  小時候你叫他不要去海洋公園
[00:07:18.160 --> 00:07:18.760]  他沒有什麼
[00:07:18.760 --> 00:07:21.000]  因為他都沒有錢
[00:07:21.000 --> 00:07:22.800]  現在你叫他不要去海洋公園
[00:07:22.800 --> 00:07:25.200]  嘩 都是一個很大的鬥爭
[00:07:25.200 --> 00:07:26.080]  罪呢
[00:07:26.080 --> 00:07:29.480]  原來是要令到我們有一時的快感
[00:07:29.480 --> 00:07:31.720]  對我們來說是很有吸引力
[00:07:31.720 --> 00:07:34.240]  另一個問題就是內疚感
[00:07:34.240 --> 00:07:35.720]  不過他很靚
[00:07:35.720 --> 00:07:38.440]  他會用盡內疚的感覺
[00:07:38.440 --> 00:07:39.880]  在你軟弱跌倒的時候
[00:07:39.880 --> 00:07:41.760]  你忘記了耶穌
[00:07:41.760 --> 00:07:45.640]  你忘記了這個一戰上就永遠有效的基督
[00:07:45.640 --> 00:07:49.160]  你覺得自己是不配去親近的
[00:07:49.160 --> 00:07:50.040]  你覺得
[00:07:50.040 --> 00:07:51.520]  唉 我不好意思
[00:07:51.520 --> 00:07:53.280]  回去再找神
[00:07:53.280 --> 00:07:55.440]  很多在軟弱跌倒的弟兄姊妹
[00:07:55.440 --> 00:07:59.640]  為什麼我們說我們都要保持在他們身邊
[00:07:59.640 --> 00:08:01.120]  做他們的朋友呢
[00:08:01.120 --> 00:08:03.200]  因為當他們回頭的時候
[00:08:03.200 --> 00:08:05.000]  他不跟你有一個關係
[00:08:05.000 --> 00:08:08.040]  他回不了你的小組
[00:08:08.040 --> 00:08:10.680]  他不知道怎麼踩進來這個地方
[00:08:10.680 --> 00:08:12.560]  新朋友反而無所謂
[00:08:12.560 --> 00:08:14.800]  我為什麼不見了一年呢
[00:08:14.800 --> 00:08:17.360]  我為什麼不見了兩年呢
[00:08:17.360 --> 00:08:19.960]  我怎麼解釋我再回來這裡呢
[00:08:19.960 --> 00:08:21.120]  弟兄姊妹
[00:08:21.120 --> 00:08:26.320]  我們是需要小心罪疚感這個問題
[00:08:26.320 --> 00:08:28.360]  在十字架救恩裡面
[00:08:28.360 --> 00:08:34.680]  耶穌基督已經是解決了罪的困鎖
[00:08:34.680 --> 00:08:39.880]  罪在你的身上其實功效很低
[00:08:39.880 --> 00:08:42.080]  耶穌基督已經得勝一切
[00:08:42.080 --> 00:08:44.800]  受了浸的一定背過這節金句的
[00:08:44.800 --> 00:08:45.840]  請你讀出來好嗎
[00:08:45.840 --> 00:08:47.200]  一二三
[00:08:47.200 --> 00:08:48.960]  我們若認自己的罪
[00:08:48.960 --> 00:08:50.360]  誠是信實的
[00:08:50.360 --> 00:08:51.680]  是公義的
[00:08:51.680 --> 00:08:53.600]  必要赦免我們的罪
[00:08:53.600 --> 00:08:56.200]  洗淨我們一切的不義
[00:08:56.200 --> 00:08:57.360]  這個是真實的
[00:08:57.360 --> 00:08:58.640]  所以弟兄姊妹
[00:08:58.640 --> 00:09:00.760]  在教會在信仰裡面
[00:09:00.760 --> 00:09:03.080]  罪真的不是一件很大的事
[00:09:03.080 --> 00:09:06.120]  因為只要你願意認罪
[00:09:06.120 --> 00:09:09.200]  你就可以得到這個赦罪的功效
[00:09:09.200 --> 00:09:10.880]  它不是一個絕症
[00:09:10.880 --> 00:09:12.360]  不過
[00:09:12.360 --> 00:09:13.160]  很坦白
[00:09:13.160 --> 00:09:16.640]  為什麼很多人都在這個問題上出現問題呢
[00:09:16.640 --> 00:09:18.400]  是因為我們中文的翻譯
[00:09:18.400 --> 00:09:19.960]  很多時候有些語病
[00:09:19.960 --> 00:09:21.920]  我們經常說上帝愛你
[00:09:21.920 --> 00:09:24.440]  祂對你是一個無條件的愛
[00:09:24.440 --> 00:09:25.840]  就令到我們有時以為
[00:09:25.840 --> 00:09:27.440]  我可以任意妄為
[00:09:27.440 --> 00:09:29.040]  我做什麼都可以
[00:09:29.040 --> 00:09:31.400]  這個無條件的愛
[00:09:31.400 --> 00:09:33.120]  如果我想講得清楚一點
[00:09:33.120 --> 00:09:36.040]  其實祂只是在講上帝的愛
[00:09:36.040 --> 00:09:38.840]  是不需要你用條件交換的
[00:09:38.840 --> 00:09:39.920]  祂愛你
[00:09:39.920 --> 00:09:40.800]  祂就愛你
[00:09:40.800 --> 00:09:41.680]  無論你什麼樣子
[00:09:41.680 --> 00:09:43.200]  無論你犯多少次錯
[00:09:43.200 --> 00:09:44.600]  其實祂都愛你的
[00:09:44.600 --> 00:09:45.640]  你有沒有想過
[00:09:45.640 --> 00:09:47.360]  在地獄裡面那班人
[00:09:47.360 --> 00:09:49.600]  上帝都愛他的
[00:09:49.600 --> 00:09:50.360]  可能你不是這樣想
[00:09:50.360 --> 00:09:51.680]  你以為在天堂那些
[00:09:51.680 --> 00:09:52.800]  就是上帝愛他的
[00:09:52.800 --> 00:09:54.880]  在地獄那班是上帝不愛他的
[00:09:54.880 --> 00:09:56.320]  不是的
[00:09:56.320 --> 00:09:58.200]  上帝是仍然愛的
[00:09:58.200 --> 00:09:59.400]  只不過是這一班人
[00:09:59.400 --> 00:10:01.680]  他們不願意愛上帝
[00:10:01.680 --> 00:10:04.760]  所以認罪和悔改
[00:10:04.760 --> 00:10:06.600]  是進入救恩裡面
[00:10:06.600 --> 00:10:09.000]  一個很重要的觀念
[00:10:09.000 --> 00:10:11.600]  你如果不能夠悔改
[00:10:11.600 --> 00:10:13.520]  就是說你不能夠
[00:10:13.520 --> 00:10:16.240]  回轉離棄罪惡
[00:10:16.240 --> 00:10:18.600]  其實某程度你沒有認罪
[00:10:18.600 --> 00:10:23.240]  你沒有真正進入救恩裡面
[00:10:23.240 --> 00:10:25.360]  希伯來書的作者常常提醒我們
[00:10:25.360 --> 00:10:28.280]  我們現在已經是在一個新約當中
[00:10:28.280 --> 00:10:29.840]  在一個因應的時代
[00:10:29.840 --> 00:10:32.760]  在舊約犯罪是要致死的
[00:10:32.760 --> 00:10:34.720]  今時今日我們犯罪的
[00:10:34.720 --> 00:10:36.160]  是來到神的面前
[00:10:36.160 --> 00:10:38.080]  去求祂的赦免
[00:10:38.080 --> 00:10:40.240]  我們就已經可以了
[00:10:40.240 --> 00:10:41.840]  但是為什麼這麼多信徒
[00:10:41.840 --> 00:10:43.360]  都會在這個問題裡面
[00:10:43.360 --> 00:10:44.800]  兜兜轉轉
[00:10:44.800 --> 00:10:45.840]  up and down
[00:10:45.840 --> 00:10:46.680]  做錯了
[00:10:46.680 --> 00:10:47.840]  又再回來
[00:10:47.840 --> 00:10:49.320]  回來又再做錯
[00:10:49.320 --> 00:10:50.160]  原因就是
[00:10:50.160 --> 00:10:51.600]  我想提提大家
[00:10:51.600 --> 00:10:53.800]  我們是哪一類的基督徒
[00:10:53.800 --> 00:10:55.440]  在這個會末的憲制裡面
[00:10:55.440 --> 00:10:56.400]  其實有不同的人
[00:10:56.400 --> 00:10:58.160]  是進入了不同的院
[00:10:58.160 --> 00:10:59.840]  很多人信耶穌
[00:10:59.840 --> 00:11:02.000]  其實和拜神是沒有分別的
[00:11:02.000 --> 00:11:03.600]  求平安
[00:11:03.600 --> 00:11:04.640]  只不過換了個名字
[00:11:04.640 --> 00:11:06.280]  就叫耶穌
[00:11:06.280 --> 00:11:07.640]  所以大家都會覺得
[00:11:07.640 --> 00:11:09.400]  回來崇拜坐一坐
[00:11:09.400 --> 00:11:11.360]  放兩元三元
[00:11:11.360 --> 00:11:12.440]  我叫做有些奉獻
[00:11:12.440 --> 00:11:13.960]  就好像買個橙一樣
[00:11:13.960 --> 00:11:16.440]  大家覺得感覺是良好的
[00:11:16.440 --> 00:11:17.440]  但是信了主之
[00:11:17.440 --> 00:11:18.680]  久一點聽了崇拜久一點
[00:11:18.680 --> 00:11:20.600]  就覺得我要多做一點事
[00:11:20.600 --> 00:11:24.040]  確保我是一個好的基督徒
[00:11:24.040 --> 00:11:27.280]  所以大家都會走向侍奉我的位
[00:11:27.280 --> 00:11:29.440]  但求一官半職
[00:11:29.440 --> 00:11:32.120]  是很多基督徒的心態
[00:11:32.120 --> 00:11:33.840]  為什麼要有名牌
[00:11:33.840 --> 00:11:35.400]  為什麼要穿衣服
[00:11:35.400 --> 00:11:39.640]  是因為這樣才顯得我和其他信徒
[00:11:39.640 --> 00:11:42.800]  有些等級上的分別
[00:11:42.800 --> 00:11:44.920]  這是不是你的想法
[00:11:44.920 --> 00:11:46.520]  很多時候弟兄姊妹
[00:11:46.520 --> 00:11:49.040]  以為我們在侍奉那個行列裡面
[00:11:49.040 --> 00:11:50.280]  最重要有資格
[00:11:50.280 --> 00:11:52.160]  就參加這個侍奉人員祈禱會
[00:11:52.160 --> 00:11:54.400]  我就覺得自己是好的了
[00:11:54.400 --> 00:11:57.520]  我們常常花很多時間在祈禱
[00:11:57.520 --> 00:11:59.000]  讀經
[00:11:59.000 --> 00:12:00.680]  我們生命的服侍
[00:12:00.680 --> 00:12:01.840]  去做成一個
[00:12:01.840 --> 00:12:03.440]  好像一個祭司一樣
[00:12:03.440 --> 00:12:04.880]  有些特殊的地位
[00:12:04.880 --> 00:12:07.200]  確保自己是一個好的基督徒
[00:12:07.200 --> 00:12:08.360]  就已經OK
[00:12:08.360 --> 00:12:09.520]  但你有沒有想過
[00:12:09.520 --> 00:12:10.560]  原來這一切
[00:12:10.560 --> 00:12:13.600]  你都只是活在聖所當中
[00:12:13.600 --> 00:12:16.800]  你未進入到一個真正的安息裡面
[00:12:16.800 --> 00:12:18.280]  我們來了長沙灣
[00:12:18.280 --> 00:12:20.760]  就開始有些感覺的
[00:12:20.760 --> 00:12:22.480]  因為每個星期
[00:12:22.480 --> 00:12:24.480]  有幾百個信徒在我們當中
[00:12:24.480 --> 00:12:26.040]  遊來遊去的
[00:12:26.040 --> 00:12:27.680]  一段時間他們就會覺得
[00:12:27.680 --> 00:12:29.120]  我都想停留在千墨了
[00:12:29.120 --> 00:12:30.800]  不如我們就入小組
[00:12:30.800 --> 00:12:32.720]  我們是非常之歡迎的
[00:12:32.720 --> 00:12:34.000]  但我都很坦白
[00:12:34.000 --> 00:12:35.600]  組長是很有壓力的
[00:12:35.600 --> 00:12:36.560]  有時候我們開會聊天
[00:12:36.560 --> 00:12:37.640]  糟糕了
[00:12:37.640 --> 00:12:38.880]  我來了一個新組員
[00:12:38.880 --> 00:12:41.280]  他組了二十多年組長
[00:12:41.280 --> 00:12:42.800]  很害怕
[00:12:42.800 --> 00:12:44.160]  旁邊的人說
[00:12:44.160 --> 00:12:46.120]  那個是執事
[00:12:46.120 --> 00:12:47.480]  原來執事都可以轉會的
[00:12:47.480 --> 00:12:48.200]  真是很奇怪
[00:12:48.200 --> 00:12:49.480]  執事這樣
[00:12:49.480 --> 00:12:50.960]  上週中堅
[00:12:50.960 --> 00:12:52.520]  你不要以為是一群婦女
[00:12:52.520 --> 00:12:56.760]  我們有一個是傳道人來的
[00:12:56.760 --> 00:12:59.040]  是啊
[00:12:59.040 --> 00:13:00.160]  是不是很害怕啊 組長
[00:13:00.160 --> 00:13:01.720]  是啊 很害怕
[00:13:01.720 --> 00:13:03.640]  但是我想問
[00:13:03.640 --> 00:13:05.160]  為什麼這一群
[00:13:05.160 --> 00:13:07.280]  在這個聖所當中
[00:13:07.280 --> 00:13:10.760]  已經去到一個好像位高權重的地方
[00:13:10.760 --> 00:13:13.400]  他們為什麼會離開
[00:13:13.400 --> 00:13:16.880]  為什麼還要在這周圍流離
[00:13:16.880 --> 00:13:19.400]  有什麼錯嗎
[00:13:19.400 --> 00:13:21.920]  希伯來書的作者就提醒我們
[00:13:21.920 --> 00:13:22.840]  你覺得很沉
[00:13:22.840 --> 00:13:24.760]  但都是真的要說
[00:13:24.760 --> 00:13:26.600]  原來耶穌基督來到
[00:13:26.600 --> 00:13:31.240]  是要將我們帶進一個致聖所的地方
[00:13:31.240 --> 00:13:32.800]  希伯來書的作者說
[00:13:32.800 --> 00:13:33.880]  得安息
[00:13:33.880 --> 00:13:35.000]  在致聖所裏面
[00:13:35.000 --> 00:13:35.960]  只是有一個藥櫃
[00:13:35.960 --> 00:13:38.080]  有一個私人的寶座
[00:13:38.080 --> 00:13:40.520]  你在裏面是享受的
[00:13:40.520 --> 00:13:42.560]  是得安息的
[00:13:42.560 --> 00:13:44.400]  很多侍奉人員就會覺得
[00:13:44.400 --> 00:13:46.040]  真是不太感覺到
[00:13:46.040 --> 00:13:46.880]  哇 敬拜隊
[00:13:46.880 --> 00:13:47.640]  這些多慘啊
[00:13:47.640 --> 00:13:50.000]  跑一點半就在這裏了 聲音都還沒開
[00:13:50.000 --> 00:13:50.920]  就要唱歌了
[00:13:50.920 --> 00:13:53.080]  是不是 比上班還要早
[00:13:53.080 --> 00:13:54.640]  請姐妹
[00:13:54.640 --> 00:13:57.040]  侍奉是要得安息的
[00:13:57.040 --> 00:13:59.960]  你有沒有想過
[00:13:59.960 --> 00:14:02.000]  原來我們說努力去親近主
[00:14:02.000 --> 00:14:04.520]  去讀聖經不是捱的
[00:14:04.520 --> 00:14:06.520]  讀聖經是得安息的
[00:14:06.520 --> 00:14:08.320]  為什麼好像和我們
[00:14:08.320 --> 00:14:10.840]  每一天經歷的事情不是很相同呢
[00:14:10.840 --> 00:14:12.880]  是有些事情我們不是很清楚
[00:14:12.880 --> 00:14:15.880]  所以作者才會這麼沉
[00:14:15.880 --> 00:14:19.840]  這首歌是禁曲之一
[00:14:19.840 --> 00:14:22.160]  大家一定唱得很記得
[00:14:22.160 --> 00:14:23.600]  但是不是真的
[00:14:23.600 --> 00:14:25.480]  在每個狂風暴雨裏面
[00:14:25.480 --> 00:14:27.840]  你是不是覺得神和你同在
[00:14:27.840 --> 00:14:29.600]  在難處低谷裏面
[00:14:29.600 --> 00:14:32.880]  你真的覺得神的恩典在嗎
[00:14:32.880 --> 00:14:35.440]  在你傷心失望的時候
[00:14:35.440 --> 00:14:39.280]  你是不是真的相信上帝愛你愛到底
[00:14:39.280 --> 00:14:40.960]  苦歌唱下去很厲害
[00:14:40.960 --> 00:14:43.640]  四面受敵 心裏作難
[00:14:43.640 --> 00:14:45.280]  你是不是這樣的
[00:14:45.280 --> 00:14:49.720]  是不是真的能夠看你現在面對的困難與苦楚
[00:14:49.720 --> 00:14:51.560]  是自贊自慶
[00:14:51.560 --> 00:14:56.200]  而且會為你贏取將來永遠的榮耀
[00:14:56.200 --> 00:14:58.960]  歌我們會唱 很愛唱
[00:14:58.960 --> 00:15:02.000]  但是當中每一句
[00:15:02.000 --> 00:15:04.320]  是要經歷過很多心路歷程
[00:15:04.320 --> 00:15:05.560]  才得到出來
[00:15:05.560 --> 00:15:07.200]  所以我很欣賞這個作者
[00:15:07.200 --> 00:15:09.120]  寫到一首這樣的歌
[00:15:09.120 --> 00:15:10.040]  請姐妹
[00:15:10.040 --> 00:15:13.480]  希伯來書的作者在第六章一至二節裏面
[00:15:13.480 --> 00:15:16.120]  講了一段我們常常會的金句
[00:15:16.120 --> 00:15:21.760]  他說我們應當離開基督道理的開端
[00:15:21.760 --> 00:15:25.360]  今天你是不是仍然站在開端裏面
[00:15:25.360 --> 00:15:27.360]  什麼叫開端
