
[00:00:00.000 --> 00:00:04.500]  剛才最後大家一齊歡呼的時候
[00:02:01.000 --> 00:02:03.000]  準確來說
[00:02:03.000 --> 00:02:05.000]  它不是聖殿
[00:02:05.000 --> 00:02:08.000]  它是圍繞著聖殿的四幅牆
[00:02:08.000 --> 00:02:10.000]  其中一幅牆
[00:02:10.000 --> 00:02:13.000]  所以它叫西牆
[00:02:13.000 --> 00:02:15.000]  哭牆又叫西牆
[00:02:15.000 --> 00:02:18.000]  現在這個西牆
[00:02:18.000 --> 00:02:24.000]  成為了聖殿的遺址
[00:02:24.000 --> 00:02:28.000]  兩個伊斯蘭的清真寺的圍牆
[00:02:28.000 --> 00:02:29.000]  將他們隔開
[00:02:29.000 --> 00:02:33.000]  不過這個哭牆對開
[00:02:33.000 --> 00:02:37.000]  也是猶太露天的會堂
[00:02:37.000 --> 00:02:41.000]  所以這個地方對以色列人非常重要
[00:02:41.000 --> 00:02:44.000]  這個聖殿的遺址
[00:02:44.000 --> 00:02:46.000]  這個哭牆的地方
[00:02:46.000 --> 00:02:50.000]  跟大家重溫一下
[00:02:50.000 --> 00:02:52.000]  聖殿的歷史
[00:02:52.000 --> 00:02:56.000]  它是不是所羅門興建的聖殿
[00:02:56.000 --> 00:02:57.000]  不是
[00:02:57.000 --> 00:02:59.000]  跟大家重溫一下
[00:02:59.000 --> 00:03:02.000]  所羅門興建的聖殿
[00:03:02.000 --> 00:03:04.000]  是在什麼時候
[00:03:04.000 --> 00:03:06.000]  在大衛王之後
[00:03:06.000 --> 00:03:10.000]  大概是公元前十個世紀
[00:03:10.000 --> 00:03:12.000]  一個世紀是一百年
[00:03:12.000 --> 00:03:14.000]  公元前一千年左右
[00:03:14.000 --> 00:03:20.000]  是當時由大衛王預備興建的材料
[00:03:20.000 --> 00:03:21.000]  由所羅門建立
[00:03:21.000 --> 00:03:27.000]  所以這個又稱為所羅門聖殿
[00:03:27.000 --> 00:03:30.000]  就是我們現在說的第一聖殿
[00:03:30.000 --> 00:03:38.000]  之後在公元前五百八十六年
[00:03:38.000 --> 00:03:40.000]  六世紀左右
[00:03:40.000 --> 00:03:42.000]  它就被摧毀
[00:03:42.000 --> 00:03:44.000]  被什麼國家摧毀
[00:03:44.000 --> 00:03:48.000]  被巴比倫
[00:03:48.000 --> 00:03:49.000]  巴比倫
[00:03:49.000 --> 00:03:54.000]  巴比倫來到消滅了
[00:03:54.000 --> 00:03:59.000]  接著差不多在五十年之後
[00:03:59.000 --> 00:04:04.000]  巴比倫又被另一個帝國馬代波斯
[00:04:04.000 --> 00:04:05.000]  又消滅了
[00:04:05.000 --> 00:04:08.000]  馬代波斯裡面有一個皇帝叫古烈
[00:04:08.000 --> 00:04:14.000]  古烈皇帝就容許以色列人回去重建聖殿
[00:04:14.000 --> 00:04:16.000]  經過一段時間之後
[00:04:16.000 --> 00:04:19.000]  三次被擄
[00:04:19.000 --> 00:04:21.000]  三次歸回之後
[00:04:21.000 --> 00:04:25.000]  最後就是一個我們都可能熟悉的名字
[00:04:25.000 --> 00:04:26.000]  叫所羅巴伯
[00:04:26.000 --> 00:04:28.000]  帶領這些以色列人
[00:04:28.000 --> 00:04:32.000]  最後完成了這個聖殿的重建
[00:04:32.000 --> 00:04:38.000]  由他拆毀到重建
[00:04:38.000 --> 00:04:40.000]  剛剛七十年
[00:04:40.000 --> 00:04:41.000]  完結之後
[00:04:41.000 --> 00:04:42.000]  之後呢
[00:04:42.000 --> 00:04:46.000]  其實他這個第二聖殿重建之後
[00:04:46.000 --> 00:04:48.000]  中間還有一些波折
[00:04:48.000 --> 00:04:52.000]  公元前兩世紀
[00:04:52.000 --> 00:04:56.000]  被希臘帝國曾經毀壞過
[00:04:56.000 --> 00:05:00.000]  他就沒有完全摧毀它
[00:05:00.000 --> 00:05:01.000]  破壞了它
[00:05:01.000 --> 00:05:05.000]  將它變成了一個拜偶像的地方
[00:05:05.000 --> 00:05:07.000]  最後就是耶穌的年代
[00:05:07.000 --> 00:05:10.000]  在主前大概三十七年
[00:05:10.000 --> 00:05:14.000]  有一個當時的王大希律
[00:05:14.000 --> 00:05:19.000]  去重建收集這個第二聖殿
[00:05:19.000 --> 00:05:21.000]  這個第二聖殿收集之後
[00:05:21.000 --> 00:05:26.000]  成為了一個當時很宏偉的聖殿
[00:05:26.000 --> 00:05:29.000]  希律王用了幾年收集
[00:05:29.000 --> 00:05:32.000]  起碼四十六年
[00:05:32.000 --> 00:05:34.000]  大家看福音書的時候
[00:05:34.000 --> 00:05:36.000]  有沒有記得有一段
[00:05:36.000 --> 00:05:37.000]  耶穌說
[00:05:37.000 --> 00:05:41.000]  這個殿被拆毀後
[00:05:41.000 --> 00:05:44.000]  三天他就要興建起來
[00:05:44.000 --> 00:05:47.000]  然後那些人怎樣去回應耶穌
[00:05:47.000 --> 00:05:48.000]  三天
[00:05:48.000 --> 00:05:51.000]  這個殿用了多少年
[00:05:51.000 --> 00:05:52.000]  四十六年
[00:05:52.000 --> 00:05:56.000]  他是在說希律當時重修這個聖殿
[00:05:56.000 --> 00:05:58.000]  用了四十六年
[00:05:58.000 --> 00:06:01.000]  不過有些聖經書說
[00:06:01.000 --> 00:06:04.000]  其實當耶穌說這句話的時候
[00:06:04.000 --> 00:06:07.000]  聖殿還在修建中
[00:06:07.000 --> 00:06:08.000]  還沒有完成
[00:06:08.000 --> 00:06:10.000]  到什麼時候才完成
[00:06:10.000 --> 00:06:12.000]  耶穌死後還沒有完成
[00:06:12.000 --> 00:06:13.000]  還在修建中
[00:06:13.000 --> 00:06:16.000]  差不多公元後
[00:06:16.000 --> 00:06:21.000]  主後六十幾年才正式完工
[00:06:21.000 --> 00:06:25.000]  不過這個第二聖殿
[00:06:25.000 --> 00:06:27.000]  又稱為希律聖殿
[00:06:27.000 --> 00:06:29.000]  然後呢
[00:06:29.000 --> 00:06:33.000]  主後七十年又被摧毀了
[00:06:33.000 --> 00:06:34.000]  又被摧毀了
[00:06:34.000 --> 00:06:39.000]  被羅馬的提多將軍摧毀了這個聖殿
[00:06:39.000 --> 00:06:41.000]  耶穌的預言說
[00:06:41.000 --> 00:06:44.000]  一塊石頭不會搭在另一塊石頭之上
[00:06:44.000 --> 00:06:47.000]  所以我想這個西牆
[00:06:47.000 --> 00:06:51.000]  的確不是原本聖殿的部分
[00:06:51.000 --> 00:06:54.000]  是圍著他的城牆
[00:06:54.000 --> 00:06:58.000]  哭牆 為什麼會是哭牆呢
[00:06:58.000 --> 00:07:02.000]  有沒有去過哭
[00:07:02.000 --> 00:07:04.000]  我沒有去過
[00:07:04.000 --> 00:07:07.000]  那些人在哭牆裡面會怎樣
[00:07:07.000 --> 00:07:11.000]  攝紙仔 祈禱
[00:07:11.000 --> 00:07:14.000]  如果你有機會去
[00:07:14.000 --> 00:07:16.000]  我沒有去過
[00:07:16.000 --> 00:07:22.000]  不過他在說一個很悲哀的歷史
[00:07:22.000 --> 00:07:27.000]  今天跟大家去看的這段經文
[00:07:27.000 --> 00:07:29.000]  和這段歷史很有關係
[00:07:29.000 --> 00:07:34.000]  這就是在這個第二聖殿被摧毀之前
[00:07:34.000 --> 00:07:36.000]  大概四十年
[00:07:36.000 --> 00:07:39.000]  耶穌說的一番話
[00:07:39.000 --> 00:07:42.000]  我們從這段經文裡面
[00:07:42.000 --> 00:07:44.000]  我們可以看一下
[00:07:44.000 --> 00:07:47.000]  找一下 一起找一下
[00:07:47.000 --> 00:07:52.000]  為什麼聖殿會被摧毀
[00:07:52.000 --> 00:07:54.000]  聖殿的摧毀
[00:07:54.000 --> 00:07:56.000]  有一個屬靈的意義
[00:07:56.000 --> 00:07:57.000]  屬靈的意義就是
[00:07:57.000 --> 00:08:00.000]  這個聖殿代表了誰
[00:08:00.000 --> 00:08:06.000]  代表了一個以耶路撒冷為首都
[00:08:06.000 --> 00:08:11.000]  以這個聖殿為他很重要的宗教中心的國家
[00:08:11.000 --> 00:08:12.000]  是什麼國家
[00:08:12.000 --> 00:08:13.000]  就是以色列
[00:08:13.000 --> 00:08:14.000]  這個民族
[00:08:14.000 --> 00:08:16.000]  應該用民族貼切一點
[00:08:16.000 --> 00:08:17.000]  這個民族
[00:08:17.000 --> 00:08:18.000]  這個民族
[00:08:18.000 --> 00:08:21.000]  藉著這個聖殿的摧毀
[00:08:21.000 --> 00:08:26.000]  這個民族都在表示和神有一個氣絕
[00:08:26.000 --> 00:08:28.000]  和神隔絕
[00:08:28.000 --> 00:08:29.000]  我們又看一下
[00:08:29.000 --> 00:08:32.000]  從這段經文裡面
[00:08:32.000 --> 00:08:33.000]  我們看一下
[00:08:33.000 --> 00:08:40.000]  怎樣可以從那個荒涼裡面
[00:08:40.000 --> 00:08:43.000]  我們可以活出一個不一樣的生命
[00:08:43.000 --> 00:08:45.000]  這個是我今天的引言
[00:08:45.000 --> 00:08:47.000]  想大家有一個remark
[00:08:47.000 --> 00:08:48.000]  一起看的時候
[00:08:48.000 --> 00:08:51.000]  記住這兩個問題
[00:08:51.000 --> 00:08:52.000]  為什麼會荒涼
[00:08:52.000 --> 00:08:55.000]  怎樣我們可以不再荒涼
[00:08:55.000 --> 00:08:58.000]  可以進入一個豐盛的裡面
[00:08:58.000 --> 00:08:59.000]  講了這麼多
[00:08:59.000 --> 00:09:01.000]  我們一起看一下這段經文
[00:09:01.000 --> 00:09:08.000]  我們一起讀出三節的經文
[00:09:08.000 --> 00:09:10.000]  耶路撒冷啊
[00:09:10.000 --> 00:09:11.000]  耶路撒冷啊
[00:09:11.000 --> 00:09:18.000]  你常殺害先知,又用石頭打死那奉差遣到你這裡來的人
[00:09:18.000 --> 00:09:21.000]  我多次願意聚集你的兒女
[00:09:21.000 --> 00:09:26.000]  好像母雞把小雞聚集在翅膀底下
[00:09:26.000 --> 00:09:28.000]  只是你們不願意
[00:09:28.000 --> 00:09:33.000]  放長流給你們
[00:09:33.000 --> 00:09:34.000]  我告訴你們
[00:09:34.000 --> 00:09:38.000]  從今以後你們不得再見我
[00:09:38.000 --> 00:09:44.000]  直到你們說奉主命來的是應當稱重的
[00:09:44.000 --> 00:09:49.000]  好,三節的經文
[00:09:49.000 --> 00:09:51.000]  這三節的經文
[00:09:51.000 --> 00:09:55.000]  從段落識經的角度去看
[00:09:55.000 --> 00:09:57.000]  它有前文後理
[00:09:57.000 --> 00:10:00.000]  這一段的經文
[00:10:00.000 --> 00:10:03.000]  都可以是一個橋樑
[00:10:03.000 --> 00:10:09.000]  這段經文有人說是一個愛歌
[00:10:09.000 --> 00:10:11.000]  或者是一個還歌
[00:10:11.000 --> 00:10:13.000]  知不知道什麼是還歌
[00:10:13.000 --> 00:10:16.000]  在送殯的時候
[00:10:16.000 --> 00:10:19.000]  在送喪的時候
[00:10:19.000 --> 00:10:22.000]  在前面奏起的樂曲
[00:10:22.000 --> 00:10:23.000]  就是還歌
[00:10:23.000 --> 00:10:25.000]  所以有這個意味
[00:10:25.000 --> 00:10:27.000]  它前面說什麼呢
[00:10:27.000 --> 00:10:34.000]  它前面由23章的第一到36節一連串
[00:10:34.000 --> 00:10:37.000]  說耶穌怎麼罵人
[00:10:37.000 --> 00:10:38.000]  耶穌罵誰呢
[00:10:38.000 --> 00:10:41.000]  他罵當時的宗教領袖
[00:10:41.000 --> 00:10:46.000]  代表著猶太教裡面那些很權威的人物
[00:10:46.000 --> 00:10:49.000]  就是文士和法利賽人
[00:10:49.000 --> 00:10:51.000]  如果你有興趣可以看看
[00:10:51.000 --> 00:10:53.000]  耶穌怎麼罵他們
[00:10:53.000 --> 00:10:54.000]  福音書裡面
[00:10:54.000 --> 00:10:56.000]  這一段的記載
[00:10:56.000 --> 00:10:58.000]  這一段的說話
[00:10:58.000 --> 00:11:01.000]  是十分之嚴厲的
[00:11:01.000 --> 00:11:03.000]  耶穌罵人
[00:11:03.000 --> 00:11:05.000]  罵得最
[00:11:05.000 --> 00:11:06.000]  講得很足
[00:11:06.000 --> 00:11:08.000]  罵得最禁的
[00:11:08.000 --> 00:11:09.000]  最盡的
[00:11:09.000 --> 00:11:11.000]  如果你想知道可以看看
[00:11:11.000 --> 00:11:13.000]  他罵了法利賽人
[00:11:13.000 --> 00:11:16.000]  有八禍
[00:11:16.000 --> 00:11:19.000]  我和大家看一看
[00:11:19.000 --> 00:11:21.000]  怎麼罵他們呢
[00:11:21.000 --> 00:11:23.000]  耶穌罵他們
[00:11:23.000 --> 00:11:26.000]  罵他們是虛偽
[00:11:26.000 --> 00:11:28.000]  假冒為善的人
[00:11:28.000 --> 00:11:31.000]  耶穌說有禍了
[00:11:31.000 --> 00:11:35.000]  你們這班假冒為善的文士和法利賽人
[00:11:35.000 --> 00:11:36.000]  有禍了
[00:11:36.000 --> 00:11:39.000]  一連說了八次
[00:11:39.000 --> 00:11:41.000]  八個有禍
[00:11:41.000 --> 00:11:45.000]  七次說他們是虛偽
[00:11:45.000 --> 00:11:46.000]  假冒為善
[00:11:46.000 --> 00:11:48.000]  還有五次
[00:11:48.000 --> 00:11:51.000]  罵他們黑眼
[00:11:51.000 --> 00:11:53.000]  你瞎了嗎
[00:11:53.000 --> 00:11:54.000]  黑眼玲瓏
[00:11:54.000 --> 00:11:55.000]  你什麼都看不到
[00:11:55.000 --> 00:11:57.000]  還說他們有禍
[00:11:57.000 --> 00:11:59.000]  還詛咒他們
[00:11:59.000 --> 00:12:03.000]  說他們是毒蛇的種類
[00:12:03.000 --> 00:12:04.000]  這樣的人
[00:12:04.000 --> 00:12:10.000]  難免會面對地獄的火的審判
[00:12:10.000 --> 00:12:12.000]  毒不毒
[00:12:12.000 --> 00:12:14.000]  很嚴厲
[00:12:14.000 --> 00:12:16.000]  你想想
[00:12:16.000 --> 00:12:18.000]  在聖經裡我們知道
[00:12:18.000 --> 00:12:21.000]  耶穌給我們的印象
[00:12:21.000 --> 00:12:22.000]  不是這樣的
[00:12:22.000 --> 00:12:26.000]  耶穌說小朋友來我這裡
[00:12:26.000 --> 00:12:29.000]  耶穌面對罪人的時候
[00:12:29.000 --> 00:12:31.000]  耶穌是接納
[00:12:31.000 --> 00:12:33.000]  耶穌是包容
[00:12:33.000 --> 00:12:34.000]  很不同的
[00:12:34.000 --> 00:12:36.000]  如果你遇到一個人
[00:12:36.000 --> 00:12:38.000]  他經常罵人
[00:12:38.000 --> 00:12:41.000]  那你會怎樣
[00:12:41.000 --> 00:12:44.000]  面對他的時候
[00:12:44.000 --> 00:12:46.000]  你會害怕
[00:12:46.000 --> 00:12:48.000]  不過他罵的話
[00:12:48.000 --> 00:12:50.000]  你會聽進去嗎
[00:12:50.000 --> 00:12:52.000]  耳邊風
[00:12:52.000 --> 00:12:56.000]  我的兒子也是這樣
[00:12:56.000 --> 00:12:58.000]  經常罵他的時候
[00:12:58.000 --> 00:13:00.000]  不是經常這樣
[00:13:00.000 --> 00:13:02.000]  有些時候是這樣
[00:13:02.000 --> 00:13:04.000]  當我經常罵他的時候
[00:13:04.000 --> 00:13:05.000]  我就會發覺
[00:13:05.000 --> 00:13:08.000]  你越罵就越噤
[00:13:08.000 --> 00:13:13.000]  那個層次越來越大
[00:13:13.000 --> 00:13:15.000]  升級
[00:13:15.000 --> 00:13:17.000]  不過
[00:13:17.000 --> 00:13:19.000]  耶穌不是這樣的
[00:13:19.000 --> 00:13:21.000]  這一刻是在說
[00:13:21.000 --> 00:13:23.000]  耶穌動了
[00:13:23.000 --> 00:13:25.000]  動了什麼
[00:13:25.000 --> 00:13:27.000]  真氣
[00:13:27.000 --> 00:13:29.000]  裡面
[00:13:29.000 --> 00:13:31.000]  耶穌動真情一幕
[00:13:31.000 --> 00:13:33.000]  耶穌哭了
[00:13:33.000 --> 00:13:35.000]  這裡耶穌罵得這麼盡
[00:13:35.000 --> 00:13:37.000]  都是另外一個
[00:13:37.000 --> 00:13:41.000]  另外一邊的角度去認識耶穌
[00:13:41.000 --> 00:13:43.000]  為什麼
[00:13:43.000 --> 00:13:45.000]  會罵得這麼厲害
[00:13:45.000 --> 00:13:47.000]  這個後面
[00:13:47.000 --> 00:13:49.000]  這一段的後面
[00:13:49.000 --> 00:13:51.000]  接著的是廿四章一二節
[00:13:51.000 --> 00:13:53.000]  那裡說什麼呢
[00:13:53.000 --> 00:13:55.000]  那裡是說
[00:13:55.000 --> 00:13:57.000]  審判
[00:13:57.000 --> 00:13:59.000]  耶穌說
[00:13:59.000 --> 00:14:03.000]  你們不是看見這電雨嗎
[00:14:03.000 --> 00:14:05.000]  我實在告訴你們
[00:14:05.000 --> 00:14:07.000]  將來在這裡
[00:14:07.000 --> 00:14:09.000]  沒有一塊石頭留在石頭上
[00:14:09.000 --> 00:14:11.000]  不被拆毀了
[00:14:11.000 --> 00:14:13.000]  這是廿四章一二節
[00:14:13.000 --> 00:14:15.000]  這裡
[00:14:15.000 --> 00:14:17.000]  說出了
[00:14:17.000 --> 00:14:19.000]  祂很不想說的事
[00:14:19.000 --> 00:14:21.000]  祂很不想見到的情景
[00:14:21.000 --> 00:14:23.000]  就是
[00:14:23.000 --> 00:14:25.000]  這個聖殿被摧毀
[00:14:25.000 --> 00:14:27.000]  背後
[00:14:27.000 --> 00:14:29.000]  更加重要的
[00:14:29.000 --> 00:14:31.000]  肅靈意義
[00:14:31.000 --> 00:14:33.000]  就是神的榮耀離開他們
[00:14:33.000 --> 00:14:35.000]  離開他們
[00:14:35.000 --> 00:14:37.000]  所以當耶穌說這段話的時候
[00:14:37.000 --> 00:14:39.000]  祂的心情
[00:14:39.000 --> 00:14:41.000]  是很悲哀的
[00:14:41.000 --> 00:14:43.000]  是很難過的
[00:14:43.000 --> 00:14:47.000]  耶穌用了頭兩句
[00:14:47.000 --> 00:14:49.000]  重複的
[00:14:49.000 --> 00:14:51.000]  一個表達
[00:14:51.000 --> 00:14:53.000]  耶路撒冷啊
[00:14:53.000 --> 00:14:55.000]  耶路撒冷啊
[00:14:55.000 --> 00:14:57.000]  接著呢
[00:14:57.000 --> 00:14:59.000]  祂就直接
[00:14:59.000 --> 00:15:01.000]  說出他們犯了什麼事
[00:15:01.000 --> 00:15:03.000]  他們的罪是什麼
[00:15:03.000 --> 00:15:05.000]  因為前面
[00:15:05.000 --> 00:15:07.000]  已經說了他們
[00:15:07.000 --> 00:15:09.000]  發禍了
[00:15:09.000 --> 00:15:11.000]  一個
[00:15:11.000 --> 00:15:13.000]  很哀嘆的
[00:15:13.000 --> 00:15:15.000]  表達
[00:15:15.000 --> 00:15:17.000]  耶路撒冷啊
[00:15:17.000 --> 00:15:19.000]  耶路撒冷啊
[00:15:19.000 --> 00:15:21.000]  你常殺害先知
[00:15:21.000 --> 00:15:23.000]  又用石頭打死
[00:15:23.000 --> 00:15:25.000]  奉差遣到你這裡來的人
[00:15:25.000 --> 00:15:29.000]  祂用這句話
[00:15:29.000 --> 00:15:31.000]  轉換了一個
[00:15:31.000 --> 00:15:33.000]  之前
[00:15:33.000 --> 00:15:35.000]  責罵法利賽人的語調
[00:15:35.000 --> 00:15:37.000]  從自己裡面
[00:15:37.000 --> 00:15:39.000]  表達祂的心懷
[00:15:39.000 --> 00:15:41.000]  以色列人
[00:15:41.000 --> 00:15:43.000]  他們
[00:15:43.000 --> 00:15:45.000]  殺害和用石頭
[00:15:45.000 --> 00:15:47.000]  打死那些
[00:15:47.000 --> 00:15:49.000]  奉差遣來的人
[00:15:49.000 --> 00:15:51.000]  其實呢
[00:15:51.000 --> 00:15:53.000]  這是不是一個
[00:15:53.000 --> 00:15:55.000]  罪大惡極
[00:15:55.000 --> 00:15:57.000]  我們形容
[00:15:57.000 --> 00:15:59.000]  其實都是很
[00:15:59.000 --> 00:16:01.000]  那個叫
[00:16:01.000 --> 00:16:03.000]  罪有應得
[00:16:03.000 --> 00:16:05.000]  當耶穌要去
[00:16:05.000 --> 00:16:07.000]  審判他們的時候
[00:16:07.000 --> 00:16:09.000]  因為他殺害先知
[00:16:09.000 --> 00:16:11.000]  前面說了他怎樣殺害
[00:16:11.000 --> 00:16:13.000]  是由阿伯開始
[00:16:13.000 --> 00:16:15.000]  去到
[00:16:15.000 --> 00:16:17.000]  撒加利亞
[00:16:17.000 --> 00:16:19.000]  一直奉差遣
[00:16:19.000 --> 00:16:21.000]  來到你們當中的先知
[00:16:21.000 --> 00:16:23.000]  都被你們殺害
[00:16:23.000 --> 00:16:25.000]  所以耶穌
[00:16:25.000 --> 00:16:27.000]  跟我們說
[00:16:27.000 --> 00:16:29.000]  這些流血的罪
[00:16:29.000 --> 00:16:31.000]  現在都歸在
[00:16:31.000 --> 00:16:33.000]  你們身上
[00:16:33.000 --> 00:16:35.000]  但耶穌想不想這樣去宣告
[00:16:35.000 --> 00:16:37.000]  這個刑罰呢
[00:16:37.000 --> 00:16:39.000]  其實耶穌是很不想的
[00:16:39.000 --> 00:16:41.000]  耶穌很不想
[00:16:41.000 --> 00:16:43.000]  這樣宣告
[00:16:43.000 --> 00:16:45.000]  這樣去刑罰他們
[00:16:45.000 --> 00:16:47.000]  從哪裡可以看到呢
[00:16:47.000 --> 00:16:49.000]  一會兒我一路跟大家分享
[00:16:49.000 --> 00:16:51.000]  再看一下
[00:16:51.000 --> 00:16:53.000]  有多少先知是被殺害的
[00:16:53.000 --> 00:16:55.000]  我們知道的
[00:16:55.000 --> 00:16:57.000]  我們數一數在舊約裡面
[00:16:57.000 --> 00:16:59.000]  我們很熟悉的
[00:16:59.000 --> 00:17:01.000]  有耶利米
[00:17:01.000 --> 00:17:03.000]  有撒加利亞
[00:17:03.000 --> 00:17:05.000]  這些先知都是被殺害
[00:17:05.000 --> 00:17:07.000]  新約呢
[00:17:07.000 --> 00:17:09.000]  新約
[00:17:09.000 --> 00:17:11.000]  耶穌的先鋒
[00:17:11.000 --> 00:17:13.000]  約翰被殺害
[00:17:13.000 --> 00:17:15.000]  耶穌自己都被殺害
[00:17:15.000 --> 00:17:17.000]  即將會
[00:17:17.000 --> 00:17:19.000]  上十字架
[00:17:19.000 --> 00:17:21.000]  然後在小團主裡面有一個很出名
[00:17:21.000 --> 00:17:23.000]  都是被
[00:17:23.000 --> 00:17:25.000]  猶太人
[00:17:25.000 --> 00:17:27.000]  當他講完一篇
[00:17:27.000 --> 00:17:29.000]  一篇的訊息
[00:17:29.000 --> 00:17:31.000]  是在講他們民族的
[00:17:31.000 --> 00:17:33.000]  過去 現在
[00:17:33.000 --> 00:17:35.000]  然後就被扔死的那個是誰
[00:17:35.000 --> 00:17:37.000]  史達梵
[00:17:37.000 --> 00:17:39.000]  這些都是耶穌的
[00:17:39.000 --> 00:17:41.000]  預言講 都是一路這樣去
[00:17:41.000 --> 00:17:43.000]  應驗 接著耶穌的門徒
[00:17:43.000 --> 00:17:45.000]  同樣都是被
[00:17:45.000 --> 00:17:47.000]  殺害
[00:17:47.000 --> 00:17:49.000]  有些是被外邦人
[00:17:49.000 --> 00:17:51.000]  有些是被羅馬的政府
[00:17:51.000 --> 00:17:53.000]  有些是被當時的
[00:17:53.000 --> 00:17:55.000]  他們的民族
[00:17:55.000 --> 00:17:57.000]  猶太人殺害
[00:17:57.000 --> 00:17:59.000]  很多人被殺害
[00:17:59.000 --> 00:18:01.000]  但是耶穌
[00:18:01.000 --> 00:18:03.000]  他面對
[00:18:03.000 --> 00:18:05.000]  這個警方的時候
[00:18:05.000 --> 00:18:07.000]  他不是站在一個
[00:18:07.000 --> 00:18:09.000]  很
[00:18:09.000 --> 00:18:11.000]  即是
[00:18:11.000 --> 00:18:13.000]  很無情的審判官
[00:18:13.000 --> 00:18:15.000]  的角度
[00:18:15.000 --> 00:18:17.000]  講到這裡
[00:18:17.000 --> 00:18:19.000]  想和大家
[00:18:19.000 --> 00:18:21.000]  剛開始的時候問大家一個問題
[00:18:21.000 --> 00:18:23.000]  為什麼耶路撒冷
[00:18:23.000 --> 00:18:25.000]  這個城市會荒涼
[00:18:25.000 --> 00:18:27.000]  有什麼原因
[00:18:27.000 --> 00:18:29.000]  我有兩個原因
[00:18:29.000 --> 00:18:31.000]  剛剛講到這一段
[00:18:31.000 --> 00:18:33.000]  我們就看到第一個原因
[00:18:33.000 --> 00:18:35.000]  第一個原因是什麼
[00:18:35.000 --> 00:18:37.000]  就是他們
[00:18:37.000 --> 00:18:39.000]  殺害先知
[00:18:39.000 --> 00:18:41.000]  殺害先知
[00:18:41.000 --> 00:18:47.000]  殺害先知
[00:18:47.000 --> 00:18:49.000]  為什麼他們會
[00:18:49.000 --> 00:18:51.000]  殺害先知
[00:18:51.000 --> 00:18:53.000]  因為他們
[00:18:53.000 --> 00:18:55.000]  當那些先知是
[00:18:55.000 --> 00:18:57.000]  是假先知
[00:18:57.000 --> 00:18:59.000]  因為猶太人
[00:18:59.000 --> 00:19:01.000]  他將什麼人
[00:19:01.000 --> 00:19:03.000]  會用石頭扔死
[00:19:03.000 --> 00:19:05.000]  第一就是
[00:19:05.000 --> 00:19:07.000]  奸淫的人
[00:19:07.000 --> 00:19:09.000]  拜偶像的人
[00:19:09.000 --> 00:19:11.000]  還有是假先知
