
[00:00:00.000 --> 00:00:02.000]  先祖我禱告
[00:02:58.000 --> 00:03:01.000]  但是我相信能夠帶給我們的影響
[00:03:01.000 --> 00:03:03.000]  仍然是相當的有限
[00:03:03.000 --> 00:03:05.000]  如果我們要說Good News
[00:03:05.000 --> 00:03:06.000]  要說一個好消息
[00:03:06.000 --> 00:03:08.000]  或者我們用基督教的術語
[00:03:08.000 --> 00:03:10.000]  叫福音的話
[00:03:10.000 --> 00:03:12.000]  我相信除了耶穌基督
[00:03:12.000 --> 00:03:14.000]  天父上帝的兒子
[00:03:14.000 --> 00:03:16.000]  從天上來到我們的世界當中
[00:03:16.000 --> 00:03:19.000]  為我們的罪死在十字架上
[00:03:19.000 --> 00:03:21.000]  讓每一個願意相信的人
[00:03:21.000 --> 00:03:24.000]  可以和上帝重新建立關係
[00:03:24.000 --> 00:03:26.000]  被神接納
[00:03:26.000 --> 00:03:30.000]  可以享受一個豐盛的人生
[00:03:30.000 --> 00:03:31.000]  我相信沒有一個Good News
[00:03:31.000 --> 00:03:33.000]  能夠帶來對世界的影響
[00:03:33.000 --> 00:03:35.000]  是比這個Good News
[00:03:35.000 --> 00:03:36.000]  這個好消息
[00:03:36.000 --> 00:03:37.000]  是更加大的
[00:03:37.000 --> 00:03:39.000]  而且不單如此
[00:03:39.000 --> 00:03:42.000]  聖經不單是影響我們一個豐盛的人生
[00:03:42.000 --> 00:03:46.000]  而且這個生命可以延續到永恆
[00:03:46.000 --> 00:03:48.000]  永遠都可以這麼豐盛
[00:03:48.000 --> 00:03:50.000]  永遠都可以這麼蒙福
[00:03:50.000 --> 00:03:54.000]  這是難以想像的一個恩典
[00:03:54.000 --> 00:03:57.000]  保羅當他信耶穌之後
[00:03:57.000 --> 00:03:59.000]  他經歷了福音的大難
[00:03:59.000 --> 00:04:01.000]  他的生命因為這樣的緣故
[00:04:01.000 --> 00:04:03.000]  整個生命被改寫
[00:04:03.000 --> 00:04:05.000]  神很恩待他
[00:04:05.000 --> 00:04:07.000]  特別給他一個很特殊的工作
[00:04:07.000 --> 00:04:11.000]  就是要差遣他成為一個向外幫人
[00:04:11.000 --> 00:04:13.000]  就是所有非猶太人
[00:04:13.000 --> 00:04:16.000]  傳福音的一個使徒
[00:04:16.000 --> 00:04:20.000]  而保羅當他信了耶穌之後
[00:04:20.000 --> 00:04:23.000]  他的生命變得更加精彩
[00:04:23.000 --> 00:04:26.000]  更加的傳奇
[00:04:26.000 --> 00:04:29.000]  就是因為認識福音的緣故
[00:04:29.000 --> 00:04:31.000]  而我剛才說過Michael Phelps
[00:04:31.000 --> 00:04:33.000]  現在就很厲害了
[00:04:33.000 --> 00:04:35.000]  22個金牌
[00:04:35.000 --> 00:04:36.000]  但不知道大家知不知道呢
[00:04:36.000 --> 00:04:38.000]  大家記不記得呢
[00:04:38.000 --> 00:04:41.000]  新聞很快就會忘記
[00:04:41.000 --> 00:04:43.000]  事實上在2012年
[00:04:43.000 --> 00:04:45.000]  他參加完倫敦奧運之後
[00:04:45.000 --> 00:04:48.000]  其實他宣佈退出榮壇
[00:04:48.000 --> 00:04:50.000]  大家可能沒有留意到
[00:04:50.000 --> 00:04:53.000]  因為已經是過去的新聞
[00:04:53.000 --> 00:04:55.000]  但當他離開榮壇之後
[00:04:55.000 --> 00:04:58.000]  他的人生就跌落谷底
[00:04:58.000 --> 00:05:00.000]  他開始不知道為了什麼而生活
[00:05:00.000 --> 00:05:02.000]  於是就開始去派對
[00:05:02.000 --> 00:05:04.000]  年輕嘛 四年前
[00:05:04.000 --> 00:05:06.000]  現在三十一歲
[00:05:06.000 --> 00:05:08.000]  去派對 開始吃大麻
[00:05:08.000 --> 00:05:11.000]  後來就更加有了
[00:05:11.000 --> 00:05:14.000]  喝酒的一個引頭
[00:05:14.000 --> 00:05:16.000]  所以兩年之後
[00:05:16.000 --> 00:05:18.000]  2014年的時間
[00:05:18.000 --> 00:05:20.000]  他有一次就被人抓了
[00:05:20.000 --> 00:05:22.000]  是醉酒駕車
[00:05:22.000 --> 00:05:24.000]  因而被逮捕
[00:05:24.000 --> 00:05:26.000]  他很depressed
[00:05:26.000 --> 00:05:28.000]  他覺得我人生
[00:05:28.000 --> 00:05:30.000]  到底還可以做些什麼呢
[00:05:30.000 --> 00:05:32.000]  根據他自己說
[00:05:32.000 --> 00:05:33.000]  有一段時間
[00:05:33.000 --> 00:05:35.000]  他把自己關在房間裡
[00:05:35.000 --> 00:05:37.000]  五天五夜
[00:05:37.000 --> 00:05:39.000]  不吃東西不睡覺
[00:05:39.000 --> 00:05:41.000]  就在想我可以做些什麼
[00:05:41.000 --> 00:05:44.000]  結果他唯一想到一個解決方法
[00:05:44.000 --> 00:05:47.000]  就是結束自己的生命
[00:05:47.000 --> 00:05:50.000]  幸好他沒有做到這件事
[00:05:50.000 --> 00:05:52.000]  後來他有一個好朋友
[00:05:52.000 --> 00:05:54.000]  叫Ray Lewis
[00:05:54.000 --> 00:05:57.000]  Ray Lewis 如果你喜歡看籃球的話
[00:05:57.000 --> 00:05:59.000]  他其中是一個
[00:05:59.000 --> 00:06:02.000]  退休了的籃球職業球員
[00:06:02.000 --> 00:06:04.000]  與此同時
[00:06:04.000 --> 00:06:07.000]  Ray Lewis也是一個很虔誠的教徒
[00:06:07.000 --> 00:06:09.000]  他看到Michael的時候
[00:06:09.000 --> 00:06:11.000]  就鼓勵他戒酒
[00:06:11.000 --> 00:06:13.000]  Michael後來聽他說
[00:06:13.000 --> 00:06:15.000]  就去康復中心
[00:06:15.000 --> 00:06:17.000]  接受戒酒的治療
[00:06:17.000 --> 00:06:19.000]  與此同時Ray Lewis
[00:06:19.000 --> 00:06:21.000]  送了一本書給他
[00:06:21.000 --> 00:06:23.000]  這本書是什麼呢
[00:06:23.000 --> 00:06:25.000]  就是Pastor Rick Warren所寫的暢銷書
[00:06:25.000 --> 00:06:27.000]  《Purple Driven Life》
[00:06:27.000 --> 00:06:29.000]  《標桿人生》
[00:06:29.000 --> 00:06:31.000]  當他看了這本書之後
[00:06:31.000 --> 00:06:32.000]  他馬上打電話給Ray Lewis
[00:06:32.000 --> 00:06:34.000]  當他看了這本書的時候
[00:06:34.000 --> 00:06:35.000]  原來這個世界上
[00:06:35.000 --> 00:06:37.000]  有一個全能者
[00:06:37.000 --> 00:06:38.000]  不但如此
[00:06:38.000 --> 00:06:39.000]  原來我的存在
[00:06:39.000 --> 00:06:41.000]  是有原因、有目的的
[00:06:41.000 --> 00:06:43.000]  於是他重新振作
[00:06:43.000 --> 00:06:45.000]  東山再起
[00:06:45.000 --> 00:06:47.000]  於是再次進軍榮壇
[00:06:47.000 --> 00:06:49.000]  參加第三次
[00:06:49.000 --> 00:06:53.000]  他有生以來的奧林匹克競賽
[00:06:53.000 --> 00:06:56.000]  連續奪得四個金牌
[00:06:56.000 --> 00:07:00.000]  《聖經》裡面說
[00:07:00.000 --> 00:07:03.000]  福音本是上帝的大能
[00:07:03.000 --> 00:07:05.000]  要咎一切相信
[00:07:05.000 --> 00:07:07.000]  原來耶穌基督的福音
[00:07:07.000 --> 00:07:09.000]  是帶著能力的
[00:07:09.000 --> 00:07:13.000]  真的可以轉化一個人的生命
[00:07:13.000 --> 00:07:15.000]  我不知道今天我們當中
[00:07:15.000 --> 00:07:17.000]  有沒有一些無獨的朋友
[00:07:17.000 --> 00:07:19.000]  或者你已經信了耶穌
[00:07:19.000 --> 00:07:20.000]  你是一個「腳徒」
[00:07:20.000 --> 00:07:21.000]  但是我不知道
[00:07:21.000 --> 00:07:23.000]  在你人生當中
[00:07:23.000 --> 00:07:25.000]  還有沒有期待
[00:07:25.000 --> 00:07:27.000]  希望你的生命
[00:07:27.000 --> 00:07:29.000]  可以再有一點突破
[00:07:29.000 --> 00:07:31.000]  或者你不至於
[00:07:31.000 --> 00:07:32.000]  好像Michael
[00:07:32.000 --> 00:07:35.000]  跌到情緒谷底的時候
[00:07:35.000 --> 00:07:37.000]  覺得人生沒什麼意義
[00:07:37.000 --> 00:07:38.000]  想死了
[00:07:38.000 --> 00:07:40.000]  你只是覺得
[00:07:40.000 --> 00:07:41.000]  做人有點無聊
[00:07:41.000 --> 00:07:42.000]  你只是覺得
[00:07:42.000 --> 00:07:43.000]  有點無奈
[00:07:43.000 --> 00:07:45.000]  你覺得你的生活有點枯燥
[00:07:45.000 --> 00:07:46.000]  或者你覺得
[00:07:46.000 --> 00:07:49.000]  不知道為了什麼原因
[00:07:49.000 --> 00:07:50.000]  這樣忘法
[00:07:50.000 --> 00:07:51.000]  忘完之後
[00:07:51.000 --> 00:07:53.000]  得到的結果是什麼
[00:07:53.000 --> 00:07:55.000]  似乎又不在你的掌握當中
[00:07:55.000 --> 00:07:56.000]  你覺得
[00:07:56.000 --> 00:07:59.000]  做人似乎失去了方向
[00:07:59.000 --> 00:08:02.000]  我不知道這是否你的處境
[00:08:02.000 --> 00:08:06.000]  但如果你落在這種情況當中
[00:08:06.000 --> 00:08:07.000]  我相信
[00:08:07.000 --> 00:08:09.000]  這未必是一個時間
[00:08:09.000 --> 00:08:12.000]  你需要重新再次經歷
[00:08:12.000 --> 00:08:14.000]  福音的大能
[00:08:14.000 --> 00:08:15.000]  讓福音的大能
[00:08:15.000 --> 00:08:17.000]  去轉化你的生命
[00:08:17.000 --> 00:08:19.000]  讓福音的大能
[00:08:19.000 --> 00:08:20.000]  再次告訴你
[00:08:20.000 --> 00:08:22.000]  在你的人生當中
[00:08:22.000 --> 00:08:26.000]  你可以為神做些什麼
[00:08:26.000 --> 00:08:28.000]  正如我剛才所說
[00:08:28.000 --> 00:08:30.000]  保羅因為信奉福音的緣故
[00:08:30.000 --> 00:08:32.000]  他就成為一個
[00:08:32.000 --> 00:08:35.000]  向外邦人傳福音的仕途
[00:08:35.000 --> 00:08:37.000]  不是每個人都被差派
[00:08:37.000 --> 00:08:39.000]  去做一件這樣的事
[00:08:39.000 --> 00:08:40.000]  但是
[00:08:40.000 --> 00:08:43.000]  保羅因為認識耶穌基督的緣故
[00:08:43.000 --> 00:08:46.000]  他的生命就不再一樣
[00:08:46.000 --> 00:08:48.000]  我們看看
[00:08:48.000 --> 00:08:49.000]  他領受這個恩典的時候
[00:08:49.000 --> 00:08:51.000]  情況是怎麼樣的
[00:08:51.000 --> 00:08:53.000]  我們看羅馬書第一章
[00:08:53.000 --> 00:08:55.000]  第一章第一節說
[00:08:55.000 --> 00:08:57.000]  耶穌基督的僕人保羅
[00:08:57.000 --> 00:08:59.000]  他成為耶穌基督的僕人
[00:08:59.000 --> 00:09:00.000]  以前不是
[00:09:00.000 --> 00:09:01.000]  現在是
[00:09:01.000 --> 00:09:03.000]  奉召做一個仕途
[00:09:03.000 --> 00:09:06.000]  是特派傳上帝的福音
[00:09:06.000 --> 00:09:07.000]  然後第五節
[00:09:07.000 --> 00:09:10.000]  我們從他受了恩惠並仕途的積分
[00:09:10.000 --> 00:09:12.000]  是在萬國之中
[00:09:12.000 --> 00:09:15.000]  叫人為他的名信服真道
[00:09:15.000 --> 00:09:16.000]  十四節
[00:09:16.000 --> 00:09:17.000]  無論是希臘人
[00:09:17.000 --> 00:09:18.000]  法外人
[00:09:18.000 --> 00:09:19.000]  聰明人
[00:09:19.000 --> 00:09:21.000]  愚蠢人
[00:09:21.000 --> 00:09:22.000]  我都欠了他們的債
[00:09:22.000 --> 00:09:23.000]  所以
[00:09:23.000 --> 00:09:25.000]  情願盡我的力量
[00:09:25.000 --> 00:09:29.000]  將福音也傳給你們在羅馬的人
[00:09:29.000 --> 00:09:31.000]  正如我說的那一系列的時候
[00:09:31.000 --> 00:09:32.000]  第一章說到
[00:09:32.000 --> 00:09:33.000]  保羅
[00:09:33.000 --> 00:09:35.000]  信耶穌之前
[00:09:35.000 --> 00:09:37.000]  他是法利賽人
[00:09:37.000 --> 00:09:39.000]  很虔誠的法利賽人
[00:09:39.000 --> 00:09:41.000]  而且可能在猶太的公會裡
[00:09:41.000 --> 00:09:43.000]  是有一個差事
[00:09:43.000 --> 00:09:45.000]  所以他拿到文書
[00:09:45.000 --> 00:09:46.000]  在碧白基督徒
[00:09:46.000 --> 00:09:48.000]  不單是碧白基督徒
[00:09:48.000 --> 00:09:50.000]  而且還拿到文書
[00:09:50.000 --> 00:09:52.000]  花了兩個星期的時間
[00:09:52.000 --> 00:09:55.000]  因為從耶穌到撒冷
[00:09:55.000 --> 00:09:56.000]  去大馬士革
[00:09:56.000 --> 00:09:58.000]  大約一百七十英里
[00:09:58.000 --> 00:10:01.000]  大概需要走路兩個星期的時間
[00:10:01.000 --> 00:10:02.000]  去抓基督徒
[00:10:02.000 --> 00:10:05.000]  然後再遞解到耶路撒冷
[00:10:05.000 --> 00:10:07.000]  但無論如何
[00:10:07.000 --> 00:10:08.000]  他做了很多事情
[00:10:08.000 --> 00:10:11.000]  似乎他知道自己要做的是什麼
[00:10:11.000 --> 00:10:13.000]  但保羅在那個時間
[00:10:13.000 --> 00:10:15.000]  所能有的影響是什麼呢?
[00:10:15.000 --> 00:10:18.000]  就只是在地中海一帶
[00:10:18.000 --> 00:10:21.000]  他的權柄和影響力
[00:10:21.000 --> 00:10:23.000]  就是在那幾個地方
[00:10:23.000 --> 00:10:25.000]  而他所認識到的
[00:10:25.000 --> 00:10:26.000]  經常接觸到的
[00:10:26.000 --> 00:10:28.000]  就是猶太公會裡
[00:10:28.000 --> 00:10:30.000]  會堂裡的領袖
[00:10:30.000 --> 00:10:32.000]  如果不是的話
[00:10:32.000 --> 00:10:35.000]  就是一些平民老百姓
[00:10:35.000 --> 00:10:36.000]  但信耶穌之後
[00:10:36.000 --> 00:10:38.000]  那個情況就不同了
[00:10:38.000 --> 00:10:39.000]  信耶穌之後
[00:10:39.000 --> 00:10:40.000]  他領受的差事是什麼呢?
[00:10:40.000 --> 00:10:44.000]  要去萬國萬民當中傳福音
[00:10:44.000 --> 00:10:46.000]  這是天父上帝給他的命令
[00:10:46.000 --> 00:10:47.000]  因為這個緣故
[00:10:47.000 --> 00:10:49.000]  他成為了外邦人的使徒
[00:10:49.000 --> 00:10:51.000]  他要傳福音給所有非猶太人
[00:10:51.000 --> 00:10:53.000]  所以他要離開耶路撒冷
[00:10:53.000 --> 00:10:54.000]  離開猶太傳遞
[00:10:54.000 --> 00:10:56.000]  離開撒瑪利亞
[00:10:56.000 --> 00:10:59.000]  走遍當日的羅馬帝國
[00:10:59.000 --> 00:11:01.000]  去傳福音
[00:11:01.000 --> 00:11:03.000]  他接觸到很多不同階層的人
[00:11:03.000 --> 00:11:05.000]  不單是會堂裡的人
[00:11:05.000 --> 00:11:08.000]  也有很多貴族、君王
[00:11:08.000 --> 00:11:12.000]  都有機會站在他面前做見證
[00:11:12.000 --> 00:11:15.000]  而保羅信耶穌之後
[00:11:15.000 --> 00:11:17.000]  所造成的影響
[00:11:17.000 --> 00:11:20.000]  是遍及全國的世界
[00:11:20.000 --> 00:11:22.000]  所以我不知道你是否同意
[00:11:22.000 --> 00:11:24.000]  我相信你會同意的
[00:11:24.000 --> 00:11:25.000]  保羅信耶穌之後
[00:11:25.000 --> 00:11:29.000]  他的生命比以前豐富很多
[00:11:29.000 --> 00:11:31.000]  精彩很多
[00:11:31.000 --> 00:11:35.000]  他的影響力也能夠延伸到今天
[00:11:35.000 --> 00:11:37.000]  在你和我的生命當中
[00:11:37.000 --> 00:11:40.000]  我深信
[00:11:40.000 --> 00:11:43.000]  每一個相信耶穌基督的人
[00:11:43.000 --> 00:11:45.000]  每一個經歷過福音大能的人
[00:11:45.000 --> 00:11:47.000]  都可以有類似
[00:11:47.000 --> 00:11:50.000]  生命被福音轉化的經驗
[00:11:50.000 --> 00:11:52.000]  除非你不信主
[00:11:52.000 --> 00:11:54.000]  如果你真心信耶穌
[00:11:54.000 --> 00:11:56.000]  真心經歷過福音的好處
[00:11:56.000 --> 00:11:59.000]  每個人的生命都可以被福音轉化
[00:11:59.000 --> 00:12:02.000]  我們生活的層面會擴闊
[00:12:02.000 --> 00:12:03.000]  不會只在自己的圈子
[00:12:03.000 --> 00:12:05.000]  起碼多了教會的圈子
[00:12:05.000 --> 00:12:07.000]  生活的層面擴闊了
[00:12:07.000 --> 00:12:09.000]  我們的世界觀改變了
[00:12:09.000 --> 00:12:11.000]  我們知道在世界上
[00:12:11.000 --> 00:12:14.000]  有一個使命和一個目的
[00:12:14.000 --> 00:12:17.000]  而在我們被神轉化的過程當中
[00:12:17.000 --> 00:12:20.000]  我們還可以常常經歷到
[00:12:20.000 --> 00:12:24.000]  上帝的恩典和能力
[00:12:24.000 --> 00:12:26.000]  這是我所相信的
[00:12:26.000 --> 00:12:27.000]  但如果你是牧師
[00:12:27.000 --> 00:12:28.000]  你是這樣說
[00:12:28.000 --> 00:12:29.000]  但我沒有經歷過
[00:12:29.000 --> 00:12:31.000]  或者我沒有這樣的感受
[00:12:31.000 --> 00:12:35.000]  我不覺得我的生命當中
[00:12:35.000 --> 00:12:36.000]  信耶穌之後
[00:12:36.000 --> 00:12:38.000]  有多少的改變
[00:12:38.000 --> 00:12:41.000]  跟以前好像沒有太大差別
[00:12:41.000 --> 00:12:43.000]  如果這是你的情況
[00:12:43.000 --> 00:12:46.000]  為什麼呢?
[00:12:46.000 --> 00:12:49.000]  當然原因有很多
[00:12:49.000 --> 00:12:50.000]  原因可以有很多
[00:12:50.000 --> 00:12:52.000]  不過我相信其中一個原因
[00:12:52.000 --> 00:12:56.000]  是可能好像我們武將保羅一樣
[00:12:56.000 --> 00:12:59.000]  保羅相信耶穌之後
[00:12:59.000 --> 00:13:00.000]  領受了神給他的使命
[00:13:00.000 --> 00:13:03.000]  保羅是全心全意的服事主
[00:13:03.000 --> 00:13:06.000]  他看重了自己的職份
[00:13:06.000 --> 00:13:08.000]  因為他是天賦給他的職份
[00:13:08.000 --> 00:13:10.000]  他很認真
[00:13:10.000 --> 00:13:11.000]  不單很認真
[00:13:11.000 --> 00:13:12.000]  而且聖經說
[00:13:12.000 --> 00:13:14.000]  我盡了我的能力
[00:13:14.000 --> 00:13:15.000]  盡了我的力量
[00:13:15.000 --> 00:13:17.000]  當我要去羅馬的時候
[00:13:17.000 --> 00:13:19.000]  我是盡力希望來的
[00:13:19.000 --> 00:13:20.000]  神要我去哪裡
[00:13:20.000 --> 00:13:21.000]  我都盡力而為
[00:13:21.000 --> 00:13:25.000]  希望能夠完成神交付給我們的工作
[00:13:25.000 --> 00:13:27.000]  我相信這是我們信耶穌
[00:13:27.000 --> 00:13:29.000]  和保羅信耶穌
[00:13:29.000 --> 00:13:32.000]  未必是其中一些我們不同的地方
[00:13:32.000 --> 00:13:35.000]  我發覺今天有很多基督徒
[00:13:35.000 --> 00:13:38.000]  我們在生活的優先次序上
[00:13:38.000 --> 00:13:40.000]  是擺錯了
[00:13:40.000 --> 00:13:42.000]  如果你結婚的話
[00:13:42.000 --> 00:13:45.000]  很多人將家庭擺在第一
[00:13:45.000 --> 00:13:47.000]  工作就跟著
[00:13:47.000 --> 00:13:50.000]  然後有時間才去服事上帝
[00:13:50.000 --> 00:13:51.000]  有些人不是
[00:13:51.000 --> 00:13:54.000]  有些人可能覺得
[00:13:54.000 --> 00:13:55.000]  你沒工作沒錢
[00:13:55.000 --> 00:13:57.000]  怎樣去有家呢?
[00:13:57.000 --> 00:13:58.000]  飯都沒得吃
[00:13:58.000 --> 00:14:00.000]  怎樣結婚生子呢?
[00:14:00.000 --> 00:14:02.000]  所以有些人很看重他的工作
[00:14:02.000 --> 00:14:03.000]  工作先行
[00:14:03.000 --> 00:14:06.000]  然後家庭是維持的
[00:14:06.000 --> 00:14:09.000]  第三才去服事上帝
[00:14:09.000 --> 00:14:11.000]  另外還看到有些人
[00:14:11.000 --> 00:14:13.000]  他們不是不服事神的
[00:14:13.000 --> 00:14:14.000]  他們服事神的
[00:14:14.000 --> 00:14:16.000]  不過因為要給面子
[00:14:16.000 --> 00:14:18.000]  要應酬教會的弟兄姊妹
[00:14:18.000 --> 00:14:19.000]  牧師來到
[00:14:19.000 --> 00:14:20.000]  跟我說叫我幫忙
[00:14:20.000 --> 00:14:21.000]  不太好意思
[00:14:21.000 --> 00:14:23.000]  那就做吧
[00:14:23.000 --> 00:14:25.000]  有些人勉強
[00:14:25.000 --> 00:14:27.000]  不是很甘心
[00:14:27.000 --> 00:14:28.000]  弟兄姊妹
[00:14:28.000 --> 00:14:31.000]  如果我們是抱著這樣的心態
[00:14:31.000 --> 00:14:32.000]  這樣的看法
[00:14:32.000 --> 00:14:34.000]  去參與教會的侍奉
[00:14:34.000 --> 00:14:36.000]  難怪很多時候
[00:14:36.000 --> 00:14:37.000]  我們很容易燃燒
[00:14:37.000 --> 00:14:38.000]  難怪很多時候
[00:14:38.000 --> 00:14:39.000]  我們服事得很辛苦
[00:14:39.000 --> 00:14:41.000]  難怪我們不見到
[00:14:41.000 --> 00:14:43.000]  在服事的過程當中
[00:14:43.000 --> 00:14:46.000]  我們能夠被神的話語
[00:14:46.000 --> 00:14:48.000]  與神同工的喜樂
[00:14:48.000 --> 00:14:51.000]  去改變我們的生命
[00:14:51.000 --> 00:14:53.000]  這未必是我們需要
[00:14:53.000 --> 00:14:56.000]  好好反思的時候
[00:14:56.000 --> 00:14:58.000]  保羅不單是看重職份
[00:14:58.000 --> 00:15:02.000]  保羅不單是盡他一切的力量
[00:15:02.000 --> 00:15:04.000]  去做好神教會的工作
[00:15:04.000 --> 00:15:06.000]  保羅也告訴我們
[00:15:06.000 --> 00:15:09.000]  他以認識耶穌基督為致寶
[00:15:09.000 --> 00:15:11.000]  他覺得認識耶穌基督
[00:15:11.000 --> 00:15:12.000]  成為基督徒
[00:15:12.000 --> 00:15:14.000]  是一件最大的福氣
[00:15:14.000 --> 00:15:16.000]  耶穌是他的寶貝
[00:15:16.000 --> 00:15:18.000]  所以到了一個地步
[00:15:18.000 --> 00:15:19.000]  我如果是活著的時候
[00:15:19.000 --> 00:15:20.000]  是為主而活
[00:15:20.000 --> 00:15:21.000]  我若死了
[00:15:21.000 --> 00:15:23.000]  是為主而死
[00:15:23.000 --> 00:15:26.000]  你看保羅就是這麼認真的一個人
[00:15:26.000 --> 00:15:29.000]  今天當我跟大家說這個訊息的時候
[00:15:29.000 --> 00:15:32.000]  我不是期待你馬上變成保羅一樣
[00:15:32.000 --> 00:15:34.000]  原來認識耶穌是最寶貝的
[00:15:34.000 --> 00:15:36.000]  你現在是不是呢
[00:15:36.000 --> 00:15:37.000]  你自己去想吧
[00:15:37.000 --> 00:15:38.000]  I don't know
[00:15:38.000 --> 00:15:41.000]  耶穌是不是你的致寶呢
[00:15:41.000 --> 00:15:43.000]  你能不能夠放膽地說
[00:15:43.000 --> 00:15:44.000]  我若活著是為主而活
[00:15:44.000 --> 00:15:47.000]  我死了是為主而死
[00:15:47.000 --> 00:15:49.000]  我不期待你今天做到這樣的事情
[00:15:49.000 --> 00:15:51.000]  不過我希望
[00:15:51.000 --> 00:15:53.000]  今天給你一個挑戰
[00:15:53.000 --> 00:15:55.000]  在你的信仰上
[00:15:55.000 --> 00:15:57.000]  在你人生的經歷當中
[00:15:57.000 --> 00:15:58.000]  如果你是基督徒的話
[00:15:58.000 --> 00:15:59.000]  能夠求主幫助你
[00:15:59.000 --> 00:16:02.000]  向前踏出一小步
[00:16:02.000 --> 00:16:04.000]  向前踏出一小步
[00:16:04.000 --> 00:16:07.000]  學習怎樣全心全意去服事主
[00:16:07.000 --> 00:16:10.000]  學習怎樣能夠將你最好的
[00:16:10.000 --> 00:16:11.000]  將你全副的精力
[00:16:11.000 --> 00:16:16.000]  放在你被呼召去服事主的事情上
