
[00:00:00.000 --> 00:00:03.600]  我們教會有一個姊妹跟她的弟兄
[00:01:30.200 --> 00:01:33.200]  但是我們教會這個姊妹跟弟兄
[00:01:33.200 --> 00:01:34.200]  他們年紀比較大
[00:01:34.200 --> 00:01:36.200]  他們對車子也不懂
[00:01:36.200 --> 00:01:39.200]  所以當Dealer跟他們講說我們要修這個車
[00:01:39.200 --> 00:01:41.200]  他們就已經同意了
[00:01:41.200 --> 00:01:43.200]  你同意了人家修了
[00:01:43.200 --> 00:01:45.200]  你就要付錢了
[00:01:45.200 --> 00:01:50.200]  所以我真的非常的生氣
[00:01:50.200 --> 00:01:53.200]  那這也是一個經驗
[00:01:53.200 --> 00:01:55.200]  他們說公司算了算了
[00:01:55.200 --> 00:01:57.200]  我們已經同意了
[00:01:57.200 --> 00:01:58.200]  弟兄姊妹們
[00:01:58.200 --> 00:02:00.200]  所以你們以後去修車
[00:02:00.200 --> 00:02:03.200]  Dealer還沒有跟你們
[00:02:03.200 --> 00:02:05.200]  你還沒有給他修的時候
[00:02:05.200 --> 00:02:07.200]  他告訴你要多少錢的時候
[00:02:07.200 --> 00:02:10.200]  你最好打一個電話給我
[00:02:10.200 --> 00:02:13.200]  看看是不是值得這樣
[00:02:13.200 --> 00:02:18.200]  那今天我就從車子來談一下
[00:02:18.200 --> 00:02:21.200]  車子的這些修車的經歷
[00:02:21.200 --> 00:02:23.200]  那我個人的經歷
[00:02:23.200 --> 00:02:27.200]  來談到這個贖贏的原則
[00:02:27.200 --> 00:02:31.200]  那我前一陣子買了一輛舊車
[00:02:31.200 --> 00:02:33.200]  Camry
[00:02:33.200 --> 00:02:36.200]  那因為我知道我女兒
[00:02:36.200 --> 00:02:38.200]  現在從台灣回來
[00:02:38.200 --> 00:02:40.200]  她需要一輛車
[00:02:40.200 --> 00:02:44.200]  所以做爸爸的買不起新車
[00:02:44.200 --> 00:02:46.200]  所以就買一輛舊車給她
[00:02:46.200 --> 00:02:47.200]  那買了舊車給她
[00:02:47.200 --> 00:02:49.200]  是女兒要開的對不對
[00:02:49.200 --> 00:02:51.200]  所以買了以後
[00:02:51.200 --> 00:02:53.200]  是很便宜的買
[00:02:53.200 --> 00:02:56.200]  那我就看看哪裡有壞掉
[00:02:56.200 --> 00:02:59.200]  然後我們教會有一個
[00:02:59.200 --> 00:03:03.200]  專門修車子的專家
[00:03:03.200 --> 00:03:05.200]  他在Bay Area
[00:03:05.200 --> 00:03:09.200]  專門修BMW的Mercedes Benz
[00:03:09.200 --> 00:03:13.200]  你們以後車子最好不要送去Dealer
[00:03:13.200 --> 00:03:16.200]  你Mercedes Benz一開進去的話
[00:03:16.200 --> 00:03:19.200]  BMW一開進去的話
[00:03:19.200 --> 00:03:21.200]  換機油是三十塊錢
[00:03:21.200 --> 00:03:23.200]  但是他跟你講這樣這樣這樣
[00:03:23.200 --> 00:03:26.200]  一大堆就敲你一頂這樣
[00:03:26.200 --> 00:03:29.200]  那所以他平時從Bay Area回來的時候
[00:03:29.200 --> 00:03:31.200]  我就把這個車子就告訴他
[00:03:31.200 --> 00:03:33.200]  我要換這個煞車
[00:03:33.200 --> 00:03:35.200]  換這個什麼東西
[00:03:35.200 --> 00:03:37.200]  他就跟我一起換
[00:03:37.200 --> 00:03:40.200]  其實我是做他的助手
[00:03:40.200 --> 00:03:42.200]  所以我也一邊學
[00:03:42.200 --> 00:03:44.200]  一邊跟他一起換
[00:03:44.200 --> 00:03:47.200]  所以我的車子就保養的很好
[00:03:47.200 --> 00:03:50.200]  比如說這個煞車
[00:03:50.200 --> 00:03:53.200]  所以這個煞車的配置是換好的
[00:03:53.200 --> 00:03:55.200]  然後還有其他的
[00:03:55.200 --> 00:03:59.200]  女兒要開的煞車是要負責任的
[00:03:59.200 --> 00:04:01.200]  然後我們修好以後
[00:04:01.200 --> 00:04:04.200]  我們這個Label Day的時候
[00:04:04.200 --> 00:04:06.200]  我們全家去Overview一趟
[00:04:06.200 --> 00:04:08.200]  所以我就把車子都整理好了
[00:04:08.200 --> 00:04:09.200]  自己也試開了
[00:04:09.200 --> 00:04:11.200]  都不錯的
[00:04:11.200 --> 00:04:13.200]  所以沒想到我想五號公路
[00:04:13.200 --> 00:04:16.200]  五號公路就往Oregon去
[00:04:16.200 --> 00:04:18.200]  Tottenham Oregon
[00:04:18.200 --> 00:04:20.200]  我想五號公路很平
[00:04:20.200 --> 00:04:22.200]  沒想到一進入Oregon的時候
[00:04:22.200 --> 00:04:24.200]  這個山路啊
[00:04:24.200 --> 00:04:26.200]  有時候這個轉彎
[00:04:26.200 --> 00:04:31.200]  所以奇怪怎麼在下坡的時候
[00:04:31.200 --> 00:04:33.200]  我踩煞車的時候
[00:04:33.200 --> 00:04:35.200]  這個方向盤就會抖
[00:04:35.200 --> 00:04:37.200]  了解是嗎
[00:04:37.200 --> 00:04:39.200]  開在平路上沒什麼事情
[00:04:39.200 --> 00:04:41.200]  平路上踩煞車好像沒什麼事
[00:04:41.200 --> 00:04:43.200]  但是在下坡的時候
[00:04:43.200 --> 00:04:45.200]  這個方向盤一直抖
[00:04:45.200 --> 00:04:48.200]  但是我對車子是懂一點的
[00:04:48.200 --> 00:04:50.200]  你一直踩煞車是不行的
[00:04:50.200 --> 00:04:53.200]  你們只要去Tower的時候
[00:04:53.200 --> 00:04:55.200]  下坡你不能把煞車一直都踩
[00:04:55.200 --> 00:04:58.200]  踩著煞車就會過熱
[00:04:58.200 --> 00:05:04.200]  有一個辦法就把這個Gear放在二檔
[00:05:04.200 --> 00:05:09.200]  用引擎的速度來緩慢車子的衝力
[00:05:09.200 --> 00:05:11.200]  所以我就換二檔
[00:05:11.200 --> 00:05:13.200]  慢慢的就掉了
[00:05:13.200 --> 00:05:15.200]  沒事這樣
[00:05:15.200 --> 00:05:20.200]  我也不敢跟我太太說車子好像有問題
[00:05:20.200 --> 00:05:22.200]  因為她一講話
[00:05:22.200 --> 00:05:24.200]  我跟她一講話她就會害怕
[00:05:24.200 --> 00:05:26.200]  所以總算去了
[00:05:26.200 --> 00:05:28.200]  平安的回來了
[00:05:28.200 --> 00:05:31.200]  回來以後我就上YouTube去Check一下
[00:05:31.200 --> 00:05:33.200]  到底是什麼原因
[00:05:33.200 --> 00:05:35.200]  原來我換這個Brake的時候
[00:05:35.200 --> 00:05:37.200]  我沒有換
[00:05:37.200 --> 00:05:41.200]  你們今天學一下這個車子
[00:05:41.200 --> 00:05:43.200]  這個是輪胎
[00:05:43.200 --> 00:05:45.200]  你們會看到裡面常常有一個東西
[00:05:45.200 --> 00:05:47.200]  輪胎拿下來
[00:05:47.200 --> 00:05:51.200]  這個就是Brake Pad
[00:05:51.200 --> 00:05:53.200]  這是一個Rotor
[00:05:53.200 --> 00:05:59.200]  我換的時候是把Brake Pad換了
[00:05:59.200 --> 00:06:01.200]  但是這個Rotor沒換
[00:06:01.200 --> 00:06:03.200]  所以這個Rotor沒換的時候
[00:06:03.200 --> 00:06:05.200]  它有時候會變形
[00:06:05.200 --> 00:06:07.200]  舊車變形
[00:06:07.200 --> 00:06:09.200]  所以你煞車一踩的時候
[00:06:09.200 --> 00:06:11.200]  Rotor還是繼續轉
[00:06:11.200 --> 00:06:13.200]  繼續轉的時候它就會擺動
[00:06:13.200 --> 00:06:17.200]  所以這個擺動就傳到你的方向盤
[00:06:17.200 --> 00:06:21.200]  這個是一個Piston
[00:06:21.200 --> 00:06:23.200]  所以你這個Rotor在這裡
[00:06:23.200 --> 00:06:25.200]  再轉輪胎在這裡
[00:06:25.200 --> 00:06:27.200]  所以你一煞車的話
[00:06:27.200 --> 00:06:31.200]  Piston的油壓就把煞車皮壓住
[00:06:31.200 --> 00:06:33.200]  卡在這個Rotor上
[00:06:33.200 --> 00:06:35.200]  所以你車子就停下來
[00:06:35.200 --> 00:06:37.200]  那我這個Rotor不平
[00:06:37.200 --> 00:06:39.200]  所以我這個車子就會擺動
[00:06:39.200 --> 00:06:45.200]  那你們看這個舊的Brake Pad
[00:06:45.200 --> 00:06:47.200]  這個煞車皮
[00:06:47.200 --> 00:06:49.200]  這是新的
[00:06:49.200 --> 00:06:51.200]  所以這個煞車皮
[00:06:51.200 --> 00:06:53.200]  假如太薄的話
[00:06:53.200 --> 00:06:55.200]  你最後就比較沒有那麼力量
[00:06:55.200 --> 00:06:57.200]  把這個車子煞住
[00:06:57.200 --> 00:07:01.200]  所以這個是Rotor舊的
[00:07:01.200 --> 00:07:03.200]  然後變新的是這樣
[00:07:03.200 --> 00:07:05.200]  那這個煞車皮
[00:07:05.200 --> 00:07:09.200]  平常它有一個記號
[00:07:09.200 --> 00:07:13.200]  假如說你這個車子太薄了以後
[00:07:13.200 --> 00:07:15.200]  它會有一個鐵的東西
[00:07:15.200 --> 00:07:17.200]  會去磨到這個Rotor
[00:07:17.200 --> 00:07:19.200]  就警告你
[00:07:19.200 --> 00:07:23.200]  你這個煞車皮已經太低了
[00:07:23.200 --> 00:07:25.200]  那我回來以後
[00:07:25.200 --> 00:07:29.200]  我那個師父在Bay Area
[00:07:29.200 --> 00:07:31.200]  那怎麼辦呢
[00:07:31.200 --> 00:07:33.200]  那我想我也跟他一起換過
[00:07:33.200 --> 00:07:35.200]  但是就是沒什麼信心
[00:07:35.200 --> 00:07:37.200]  所以我去Youtube上看了一下
[00:07:37.200 --> 00:07:39.200]  然後怎麼換這個煞車皮
[00:07:39.200 --> 00:07:41.200]  怎麼換Rotor
[00:07:41.200 --> 00:07:43.200]  所以我就去O'Reilly
[00:07:43.200 --> 00:07:45.200]  你們這裡有AutoKnow
[00:07:45.200 --> 00:07:47.200]  一樣買了這個Rotor
[00:07:47.200 --> 00:07:49.200]  小心翼翼
[00:07:49.200 --> 00:07:51.200]  一邊拆一邊做筆記
[00:07:51.200 --> 00:07:53.200]  然後畫圖
[00:07:53.200 --> 00:07:55.200]  最後換上去
[00:07:55.200 --> 00:07:57.200]  因為我們教會有一個弟兄
[00:07:57.200 --> 00:07:59.200]  很會修車
[00:07:59.200 --> 00:08:01.200]  他告訴我說
[00:08:01.200 --> 00:08:03.200]  車子什麼地方有東西修
[00:08:03.200 --> 00:08:05.200]  但是我就不敢換煞車皮
[00:08:05.200 --> 00:08:07.200]  就是他因為這句話
[00:08:07.200 --> 00:08:09.200]  讓我都不敢動
[00:08:09.200 --> 00:08:11.200]  因為這跟生命有關
[00:08:11.200 --> 00:08:13.200]  沒想到我換完煞車皮的時候
[00:08:13.200 --> 00:08:15.200]  換完這個Rotor
[00:08:15.200 --> 00:08:17.200]  換完煞車皮的時候
[00:08:17.200 --> 00:08:19.200]  還知道說換這個這麼簡單
[00:08:19.200 --> 00:08:21.200]  我就一直不敢換
[00:08:21.200 --> 00:08:23.200]  你們知道換煞車皮
[00:08:23.200 --> 00:08:25.200]  其實就鬆一個螺絲
[00:08:25.200 --> 00:08:27.200]  其實就鬆一個螺絲
[00:08:27.200 --> 00:08:29.200]  就可以換
[00:08:29.200 --> 00:08:31.200]  換Rotor就鬆四個螺絲
[00:08:31.200 --> 00:08:33.200]  就可以換
[00:08:33.200 --> 00:08:35.200]  鬆四個螺絲有什麼難的嘛
[00:08:35.200 --> 00:08:37.200]  像那個俞捷這麼有力
[00:08:37.200 --> 00:08:39.200]  啪一下子就
[00:08:39.200 --> 00:08:41.200]  拆起來了嘛
[00:08:41.200 --> 00:08:43.200]  但是我們都不敢動
[00:08:43.200 --> 00:08:45.200]  雖然看
[00:08:45.200 --> 00:08:47.200]  看Youtube
[00:08:47.200 --> 00:08:49.200]  但是從來不動手的話
[00:08:49.200 --> 00:08:51.200]  就永遠不會
[00:08:51.200 --> 00:08:53.200]  因著我動手
[00:08:53.200 --> 00:08:55.200]  換了我這個Kenry的
[00:08:55.200 --> 00:08:57.200]  這個Rotor煞車皮之後
[00:08:57.200 --> 00:08:59.200]  我太太的這個Nissan
[00:08:59.200 --> 00:09:01.200]  也舊了
[00:09:01.200 --> 00:09:03.200]  我自己也把它換了
[00:09:03.200 --> 00:09:05.200]  越換越有興趣
[00:09:05.200 --> 00:09:07.200]  為什麼講這個呢
[00:09:07.200 --> 00:09:09.200]  有一個
[00:09:09.200 --> 00:09:11.200]  做這個教會
[00:09:11.200 --> 00:09:13.200]  調查的
[00:09:13.200 --> 00:09:15.200]  叫做George Farmer
[00:09:15.200 --> 00:09:17.200]  他就去調查全美國的牧師
[00:09:17.200 --> 00:09:19.200]  每個禮拜花20小時的時間
[00:09:19.200 --> 00:09:21.200]  幾乎等於是
[00:09:21.200 --> 00:09:23.200]  一半的時間準備講到
[00:09:23.200 --> 00:09:25.200]  每個牧師都準備講到
[00:09:25.200 --> 00:09:27.200]  所以他就做一個
[00:09:27.200 --> 00:09:29.200]  審費 調查全美國的
[00:09:29.200 --> 00:09:31.200]  牧師講到的這個
[00:09:31.200 --> 00:09:33.200]  功效如何
[00:09:33.200 --> 00:09:35.200]  對弟兄姊妹的生命的影響
[00:09:35.200 --> 00:09:37.200]  是如何這樣
[00:09:37.200 --> 00:09:39.200]  這個調查報告結果出來以後
[00:09:39.200 --> 00:09:41.200]  你們猜猜看
[00:09:41.200 --> 00:09:43.200]  假如是說A
[00:09:43.200 --> 00:09:45.200]  B C D
[00:09:45.200 --> 00:09:47.200]  F
[00:09:47.200 --> 00:09:49.200]  你們猜猜看是
[00:09:49.200 --> 00:09:51.200]  F就是廢老
[00:09:51.200 --> 00:09:53.200]  F就是廢老
[00:09:53.200 --> 00:09:55.200]  F就是廢老
[00:09:55.200 --> 00:09:57.200]  D就是
[00:09:57.200 --> 00:09:59.200]  D大概就是
[00:09:59.200 --> 00:10:01.200]  有一段是廢老
[00:10:01.200 --> 00:10:03.200]  C才是
[00:10:03.200 --> 00:10:05.200]  在UCD
[00:10:05.200 --> 00:10:07.200]  你成績要2.0
[00:10:07.200 --> 00:10:09.200]  不然的話學校就給你OBJ
[00:10:09.200 --> 00:10:11.200]  在兩個
[00:10:11.200 --> 00:10:13.200]  沒有達到2.0
[00:10:13.200 --> 00:10:15.200]  就kick out
[00:10:15.200 --> 00:10:17.200]  有一個學生
[00:10:17.200 --> 00:10:19.200]  1.8
[00:10:19.200 --> 00:10:21.200]  1.8
[00:10:21.200 --> 00:10:23.200]  學校就說
[00:10:23.200 --> 00:10:25.200]  你下個學期就不能來了
[00:10:25.200 --> 00:10:27.200]  他還是
[00:10:27.200 --> 00:10:29.200]  還去上課
[00:10:29.200 --> 00:10:31.200]  不曉得學校已經kick out了他
[00:10:31.200 --> 00:10:33.200]  他還去上課
[00:10:33.200 --> 00:10:35.200]  好 圓規正轉
[00:10:35.200 --> 00:10:37.200]  請問一下這個牧師講到
[00:10:37.200 --> 00:10:39.200]  最後調查的結果下來
[00:10:39.200 --> 00:10:41.200]  是拿到
[00:10:41.200 --> 00:10:43.200]  A還是拿到B
[00:10:43.200 --> 00:10:45.200]  還是拿到C
[00:10:45.200 --> 00:10:47.200]  還是拿到D
[00:10:47.200 --> 00:10:51.200]  平均是
[00:10:51.200 --> 00:10:53.200]  D跟C
[00:10:53.200 --> 00:10:55.200]  所以幾乎說
[00:10:55.200 --> 00:10:57.200]  這個牧師這樣每次
[00:10:57.200 --> 00:10:59.200]  花這麼多時間
[00:10:59.200 --> 00:11:01.200]  講到然後弟兄姊妹
[00:11:01.200 --> 00:11:03.200]  對生命的反應
[00:11:03.200 --> 00:11:05.200]  好像不怎麼樣
[00:11:05.200 --> 00:11:07.200]  那我心裡就在想
[00:11:07.200 --> 00:11:09.200]  到底是什麼
[00:11:09.200 --> 00:11:11.200]  我就在思想琢磨
[00:11:11.200 --> 00:11:13.200]  因為我做牧師常常這樣講
[00:11:13.200 --> 00:11:15.200]  今天還開車開這麼遠來
[00:11:15.200 --> 00:11:17.200]  然後在這裡又講這樣
[00:11:17.200 --> 00:11:19.200]  平常星期天早上
[00:11:19.200 --> 00:11:21.200]  我就很早就起來了
[00:11:21.200 --> 00:11:23.200]  準備教哺乳學 準備講道
[00:11:23.200 --> 00:11:25.200]  到中午完了以後大概就不行了
[00:11:25.200 --> 00:11:27.200]  所以還要開車過來
[00:11:27.200 --> 00:11:29.200]  所以我每次都早一點來
[00:11:29.200 --> 00:11:31.200]  在這裡休息一下
[00:11:31.200 --> 00:11:33.200]  精力又恢復起來
[00:11:33.200 --> 00:11:35.200]  我才知道
[00:11:35.200 --> 00:11:37.200]  當我換車子的時候
[00:11:37.200 --> 00:11:39.200]  我看人家換
[00:11:39.200 --> 00:11:41.200]  我做他助手
[00:11:41.200 --> 00:11:43.200]  我看Youtube
[00:11:43.200 --> 00:11:45.200]  看這些Magazine
[00:11:45.200 --> 00:11:47.200]  但是我從來沒去換過
[00:11:47.200 --> 00:11:49.200]  我永遠就不知道怎麼換
[00:11:49.200 --> 00:11:51.200]  永遠就沒有把握
[00:11:51.200 --> 00:11:53.200]  所以相同的
[00:11:53.200 --> 00:11:55.200]  今天的講道也是一樣
[00:11:55.200 --> 00:11:57.200]  牧師就講
[00:11:57.200 --> 00:11:59.200]  弟兄姊妹說牧師今天講的不怎麼樣
[00:11:59.200 --> 00:12:01.200]  哎呀 講到要睡覺
[00:12:01.200 --> 00:12:03.200]  牧師今天講的還不錯
[00:12:03.200 --> 00:12:05.200]  就這樣
[00:12:05.200 --> 00:12:07.200]  但是有沒有實際的
[00:12:07.200 --> 00:12:09.200]  在生命當中去操練一次
[00:12:09.200 --> 00:12:11.200]  你們在這裡
[00:12:11.200 --> 00:12:13.200]  有自己換機油的舉手一下
[00:12:13.200 --> 00:12:15.200]  蛤 第一個
[00:12:15.200 --> 00:12:17.200]  你們教會只有一個
[00:12:17.200 --> 00:12:19.200]  自己換機油的
[00:12:19.200 --> 00:12:21.200]  兩個 上面有沒有
[00:12:21.200 --> 00:12:23.200]  三個
[00:12:23.200 --> 00:12:25.200]  所以你們以後低額說要修多少錢
[00:12:25.200 --> 00:12:27.200]  你們就先打電話給
[00:12:27.200 --> 00:12:29.200]  這些會換機油的
[00:12:29.200 --> 00:12:31.200]  他們知道的時候
[00:12:31.200 --> 00:12:33.200]  他們自己動手
[00:12:33.200 --> 00:12:35.200]  余姊下次不知道怎麼換機油的
[00:12:35.200 --> 00:12:37.200]  讓我看一下
[00:12:37.200 --> 00:12:39.200]  所以
[00:12:39.200 --> 00:12:41.200]  自己動手就很重要
[00:12:41.200 --> 00:12:43.200]  看完今天的講道
[00:12:43.200 --> 00:12:45.200]  不只是一篇講的怎麼樣的道
[00:12:45.200 --> 00:12:47.200]  看完今天的講道
[00:12:47.200 --> 00:12:49.200]  能夠
[00:12:49.200 --> 00:12:51.200]  讓弟兄姊妹
[00:12:51.200 --> 00:12:53.200]  最少去做一件事情
[00:12:53.200 --> 00:12:55.200]  你去做神的話
[00:12:55.200 --> 00:12:57.200]  這個主觀的
[00:12:57.200 --> 00:12:59.200]  客觀的真理
[00:12:59.200 --> 00:13:01.200]  經過你這個
[00:13:01.200 --> 00:13:03.200]  實驗檢驗以後
[00:13:03.200 --> 00:13:05.200]  就變成你主觀的經歷
[00:13:05.200 --> 00:13:07.200]  跟人家交談的時候
[00:13:07.200 --> 00:13:09.200]  你看神的恩典在我身上
[00:13:09.200 --> 00:13:11.200]  我真是
[00:13:11.200 --> 00:13:13.200]  經歷祂的話語的性死
[00:13:13.200 --> 00:13:15.200]  所以今天
[00:13:15.200 --> 00:13:17.200]  我們的題目是
[00:13:17.200 --> 00:13:19.200]  這是聖簡
[00:13:19.200 --> 00:13:21.200]  be holy
[00:13:21.200 --> 00:13:23.200]  這是在舊約的一句話
[00:13:23.200 --> 00:13:25.200]  耶和華
[00:13:25.200 --> 00:13:27.200]  所說的
[00:13:27.200 --> 00:13:29.200]  那
[00:13:29.200 --> 00:13:31.200]  因為我是聖子
[00:13:31.200 --> 00:13:33.200]  因為耶和華是聖子
[00:13:33.200 --> 00:13:35.200]  耶和華是
[00:13:35.200 --> 00:13:37.200]  問句
[00:13:37.200 --> 00:13:39.200]  還是敘述句
[00:13:39.200 --> 00:13:41.200]  還是命令句
[00:13:41.200 --> 00:13:43.200]  be holy
[00:13:43.200 --> 00:13:45.200]  不是你可以選擇的
[00:13:45.200 --> 00:13:47.200]  就像受洗一樣
[00:13:47.200 --> 00:13:49.200]  受敬一樣
[00:13:49.200 --> 00:13:51.200]  受敬不是你說
[00:13:51.200 --> 00:13:53.200]  我要不要受敬
[00:13:53.200 --> 00:13:55.200]  我有沒有感動要不要受敬
[00:13:55.200 --> 00:13:57.200]  我想不想受敬
[00:13:57.200 --> 00:13:59.200]  受敬是一個命令
[00:13:59.200 --> 00:14:01.200]  你們要去
[00:14:01.200 --> 00:14:03.200]  順主奉聖父
[00:14:03.200 --> 00:14:05.200]  聖子的名給他們受敬
[00:14:05.200 --> 00:14:07.200]  所以不是你的choice
[00:14:07.200 --> 00:14:09.200]  今天的
[00:14:09.200 --> 00:14:11.200]  聖節也是一個命令
[00:14:11.200 --> 00:14:13.200]  be holy
[00:14:13.200 --> 00:14:15.200]  在我們的生命當中
[00:14:15.200 --> 00:14:17.200]  要聖子
[00:14:17.200 --> 00:14:19.200]  彼得厚書
[00:14:19.200 --> 00:14:21.200]  彼得寫信給
[00:14:21.200 --> 00:14:23.200]  這些分散到
[00:14:23.200 --> 00:14:25.200]  各地的基督徒
[00:14:25.200 --> 00:14:27.200]  他們本來住在耶路撒冷
[00:14:27.200 --> 00:14:29.200]  因為羅馬皇帝的逼迫
[00:14:29.200 --> 00:14:31.200]  所以就到土耳其
[00:14:31.200 --> 00:14:33.200]  分散到世界各地
[00:14:33.200 --> 00:14:35.200]  他們離棄了他們的家人
[00:14:35.200 --> 00:14:37.200]  本來有工作的
[00:14:37.200 --> 00:14:39.200]  有房子的
[00:14:39.200 --> 00:14:41.200]  為了幸福的原因被逼迫到
[00:14:41.200 --> 00:14:43.200]  各個地方去
[00:14:43.200 --> 00:14:45.200]  然後在這個時候
[00:14:45.200 --> 00:14:47.200]  彼得怎麼會
[00:14:47.200 --> 00:14:49.200]  勉勵他們說要聖祭
[00:14:49.200 --> 00:14:51.200]  一個受苦的人
[00:14:51.200 --> 00:14:53.200]  受難的人
[00:14:53.200 --> 00:14:55.200]  我們常常會想怎麼安慰他
[00:14:55.200 --> 00:14:57.200]  怎麼幫助他
[00:14:57.200 --> 00:14:59.200]  但是彼得在這裡說
[00:14:59.200 --> 00:15:01.200]  所以
[00:15:01.200 --> 00:15:03.200]  你們看聖經的時候
[00:15:03.200 --> 00:15:05.200]  一看到這個所以的時候
[00:15:05.200 --> 00:15:07.200]  一定有前面的
[00:15:07.200 --> 00:15:09.200]  這個什麼事件
[00:15:09.200 --> 00:15:13.200]  我就舉一個你們教會的例子
[00:15:13.200 --> 00:15:17.200]  陳長老跟師母
[00:15:17.200 --> 00:15:19.200]  非常的愛這個教會
[00:15:19.200 --> 00:15:23.200]  關心在這裡已經快十年了
[00:15:23.200 --> 00:15:25.200]  非常關心
[00:15:25.200 --> 00:15:27.200]  因為他們愛教會
[00:15:27.200 --> 00:15:29.200]  因為他們愛弟兄姐妹
[00:15:29.200 --> 00:15:31.200]  因為他們無私的奉獻
[00:15:31.200 --> 00:15:33.200]  所以
[00:15:33.200 --> 00:15:35.200]  弟兄姐妹就很尊敬他們
[00:15:35.200 --> 00:15:37.200]  了解我意思嗎
[00:15:37.200 --> 00:15:39.200]  余姐
[00:15:39.200 --> 00:15:45.200]  他的太太
[00:15:45.200 --> 00:15:47.200]  非常的愛他
[00:15:47.200 --> 00:15:49.200]  所以
[00:15:49.200 --> 00:15:51.200]  他也非常的愛他的太太
[00:15:51.200 --> 00:15:53.200]  在家裡煮飯
[00:15:53.200 --> 00:15:55.200]  我從來沒有抱怨
[00:15:55.200 --> 00:15:57.200]  所以
[00:15:57.200 --> 00:15:59.200]  所以
[00:15:59.200 --> 00:16:01.200]  你們看到聖經的時候
[00:16:01.200 --> 00:16:03.200]  看到所以你就知道
[00:16:03.200 --> 00:16:05.200]  前面在講些什麼
[00:16:05.200 --> 00:16:07.200]  前面彼得在講些什麼
[00:16:07.200 --> 00:16:09.200]  彼得說
[00:16:09.200 --> 00:16:11.200]  你們被分散到各地
[00:16:11.200 --> 00:16:13.200]  你們要思想一下
[00:16:13.200 --> 00:16:15.200]  這個上帝在創世
[00:16:15.200 --> 00:16:17.200]  之前就捲起了你們
[00:16:17.200 --> 00:16:19.200]  剛才我們
[00:16:19.200 --> 00:16:21.200]  有一條詩歌
[00:16:21.200 --> 00:16:23.200]  你們剛才在唱的
[00:16:23.200 --> 00:16:25.200]  我怎能不為國
[00:16:25.200 --> 00:16:27.200]  對不對
[00:16:27.200 --> 00:16:29.200]  神在創世之前
[00:16:29.200 --> 00:16:31.200]  就捲起了我
[00:16:31.200 --> 00:16:33.200]  就捲起了我
[00:16:33.200 --> 00:16:35.200]  我是何等人
[00:16:35.200 --> 00:16:37.200]  神在創世之前
[00:16:37.200 --> 00:16:39.200]  我不完美
[00:16:39.200 --> 00:16:41.200]  神還是接納我
[00:16:41.200 --> 00:16:43.200]  然後彼得又說
[00:16:43.200 --> 00:16:45.200]  在聖靈裡面
[00:16:45.200 --> 00:16:47.200]  讓你們成為聖體
[00:16:47.200 --> 00:16:49.200]  然後因主耶穌的
[00:16:49.200 --> 00:16:51.200]  血灑在你們身上
[00:16:51.200 --> 00:16:53.200]  你們得能救人
[00:16:53.200 --> 00:16:55.200]  所以彼得就是說
[00:16:55.200 --> 00:16:57.200]  身為一體的神
[00:16:57.200 --> 00:16:59.200]  一同策劃
[00:16:59.200 --> 00:17:01.200]  一同工作來拯救你們
[00:17:01.200 --> 00:17:03.200]  在創世之前
[00:17:03.200 --> 00:17:05.200]  我們都還沒生
[00:17:05.200 --> 00:17:07.200]  你想一想
[00:17:07.200 --> 00:17:09.200]  創世世界還沒到之前
